,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-03-06 00:01:00,0.6602,29.17,1.2956,9130.0,380.25,2593.0,0.74595,62.85,2979.5,1.1235,124.328125,131.175,65.3,0.009450499999999999,112.25,443.0,106.075,1819.4,1012.9,20705.0,20590.0,8544.75,460.0,1459.2,896.5,13.42,1.0592,304.3,154.421875,109.8125,137.375,216.59375,176.25,33.75,516.5,25783.0,176.47,136.68,224.04,45.4,49.44,3284.0,112.57,30.3,442.25,1.4696,1.4914,172.47,49.45,1864.0,45.39,1679.0,2.558,1.4731,1.7380000000000002,862.6,1.4929,17.39,381.7
2020-03-06 00:02:00,0.6602,29.17,1.2958,9130.0,380.25,2593.0,0.74595,62.85,2979.75,1.12365,124.3359375,131.175,65.3,0.009451000000000001,112.25,443.0,106.075,1819.4,1012.9,20715.0,20590.0,8545.75,460.0,1459.7,896.5,13.42,1.0593,304.3,154.4375,109.8125,137.390625,216.625,176.28125,33.8,516.5,25784.0,176.48,136.68,224.04,45.4,49.45,3285.0,112.57,30.3,442.25,1.4696,1.4914,172.47,49.45,1864.0,45.42,1678.6,2.558,1.4731,1.7380000000000002,862.4,1.4929,17.385,381.7
2020-03-06 00:03:00,0.6601,29.17,1.2958,9130.0,380.25,2593.0,0.74595,62.85,2977.5,1.1238,124.3359375,131.175,65.3,0.0094525,112.25,443.0,106.075,1819.4,1012.1,20700.0,20590.0,8539.75,460.0,1458.4,896.25,13.42,1.0594,304.3,154.46875,109.8125,137.40625,216.75,176.3125,33.9,516.5,25767.0,176.49,136.68,224.04,45.4,49.44,3283.0,112.57,30.3,442.25,1.4696,1.4914,172.47,49.43,1864.0,45.4,1678.7,2.5575,1.4727,1.7369999999999999,861.8,1.4929,17.395,381.7
2020-03-06 00:04:00,0.6601,29.17,1.2958,9130.0,380.25,2593.0,0.74595,62.85,2977.5,1.12385,124.328125,131.175,65.3,0.009452,112.25,443.0,106.075,1819.4,1012.1,20700.0,20590.0,8538.5,460.0,1458.5,896.5,13.42,1.0594,304.3,154.453125,109.8125,137.390625,216.6875,176.3125,33.9,516.5,25766.0,176.48,136.68,224.04,45.4,49.41,3284.0,112.57,30.3,442.25,1.4696,1.4914,172.47,49.42,1864.0,45.39,1677.9,2.5575,1.4725,1.7369999999999999,861.7,1.4929,17.375,381.7
2020-03-06 00:05:00,0.6601,29.17,1.2958,9130.0,380.25,2593.0,0.74595,62.8,2978.75,1.1238,124.328125,131.175,65.3,0.0094515,112.25,443.0,106.075,1819.4,1012.1,20700.0,20590.0,8541.25,460.0,1459.1,896.5,13.42,1.0595,304.3,154.4375,109.8125,137.375,216.71875,176.28125,33.9,516.5,25776.0,176.47,136.68,224.1,45.4,49.42,3283.0,112.57,30.3,442.25,1.4696,1.4914,172.47,49.4,1864.0,45.39,1677.7,2.5575,1.4725,1.736,861.7,1.4929,17.365,381.7
2020-03-06 00:06:00,0.6601,29.17,1.2958,9130.0,380.25,2593.0,0.746,62.76,2978.25,1.1238,124.3203125,131.175,65.3,0.009451000000000001,112.25,443.0,106.075,1819.4,1013.0,20705.0,20590.0,8539.0,460.0,1458.7,896.25,13.42,1.0594,304.3,154.40625,109.80859375,137.359375,216.625,176.25,33.85,516.5,25772.0,176.45,136.68,224.1,45.4,49.41,3284.0,112.57,30.3,442.25,1.4696,1.4914,172.47,49.4,1864.0,45.39,1677.9,2.558,1.4726,1.736,861.7,1.4929,17.37,381.7
2020-03-06 00:07:00,0.6601,29.17,1.2956,9130.0,380.25,2593.0,0.7459,62.76,2977.25,1.12375,124.3203125,131.175,65.3,0.0094515,112.25,443.0,106.075,1819.4,1012.7,20690.0,20590.0,8535.0,460.0,1458.2,896.25,13.42,1.0594,304.3,154.40625,109.8125,137.375,216.59375,176.25,33.9,516.5,25765.0,176.46,136.68,224.1,45.4,49.38,3283.0,112.57,30.3,442.0,1.4696,1.4914,172.47,49.37,1864.0,45.36,1678.7,2.558,1.4719,1.734,861.7,1.4929,17.38,381.7
2020-03-06 00:08:00,0.6601,29.18,1.2956,9130.0,380.25,2593.0,0.7459,62.76,2975.75,1.1238,124.328125,131.175,65.3,0.009452,112.25,443.0,106.075,1819.4,1012.6,20690.0,20590.0,8529.5,460.0,1457.6,896.0,13.42,1.0594,304.2,154.421875,109.8125,137.375,216.625,176.28125,33.95,516.5,25751.0,176.47,136.68,224.18,45.4,49.37,3282.0,112.57,30.3,442.0,1.4696,1.4914,172.47,49.35,1864.0,45.33,1678.2,2.5575,1.4719,1.734,861.7,1.4929,17.38,381.7
2020-03-06 00:09:00,0.6601,29.19,1.2956,9140.0,380.25,2593.0,0.7459,62.76,2973.75,1.12385,124.328125,131.175,65.3,0.009452,112.25,443.0,106.075,1819.4,1012.6,20685.0,20590.0,8527.0,460.0,1456.8,896.0,13.42,1.0595,304.2,154.4375,109.81640625,137.390625,216.6875,176.3125,34.05,516.25,25731.0,176.48,136.68,224.18,45.4,49.35,3281.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.33,1864.0,45.31,1679.1,2.5575,1.4709,1.734,861.3,1.4909,17.385,381.7
2020-03-06 00:10:00,0.6602,29.18,1.2957,9145.0,380.25,2593.0,0.7459,62.76,2973.75,1.12385,124.328125,131.175,65.3,0.009452,112.25,443.0,106.075,1819.4,1012.3,20680.0,20590.0,8528.0,460.0,1456.6,896.0,13.42,1.0595,304.2,154.453125,109.81640625,137.375,216.75,176.3125,34.0,516.25,25728.0,176.48,136.68,224.18,45.31,49.35,3280.0,112.57,30.3,441.5,1.4696,1.4914,172.47,49.34,1864.0,45.3,1679.3,2.557,1.471,1.739,861.3,1.491,17.385,381.7
2020-03-06 00:11:00,0.6601,29.17,1.2958,9145.0,380.0,2593.0,0.7459,62.76,2973.5,1.1238,124.328125,131.175,65.3,0.0094525,112.25,443.0,106.075,1819.4,1012.3,20670.0,20590.0,8526.75,460.0,1456.4,895.25,13.42,1.0595,304.1,154.453125,109.81640625,137.390625,216.75,176.28125,34.1,516.25,25718.0,176.48,136.68,224.18,45.31,49.34,3280.0,112.57,30.3,441.5,1.4696,1.4914,172.47,49.34,1864.0,45.29,1678.9,2.5565,1.4708,1.7380000000000002,861.3,1.4906,17.385,381.7
2020-03-06 00:12:00,0.6601,29.17,1.2958,9145.0,380.0,2593.0,0.7459,62.76,2972.5,1.12395,124.328125,131.175,65.3,0.0094545,112.25,443.0,106.075,1819.4,1012.1,20665.0,20590.0,8525.0,460.0,1456.3,895.25,13.42,1.0595,304.1,154.453125,109.81640625,137.390625,216.71875,176.3125,34.15,516.25,25711.0,176.48,136.68,224.18,45.31,49.34,3280.0,112.57,30.3,441.5,1.4696,1.4914,172.47,49.34,1864.0,45.29,1679.6,2.5565,1.4708,1.742,861.3,1.4906,17.385,381.7
2020-03-06 00:13:00,0.6601,29.16,1.2958,9145.0,380.0,2593.0,0.7459,62.76,2973.0,1.1239,124.328125,131.175,65.3,0.0094555,112.25,443.0,106.075,1819.4,1012.4,20660.0,20590.0,8525.0,460.0,1456.4,894.5,13.42,1.0595,304.0,154.453125,109.81640625,137.390625,216.75,176.3125,34.1,516.25,25715.0,176.48,136.68,224.18,45.31,49.34,3280.0,112.57,30.3,441.5,1.4696,1.4914,172.47,49.34,1864.0,45.29,1679.7,2.5565,1.471,1.743,861.3,1.4909,17.39,381.7
2020-03-06 00:14:00,0.6601,29.16,1.2958,9145.0,380.0,2593.0,0.7459,62.76,2972.25,1.1239,124.3359375,131.175,65.3,0.009456,112.25,443.0,106.075,1819.4,1012.3,20655.0,20530.0,8522.25,460.0,1456.0,894.75,13.42,1.0595,304.0,154.453125,109.81640625,137.390625,216.8125,176.3125,34.15,516.25,25711.0,176.48,136.68,224.18,45.31,49.36,3279.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.35,1864.0,45.32,1679.8,2.5575,1.4711,1.744,861.9,1.4909,17.39,381.7
2020-03-06 00:15:00,0.6601,29.16,1.2958,9145.0,379.75,2593.0,0.7459,62.76,2972.5,1.12395,124.34375,131.175,65.3,0.0094575,112.25,443.0,106.075,1819.4,1012.3,20640.0,20530.0,8524.0,460.0,1456.3,894.5,13.42,1.0596,304.1,154.453125,109.8203125,137.390625,216.8125,176.34375,34.15,516.25,25718.0,176.47,136.68,224.18,45.31,49.36,3279.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.36,1864.0,45.32,1679.8,2.557,1.471,1.743,862.4,1.4909,17.4,381.7
2020-03-06 00:16:00,0.66,29.16,1.2958,9145.0,379.75,2593.0,0.7459,62.76,2974.0,1.12385,124.328125,131.175,65.3,0.0094565,112.25,443.0,106.075,1819.4,1012.6,20660.0,20530.0,8529.25,460.0,1457.1,894.75,13.42,1.0595,304.0,154.453125,109.81640625,137.375,216.8125,176.3125,34.15,516.25,25735.0,176.47,136.69,224.16,45.31,49.39,3281.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.36,1864.0,45.36,1679.4,2.558,1.4715,1.742,862.1,1.4909,17.39,381.7
2020-03-06 00:17:00,0.66,29.16,1.2957,9165.0,379.75,2593.0,0.74585,62.76,2973.5,1.12385,124.3203125,131.175,65.3,0.009456,112.25,443.0,106.075,1819.4,1012.6,20655.0,20540.0,8527.5,460.0,1456.8,894.5,13.42,1.0595,304.0,154.4375,109.80859375,137.375,216.75,176.3125,34.2,516.25,25729.0,176.46,136.69,224.16,45.31,49.38,3279.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.36,1864.0,45.34,1679.3,2.5575,1.4709,1.743,862.1,1.4909,17.39,381.7
2020-03-06 00:18:00,0.66,29.16,1.2957,9165.0,380.0,2593.0,0.74585,62.75,2973.75,1.1238,124.3203125,131.175,65.3,0.009456,112.25,443.0,106.075,1819.4,1012.6,20665.0,20540.0,8529.0,460.0,1457.2,894.75,13.42,1.0595,304.0,154.4375,109.80859375,137.375,216.8125,176.3125,34.2,516.25,25731.0,176.47,136.69,224.16,45.31,49.36,3279.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.36,1864.0,45.34,1679.4,2.5575,1.4709,1.745,862.3,1.4907,17.39,381.7
2020-03-06 00:19:00,0.66,29.16,1.2958,9165.0,380.0,2593.0,0.74585,62.75,2974.5,1.12385,124.3203125,131.175,65.3,0.009456,112.25,443.0,106.075,1819.4,1012.9,20675.0,20540.0,8529.75,460.0,1457.4,895.0,13.42,1.0595,304.0,154.4375,109.8125,137.375,216.78125,176.3125,34.2,516.25,25736.0,176.46,136.69,224.16,45.31,49.36,3281.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.37,1864.0,45.34,1679.2,2.5575,1.4709,1.7469999999999999,862.3,1.4907,17.385,381.7
2020-03-06 00:20:00,0.66,29.16,1.296,9165.0,380.0,2593.0,0.7459,62.75,2975.0,1.124,124.3203125,131.175,65.3,0.009456,112.25,443.0,106.075,1819.4,1012.9,20670.0,20550.0,8530.75,460.0,1457.5,895.0,13.42,1.0595,304.1,154.4375,109.8125,137.375,216.78125,176.28125,34.2,516.25,25737.0,176.46,136.68,224.16,45.31,49.37,3281.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.37,1864.0,45.34,1679.4,2.5575,1.4709,1.7480000000000002,861.9,1.4907,17.385,381.7
2020-03-06 00:21:00,0.66,29.16,1.2959,9165.0,380.0,2593.0,0.7459,62.75,2974.5,1.124,124.3203125,131.175,65.3,0.009456,112.25,443.0,106.075,1819.4,1012.9,20665.0,20545.0,8528.75,460.0,1457.7,895.0,13.42,1.0595,304.0,154.4375,109.8125,137.359375,216.78125,176.28125,34.2,516.25,25736.0,176.45,136.68,224.24,45.31,49.36,3281.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.37,1864.0,45.34,1678.8,2.558,1.4709,1.7469999999999999,861.9,1.4907,17.385,381.7
2020-03-06 00:22:00,0.6598,29.16,1.2959,9175.0,380.0,2593.0,0.7459,62.75,2973.75,1.12395,124.328125,131.175,65.3,0.009455,112.25,443.0,106.075,1819.4,1012.9,20660.0,20545.0,8527.75,460.0,1456.8,894.75,13.42,1.0595,304.0,154.4375,109.8125,137.375,216.8125,176.28125,34.25,516.25,25728.0,176.46,136.68,224.24,45.31,49.35,3280.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.34,1864.0,45.32,1678.9,2.5575,1.4707,1.745,861.9,1.4914,17.38,381.7
2020-03-06 00:23:00,0.6598,29.15,1.296,9175.0,380.0,2593.0,0.7459,62.7,2974.75,1.1239,124.328125,131.175,65.3,0.009454,112.25,443.0,106.075,1819.4,1012.9,20665.0,20545.0,8531.25,460.0,1457.5,894.75,13.42,1.0595,304.0,154.4375,109.8125,137.359375,216.84375,176.28125,34.2,516.25,25736.0,176.46,136.68,224.24,45.31,49.36,3281.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.34,1864.0,45.34,1678.9,2.5575,1.4707,1.746,861.8,1.4914,17.385,381.7
2020-03-06 00:24:00,0.6598,29.15,1.2958,9175.0,380.0,2593.0,0.7459,62.71,2975.25,1.1238,124.3203125,131.175,65.3,0.009453,112.25,443.0,106.075,1819.4,1012.9,20690.0,20545.0,8534.0,460.0,1457.7,894.75,13.42,1.0594,304.0,154.421875,109.8125,137.359375,216.78125,176.28125,34.2,516.25,25740.0,176.45,136.68,224.24,45.31,49.36,3282.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.35,1864.0,45.35,1678.6,2.5565,1.4711,1.7469999999999999,861.8,1.4914,17.385,381.7
2020-03-06 00:25:00,0.6596,29.15,1.2957,9175.0,380.0,2593.0,0.7459,62.68,2974.0,1.12385,124.3359375,131.175,65.3,0.009454,112.25,443.0,106.075,1819.4,1012.9,20680.0,20545.0,8529.75,460.0,1456.9,894.75,13.42,1.0594,304.0,154.453125,109.81640625,137.390625,216.84375,176.3125,34.3,516.25,25729.0,176.46,136.68,224.24,45.31,49.36,3280.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.36,1864.0,45.36,1678.9,2.556,1.471,1.7469999999999999,861.8,1.4914,17.385,381.7
2020-03-06 00:26:00,0.6597,29.15,1.2957,9175.0,380.0,2593.0,0.7459,62.66,2973.75,1.12385,124.328125,131.175,65.3,0.0094545,112.25,443.0,106.075,1819.4,1012.9,20680.0,20545.0,8529.0,460.0,1457.0,894.75,13.42,1.0594,304.0,154.453125,109.81640625,137.375,216.84375,176.3125,34.3,516.25,25730.0,176.47,136.68,224.24,45.31,49.36,3280.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.36,1864.0,45.35,1678.5,2.5555,1.471,1.744,862.0,1.491,17.39,381.7
2020-03-06 00:27:00,0.6597,29.15,1.2957,9175.0,380.0,2593.0,0.7459,62.6,2974.0,1.12395,124.328125,131.175,65.3,0.0094555,112.25,443.0,106.075,1819.4,1012.9,20675.0,20545.0,8528.5,460.0,1457.1,894.75,13.42,1.0595,304.0,154.453125,109.81640625,137.375,216.875,176.34375,34.3,516.25,25731.0,176.47,136.68,224.24,45.31,49.36,3280.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.36,1864.0,45.35,1679.7,2.556,1.471,1.745,862.0,1.491,17.395,381.7
2020-03-06 00:28:00,0.6598,29.15,1.2957,9175.0,380.0,2593.0,0.7459,62.6,2974.0,1.124,124.3359375,131.175,65.3,0.009456,112.25,443.0,106.075,1819.4,1012.9,20675.0,20545.0,8529.25,460.0,1457.1,894.75,13.42,1.0595,304.0,154.46875,109.81640625,137.375,216.90625,176.34375,34.35,516.25,25731.0,176.48,136.68,224.26,45.31,49.35,3279.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.36,1864.0,45.34,1680.2,2.5565,1.471,1.745,862.7,1.491,17.405,381.7
2020-03-06 00:29:00,0.6598,29.15,1.2958,9165.0,380.0,2593.0,0.7459,62.63,2972.0,1.124,124.34375,131.175,65.3,0.009457,112.25,443.0,106.075,1819.4,1012.9,20670.0,20545.0,8522.5,460.0,1456.3,894.75,13.42,1.0595,304.0,154.515625,109.81640625,137.421875,217.0625,176.4375,34.45,516.25,25712.0,176.48,136.68,224.26,45.31,49.33,3277.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.36,1864.0,45.31,1680.3,2.556,1.4707,1.745,862.7,1.491,17.41,381.7
2020-03-06 00:30:00,0.6598,29.15,1.2958,9165.0,380.0,2593.0,0.7459,62.57,2971.75,1.1241,124.3359375,131.175,65.3,0.009457,112.25,443.0,106.075,1819.4,1012.9,20660.0,20545.0,8520.75,460.0,1456.0,894.75,13.42,1.0596,304.0,154.484375,109.81640625,137.40625,217.0625,176.40625,34.45,516.25,25707.0,176.48,136.68,224.24,45.31,49.34,3277.0,112.57,30.3,441.75,1.4696,1.4914,172.47,49.36,1864.0,45.32,1680.1,2.556,1.4707,1.746,862.5,1.491,17.405,381.7
2020-03-06 00:31:00,0.6599,29.15,1.2956,9165.0,380.0,2593.0,0.7459,62.65,2976.0,1.12415,124.3125,131.175,65.3,0.0094545,112.25,442.5,106.075,1819.4,1012.3,20685.0,20545.0,8533.5,460.0,1458.3,894.75,13.42,1.0595,304.0,154.4375,109.8125,137.375,217.0,176.34375,34.25,516.25,25743.0,176.46,136.68,224.24,45.36,49.36,3282.0,112.57,30.3,441.5,1.4696,1.4914,172.47,49.36,1864.0,45.36,1678.6,2.5575,1.4708,1.744,862.5,1.4911,17.375,381.7
2020-03-06 00:32:00,0.6597,29.16,1.2956,9180.0,380.0,2593.0,0.7459,62.69,2974.5,1.12405,124.3203125,131.175,65.3,0.0094545,112.25,442.0,106.075,1819.4,1011.9,20675.0,20555.0,8530.75,460.0,1457.9,894.5,13.42,1.0594,304.0,154.453125,109.8125,137.375,217.28125,176.375,34.3,515.5,25734.0,176.47,136.68,224.24,45.31,49.32,3282.0,112.57,30.3,441.25,1.4696,1.4903,172.47,49.33,1864.0,45.32,1678.2,2.557,1.4698,1.745,861.6,1.4909,17.375,381.7
2020-03-06 00:33:00,0.6597,29.16,1.2956,9185.0,380.0,2593.0,0.7459,62.72,2974.0,1.1241,124.3203125,131.175,65.3,0.0094555,112.25,442.0,106.075,1818.0,1011.7,20665.0,20540.0,8528.0,460.0,1457.5,894.75,13.42,1.0595,304.0,154.453125,109.8125,137.375,217.28125,176.40625,34.3,515.75,25729.0,176.48,136.68,224.24,45.31,49.33,3282.0,112.57,30.3,441.0,1.4691,1.4903,172.47,49.31,1864.0,45.32,1679.1,2.557,1.4692,1.743,862.6,1.4908,17.385,381.7
2020-03-06 00:34:00,0.6597,29.15,1.2956,9185.0,380.0,2593.0,0.74585,62.77,2973.75,1.12405,124.3203125,131.175,65.3,0.0094565,112.25,442.0,106.075,1817.8,1011.7,20655.0,20540.0,8528.75,460.0,1457.0,894.5,13.42,1.0595,304.0,154.453125,109.8125,137.375,217.125,176.40625,34.35,515.75,25725.0,176.48,136.68,224.24,45.31,49.32,3282.0,112.57,30.3,441.0,1.4691,1.4903,172.47,49.31,1864.0,45.32,1678.8,2.5575,1.4695,1.742,862.6,1.4908,17.38,381.7
2020-03-06 00:35:00,0.6598,29.15,1.2955,9185.0,380.0,2593.0,0.74585,62.78,2973.0,1.124,124.3203125,131.175,65.3,0.0094555,112.25,442.0,106.075,1817.8,1012.1,20645.0,20540.0,8527.25,460.0,1456.8,894.5,13.42,1.0595,304.0,154.453125,109.8125,137.375,217.15625,176.4375,34.4,515.75,25717.0,176.47,136.68,224.24,45.28,49.29,3281.0,112.57,30.3,440.75,1.4691,1.49,172.47,49.3,1864.0,45.27,1679.0,2.5575,1.4685,1.7409999999999999,862.5,1.4896,17.37,381.7
2020-03-06 00:36:00,0.6598,29.14,1.2955,9185.0,380.0,2593.0,0.74585,62.8,2973.0,1.1239,124.3125,131.175,65.3,0.009455,112.25,442.0,106.075,1817.8,1012.1,20650.0,20520.0,8526.5,460.0,1456.8,894.5,13.42,1.0594,304.0,154.4375,109.80859375,137.359375,216.96875,176.34375,34.35,515.75,25715.0,176.48,136.68,224.28,45.28,49.32,3280.0,112.57,30.3,441.0,1.4691,1.49,172.47,49.31,1864.0,45.29,1679.0,2.5585,1.4686,1.7409999999999999,862.5,1.4896,17.375,381.7
2020-03-06 00:37:00,0.6598,29.16,1.2955,9185.0,380.0,2593.0,0.74585,62.98,2974.0,1.1239,124.3046875,131.175,65.3,0.009453,112.25,442.25,106.075,1817.8,1011.7,20655.0,20520.0,8529.75,460.0,1457.3,895.0,13.42,1.0593,304.1,154.421875,109.80859375,137.359375,216.90625,176.34375,34.35,515.75,25722.0,176.47,136.68,224.28,45.28,49.3,3281.0,112.57,30.3,440.75,1.4691,1.49,172.47,49.29,1864.0,45.29,1679.0,2.558,1.4688,1.7409999999999999,862.6,1.4897,17.375,381.7
2020-03-06 00:38:00,0.6598,29.17,1.2955,9185.0,380.0,2593.0,0.74585,62.9,2974.5,1.12405,124.3046875,131.175,65.3,0.009454,112.25,442.25,106.075,1817.8,1011.7,20670.0,20520.0,8531.0,460.0,1457.6,895.0,13.42,1.0594,304.2,154.40625,109.8046875,137.34375,216.84375,176.3125,34.3,515.75,25729.0,176.46,136.68,224.18,45.28,49.28,3282.0,112.57,30.3,440.75,1.4691,1.49,172.47,49.29,1864.0,45.29,1680.5,2.558,1.4688,1.7409999999999999,863.0,1.4897,17.4,381.7
2020-03-06 00:39:00,0.6598,29.14,1.2955,9185.0,380.0,2593.0,0.7458,62.96,2973.25,1.12395,124.3046875,131.175,65.3,0.0094535,112.25,442.25,106.075,1817.8,1011.7,20665.0,20520.0,8526.5,460.0,1457.3,894.5,13.42,1.0594,304.1,154.40625,109.80859375,137.34375,216.8125,176.3125,34.3,515.75,25718.0,176.47,136.68,224.12,45.28,49.27,3281.0,112.57,30.3,440.75,1.4691,1.49,172.47,49.27,1864.0,45.27,1681.2,2.5585,1.4688,1.74,862.6,1.4893,17.415,381.7
2020-03-06 00:40:00,0.6598,29.14,1.2954,9185.0,379.75,2593.0,0.7458,62.99,2972.25,1.12395,124.3046875,131.175,65.3,0.009453,112.25,442.25,106.075,1817.8,1010.9,20660.0,20535.0,8524.0,460.0,1456.5,894.25,13.42,1.0594,304.1,154.421875,109.80859375,137.359375,216.875,176.3125,34.4,515.75,25711.0,176.47,136.68,224.1,45.28,49.24,3279.0,112.57,30.3,440.5,1.4691,1.49,172.47,49.24,1864.0,45.25,1681.4,2.5595,1.4677,1.74,862.6,1.4886,17.415,381.7
2020-03-06 00:41:00,0.6598,29.15,1.2954,9190.0,379.75,2593.0,0.7458,63.01,2973.25,1.12395,124.3046875,131.175,65.3,0.0094525,112.25,442.25,106.075,1817.8,1010.9,20665.0,20535.0,8527.5,460.0,1456.9,894.5,13.42,1.0594,304.1,154.40625,109.80859375,137.34375,216.78125,176.3125,34.35,515.75,25721.0,176.47,136.68,224.1,45.27,49.26,3280.0,112.57,30.3,440.5,1.4691,1.49,172.47,49.27,1864.0,45.27,1681.1,2.559,1.4683,1.74,862.6,1.4888,17.405,381.7
2020-03-06 00:42:00,0.6597,29.12,1.2954,9180.0,379.75,2593.0,0.7458,63.16,2973.0,1.12395,124.296875,131.175,65.3,0.009452,112.25,442.25,106.075,1817.8,1010.9,20660.0,20540.0,8526.75,460.0,1456.7,894.25,13.42,1.0593,304.1,154.390625,109.8046875,137.328125,216.71875,176.25,34.35,515.75,25715.0,176.46,136.68,224.1,45.27,49.26,3281.0,112.57,30.3,440.5,1.4691,1.49,172.47,49.27,1864.0,45.25,1680.6,2.5585,1.4683,1.7409999999999999,862.6,1.4888,17.395,381.7
2020-03-06 00:43:00,0.6597,29.13,1.2954,9180.0,379.75,2593.0,0.7458,63.1,2974.0,1.12395,124.2890625,131.175,65.3,0.009451000000000001,112.25,442.25,106.075,1817.8,1010.8,20665.0,20540.0,8529.75,460.0,1457.2,894.5,13.42,1.0592,304.1,154.359375,109.80078125,137.3125,216.59375,176.21875,34.3,515.75,25727.0,176.45,136.68,224.08,45.27,49.3,3282.0,112.57,30.3,440.75,1.4691,1.49,172.47,49.3,1864.0,45.29,1679.8,2.56,1.4686,1.74,861.9,1.4888,17.385,381.7
2020-03-06 00:44:00,0.6596,29.12,1.2955,9180.0,379.75,2593.0,0.7458,63.1,2974.25,1.1239,124.28125,131.175,65.3,0.009450499999999999,112.25,442.25,106.075,1817.8,1010.7,20665.0,20540.0,8530.0,460.0,1457.3,894.5,13.42,1.0592,304.2,154.34375,109.796875,137.3125,216.5625,176.1875,34.35,515.75,25729.0,176.44,136.68,224.08,45.27,49.31,3282.0,112.57,30.3,440.75,1.4691,1.49,172.47,49.3,1864.0,45.29,1680.3,2.56,1.4686,1.742,862.0,1.4888,17.39,381.7
2020-03-06 00:45:00,0.6595,29.13,1.2955,9185.0,379.75,2593.0,0.74575,63.1,2975.0,1.124,124.2734375,131.175,65.3,0.009450499999999999,112.25,442.25,106.075,1817.8,1010.7,20675.0,20555.0,8532.5,460.0,1457.6,894.75,13.42,1.0592,304.2,154.3125,109.796875,137.3125,216.4375,176.125,34.3,515.75,25739.0,176.44,136.68,224.08,45.27,49.3,3283.0,112.57,30.3,440.75,1.4691,1.49,172.47,49.29,1864.0,45.29,1679.8,2.5595,1.4686,1.739,862.0,1.4888,17.39,381.7
2020-03-06 00:46:00,0.6595,29.13,1.2955,9185.0,379.75,2593.0,0.74585,63.15,2974.5,1.124,124.2734375,131.175,65.3,0.0094515,112.25,442.5,106.075,1817.8,1010.7,20675.0,20555.0,8530.0,460.0,1457.5,894.75,13.42,1.0593,304.2,154.3125,109.79296875,137.3125,216.4375,176.125,34.3,515.75,25731.0,176.44,136.68,224.08,45.27,49.28,3282.0,112.57,30.3,440.75,1.4691,1.49,172.47,49.29,1864.0,45.29,1679.8,2.5585,1.4695,1.739,862.0,1.4888,17.39,381.7
2020-03-06 00:47:00,0.6595,29.13,1.2954,9190.0,379.75,2593.0,0.74585,63.15,2974.5,1.12395,124.2734375,131.175,65.3,0.009451000000000001,112.25,442.5,106.075,1817.8,1010.7,20680.0,20555.0,8530.5,460.0,1457.7,894.75,13.42,1.0593,304.2,154.3125,109.79296875,137.296875,216.4375,176.125,34.3,515.75,25733.0,176.44,136.68,224.08,45.28,49.3,3283.0,112.57,30.3,440.75,1.4691,1.49,172.47,49.29,1864.0,45.29,1679.4,2.559,1.4695,1.74,862.0,1.4893,17.385,381.7
2020-03-06 00:48:00,0.6595,29.12,1.2955,9190.0,379.75,2593.0,0.7458,63.17,2974.0,1.1239,124.2734375,131.175,65.3,0.009450499999999999,112.25,442.5,106.075,1817.8,1010.7,20685.0,20555.0,8529.25,460.0,1457.5,894.25,13.42,1.0593,304.2,154.296875,109.79296875,137.296875,216.375,176.09375,34.3,515.75,25729.0,176.43,136.67,224.08,45.28,49.29,3282.0,112.57,30.3,440.75,1.4691,1.49,172.47,49.29,1864.0,45.29,1680.0,2.5595,1.4695,1.7409999999999999,862.0,1.4893,17.385,381.7
