,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2018-07-06 00:15:00,0.7395,28.49,1.3265,6485.0,350.5,2484.0,0.7621,82.12,2743.25,1.17545,113.578125,152.675,75.725,0.009076,109.25,502.0,106.425,1959.7,1047.4,21730.0,21765.0,7146.0,1685.3,841.0,11.42,1.0124,327.2,128.34375,105.8671875,120.265625,160.3125,145.46875,15.5,503.5,24377.0,162.5,132.08,178.46,72.92,77.2,3453.0,112.045,15.65,666.5,2.1761,2.1216,1705.0,154.67,77.23,1881.0,72.91,1255.5,2.7955,2.1778,2.832,844.6,2.124,16.025,341.4
2018-07-06 00:16:00,0.7396,28.49,1.3265,6485.0,350.5,2484.0,0.76205,82.12,2743.5,1.1755,113.578125,152.675,75.725,0.009075,109.25,502.0,106.425,1959.7,1047.4,21730.0,21770.0,7145.75,1685.5,840.25,11.42,1.0124,327.2,128.34375,105.8671875,120.265625,160.3125,145.46875,15.5,503.5,24383.0,162.5,132.08,178.46,72.92,77.22,3453.0,112.045,15.65,666.25,2.1761,2.1216,1705.0,154.67,77.22,1881.0,72.93,1255.7,2.796,2.1778,2.832,844.5,2.124,16.03,341.4
2018-07-06 00:17:00,0.7397,28.49,1.3266,6485.0,350.5,2484.0,0.76215,82.13,2743.5,1.17555,113.5703125,152.675,75.725,0.009075,109.25,502.0,106.425,1959.7,1047.4,21735.0,21770.0,7144.75,1685.8,840.25,11.42,1.0124,327.2,128.34375,105.8671875,120.25,160.3125,145.46875,15.55,503.5,24380.0,162.5,132.08,178.46,72.96,77.24,3453.0,112.045,15.65,666.5,2.1761,2.1216,1705.0,154.67,77.23,1881.0,72.96,1255.7,2.797,2.1785,2.832,844.8,2.1236,16.03,341.4
2018-07-06 00:18:00,0.7395,28.49,1.3264,6475.0,350.5,2484.0,0.76205,82.13,2742.75,1.17535,113.5703125,152.675,75.725,0.009077,109.25,502.0,106.425,1959.7,1047.4,21720.0,21760.0,7143.75,1685.0,840.25,11.42,1.0124,327.2,128.34375,105.8671875,120.25,160.3125,145.46875,15.5,504.0,24373.0,162.5,132.08,178.46,72.96,77.26,3453.0,112.045,15.65,666.75,2.1761,2.1216,1705.0,154.67,77.23,1881.0,72.95,1255.7,2.7965,2.179,2.832,844.7,2.1245,16.03,341.4
2018-07-06 00:19:00,0.7393,28.48,1.3263,6480.0,350.5,2484.0,0.762,82.13,2742.5,1.17525,113.5703125,152.675,75.725,0.009076,109.25,502.0,106.425,1959.7,1047.4,21725.0,21760.0,7143.5,1685.0,840.75,11.42,1.0123,327.2,128.34375,105.8671875,120.25,160.34375,145.46875,15.5,504.0,24372.0,162.5,132.08,178.46,72.94,77.23,3453.0,112.045,15.65,666.5,2.1761,2.1216,1705.0,154.67,77.23,1881.0,72.95,1255.6,2.7945,2.179,2.832,844.6,2.1245,16.03,341.4
2018-07-06 00:20:00,0.7394,28.48,1.3265,6475.0,350.5,2484.0,0.76205,82.13,2743.0,1.17535,113.5703125,152.675,75.725,0.0090765,109.25,502.0,106.425,1959.7,1047.4,21730.0,21765.0,7144.75,1685.6,840.75,11.42,1.0123,327.2,128.34375,105.8671875,120.265625,160.3125,145.46875,15.5,504.0,24377.0,162.5,132.08,178.46,72.94,77.24,3453.0,112.045,15.65,666.5,2.1761,2.1216,1705.0,154.67,77.23,1881.0,72.94,1255.6,2.794,2.179,2.833,844.6,2.1245,16.03,341.4
2018-07-06 00:21:00,0.7395,28.49,1.3266,6460.0,350.5,2484.0,0.7621,82.13,2743.25,1.17545,113.578125,152.675,75.725,0.0090765,109.25,502.0,106.425,1959.7,1047.4,21735.0,21775.0,7144.5,1685.6,840.75,11.42,1.0123,327.2,128.359375,105.8671875,120.265625,160.3125,145.46875,15.5,504.0,24380.0,162.5,132.08,178.46,72.94,77.25,3453.0,112.045,15.65,666.5,2.1761,2.1216,1705.0,154.67,77.23,1881.0,72.95,1255.6,2.795,2.179,2.833,844.7,2.1245,16.025,341.4
2018-07-06 00:22:00,0.7396,28.49,1.3265,6470.0,350.5,2484.0,0.7621,82.13,2743.0,1.1754,113.578125,152.675,75.725,0.009076,109.25,502.0,106.425,1959.7,1047.4,21735.0,21770.0,7143.5,1685.3,840.75,11.42,1.0125,327.2,128.359375,105.8671875,120.265625,160.3125,145.46875,15.5,504.0,24378.0,162.5,132.08,178.46,72.94,77.25,3453.0,112.045,15.65,666.5,2.1761,2.1216,1705.0,154.67,77.23,1881.0,72.95,1255.7,2.795,2.179,2.833,844.6,2.1245,16.03,341.4
2018-07-06 00:23:00,0.7395,28.48,1.3265,6470.0,350.5,2484.0,0.76205,82.13,2743.0,1.1753,113.578125,152.675,75.725,0.0090765,109.25,502.0,106.425,1959.7,1047.4,21735.0,21765.0,7143.75,1685.3,840.75,11.42,1.0125,327.2,128.359375,105.8671875,120.265625,160.3125,145.46875,15.55,504.0,24377.0,162.5,132.08,178.46,72.94,77.24,3453.0,112.045,15.65,666.5,2.1778,2.1216,1705.0,154.67,77.23,1881.0,72.96,1255.8,2.796,2.1779,2.833,845.0,2.1237,16.03,341.4
2018-07-06 00:24:00,0.7395,28.5,1.3264,6475.0,350.5,2484.0,0.762,82.13,2743.5,1.17525,113.5703125,152.675,75.725,0.009075,109.25,502.0,106.425,1959.7,1047.4,21750.0,21775.0,7144.75,1685.6,840.75,11.42,1.0123,327.2,128.34375,105.8671875,120.265625,160.3125,145.46875,15.5,503.75,24384.0,162.5,132.08,178.46,73.0,77.27,3453.0,112.045,15.65,667.0,2.1778,2.1216,1705.0,154.67,77.32,1881.0,73.0,1255.7,2.7965,2.1779,2.8339999999999996,844.8,2.1237,16.03,341.4
2018-07-06 00:25:00,0.7396,28.51,1.3264,6475.0,350.5,2484.0,0.762,82.13,2743.5,1.17525,113.5703125,152.675,75.725,0.009075,109.25,502.0,106.425,1959.7,1049.1,21755.0,21790.0,7144.25,1685.7,841.25,11.42,1.0123,327.2,128.34375,105.8671875,120.265625,160.3125,145.46875,15.5,504.0,24382.0,162.5,132.08,178.46,73.0,77.28,3453.0,112.045,15.65,666.75,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.01,1255.7,2.7965,2.1789,2.8339999999999996,845.0,2.1237,16.03,341.4
2018-07-06 00:26:00,0.7397,28.5,1.3264,6475.0,350.5,2484.0,0.7621,82.13,2744.5,1.17525,113.5703125,152.675,75.725,0.0090735,109.25,502.0,106.425,1959.7,1049.1,21785.0,21825.0,7147.25,1686.3,841.25,11.42,1.0123,327.2,128.34375,105.8671875,120.265625,160.3125,145.46875,15.5,504.0,24392.0,162.5,132.08,178.46,73.0,77.29,3453.0,112.045,15.65,667.0,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.03,1255.5,2.7955,2.1795,2.8339999999999996,844.8,2.1237,16.03,341.4
2018-07-06 00:27:00,0.7397,28.51,1.3264,6475.0,350.75,2484.0,0.76215,82.13,2744.5,1.1752,113.5703125,152.675,75.725,0.0090735,109.25,503.0,106.425,1959.7,1049.3,21800.0,21835.0,7146.75,1686.5,841.25,11.42,1.0123,327.2,128.328125,105.8671875,120.265625,160.3125,145.46875,15.5,504.25,24393.0,162.5,132.08,178.46,73.0,77.29,3453.0,112.045,15.65,667.0,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.04,1255.6,2.796,2.1795,2.8339999999999996,844.8,2.1237,16.035,341.4
2018-07-06 00:28:00,0.7397,28.52,1.3264,6475.0,351.0,2484.0,0.76215,82.13,2744.0,1.17525,113.5703125,152.675,75.725,0.009073000000000001,109.25,503.0,106.425,1959.7,1049.7,21805.0,21840.0,7145.75,1686.3,842.0,11.42,1.0123,327.5,128.328125,105.8671875,120.25,160.28125,145.4375,15.5,504.5,24386.0,162.5,132.08,178.46,73.0,77.28,3453.0,112.045,15.65,666.75,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.02,1255.6,2.796,2.1795,2.8339999999999996,845.0,2.1237,16.035,341.4
2018-07-06 00:29:00,0.7398,28.53,1.3263,6475.0,351.0,2484.0,0.76215,82.13,2744.0,1.17525,113.5703125,152.675,75.725,0.009073999999999999,109.25,503.0,106.425,1959.7,1049.4,21795.0,21830.0,7145.5,1686.0,842.75,11.42,1.0123,327.6,128.328125,105.8671875,120.25,160.28125,145.4375,15.5,505.0,24387.0,162.5,132.08,178.46,73.0,77.28,3453.0,112.045,15.65,666.75,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.01,1255.9,2.796,2.1795,2.8339999999999996,845.4,2.1237,16.035,341.4
2018-07-06 00:30:00,0.7397,28.53,1.3263,6475.0,351.0,2484.0,0.7621,82.13,2743.5,1.1753,113.5703125,152.675,75.725,0.009074500000000001,109.25,503.0,106.425,1959.7,1049.3,21780.0,21820.0,7144.5,1686.1,842.75,11.42,1.0124,327.6,128.328125,105.8671875,120.25,160.28125,145.46875,15.5,504.75,24385.0,162.5,132.08,178.46,73.0,77.28,3453.0,112.045,15.65,666.75,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.03,1256.0,2.7955,2.1795,2.8339999999999996,845.5,2.1237,16.045,341.4
2018-07-06 00:31:00,0.7397,28.54,1.3263,6475.0,351.0,2484.0,0.7621,82.13,2743.75,1.17525,113.5703125,152.675,75.725,0.0090715,109.25,503.0,106.425,1959.7,1049.6,21795.0,21830.0,7145.5,1686.3,843.0,11.42,1.0124,327.6,128.328125,105.8671875,120.25,160.28125,145.4375,15.5,504.75,24387.0,162.5,132.08,178.46,73.0,77.29,3453.0,112.045,15.65,666.75,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.04,1255.8,2.7965,2.1795,2.8339999999999996,845.5,2.1237,16.04,341.4
2018-07-06 00:32:00,0.7401,28.53,1.3264,6460.0,351.5,2484.0,0.7622,82.13,2744.25,1.1754,113.5625,152.675,75.725,0.0090705,109.25,503.0,106.425,1959.7,1049.5,21805.0,21845.0,7147.0,1686.7,843.5,11.42,1.0124,327.6,128.328125,105.8671875,120.25,160.25,145.4375,15.5,504.75,24393.0,162.5,132.08,178.46,73.07,77.3,3453.0,112.045,15.65,666.75,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.06,1255.7,2.797,2.1792,2.8339999999999996,845.7,2.1266,16.04,341.4
2018-07-06 00:33:00,0.7401,28.53,1.3263,6465.0,351.0,2484.0,0.7622,82.13,2743.75,1.1755,113.5625,152.675,75.725,0.009072499999999999,109.25,503.0,106.425,1959.7,1049.6,21785.0,21825.0,7144.75,1686.0,842.5,11.42,1.0125,328.1,128.328125,105.8671875,120.25,160.28125,145.4375,15.45,504.0,24385.0,162.5,132.08,178.46,73.07,77.32,3453.0,112.045,15.65,667.25,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.08,1256.3,2.7985,2.1792,2.835,845.9,2.1266,16.05,341.4
2018-07-06 00:34:00,0.7401,28.52,1.3263,6465.0,351.0,2484.0,0.7621,82.13,2743.75,1.1755,113.5625,152.675,75.725,0.009072499999999999,109.25,503.0,106.425,1959.7,1049.6,21790.0,21830.0,7144.75,1686.0,842.0,11.42,1.0125,327.8,128.328125,105.8671875,120.25,160.28125,145.4375,15.45,504.0,24384.0,162.5,132.08,178.46,73.07,77.3,3453.0,112.045,15.65,667.25,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.06,1256.3,2.7985,2.1792,2.835,846.0,2.1266,16.05,341.4
2018-07-06 00:35:00,0.74,28.52,1.3262,6470.0,351.0,2484.0,0.7622,82.13,2743.5,1.17545,113.5625,152.675,75.725,0.0090735,109.25,503.0,106.425,1959.7,1048.3,21780.0,21830.0,7143.25,1685.9,841.75,11.42,1.0126,327.8,128.328125,105.8671875,120.234375,160.28125,145.4375,15.45,504.0,24380.0,162.5,132.08,178.46,73.07,77.3,3453.0,112.045,15.65,667.25,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.04,1256.4,2.7965,2.1792,2.835,846.4,2.1266,16.055,341.4
2018-07-06 00:36:00,0.74,28.52,1.3262,6470.0,351.0,2484.0,0.76215,82.13,2743.75,1.1754,113.5625,152.675,75.725,0.009072499999999999,109.25,503.0,106.425,1959.7,1049.0,21795.0,21830.0,7144.5,1686.1,841.75,11.42,1.0125,327.8,128.328125,105.8671875,120.25,160.28125,145.4375,15.45,504.0,24383.0,162.5,132.08,178.46,73.07,77.3,3453.0,112.045,15.65,667.25,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.03,1256.3,2.7995,2.1792,2.835,846.4,2.1266,16.05,341.4
2018-07-06 00:37:00,0.7402,28.52,1.3264,6470.0,351.0,2484.0,0.7622,82.13,2744.0,1.17545,113.5625,152.675,75.725,0.009072499999999999,109.25,503.0,106.425,1959.7,1049.0,21785.0,21820.0,7144.75,1686.1,841.75,11.42,1.0125,327.8,128.328125,105.8671875,120.25,160.28125,145.4375,15.45,504.0,24383.0,162.5,132.08,178.46,73.07,77.31,3453.0,112.045,15.65,667.25,2.1818,2.1216,1705.0,154.67,77.32,1881.0,73.06,1256.5,2.8025,2.1798,2.835,846.4,2.1266,16.055,341.4
2018-07-06 00:38:00,0.7402,28.52,1.3263,6485.0,351.25,2484.0,0.7623,82.13,2744.0,1.17545,113.5625,152.675,75.725,0.0090735,109.25,503.0,106.425,1959.7,1048.9,21785.0,21820.0,7144.25,1686.2,841.75,11.42,1.0126,327.8,128.328125,105.8671875,120.25,160.3125,145.4375,15.4,504.0,24383.0,162.5,132.08,178.46,73.06,77.33,3453.0,112.045,15.65,667.25,2.1803,2.1216,1705.0,154.67,77.33,1881.0,73.08,1256.4,2.8035,2.1804,2.835,846.7,2.1266,16.055,341.4
2018-07-06 00:39:00,0.7403,28.51,1.3263,6485.0,351.25,2484.0,0.76225,82.13,2744.0,1.1756,113.5625,152.675,75.725,0.009073000000000001,109.25,503.0,106.425,1959.7,1049.7,21785.0,21820.0,7144.5,1686.3,841.75,11.42,1.0126,327.8,128.328125,105.8671875,120.25,160.3125,145.4375,15.45,504.0,24384.0,162.5,132.08,178.46,73.06,77.33,3453.0,112.045,15.65,667.25,2.1803,2.1216,1705.0,154.67,77.33,1881.0,73.06,1256.6,2.803,2.1804,2.8360000000000003,847.1,2.1266,16.06,341.4
2018-07-06 00:40:00,0.7402,28.51,1.3266,6490.0,351.25,2484.0,0.7623,82.13,2743.25,1.17565,113.5625,152.675,75.725,0.009074500000000001,109.25,503.0,106.425,1959.7,1049.7,21770.0,21805.0,7142.0,1685.9,841.75,11.42,1.0126,327.8,128.34375,105.8671875,120.25,160.34375,145.46875,15.45,504.0,24378.0,162.5,132.08,178.46,73.06,77.32,3453.0,112.045,15.65,667.25,2.1801,2.1216,1705.0,154.67,77.33,1881.0,73.03,1257.0,2.803,2.18,2.8360000000000003,847.0,2.1266,16.07,341.4
2018-07-06 00:41:00,0.7398,28.51,1.3263,6495.0,351.25,2484.0,0.7621,82.13,2742.75,1.17535,113.5625,152.675,75.725,0.0090755,109.25,503.0,106.425,1959.7,1049.7,21750.0,21785.0,7139.25,1685.6,841.75,11.42,1.0126,327.8,128.34375,105.8671875,120.25,160.34375,145.46875,15.45,504.0,24372.0,162.5,132.08,178.46,73.0,77.31,3453.0,112.045,15.65,667.0,2.1797,2.1216,1705.0,154.67,77.3,1881.0,73.02,1256.7,2.8005,2.1791,2.835,846.5,2.1252,16.06,341.4
2018-07-06 00:42:00,0.74,28.52,1.3264,6495.0,351.25,2484.0,0.76215,82.13,2742.5,1.1755,113.5625,152.675,75.725,0.009076,109.25,503.0,106.425,1959.7,1049.7,21740.0,21780.0,7139.25,1685.7,841.75,11.42,1.0126,327.8,128.34375,105.8671875,120.265625,160.34375,145.5,15.45,504.0,24372.0,162.5,132.08,178.46,73.0,77.29,3453.0,112.045,15.65,667.0,2.1797,2.1216,1705.0,154.67,77.3,1881.0,73.02,1256.8,2.7995,2.1791,2.8360000000000003,846.8,2.1252,16.055,341.4
2018-07-06 00:43:00,0.74,28.49,1.3265,6495.0,350.75,2484.0,0.762,82.13,2742.5,1.1755,113.5625,152.675,75.725,0.009076,109.25,503.0,106.425,1959.7,1049.7,21740.0,21780.0,7138.5,1685.6,841.0,11.42,1.0126,327.8,128.34375,105.8671875,120.265625,160.34375,145.5,15.45,503.75,24371.0,162.5,132.08,178.46,72.99,77.28,3453.0,112.045,15.65,667.0,2.1797,2.1216,1705.0,154.67,77.3,1881.0,73.0,1256.6,2.799,2.1788,2.8360000000000003,846.6,2.1252,16.055,341.4
2018-07-06 00:44:00,0.7399,28.5,1.3263,6495.0,350.75,2484.0,0.76195,82.13,2742.75,1.1754,113.5625,152.675,75.725,0.009073999999999999,109.25,502.5,106.425,1959.7,1049.7,21750.0,21790.0,7138.25,1685.8,840.75,11.42,1.0126,327.8,128.34375,105.8671875,120.265625,160.34375,145.5,15.45,504.0,24373.0,162.5,132.08,178.46,72.99,77.28,3453.0,112.045,15.65,667.0,2.1797,2.1216,1705.0,154.67,77.3,1881.0,73.0,1256.5,2.799,2.1788,2.835,846.7,2.1252,16.055,341.4
2018-07-06 00:45:00,0.7402,28.5,1.3265,6500.0,350.75,2484.0,0.7621,82.13,2743.25,1.1755,113.5625,152.675,75.725,0.009073999999999999,109.25,502.5,106.425,1959.7,1049.7,21760.0,21795.0,7141.5,1686.1,840.75,11.42,1.0126,327.8,128.34375,105.8671875,120.265625,160.34375,145.5,15.45,504.0,24378.0,162.5,132.08,178.46,73.01,77.3,3453.0,112.045,15.65,667.0,2.1797,2.1216,1705.0,154.67,77.3,1881.0,73.03,1256.6,2.7995,2.1788,2.8360000000000003,847.0,2.1256,16.06,341.4
2018-07-06 00:46:00,0.7401,28.5,1.3264,6500.0,350.75,2484.0,0.7621,82.13,2743.25,1.17545,113.5625,152.675,75.725,0.009073999999999999,109.25,502.5,106.425,1959.7,1049.7,21760.0,21795.0,7142.0,1686.1,840.75,11.42,1.0126,327.8,128.34375,105.8671875,120.265625,160.34375,145.5,15.45,504.0,24379.0,162.5,132.08,178.46,73.01,77.28,3453.0,112.045,15.65,667.0,2.1797,2.1216,1705.0,154.67,77.3,1881.0,73.03,1256.8,2.799,2.1788,2.8369999999999997,847.0,2.1256,16.055,341.4
2018-07-06 00:47:00,0.74,28.51,1.3263,6500.0,350.75,2484.0,0.76205,82.13,2742.75,1.1755,113.5625,152.675,75.725,0.009074500000000001,109.25,502.5,106.425,1959.7,1049.7,21760.0,21790.0,7139.25,1685.9,840.75,11.42,1.0126,327.8,128.34375,105.8671875,120.265625,160.34375,145.5,15.45,504.0,24374.0,162.5,132.08,178.46,72.99,77.27,3453.0,112.045,15.65,667.0,2.1797,2.1216,1705.0,154.67,77.3,1881.0,72.99,1256.7,2.7975,2.1788,2.8360000000000003,846.7,2.1256,16.055,341.4
