,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-12-04 00:11:00,116.38671880000001,0.7429,37.74,1.3446,19515.0,425.5,2650.0,0.7776,71.3,3672.0,1.21445,125.8359375,139.6,66.075,0.009623,119.95,549.0,112.05,2092.3,1252.7,26740.0,26730.0,12499.75,590.9,1850.4,1166.75,14.75,1.1227,388.8,156.078125,110.39453125,137.703125,212.375,173.0,23.0,583.5,29990.0,175.13,135.42,225.3,46.42,49.67,3505.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.64,1727.0,46.41,1844.1,3.513,1.4119,2.511,1049.6,1.2826,24.205,404.3
2020-12-04 00:12:00,116.38671880000001,0.7428,37.74,1.3445,19510.0,426.0,2650.0,0.77755,71.3,3672.0,1.21445,125.84375,139.6,66.075,0.0096215,119.95,549.0,112.05,2092.3,1252.7,26735.0,26730.0,12500.0,590.9,1850.3,1166.75,14.75,1.1227,388.8,156.078125,110.39453125,137.703125,212.375,173.0,23.0,583.5,29986.0,175.13,135.42,225.3,46.42,49.68,3504.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.64,1727.0,46.41,1843.9,3.513,1.4117,2.512,1049.3,1.2826,24.195,404.3
2020-12-04 00:13:00,116.38671880000001,0.74275,37.74,1.3445,19515.0,425.75,2650.0,0.77755,71.3,3671.75,1.21445,125.84375,139.6,66.075,0.009622,119.95,549.25,112.05,2092.3,1252.7,26730.0,26730.0,12499.5,590.9,1850.2,1166.75,14.75,1.1226,388.8,156.09375,110.39453125,137.703125,212.375,173.0,23.0,583.5,29984.0,175.13,135.42,225.3,46.42,49.67,3505.0,112.315,20.85,405.5,1.409,1.2814,1349.0,169.74,49.64,1727.0,46.4,1843.9,3.5125,1.4112,2.513,1048.8,1.2826,24.19,404.3
2020-12-04 00:14:00,116.38671880000001,0.74275,37.74,1.3445,19510.0,426.0,2650.0,0.77755,71.3,3671.75,1.21445,125.84375,139.6,66.075,0.00962,119.95,549.25,112.05,2092.3,1253.5,26735.0,26730.0,12500.0,590.9,1850.2,1166.75,14.75,1.1226,388.8,156.078125,110.39453125,137.703125,212.375,173.0,23.0,583.5,29985.0,175.13,135.42,225.3,46.42,49.64,3505.0,112.315,20.85,405.5,1.409,1.2814,1349.0,169.74,49.64,1727.0,46.39,1843.3,3.513,1.4112,2.513,1048.4,1.2826,24.165,404.3
2020-12-04 00:15:00,116.38671880000001,0.7428,37.76,1.3445,19515.0,426.0,2650.0,0.77755,71.3,3672.0,1.2145,125.84375,139.6,66.075,0.0096205,119.95,549.25,112.05,2092.3,1253.5,26740.0,26730.0,12500.5,590.9,1850.2,1167.0,14.75,1.1226,388.9,156.078125,110.39453125,137.703125,212.375,173.0,23.0,583.75,29986.0,175.13,135.42,225.3,46.42,49.67,3505.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.64,1727.0,46.41,1843.5,3.513,1.4115,2.513,1048.4,1.2826,24.18,404.3
2020-12-04 00:16:00,116.38671880000001,0.74285,37.76,1.3447,19515.0,426.0,2650.0,0.77755,71.3,3672.25,1.21455,125.8359375,139.6,66.075,0.0096205,119.95,549.25,112.05,2092.3,1253.5,26740.0,26730.0,12500.75,590.9,1850.4,1167.0,14.75,1.1228,388.9,156.078125,110.39453125,137.703125,212.40625,173.03125,23.0,583.75,29988.0,175.13,135.42,225.28,46.4,49.66,3505.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.65,1727.0,46.4,1843.9,3.5135,1.4114,2.511,1048.4,1.2826,24.195,404.3
2020-12-04 00:17:00,116.38671880000001,0.7428,37.75,1.3447,19515.0,426.0,2650.0,0.77755,71.3,3672.0,1.21455,125.8359375,139.6,66.075,0.009621,119.95,549.25,112.05,2092.3,1254.4,26740.0,26730.0,12502.75,590.9,1850.4,1167.0,14.75,1.1227,388.9,156.078125,110.39453125,137.703125,212.40625,173.03125,23.0,583.75,29988.0,175.13,135.42,225.28,46.39,49.63,3505.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.62,1727.0,46.39,1843.9,3.514,1.4113,2.511,1048.4,1.2825,24.2,404.3
2020-12-04 00:18:00,116.38671880000001,0.7428,37.75,1.3447,19515.0,426.0,2650.0,0.7776,71.3,3672.25,1.2146,125.8359375,139.6,66.075,0.009621,119.95,549.25,112.05,2092.3,1254.4,26740.0,26730.0,12502.25,590.9,1850.6,1167.0,14.75,1.1227,388.9,156.078125,110.39453125,137.703125,212.40625,173.03125,23.0,583.75,29988.0,175.13,135.42,225.28,46.39,49.65,3506.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.62,1727.0,46.39,1844.2,3.513,1.4114,2.511,1049.1,1.2825,24.21,404.3
2020-12-04 00:19:00,116.38671880000001,0.74265,37.75,1.3446,19515.0,425.75,2650.0,0.77755,71.3,3672.25,1.21455,125.8359375,139.6,66.075,0.0096215,119.95,549.25,112.05,2092.3,1253.0,26745.0,26730.0,12502.5,590.9,1850.4,1167.0,14.75,1.1227,388.9,156.078125,110.39453125,137.703125,212.375,173.03125,23.0,583.75,29987.0,175.13,135.42,225.28,46.39,49.66,3506.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.62,1727.0,46.41,1844.3,3.5135,1.4114,2.512,1049.1,1.2827,24.205,404.3
2020-12-04 00:20:00,116.38671880000001,0.74265,37.76,1.3445,19515.0,425.75,2650.0,0.77755,71.3,3672.5,1.2145,125.8359375,139.6,66.075,0.009622,119.95,549.25,112.05,2092.3,1253.0,26745.0,26730.0,12502.25,590.9,1850.4,1167.25,14.75,1.1227,389.1,156.09375,110.39453125,137.703125,212.375,173.03125,23.0,583.5,29987.0,175.13,135.42,225.28,46.39,49.66,3505.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.62,1727.0,46.41,1844.3,3.5135,1.4114,2.512,1049.1,1.2827,24.21,404.3
2020-12-04 00:21:00,116.38671880000001,0.74265,37.76,1.3445,19510.0,425.75,2650.0,0.77755,71.3,3672.25,1.2145,125.84375,139.6,66.075,0.009622499999999999,119.95,549.25,112.05,2092.3,1253.0,26745.0,26730.0,12502.75,590.9,1850.6,1167.5,14.75,1.1227,389.2,156.109375,110.39453125,137.71875,212.46875,173.0625,23.0,583.5,29986.0,175.14,135.42,225.28,46.39,49.66,3505.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.62,1727.0,46.42,1844.5,3.5145,1.4118,2.51,1049.0,1.2827,24.22,404.3
2020-12-04 00:22:00,116.38671880000001,0.7427,37.76,1.3445,19510.0,425.75,2650.0,0.77755,71.3,3672.0,1.2145,125.84375,139.6,66.075,0.009623,119.95,549.25,112.05,2092.3,1255.0,26745.0,26730.0,12502.5,590.9,1850.3,1167.25,14.75,1.1227,389.3,156.125,110.39453125,137.71875,212.5,173.0625,23.0,583.5,29987.0,175.14,135.42,225.28,46.39,49.66,3506.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.62,1727.0,46.42,1844.5,3.5145,1.4118,2.508,1049.6,1.2827,24.215,404.3
2020-12-04 00:23:00,116.38671880000001,0.74265,37.76,1.3444,19510.0,425.75,2650.0,0.77755,71.29,3672.0,1.21445,125.84375,139.6,66.075,0.0096215,119.95,549.25,112.05,2092.3,1255.0,26740.0,26730.0,12502.5,590.9,1850.3,1167.5,14.75,1.1226,389.3,156.125,110.39453125,137.71875,212.5,173.0625,23.0,583.5,29985.0,175.14,135.42,225.28,46.39,49.66,3506.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.62,1727.0,46.42,1844.2,3.5145,1.4118,2.508,1049.6,1.2827,24.2,404.3
2020-12-04 00:24:00,116.38671880000001,0.7426,37.76,1.3444,19510.0,425.75,2650.0,0.7775,71.29,3672.0,1.21445,125.84375,139.6,66.075,0.009621,119.95,549.25,112.05,2092.3,1255.0,26745.0,26730.0,12503.0,590.9,1850.3,1167.5,14.75,1.1226,389.4,156.109375,110.39453125,137.71875,212.5,173.0625,23.0,583.5,29986.0,175.13,135.42,225.28,46.39,49.66,3506.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.62,1727.0,46.42,1844.3,3.514,1.4118,2.498,1049.6,1.2827,24.205,404.3
2020-12-04 00:25:00,116.38671880000001,0.74265,37.76,1.3445,19500.0,426.0,2650.0,0.77755,71.29,3672.25,1.21455,125.84375,139.6,66.075,0.0096215,119.95,549.25,112.05,2092.3,1255.0,26740.0,26730.0,12504.5,590.9,1850.7,1167.75,14.75,1.1226,389.4,156.125,110.39453125,137.71875,212.5,173.0625,23.0,583.5,29987.0,175.13,135.42,225.28,46.44,49.68,3507.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.66,1727.0,46.43,1844.5,3.5145,1.4118,2.499,1049.9,1.2827,24.21,404.3
2020-12-04 00:26:00,116.38671880000001,0.7428,37.76,1.3445,19505.0,426.0,2650.0,0.77755,71.29,3672.5,1.2146,125.84375,139.6,66.075,0.0096215,119.95,549.25,112.05,2092.3,1255.0,26745.0,26730.0,12503.5,590.9,1850.6,1167.75,14.75,1.1227,389.4,156.125,110.39453125,137.71875,212.5,173.0625,23.0,583.75,29987.0,175.14,135.42,225.28,46.44,49.68,3506.0,112.315,20.85,406.0,1.409,1.2814,1349.0,169.74,49.66,1727.0,46.43,1844.8,3.515,1.4118,2.492,1049.9,1.2827,24.215,404.3
2020-12-04 00:27:00,116.38671880000001,0.7428,37.76,1.3445,19500.0,425.75,2650.0,0.77755,71.29,3672.25,1.21455,125.84375,139.6,66.075,0.0096215,119.95,549.25,112.05,2092.3,1255.0,26745.0,26730.0,12504.25,590.9,1850.6,1167.75,14.75,1.1227,389.4,156.125,110.39453125,137.71875,212.5,173.0625,23.0,583.75,29987.0,175.14,135.42,225.28,46.43,49.67,3507.0,112.315,20.85,406.0,1.409,1.2814,1349.0,169.74,49.66,1727.0,46.43,1844.5,3.5155,1.4118,2.4930000000000003,1049.7,1.2827,24.21,404.3
2020-12-04 00:28:00,116.38671880000001,0.74265,37.77,1.3445,19500.0,425.75,2650.0,0.77755,71.29,3672.75,1.21455,125.84375,139.6,66.075,0.009621,119.95,549.25,112.05,2092.3,1255.0,26745.0,26730.0,12505.75,590.9,1850.6,1167.75,14.75,1.1226,389.4,156.125,110.39453125,137.734375,212.5,173.0625,23.0,583.75,29990.0,175.14,135.42,225.28,46.43,49.68,3507.0,112.315,20.85,406.0,1.409,1.2814,1349.0,169.74,49.66,1727.0,46.43,1844.6,3.516,1.4118,2.4930000000000003,1049.5,1.2836,24.215,404.3
2020-12-04 00:29:00,116.38671880000001,0.74265,37.75,1.3445,19500.0,425.75,2650.0,0.77755,71.29,3672.25,1.21455,125.84375,139.6,66.075,0.009621,119.95,549.25,112.05,2092.3,1255.0,26745.0,26730.0,12504.5,590.9,1850.3,1167.75,14.75,1.1226,389.5,156.109375,110.39453125,137.71875,212.46875,173.0625,23.0,583.75,29987.0,175.13,135.42,225.28,46.43,49.68,3507.0,112.315,20.85,406.0,1.409,1.2814,1349.0,169.74,49.66,1727.0,46.42,1844.4,3.516,1.4118,2.492,1048.6,1.2836,24.205,404.3
2020-12-04 00:30:00,116.38671880000001,0.7427,37.76,1.3446,19505.0,426.0,2650.0,0.7776,71.29,3672.25,1.21455,125.8359375,139.6,66.075,0.009621,119.95,549.25,112.05,2092.3,1255.0,26740.0,26730.0,12502.75,590.9,1850.3,1167.75,14.75,1.1226,389.5,156.109375,110.39453125,137.703125,212.4375,173.0625,23.0,583.75,29987.0,175.13,135.42,225.28,46.45,49.67,3506.0,112.315,20.85,406.25,1.409,1.2814,1349.0,169.74,49.66,1727.0,46.42,1844.4,3.5155,1.4119,2.491,1048.7,1.2841,24.21,404.3
2020-12-04 00:31:00,116.38671880000001,0.74285,37.78,1.3447,19505.0,426.0,2650.0,0.7776,71.29,3672.25,1.2145,125.8359375,139.6,66.075,0.0096205,119.95,550.0,112.05,2092.3,1255.0,26745.0,26730.0,12504.0,590.9,1850.6,1168.0,14.75,1.1226,389.6,156.109375,110.39453125,137.71875,212.5,173.0625,23.0,584.25,29987.0,175.12,135.42,225.28,46.32,49.57,3508.0,112.315,20.85,405.25,1.409,1.2814,1349.0,169.74,49.57,1727.0,46.33,1844.3,3.5165,1.4094,2.496,1049.0,1.2802,24.21,404.3
2020-12-04 00:32:00,116.38671880000001,0.7428,37.74,1.3447,19500.0,426.0,2650.0,0.7776,71.32,3672.25,1.2145,125.8359375,139.6,66.075,0.009621,119.95,550.0,112.05,2092.3,1253.9,26745.0,26730.0,12504.0,590.9,1850.7,1167.5,14.75,1.1225,389.5,156.109375,110.39453125,137.71875,212.5,173.0625,23.0,584.25,29992.0,175.12,135.42,225.24,46.37,49.61,3508.0,112.315,20.85,405.25,1.409,1.2814,1349.0,169.74,49.58,1727.0,46.36,1843.4,3.5145,1.4097,2.502,1047.9,1.2804,24.175,404.3
2020-12-04 00:33:00,116.38671880000001,0.74275,37.75,1.3448,19490.0,426.0,2650.0,0.77765,71.32,3672.75,1.2146,125.8359375,139.6,66.075,0.009621,119.95,550.0,112.05,2092.3,1254.2,26745.0,26730.0,12506.75,590.9,1851.0,1167.75,14.75,1.1226,389.5,156.109375,110.39453125,137.734375,212.5,173.0625,23.0,584.25,29996.0,175.12,135.42,225.24,46.37,49.63,3508.0,112.315,20.85,405.25,1.409,1.2814,1349.0,169.74,49.62,1727.0,46.37,1843.2,3.5165,1.4097,2.503,1048.1,1.281,24.175,404.3
2020-12-04 00:34:00,116.38671880000001,0.7428,37.75,1.3448,19490.0,426.0,2650.0,0.77765,71.36,3673.0,1.2145,125.8359375,139.6,66.075,0.009621,119.95,550.0,112.05,2092.3,1254.8,26760.0,26730.0,12506.25,590.9,1851.4,1168.0,14.75,1.1226,389.5,156.109375,110.3984375,137.703125,212.4375,173.03125,22.95,584.25,30000.0,175.12,135.42,225.24,46.37,49.64,3508.0,112.315,20.85,405.25,1.409,1.2814,1349.0,169.74,49.63,1727.0,46.39,1842.9,3.519,1.41,2.504,1047.6,1.2811,24.165,404.3
2020-12-04 00:35:00,116.38671880000001,0.7428,37.76,1.3448,19480.0,426.25,2650.0,0.77765,71.36,3673.0,1.21445,125.8359375,139.6,66.075,0.009621,119.95,550.0,112.05,2092.3,1254.8,26760.0,26730.0,12507.0,590.9,1851.3,1168.0,14.75,1.1226,389.5,156.109375,110.3984375,137.703125,212.4375,173.03125,22.95,584.25,30000.0,175.12,135.42,225.24,46.38,49.64,3510.0,112.315,20.85,405.5,1.409,1.2814,1349.0,169.74,49.63,1727.0,46.4,1842.9,3.521,1.41,2.506,1047.6,1.2826,24.175,404.3
2020-12-04 00:36:00,116.38671880000001,0.74275,37.76,1.3448,19485.0,426.25,2650.0,0.7776,71.33,3673.25,1.2145,125.8359375,139.6,66.075,0.009621,119.95,550.0,112.05,2092.3,1254.8,26765.0,26730.0,12508.25,590.9,1851.8,1168.0,14.75,1.1224,389.5,156.109375,110.3984375,137.71875,212.5,173.0625,22.95,584.25,30001.0,175.12,135.42,225.22,46.38,49.65,3510.0,112.315,20.85,405.5,1.409,1.2814,1349.0,169.74,49.64,1727.0,46.39,1842.7,3.519,1.4099,2.503,1047.6,1.2816,24.16,404.3
2020-12-04 00:37:00,116.38671880000001,0.7428,37.76,1.3448,19470.0,426.0,2650.0,0.7776,71.33,3673.75,1.21445,125.8359375,139.6,66.075,0.0096205,119.95,550.0,112.05,2092.3,1255.0,26765.0,26730.0,12508.5,590.9,1851.8,1167.75,14.75,1.1225,389.5,156.109375,110.3984375,137.703125,212.46875,173.0625,22.95,584.0,30006.0,175.12,135.42,225.22,46.38,49.67,3509.0,112.315,20.85,405.5,1.409,1.2814,1349.0,169.74,49.64,1727.0,46.42,1843.1,3.5205,1.4106,2.503,1047.6,1.2816,24.17,404.3
2020-12-04 00:38:00,116.38671880000001,0.74285,37.75,1.3448,19480.0,426.0,2650.0,0.77765,71.33,3673.75,1.2145,125.8359375,139.6,66.075,0.0096205,119.95,550.0,112.05,2092.3,1255.0,26765.0,26730.0,12509.0,590.9,1852.0,1167.75,14.75,1.1225,389.5,156.109375,110.3984375,137.703125,212.46875,173.0625,22.95,584.0,30007.0,175.12,135.42,225.2,46.42,49.66,3511.0,112.315,20.85,405.5,1.409,1.2814,1349.0,169.74,49.65,1727.0,46.41,1843.1,3.519,1.4107,2.501,1047.6,1.2824,24.175,404.3
2020-12-04 00:39:00,116.38671880000001,0.7429,37.75,1.3447,19470.0,426.0,2650.0,0.77765,71.28,3673.75,1.2145,125.8359375,139.6,66.075,0.009621,119.95,550.25,112.05,2092.3,1255.0,26760.0,26730.0,12508.75,590.9,1852.1,1167.5,14.75,1.1225,389.4,156.109375,110.3984375,137.71875,212.46875,173.0625,22.95,584.0,30009.0,175.12,135.42,225.18,46.42,49.66,3510.0,112.315,20.85,405.5,1.409,1.2814,1349.0,169.74,49.65,1727.0,46.41,1843.3,3.518,1.4107,2.5,1047.6,1.2824,24.17,404.3
2020-12-04 00:40:00,116.38671880000001,0.74275,37.75,1.3446,19480.0,426.0,2650.0,0.7776,71.22,3674.0,1.21445,125.8359375,139.6,66.075,0.00962,119.95,550.0,112.05,2092.3,1255.8,26775.0,26730.0,12507.25,590.9,1852.3,1167.5,14.75,1.1225,389.4,156.109375,110.39453125,137.71875,212.46875,173.0625,22.95,584.0,30011.0,175.12,135.42,225.18,46.42,49.67,3511.0,112.315,20.85,405.5,1.409,1.2814,1349.0,169.74,49.65,1727.0,46.42,1843.1,3.5175,1.4107,2.498,1046.8,1.2824,24.17,404.3
2020-12-04 00:41:00,116.38671880000001,0.7426,37.75,1.3446,19480.0,425.75,2650.0,0.7776,71.2,3673.75,1.2144,125.84375,139.6,66.075,0.00962,119.95,550.0,112.05,2092.3,1256.0,26765.0,26730.0,12507.5,590.9,1852.0,1167.25,14.75,1.1224,389.4,156.109375,110.39453125,137.71875,212.46875,173.0625,22.95,584.0,30007.0,175.12,135.42,225.18,46.45,49.7,3511.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.69,1727.0,46.44,1843.3,3.519,1.4115,2.501,1046.9,1.283,24.185,404.3
2020-12-04 00:42:00,116.38671880000001,0.7426,37.74,1.3447,19470.0,425.75,2650.0,0.77765,71.2,3673.0,1.21445,125.8359375,139.6,66.075,0.0096205,119.95,550.0,112.05,2092.3,1256.2,26755.0,26730.0,12506.75,590.9,1851.5,1167.5,14.75,1.1225,389.4,156.125,110.39453125,137.71875,212.46875,173.0625,22.95,584.0,30000.0,175.12,135.42,225.18,46.44,49.67,3510.0,112.315,20.85,405.75,1.409,1.2814,1349.0,169.74,49.67,1727.0,46.43,1844.0,3.5175,1.4113,2.502,1047.3,1.283,24.205,404.3
2020-12-04 00:43:00,116.38671880000001,0.7425,37.75,1.3447,19470.0,425.75,2650.0,0.7777,71.2,3673.0,1.2145,125.8359375,139.6,66.075,0.0096205,119.95,549.75,112.05,2092.3,1256.2,26755.0,26730.0,12506.75,590.9,1851.5,1167.75,14.75,1.1226,389.4,156.125,110.39453125,137.71875,212.5,173.0625,22.95,584.25,30001.0,175.12,135.42,225.18,46.47,49.72,3510.0,112.315,20.85,406.0,1.409,1.2814,1349.0,169.74,49.73,1727.0,46.47,1844.0,3.518,1.4116,2.501,1047.2,1.283,24.2,404.3
2020-12-04 00:44:00,116.38671880000001,0.74255,37.75,1.3447,19470.0,425.75,2650.0,0.7777,71.2,3673.0,1.2145,125.8359375,139.6,66.075,0.009621,119.95,549.75,112.05,2092.3,1255.4,26755.0,26730.0,12506.0,590.9,1851.5,1167.75,14.75,1.1225,389.4,156.125,110.39453125,137.734375,212.53125,173.0625,22.95,584.0,30001.0,175.12,135.42,225.18,46.48,49.77,3510.0,112.315,20.85,406.0,1.409,1.2814,1349.0,169.74,49.76,1727.0,46.5,1844.0,3.52,1.4116,2.502,1046.9,1.2836,24.205,404.3
2020-12-04 00:45:00,116.38671880000001,0.74255,37.75,1.3446,19470.0,425.75,2650.0,0.7777,71.2,3673.25,1.2145,125.8359375,139.6,66.075,0.009621,119.95,549.75,112.05,2092.3,1255.4,26760.0,26730.0,12506.5,590.9,1851.6,1167.75,14.75,1.1226,389.4,156.125,110.39453125,137.734375,212.53125,173.0625,22.95,584.0,30005.0,175.12,135.42,225.18,46.5,49.71,3509.0,112.315,20.85,406.0,1.409,1.2814,1349.0,169.74,49.69,1727.0,46.45,1843.7,3.5195,1.4122,2.5,1047.7,1.2833,24.205,404.3
