,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2013-12-06 00:01:00,0.9051,40.41,1.6329,432.5,2748.0,0.9383,79.14,1788.0,1.3664,120.3125,164.15,88.55,0.00981,106.3,696.25,132.925,1838.4,996.8,15185.0,15310.0,3478.0,479.1,1123.0,1318.5,16.79,1.1149,425.6,110.078125,124.296875,136.78125,129.0,14.48,652.25,15783.0,139.68,124.89,121.96,97.36,111.26,2957.0,110.335,16.85,3.0657,2.7193,1690.0,132.25,111.3,1721.0,97.4,1225.5,3.2205,3.0582,4.132,1356.0,2.7186,19.35,452.1
2013-12-06 00:02:00,0.905,40.43,1.6329,432.5,2748.0,0.9383,79.14,1788.0,1.3664,120.3125,164.15,88.55,0.00981,106.3,696.25,132.925,1838.4,996.8,15185.0,15310.0,3478.0,479.1,1123.0,1317.75,16.79,1.1149,425.5,110.078125,124.296875,136.78125,129.0,14.48,652.25,15783.0,139.68,124.89,121.96,97.36,111.26,2957.0,110.335,16.85,3.0657,2.7193,1690.0,132.25,111.3,1721.0,97.4,1225.4,3.2205,3.0582,4.132,1356.0,2.7186,19.345,452.1
2013-12-06 00:03:00,0.905,40.41,1.6328,432.5,2748.0,0.9383,79.15,1787.75,1.3663,120.3125,164.15,88.55,0.00981,106.3,696.25,132.925,1838.4,996.8,15185.0,15310.0,3478.0,479.1,1123.0,1317.25,16.79,1.1149,425.0,110.078125,124.296875,136.78125,129.0,14.48,652.25,15783.0,139.68,124.89,121.96,97.36,111.26,2957.0,110.335,16.85,3.0657,2.7193,1690.0,132.25,111.3,1721.0,97.39,1225.3,3.221,3.0582,4.132,1356.0,2.7186,19.34,452.1
2013-12-06 00:04:00,0.905,40.41,1.6328,432.25,2748.0,0.9383,79.15,1787.75,1.3663,120.3125,164.15,88.55,0.009807999999999999,106.3,696.25,132.925,1838.4,996.8,15190.0,15310.0,3478.0,479.1,1123.1,1317.25,16.79,1.1149,425.1,110.078125,124.296875,136.78125,128.96875,14.48,652.25,15783.0,139.68,124.89,121.96,97.36,111.26,2957.0,110.335,16.85,3.0657,2.7193,1690.0,132.25,111.3,1721.0,97.38,1225.2,3.22,3.0582,4.132,1356.0,2.7186,19.34,452.1
2013-12-06 00:05:00,0.9049,40.41,1.6328,432.25,2748.0,0.9382,79.15,1787.75,1.3664,120.3125,164.15,88.55,0.009806,106.3,696.25,132.925,1838.4,996.8,15200.0,15310.0,3478.0,479.1,1123.1,1317.5,16.79,1.1148,425.1,110.078125,124.28125,136.78125,128.96875,14.48,652.25,15783.0,139.68,124.89,121.96,97.36,111.26,2957.0,110.335,16.85,3.0657,2.7193,1690.0,132.25,111.3,1721.0,97.38,1225.1,3.22,3.0582,4.132,1356.0,2.7186,19.34,452.1
2013-12-06 00:06:00,0.9047,40.41,1.6327,432.25,2748.0,0.9382,79.15,1787.5,1.3662,120.32031200000002,164.15,88.55,0.009805,106.3,696.25,132.925,1838.4,996.8,15200.0,15310.0,3478.0,479.1,1123.1,1317.5,16.79,1.1148,425.1,110.078125,124.28125,136.78125,128.96875,14.48,652.25,15783.0,139.68,124.89,121.96,97.36,111.26,2957.0,110.335,16.85,3.0657,2.7193,1690.0,132.25,111.3,1721.0,97.39,1225.0,3.22,3.0582,4.132,1356.0,2.7186,19.34,452.1
2013-12-06 00:07:00,0.9046,40.42,1.6327,432.25,2748.0,0.9381,79.15,1787.5,1.3661,120.32031200000002,164.15,88.55,0.009804,106.3,696.25,132.925,1838.4,996.8,15200.0,15310.0,3478.0,479.1,1123.0,1317.5,16.79,1.1147,425.1,110.078125,124.28125,136.78125,128.96875,14.48,652.25,15783.0,139.68,124.89,121.96,97.36,111.29,2957.0,110.335,16.85,3.0657,2.7193,1690.0,132.25,111.3,1721.0,97.4,1225.0,3.22,3.0582,4.132,1356.0,2.7186,19.34,452.1
2013-12-06 00:08:00,0.9046,40.42,1.6327,432.25,2748.0,0.9381,79.15,1787.5,1.3661,120.3125,164.15,88.55,0.009803000000000001,106.3,696.25,132.925,1838.4,996.8,15200.0,15310.0,3478.0,479.1,1123.0,1317.5,16.79,1.1147,425.1,110.078125,124.3125,136.78125,129.0,14.48,652.25,15783.0,139.68,124.89,121.96,97.36,111.29,2957.0,110.335,16.85,3.0657,2.7193,1690.0,132.25,111.3,1721.0,97.41,1224.9,3.22,3.0582,4.131,1356.0,2.7186,19.35,452.1
2013-12-06 00:09:00,0.9047,40.42,1.6326,432.25,2748.0,0.9381,79.15,1788.0,1.3661,120.32031200000002,164.15,88.55,0.009798999999999999,106.3,696.25,132.925,1838.4,996.8,15250.0,15350.0,3478.0,479.1,1123.3,1317.25,16.79,1.1147,425.1,110.078125,124.3125,136.78125,129.0,14.48,652.25,15783.0,139.68,124.89,121.96,97.36,111.29,2957.0,110.335,16.85,3.0657,2.7193,1690.0,132.25,111.3,1721.0,97.43,1225.1,3.22,3.0582,4.132,1355.8,2.7186,19.35,452.1
2013-12-06 00:10:00,0.9048,40.42,1.6325,432.25,2748.0,0.938,79.15,1788.0,1.3662,120.32031200000002,164.15,88.55,0.009798000000000001,106.3,696.25,132.925,1838.4,996.8,15240.0,15350.0,3478.0,479.1,1123.3,1317.5,16.79,1.1146,425.1,110.078125,124.3125,136.78125,129.0,14.48,652.25,15783.0,139.68,124.89,121.96,97.36,111.28,2957.0,110.335,16.85,3.0657,2.7193,1690.0,132.25,111.3,1721.0,97.42,1225.0,3.22,3.0582,4.132,1355.8,2.7186,19.35,452.1
