,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-09-04 05:07:00,116.59375,0.7294,33.2,1.3318,10440.0,358.25,2636.0,0.7641,64.44,3474.0,1.18635,126.0703125,138.7,60.725,0.0094175,133.25,478.0,104.65,1897.0,1101.1,23270.0,23210.0,11759.75,505.7,1562.6,969.0,12.02,1.0996,309.2,160.140625,110.46484375,139.578125,223.96875,177.0625,32.95,555.75,28506.0,176.78,135.03,221.4,41.68,44.35,3310.0,112.13,28.95,354.0,1.1807,1.2065,1550.0,168.69,44.35,1784.0,41.68,1947.6,3.012,1.1808,2.519,906.7,1.2067,27.08,352.5
2020-09-04 05:08:00,116.59375,0.7292,33.2,1.3316,10430.0,358.25,2636.0,0.7639,64.44,3472.75,1.1861,126.0703125,138.7,60.725,0.009416500000000001,133.25,478.0,104.65,1897.0,1100.8,23265.0,23210.0,11754.25,505.7,1562.4,968.75,12.02,1.0993,309.2,160.140625,110.46875,139.5625,223.96875,177.0625,33.0,555.5,28501.0,176.78,135.03,221.4,41.66,44.33,3307.0,112.13,28.95,353.75,1.1804,1.2063,1550.0,168.68,44.34,1784.0,41.66,1947.1,3.0125,1.1804,2.5180000000000002,906.5,1.2059,27.06,352.5
2020-09-04 05:09:00,116.59375,0.7291,33.2,1.3316,10440.0,358.0,2635.0,0.76395,64.44,3472.5,1.186,126.0703125,138.7,60.725,0.009416500000000001,133.35,478.0,104.65,1897.0,1100.6,23265.0,23210.0,11750.0,505.7,1562.3,968.75,12.02,1.0992,309.2,160.140625,110.46875,139.578125,223.96875,177.0625,33.0,555.75,28499.0,176.78,135.03,221.44,41.65,44.34,3309.0,112.125,28.95,354.0,1.1804,1.2063,1550.0,168.7,44.34,1784.0,41.66,1947.5,3.012,1.1804,2.5180000000000002,907.0,1.2056,27.07,352.5
2020-09-04 05:10:00,116.59375,0.729,33.2,1.3315,10440.0,358.25,2636.0,0.76375,64.44,3472.5,1.18605,126.0703125,138.7,60.725,0.009417,133.3,478.0,104.65,1897.0,1100.4,23260.0,23210.0,11751.0,505.5,1562.3,968.75,12.03,1.0993,309.2,160.15625,110.46875,139.59375,224.03125,177.09375,32.95,555.75,28498.0,176.8,135.03,221.5,41.65,44.32,3308.0,112.125,28.95,354.0,1.1804,1.2063,1550.0,168.71,44.33,1784.0,41.65,1947.3,3.012,1.1799,2.5180000000000002,906.9,1.2053,27.05,352.7
2020-09-04 05:11:00,116.59375,0.7292,33.2,1.3316,10460.0,358.5,2638.0,0.76385,64.44,3472.25,1.1862,126.078125,138.7,60.725,0.009419,133.35,478.0,104.65,1897.0,1100.2,23260.0,23210.0,11753.75,505.9,1562.3,968.75,12.03,1.0994,309.2,160.15625,110.46875,139.59375,224.03125,177.09375,33.0,555.75,28495.0,176.79,135.02,221.48,41.63,44.29,3308.0,112.13,29.0,353.5,1.1798,1.2052,1550.0,168.71,44.31,1784.0,41.63,1947.7,3.0125,1.1787,2.5180000000000002,906.9,1.2047,27.055,352.7
2020-09-04 05:12:00,116.59375,0.729,33.2,1.3315,10475.0,358.5,2637.0,0.76375,64.44,3472.25,1.186,126.078125,138.7,60.725,0.0094175,133.35,478.0,104.65,1897.0,1100.0,23260.0,23210.0,11751.0,505.9,1562.2,968.25,12.03,1.0993,309.2,160.15625,110.46875,139.59375,224.03125,177.09375,33.0,555.75,28488.0,176.79,135.02,221.48,41.58,44.23,3308.0,112.13,29.0,352.75,1.1798,1.2037,1550.0,168.7,44.24,1784.0,41.59,1947.7,3.0115,1.1781,2.516,906.9,1.2031,27.06,352.7
2020-09-04 05:13:00,116.59375,0.7291,33.2,1.3311,10485.0,358.5,2637.0,0.7637,64.46,3472.5,1.18595,126.078125,138.7,60.725,0.0094175,133.35,478.0,104.65,1897.0,1099.9,23260.0,23210.0,11750.0,505.9,1562.3,968.5,12.03,1.0991,309.2,160.171875,110.46875,139.578125,224.03125,177.09375,32.95,555.75,28490.0,176.79,135.03,221.46,41.59,44.22,3308.0,112.13,29.0,352.75,1.1798,1.2038,1550.0,168.7,44.24,1784.0,41.58,1947.1,3.0115,1.1777,2.515,906.9,1.2031,27.055,352.7
2020-09-04 05:14:00,116.59375,0.729,33.2,1.3312,10495.0,358.25,2637.0,0.76365,64.46,3472.25,1.18585,126.078125,138.7,60.725,0.009418000000000001,133.35,478.0,104.65,1897.0,1099.8,23260.0,23210.0,11750.5,505.9,1561.9,968.25,12.04,1.099,309.2,160.171875,110.46875,139.59375,224.03125,177.09375,32.9,555.75,28487.0,176.79,135.03,221.48,41.58,44.23,3308.0,112.13,29.0,352.5,1.1798,1.2031,1550.0,168.71,44.24,1784.0,41.58,1947.1,3.0115,1.1769,2.516,906.9,1.2033,27.05,353.1
2020-09-04 05:15:00,116.59375,0.729,33.2,1.331,10495.0,358.25,2637.0,0.76355,64.44,3471.5,1.1859,126.0703125,138.7,60.725,0.0094185,133.35,478.0,104.65,1897.0,1099.5,23260.0,23210.0,11742.5,505.9,1561.9,968.5,12.04,1.099,309.2,160.15625,110.46875,139.578125,224.0,177.09375,32.9,555.75,28479.0,176.8,135.03,221.52,41.57,44.23,3308.0,112.13,29.0,353.25,1.1778,1.2032,1550.0,168.73,44.24,1784.0,41.57,1947.3,3.011,1.178,2.515,907.2,1.2033,27.065,353.1
2020-09-04 05:16:00,116.59375,0.729,33.2,1.331,10490.0,358.5,2639.0,0.7636,64.44,3471.5,1.1859,126.0703125,138.7,60.725,0.0094185,133.25,478.0,104.65,1897.0,1099.4,23260.0,23210.0,11745.25,505.9,1562.3,968.75,12.04,1.099,309.2,160.15625,110.46875,139.578125,224.0,177.0625,32.9,555.75,28485.0,176.8,135.03,221.52,41.57,44.23,3309.0,112.13,29.0,352.75,1.1777,1.2032,1550.0,168.71,44.23,1784.0,41.57,1947.0,3.0115,1.1777,2.515,907.2,1.2035,27.06,353.1
2020-09-04 05:17:00,116.59375,0.7289,33.18,1.3309,10495.0,358.5,2637.0,0.76355,64.44,3471.0,1.18585,126.078125,138.7,60.725,0.009419,133.5,478.0,104.65,1897.0,1098.9,23260.0,23210.0,11737.25,505.7,1562.1,968.75,12.05,1.0992,309.4,160.15625,110.46875,139.59375,224.03125,177.125,32.9,555.75,28482.0,176.81,135.04,221.54,41.57,44.22,3309.0,112.13,28.95,352.5,1.177,1.2032,1550.0,168.71,44.22,1784.0,41.56,1947.5,3.012,1.1768,2.515,907.0,1.2025,27.06,353.2
2020-09-04 05:18:00,116.59375,0.7287,33.18,1.3306,10470.0,358.5,2638.0,0.76345,64.44,3471.0,1.1856,126.0703125,138.7,60.725,0.009419,133.75,478.0,104.65,1897.0,1098.8,23260.0,23210.0,11737.75,505.7,1562.3,968.75,12.07,1.0991,309.3,160.171875,110.46875,139.578125,224.09375,177.125,32.9,555.75,28485.0,176.83,135.05,221.64,41.56,44.22,3310.0,112.13,28.95,352.75,1.177,1.2023,1550.0,168.74,44.22,1784.0,41.56,1947.4,3.0125,1.177,2.5140000000000002,906.6,1.2022,27.055,353.4
2020-09-04 05:19:00,116.59375,0.7287,33.18,1.3306,10475.0,358.25,2637.0,0.76345,64.44,3471.5,1.1855,126.078125,138.7,60.725,0.0094185,133.7,478.0,104.65,1897.0,1098.7,23260.0,23210.0,11739.5,505.7,1562.3,968.75,12.06,1.0988,309.3,160.171875,110.46875,139.59375,224.125,177.15625,32.9,555.75,28485.0,176.83,135.05,221.64,41.53,44.19,3308.0,112.135,29.0,352.5,1.1762,1.2017,1550.0,168.73,44.19,1784.0,41.54,1947.1,3.014,1.1759,2.5140000000000002,906.6,1.202,27.06,353.4
2020-09-04 05:20:00,116.59375,0.7287,33.18,1.3305,10475.0,358.25,2635.0,0.7635,64.48,3471.25,1.1857,126.078125,138.7,60.725,0.0094175,133.7,477.75,104.65,1895.0,1098.4,23255.0,23210.0,11742.0,505.7,1562.2,968.75,12.07,1.0988,309.2,160.171875,110.46875,139.59375,224.125,177.125,32.9,555.5,28484.0,176.82,135.05,221.62,41.53,44.19,3307.0,112.135,29.0,352.75,1.1762,1.2018,1550.0,168.73,44.18,1784.0,41.55,1946.9,3.0125,1.1764,2.5140000000000002,907.0,1.202,27.055,353.1
2020-09-04 05:21:00,116.59375,0.7287,33.18,1.3308,10490.0,358.25,2634.0,0.76365,64.48,3471.75,1.18595,126.078125,138.7,60.725,0.009418000000000001,133.7,477.75,104.65,1895.0,1098.7,23255.0,23210.0,11746.0,505.7,1562.1,968.75,12.08,1.099,309.2,160.171875,110.46875,139.578125,224.125,177.125,32.95,555.5,28485.0,176.81,135.05,221.6,41.53,44.22,3306.0,112.135,29.05,353.0,1.1762,1.202,1550.0,168.72,44.22,1790.0,41.57,1947.2,3.012,1.1768,2.513,907.4,1.202,27.07,353.1
2020-09-04 05:22:00,116.59375,0.7291,33.18,1.331,10485.0,358.5,2633.0,0.7637,64.49,3473.0,1.186,126.078125,138.7,60.725,0.009418000000000001,133.7,477.75,104.65,1895.2,1099.4,23260.0,23210.0,11752.75,505.7,1563.0,968.75,12.08,1.099,309.3,160.15625,110.46875,139.59375,224.0625,177.125,32.9,555.75,28493.0,176.82,135.05,221.56,41.55,44.2,3310.0,112.135,29.0,353.0,1.1762,1.2021,1550.0,168.74,44.21,1790.0,41.54,1947.3,3.0125,1.1771,2.513,908.1,1.2025,27.08,353.1
2020-09-04 05:23:00,116.59375,0.7288,33.18,1.3308,10485.0,358.5,2625.0,0.7635,64.49,3472.5,1.1859,126.078125,138.7,60.725,0.0094175,133.65,477.75,104.65,1895.2,1098.8,23265.0,23210.0,11750.25,505.7,1562.8,968.75,12.08,1.0989,309.2,160.15625,110.46875,139.578125,224.125,177.125,32.9,555.75,28489.0,176.84,135.05,221.56,41.55,44.2,3310.0,112.14,28.95,353.0,1.1762,1.2021,1550.0,168.75,44.21,1785.0,41.54,1946.9,3.0115,1.1769,2.511,907.2,1.2018,27.07,353.1
2020-09-04 05:24:00,116.59375,0.7287,33.18,1.3306,10485.0,358.5,2626.0,0.7635,64.49,3472.75,1.18585,126.078125,138.7,60.725,0.0094175,133.7,477.75,104.65,1895.2,1099.0,23260.0,23210.0,11749.5,505.7,1563.1,968.75,12.08,1.0989,309.2,160.171875,110.46875,139.578125,224.125,177.125,32.9,555.75,28490.0,176.84,135.05,221.62,41.55,44.19,3311.0,112.14,28.95,353.0,1.1762,1.2021,1550.0,168.75,44.2,1785.0,41.54,1946.8,3.011,1.1769,2.511,907.6,1.2022,27.065,353.1
2020-09-04 05:25:00,116.59375,0.7286,33.18,1.3306,10485.0,358.5,2622.0,0.7634,64.49,3472.75,1.18565,126.078125,138.7,60.725,0.009417,133.75,477.75,104.65,1895.2,1098.6,23260.0,23210.0,11748.75,505.7,1563.0,968.75,12.08,1.0989,309.2,160.171875,110.46875,139.578125,224.125,177.125,32.85,555.75,28490.0,176.85,135.05,221.64,41.54,44.19,3312.0,112.14,28.85,353.0,1.1762,1.2021,1550.0,168.75,44.19,1785.0,41.55,1946.8,3.0115,1.1768,2.513,906.8,1.2022,27.065,354.6
2020-09-04 05:26:00,116.59375,0.7286,33.18,1.3309,10480.0,358.5,2623.0,0.76345,64.49,3474.25,1.18565,126.078125,138.7,60.725,0.0094175,133.6,477.75,104.65,1895.2,1099.1,23270.0,23210.0,11754.25,505.7,1563.5,968.75,12.08,1.099,309.2,160.171875,110.46875,139.59375,224.125,177.125,32.8,555.75,28499.0,176.85,135.05,221.62,41.54,44.2,3314.0,112.14,28.75,353.0,1.1762,1.2024,1550.0,168.76,44.2,1785.0,41.55,1946.6,3.012,1.177,2.513,906.8,1.2026,27.08,354.6
2020-09-04 05:27:00,116.59375,0.7285,33.19,1.3305,10490.0,358.5,2623.0,0.7634,64.49,3474.25,1.1853,126.0703125,138.7,60.725,0.009417,133.7,477.75,104.65,1895.2,1099.0,23275.0,23210.0,11758.5,505.7,1563.4,968.75,12.08,1.0989,309.2,160.171875,110.46875,139.59375,224.0625,177.125,32.8,555.75,28503.0,176.82,135.05,221.54,41.54,44.21,3315.0,112.14,28.7,353.0,1.1762,1.2041,1550.0,168.72,44.22,1785.0,41.57,1946.2,3.0125,1.1773,2.5140000000000002,907.2,1.2029,27.07,354.6
2020-09-04 05:28:00,116.59375,0.7287,33.19,1.3307,10475.0,358.25,2623.0,0.76345,64.49,3474.5,1.18565,126.0703125,138.7,60.725,0.0094175,133.6,478.0,104.65,1895.2,1099.1,23275.0,23210.0,11758.75,505.7,1563.4,969.0,12.08,1.099,309.4,160.140625,110.46875,139.5625,224.0,177.0625,32.8,555.75,28503.0,176.81,135.04,221.5,41.54,44.21,3315.0,112.135,28.7,353.0,1.1773,1.2041,1550.0,168.69,44.21,1785.0,41.57,1947.0,3.0125,1.1771,2.524,906.7,1.2029,27.085,354.1
2020-09-04 05:29:00,116.59375,0.7286,33.23,1.3307,10475.0,358.5,2623.0,0.7635,64.49,3474.5,1.18545,126.0703125,138.7,60.725,0.009418000000000001,133.6,478.0,104.65,1895.2,1098.9,23270.0,23200.0,11760.25,505.7,1563.6,969.0,12.08,1.0989,309.4,160.15625,110.46875,139.578125,224.03125,177.09375,32.85,556.0,28500.0,176.82,135.04,221.52,41.54,44.23,3316.0,112.14,28.7,353.25,1.1773,1.2041,1550.0,168.69,44.23,1785.0,41.6,1945.8,3.012,1.1778,2.524,906.7,1.2029,27.065,354.1
2020-09-04 05:30:00,116.59375,0.7287,33.23,1.3309,10475.0,358.25,2624.0,0.7635,64.49,3473.75,1.18555,126.0703125,138.7,60.725,0.009418000000000001,133.65,478.0,104.65,1895.2,1098.7,23270.0,23200.0,11756.25,505.7,1563.1,968.75,12.08,1.099,309.4,160.15625,110.46484375,139.578125,224.03125,177.09375,32.85,556.0,28493.0,176.81,135.04,221.5,41.61,44.27,3314.0,112.14,28.75,353.5,1.1773,1.2034,1550.0,168.69,44.27,1785.0,41.62,1945.7,3.012,1.1791,2.522,907.4,1.2039,27.065,354.1
2020-09-04 05:31:00,116.59375,0.7287,33.23,1.3305,10480.0,358.25,2627.0,0.7635,64.49,3471.75,1.18535,126.0703125,138.7,60.725,0.009418000000000001,133.6,478.0,104.65,1895.2,1098.1,23260.0,23200.0,11750.0,505.6,1562.2,969.0,12.08,1.0989,309.4,160.15625,110.46875,139.59375,224.0625,177.125,32.9,556.0,28472.0,176.82,135.04,221.52,41.6,44.25,3312.0,112.14,28.85,353.5,1.179,1.2034,1550.0,168.69,44.25,1785.0,41.61,1944.9,3.011,1.1788,2.524,907.6,1.2043,27.04,354.1
2020-09-04 05:32:00,116.59375,0.7288,33.22,1.3305,10465.0,358.5,2627.0,0.76355,64.49,3472.0,1.18535,126.078125,138.7,60.725,0.0094175,133.6,478.25,104.65,1895.2,1098.4,23265.0,23200.0,11750.5,505.6,1562.3,969.0,12.07,1.0989,309.4,160.171875,110.46875,139.59375,224.125,177.125,32.9,555.75,28476.0,176.83,135.05,221.56,41.61,44.26,3312.0,112.14,28.85,353.5,1.179,1.2034,1550.0,168.7,44.26,1785.0,41.61,1944.6,3.011,1.1789,2.524,907.3,1.2043,27.03,354.0
2020-09-04 05:33:00,116.59375,0.7289,33.22,1.3305,10465.0,358.25,2626.0,0.76355,64.49,3473.5,1.1855,126.078125,138.7,60.725,0.009418000000000001,133.6,478.25,104.65,1895.2,1098.6,23270.0,23200.0,11756.0,505.6,1562.7,968.75,12.07,1.099,309.4,160.171875,110.46875,139.59375,224.09375,177.09375,32.9,555.75,28485.0,176.83,135.05,221.54,41.6,44.25,3314.0,112.14,28.75,353.5,1.1789,1.2047,1550.0,168.69,44.25,1785.0,41.61,1944.9,3.011,1.1788,2.5269999999999997,907.0,1.2048,27.02,354.0
2020-09-04 05:34:00,116.59375,0.7287,33.22,1.33,10465.0,358.25,2626.0,0.76345,64.49,3471.5,1.1852,126.078125,138.7,60.725,0.0094175,133.55,478.0,104.65,1895.2,1098.1,23260.0,23200.0,11746.5,505.6,1562.0,968.75,12.07,1.0987,309.4,160.1875,110.46875,139.59375,224.1875,177.15625,32.95,555.75,28467.0,176.84,135.05,221.58,41.59,44.24,3312.0,112.14,28.8,353.25,1.1789,1.2047,1550.0,168.7,44.23,1785.0,41.59,1943.5,3.01,1.1781,2.524,906.5,1.2048,26.98,354.0
2020-09-04 05:35:00,116.59375,0.7287,33.22,1.3301,10465.0,358.5,2626.0,0.7635,64.49,3472.25,1.1852,126.0703125,138.7,60.725,0.009416500000000001,133.5,478.0,104.65,1895.2,1098.4,23260.0,23200.0,11750.5,505.6,1562.5,968.75,12.07,1.0987,309.4,160.171875,110.46875,139.59375,224.1875,177.15625,32.95,555.75,28474.0,176.87,135.07,221.66,41.6,44.26,3313.0,112.14,28.7,353.5,1.1789,1.2047,1550.0,168.73,44.26,1785.0,41.61,1943.6,3.01,1.1788,2.523,907.4,1.2044,27.0,354.0
2020-09-04 05:36:00,116.59375,0.7287,33.22,1.3298,10465.0,358.5,2627.0,0.7634,64.49,3474.5,1.18515,126.078125,138.7,60.725,0.009415999999999999,133.45,478.0,104.65,1895.2,1098.9,23270.0,23200.0,11763.75,505.6,1563.4,969.0,12.11,1.0986,309.4,160.171875,110.46875,139.59375,224.15625,177.125,32.9,555.75,28490.0,176.85,135.06,221.6,41.63,44.29,3314.0,112.145,28.65,353.75,1.1795,1.2047,1550.0,168.71,44.29,1789.0,41.65,1943.6,3.0105,1.1794,2.523,907.4,1.2059,26.995,354.5
2020-09-04 05:37:00,116.59375,0.7287,33.22,1.3298,10470.0,358.5,2620.0,0.7634,64.49,3474.0,1.18495,126.0703125,138.7,60.725,0.009415999999999999,133.55,478.0,104.65,1895.2,1098.8,23265.0,23200.0,11761.25,505.6,1563.2,968.75,12.13,1.0984,309.4,160.171875,110.46875,139.59375,224.125,177.125,32.75,555.75,28489.0,176.83,135.05,221.54,41.65,44.29,3313.0,112.135,28.55,353.75,1.1795,1.2047,1550.0,168.71,44.29,1789.0,41.65,1943.5,3.011,1.1797,2.524,908.0,1.2059,27.02,354.5
2020-09-04 05:38:00,116.59375,0.7286,33.22,1.3294,10470.0,358.5,2621.0,0.7634,64.49,3474.0,1.1849,126.0703125,138.7,60.725,0.009415,133.6,478.0,104.65,1895.2,1098.9,23265.0,23200.0,11761.0,505.6,1563.2,968.75,12.11,1.0983,309.5,160.171875,110.46875,139.59375,224.125,177.125,32.75,556.0,28487.0,176.85,135.06,221.6,41.67,44.34,3312.0,112.14,28.65,354.0,1.1805,1.2047,1550.0,168.72,44.34,1789.0,41.69,1943.9,3.011,1.1805,2.526,907.9,1.2065,27.025,354.5
2020-09-04 05:39:00,116.59375,0.7285,33.22,1.329,10480.0,358.5,2619.0,0.76335,64.49,3474.5,1.1849,126.078125,138.7,60.725,0.009415,133.6,478.0,104.65,1896.2,1098.6,23265.0,23200.0,11761.25,505.6,1563.5,968.5,12.11,1.0983,309.4,160.15625,110.46875,139.59375,224.0625,177.09375,32.75,556.0,28490.0,176.84,135.05,221.56,41.69,44.34,3314.0,112.14,28.65,354.0,1.1805,1.2047,1550.0,168.71,44.34,1789.0,41.69,1943.7,3.011,1.1808,2.523,906.6,1.2069,27.015,354.5
2020-09-04 05:40:00,116.59375,0.7285,33.22,1.3293,10485.0,358.5,2619.0,0.76345,64.49,3474.75,1.1849,126.0703125,138.7,60.725,0.0094155,133.6,478.0,104.65,1896.2,1099.0,23270.0,23200.0,11763.0,505.6,1563.5,968.75,12.11,1.0985,309.4,160.15625,110.46875,139.578125,224.09375,177.125,32.75,556.0,28492.0,176.83,135.05,221.56,41.69,44.37,3314.0,112.135,28.6,354.25,1.1805,1.2047,1550.0,168.7,44.37,1789.0,41.72,1944.1,3.011,1.1815,2.523,906.5,1.2069,27.02,354.5
2020-09-04 05:41:00,116.59375,0.7286,33.22,1.3294,10485.0,358.75,2619.0,0.76345,64.49,3475.0,1.1848,126.0703125,138.7,60.725,0.009415,133.7,478.5,104.65,1896.2,1099.3,23275.0,23200.0,11763.75,505.6,1563.9,969.0,12.11,1.0984,309.4,160.15625,110.46875,139.578125,224.0625,177.09375,32.7,555.75,28497.0,176.84,135.05,221.56,41.72,44.38,3316.0,112.145,28.5,354.5,1.1819,1.2047,1550.0,168.7,44.38,1789.0,41.71,1944.0,3.011,1.1819,2.523,907.2,1.2087,27.03,354.5
2020-09-04 05:42:00,116.59375,0.7287,33.22,1.3295,10485.0,358.75,2618.0,0.76355,64.49,3475.75,1.18475,126.0703125,138.7,60.725,0.0094145,133.6,478.5,104.65,1896.2,1099.5,23275.0,23200.0,11765.5,505.6,1564.2,968.75,12.12,1.0985,309.4,160.15625,110.46875,139.578125,224.0625,177.09375,32.65,555.75,28501.0,176.83,135.05,221.54,41.72,44.41,3317.0,112.135,28.5,354.75,1.1825,1.2047,1550.0,168.7,44.42,1789.0,41.74,1944.2,3.011,1.1819,2.526,907.2,1.2084,27.03,354.5
2020-09-04 05:43:00,116.59375,0.7287,33.22,1.3297,10495.0,358.75,2617.0,0.7635,64.49,3475.75,1.1848,126.0703125,138.7,60.725,0.0094145,133.65,478.5,104.65,1896.2,1099.4,23280.0,23200.0,11761.0,505.6,1564.1,968.75,12.12,1.0985,309.4,160.15625,110.46875,139.59375,224.03125,177.09375,32.65,556.0,28507.0,176.83,135.05,221.54,41.73,44.4,3317.0,112.135,28.5,354.75,1.1826,1.2085,1550.0,168.7,44.4,1789.0,41.73,1944.1,3.0125,1.1827,2.531,907.2,1.2084,27.015,354.5
2020-09-04 05:44:00,116.59375,0.7287,33.22,1.3296,10495.0,358.75,2618.0,0.76355,64.49,3475.5,1.18475,126.0703125,138.7,60.725,0.0094145,133.65,478.5,104.65,1896.2,1099.6,23280.0,23205.0,11760.5,505.6,1564.2,968.75,12.12,1.0985,309.4,160.15625,110.46875,139.59375,224.0625,177.09375,32.7,555.5,28508.0,176.86,135.06,221.6,41.73,44.4,3318.0,112.14,28.5,354.75,1.1828,1.2085,1550.0,168.72,44.4,1789.0,41.73,1944.2,3.0125,1.1827,2.531,907.2,1.2084,27.005,354.5
2020-09-04 05:45:00,116.59375,0.7289,33.22,1.3296,10495.0,359.0,2618.0,0.76355,64.49,3475.5,1.18485,126.0703125,138.7,60.725,0.0094145,133.7,478.5,104.65,1896.2,1099.6,23275.0,23205.0,11761.5,505.6,1564.1,968.75,12.11,1.0985,309.4,160.15625,110.46875,139.59375,224.03125,177.0625,32.75,555.5,28508.0,176.84,135.05,221.58,41.73,44.4,3317.0,112.14,28.5,354.75,1.1828,1.2085,1550.0,168.71,44.4,1789.0,41.73,1944.4,3.0125,1.1827,2.533,907.6,1.2084,27.01,354.5
2020-09-04 05:46:00,116.59375,0.7289,33.22,1.3297,10505.0,359.0,2621.0,0.7636,64.49,3475.25,1.185,126.0703125,138.7,60.725,0.009415,133.65,478.5,104.65,1897.6,1099.6,23275.0,23205.0,11765.0,505.6,1563.9,968.5,12.12,1.0985,309.5,160.15625,110.46875,139.59375,224.03125,177.09375,32.75,555.75,28504.0,176.84,135.06,221.54,41.73,44.4,3317.0,112.14,28.5,354.5,1.1828,1.2085,1550.0,168.71,44.4,1789.0,41.73,1944.8,3.013,1.1826,2.532,907.6,1.2084,27.035,354.7
2020-09-04 05:47:00,116.59375,0.729,33.18,1.3298,10485.0,359.0,2620.0,0.7636,64.49,3475.25,1.18495,126.0703125,138.7,60.725,0.009415,133.6,478.5,104.65,1897.8,1099.7,23275.0,23205.0,11761.5,505.6,1563.7,969.0,12.11,1.0984,309.6,160.15625,110.46875,139.578125,224.03125,177.09375,32.8,555.75,28510.0,176.84,135.06,221.56,41.72,44.38,3317.0,112.14,28.55,354.5,1.1828,1.2085,1550.0,168.7,44.39,1789.0,41.71,1944.7,3.013,1.1826,2.535,909.3,1.2078,27.035,354.7
2020-09-04 05:48:00,116.59375,0.7291,33.2,1.3299,10515.0,359.0,2621.0,0.7637,64.47,3477.0,1.18515,126.0703125,138.7,60.725,0.009416500000000001,133.65,478.5,104.65,1897.8,1100.1,23275.0,23205.0,11768.25,505.6,1564.9,969.25,12.11,1.0984,309.6,160.15625,110.46875,139.59375,224.0625,177.09375,32.75,555.75,28536.0,176.83,135.05,221.54,41.72,44.4,3319.0,112.14,28.5,354.75,1.1828,1.208,1550.0,168.69,44.38,1789.0,41.74,1945.5,3.014,1.1827,2.535,911.6,1.2078,27.065,354.2
2020-09-04 05:49:00,116.59375,0.7291,33.2,1.3301,10500.0,359.0,2621.0,0.76375,64.47,3477.5,1.18525,126.0625,138.7,60.725,0.009415999999999999,133.55,478.5,104.65,1899.3,1100.3,23290.0,23205.0,11772.5,505.6,1565.4,969.25,12.11,1.0986,309.7,160.140625,110.46875,139.5625,223.9375,177.0625,32.65,555.75,28540.0,176.81,135.05,221.5,41.73,44.4,3320.0,112.14,28.4,354.75,1.1828,1.208,1550.0,168.68,44.4,1789.0,41.74,1945.8,3.014,1.1826,2.533,912.5,1.208,27.07,354.2
2020-09-04 05:50:00,116.59375,0.7292,33.2,1.3304,10510.0,358.75,2621.0,0.7638,64.47,3478.75,1.18545,126.0703125,138.7,60.725,0.009416500000000001,133.55,478.5,104.65,1899.3,1100.6,23285.0,23205.0,11775.25,505.6,1566.2,969.0,12.1,1.0987,309.8,160.140625,110.46875,139.5625,223.90625,177.03125,32.65,556.0,28548.0,176.8,135.04,221.44,41.72,44.38,3320.0,112.135,28.4,354.75,1.1828,1.208,1550.0,168.67,44.39,1789.0,41.72,1946.0,3.0135,1.1824,2.533,912.6,1.2076,27.085,354.4
2020-09-04 05:51:00,116.59375,0.7292,33.2,1.3303,10515.0,358.75,2622.0,0.7639,64.47,3479.25,1.18535,126.0703125,138.7,60.725,0.009415999999999999,133.65,478.5,104.65,1900.0,1100.6,23295.0,23205.0,11776.75,505.6,1566.9,969.0,12.11,1.0986,309.8,160.140625,110.46875,139.578125,223.9375,177.03125,32.6,556.0,28560.0,176.82,135.05,221.48,41.74,44.37,3323.0,112.135,28.4,354.5,1.1828,1.208,1550.0,168.69,44.37,1789.0,41.72,1946.1,3.0135,1.1822,2.5340000000000003,914.4,1.2076,27.085,354.6
2020-09-04 05:52:00,116.59375,0.7293,33.2,1.3303,10525.0,359.0,2622.0,0.7639,64.5,3480.25,1.18535,126.0703125,138.7,60.725,0.009416500000000001,133.65,478.5,104.65,1900.0,1101.0,23295.0,23205.0,11781.0,505.6,1567.1,969.25,12.11,1.0986,309.8,160.140625,110.46875,139.59375,223.9375,177.0625,32.6,555.75,28566.0,176.82,135.05,221.5,41.73,44.36,3322.0,112.135,28.4,354.5,1.1828,1.208,1550.0,168.68,44.37,1789.0,41.71,1946.1,3.0135,1.1818,2.5340000000000003,915.0,1.2074,27.09,354.5
2020-09-04 05:53:00,116.59375,0.7292,33.2,1.3302,10535.0,358.5,2621.0,0.7638,64.5,3480.25,1.1852,126.0703125,138.7,60.725,0.009415999999999999,133.65,478.5,104.65,1900.0,1101.1,23295.0,23205.0,11785.5,505.6,1566.9,969.0,12.11,1.0985,309.7,160.140625,110.46875,139.59375,223.9375,177.0625,32.6,555.75,28561.0,176.82,135.05,221.52,41.73,44.37,3323.0,112.135,28.35,354.5,1.1828,1.208,1550.0,168.69,44.37,1789.0,41.71,1946.0,3.0125,1.1817,2.5380000000000003,913.7,1.2074,27.075,354.5
