,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2015-05-08 05:10:00,0.7898,32.51,1.5455,361.75,2955.0,0.8261,65.6,2087.25,1.1243,119.6875,217.575,83.975,0.008333,132.2,502.0,150.8,1905.3,1027.6,19405.0,19425.0,4414.0,1226.3,974.5,12.97,1.0862,314.2,109.5546875,127.609375,161.25,156.625,15.3,475.0,17916.0,154.21,128.42,160.68,58.83,65.41,3540.0,111.165,22.45,596.5,1.9735,2.0086,1680.0,151.36,65.4,1987.0,58.85,1185.2,2.9285,1.9609,2.739,1137.6,1.991,16.345,374.2
2015-05-08 05:11:00,0.7896,32.51,1.5458,361.75,2956.0,0.8261,65.6,2087.0,1.1242,119.6953125,217.575,83.975,0.008334000000000001,132.2,502.0,150.8,1905.3,1027.6,19405.0,19425.0,4413.5,1226.3,974.5,12.97,1.0861,314.2,109.5546875,127.609375,161.28125,156.65625,15.3,475.0,17913.0,154.26,128.43,160.82,58.85,65.4,3540.0,111.165,22.45,596.25,1.9735,2.0086,1680.0,151.41,65.39,1987.0,58.83,1184.9,2.929,1.9619,2.7439999999999998,1137.0,1.9915,16.33,374.2
2015-05-08 05:12:00,0.7896,32.5,1.5454,362.0,2956.0,0.8261,65.6,2087.0,1.1239,119.6953125,217.575,83.975,0.008334000000000001,132.25,502.0,150.8,1905.3,1027.6,19400.0,19420.0,4413.5,1226.4,974.25,12.97,1.0861,314.2,109.5625,127.609375,161.3125,156.6875,15.3,474.75,17914.0,154.32,128.44,160.94,58.76,65.33,3540.0,111.165,22.45,596.0,1.9735,2.0086,1680.0,151.48,65.32,1987.0,58.77,1185.0,2.9285,1.9595,2.7460000000000004,1137.6,1.9893,16.33,374.0
2015-05-08 05:13:00,0.7895,32.5,1.5458,361.75,2956.0,0.826,65.6,2087.0,1.1235,119.6953125,217.575,83.975,0.008334000000000001,132.25,502.0,150.8,1905.3,1027.6,19400.0,19420.0,4413.25,1226.5,974.25,12.97,1.086,314.1,109.5625,127.609375,161.28125,156.6875,15.3,474.75,17914.0,154.26,128.43,160.92,58.84,65.43,3538.0,111.165,22.45,596.5,1.9735,2.0086,1680.0,151.42,65.41,1987.0,58.84,1185.2,2.9285,1.9617,2.747,1138.2,1.9919,16.35,374.0
2015-05-08 05:14:00,0.7895,32.5,1.5461,361.75,2957.0,0.8259,65.58,2086.5,1.1237,119.6953125,217.575,83.975,0.008334000000000001,132.25,502.0,150.8,1905.3,1028.2,19395.0,19415.0,4412.25,1226.3,974.5,12.96,1.0863,314.1,109.5546875,127.625,161.34375,156.71875,15.3,474.75,17911.0,154.26,128.43,160.98,58.84,65.34,3535.0,111.165,22.5,595.5,1.9735,2.0086,1680.0,151.45,65.41,1987.0,58.79,1185.1,2.928,1.9598,2.747,1138.2,1.9902,16.34,374.0
2015-05-08 05:15:00,0.7893,32.5,1.5449,361.5,2954.0,0.8258,65.58,2086.5,1.1235,119.6953125,217.575,83.975,0.008333,132.2,501.5,150.8,1905.3,1028.2,19395.0,19415.0,4411.75,1226.3,974.25,12.94,1.0859,314.1,109.5546875,127.625,161.3125,156.6875,15.35,474.5,17908.0,154.25,128.42,160.82,58.84,65.45,3535.0,111.165,22.5,596.5,1.9735,2.0086,1680.0,151.41,65.38,1987.0,58.87,1185.2,2.928,1.9621,2.7489999999999997,1138.2,1.993,16.345,373.2
2015-05-08 05:16:00,0.7894,32.5,1.5447,361.5,2956.0,0.8258,65.58,2087.0,1.1234,119.6875,217.575,83.975,0.008331999999999999,132.25,501.5,150.8,1905.3,1028.2,19400.0,19415.0,4413.0,1226.3,974.25,12.94,1.0855,314.1,109.5546875,127.609375,161.3125,156.6875,15.35,474.5,17914.0,154.23,128.42,160.82,58.84,65.4,3538.0,111.165,22.5,596.0,1.9735,2.0086,1680.0,151.4,65.38,1987.0,58.84,1184.9,2.929,1.9612,2.7489999999999997,1137.5,1.9929,16.34,373.0
2015-05-08 05:17:00,0.7893,32.5,1.5446,361.5,2955.0,0.8258,65.58,2087.0,1.1233,119.6875,217.575,83.975,0.008331999999999999,132.2,501.5,150.8,1905.3,1028.2,19400.0,19420.0,4413.0,1226.3,974.25,12.93,1.0853,314.0,109.5546875,127.609375,161.28125,156.65625,15.35,474.5,17913.0,154.24,128.42,160.88,58.9,65.5,3539.0,111.165,22.5,596.75,1.9735,2.0086,1680.0,151.4,65.38,1987.0,58.89,1184.9,2.93,1.9629,2.75,1137.5,1.9937,16.335,373.0
2015-05-08 05:18:00,0.7894,32.5,1.5446,361.5,2955.0,0.8258,65.58,2087.0,1.1231,119.6875,217.575,83.975,0.008331999999999999,132.2,501.5,150.8,1905.3,1028.2,19400.0,19420.0,4412.75,1226.4,974.25,12.93,1.0852,314.0,109.5546875,127.609375,161.25,156.625,15.35,474.5,17912.0,154.22,128.42,160.86,58.84,65.45,3538.0,111.165,22.5,596.75,1.9735,2.0086,1680.0,151.38,65.38,1987.0,58.86,1185.0,2.9315,1.9623,2.7510000000000003,1137.1,1.9931,16.335,372.7
2015-05-08 05:19:00,0.7893,32.51,1.544,361.5,2953.0,0.8257,65.66,2087.0,1.1229,119.6875,217.575,83.975,0.008331999999999999,132.35,501.5,150.8,1905.3,1028.2,19400.0,19420.0,4412.5,1226.3,974.25,12.93,1.0852,314.0,109.5546875,127.625,161.28125,156.6875,15.35,474.5,17912.0,154.24,128.43,160.92,58.87,65.45,3537.0,111.165,22.5,596.5,1.9735,2.0086,1680.0,151.4,65.46,1987.0,58.84,1184.8,2.9295,1.9621,2.7510000000000003,1137.1,1.9915,16.335,372.8
2015-05-08 05:20:00,0.7894,32.51,1.5435,361.5,2953.0,0.8258,65.73,2086.75,1.1232,119.6875,217.575,83.975,0.008331999999999999,132.3,501.5,150.8,1905.3,1028.2,19400.0,19420.0,4412.75,1226.3,974.25,12.93,1.0856,314.1,109.5546875,127.609375,161.25,156.625,15.35,474.5,17911.0,154.24,128.43,160.94,58.86,65.46,3537.0,111.16,22.5,596.5,1.9735,2.0086,1680.0,151.43,65.47,1987.0,58.85,1184.8,2.9295,1.9624,2.75,1137.1,1.9915,16.33,372.8
2015-05-08 05:21:00,0.7892,32.51,1.5432,361.5,2952.0,0.8258,65.72,2086.75,1.1231,119.6796875,217.575,83.975,0.008331999999999999,132.2,501.5,150.8,1905.3,1028.2,19400.0,19420.0,4412.25,1226.3,974.25,12.95,1.0852,314.1,109.5546875,127.59375,161.21875,156.625,15.35,474.5,17910.0,154.23,128.42,160.88,58.86,65.47,3537.0,111.16,22.5,597.0,1.9735,2.0086,1680.0,151.43,65.44,1987.0,58.87,1184.6,2.929,1.9627,2.748,1137.1,1.9915,16.33,373.0
2015-05-08 05:22:00,0.7894,32.5,1.5433,361.75,2956.0,0.8259,65.7,2086.75,1.1233,119.6953125,217.575,83.975,0.008331999999999999,132.25,501.5,150.8,1905.3,1028.2,19400.0,19420.0,4412.0,1226.2,974.25,12.96,1.0853,314.1,109.5546875,127.625,161.28125,156.6875,15.35,474.5,17911.0,154.26,128.43,161.02,58.88,65.5,3540.0,111.165,22.5,597.25,1.9735,2.0086,1680.0,151.48,65.5,1987.0,58.89,1184.6,2.9295,1.9636,2.747,1137.3,1.9918,16.335,373.0
2015-05-08 05:23:00,0.7893,32.5,1.5432,361.75,2955.0,0.8259,65.7,2086.5,1.1234,119.703125,217.575,83.975,0.008331999999999999,132.2,501.5,150.8,1905.3,1028.2,19395.0,19415.0,4412.0,1226.2,974.25,12.97,1.0854,314.1,109.5546875,127.625,161.3125,156.6875,15.35,474.5,17911.0,154.29,128.43,161.04,58.86,65.48,3537.0,111.165,22.5,597.0,1.9735,2.0086,1680.0,151.49,65.5,1987.0,58.87,1184.8,2.9295,1.9627,2.7489999999999997,1137.3,1.9924,16.335,373.0
2015-05-08 05:24:00,0.7892,32.5,1.5439,361.5,2956.0,0.826,65.69,2086.5,1.1236,119.703125,217.575,83.975,0.008333,132.2,501.5,150.8,1905.3,1027.4,19395.0,19415.0,4411.75,1226.2,974.25,12.97,1.0854,314.1,109.5546875,127.625,161.28125,156.71875,15.35,474.5,17910.0,154.27,128.43,161.04,58.86,65.46,3536.0,111.17,22.5,597.0,1.9735,2.0086,1680.0,151.48,65.5,1987.0,58.87,1184.5,2.9295,1.9638,2.7439999999999998,1137.5,1.992,16.335,373.0
2015-05-08 05:25:00,0.7893,32.5,1.5439,361.5,2956.0,0.826,65.62,2087.0,1.1238,119.6953125,217.575,83.975,0.008331999999999999,132.25,501.5,150.8,1905.3,1027.4,19395.0,19415.0,4412.25,1226.2,974.0,12.97,1.0861,314.1,109.5546875,127.625,161.25,156.65625,15.35,474.5,17911.0,154.26,128.43,161.0,58.84,65.41,3538.0,111.17,22.5,596.5,1.9735,2.0086,1680.0,151.46,65.5,1987.0,58.83,1184.7,2.93,1.9611,2.745,1137.0,1.991,16.335,373.4
2015-05-08 05:26:00,0.7892,32.5,1.5435,361.5,2956.0,0.826,65.62,2086.5,1.1238,119.6953125,217.575,83.975,0.008331,132.25,501.5,150.8,1905.3,1027.4,19395.0,19415.0,4412.0,1226.2,974.0,12.97,1.0862,314.1,109.5546875,127.609375,161.25,156.65625,15.35,474.5,17910.0,154.25,128.43,160.9,58.84,65.43,3537.0,111.165,22.5,596.75,1.9735,2.0086,1680.0,151.45,65.39,1987.0,58.84,1184.4,2.929,1.9617,2.7460000000000004,1137.2,1.992,16.33,373.4
2015-05-08 05:27:00,0.7892,32.5,1.5436,361.75,2958.0,0.826,65.62,2086.75,1.1239,119.6875,217.575,83.975,0.008331999999999999,132.3,501.75,150.8,1905.3,1027.4,19395.0,19415.0,4412.0,1226.2,974.0,12.97,1.0859,313.9,109.5546875,127.609375,161.21875,156.625,15.35,475.0,17909.0,154.26,128.43,160.98,58.84,65.42,3538.0,111.165,22.5,596.5,1.9735,2.0086,1680.0,151.47,65.39,1987.0,58.84,1184.3,2.929,1.9619,2.745,1137.0,1.991,16.33,373.4
2015-05-08 05:28:00,0.7893,32.5,1.5437,361.75,2959.0,0.826,65.62,2086.75,1.124,119.6875,217.575,83.975,0.008333,132.3,501.75,150.8,1905.3,1027.5,19395.0,19415.0,4411.75,1226.3,974.0,12.97,1.0859,313.9,109.5546875,127.609375,161.25,156.625,15.35,475.0,17910.0,154.24,128.42,160.92,58.84,65.45,3538.0,111.165,22.5,596.75,1.9735,2.0086,1680.0,151.46,65.39,1987.0,58.88,1184.4,2.9275,1.9619,2.745,1137.2,1.9918,16.33,373.4
2015-05-08 05:29:00,0.7895,32.5,1.544,361.75,2959.0,0.8261,65.62,2086.75,1.1242,119.6953125,217.575,83.975,0.008334000000000001,132.3,501.75,150.8,1905.3,1027.5,19395.0,19415.0,4411.75,1226.3,974.0,12.97,1.0859,313.9,109.546875,127.609375,161.28125,156.65625,15.35,475.0,17910.0,154.24,128.44,160.9,58.84,65.39,3538.0,111.165,22.5,596.5,1.9735,2.0086,1680.0,151.46,65.38,1987.0,58.86,1184.5,2.9265,1.9619,2.745,1137.2,1.9918,16.33,373.4
2015-05-08 05:30:00,0.7897,32.52,1.5435,361.75,2960.0,0.8261,65.73,2086.75,1.1243,119.703125,217.575,83.975,0.008334000000000001,132.3,501.75,150.8,1905.3,1027.5,19395.0,19415.0,4412.0,1226.3,974.0,12.97,1.0859,313.9,109.5546875,127.640625,161.28125,156.6875,15.35,475.0,17911.0,154.26,128.44,161.0,58.81,65.38,3537.0,111.17,22.5,596.25,1.9735,2.0086,1680.0,151.47,65.38,1987.0,58.82,1184.5,2.926,1.9619,2.7439999999999998,1137.2,1.9918,16.335,373.4
2015-05-08 05:31:00,0.7901,32.52,1.5439,361.75,2963.0,0.8263,65.73,2087.25,1.1243,119.703125,217.575,83.975,0.008336,132.2,501.75,150.8,1905.3,1027.5,19400.0,19415.0,4412.75,1226.3,974.0,12.96,1.0863,313.9,109.5546875,127.625,161.28125,156.6875,15.35,475.0,17914.0,154.26,128.44,160.92,58.85,65.42,3539.0,111.17,22.5,596.5,1.9735,2.0086,1680.0,151.47,65.38,1987.0,58.88,1184.6,2.926,1.9616,2.745,1137.2,1.9911,16.34,373.4
2015-05-08 05:32:00,0.7903,32.52,1.5442,361.75,2963.0,0.8264,65.73,2087.0,1.1245,119.6953125,217.575,83.975,0.008336,132.25,501.75,150.8,1905.3,1027.5,19400.0,19415.0,4412.5,1226.5,974.0,12.96,1.0862,313.9,109.5546875,127.609375,161.25,156.625,15.35,475.0,17913.0,154.23,128.44,160.82,58.85,65.43,3539.0,111.17,22.5,596.5,1.9735,2.0086,1680.0,151.45,65.38,1987.0,58.89,1184.5,2.926,1.9616,2.742,1137.8,1.992,16.34,373.4
2015-05-08 05:33:00,0.7904,32.52,1.544,361.75,2964.0,0.8265,65.73,2086.25,1.1248,119.703125,217.575,83.975,0.008336,132.3,501.75,150.8,1905.3,1027.5,19395.0,19415.0,4411.25,1226.1,974.25,12.96,1.0862,313.9,109.5546875,127.609375,161.21875,156.625,15.35,475.0,17909.0,154.23,128.43,160.82,58.85,65.42,3537.0,111.165,22.5,596.5,1.9735,2.0086,1683.0,151.44,65.42,1987.0,58.9,1184.6,2.9275,1.9626,2.7430000000000003,1137.4,1.9917,16.34,373.4
2015-05-08 05:34:00,0.7902,32.51,1.5438,362.0,2964.0,0.8264,65.74,2086.5,1.1247,119.6953125,217.575,83.975,0.008337,132.3,501.75,150.8,1905.3,1027.5,19395.0,19415.0,4411.5,1226.1,974.5,12.97,1.0863,314.1,109.5546875,127.609375,161.15625,156.5625,15.35,475.0,17910.0,154.16,128.42,160.64,58.85,65.42,3536.0,111.165,22.5,596.5,1.9735,2.0086,1683.0,151.39,65.42,1987.0,58.88,1184.5,2.927,1.9627,2.7439999999999998,1137.1,1.9917,16.34,373.4
2015-05-08 05:35:00,0.7904,32.51,1.5441,362.0,2963.0,0.8264,65.74,2086.5,1.1248,119.6875,217.575,83.975,0.008336,132.3,501.75,150.8,1905.3,1027.5,19395.0,19415.0,4412.0,1226.1,974.5,12.97,1.0863,314.1,109.5546875,127.59375,161.125,156.53125,15.35,475.0,17909.0,154.18,128.42,160.62,58.85,65.42,3536.0,111.165,22.5,596.5,1.9735,2.0086,1683.0,151.41,65.42,1987.0,58.89,1184.6,2.927,1.9624,2.7439999999999998,1137.5,1.9923,16.34,373.4
2015-05-08 05:36:00,0.7903,32.51,1.5437,362.0,2962.0,0.8264,65.74,2087.0,1.1246,119.6953125,217.575,83.975,0.008336,132.25,501.75,150.8,1905.3,1027.5,19400.0,19415.0,4412.75,1226.6,974.5,12.97,1.0862,314.1,109.5546875,127.609375,161.15625,156.59375,15.35,475.0,17913.0,154.23,128.43,160.66,58.85,65.43,3537.0,111.165,22.5,596.5,1.9735,2.0086,1683.0,151.46,65.42,1987.0,58.89,1184.5,2.9275,1.9624,2.742,1137.6,1.9923,16.345,373.4
2015-05-08 05:37:00,0.7906,32.52,1.5441,362.0,2961.0,0.8265,65.74,2087.25,1.1248,119.703125,217.575,83.975,0.008337,132.4,501.75,150.8,1905.3,1027.5,19400.0,19415.0,4413.5,1226.7,974.5,12.96,1.0861,314.1,109.5546875,127.609375,161.1875,156.59375,15.35,475.0,17914.0,154.27,128.45,160.84,58.85,65.44,3538.0,111.165,22.5,596.75,1.9735,2.0086,1683.0,151.48,65.42,1987.0,58.93,1184.9,2.9275,1.9627,2.74,1137.6,1.9927,16.355,373.6
2015-05-08 05:38:00,0.7906,32.52,1.5435,362.0,2964.0,0.8266,65.82,2087.0,1.1243,119.703125,217.575,83.975,0.008337,132.4,502.0,150.8,1905.3,1027.5,19400.0,19420.0,4413.25,1226.7,974.5,12.96,1.0858,314.1,109.546875,127.625,161.15625,156.59375,15.35,475.0,17913.0,154.25,128.44,160.8,58.92,65.48,3539.0,111.165,22.5,596.75,1.9735,2.0086,1686.0,151.48,65.42,1987.0,58.94,1184.9,2.927,1.9627,2.742,1137.3,1.9937,16.35,373.6
2015-05-08 05:39:00,0.7904,32.54,1.5437,362.0,2965.0,0.8265,65.82,2087.25,1.1243,119.703125,217.575,83.975,0.008337,133.25,502.0,150.8,1905.3,1027.5,19400.0,19420.0,4413.25,1226.7,974.75,12.97,1.0859,314.1,109.546875,127.625,161.15625,156.59375,15.35,475.0,17915.0,154.26,128.44,160.78,59.0,65.48,3539.0,111.17,22.5,597.0,1.9735,2.0086,1686.0,151.49,65.42,1987.0,58.96,1184.7,2.9265,1.9634,2.742,1137.3,1.994,16.35,373.6
2015-05-08 05:40:00,0.7904,32.53,1.5435,361.75,2964.0,0.8264,65.79,2087.25,1.1242,119.703125,217.575,83.975,0.008337,133.95,502.0,150.8,1905.3,1027.5,19400.0,19420.0,4413.5,1226.7,974.75,12.96,1.0859,314.0,109.546875,127.625,161.1875,156.59375,15.35,475.0,17914.0,154.26,128.44,160.84,59.0,65.49,3540.0,111.17,22.45,596.75,1.9735,2.0086,1731.0,151.53,65.42,1987.0,58.96,1184.5,2.9265,1.9629,2.741,1137.0,1.9929,16.345,373.8
2015-05-08 05:41:00,0.7903,32.53,1.5433,361.75,2964.0,0.8264,65.81,2087.0,1.1242,119.703125,217.575,83.975,0.008337,134.05,501.75,150.8,1905.3,1027.9,19400.0,19420.0,4413.0,1226.6,974.75,12.95,1.0857,314.0,109.5546875,127.609375,161.1875,156.59375,15.35,474.75,17913.0,154.2,128.43,160.64,59.0,65.48,3539.0,111.165,22.45,596.75,1.9735,2.0086,1731.0,151.48,65.42,1987.0,58.96,1184.7,2.926,1.9628,2.737,1137.5,1.9929,16.345,373.8
2015-05-08 05:42:00,0.7904,32.53,1.5439,361.75,2964.0,0.8263,65.81,2087.0,1.1245,119.6953125,217.575,83.975,0.008336,136.45,501.75,150.8,1905.3,1027.9,19400.0,19420.0,4413.0,1226.6,974.75,12.96,1.0859,314.0,109.546875,127.59375,161.15625,156.5625,15.35,474.5,17913.0,154.16,128.42,160.48,59.0,65.51,3538.0,111.165,22.5,596.75,1.9735,2.0086,1731.0,151.42,65.42,1987.0,59.0,1184.7,2.926,1.9632,2.739,1137.5,1.9944,16.345,373.8
2015-05-08 05:43:00,0.7906,32.53,1.5438,361.75,2963.0,0.8264,65.8,2087.25,1.1248,119.703125,217.575,83.975,0.008337,136.2,501.75,150.8,1905.3,1027.9,19400.0,19415.0,4413.25,1226.6,974.75,12.97,1.0861,314.0,109.5546875,127.609375,161.1875,156.625,15.35,474.5,17914.0,154.2,128.43,160.62,59.0,65.52,3539.0,111.165,22.5,596.75,1.9735,2.0086,1732.0,151.44,65.42,1987.0,59.0,1184.9,2.9265,1.9632,2.739,1137.5,1.9949,16.35,373.8
2015-05-08 05:44:00,0.7907,32.53,1.5439,361.75,2963.0,0.8266,65.83,2087.25,1.1247,119.6953125,217.575,83.975,0.008337,136.2,501.75,150.8,1905.3,1027.9,19400.0,19415.0,4413.75,1226.9,974.75,12.97,1.0862,314.0,109.5546875,127.59375,161.125,156.5625,15.35,474.5,17915.0,154.2,128.44,160.58,59.15,65.62,3539.0,111.165,22.5,597.25,1.9735,2.0086,1722.0,151.43,65.6,1987.0,59.13,1185.6,2.9265,1.9644,2.736,1137.7,1.9955,16.36,373.8
2015-05-08 05:45:00,0.7905,32.53,1.544,361.75,2963.0,0.8266,65.82,2087.5,1.1244,119.6953125,217.575,83.975,0.008336,136.15,501.75,150.8,1905.3,1027.9,19400.0,19415.0,4413.75,1227.0,974.75,12.97,1.0862,314.0,109.5546875,127.59375,161.125,156.5625,15.35,474.5,17915.0,154.17,128.43,160.54,59.13,65.6,3539.0,111.165,22.5,597.25,1.9735,2.0086,1721.0,151.39,65.61,1987.0,59.11,1185.8,2.9245,1.9644,2.734,1138.0,1.9968,16.365,373.8
2015-05-08 05:46:00,0.7906,32.53,1.5444,361.5,2963.0,0.8268,65.82,2087.5,1.1246,119.6875,217.575,83.975,0.008336,136.35,501.75,150.8,1905.3,1029.1,19400.0,19420.0,4413.75,1227.0,974.5,12.96,1.0864,314.0,109.5546875,127.59375,161.09375,156.53125,15.35,474.5,17915.0,154.14,128.42,160.38,59.14,65.65,3539.0,111.165,22.5,597.5,1.9735,2.0086,1721.0,151.36,65.66,1987.0,59.16,1185.8,2.924,1.9656,2.7310000000000003,1137.7,1.9971,16.365,373.8
2015-05-08 05:47:00,0.7906,32.53,1.5444,361.5,2963.0,0.8268,65.82,2087.25,1.1246,119.6796875,217.575,83.975,0.008336,136.3,501.75,150.8,1905.3,1029.1,19400.0,19420.0,4413.25,1226.8,974.5,12.96,1.087,314.0,109.5546875,127.578125,161.09375,156.53125,15.35,474.75,17914.0,154.13,128.42,160.3,59.15,65.64,3537.0,111.165,22.5,597.5,1.9735,2.0086,1721.0,151.34,65.66,1987.0,59.16,1185.9,2.923,1.9655,2.7260000000000004,1137.7,1.9975,16.37,373.8
2015-05-08 05:48:00,0.7907,32.53,1.5442,361.75,2963.0,0.8266,65.82,2087.0,1.1245,119.6796875,217.575,83.975,0.008334999999999999,136.35,501.75,150.8,1905.3,1028.8,19400.0,19420.0,4413.0,1226.7,974.25,12.96,1.087,314.0,109.5546875,127.578125,161.03125,156.5,15.3,474.5,17911.0,154.13,128.42,160.3,59.15,65.61,3536.0,111.165,22.5,597.25,1.9735,2.0086,1714.0,151.34,65.66,1987.0,59.13,1186.0,2.924,1.9647,2.73,1137.8,1.9958,16.375,373.8
2015-05-08 05:49:00,0.7907,32.54,1.544,361.5,2963.0,0.8267,65.81,2087.0,1.1245,119.6796875,217.575,83.975,0.008334999999999999,136.25,501.75,150.8,1905.3,1028.8,19400.0,19420.0,4413.0,1226.7,974.25,12.95,1.087,314.0,109.5546875,127.578125,161.03125,156.46875,15.3,474.5,17912.0,154.15,128.42,160.44,59.15,65.59,3536.0,111.165,22.5,597.25,1.9735,2.0086,1714.0,151.38,65.66,1987.0,59.11,1185.7,2.923,1.9635,2.73,1137.6,1.9958,16.375,373.8
2015-05-08 05:50:00,0.7906,32.55,1.5437,361.75,2962.0,0.8267,65.82,2087.0,1.1243,119.6796875,217.575,83.975,0.008336,136.15,501.75,150.8,1905.3,1028.8,19400.0,19420.0,4413.0,1226.7,974.25,12.96,1.087,314.1,109.5546875,127.578125,161.03125,156.4375,15.3,474.5,17912.0,154.17,128.42,160.42,59.13,65.61,3537.0,111.165,22.5,597.25,1.9735,2.0086,1714.0,151.39,65.66,1987.0,59.12,1185.7,2.9245,1.9641,2.7289999999999996,1137.2,1.9958,16.375,373.8
2015-05-08 05:51:00,0.7906,32.55,1.5438,361.75,2962.0,0.8267,65.82,2086.75,1.1243,119.671875,217.575,83.975,0.008334999999999999,136.0,501.75,150.8,1905.3,1028.8,19400.0,19420.0,4413.0,1226.7,974.75,12.96,1.087,314.0,109.5546875,127.5625,160.96875,156.4375,15.3,474.5,17912.0,154.14,128.41,160.34,59.06,65.58,3536.0,111.165,22.5,596.75,1.9735,2.0086,1714.0,151.37,65.59,1987.0,59.09,1185.7,2.923,1.963,2.733,1137.5,1.9942,16.37,373.2
2015-05-08 05:52:00,0.7908,32.59,1.5436,361.5,2962.0,0.8267,65.82,2087.0,1.1243,119.671875,217.575,83.975,0.008336,135.8,501.75,150.8,1905.3,1028.8,19400.0,19420.0,4413.0,1226.8,974.75,12.96,1.087,313.9,109.5546875,127.5625,160.96875,156.40625,15.3,474.75,17913.0,154.14,128.41,160.36,59.11,65.61,3536.0,111.17,22.5,597.0,1.9735,2.0086,1714.0,151.39,65.59,1987.0,59.1,1185.8,2.9225,1.9631,2.733,1137.5,1.9954,16.37,373.2
2015-05-08 05:53:00,0.7907,32.59,1.5436,361.75,2962.0,0.8267,65.81,2086.75,1.1244,119.6796875,217.575,83.975,0.008336,135.8,501.75,150.8,1905.3,1028.6,19400.0,19420.0,4412.5,1226.5,974.5,12.95,1.087,313.7,109.5546875,127.5625,160.9375,156.40625,15.3,474.75,17910.0,154.14,128.42,160.4,59.11,65.58,3534.0,111.17,22.5,596.75,1.9735,2.0086,1714.0,151.38,65.59,1987.0,59.08,1185.9,2.919,1.963,2.733,1137.4,1.9957,16.37,373.7
2015-05-08 05:54:00,0.7908,32.58,1.5433,361.75,2963.0,0.8266,65.8,2086.5,1.1244,119.6796875,217.575,83.975,0.008336,135.85,501.75,150.8,1905.3,1028.6,19400.0,19420.0,4412.0,1226.4,974.5,12.95,1.0871,313.8,109.5546875,127.5625,160.9375,156.375,15.3,474.75,17908.0,154.13,128.42,160.4,59.11,65.56,3535.0,111.165,22.45,596.5,1.9735,2.0086,1714.0,151.37,65.54,1987.0,59.06,1185.8,2.9205,1.9618,2.74,1137.3,1.9948,16.37,373.7
2015-05-08 05:55:00,0.7906,32.57,1.5434,361.75,2965.0,0.8264,65.8,2086.75,1.1243,119.6796875,217.575,83.975,0.008336,136.0,501.75,150.8,1905.3,1028.6,19400.0,19420.0,4412.75,1226.5,974.5,12.96,1.0869,313.7,109.5546875,127.5625,160.90625,156.375,15.3,474.75,17910.0,154.13,128.42,160.36,58.95,65.46,3537.0,111.165,22.45,596.0,1.9735,2.0086,1714.0,151.37,65.48,1987.0,58.97,1185.7,2.9205,1.9614,2.737,1137.1,1.9935,16.365,373.7
2015-05-08 05:56:00,0.7906,32.57,1.5432,361.5,2960.0,0.8263,65.8,2086.5,1.1245,119.6796875,217.575,83.975,0.008334999999999999,136.0,501.75,150.8,1905.3,1028.7,19400.0,19420.0,4412.5,1226.5,974.5,12.95,1.087,313.7,109.5546875,127.5625,160.9375,156.40625,15.3,474.75,17909.0,154.11,128.41,160.26,58.95,65.46,3535.0,111.165,22.45,596.0,1.9735,2.0086,1714.0,151.34,65.48,1994.0,58.98,1185.7,2.9195,1.961,2.738,1137.1,1.9933,16.36,373.0
2015-05-08 05:57:00,0.7907,32.56,1.5431,361.5,2961.0,0.8263,65.8,2087.0,1.1247,119.671875,217.575,83.975,0.008334999999999999,136.0,501.75,150.8,1905.3,1028.7,19400.0,19420.0,4412.75,1226.7,974.0,12.95,1.0874,313.6,109.546875,127.546875,160.9375,156.40625,15.3,474.75,17913.0,154.11,128.42,160.3,58.95,65.46,3538.0,111.165,22.45,596.0,1.9735,2.0086,1714.0,151.34,65.48,1994.0,58.99,1185.4,2.9185,1.96,2.738,1137.0,1.9926,16.35,373.0
2015-05-08 05:58:00,0.7907,32.57,1.5435,361.5,2961.0,0.8264,65.8,2086.5,1.1248,119.671875,217.575,83.975,0.008334999999999999,135.9,501.75,150.8,1905.3,1029.0,19400.0,19415.0,4412.0,1226.4,974.0,12.95,1.0875,313.5,109.546875,127.546875,160.9375,156.375,15.3,474.75,17909.0,154.08,128.41,160.18,58.95,65.43,3537.0,111.165,22.45,595.75,1.9735,2.0086,1714.0,151.29,65.47,1994.0,58.96,1185.4,2.9185,1.96,2.739,1137.2,1.993,16.35,373.6
2015-05-08 05:59:00,0.7907,32.56,1.5438,361.5,2959.0,0.8263,65.8,2086.25,1.125,119.6640625,217.575,83.975,0.008334999999999999,135.8,501.75,150.8,1905.3,1028.9,19395.0,19415.0,4411.0,1226.5,973.75,12.96,1.0877,313.4,109.546875,127.546875,160.875,156.375,15.3,474.75,17907.0,154.02,128.38,159.94,58.93,65.46,3536.0,111.16,22.45,595.75,1.9735,2.0086,1714.0,151.21,65.45,1994.0,58.98,1185.1,2.9175,1.9605,2.739,1137.0,1.9934,16.345,373.6
