,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2012-12-07 00:01:00,1.0473,51.19,1.6054,752.25,2420.0,1.0083,73.54,1413.5,1.297,124.75781200000002,148.025,84.1,0.012125,150.55,914.5,130.575,1567.0,1024.0,9555.0,9550.0,2655.25,601.4,821.5,1492.75,19.32,1.0729,451.2,110.24218700000002,133.859375,166.8125,150.4375,16.45,864.75,13000.0,145.63,127.67,135.22,86.54,107.27,2612.0,110.865,17.6,2.9402,2.6,1901.0,136.04,107.36,1625.0,86.51,1704.6,3.651,2.9459,3.673,1601.2,2.6007,33.205,516.4
2012-12-07 00:02:00,1.0473,51.19,1.6054,752.25,2420.0,1.0083,73.54,1413.5,1.297,124.75781200000002,148.025,84.1,0.012125,150.55,914.5,130.575,1567.0,1024.0,9555.0,9550.0,2655.25,601.4,821.5,1493.25,19.32,1.0729,451.2,110.24218700000002,133.859375,166.8125,150.4375,16.45,864.75,13000.0,145.63,127.67,135.22,86.54,107.26,2612.0,110.865,17.6,2.9402,2.6,1901.0,136.04,107.36,1625.0,86.5,1704.6,3.651,2.9459,3.673,1601.2,2.6007,33.205,516.4
2012-12-07 00:03:00,1.0473,51.2,1.6054,752.25,2420.0,1.0083,73.54,1413.5,1.297,124.75781200000002,148.025,84.1,0.012125,150.55,914.5,130.575,1567.0,1024.0,9555.0,9550.0,2655.25,601.4,821.5,1493.0,19.32,1.0729,451.1,110.24218700000002,133.859375,166.8125,150.4375,16.45,864.5,13000.0,145.63,127.67,135.22,86.54,107.29,2612.0,110.865,17.6,2.9402,2.6,1901.0,136.04,107.36,1625.0,86.52,1704.7,3.652,2.9459,3.673,1601.2,2.6007,33.205,516.4
2012-12-07 00:04:00,1.0473,51.2,1.6054,752.25,2420.0,1.0083,73.54,1413.5,1.297,124.75781200000002,148.025,84.1,0.012125,150.55,914.5,130.575,1567.0,1024.0,9555.0,9550.0,2655.25,601.4,821.5,1493.0,19.32,1.0729,451.1,110.24218700000002,133.859375,166.8125,150.4375,16.45,864.5,13000.0,145.63,127.67,135.22,86.54,107.29,2612.0,110.865,17.6,2.9402,2.6,1901.0,136.04,107.36,1625.0,86.52,1704.7,3.6525,2.9459,3.673,1601.1,2.6007,33.205,516.4
2012-12-07 00:05:00,1.0473,51.2,1.6054,752.25,2420.0,1.0083,73.54,1413.75,1.2969,124.75781200000002,148.025,84.1,0.012125,150.55,914.5,130.575,1567.0,1024.0,9555.0,9550.0,2655.5,601.4,821.5,1493.0,19.32,1.0729,451.1,110.24218700000002,133.859375,166.8125,150.4375,16.45,864.5,13000.0,145.63,127.67,135.22,86.54,107.28,2612.0,110.865,17.6,2.9402,2.6,1901.0,136.04,107.36,1625.0,86.52,1704.7,3.6525,2.9459,3.6710000000000003,1601.0,2.6007,33.215,516.4
2012-12-07 00:06:00,1.0473,51.2,1.6053,752.25,2420.0,1.0083,73.54,1413.75,1.2969,124.75781200000002,148.025,84.1,0.012125,150.55,914.5,130.575,1567.0,1024.0,9555.0,9550.0,2655.5,601.4,821.5,1493.25,19.32,1.0729,451.1,110.24218700000002,133.84375,166.8125,150.4375,16.45,864.5,13000.0,145.63,127.67,135.22,86.54,107.28,2612.0,110.865,17.6,2.9402,2.6,1901.0,136.04,107.36,1625.0,86.53,1704.6,3.6525,2.9466,3.67,1601.0,2.6008,33.215,516.4
2012-12-07 00:07:00,1.0473,51.21,1.6053,752.25,2420.0,1.0083,73.51,1413.75,1.2969,124.75781200000002,148.025,84.1,0.012125,150.55,914.5,130.575,1567.0,1024.0,9555.0,9550.0,2655.5,601.4,821.5,1493.25,19.32,1.0729,451.1,110.24218700000002,133.84375,166.8125,150.4375,16.45,864.5,13000.0,145.63,127.67,135.22,86.54,107.28,2612.0,110.865,17.6,2.9402,2.6,1901.0,136.04,107.36,1625.0,86.53,1704.6,3.6525,2.9466,3.67,1601.0,2.6008,33.205,516.4
2012-12-07 00:08:00,1.0474,51.19,1.6053,752.25,2420.0,1.0083,73.5,1413.75,1.2969,124.75781200000002,148.025,84.1,0.012125,150.55,914.5,130.575,1567.0,1024.0,9555.0,9550.0,2655.25,601.4,821.5,1493.25,19.32,1.0729,451.1,110.24218700000002,133.84375,166.8125,150.4375,16.45,864.5,13000.0,145.63,127.67,135.22,86.54,107.29,2612.0,110.865,17.6,2.9402,2.6,1901.0,136.04,107.36,1625.0,86.53,1704.6,3.6525,2.9466,3.6719999999999997,1602.6,2.6005,33.21,516.4
2012-12-07 00:09:00,1.0474,51.19,1.6053,752.25,2420.0,1.0083,73.5,1413.5,1.2969,124.75781200000002,148.025,84.1,0.012125,150.55,914.5,130.575,1567.0,1024.0,9555.0,9550.0,2655.25,601.4,821.5,1493.5,19.32,1.0729,451.2,110.24218700000002,133.84375,166.8125,150.4375,16.45,864.5,13000.0,145.63,127.67,135.22,86.54,107.28,2612.0,110.865,17.6,2.9402,2.6,1901.0,136.04,107.36,1625.0,86.54,1704.6,3.6525,2.9466,3.6719999999999997,1602.6,2.6005,33.21,516.4
2012-12-07 00:10:00,1.0473,51.2,1.6053,752.0,2420.0,1.0084,73.5,1413.75,1.2969,124.75781200000002,148.025,84.1,0.012125,150.55,914.5,130.575,1567.0,1024.0,9555.0,9550.0,2655.5,601.4,821.5,1493.0,19.32,1.0729,451.1,110.24218700000002,133.84375,166.8125,150.40625,16.45,864.25,13000.0,145.63,127.67,135.22,86.54,107.28,2612.0,110.865,17.6,2.9402,2.6,1901.0,136.04,107.36,1625.0,86.55,1704.6,3.6525,2.9466,3.6719999999999997,1602.6,2.6005,33.21,516.4
