,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2018-03-09 00:27:00,0.7791,31.71,1.3807,8715.0,392.0,2513.0,0.77545,84.61,2741.75,1.23205,113.9921875,142.25,67.7,0.009384,120.5,529.0,121.575,2035.2,1201.1,21255.0,21320.0,6996.0,1575.7,1054.75,12.93,1.051,378.2,128.203125,106.234375,120.140625,155.9375,143.625,17.3,494.0,24915.0,157.18,130.33,161.24,60.24,63.78,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.25,1318.3,3.064,1.8627,2.727,952.3,1.8701,16.425,357.8
2018-03-09 00:28:00,0.7791,31.71,1.3808,8695.0,392.0,2513.0,0.77545,84.61,2742.0,1.23215,113.9921875,142.25,67.7,0.0093825,120.5,529.0,121.575,2035.2,1201.1,21260.0,21330.0,6996.75,1575.7,1054.5,12.93,1.051,378.2,128.203125,106.234375,120.140625,155.9375,143.625,17.3,494.0,24920.0,157.18,130.33,161.24,60.24,63.79,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.25,1318.2,3.064,1.8627,2.7260000000000004,952.2,1.8701,16.425,357.8
2018-03-09 00:29:00,0.7792,31.71,1.3808,8695.0,392.0,2513.0,0.7755,84.61,2742.25,1.23215,113.984375,142.25,67.7,0.0093825,120.5,529.0,121.575,2035.2,1201.1,21260.0,21330.0,6997.0,1575.7,1054.75,12.93,1.051,378.3,128.203125,106.234375,120.140625,155.9375,143.625,17.3,494.0,24921.0,157.18,130.33,161.24,60.24,63.8,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.26,1318.4,3.0645,1.8625,2.7260000000000004,952.3,1.8701,16.425,357.8
2018-03-09 00:30:00,0.7792,31.71,1.3809,8670.0,392.0,2513.0,0.7755,84.61,2742.0,1.23225,113.984375,142.25,67.7,0.009382999999999999,120.5,529.0,121.575,2035.2,1201.1,21250.0,21315.0,6997.25,1575.7,1054.75,12.93,1.051,378.4,128.203125,106.234375,120.140625,155.9375,143.625,17.3,494.25,24919.0,157.18,130.33,161.24,60.24,63.8,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.26,1318.5,3.0645,1.8625,2.725,952.3,1.8711,16.435,357.8
2018-03-09 00:31:00,0.7793,31.71,1.3809,8670.0,392.0,2513.0,0.7755,84.61,2742.75,1.23215,113.984375,142.25,67.7,0.0093805,120.5,529.25,121.575,2035.2,1201.1,21260.0,21335.0,6998.75,1575.7,1055.0,12.93,1.051,378.6,128.203125,106.234375,120.140625,155.9375,143.625,17.3,494.5,24925.0,157.18,130.33,161.24,60.24,63.8,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.27,1318.4,3.0665,1.8625,2.7260000000000004,952.6,1.8711,16.43,357.8
2018-03-09 00:32:00,0.7792,31.71,1.3809,8700.0,392.25,2513.0,0.7755,84.61,2742.75,1.23215,113.984375,142.25,67.7,0.0093825,120.5,529.25,121.575,2035.2,1201.1,21260.0,21330.0,6998.5,1575.7,1055.25,12.93,1.051,378.9,128.21875,106.234375,120.140625,155.9375,143.625,17.3,494.75,24925.0,157.18,130.33,161.24,60.24,63.82,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.27,1318.4,3.068,1.8625,2.725,952.5,1.8711,16.43,357.8
2018-03-09 00:33:00,0.7791,31.72,1.3809,8700.0,392.0,2513.0,0.7755,84.61,2742.5,1.23215,113.984375,142.25,67.7,0.009382999999999999,120.5,529.75,121.575,2035.2,1201.1,21240.0,21315.0,6997.75,1575.7,1055.5,12.93,1.051,378.9,128.21875,106.234375,120.140625,155.9375,143.59375,17.3,495.25,24923.0,157.18,130.33,161.24,60.24,63.82,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.26,1318.4,3.0655,1.8625,2.725,952.5,1.8711,16.43,357.8
2018-03-09 00:34:00,0.7793,31.72,1.3809,8700.0,392.25,2513.0,0.77555,84.61,2743.25,1.23225,113.984375,142.25,67.7,0.009381,120.5,529.75,121.575,2035.2,1201.1,21265.0,21335.0,6999.25,1575.7,1055.5,12.93,1.0511,379.0,128.203125,106.2265625,120.140625,155.9375,143.59375,17.3,495.25,24930.0,157.18,130.33,161.24,60.24,63.82,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.27,1318.4,3.0665,1.8625,2.73,952.7,1.8711,16.43,357.8
2018-03-09 00:35:00,0.7792,31.72,1.3808,8690.0,392.25,2513.0,0.7756,84.61,2742.75,1.2321,113.984375,142.25,67.7,0.009381,120.5,529.75,121.575,2035.2,1201.1,21260.0,21335.0,6998.25,1575.7,1056.0,12.93,1.051,379.1,128.203125,106.2265625,120.140625,155.9375,143.59375,17.3,495.5,24929.0,157.18,130.33,161.24,60.24,63.83,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.27,1318.3,3.067,1.8625,2.733,952.6,1.8711,16.435,357.8
2018-03-09 00:36:00,0.7793,31.71,1.3808,8680.0,392.25,2513.0,0.7757,84.61,2743.25,1.2322,113.984375,142.25,67.7,0.0093805,120.5,530.75,121.575,2035.2,1203.2,21260.0,21335.0,6999.75,1575.7,1056.25,12.93,1.051,379.1,128.203125,106.2265625,120.140625,155.9375,143.59375,17.25,495.0,24931.0,157.18,130.33,161.24,60.24,63.82,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.27,1318.1,3.0665,1.8625,2.737,952.7,1.8711,16.43,357.8
2018-03-09 00:37:00,0.7793,31.71,1.3809,8685.0,392.25,2513.0,0.7757,84.61,2743.5,1.23215,113.984375,142.25,67.7,0.009381,120.5,530.75,121.575,2035.2,1203.2,21275.0,21345.0,7000.25,1576.8,1056.0,12.93,1.0511,379.1,128.203125,106.2265625,120.140625,155.9375,143.59375,17.25,495.0,24936.0,157.18,130.33,161.24,60.24,63.81,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.28,1318.1,3.067,1.8632,2.737,952.6,1.8711,16.43,357.8
2018-03-09 00:38:00,0.7793,31.71,1.3809,8685.0,392.25,2513.0,0.7757,84.61,2743.25,1.23215,113.9921875,142.25,67.7,0.009381,120.5,530.75,121.575,2035.2,1203.2,21255.0,21325.0,6999.0,1576.8,1056.0,12.93,1.0511,379.0,128.203125,106.2265625,120.140625,155.90625,143.59375,17.25,495.0,24932.0,157.18,130.33,161.24,60.24,63.81,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.27,1318.1,3.0675,1.8632,2.737,952.6,1.8711,16.43,357.8
2018-03-09 00:39:00,0.7792,31.71,1.3807,8685.0,392.25,2513.0,0.7756,84.53,2743.5,1.2321,113.984375,142.25,67.7,0.009379,120.5,530.75,121.575,2035.2,1203.2,21265.0,21330.0,6999.75,1576.8,1056.0,12.93,1.051,378.9,128.203125,106.2265625,120.140625,155.90625,143.59375,17.25,495.0,24932.0,157.18,130.33,161.24,60.24,63.81,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.27,1318.1,3.068,1.8632,2.738,952.5,1.8711,16.43,357.8
2018-03-09 00:40:00,0.7792,31.71,1.3808,8685.0,392.25,2513.0,0.7756,84.53,2743.0,1.2321,113.984375,142.25,67.7,0.0093795,120.5,530.75,121.575,2035.2,1203.2,21260.0,21330.0,6998.0,1576.9,1056.25,12.93,1.051,378.9,128.203125,106.2265625,120.140625,155.9375,143.59375,17.25,495.25,24928.0,157.18,130.33,161.24,60.24,63.81,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.27,1318.1,3.07,1.8632,2.739,952.8,1.8711,16.43,357.8
2018-03-09 00:41:00,0.7793,31.71,1.3809,8685.0,392.25,2513.0,0.7756,84.53,2743.0,1.23215,113.9921875,142.25,67.7,0.0093785,120.5,530.75,121.575,2035.2,1202.9,21280.0,21345.0,6999.0,1576.9,1056.25,12.93,1.051,379.2,128.203125,106.2265625,120.140625,155.9375,143.59375,17.25,495.25,24930.0,157.18,130.33,161.24,60.24,63.81,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.26,1318.3,3.0715,1.8632,2.741,952.8,1.8711,16.43,357.8
2018-03-09 00:42:00,0.7792,31.72,1.3809,8725.0,392.25,2513.0,0.7756,84.53,2743.0,1.23205,113.9921875,142.25,67.7,0.0093775,120.5,530.75,121.575,2035.2,1202.9,21290.0,21355.0,6998.5,1576.9,1056.25,12.93,1.051,379.1,128.203125,106.2265625,120.140625,155.9375,143.59375,17.25,495.25,24932.0,157.18,130.33,161.24,60.24,63.83,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.26,1318.3,3.0725,1.8632,2.738,952.8,1.8711,16.43,357.8
2018-03-09 00:43:00,0.7792,31.72,1.3807,8715.0,392.0,2513.0,0.77555,84.53,2742.75,1.23195,113.9921875,142.25,67.7,0.0093775,120.5,530.75,121.575,2035.2,1202.9,21290.0,21360.0,6998.5,1576.9,1056.25,12.93,1.051,379.2,128.203125,106.2265625,120.140625,155.9375,143.59375,17.25,495.25,24927.0,157.18,130.33,161.24,60.26,63.8,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.26,1318.3,3.074,1.8628,2.735,952.9,1.8711,16.43,357.8
2018-03-09 00:44:00,0.7792,31.72,1.3808,8725.0,392.0,2513.0,0.77555,84.53,2743.0,1.23195,113.984375,142.25,67.7,0.009377,120.5,530.75,121.575,2035.2,1203.3,21290.0,21360.0,6998.5,1576.9,1055.75,12.93,1.0509,379.2,128.203125,106.2265625,120.125,155.9375,143.59375,17.25,495.25,24930.0,157.18,130.33,161.24,60.26,63.8,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.26,1318.2,3.074,1.8628,2.735,952.9,1.8711,16.43,357.8
2018-03-09 00:45:00,0.7792,31.72,1.3806,8725.0,392.0,2513.0,0.77545,84.53,2742.5,1.23185,113.9921875,142.25,67.7,0.0093775,120.5,530.75,121.575,2035.2,1203.5,21290.0,21350.0,6997.5,1576.6,1055.75,12.93,1.0509,379.2,128.203125,106.234375,120.140625,155.9375,143.59375,17.25,495.25,24925.0,157.18,130.33,161.24,60.26,63.79,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.25,1318.1,3.0745,1.8628,2.736,952.9,1.8711,16.43,357.8
2018-03-09 00:46:00,0.7792,31.72,1.3806,8685.0,392.0,2513.0,0.7755,84.53,2742.5,1.2319,113.9921875,142.25,67.7,0.009378000000000001,120.5,530.75,121.575,2035.2,1203.9,21290.0,21350.0,6997.75,1576.6,1055.5,12.93,1.0509,379.2,128.203125,106.234375,120.140625,155.9375,143.59375,17.25,495.25,24927.0,157.18,130.33,161.24,60.26,63.79,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.26,1318.2,3.075,1.8628,2.74,953.0,1.8711,16.43,357.8
2018-03-09 00:47:00,0.7792,31.72,1.3807,8685.0,392.0,2513.0,0.77555,84.53,2742.75,1.23195,113.9921875,142.25,67.7,0.009379,120.5,530.75,121.575,2035.2,1203.5,21290.0,21360.0,6997.75,1576.6,1055.5,12.93,1.0509,379.2,128.203125,106.234375,120.140625,155.9375,143.59375,17.25,495.25,24926.0,157.18,130.33,161.24,60.25,63.79,3412.0,111.82,16.8,567.25,1.8621,1.8714,1811.0,152.33,63.83,1817.0,60.26,1318.2,3.0745,1.8628,2.737,953.0,1.8711,16.43,357.8
