,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@ETH#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-06-04 00:01:00,115.9921875,0.7659,69.25,1.4095,37815.0,666.25,2440.0,0.82515,84.1,4192.75,2759.25,1.2117,123.640625,152.0,119.125,0.009072,157.1,625.25,118.525,2340.1,1380.3,28935.0,28935.0,13528.25,891.0,2278.7,1556.75,17.51,1.1059,392.7,144.59375,110.32421875,131.609375,184.4375,156.03125,19.35,678.5,34584.0,169.9,134.81,201.16,68.75,71.23,4080.0,112.05,19.45,581.25,2.101,2.203,1589.0,160.42,71.21,1611.0,68.74,1871.7,4.482,2.103,3.0669999999999997,1152.7,2.2015,27.455,461.3
2021-06-04 00:02:00,115.9921875,0.76585,69.25,1.4093,37815.0,666.0,2440.0,0.82515,84.1,4192.5,2759.25,1.2116,123.640625,152.0,119.125,0.009072,157.1,625.25,118.525,2340.1,1380.3,28935.0,28935.0,13527.25,891.0,2278.4,1556.75,17.51,1.1059,392.7,144.59375,110.32421875,131.609375,184.4375,156.03125,19.35,678.5,34581.0,169.9,134.81,201.16,68.75,71.22,4080.0,112.05,19.45,581.25,2.101,2.203,1589.0,160.42,71.21,1611.0,68.74,1871.7,4.481,2.103,3.0669999999999997,1153.3,2.2015,27.45,461.3
2021-06-04 00:03:00,115.9921875,0.7659,69.24,1.4093,37815.0,666.0,2440.0,0.82515,84.1,4193.0,2759.25,1.21165,123.640625,152.0,119.125,0.009072,157.1,625.25,118.525,2340.1,1380.3,28935.0,28935.0,13527.25,891.0,2278.4,1556.75,17.51,1.1059,392.6,144.59375,110.32421875,131.609375,184.4375,156.03125,19.35,678.5,34583.0,169.9,134.81,201.16,68.75,71.22,4080.0,112.05,19.45,581.25,2.101,2.203,1589.0,160.42,71.21,1611.0,68.74,1871.9,4.4805,2.103,3.0669999999999997,1153.2,2.2015,27.455,461.3
2021-06-04 00:04:00,115.9921875,0.76605,69.26,1.4094,37815.0,666.0,2440.0,0.8251,84.1,4192.75,2759.25,1.2117,123.640625,152.0,119.125,0.009073000000000001,157.1,625.25,118.525,2340.1,1380.3,28930.0,28935.0,13528.0,891.0,2278.4,1556.75,17.51,1.1059,392.6,144.609375,110.32421875,131.625,184.4375,156.03125,19.35,678.5,34583.0,169.9,134.81,201.16,68.75,71.21,4080.0,112.05,19.45,581.25,2.101,2.203,1589.0,160.42,71.21,1611.0,68.73,1871.7,4.481,2.103,3.0660000000000003,1152.8,2.2015,27.445,461.3
2021-06-04 00:05:00,115.9921875,0.766,69.26,1.4095,37815.0,666.0,2440.0,0.8251,84.1,4193.0,2759.25,1.21165,123.640625,152.0,119.125,0.009073000000000001,157.1,625.25,118.525,2340.1,1380.3,28930.0,28935.0,13527.5,891.0,2278.7,1556.75,17.51,1.1059,392.6,144.609375,110.32421875,131.625,184.4375,156.03125,19.35,678.5,34582.0,169.9,134.81,201.16,68.75,71.23,4081.0,112.05,19.45,581.25,2.101,2.203,1589.0,160.42,71.21,1611.0,68.74,1871.8,4.481,2.1034,3.0669999999999997,1152.7,2.2015,27.445,461.3
2021-06-04 00:06:00,115.9921875,0.76605,69.26,1.4095,37815.0,666.0,2440.0,0.82515,84.1,4192.5,2759.25,1.2117,123.640625,152.0,119.125,0.009072499999999999,157.1,625.25,118.525,2340.1,1380.2,28945.0,28935.0,13527.25,891.0,2278.7,1556.75,17.51,1.1059,392.6,144.609375,110.32421875,131.625,184.4375,156.03125,19.35,678.5,34582.0,169.9,134.81,201.16,68.75,71.21,4081.0,112.05,19.45,581.25,2.101,2.203,1589.0,160.42,71.22,1611.0,68.75,1871.8,4.481,2.1036,3.0669999999999997,1153.0,2.2015,27.45,461.3
2021-06-04 00:07:00,115.9921875,0.7661,69.24,1.4095,37815.0,666.0,2440.0,0.82515,84.1,4192.75,2775.0,1.21165,123.640625,152.0,119.125,0.009072,157.1,625.25,118.525,2340.1,1380.2,28940.0,28935.0,13527.5,891.0,2278.5,1556.75,17.51,1.1058,392.6,144.609375,110.32421875,131.625,184.4375,156.03125,19.35,678.5,34579.0,169.9,134.81,201.16,68.75,71.2,4081.0,112.05,19.45,581.25,2.101,2.203,1589.0,160.42,71.22,1611.0,68.73,1871.7,4.4805,2.1036,3.0669999999999997,1152.9,2.2015,27.455,461.3
2021-06-04 00:08:00,115.9921875,0.76605,69.21,1.4095,37815.0,666.0,2440.0,0.82515,84.1,4192.5,2775.0,1.2116,123.640625,152.0,119.125,0.009072,157.1,625.25,118.525,2340.1,1380.2,28940.0,28935.0,13527.5,891.0,2278.3,1556.75,17.51,1.1058,392.5,144.59375,110.32421875,131.625,184.4375,156.03125,19.35,678.5,34579.0,169.9,134.81,201.16,68.75,71.2,4081.0,112.045,19.45,581.25,2.101,2.203,1589.0,160.42,71.22,1611.0,68.73,1871.7,4.48,2.1036,3.0669999999999997,1152.9,2.2015,27.45,461.3
2021-06-04 00:09:00,115.9921875,0.7661,69.25,1.4094,37875.0,666.0,2440.0,0.82515,84.1,4192.5,2775.0,1.2117,123.640625,152.0,119.125,0.009072499999999999,157.1,625.25,118.525,2340.1,1380.3,28935.0,28935.0,13526.75,891.0,2278.3,1557.0,17.51,1.1058,392.6,144.59375,110.32421875,131.609375,184.4375,156.03125,19.35,678.5,34579.0,169.9,134.81,201.16,68.75,71.2,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.19,1611.0,68.72,1872.2,4.4805,2.1036,3.0669999999999997,1154.0,2.2007,27.46,461.3
2021-06-04 00:10:00,115.9921875,0.766,69.26,1.4096,37875.0,666.0,2440.0,0.82515,84.1,4192.5,2779.25,1.2117,123.640625,152.0,119.125,0.0090715,157.1,625.25,118.525,2340.1,1380.3,28940.0,28935.0,13526.75,891.0,2278.3,1557.0,17.51,1.1058,392.6,144.59375,110.32421875,131.609375,184.4375,156.03125,19.35,678.5,34578.0,169.9,134.81,201.16,68.75,71.22,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.74,1872.3,4.481,2.1036,3.0660000000000003,1155.4,2.201,27.465,461.3
2021-06-04 00:11:00,115.9921875,0.766,69.26,1.4096,37875.0,666.0,2440.0,0.8251,84.1,4192.75,2776.25,1.2116,123.640625,152.0,119.125,0.009071,157.1,625.25,118.525,2340.1,1380.3,28940.0,28935.0,13527.0,891.0,2278.3,1557.0,17.51,1.1058,392.6,144.59375,110.32421875,131.625,184.4375,156.03125,19.35,678.5,34578.0,169.9,134.81,201.16,68.75,71.22,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.74,1872.1,4.481,2.1036,3.0669999999999997,1154.4,2.201,27.465,461.3
2021-06-04 00:12:00,115.9921875,0.76595,69.25,1.4093,37875.0,665.75,2440.0,0.8251,84.1,4192.5,2776.25,1.2116,123.640625,152.0,119.125,0.00907,157.1,624.75,118.525,2340.1,1380.3,28940.0,28935.0,13526.5,891.0,2278.7,1557.0,17.51,1.1058,392.6,144.59375,110.32421875,131.625,184.4375,156.03125,19.35,678.5,34579.0,169.9,134.81,201.16,68.75,71.21,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.73,1871.8,4.4805,2.1036,3.0669999999999997,1154.2,2.201,27.46,461.3
2021-06-04 00:13:00,115.9921875,0.7658,69.23,1.4093,37875.0,666.0,2440.0,0.82505,84.1,4192.5,2776.25,1.21155,123.640625,152.0,119.125,0.00907,157.1,625.0,118.525,2340.1,1380.3,28945.0,28935.0,13526.75,891.0,2278.6,1557.0,17.51,1.1058,392.7,144.59375,110.32421875,131.609375,184.4375,156.03125,19.35,678.5,34576.0,169.9,134.81,201.16,68.75,71.2,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.73,1871.7,4.48,2.1036,3.0669999999999997,1154.2,2.201,27.465,461.3
2021-06-04 00:14:00,115.9921875,0.76575,69.21,1.4093,37875.0,665.75,2440.0,0.825,84.1,4192.25,2776.25,1.2115,123.640625,152.0,119.125,0.00907,157.1,625.0,118.525,2340.1,1379.6,28940.0,28935.0,13526.25,891.0,2278.6,1557.0,17.51,1.1058,392.7,144.59375,110.32421875,131.625,184.46875,156.0625,19.35,678.25,34577.0,169.9,134.81,201.16,68.75,71.23,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.76,1871.9,4.48,2.1036,3.0669999999999997,1154.0,2.201,27.47,461.3
2021-06-04 00:15:00,115.9921875,0.7656,69.21,1.4093,37875.0,665.5,2440.0,0.825,84.1,4192.5,2776.25,1.2115,123.640625,152.0,119.125,0.00907,157.1,625.0,118.525,2340.1,1379.5,28945.0,28935.0,13525.75,891.0,2278.3,1556.75,17.51,1.1057,392.6,144.59375,110.328125,131.609375,184.46875,156.0625,19.35,678.25,34577.0,169.9,134.81,201.16,68.75,71.23,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.75,1871.9,4.4795,2.1036,3.0669999999999997,1154.0,2.201,27.47,461.3
2021-06-04 00:16:00,115.9921875,0.76575,69.21,1.4093,37875.0,665.5,2440.0,0.82505,84.1,4192.75,2777.25,1.2115,123.640625,152.0,119.125,0.0090705,157.1,625.0,118.525,2340.1,1379.7,28950.0,28935.0,13526.5,891.0,2278.9,1556.75,17.51,1.1057,392.6,144.59375,110.328125,131.609375,184.46875,156.0625,19.35,678.25,34579.0,169.9,134.81,201.16,68.75,71.23,4081.0,112.045,19.45,581.25,2.101,2.203,1589.0,160.42,71.23,1611.0,68.76,1871.8,4.4805,2.1036,3.0669999999999997,1154.0,2.201,27.46,461.3
2021-06-04 00:17:00,115.9921875,0.76575,69.19,1.4093,37920.0,665.5,2440.0,0.82505,84.1,4192.25,2777.25,1.2115,123.640625,152.0,119.125,0.0090705,157.1,624.75,118.525,2340.1,1379.7,28955.0,28935.0,13526.25,891.0,2278.7,1556.5,17.51,1.1057,392.6,144.59375,110.328125,131.609375,184.46875,156.0625,19.35,678.25,34576.0,169.9,134.81,201.16,68.75,71.23,4080.0,112.045,19.45,581.25,2.101,2.203,1589.0,160.42,71.23,1611.0,68.75,1871.9,4.479,2.1036,3.0660000000000003,1154.0,2.201,27.46,461.3
2021-06-04 00:18:00,115.9921875,0.7657,69.2,1.4093,37845.0,665.5,2440.0,0.82505,84.1,4192.75,2770.0,1.2115,123.640625,152.0,119.125,0.009071,157.1,624.75,118.525,2340.1,1379.7,28955.0,28935.0,13527.5,891.0,2278.8,1556.5,17.51,1.1057,392.6,144.59375,110.328125,131.609375,184.46875,156.0625,19.35,678.0,34577.0,169.9,134.81,201.16,68.75,71.23,4080.0,112.045,19.45,581.25,2.101,2.203,1589.0,160.42,71.23,1611.0,68.76,1871.6,4.4785,2.1036,3.0660000000000003,1153.1,2.201,27.45,461.3
2021-06-04 00:19:00,115.9921875,0.76565,69.16,1.409,37620.0,665.5,2440.0,0.825,84.1,4192.25,2755.0,1.2115,123.640625,152.0,119.125,0.0090705,157.1,624.5,118.525,2340.1,1379.4,28950.0,28935.0,13526.5,891.0,2278.4,1556.25,17.51,1.1057,392.6,144.59375,110.328125,131.625,184.46875,156.0625,19.35,678.0,34576.0,169.9,134.81,201.16,68.75,71.19,4080.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.72,1871.4,4.4775,2.1029,3.065,1153.3,2.2004,27.45,461.3
2021-06-04 00:20:00,115.9921875,0.76565,69.16,1.4092,37680.0,665.25,2440.0,0.825,84.1,4192.25,2755.0,1.21155,123.640625,152.0,119.125,0.0090705,157.1,624.25,118.525,2340.1,1379.5,28945.0,28935.0,13526.75,891.0,2278.7,1556.0,17.51,1.1057,392.6,144.59375,110.328125,131.609375,184.46875,156.0625,19.35,677.75,34574.0,169.9,134.81,201.16,68.75,71.19,4080.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.7,1871.5,4.4765,2.1029,3.0660000000000003,1153.3,2.2001,27.45,461.3
2021-06-04 00:21:00,115.9921875,0.7657,69.15,1.4091,37680.0,665.25,2440.0,0.825,84.1,4192.75,2755.0,1.2116,123.640625,152.0,119.125,0.00907,157.1,624.25,118.525,2340.1,1379.5,28945.0,28935.0,13528.0,891.0,2278.7,1556.25,17.51,1.1057,392.6,144.59375,110.32421875,131.625,184.46875,156.0625,19.35,678.0,34577.0,169.9,134.81,201.16,68.75,71.18,4080.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.7,1871.4,4.4775,2.1029,3.0660000000000003,1153.3,2.2001,27.45,461.3
2021-06-04 00:22:00,115.9921875,0.7657,69.18,1.4092,37705.0,665.25,2440.0,0.825,84.1,4192.5,2755.0,1.21155,123.640625,152.0,119.125,0.00907,157.1,624.25,118.525,2340.1,1379.4,28945.0,28935.0,13528.5,891.0,2278.7,1556.5,17.51,1.1057,392.6,144.59375,110.32421875,131.625,184.46875,156.0625,19.35,678.0,34576.0,169.9,134.81,201.16,68.75,71.17,4080.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.7,1871.3,4.4785,2.1029,3.0660000000000003,1153.3,2.2001,27.44,461.3
2021-06-04 00:23:00,115.9921875,0.7657,69.22,1.4093,37580.0,665.5,2440.0,0.82505,84.1,4192.75,2755.0,1.21165,123.640625,152.0,119.125,0.0090705,157.1,624.25,118.525,2340.1,1379.4,28945.0,28935.0,13528.0,891.0,2278.8,1557.0,17.51,1.1058,392.6,144.59375,110.32421875,131.625,184.40625,156.03125,19.35,678.0,34577.0,169.9,134.81,201.16,68.75,71.17,4080.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.7,1871.4,4.479,2.1029,3.065,1153.5,2.2001,27.45,461.3
2021-06-04 00:24:00,115.9921875,0.76575,69.19,1.4092,37600.0,665.75,2440.0,0.8251,84.1,4193.5,2747.0,1.2117,123.640625,152.0,119.125,0.00907,157.1,624.25,118.525,2340.1,1379.7,28955.0,28935.0,13529.75,891.0,2279.4,1557.0,17.51,1.1058,392.6,144.59375,110.32421875,131.609375,184.4375,156.03125,19.35,678.0,34581.0,169.9,134.81,201.16,68.75,71.18,4082.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.71,1871.3,4.48,2.1029,3.065,1153.7,2.2001,27.44,461.3
2021-06-04 00:25:00,115.9921875,0.7657,69.2,1.4092,37600.0,665.75,2440.0,0.8251,84.1,4193.0,2747.0,1.21165,123.640625,152.0,119.125,0.00907,157.1,624.5,118.525,2340.1,1379.7,28950.0,28935.0,13528.25,891.0,2279.1,1557.0,17.51,1.1058,392.6,144.59375,110.32421875,131.625,184.40625,156.03125,19.35,678.0,34578.0,169.9,134.81,201.16,68.75,71.18,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.71,1871.2,4.4795,2.1029,3.065,1153.7,2.2001,27.44,461.3
2021-06-04 00:26:00,115.9921875,0.7657,69.2,1.409,37600.0,665.75,2440.0,0.8251,84.1,4192.5,2747.0,1.2116,123.640625,152.0,119.125,0.00907,157.1,624.5,118.525,2340.1,1379.7,28945.0,28935.0,13527.0,891.0,2278.7,1557.0,17.51,1.1058,392.6,144.59375,110.32421875,131.625,184.40625,156.03125,19.35,678.0,34575.0,169.9,134.81,201.16,68.75,71.18,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.71,1871.1,4.4805,2.1029,3.065,1154.0,2.2001,27.44,461.3
2021-06-04 00:27:00,115.9921875,0.7657,69.2,1.409,37660.0,665.5,2440.0,0.8251,84.1,4192.75,2747.0,1.21165,123.640625,152.0,119.125,0.00907,157.1,624.5,118.525,2340.1,1379.6,28945.0,28935.0,13528.75,891.0,2279.0,1557.0,17.51,1.1058,392.6,144.59375,110.32421875,131.625,184.40625,156.03125,19.35,678.0,34578.0,169.9,134.81,201.16,68.75,71.18,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.72,1871.3,4.481,2.1029,3.065,1154.0,2.2001,27.445,461.3
2021-06-04 00:28:00,115.9921875,0.76575,69.2,1.4091,37660.0,665.5,2440.0,0.8251,84.1,4193.0,2750.0,1.21165,123.640625,152.0,119.125,0.0090695,157.1,624.25,118.525,2340.1,1379.6,28945.0,28935.0,13528.5,891.0,2279.0,1557.0,17.51,1.1058,392.6,144.59375,110.32421875,131.625,184.40625,156.03125,19.35,677.75,34577.0,169.9,134.81,201.16,68.75,71.17,4081.0,112.045,19.45,580.75,2.101,2.203,1589.0,160.42,71.19,1611.0,68.71,1871.2,4.48,2.1029,3.0660000000000003,1154.1,2.2006,27.44,461.3
2021-06-04 00:29:00,115.9921875,0.76585,69.21,1.4093,37660.0,665.5,2440.0,0.8251,84.1,4192.75,2750.0,1.21175,123.640625,152.0,119.125,0.00907,157.1,624.25,118.525,2340.1,1379.8,28945.0,28935.0,13528.5,891.0,2279.0,1557.0,17.51,1.1058,392.6,144.59375,110.32421875,131.609375,184.40625,156.03125,19.35,677.5,34579.0,169.9,134.81,201.16,68.75,71.17,4081.0,112.045,19.45,580.75,2.101,2.203,1589.0,160.42,71.19,1611.0,68.7,1871.5,4.4805,2.1029,3.065,1154.1,2.2006,27.445,461.3
2021-06-04 00:30:00,115.9921875,0.76595,69.21,1.4094,37660.0,665.5,2440.0,0.8251,84.1,4192.5,2750.0,1.21175,123.640625,152.0,119.125,0.0090705,157.1,624.25,118.525,2340.1,1379.8,28945.0,28935.0,13527.75,891.0,2279.0,1556.75,17.51,1.1059,392.6,144.59375,110.32421875,131.609375,184.40625,156.03125,19.35,677.5,34579.0,169.9,134.81,201.16,68.75,71.17,4081.0,112.045,19.45,580.75,2.101,2.203,1589.0,160.42,71.19,1611.0,68.69,1871.4,4.481,2.1029,3.065,1154.4,2.2006,27.445,461.3
2021-06-04 00:31:00,115.9921875,0.766,69.22,1.4095,37660.0,665.5,2440.0,0.8251,84.1,4193.25,2750.0,1.21175,123.640625,152.0,119.125,0.0090705,157.1,624.25,118.525,2340.1,1380.1,28945.0,28935.0,13528.5,891.0,2279.1,1557.25,17.51,1.1059,392.6,144.59375,110.32421875,131.609375,184.40625,156.03125,19.35,677.75,34581.0,169.9,134.81,201.16,68.75,71.16,4081.0,112.045,19.45,580.75,2.101,2.203,1589.0,160.42,71.19,1611.0,68.7,1871.4,4.482,2.1029,3.0660000000000003,1154.3,2.2006,27.45,461.3
2021-06-04 00:32:00,115.9921875,0.76605,69.22,1.4095,37770.0,665.75,2440.0,0.82525,84.1,4193.0,2750.0,1.21175,123.640625,152.0,119.125,0.0090705,157.1,624.25,118.525,2340.1,1379.8,28940.0,28935.0,13528.25,891.0,2279.1,1557.0,17.51,1.1059,392.5,144.59375,110.32421875,131.609375,184.40625,156.03125,19.35,678.0,34578.0,169.9,134.81,201.16,68.75,71.21,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.19,1611.0,68.74,1871.8,4.482,2.1031,3.0660000000000003,1154.2,2.2006,27.46,461.3
2021-06-04 00:33:00,115.9921875,0.7661,69.22,1.4095,37760.0,665.75,2440.0,0.82525,84.1,4193.0,2750.0,1.21175,123.640625,152.0,119.125,0.009071,157.1,624.25,118.525,2340.1,1379.9,28950.0,28935.0,13528.5,891.0,2279.2,1556.75,17.51,1.1059,392.3,144.59375,110.32421875,131.609375,184.40625,156.03125,19.35,678.0,34582.0,169.9,134.81,201.16,68.74,71.22,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.74,1871.8,4.4815,2.1031,3.0660000000000003,1154.8,2.2006,27.465,461.3
2021-06-04 00:34:00,115.9921875,0.766,69.21,1.4094,37760.0,665.25,2440.0,0.82525,84.02,4192.75,2750.0,1.2117,123.640625,152.0,119.125,0.009071,157.1,624.0,118.525,2340.1,1379.9,28950.0,28935.0,13526.25,891.0,2278.8,1556.25,17.51,1.1059,392.2,144.59375,110.32421875,131.609375,184.40625,156.03125,19.35,677.75,34576.0,169.9,134.81,201.16,68.73,71.2,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.73,1871.7,4.4805,2.103,3.0660000000000003,1154.9,2.2006,27.46,461.3
2021-06-04 00:35:00,115.9921875,0.76605,69.22,1.4094,37760.0,665.25,2440.0,0.82525,84.02,4193.0,2750.0,1.2117,123.640625,152.0,119.125,0.009071,157.1,624.0,118.525,2340.1,1379.5,28955.0,28935.0,13527.75,891.0,2278.8,1556.25,17.51,1.1059,392.2,144.578125,110.32421875,131.609375,184.40625,156.03125,19.35,677.75,34580.0,169.9,134.81,201.16,68.73,71.19,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.72,1871.3,4.481,2.103,3.0660000000000003,1154.9,2.2006,27.46,461.3
2021-06-04 00:36:00,115.9921875,0.76605,69.21,1.4094,37760.0,665.0,2440.0,0.82525,84.1,4192.0,2750.0,1.2117,123.640625,152.0,119.125,0.0090705,157.1,624.0,118.525,2340.1,1379.5,28960.0,28935.0,13524.5,891.0,2278.7,1556.25,17.51,1.1059,392.2,144.578125,110.32421875,131.609375,184.40625,156.03125,19.35,677.75,34575.0,169.9,134.81,201.16,68.73,71.19,4082.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.72,1871.4,4.481,2.103,3.0669999999999997,1154.9,2.2006,27.45,461.3
2021-06-04 00:37:00,115.9921875,0.76615,69.2,1.4095,37760.0,665.0,2440.0,0.8252,84.1,4192.0,2750.0,1.21165,123.640625,152.0,119.125,0.0090705,157.1,624.0,118.525,2340.1,1379.8,28960.0,28935.0,13525.5,891.0,2278.1,1555.75,17.51,1.1059,392.2,144.578125,110.32421875,131.609375,184.40625,156.0,19.35,677.75,34573.0,169.9,134.81,201.16,68.74,71.2,4082.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.73,1871.4,4.482,2.103,3.0660000000000003,1154.9,2.2006,27.45,461.3
2021-06-04 00:38:00,115.9921875,0.7662,69.2,1.4096,37760.0,665.25,2440.0,0.8253,84.1,4192.25,2750.0,1.2117,123.640625,152.0,119.125,0.0090705,157.1,624.0,118.525,2340.1,1380.2,28960.0,28935.0,13524.75,891.0,2278.5,1555.75,17.51,1.1059,392.1,144.578125,110.32421875,131.609375,184.40625,156.0,19.35,677.75,34575.0,169.9,134.81,201.16,68.74,71.22,4083.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.75,1871.5,4.482,2.1032,3.0660000000000003,1154.9,2.2006,27.455,461.3
2021-06-04 00:39:00,115.9921875,0.7662,69.18,1.4096,37760.0,665.25,2440.0,0.8253,84.1,4192.0,2750.0,1.2117,123.6328125,152.0,119.125,0.0090695,157.1,624.0,118.525,2340.1,1380.4,28970.0,28935.0,13524.25,891.0,2278.7,1555.5,17.51,1.1059,392.1,144.5625,110.32421875,131.609375,184.375,156.0,19.35,677.75,34576.0,169.89,134.81,201.16,68.74,71.21,4083.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.75,1871.4,4.4825,2.1032,3.069,1154.9,2.2006,27.44,461.3
2021-06-04 00:40:00,115.9921875,0.7662,69.17,1.4097,37760.0,665.25,2440.0,0.8253,84.1,4191.75,2758.0,1.21175,123.6328125,152.0,119.125,0.0090695,157.1,624.0,118.525,2340.1,1380.4,28970.0,28935.0,13523.0,891.0,2278.7,1555.5,17.51,1.1059,392.1,144.578125,110.32421875,131.609375,184.40625,156.0,19.35,677.75,34574.0,169.89,134.81,201.16,68.74,71.21,4083.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.23,1611.0,68.74,1871.4,4.4815,2.1032,3.068,1153.6,2.2006,27.44,461.3
2021-06-04 00:41:00,115.9921875,0.76615,69.14,1.4096,37760.0,665.0,2440.0,0.8253,84.1,4191.0,2750.0,1.21165,123.6328125,152.0,119.125,0.00907,157.1,624.0,118.525,2340.1,1380.0,28970.0,28935.0,13521.0,891.0,2277.9,1555.25,17.51,1.1059,392.0,144.578125,110.32421875,131.625,184.40625,156.0,19.35,677.5,34568.0,169.89,134.81,201.16,68.74,71.19,4082.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.2,1611.0,68.73,1871.4,4.482,2.103,3.0660000000000003,1154.3,2.2006,27.435,461.3
2021-06-04 00:42:00,115.9921875,0.7661,69.13,1.4095,37760.0,665.0,2440.0,0.8253,84.1,4190.75,2750.0,1.21165,123.6328125,152.0,119.125,0.00907,157.1,624.0,118.525,2340.1,1380.0,28965.0,28935.0,13517.75,891.0,2277.8,1555.25,17.51,1.1059,392.1,144.578125,110.328125,131.625,184.40625,156.0,19.35,677.5,34566.0,169.9,134.81,201.16,68.74,71.19,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.2,1611.0,68.73,1871.2,4.481,2.103,3.0669999999999997,1154.3,2.2006,27.435,461.3
2021-06-04 00:43:00,115.9921875,0.76615,69.16,1.4095,37760.0,665.0,2440.0,0.8253,84.1,4190.75,2750.0,1.21165,123.640625,152.0,119.125,0.0090715,157.1,624.0,118.525,2340.1,1380.3,28965.0,28935.0,13518.75,891.0,2277.7,1555.25,17.51,1.1059,392.1,144.578125,110.328125,131.625,184.40625,156.0,19.35,677.5,34565.0,169.9,134.81,201.16,68.74,71.19,4081.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.2,1611.0,68.73,1871.4,4.481,2.103,3.0639999999999996,1154.3,2.2006,27.44,461.3
2021-06-04 00:44:00,115.9921875,0.7661,69.16,1.4095,37760.0,665.0,2440.0,0.8253,84.1,4191.25,2747.5,1.21165,123.640625,152.0,119.125,0.009071,157.1,624.0,118.525,2340.1,1380.3,28960.0,28935.0,13519.75,891.0,2278.1,1555.5,17.51,1.1059,392.1,144.578125,110.328125,131.625,184.40625,156.0,19.35,677.5,34569.0,169.9,134.81,201.16,68.74,71.19,4082.0,112.045,19.45,581.0,2.101,2.203,1589.0,160.42,71.2,1611.0,68.73,1871.2,4.481,2.103,3.0639999999999996,1153.5,2.2006,27.44,461.3
2021-06-04 00:45:00,115.9921875,0.7661,69.16,1.4096,37630.0,665.0,2440.0,0.82525,84.1,4191.25,2747.5,1.21165,123.6484375,152.0,119.125,0.009071,157.1,624.0,118.525,2340.1,1380.4,28960.0,28935.0,13519.75,891.0,2278.1,1555.75,17.51,1.1059,392.2,144.578125,110.328125,131.609375,184.40625,156.0,19.35,677.5,34569.0,169.9,134.81,201.16,68.74,71.19,4081.0,112.045,19.45,580.75,2.101,2.203,1589.0,160.42,71.2,1611.0,68.72,1871.0,4.483,2.103,3.0639999999999996,1152.2,2.2006,27.43,461.3
