,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2012-05-04 00:11:00,1.0218,54.31,1.6185,614.5,2300.0,1.0111,89.36,1386.25,1.3159,123.78125,157.7,85.0,0.012478,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2695.25,803.9,1475.25,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13143.0,141.75,125.48,129.68,102.68,116.18,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.68,1636.7,3.75,3.0915,2.335,1538.0,3.0519,30.08,561.0
2012-05-04 00:12:00,1.0219,54.31,1.6185,614.5,2300.0,1.0111,89.36,1386.5,1.3159,123.78125,157.7,85.0,0.012478,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2695.5,803.9,1475.25,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13143.0,141.75,125.48,129.68,102.68,116.18,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.68,1636.6,3.75,3.0915,2.335,1538.0,3.0519,30.08,561.0
2012-05-04 00:13:00,1.0219,54.32,1.6185,614.5,2300.0,1.011,89.36,1386.5,1.3159,123.78125,157.7,85.0,0.012478,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2695.5,803.9,1475.5,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13143.0,141.75,125.48,129.68,102.68,116.18,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.68,1636.5,3.7505,3.0915,2.335,1538.5,3.0519,30.075,561.0
2012-05-04 00:14:00,1.0219,54.32,1.6185,614.5,2300.0,1.011,89.36,1386.5,1.3159,123.78125,157.7,85.0,0.012478,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2695.5,803.9,1475.5,20.76,1.0954,427.1,110.27343700000002,132.1875,157.84375,142.875,18.75,618.25,13143.0,141.75,125.48,129.68,102.68,116.18,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.67,1636.3,3.7505,3.0915,2.335,1538.5,3.0519,30.075,561.0
2012-05-04 00:15:00,1.0219,54.32,1.6185,614.5,2300.0,1.011,89.36,1386.5,1.3159,123.78125,157.7,85.0,0.012478,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2695.5,803.9,1475.5,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13143.0,141.75,125.48,129.68,102.68,116.18,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.66,1636.4,3.7485,3.0915,2.335,1538.5,3.0519,30.075,561.0
2012-05-04 00:16:00,1.0218,54.32,1.6185,614.5,2300.0,1.011,89.36,1386.5,1.3158,123.78125,157.7,85.0,0.012478,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2695.5,803.9,1475.5,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13143.0,141.75,125.48,129.68,102.68,116.18,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.66,1636.3,3.7495,3.0915,2.335,1538.5,3.0519,30.075,561.0
2012-05-04 00:17:00,1.0218,54.32,1.6185,614.5,2300.0,1.011,89.36,1386.5,1.3158,123.78125,157.7,85.0,0.01248,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2695.5,803.9,1475.5,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13142.0,141.75,125.48,129.68,102.68,116.18,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.66,1636.3,3.75,3.0915,2.335,1538.5,3.0519,30.075,561.0
2012-05-04 00:18:00,1.0217,54.32,1.6185,614.5,2300.0,1.011,89.36,1386.25,1.3159,123.78125,157.7,85.0,0.01248,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2695.25,803.9,1475.5,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13141.0,141.75,125.48,129.68,102.68,116.18,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.66,1636.5,3.75,3.0915,2.335,1538.5,3.0519,30.08,561.0
2012-05-04 00:19:00,1.0217,54.32,1.6185,614.5,2300.0,1.011,89.36,1386.0,1.3157,123.78125,157.7,85.0,0.01248,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2694.75,803.9,1475.5,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13139.0,141.75,125.48,129.68,102.68,116.18,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.66,1636.4,3.75,3.0915,2.335,1538.5,3.0519,30.105,561.0
2012-05-04 00:20:00,1.0216,54.32,1.6185,614.5,2300.0,1.011,89.36,1385.75,1.3157,123.78125,157.7,85.0,0.01248,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2694.5,803.9,1475.5,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13139.0,141.75,125.48,129.68,102.68,116.18,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.66,1636.4,3.75,3.0915,2.335,1538.5,3.0519,30.105,561.0
2012-05-04 00:21:00,1.0216,54.32,1.6187,614.5,2300.0,1.011,89.36,1386.25,1.3158,123.78125,157.7,85.0,0.01248,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2695.0,803.9,1475.5,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13141.0,141.75,125.48,129.68,102.68,116.22,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.68,1636.4,3.7495,3.0915,2.335,1538.5,3.0519,30.105,561.0
2012-05-04 00:22:00,1.0217,54.32,1.6186,614.5,2300.0,1.011,89.36,1386.25,1.3159,123.78125,157.7,85.0,0.012477,176.6,634.5,116.075,1487.1,1013.7,9235.0,9240.0,2695.0,803.9,1475.5,20.76,1.0955,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13141.0,141.75,125.48,129.68,102.68,116.24,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.7,1636.3,3.7505,3.0915,2.335,1538.5,3.0519,30.09,561.0
2012-05-04 00:23:00,1.0217,54.3,1.6186,614.5,2300.0,1.0111,89.36,1386.25,1.3159,123.78125,157.7,85.0,0.012476000000000001,176.6,634.5,116.0,1487.1,1013.7,9235.0,9240.0,2695.25,803.9,1475.5,20.76,1.0955,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13142.0,141.75,125.48,129.68,102.68,116.24,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.7,1636.3,3.7495,3.0915,2.335,1538.5,3.0519,30.09,561.0
2012-05-04 00:24:00,1.0215,54.3,1.6186,614.5,2300.0,1.011,89.36,1386.25,1.3158,123.77343700000002,157.7,85.0,0.012477,176.6,634.5,116.0,1487.1,1013.7,9230.0,9240.0,2695.0,803.9,1475.5,20.76,1.0955,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13142.0,141.75,125.48,129.68,102.7,116.2,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.67,1636.4,3.7495,3.0915,2.335,1538.8,3.0519,30.085,561.0
2012-05-04 00:25:00,1.0215,54.3,1.6186,614.5,2300.0,1.0109,89.36,1386.25,1.3158,123.77343700000002,157.7,85.0,0.012477,176.6,634.5,116.0,1487.1,1013.7,9230.0,9240.0,2695.0,803.9,1475.5,20.76,1.0955,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13141.0,141.75,125.48,129.68,102.7,116.2,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.67,1636.1,3.7495,3.0915,2.335,1538.8,3.0519,30.085,561.0
2012-05-04 00:26:00,1.0214,54.3,1.6186,614.5,2300.0,1.0109,89.36,1386.0,1.3157,123.77343700000002,157.7,85.0,0.012477,176.6,634.5,116.0,1487.1,1013.7,9230.0,9240.0,2695.0,803.9,1475.5,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,618.25,13141.0,141.75,125.48,129.68,102.7,116.2,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.68,1636.2,3.7495,3.0915,2.335,1538.8,3.0519,30.085,561.0
2012-05-04 00:27:00,1.0214,54.3,1.6186,614.5,2300.0,1.0109,89.36,1386.25,1.3159,123.77343700000002,157.7,85.0,0.012476000000000001,176.6,634.5,116.0,1487.1,1013.7,9240.0,9240.0,2695.0,804.2,1475.5,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,617.75,13142.0,141.75,125.48,129.68,102.7,116.2,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.68,1636.2,3.7495,3.0915,2.334,1538.8,3.0519,30.085,561.0
2012-05-04 00:28:00,1.0214,54.3,1.6186,614.5,2300.0,1.0111,89.36,1386.25,1.3158,123.77343700000002,157.7,85.0,0.012477,176.6,634.5,116.0,1487.1,1013.7,9240.0,9240.0,2694.75,804.2,1475.25,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.875,18.75,617.75,13142.0,141.75,125.48,129.68,102.7,116.2,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.68,1636.2,3.7495,3.0915,2.334,1538.8,3.0519,30.085,561.0
2012-05-04 00:29:00,1.0214,54.3,1.6186,614.5,2300.0,1.0111,89.36,1386.25,1.3158,123.77343700000002,157.7,85.0,0.012477,176.6,634.5,116.0,1487.1,1013.7,9240.0,9240.0,2694.75,804.4,1475.25,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.5,13142.0,141.75,125.48,129.68,102.7,116.2,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.67,1636.2,3.7495,3.0915,2.335,1538.8,3.0519,30.09,561.0
2012-05-04 00:30:00,1.0214,54.3,1.6186,614.5,2300.0,1.0111,89.36,1386.25,1.3158,123.77343700000002,157.7,85.0,0.012476000000000001,176.6,634.5,116.0,1487.1,1013.7,9240.0,9240.0,2695.0,804.5,1475.0,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.5,13139.0,141.75,125.48,129.68,102.7,116.2,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.66,1636.2,3.749,3.0915,2.3369999999999997,1537.8,3.0519,30.085,561.0
2012-05-04 00:31:00,1.0214,54.3,1.6185,614.5,2300.0,1.0112,89.36,1386.0,1.3158,123.78125,157.7,85.0,0.012475,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2695.0,804.4,1475.0,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.5,13141.0,141.75,125.48,129.68,102.7,116.19,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.66,1636.1,3.7485,3.0915,2.338,1537.8,3.0519,30.09,561.0
2012-05-04 00:32:00,1.0212,54.3,1.6185,614.5,2300.0,1.011,89.36,1386.0,1.3157,123.78125,157.7,85.0,0.012476000000000001,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2695.0,804.4,1475.0,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.5,13140.0,141.75,125.48,129.68,102.65,116.19,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.65,1635.7,3.7485,3.0915,2.339,1537.8,3.0519,30.08,561.0
2012-05-04 00:33:00,1.0212,54.3,1.6184,614.5,2300.0,1.0109,89.36,1386.0,1.3157,123.78125,157.7,85.0,0.012477,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2695.0,804.4,1475.0,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.5,13140.0,141.75,125.48,129.68,102.65,116.19,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.67,1635.8,3.7475,3.0915,2.34,1538.6,3.0519,30.085,561.0
2012-05-04 00:34:00,1.0211,54.3,1.6184,614.5,2300.0,1.0109,89.36,1386.0,1.3156,123.78125,157.7,85.0,0.012477,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2694.75,804.4,1475.0,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.5,13140.0,141.75,125.48,129.68,102.65,116.19,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.66,1635.7,3.747,3.0915,2.34,1538.6,3.0519,30.08,561.0
2012-05-04 00:35:00,1.0212,54.3,1.6184,614.5,2300.0,1.0109,89.36,1386.0,1.3155,123.78125,157.7,85.0,0.012478,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2694.75,804.4,1475.0,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.5,13138.0,141.75,125.48,129.68,102.65,116.24,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.68,1635.7,3.747,3.0915,2.34,1538.6,3.0519,30.08,561.0
2012-05-04 00:36:00,1.0212,54.3,1.6184,614.5,2300.0,1.0109,89.36,1386.0,1.3154,123.78125,157.7,85.0,0.012477,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2694.75,804.3,1475.0,20.76,1.0954,427.1,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.5,13138.0,141.75,125.48,129.68,102.65,116.24,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.69,1635.7,3.7475,3.0915,2.34,1538.6,3.0519,30.085,561.0
2012-05-04 00:37:00,1.0212,54.3,1.6184,614.5,2300.0,1.0111,89.36,1386.0,1.3154,123.78125,157.7,85.0,0.012477,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2694.75,804.3,1475.0,20.76,1.0952,427.0,110.27343700000002,132.1875,157.84375,142.90625,18.75,617.5,13140.0,141.75,125.48,129.68,102.65,116.24,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.67,1635.5,3.746,3.0915,2.34,1538.6,3.0519,30.075,561.0
2012-05-04 00:38:00,1.021,54.3,1.6183,614.5,2300.0,1.0109,89.36,1385.75,1.3151,123.78125,157.7,85.0,0.012476000000000001,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2694.5,804.2,1475.0,20.76,1.0949,426.8,110.27343700000002,132.1875,157.84375,142.875,18.75,617.5,13138.0,141.75,125.48,129.68,102.65,116.24,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.64,1635.0,3.746,3.0915,2.34,1538.6,3.0519,30.06,561.0
2012-05-04 00:39:00,1.0211,54.3,1.6183,614.5,2300.0,1.0109,89.36,1386.0,1.3152,123.78125,157.7,85.0,0.012476000000000001,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2694.75,804.3,1475.0,20.76,1.0949,426.8,110.27343700000002,132.1875,157.84375,142.875,18.75,617.5,13139.0,141.75,125.48,129.68,102.65,116.24,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.66,1635.0,3.7465,3.0915,2.34,1537.7,3.0519,30.06,561.0
2012-05-04 00:40:00,1.021,54.3,1.6183,614.5,2300.0,1.0109,89.36,1385.75,1.3152,123.78125,157.7,85.0,0.012477,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2694.75,804.3,1475.0,20.76,1.0949,426.8,110.27343700000002,132.171875,157.84375,142.875,18.75,617.5,13139.0,141.75,125.48,129.68,102.65,116.24,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.66,1634.9,3.7455,3.0915,2.34,1537.7,3.0519,30.06,561.0
2012-05-04 00:41:00,1.0209,54.31,1.6183,614.5,2300.0,1.0108,89.36,1385.75,1.315,123.78125,157.7,85.0,0.012477,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2694.5,804.2,1475.5,20.76,1.0948,427.0,110.27343700000002,132.1875,157.84375,142.9375,18.75,617.5,13138.0,141.75,125.48,129.68,102.65,116.2,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.63,1634.7,3.7445,3.0915,2.34,1537.7,3.0519,30.055,561.0
2012-05-04 00:42:00,1.021,54.31,1.6183,614.5,2300.0,1.011,89.36,1385.75,1.3151,123.78125,157.7,85.0,0.012476000000000001,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2694.5,804.2,1475.5,20.76,1.0948,426.9,110.27343700000002,132.171875,157.84375,142.9375,18.75,617.5,13138.0,141.75,125.48,129.68,102.65,116.2,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.63,1635.0,3.745,3.0915,2.34,1537.2,3.0519,30.055,561.0
2012-05-04 00:43:00,1.021,54.31,1.6184,614.5,2300.0,1.011,89.36,1385.5,1.3152,123.78125,157.7,85.0,0.012476000000000001,176.6,634.5,116.025,1487.1,1013.7,9240.0,9240.0,2694.25,804.2,1475.5,20.76,1.095,426.9,110.27343700000002,132.1875,157.84375,142.90625,18.75,617.5,13135.0,141.75,125.48,129.68,102.65,116.2,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.63,1634.9,3.7455,3.0915,2.34,1537.2,3.0519,30.06,561.0
2012-05-04 00:44:00,1.0208,54.31,1.6184,614.5,2300.0,1.0109,89.36,1385.75,1.3152,123.78125,157.7,85.0,0.012476000000000001,176.6,634.5,116.0,1487.1,1013.7,9240.0,9240.0,2694.5,804.2,1475.5,20.76,1.0949,426.9,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.5,13137.0,141.75,125.48,129.68,102.65,116.19,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.62,1634.7,3.745,3.0915,2.34,1537.2,3.0519,30.055,561.0
2012-05-04 00:45:00,1.021,54.31,1.6183,614.5,2300.0,1.0108,89.36,1385.75,1.3153,123.78125,157.7,85.0,0.012477,176.6,634.5,116.0,1487.1,1013.7,9240.0,9240.0,2694.5,804.2,1475.5,20.76,1.0949,426.9,110.27343700000002,132.1875,157.84375,142.90625,18.75,617.0,13137.0,141.75,125.48,129.68,102.65,116.19,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.62,1634.7,3.745,3.0915,2.3409999999999997,1537.2,3.0519,30.055,561.0
2012-05-04 00:46:00,1.0209,54.32,1.6181,614.5,2300.0,1.0108,89.36,1385.75,1.315,123.78125,157.7,85.0,0.012477,176.6,634.5,116.0,1487.1,1013.7,9240.0,9240.0,2694.5,804.2,1475.25,20.76,1.0949,426.9,110.27343700000002,132.1875,157.84375,142.90625,18.75,617.0,13137.0,141.75,125.48,129.68,102.65,116.19,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.62,1634.6,3.745,3.0915,2.34,1537.2,3.0519,30.055,561.0
2012-05-04 00:47:00,1.021,54.32,1.6181,614.5,2300.0,1.0108,89.36,1385.75,1.315,123.78125,157.7,85.0,0.012476000000000001,176.6,634.5,116.0,1487.1,1013.7,9240.0,9240.0,2694.5,804.2,1475.25,20.76,1.0949,426.9,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.25,13137.0,141.75,125.48,129.68,102.65,116.19,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.62,1634.8,3.745,3.0915,2.34,1537.2,3.0519,30.05,561.0
2012-05-04 00:48:00,1.0212,54.32,1.6181,614.5,2300.0,1.011,89.36,1386.0,1.3151,123.78125,157.7,85.0,0.012475,176.6,634.5,116.0,1487.1,1013.7,9240.0,9240.0,2694.75,804.4,1475.25,20.76,1.0949,426.9,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.25,13139.0,141.75,125.48,129.68,102.64,116.19,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.64,1635.0,3.7455,3.0915,2.34,1537.2,3.0519,30.065,561.0
2012-05-04 00:49:00,1.0212,54.32,1.6181,614.5,2300.0,1.011,89.36,1386.0,1.3151,123.78125,157.7,85.0,0.012475,176.6,634.5,116.0,1487.1,1013.7,9240.0,9240.0,2694.75,804.4,1475.25,20.76,1.0949,426.9,110.27343700000002,132.171875,157.84375,142.90625,18.75,617.25,13139.0,141.75,125.48,129.68,102.64,116.19,2230.0,110.61,27.5,3.0774,3.0176,1970.0,126.81,115.82,1506.0,102.64,1635.0,3.7455,3.0915,2.3409999999999997,1537.2,3.0519,30.065,561.0
