,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2019-03-08 00:01:00,0.7011,29.64,1.3103,3865.0,366.25,2190.0,0.7432,73.01,2748.5,1.12075,114.8671875,145.675,58.55,0.008995,97.1,428.5,128.9,1836.3,1029.7,20825.0,20860.0,7037.0,1527.1,902.5,12.17,0.9904,306.3,130.296875,106.16015625,122.640625,161.53125,145.75,16.85,439.25,25448.0,164.61,132.6,185.5,56.28,65.78,3293.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.27,1288.4,2.902,1.9985,2.864,814.7,1.7888,15.06,337.6
2019-03-08 00:02:00,0.7011,29.64,1.3103,3865.0,366.25,2190.0,0.7432,73.01,2749.0,1.1208,114.8671875,145.675,58.55,0.008995,97.1,428.5,128.9,1836.3,1030.2,20830.0,20860.0,7038.5,1527.4,902.5,12.17,0.9904,306.3,130.296875,106.16015625,122.640625,161.53125,145.75,16.85,439.25,25451.0,164.61,132.6,185.5,56.28,65.79,3293.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.27,1288.4,2.902,1.9985,2.864,814.7,1.7888,15.065,337.6
2019-03-08 00:03:00,0.7011,29.64,1.3103,3865.0,366.25,2190.0,0.7432,73.0,2748.75,1.1207,114.8671875,145.675,58.55,0.008994499999999999,97.1,428.5,128.9,1836.3,1030.2,20825.0,20860.0,7038.25,1527.4,902.5,12.17,0.9904,306.3,130.296875,106.16015625,122.625,161.53125,145.75,16.85,439.0,25450.0,164.62,132.6,185.5,56.28,65.8,3293.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.27,1288.5,2.901,1.9985,2.864,814.7,1.7888,15.065,337.6
2019-03-08 00:04:00,0.7013,29.64,1.3103,3865.0,366.25,2190.0,0.74335,73.0,2749.25,1.12075,114.8671875,145.675,58.55,0.0089935,97.1,428.5,128.9,1836.3,1030.2,20830.0,20860.0,7039.5,1527.7,902.5,12.17,0.9904,306.3,130.296875,106.16015625,122.625,161.53125,145.75,16.85,439.0,25454.0,164.61,132.6,185.5,56.28,65.8,3293.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.28,1288.6,2.9015,1.998,2.864,814.7,1.7888,15.065,337.6
2019-03-08 00:05:00,0.7013,29.64,1.3101,3865.0,366.25,2190.0,0.7433,73.0,2749.75,1.1207,114.8671875,145.675,58.55,0.008993000000000001,97.1,428.5,128.9,1836.3,1030.2,20835.0,20865.0,7040.5,1527.8,902.5,12.17,0.9903,306.2,130.296875,106.16015625,122.625,161.5,145.71875,16.85,439.0,25458.0,164.61,132.6,185.5,56.3,65.81,3294.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.3,1288.6,2.902,1.998,2.864,814.7,1.7888,15.065,337.6
2019-03-08 00:06:00,0.7013,29.64,1.3103,3865.0,366.25,2190.0,0.7433,73.0,2749.75,1.1208,114.8671875,145.675,58.55,0.008993000000000001,97.1,428.5,128.9,1836.3,1030.2,20835.0,20865.0,7040.75,1528.0,902.5,12.17,0.9902,306.2,130.296875,106.16015625,122.640625,161.5,145.71875,16.85,439.0,25457.0,164.62,132.6,185.5,56.3,65.8,3294.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.29,1288.5,2.902,1.9988,2.864,814.7,1.7888,15.07,337.6
2019-03-08 00:07:00,0.7014,29.64,1.3103,3865.0,366.25,2190.0,0.7433,73.0,2749.75,1.1207,114.8671875,145.675,58.55,0.0089935,97.1,428.5,128.9,1836.3,1030.2,20840.0,20870.0,7041.0,1528.0,902.5,12.17,0.9903,306.2,130.296875,106.15625,122.625,161.5,145.71875,16.85,439.0,25458.0,164.61,132.6,185.5,56.28,65.8,3294.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.29,1288.5,2.9015,1.9988,2.864,814.7,1.7888,15.07,337.6
2019-03-08 00:08:00,0.7013,29.64,1.3103,3865.0,366.25,2190.0,0.7433,73.0,2749.5,1.1207,114.8671875,145.675,58.55,0.0089925,97.1,428.5,128.9,1836.3,1030.2,20840.0,20870.0,7040.25,1528.0,902.25,12.17,0.9903,306.2,130.296875,106.15625,122.640625,161.5,145.71875,16.8,439.0,25457.0,164.61,132.6,185.5,56.28,65.8,3294.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.29,1288.7,2.9015,1.9988,2.864,815.1,1.7884,15.07,337.6
2019-03-08 00:09:00,0.7013,29.64,1.3102,3865.0,366.25,2190.0,0.74325,73.0,2749.75,1.12065,114.8671875,145.675,58.55,0.008992,97.1,428.5,128.9,1836.3,1030.2,20840.0,20870.0,7040.0,1528.0,902.25,12.17,0.9903,306.2,130.296875,106.15625,122.625,161.5,145.71875,16.8,439.0,25457.0,164.62,132.6,185.5,56.28,65.8,3294.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.28,1288.6,2.902,1.9983,2.865,815.4,1.7884,15.07,337.6
2019-03-08 00:10:00,0.7013,29.64,1.3102,3865.0,366.25,2190.0,0.7433,73.0,2749.5,1.1206,114.859375,145.675,58.55,0.008992,97.1,428.5,128.9,1836.3,1030.2,20835.0,20865.0,7039.25,1527.9,902.25,12.17,0.9903,306.2,130.296875,106.15625,122.625,161.5,145.71875,16.8,439.0,25453.0,164.62,132.6,185.5,56.28,65.8,3294.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.29,1288.8,2.9005,1.9983,2.865,815.2,1.7884,15.065,337.6
2019-03-08 00:11:00,0.7012,29.64,1.3103,3865.0,366.25,2190.0,0.74325,73.0,2749.0,1.12065,114.859375,145.675,58.55,0.008992,97.1,428.5,128.9,1836.3,1030.2,20835.0,20865.0,7037.75,1527.6,902.25,12.17,0.9903,306.2,130.296875,106.15625,122.625,161.5,145.71875,16.8,439.0,25451.0,164.62,132.6,185.5,56.28,65.78,3294.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.27,1288.9,2.898,1.9983,2.865,815.2,1.7884,15.065,337.6
2019-03-08 00:12:00,0.7013,29.64,1.3104,3865.0,366.25,2190.0,0.74325,73.0,2749.5,1.12075,114.8671875,145.675,58.55,0.008991500000000001,97.1,428.5,128.9,1836.3,1030.2,20840.0,20870.0,7039.25,1527.7,902.25,12.17,0.9903,306.2,130.296875,106.15625,122.625,161.5,145.71875,16.8,439.0,25455.0,164.62,132.6,185.5,56.28,65.79,3294.0,111.85,15.1,613.0,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.27,1288.8,2.8985,1.9983,2.865,815.1,1.7879,15.07,337.6
2019-03-08 00:13:00,0.7012,29.64,1.3104,3865.0,366.25,2190.0,0.7433,73.0,2749.25,1.1207,114.8671875,145.675,58.55,0.008992,97.1,428.5,128.9,1836.3,1030.2,20840.0,20870.0,7039.75,1527.7,902.25,12.17,0.9903,306.2,130.296875,106.15625,122.625,161.5,145.71875,16.8,439.0,25454.0,164.61,132.6,185.5,56.24,65.77,3294.0,111.85,15.1,612.75,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.24,1288.7,2.8985,1.9986,2.863,815.1,1.7872,15.065,337.6
2019-03-08 00:14:00,0.7011,29.64,1.3104,3865.0,366.25,2190.0,0.7432,73.01,2749.25,1.12065,114.8671875,145.675,58.55,0.0089925,97.1,428.5,128.9,1836.3,1030.2,20845.0,20870.0,7039.75,1527.9,902.25,12.17,0.9904,306.2,130.296875,106.16015625,122.625,161.5,145.75,16.8,439.0,25455.0,164.61,132.6,185.5,56.24,65.77,3294.0,111.85,15.1,612.75,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.25,1288.8,2.898,1.9986,2.863,815.1,1.7872,15.065,337.6
2019-03-08 00:15:00,0.7011,29.64,1.3104,3865.0,366.25,2190.0,0.7432,73.01,2749.25,1.1206,114.8671875,145.675,58.55,0.0089925,97.1,428.5,128.9,1836.3,1030.2,20840.0,20870.0,7038.75,1527.8,902.5,12.17,0.9903,306.2,130.296875,106.16015625,122.625,161.53125,145.75,16.8,439.0,25453.0,164.61,132.6,185.5,56.24,65.77,3294.0,111.85,15.1,612.75,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.24,1288.8,2.899,1.9986,2.865,815.1,1.7872,15.065,337.6
2019-03-08 00:16:00,0.7011,29.64,1.3104,3865.0,366.25,2190.0,0.7432,73.01,2749.0,1.1206,114.8671875,145.675,58.55,0.008993000000000001,97.1,428.5,128.9,1836.3,1030.2,20835.0,20870.0,7038.5,1527.8,902.5,12.17,0.9903,306.2,130.296875,106.16015625,122.625,161.53125,145.75,16.8,439.0,25453.0,164.61,132.6,185.5,56.24,65.78,3294.0,111.85,15.1,612.75,1.9963,1.7874,1500.0,160.4,65.8,1680.0,56.26,1288.7,2.899,1.9986,2.864,815.1,1.7872,15.065,337.6
2019-03-08 00:17:00,0.701,29.64,1.3104,3865.0,366.25,2190.0,0.7432,73.01,2749.5,1.1206,114.8671875,145.675,58.55,0.008993000000000001,97.1,428.5,128.9,1836.3,1030.2,20840.0,20870.0,7039.75,1527.9,902.5,12.17,0.9903,306.2,130.296875,106.16015625,122.625,161.53125,145.75,16.8,439.0,25456.0,164.62,132.6,185.5,56.24,65.78,3294.0,111.85,15.1,612.75,1.9963,1.7876,1500.0,160.4,65.8,1680.0,56.26,1288.8,2.8995,1.9986,2.864,815.1,1.7876,15.065,337.6
2019-03-08 00:18:00,0.7011,29.64,1.3104,3865.0,366.0,2190.0,0.7432,73.01,2749.5,1.1206,114.8671875,145.675,58.55,0.0089935,97.1,428.5,128.9,1836.3,1030.2,20840.0,20870.0,7040.0,1527.9,902.25,12.17,0.9904,306.2,130.296875,106.16015625,122.640625,161.53125,145.75,16.8,439.0,25456.0,164.63,132.6,185.5,56.24,65.8,3294.0,111.85,15.1,612.75,1.9963,1.7876,1500.0,160.4,65.8,1680.0,56.27,1288.9,2.8995,1.9986,2.864,814.9,1.7876,15.07,337.6
2019-03-08 00:19:00,0.7011,29.64,1.3104,3865.0,366.0,2190.0,0.7432,73.01,2749.25,1.1206,114.8671875,145.675,58.55,0.0089935,97.1,428.5,128.9,1836.3,1030.2,20840.0,20870.0,7039.25,1527.8,902.25,12.17,0.9906,306.2,130.296875,106.16015625,122.640625,161.53125,145.75,16.8,439.0,25453.0,164.63,132.6,185.5,56.24,65.8,3294.0,111.85,15.1,613.0,1.9963,1.7876,1500.0,160.4,65.8,1680.0,56.28,1288.9,2.8995,1.9989,2.864,814.9,1.7876,15.07,337.6
