,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2012-03-09 00:01:00,1.0649,54.2,1.5823,639.25,2376.0,1.0105,89.95,1361.5,1.3269,123.10156200000002,157.325,87.55,0.012227,188.75,682.25,126.55,1551.9,1063.2,9920.0,9950.0,2633.75,802.6,1350.75,24.09,1.1006,369.2,110.08593700000002,130.828125,154.8125,140.46875,19.75,640.25,12852.0,138.32,124.14,126.3,106.92,125.6,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.94,1705.4,3.816,3.2743,2.292,1673.9,3.3116,34.02,632.6
2012-03-09 00:02:00,1.0649,54.17,1.5825,639.25,2376.0,1.0105,89.95,1361.25,1.3269,123.10156200000002,157.325,87.55,0.012227,188.75,682.25,126.55,1551.9,1063.2,9920.0,9950.0,2634.0,802.6,1350.25,24.09,1.1006,369.2,110.08593700000002,130.828125,154.8125,140.46875,19.75,640.25,12852.0,138.32,124.14,126.3,106.92,125.59,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.93,1705.2,3.8165,3.2743,2.292,1673.9,3.3116,34.02,632.6
2012-03-09 00:03:00,1.0648,54.17,1.5824,639.0,2376.0,1.0104,89.94,1361.5,1.3268,123.10156200000002,157.325,87.55,0.012227,188.75,682.25,126.55,1551.9,1063.2,9920.0,9950.0,2634.0,802.6,1350.0,24.09,1.1006,369.2,110.08593700000002,130.84375,154.8125,140.46875,19.75,640.25,12852.0,138.32,124.14,126.3,106.92,125.59,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.94,1705.2,3.816,3.2743,2.292,1673.3,3.3124,34.02,632.6
2012-03-09 00:04:00,1.0649,54.16,1.5825,639.25,2376.0,1.0106,89.94,1361.5,1.3269,123.10156200000002,157.325,87.55,0.012227,188.75,682.25,126.55,1551.9,1063.2,9925.0,9950.0,2634.0,802.6,1349.5,24.09,1.1007,368.9,110.08593700000002,130.84375,154.8125,140.5,19.75,640.25,12852.0,138.32,124.14,126.3,106.92,125.59,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.93,1705.2,3.8165,3.2743,2.292,1673.3,3.3124,34.04,632.6
2012-03-09 00:05:00,1.0651,54.17,1.5825,639.25,2376.0,1.0105,89.94,1362.0,1.3269,123.10156200000002,157.325,87.55,0.012225,188.75,682.25,126.55,1551.9,1063.2,9935.0,9950.0,2634.5,802.7,1349.5,24.09,1.1007,368.9,110.08593700000002,130.84375,154.8125,140.5,19.75,640.25,12854.0,138.32,124.14,126.3,106.96,125.57,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.96,1705.2,3.817,3.2743,2.292,1673.2,3.3124,34.04,632.6
2012-03-09 00:06:00,1.0651,54.17,1.5825,639.25,2376.0,1.0106,89.94,1361.75,1.327,123.10156200000002,157.325,87.55,0.012225,188.75,682.25,126.55,1551.9,1063.2,9930.0,9950.0,2634.5,802.7,1349.75,24.09,1.1005,368.9,110.08593700000002,130.828125,154.8125,140.5,19.75,640.25,12854.0,138.32,124.14,126.3,106.98,125.57,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.98,1705.0,3.817,3.2743,2.296,1674.0,3.3124,34.045,632.6
2012-03-09 00:07:00,1.0653,54.17,1.5827,639.0,2376.0,1.0107,89.95,1362.0,1.327,123.10156200000002,157.325,87.55,0.012225,188.75,682.25,126.55,1551.9,1063.2,9930.0,9950.0,2634.5,803.1,1349.75,24.09,1.1005,368.9,110.08593700000002,130.828125,154.8125,140.5,19.75,640.25,12854.0,138.32,124.14,126.3,106.98,125.6,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.98,1705.5,3.818,3.2743,2.296,1674.0,3.3124,34.05,632.6
2012-03-09 00:08:00,1.0652,54.17,1.5827,639.0,2376.0,1.0106,89.95,1361.75,1.3271,123.10156200000002,157.325,87.55,0.012225,188.75,682.25,126.55,1551.9,1063.2,9930.0,9950.0,2634.5,803.0,1349.75,24.09,1.1005,368.9,110.08593700000002,130.828125,154.8125,140.5,19.75,640.25,12855.0,138.32,124.14,126.3,106.98,125.59,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.98,1705.5,3.818,3.2743,2.296,1673.8,3.3124,34.045,632.6
2012-03-09 00:09:00,1.0653,54.17,1.5827,639.25,2376.0,1.0106,89.95,1362.0,1.327,123.10156200000002,157.325,87.55,0.012225,188.75,682.25,126.55,1551.9,1063.2,9930.0,9950.0,2634.5,802.9,1350.0,24.09,1.1007,368.9,110.08593700000002,130.828125,154.8125,140.5,19.75,640.25,12856.0,138.32,124.14,126.3,106.98,125.6,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.98,1705.6,3.818,3.2743,2.296,1673.9,3.3124,34.045,632.6
2012-03-09 00:10:00,1.0653,54.17,1.5827,639.25,2376.0,1.0107,90.0,1362.0,1.327,123.09375,157.325,87.55,0.012225,188.75,682.25,126.55,1551.9,1063.2,9935.0,9950.0,2634.5,802.9,1350.0,24.09,1.1006,368.9,110.08593700000002,130.8125,154.8125,140.46875,19.75,640.25,12856.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.0,1705.9,3.819,3.2743,2.296,1674.9,3.3125,34.045,632.6
2012-03-09 00:11:00,1.0652,54.17,1.5826,639.25,2376.0,1.0106,90.0,1362.0,1.3268,123.09375,157.325,87.55,0.012223999999999999,188.75,682.25,126.55,1551.9,1063.2,9940.0,9950.0,2634.5,802.9,1350.0,24.09,1.1006,368.9,110.08593700000002,130.8125,154.8125,140.46875,19.75,640.0,12856.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.99,1706.1,3.8185,3.2743,2.296,1674.9,3.3125,34.065,632.6
2012-03-09 00:12:00,1.0652,54.17,1.5826,639.25,2376.0,1.0106,90.0,1362.0,1.3269,123.09375,157.325,87.55,0.012223000000000001,188.75,682.25,126.55,1551.9,1063.2,9930.0,9955.0,2634.5,802.9,1350.0,24.09,1.1006,368.9,110.08593700000002,130.8125,154.8125,140.46875,19.75,640.0,12856.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.99,1705.9,3.8195,3.2743,2.296,1674.9,3.3125,34.06,632.6
2012-03-09 00:13:00,1.0651,54.17,1.5826,639.25,2376.0,1.0106,90.0,1361.75,1.3269,123.09375,157.325,87.55,0.012223000000000001,188.75,682.25,126.55,1551.9,1063.2,9930.0,9955.0,2634.5,802.9,1350.0,24.09,1.1006,368.9,110.08593700000002,130.8125,154.8125,140.46875,19.75,640.0,12856.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.98,1705.9,3.8195,3.2743,2.296,1674.9,3.3125,34.05,632.6
2012-03-09 00:14:00,1.0651,54.17,1.5826,639.25,2376.0,1.0106,90.0,1361.75,1.3268,123.09375,157.325,87.55,0.012223999999999999,188.75,681.75,126.55,1551.9,1063.2,9930.0,9950.0,2635.0,802.9,1350.0,24.09,1.1006,368.9,110.08593700000002,130.8125,154.8125,140.46875,19.75,640.0,12856.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.98,1706.0,3.8195,3.2743,2.296,1674.9,3.3125,34.05,632.6
2012-03-09 00:15:00,1.065,54.17,1.5824,639.0,2376.0,1.0105,90.0,1361.75,1.3267,123.09375,157.325,87.55,0.012223000000000001,188.75,681.75,126.55,1551.9,1063.2,9930.0,9950.0,2635.0,802.9,1350.25,24.09,1.1005,369.4,110.08593700000002,130.8125,154.8125,140.46875,19.75,640.0,12855.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.96,1705.5,3.819,3.2743,2.296,1674.9,3.3125,34.05,632.6
2012-03-09 00:16:00,1.0651,54.17,1.5824,639.0,2376.0,1.0105,90.0,1362.0,1.3267,123.09375,157.325,87.55,0.012223999999999999,188.75,681.75,126.55,1551.9,1063.2,9930.0,9950.0,2634.5,802.9,1350.25,24.09,1.1004,369.3,110.08593700000002,130.8125,154.8125,140.46875,19.75,640.0,12853.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.94,1705.5,3.819,3.2743,2.2969999999999997,1673.1,3.3125,34.04,632.6
2012-03-09 00:17:00,1.0651,54.18,1.5824,639.0,2376.0,1.0106,90.0,1362.0,1.3266,123.09375,157.325,87.55,0.012223999999999999,188.75,681.5,126.55,1551.9,1063.2,9920.0,9950.0,2634.5,802.9,1350.5,24.09,1.1004,369.3,110.08593700000002,130.8125,154.8125,140.46875,19.75,639.5,12853.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.94,1705.4,3.819,3.2743,2.2969999999999997,1673.1,3.3125,34.04,632.6
2012-03-09 00:18:00,1.0651,54.14,1.5823,639.0,2376.0,1.0106,90.0,1362.0,1.3267,123.09375,157.325,87.55,0.012226,188.75,681.5,126.55,1551.9,1063.2,9910.0,9940.0,2634.25,803.1,1349.25,24.09,1.1004,369.2,110.08593700000002,130.8125,154.8125,140.46875,19.75,639.5,12853.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.95,1705.6,3.819,3.2743,2.296,1673.1,3.3125,34.045,632.6
2012-03-09 00:19:00,1.0651,54.14,1.5823,638.5,2376.0,1.0106,90.0,1362.0,1.3267,123.08593700000002,157.325,87.55,0.012227,188.75,681.5,126.55,1551.9,1063.2,9915.0,9940.0,2634.75,803.1,1350.0,24.09,1.1004,369.2,110.08593700000002,130.8125,154.8125,140.4375,19.75,639.5,12855.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.96,1705.5,3.8195,3.2743,2.296,1673.1,3.3125,34.045,632.6
2012-03-09 00:20:00,1.0651,54.14,1.5823,638.75,2376.0,1.0106,90.0,1362.0,1.3267,123.08593700000002,157.325,87.55,0.012226,188.75,681.5,126.55,1551.9,1063.2,9915.0,9940.0,2634.75,803.1,1350.25,24.09,1.1004,369.2,110.08593700000002,130.8125,154.8125,140.4375,19.75,639.75,12855.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.97,1705.5,3.819,3.2743,2.296,1673.1,3.3125,34.035,632.6
2012-03-09 00:21:00,1.0651,54.17,1.5824,638.75,2376.0,1.0106,90.0,1362.0,1.3266,123.07031200000002,157.325,87.55,0.012225,188.75,681.5,126.55,1551.9,1063.2,9905.0,9940.0,2634.75,803.1,1350.25,24.09,1.1004,369.2,110.08593700000002,130.78125,154.8125,140.40625,19.75,639.75,12855.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.98,1705.5,3.819,3.2743,2.296,1673.1,3.3125,34.035,632.6
2012-03-09 00:22:00,1.0651,54.17,1.5824,638.75,2376.0,1.0106,89.98,1362.25,1.3267,123.078125,157.325,87.55,0.012225,188.75,681.5,126.55,1551.9,1063.2,9915.0,9940.0,2635.25,803.1,1350.25,24.09,1.1003,369.2,110.078125,130.796875,154.8125,140.40625,19.75,639.75,12855.0,138.32,124.14,126.3,106.98,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.98,1705.7,3.819,3.2743,2.296,1673.1,3.3125,34.035,632.6
2012-03-09 00:23:00,1.065,54.17,1.5823,639.0,2376.0,1.0106,89.98,1362.25,1.3268,123.078125,157.325,87.55,0.012225,188.75,681.5,126.55,1551.9,1063.2,9915.0,9940.0,2635.25,803.2,1350.0,24.09,1.1005,369.2,110.078125,130.796875,154.8125,140.40625,19.75,640.0,12855.0,138.32,124.14,126.3,106.98,125.58,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.97,1705.7,3.82,3.2743,2.296,1673.1,3.3125,34.05,632.6
2012-03-09 00:24:00,1.0651,54.17,1.5823,639.0,2376.0,1.0107,89.98,1362.25,1.3267,123.078125,157.325,87.55,0.012226,188.75,681.5,126.55,1551.9,1063.2,9915.0,9940.0,2635.25,803.2,1350.25,24.09,1.1005,369.2,110.078125,130.796875,154.8125,140.4375,19.75,640.0,12858.0,138.32,124.14,126.3,106.98,125.58,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.99,1705.6,3.821,3.2743,2.295,1673.1,3.3125,34.045,632.6
2012-03-09 00:25:00,1.0649,54.17,1.5823,639.0,2376.0,1.0105,89.98,1362.25,1.3264,123.08593700000002,157.325,87.55,0.012226,188.75,681.5,126.55,1551.9,1063.2,9915.0,9940.0,2635.25,803.2,1350.25,24.09,1.1003,369.2,110.078125,130.796875,154.8125,140.4375,19.75,640.0,12856.0,138.32,124.14,126.3,106.96,125.58,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.96,1705.3,3.8205,3.2743,2.293,1673.1,3.3119,34.035,632.6
2012-03-09 00:26:00,1.0649,54.16,1.5821,639.25,2376.0,1.0105,89.98,1362.25,1.3267,123.08593700000002,157.325,87.55,0.012228,188.75,681.5,126.55,1551.9,1063.2,9910.0,9940.0,2635.25,803.2,1350.5,24.09,1.1003,369.3,110.078125,130.796875,154.8125,140.4375,19.75,640.0,12856.0,138.32,124.14,126.3,106.96,125.58,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.95,1705.3,3.819,3.2743,2.293,1673.1,3.3119,34.035,632.6
2012-03-09 00:27:00,1.0648,54.18,1.5822,639.25,2376.0,1.0105,89.98,1362.25,1.3265,123.08593700000002,157.325,87.55,0.012227,188.75,681.5,126.55,1551.9,1063.2,9910.0,9925.0,2634.75,803.2,1350.0,24.09,1.1003,369.3,110.078125,130.8125,154.8125,140.4375,19.75,640.0,12855.0,138.32,124.14,126.3,106.96,125.58,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.93,1705.3,3.82,3.2743,2.293,1673.1,3.3119,34.03,632.6
2012-03-09 00:28:00,1.0647,54.14,1.5821,639.25,2376.0,1.0105,89.98,1362.25,1.3265,123.08593700000002,157.325,87.55,0.012223999999999999,188.75,681.5,126.55,1551.9,1063.2,9895.0,9920.0,2634.75,803.2,1350.0,24.09,1.1003,369.3,110.078125,130.8125,154.8125,140.4375,19.75,640.0,12854.0,138.32,124.14,126.3,106.96,125.58,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.94,1705.2,3.8205,3.2744,2.293,1673.1,3.313,34.025,632.6
2012-03-09 00:29:00,1.0648,54.1,1.5822,639.0,2376.0,1.0105,89.98,1362.25,1.3266,123.08593700000002,157.325,87.55,0.012223000000000001,188.75,681.5,126.55,1551.9,1063.2,9895.0,9920.0,2634.75,803.2,1349.75,24.09,1.1003,369.3,110.078125,130.796875,154.8125,140.4375,19.75,640.0,12854.0,138.32,124.14,126.3,106.96,125.58,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.94,1705.3,3.821,3.2744,2.291,1673.1,3.3131,34.025,632.6
2012-03-09 00:30:00,1.0648,54.12,1.582,639.0,2376.0,1.0104,89.99,1362.0,1.3266,123.08593700000002,157.325,87.55,0.012221,188.75,681.5,126.55,1551.9,1063.2,9895.0,9920.0,2634.75,803.2,1350.0,24.09,1.1003,369.3,110.078125,130.796875,154.8125,140.4375,19.75,640.0,12854.0,138.32,124.14,126.3,106.96,125.58,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.93,1705.0,3.821,3.2744,2.291,1673.0,3.3131,34.025,632.6
2012-03-09 00:31:00,1.0644,54.18,1.5819,639.0,2376.0,1.0103,89.99,1361.75,1.3263,123.08593700000002,157.325,87.55,0.01222,188.75,681.5,126.55,1551.9,1063.2,9895.0,9920.0,2634.5,803.2,1350.75,24.09,1.1003,369.3,110.078125,130.8125,154.8125,140.46875,19.75,640.0,12852.0,138.32,124.14,126.3,106.96,125.56,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.93,1704.9,3.8225,3.2744,2.291,1673.2,3.3131,34.025,632.6
2012-03-09 00:32:00,1.0643,54.21,1.5817,639.25,2376.0,1.01,89.99,1361.75,1.3263,123.10156200000002,157.325,87.55,0.012218999999999999,188.75,681.5,126.55,1551.9,1063.2,9895.0,9920.0,2633.5,803.2,1351.5,24.09,1.0999,369.6,110.08593700000002,130.828125,154.78125,140.46875,19.75,640.0,12849.0,138.32,124.14,126.3,106.89,125.53,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.87,1704.1,3.818,3.2744,2.291,1672.8,3.313,33.99,632.6
2012-03-09 00:33:00,1.0641,54.23,1.5815,639.25,2376.0,1.0099,89.99,1361.5,1.3262,123.10156200000002,157.325,87.55,0.012222,188.75,681.5,126.55,1551.9,1063.2,9880.0,9910.0,2633.5,803.2,1351.75,24.09,1.0999,369.4,110.08593700000002,130.84375,154.78125,140.46875,19.75,640.0,12851.0,138.32,124.14,126.3,106.85,125.44,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.85,1704.0,3.8175,3.2744,2.292,1672.8,3.313,33.975,632.6
2012-03-09 00:34:00,1.0642,54.29,1.5816,639.5,2376.0,1.0099,89.99,1361.0,1.3261,123.10156200000002,157.325,87.55,0.012222,188.75,681.75,126.55,1551.9,1063.2,9880.0,9910.0,2633.5,803.2,1352.5,24.09,1.0998,369.8,110.08593700000002,130.84375,154.78125,140.5,19.75,640.25,12851.0,138.32,124.14,126.3,106.85,125.44,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.83,1704.0,3.8155,3.2744,2.292,1672.5,3.3129,33.97,632.6
2012-03-09 00:35:00,1.0641,54.3,1.5816,639.5,2376.0,1.0098,89.99,1361.25,1.3261,123.10156200000002,157.325,87.55,0.012223000000000001,188.75,681.75,126.55,1551.9,1063.2,9880.0,9910.0,2633.25,803.2,1353.25,24.09,1.0997,369.8,110.08593700000002,130.84375,154.78125,140.5,19.75,640.25,12847.0,138.32,124.14,126.3,106.85,125.44,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.83,1704.5,3.8155,3.271,2.292,1672.5,3.3129,33.985,632.6
2012-03-09 00:36:00,1.0643,54.26,1.5816,639.25,2376.0,1.0099,89.98,1361.25,1.3261,123.10156200000002,157.325,87.55,0.012222,188.75,681.75,126.55,1551.9,1063.2,9880.0,9910.0,2633.75,803.2,1351.5,24.09,1.0999,369.3,110.08593700000002,130.84375,154.78125,140.5,19.75,640.25,12848.0,138.32,124.14,126.3,106.85,125.44,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.83,1704.1,3.8155,3.271,2.29,1672.5,3.3129,33.975,632.6
2012-03-09 00:37:00,1.0645,54.23,1.5817,639.25,2376.0,1.0101,89.98,1361.25,1.3261,123.10156200000002,157.325,87.55,0.012221,188.75,681.75,126.55,1551.9,1063.2,9880.0,9910.0,2633.25,803.2,1352.0,24.09,1.0999,369.5,110.08593700000002,130.828125,154.78125,140.46875,19.75,640.25,12849.0,138.32,124.14,126.3,106.98,125.57,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.98,1704.1,3.8165,3.272,2.29,1672.5,3.3139,33.99,632.6
2012-03-09 00:38:00,1.0644,54.23,1.5816,639.25,2376.0,1.01,89.98,1361.25,1.3261,123.10156200000002,157.325,87.55,0.012221,188.75,681.75,126.55,1551.9,1063.2,9880.0,9910.0,2633.25,803.2,1351.25,24.09,1.0999,369.5,110.08593700000002,130.828125,154.78125,140.46875,19.75,640.25,12847.0,138.32,124.14,126.3,106.98,125.57,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.97,1704.0,3.817,3.272,2.291,1672.5,3.3139,33.985,632.6
2012-03-09 00:39:00,1.0643,54.25,1.5817,639.25,2376.0,1.0099,89.98,1361.5,1.3262,123.10156200000002,157.325,87.55,0.012221,188.75,681.75,126.55,1551.9,1063.2,9880.0,9910.0,2633.25,803.2,1352.25,24.09,1.1,369.7,110.08593700000002,130.828125,154.78125,140.46875,19.75,640.25,12847.0,138.32,124.14,126.3,106.99,125.58,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,106.99,1704.1,3.8165,3.272,2.291,1672.5,3.3139,33.99,632.6
2012-03-09 00:40:00,1.0646,54.24,1.5818,639.25,2376.0,1.0101,89.98,1361.5,1.3264,123.10156200000002,157.325,87.55,0.012221,188.75,681.75,126.55,1551.9,1063.2,9880.0,9910.0,2633.25,803.2,1352.25,24.09,1.1001,369.7,110.08593700000002,130.828125,154.78125,140.46875,19.75,640.25,12847.0,138.32,124.14,126.3,107.03,125.63,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.03,1704.6,3.818,3.2744,2.291,1672.5,3.314,33.995,632.6
2012-03-09 00:41:00,1.0646,54.26,1.5817,639.25,2376.0,1.0102,89.98,1361.5,1.3263,123.10156200000002,157.325,87.55,0.012218999999999999,188.75,681.75,126.55,1551.9,1063.2,9890.0,9910.0,2633.5,803.2,1352.25,24.09,1.1001,369.7,110.08593700000002,130.828125,154.78125,140.46875,19.75,640.25,12847.0,138.32,124.14,126.3,107.03,125.64,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.02,1704.5,3.818,3.2742,2.291,1672.6,3.314,34.005,632.6
2012-03-09 00:42:00,1.0646,54.25,1.5817,639.25,2376.0,1.0102,89.98,1361.5,1.3264,123.09375,157.325,87.55,0.012218999999999999,188.75,681.75,126.55,1551.9,1063.2,9890.0,9920.0,2633.25,803.2,1352.0,24.09,1.1001,369.7,110.08593700000002,130.828125,154.78125,140.46875,19.75,640.25,12847.0,138.32,124.14,126.3,107.03,125.64,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.02,1704.7,3.818,3.2742,2.291,1672.5,3.314,34.0,632.6
2012-03-09 00:43:00,1.0646,54.27,1.5817,639.25,2376.0,1.0102,89.98,1361.5,1.3264,123.09375,157.325,87.55,0.01222,188.75,681.75,126.55,1551.9,1063.2,9890.0,9920.0,2633.25,803.2,1352.0,24.09,1.1001,369.7,110.08593700000002,130.828125,154.78125,140.46875,19.75,640.25,12847.0,138.32,124.14,126.3,107.06,125.65,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.05,1704.5,3.819,3.2744,2.291,1672.5,3.314,33.98,632.6
2012-03-09 00:44:00,1.0647,54.3,1.5817,639.25,2376.0,1.0104,89.98,1361.5,1.3264,123.09375,157.325,87.55,0.012223000000000001,188.75,681.75,126.55,1551.9,1063.2,9895.0,9920.0,2634.0,803.2,1351.75,24.09,1.1001,369.7,110.08593700000002,130.828125,154.78125,140.46875,19.75,639.5,12847.0,138.32,124.14,126.3,107.13,125.73,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.13,1705.0,3.8195,3.275,2.289,1672.5,3.3158,34.01,632.6
2012-03-09 00:45:00,1.0646,54.29,1.5818,638.75,2376.0,1.0104,89.98,1362.0,1.3264,123.09375,157.325,87.55,0.012225,188.75,681.75,126.55,1551.9,1063.2,9895.0,9920.0,2634.5,803.2,1352.0,24.09,1.1001,369.3,110.08593700000002,130.8125,154.78125,140.46875,19.75,639.5,12853.0,138.32,124.14,126.3,107.18,125.77,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.17,1705.4,3.8215,3.2772,2.289,1672.5,3.3179,34.035,632.6
2012-03-09 00:46:00,1.0647,54.29,1.5818,638.75,2376.0,1.0105,89.98,1361.75,1.3263,123.09375,157.325,87.55,0.012225,188.75,681.75,126.55,1551.9,1063.2,9895.0,9920.0,2634.75,803.2,1351.75,24.09,1.1002,369.3,110.08593700000002,130.828125,154.78125,140.46875,19.75,639.25,12853.0,138.32,124.14,126.3,107.17,125.77,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.19,1705.6,3.8225,3.2772,2.289,1672.5,3.3171,34.04,632.6
2012-03-09 00:47:00,1.0644,54.3,1.5817,639.0,2376.0,1.0103,89.94,1361.75,1.3262,123.09375,157.325,87.55,0.012223999999999999,188.75,681.75,126.55,1551.9,1063.2,9895.0,9920.0,2634.5,802.7,1351.75,24.09,1.1,369.3,110.08593700000002,130.828125,154.78125,140.46875,19.75,639.25,12853.0,138.32,124.14,126.3,107.2,125.76,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.17,1705.4,3.8235,3.2772,2.289,1672.7,3.3171,34.03,632.6
2012-03-09 00:48:00,1.0641,54.3,1.5818,639.0,2376.0,1.0104,89.94,1361.5,1.3263,123.09375,157.325,87.55,0.012225,188.75,681.75,126.55,1551.9,1063.2,9895.0,9920.0,2634.0,802.7,1352.5,24.09,1.1,369.3,110.08593700000002,130.8125,154.78125,140.46875,19.75,639.25,12853.0,138.32,124.14,126.3,107.2,125.78,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.2,1705.3,3.823,3.2772,2.2880000000000003,1672.3,3.3171,34.03,632.6
2012-03-09 00:49:00,1.0641,54.29,1.5817,639.0,2376.0,1.0102,89.94,1361.5,1.3262,123.09375,157.325,87.6,0.012223999999999999,188.75,681.75,126.55,1551.9,1063.2,9895.0,9920.0,2634.0,802.7,1352.5,24.09,1.1,369.3,110.08593700000002,130.8125,154.78125,140.46875,19.75,639.25,12853.0,138.32,124.14,126.3,107.18,125.75,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.17,1705.7,3.8225,3.2772,2.2880000000000003,1671.5,3.3171,34.03,632.6
2012-03-09 00:50:00,1.0641,54.28,1.5817,639.0,2376.0,1.0103,89.94,1361.75,1.3262,123.10156200000002,157.325,87.55,0.012223999999999999,188.75,681.75,126.55,1551.9,1063.2,9895.0,9920.0,2634.25,802.7,1352.5,24.09,1.1,369.3,110.08593700000002,130.828125,154.78125,140.46875,19.75,639.5,12853.0,138.32,124.14,126.3,107.19,125.76,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.19,1705.3,3.822,3.2772,2.2880000000000003,1671.2,3.3171,34.03,632.6
2012-03-09 00:51:00,1.0643,54.33,1.5817,639.0,2376.0,1.0103,90.0,1361.75,1.3263,123.10156200000002,157.325,87.55,0.012222,188.75,681.75,126.525,1551.9,1063.2,9895.0,9915.0,2634.25,802.7,1352.5,24.09,1.1,369.6,110.08593700000002,130.828125,154.78125,140.5,19.75,639.5,12853.0,138.32,124.14,126.3,107.19,125.79,2517.0,110.395,25.1,3.2594,3.3123,2060.0,125.03,1497.0,107.19,1705.3,3.8225,3.2772,2.286,1671.2,3.3171,34.03,632.6
