,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2015-03-06 00:11:00,0.7803,31.55,1.5246,388.25,2984.0,0.8015,63.17,2098.75,1.1025,118.9765625,205.675,66.25,0.008334000000000001,135.2,518.75,153.575,1866.3,974.9,18935.0,18935.0,4449.75,1232.1,986.0,13.52,1.0279,324.8,109.234375,127.0625,164.75,158.8125,15.45,482.0,18110.0,156.95,129.27,167.04,51.08,60.98,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.8,2.654,1.8874,2.835,1181.2,1.9024,16.185,374.4
2015-03-06 00:12:00,0.7803,31.55,1.5247,388.25,2984.0,0.8015,63.17,2099.0,1.1025,118.9765625,205.675,66.25,0.008334000000000001,135.2,518.75,153.575,1866.3,974.9,18930.0,18935.0,4450.5,1232.1,986.0,13.52,1.0279,324.8,109.234375,127.0625,164.75,158.8125,15.45,481.75,18112.0,156.95,129.27,167.04,51.08,60.96,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.6,2.654,1.8874,2.835,1181.2,1.9024,16.185,374.4
2015-03-06 00:13:00,0.7803,31.55,1.5247,388.25,2984.0,0.8015,63.17,2099.25,1.1025,118.9765625,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18930.0,18935.0,4450.5,1232.1,986.0,13.52,1.0279,324.8,109.234375,127.0625,164.75,158.8125,15.45,481.75,18111.0,156.95,129.27,167.04,51.08,60.92,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.8,2.654,1.8874,2.835,1181.2,1.9024,16.185,374.4
2015-03-06 00:14:00,0.7803,31.55,1.5247,388.25,2984.0,0.8014,63.17,2099.25,1.1025,118.984375,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18930.0,18935.0,4450.5,1232.1,986.0,13.52,1.0279,324.8,109.234375,127.0625,164.75,158.8125,15.45,481.75,18111.0,156.95,129.27,167.04,51.08,60.96,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.9,2.654,1.8874,2.835,1181.2,1.9024,16.185,374.4
2015-03-06 00:15:00,0.7804,31.55,1.5247,388.25,2984.0,0.8014,63.17,2098.75,1.1026,118.984375,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18930.0,18935.0,4450.0,1232.1,986.25,13.52,1.0279,324.7,109.234375,127.0625,164.75,158.8125,15.45,481.75,18111.0,156.95,129.27,167.04,51.08,60.96,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.9,2.654,1.8874,2.835,1181.2,1.9024,16.185,374.4
2015-03-06 00:16:00,0.7804,31.55,1.5247,388.25,2984.0,0.8014,63.17,2098.75,1.1026,118.984375,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18930.0,18935.0,4450.0,1232.1,986.0,13.52,1.0279,324.7,109.234375,127.0625,164.75,158.8125,15.45,481.75,18111.0,156.95,129.27,167.04,51.08,60.96,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.6,2.6545,1.8874,2.835,1181.2,1.9024,16.185,374.4
2015-03-06 00:17:00,0.7804,31.55,1.5248,388.25,2984.0,0.8014,63.17,2098.75,1.1026,118.984375,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18930.0,18935.0,4450.25,1232.1,986.0,13.52,1.0279,324.7,109.234375,127.0625,164.75,158.8125,15.45,481.75,18111.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.6,2.655,1.8874,2.835,1181.2,1.9024,16.185,374.4
2015-03-06 00:18:00,0.7803,31.55,1.5248,388.25,2984.0,0.8014,63.17,2098.75,1.1026,118.984375,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18940.0,18935.0,4450.25,1232.1,986.0,13.52,1.0279,324.7,109.234375,127.0625,164.75,158.8125,15.45,481.75,18111.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.6,2.655,1.8874,2.835,1181.2,1.9024,16.185,374.4
2015-03-06 00:19:00,0.7803,31.55,1.5248,388.25,2984.0,0.8014,63.17,2099.0,1.1026,118.984375,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18940.0,18935.0,4450.25,1232.1,986.25,13.52,1.0279,325.0,109.234375,127.0625,164.75,158.8125,15.45,481.75,18110.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.8,2.655,1.8874,2.835,1181.4,1.9024,16.185,374.4
2015-03-06 00:20:00,0.7803,31.55,1.5249,388.25,2984.0,0.8014,63.17,2098.75,1.1025,118.984375,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18940.0,18935.0,4449.5,1231.8,986.0,13.52,1.0278,324.8,109.234375,127.0625,164.75,158.8125,15.45,481.75,18109.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.7,2.655,1.8874,2.835,1181.4,1.9024,16.19,374.4
2015-03-06 00:21:00,0.7802,31.55,1.5249,388.25,2984.0,0.8014,63.17,2098.75,1.1025,118.984375,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18945.0,18935.0,4449.25,1231.8,986.0,13.52,1.0278,324.8,109.234375,127.078125,164.75,158.8125,15.45,481.5,18109.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.7,2.655,1.8874,2.835,1181.4,1.9024,16.19,374.4
2015-03-06 00:22:00,0.7802,31.55,1.5247,388.25,2984.0,0.8014,63.17,2099.0,1.1025,118.984375,205.675,66.25,0.008334000000000001,135.2,518.75,153.575,1866.3,974.9,18945.0,18935.0,4449.5,1231.8,986.0,13.52,1.0278,324.7,109.234375,127.0625,164.75,158.8125,15.45,481.5,18110.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.6,2.655,1.8874,2.835,1182.0,1.9024,16.19,374.4
2015-03-06 00:23:00,0.7801,31.55,1.5247,388.25,2984.0,0.8013,63.17,2098.75,1.1024,118.984375,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18945.0,18935.0,4449.5,1231.8,986.0,13.52,1.0279,324.7,109.234375,127.0625,164.75,158.8125,15.45,481.5,18109.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.6,2.655,1.8874,2.835,1182.0,1.9024,16.19,374.4
2015-03-06 00:24:00,0.78,31.55,1.5247,388.25,2984.0,0.8013,63.17,2099.0,1.1025,118.984375,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18945.0,18935.0,4450.25,1231.8,986.0,13.52,1.0279,324.7,109.234375,127.0625,164.75,158.8125,15.45,481.5,18112.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.7,2.655,1.8874,2.835,1182.1,1.9024,16.185,374.4
2015-03-06 00:25:00,0.78,31.55,1.5247,388.25,2984.0,0.8013,63.17,2099.0,1.1025,118.984375,205.675,66.25,0.008334000000000001,135.2,518.75,153.575,1866.3,974.9,18945.0,18935.0,4450.0,1231.8,986.0,13.52,1.0279,324.7,109.234375,127.0625,164.75,158.8125,15.45,481.75,18111.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.8,2.655,1.8874,2.835,1182.1,1.9024,16.185,374.4
2015-03-06 00:26:00,0.7801,31.55,1.5248,388.25,2984.0,0.8013,63.17,2099.0,1.1025,118.984375,205.675,66.25,0.008334000000000001,135.2,518.75,153.575,1866.3,974.9,18935.0,18935.0,4449.75,1231.8,986.0,13.52,1.0279,324.7,109.234375,127.0625,164.75,158.8125,15.45,481.75,18111.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.09,1198.9,2.655,1.8871,2.839,1182.1,1.9024,16.185,374.4
2015-03-06 00:27:00,0.7801,31.55,1.5248,388.25,2984.0,0.8013,63.17,2099.0,1.1025,118.984375,205.675,66.25,0.008333,135.2,518.75,153.575,1866.3,974.9,18940.0,18935.0,4449.75,1231.8,986.0,13.52,1.0279,324.8,109.234375,127.0625,164.75,158.8125,15.45,481.75,18110.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.6,2.655,1.8871,2.839,1182.1,1.9024,16.185,374.4
2015-03-06 00:28:00,0.7798,31.55,1.5246,388.25,2984.0,0.8013,63.17,2099.0,1.1025,118.984375,205.675,66.25,0.008331,135.2,518.75,153.575,1866.3,974.9,18945.0,18935.0,4449.75,1231.8,986.0,13.52,1.0274,324.8,109.234375,127.046875,164.75,158.8125,15.45,481.75,18110.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.09,1198.3,2.655,1.8871,2.839,1181.9,1.9024,16.175,374.4
2015-03-06 00:29:00,0.78,31.55,1.5247,388.25,2984.0,0.8013,63.17,2099.0,1.1025,118.984375,205.675,66.25,0.008331,135.2,518.75,153.575,1866.3,974.9,18950.0,18935.0,4449.75,1231.7,986.25,13.52,1.0274,324.8,109.234375,127.0625,164.75,158.8125,15.45,481.75,18111.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.1,2.655,1.8871,2.839,1181.9,1.9024,16.18,374.4
2015-03-06 00:30:00,0.78,31.56,1.5246,388.25,2984.0,0.8013,63.17,2099.0,1.1025,118.9921875,205.675,66.25,0.008331,135.2,518.75,153.575,1866.3,974.9,18950.0,18945.0,4449.75,1231.7,986.0,13.52,1.0274,324.8,109.234375,127.0625,164.75,158.8125,15.45,481.75,18111.0,156.95,129.27,167.04,51.08,60.89,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.05,1198.0,2.655,1.8871,2.839,1181.0,1.9024,16.17,374.4
2015-03-06 00:31:00,0.7799,31.55,1.5246,388.25,2984.0,0.8013,63.17,2098.75,1.1025,118.9765625,205.675,66.25,0.008331999999999999,135.2,518.75,153.575,1866.3,974.9,18950.0,18945.0,4449.5,1231.7,986.0,13.52,1.0274,324.8,109.234375,127.046875,164.75,158.8125,15.45,481.75,18109.0,156.95,129.27,167.04,51.08,60.93,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.0,2.655,1.8871,2.8369999999999997,1181.5,1.9024,16.16,374.4
2015-03-06 00:32:00,0.7799,31.54,1.5246,388.25,2984.0,0.8013,63.17,2098.75,1.1025,118.9765625,205.675,66.25,0.008331999999999999,135.2,518.75,153.575,1866.3,974.9,18945.0,18945.0,4449.25,1231.8,986.0,13.52,1.0274,324.8,109.234375,127.046875,164.71875,158.78125,15.45,481.5,18109.0,156.95,129.27,167.04,51.08,60.92,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.05,1198.2,2.6545,1.8871,2.8369999999999997,1181.6,1.9017,16.165,374.4
2015-03-06 00:33:00,0.7799,31.52,1.5248,388.5,2984.0,0.8013,63.17,2098.75,1.1025,118.9765625,205.675,66.25,0.008331,135.2,518.75,153.575,1866.3,974.9,18950.0,18950.0,4449.25,1231.9,986.0,13.52,1.0274,324.8,109.234375,127.046875,164.75,158.78125,15.45,481.5,18110.0,156.95,129.27,167.04,51.08,60.92,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.05,1198.2,2.654,1.8871,2.8369999999999997,1181.6,1.9017,16.165,374.4
2015-03-06 00:34:00,0.7798,31.55,1.5248,388.5,2984.0,0.8013,63.17,2098.75,1.1024,118.9765625,205.675,66.25,0.008331999999999999,135.2,518.75,153.575,1866.3,974.9,18945.0,18950.0,4449.5,1231.9,986.75,13.52,1.0274,325.1,109.234375,127.046875,164.75,158.78125,15.45,481.5,18111.0,156.95,129.27,167.04,51.08,60.92,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.05,1197.8,2.654,1.8871,2.8369999999999997,1181.6,1.9017,16.155,374.4
2015-03-06 00:35:00,0.7797,31.56,1.5246,388.5,2984.0,0.8013,63.17,2098.75,1.1023,118.9765625,205.675,66.25,0.008331,135.2,518.75,153.575,1866.3,974.9,18950.0,18950.0,4449.5,1231.9,987.0,13.52,1.0274,325.1,109.234375,127.0625,164.75,158.78125,15.45,481.5,18111.0,156.95,129.27,167.04,51.08,60.92,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.06,1197.8,2.654,1.8871,2.8369999999999997,1181.6,1.9017,16.15,374.4
2015-03-06 00:36:00,0.7798,31.56,1.5246,388.5,2984.0,0.8013,63.17,2098.75,1.1024,118.9765625,205.675,66.25,0.008331,135.2,518.75,153.575,1866.3,974.9,18950.0,18950.0,4449.5,1231.9,987.0,13.52,1.0274,325.1,109.234375,127.046875,164.75,158.78125,15.45,481.25,18111.0,156.95,129.27,167.04,51.08,60.92,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.06,1197.6,2.6535,1.8871,2.84,1180.9,1.9017,16.155,374.4
2015-03-06 00:37:00,0.7798,31.55,1.5246,388.25,2984.0,0.8013,63.17,2099.0,1.1024,118.9765625,205.675,66.25,0.008329999999999999,135.2,518.75,153.575,1866.3,974.9,18945.0,18950.0,4449.5,1231.9,987.0,13.52,1.0276,325.1,109.234375,127.046875,164.75,158.78125,15.45,481.25,18111.0,156.95,129.27,167.04,51.08,60.93,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.06,1197.8,2.6535,1.8871,2.84,1180.9,1.9017,16.16,374.4
2015-03-06 00:38:00,0.7798,31.56,1.5246,388.25,2984.0,0.8013,63.17,2099.0,1.1025,118.9765625,205.675,66.25,0.008331,135.2,518.75,153.575,1866.3,974.9,18945.0,18950.0,4449.75,1231.9,987.5,13.52,1.0276,325.2,109.234375,127.046875,164.75,158.8125,15.45,481.25,18111.0,156.95,129.27,167.04,51.08,60.93,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1197.7,2.6545,1.8871,2.84,1180.9,1.9017,16.16,374.4
2015-03-06 00:39:00,0.7798,31.55,1.5246,388.25,2984.0,0.8013,63.17,2099.0,1.1025,118.9765625,205.675,66.25,0.008331,135.2,518.75,153.575,1866.3,974.9,18945.0,18950.0,4449.75,1231.9,986.5,13.52,1.0276,324.9,109.234375,127.046875,164.75,158.8125,15.45,481.25,18111.0,156.95,129.27,167.04,51.08,60.94,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.4,2.6545,1.8871,2.841,1181.4,1.9017,16.165,374.4
2015-03-06 00:40:00,0.7798,31.55,1.5246,388.25,2984.0,0.8013,63.17,2099.0,1.1023,118.984375,205.675,66.25,0.008331,135.2,518.75,153.575,1866.3,974.9,18945.0,18950.0,4449.5,1231.9,986.25,13.52,1.0276,324.7,109.234375,127.0625,164.78125,158.8125,15.45,481.0,18111.0,156.95,129.27,167.04,51.08,60.94,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.2,2.6545,1.8871,2.846,1181.4,1.9017,16.175,374.4
2015-03-06 00:41:00,0.7794,31.55,1.5243,388.25,2984.0,0.8012,63.17,2098.75,1.1023,118.984375,205.675,66.25,0.008329999999999999,135.2,518.75,153.575,1866.3,974.9,18945.0,18950.0,4449.5,1231.9,986.5,13.52,1.0276,324.8,109.234375,127.0625,164.75,158.8125,15.45,481.25,18110.0,156.95,129.27,167.04,51.08,60.94,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.3,2.6545,1.8871,2.8489999999999998,1181.4,1.9017,16.17,374.4
2015-03-06 00:42:00,0.7795,31.55,1.5244,388.25,2984.0,0.8012,63.17,2098.75,1.1023,118.984375,205.675,66.25,0.008329999999999999,135.2,518.75,153.575,1866.3,974.9,18945.0,18950.0,4448.75,1231.9,985.25,13.52,1.0276,324.6,109.234375,127.0625,164.75,158.8125,15.45,481.25,18110.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.3,2.6545,1.8871,2.844,1181.4,1.9017,16.17,374.4
2015-03-06 00:43:00,0.7795,31.55,1.5245,388.25,2984.0,0.8012,63.17,2099.0,1.1023,118.984375,205.675,66.25,0.008329999999999999,135.2,518.75,153.575,1866.3,974.9,18945.0,18950.0,4450.25,1232.0,985.5,13.52,1.0276,324.6,109.234375,127.0625,164.75,158.78125,15.45,481.25,18111.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.2,2.655,1.8871,2.839,1181.4,1.9017,16.165,374.4
2015-03-06 00:44:00,0.7795,31.55,1.5244,388.25,2984.0,0.8012,63.17,2099.0,1.1021,118.984375,205.675,66.25,0.008329999999999999,135.2,518.75,153.575,1866.3,974.9,18950.0,18950.0,4450.0,1232.0,985.75,13.52,1.0276,324.6,109.234375,127.0625,164.71875,158.78125,15.45,481.5,18111.0,156.95,129.27,167.04,51.08,60.95,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.2,2.655,1.8871,2.842,1181.8,1.9017,16.165,374.4
2015-03-06 00:45:00,0.7795,31.55,1.5243,388.25,2984.0,0.8012,63.17,2098.75,1.1021,118.984375,205.675,66.25,0.008329999999999999,135.2,518.75,153.575,1866.3,974.9,18950.0,18950.0,4449.25,1232.0,986.25,13.52,1.0276,324.8,109.234375,127.0625,164.71875,158.78125,15.45,481.5,18110.0,156.95,129.27,167.04,51.08,60.97,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.2,2.655,1.8871,2.842,1181.8,1.9017,16.165,374.4
2015-03-06 00:46:00,0.7794,31.55,1.5244,388.25,2984.0,0.8012,63.17,2098.75,1.1022,118.984375,205.675,66.25,0.008329999999999999,135.2,518.75,153.575,1866.3,974.9,18950.0,18950.0,4449.0,1232.0,986.25,13.52,1.0276,324.8,109.234375,127.0625,164.71875,158.78125,15.45,481.5,18109.0,156.95,129.27,167.04,51.08,60.97,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.07,1198.2,2.655,1.8871,2.842,1181.8,1.9017,16.165,374.4
2015-03-06 00:47:00,0.7794,31.55,1.5244,388.25,2984.0,0.8012,63.17,2098.5,1.1022,118.984375,205.675,66.25,0.008329999999999999,135.2,518.75,153.575,1866.3,974.9,18950.0,18950.0,4449.0,1232.0,986.25,13.52,1.0276,324.9,109.234375,127.0625,164.71875,158.78125,15.45,481.5,18109.0,156.95,129.27,167.04,51.08,60.96,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.1,2.655,1.8871,2.843,1181.8,1.9017,16.155,374.4
2015-03-06 00:48:00,0.7796,31.55,1.5244,388.25,2984.0,0.8013,63.17,2098.75,1.1022,118.984375,205.675,66.25,0.008329999999999999,135.2,518.75,153.575,1866.3,974.9,18950.0,18950.0,4449.0,1232.0,986.25,13.52,1.0276,324.9,109.234375,127.0625,164.71875,158.78125,15.45,481.5,18109.0,156.95,129.27,167.04,51.08,60.96,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.08,1198.1,2.6555,1.8871,2.844,1181.8,1.9017,16.155,374.4
2015-03-06 00:49:00,0.7796,31.55,1.5246,388.25,2984.0,0.8013,63.17,2098.75,1.1024,118.984375,205.675,66.25,0.008329999999999999,135.2,518.75,153.575,1866.3,974.9,18950.0,18950.0,4449.0,1232.0,985.75,13.52,1.0276,324.9,109.234375,127.0625,164.71875,158.78125,15.45,481.5,18109.0,156.95,129.27,167.04,51.08,60.96,3620.0,111.14,18.75,570.75,1.8969,1.8959,1844.0,154.08,60.95,2052.0,51.09,1198.1,2.6555,1.8871,2.844,1181.8,1.9017,16.16,374.4
