,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2016-05-06 00:17:00,0.7379,32.2,1.4484,375.0,3148.0,0.7766,61.94,2041.0,1.14185,121.2890625,147.325,81.95,0.0093465,122.3,452.0,119.7,1626.7,798.0,16005.0,16050.0,4290.5,1103.4,1013.5,15.75,1.0343,337.7,141.484375,109.3984375,130.765625,173.78125,165.59375,16.9,463.25,17549.0,163.79,131.38,168.62,43.77,44.55,2886.0,111.835,26.5,392.0,1.3225,1.4832,1610.0,157.96,44.53,2268.0,43.78,1280.8,2.1515,1.3185,2.085,1066.3,1.4817,17.38,459.2
2016-05-06 00:18:00,0.7381,32.2,1.4484,375.0,3148.0,0.7766,61.94,2041.25,1.14185,121.2890625,147.325,81.95,0.0093465,122.3,452.0,119.7,1626.7,798.0,16005.0,16050.0,4290.5,1103.4,1013.5,15.75,1.0343,337.7,141.484375,109.3984375,130.765625,173.78125,165.59375,16.9,463.25,17549.0,163.79,131.38,168.62,43.79,44.56,2886.0,111.835,26.5,392.0,1.3225,1.4832,1610.0,157.96,44.53,2268.0,43.79,1280.8,2.1515,1.3185,2.085,1066.3,1.4817,17.38,459.2
2016-05-06 00:19:00,0.7381,32.2,1.4484,374.75,3148.0,0.7766,61.94,2041.25,1.1419,121.2890625,147.325,81.95,0.009346,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4291.25,1103.2,1013.5,15.75,1.0343,337.6,141.484375,109.3984375,130.78125,173.78125,165.5625,16.9,463.25,17550.0,163.79,131.38,168.62,43.79,44.57,2886.0,111.835,26.5,392.25,1.3225,1.4832,1610.0,157.96,44.53,2268.0,43.79,1280.8,2.1515,1.3188,2.085,1066.3,1.4817,17.38,459.2
2016-05-06 00:20:00,0.738,32.21,1.4484,375.0,3148.0,0.7765,61.92,2041.25,1.14185,121.2890625,147.325,81.95,0.009345000000000001,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4291.25,1103.2,1013.5,15.75,1.0343,337.7,141.484375,109.3984375,130.78125,173.78125,165.5625,16.9,463.25,17551.0,163.79,131.38,168.62,43.82,44.59,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.84,1280.7,2.1515,1.3189,2.085,1066.3,1.4821,17.38,459.2
2016-05-06 00:21:00,0.738,32.21,1.4484,375.0,3148.0,0.7765,61.92,2041.5,1.14185,121.2890625,147.325,81.95,0.009345000000000001,122.3,452.0,119.7,1626.7,798.0,16030.0,16070.0,4291.25,1103.3,1013.5,15.75,1.0343,337.7,141.484375,109.3984375,130.78125,173.78125,165.53125,16.9,463.25,17550.0,163.79,131.38,168.62,43.82,44.6,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.83,1280.6,2.152,1.3202,2.082,1066.3,1.4821,17.37,459.2
2016-05-06 00:22:00,0.738,32.22,1.4484,375.0,3148.0,0.7766,61.92,2041.5,1.1419,121.2890625,147.325,81.95,0.009348,122.3,452.0,119.7,1626.7,798.0,16020.0,16070.0,4291.5,1103.4,1013.5,15.75,1.0343,337.7,141.484375,109.3984375,130.78125,173.78125,165.53125,16.9,463.25,17550.0,163.79,131.38,168.62,43.82,44.59,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.81,1280.8,2.152,1.3202,2.082,1066.3,1.4821,17.38,459.2
2016-05-06 00:23:00,0.738,32.22,1.4484,375.0,3148.0,0.7766,61.92,2041.75,1.14185,121.2890625,147.325,81.95,0.0093465,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4291.5,1103.4,1013.5,15.75,1.0343,337.7,141.484375,109.3984375,130.78125,173.78125,165.5625,16.9,463.25,17552.0,163.79,131.38,168.62,43.83,44.6,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.83,1280.6,2.152,1.3202,2.081,1066.3,1.4821,17.37,459.2
2016-05-06 00:24:00,0.738,32.21,1.4484,375.0,3148.0,0.7766,61.92,2041.75,1.1418,121.2890625,147.325,81.95,0.0093475,122.3,452.0,119.7,1626.7,798.0,16020.0,16065.0,4291.5,1103.4,1013.5,15.75,1.0343,337.7,141.484375,109.3984375,130.78125,173.78125,165.5625,16.9,463.25,17552.0,163.79,131.38,168.62,43.84,44.6,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.84,1280.7,2.152,1.3202,2.081,1066.3,1.4821,17.38,459.2
2016-05-06 00:25:00,0.738,32.21,1.4484,375.0,3148.0,0.7766,61.92,2042.0,1.14175,121.296875,147.325,81.95,0.009346,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4292.75,1103.4,1013.5,15.75,1.0341,337.7,141.484375,109.3984375,130.78125,173.78125,165.5625,16.9,463.25,17554.0,163.79,131.38,168.62,43.84,44.61,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.83,1280.3,2.1515,1.3202,2.081,1066.3,1.4821,17.365,459.2
2016-05-06 00:26:00,0.7381,32.21,1.4484,375.0,3148.0,0.7765,61.92,2042.0,1.1417,121.2890625,147.325,81.95,0.009345000000000001,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4293.0,1103.4,1013.5,15.75,1.0341,337.7,141.484375,109.3984375,130.765625,173.78125,165.5625,16.9,463.25,17556.0,163.79,131.38,168.62,43.84,44.6,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.82,1279.8,2.151,1.3202,2.081,1065.2,1.4821,17.345,459.2
2016-05-06 00:27:00,0.7379,32.21,1.4484,375.0,3148.0,0.7765,62.0,2042.0,1.1417,121.2890625,147.325,81.95,0.009344499999999999,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4293.25,1103.4,1013.5,15.75,1.034,337.7,141.484375,109.3984375,130.765625,173.78125,165.5625,16.9,463.25,17554.0,163.79,131.38,168.62,43.84,44.6,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.82,1279.8,2.1505,1.3202,2.081,1065.2,1.4821,17.35,459.2
2016-05-06 00:28:00,0.7378,32.21,1.4484,375.0,3148.0,0.7765,62.0,2042.25,1.1417,121.28125,147.325,81.95,0.009344499999999999,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4293.0,1103.4,1013.5,15.75,1.034,337.6,141.484375,109.3984375,130.75,173.78125,165.5625,16.9,463.25,17554.0,163.79,131.38,168.62,43.84,44.58,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.8,1279.7,2.1505,1.3202,2.081,1065.2,1.4821,17.35,459.2
2016-05-06 00:29:00,0.7378,32.21,1.4482,375.0,3148.0,0.7764,62.0,2042.25,1.14165,121.28125,147.325,81.95,0.0093415,122.3,452.0,119.7,1626.7,798.0,16035.0,16080.0,4293.25,1103.5,1013.5,15.75,1.034,337.5,141.484375,109.3984375,130.75,173.78125,165.5625,16.9,463.25,17556.0,163.79,131.38,168.62,43.84,44.58,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.78,1279.5,2.1505,1.3202,2.081,1065.1,1.4821,17.335,459.2
2016-05-06 00:30:00,0.7378,32.22,1.4481,375.0,3148.0,0.7765,62.0,2042.25,1.14165,121.28125,147.325,81.95,0.009342,122.3,452.0,119.7,1626.7,798.0,16035.0,16080.0,4292.75,1103.5,1013.25,15.75,1.034,337.5,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.25,17555.0,163.79,131.38,168.62,43.84,44.57,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.77,1279.6,2.1505,1.3196,2.082,1065.2,1.4821,17.335,459.2
2016-05-06 00:31:00,0.7378,32.23,1.448,375.0,3148.0,0.7764,62.0,2041.75,1.1416,121.28125,147.325,81.95,0.009342,122.3,452.0,119.7,1626.7,798.0,16035.0,16080.0,4292.75,1103.4,1013.25,15.75,1.0341,337.5,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.25,17553.0,163.79,131.38,168.62,43.84,44.55,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.77,1279.4,2.149,1.3196,2.083,1065.2,1.4821,17.34,459.2
2016-05-06 00:32:00,0.7378,32.23,1.448,375.0,3148.0,0.7764,62.0,2041.75,1.1416,121.28125,147.325,81.95,0.0093425,122.3,452.0,119.7,1626.7,798.0,16030.0,16075.0,4292.0,1103.4,1013.25,15.75,1.0341,337.4,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.25,17553.0,163.79,131.38,168.62,43.78,44.57,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.78,1279.8,2.149,1.3192,2.085,1065.2,1.4821,17.35,459.2
2016-05-06 00:33:00,0.7379,32.23,1.448,375.0,3148.0,0.7764,62.0,2041.75,1.1416,121.28125,147.325,81.95,0.009344,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4292.0,1103.4,1013.25,15.75,1.034,337.5,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.25,17553.0,163.79,131.38,168.62,43.78,44.58,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.57,2268.0,43.78,1279.5,2.148,1.3192,2.085,1064.6,1.4821,17.345,459.2
2016-05-06 00:34:00,0.738,32.23,1.448,375.0,3148.0,0.7764,62.0,2042.0,1.1416,121.28125,147.325,81.95,0.009344,122.3,452.0,119.7,1626.7,798.0,16020.0,16065.0,4292.0,1103.3,1013.5,15.75,1.034,337.5,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.25,17553.0,163.79,131.38,168.62,43.78,44.58,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.58,2268.0,43.79,1280.1,2.1495,1.3193,2.083,1064.6,1.4821,17.375,459.2
2016-05-06 00:35:00,0.738,32.23,1.448,375.0,3148.0,0.7764,62.0,2042.0,1.14175,121.28125,147.325,81.95,0.009344499999999999,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4292.75,1103.3,1013.5,15.75,1.034,337.5,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.25,17554.0,163.79,131.38,168.62,43.78,44.58,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.56,2268.0,43.79,1279.7,2.15,1.3193,2.085,1064.6,1.4821,17.355,459.2
2016-05-06 00:36:00,0.738,32.23,1.448,375.0,3148.0,0.7765,62.0,2042.25,1.14175,121.28125,147.325,81.95,0.009344499999999999,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4292.75,1103.3,1013.5,15.75,1.034,337.5,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.5,17554.0,163.79,131.38,168.62,43.78,44.58,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.56,2268.0,43.79,1279.8,2.1495,1.3193,2.085,1064.6,1.4821,17.365,459.2
2016-05-06 00:37:00,0.7381,32.24,1.4482,375.0,3148.0,0.7765,62.0,2042.0,1.1417,121.28125,147.325,81.95,0.0093455,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4292.75,1103.3,1013.5,15.75,1.034,337.5,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.5,17554.0,163.79,131.38,168.62,43.78,44.6,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.56,2268.0,43.8,1280.2,2.15,1.3193,2.083,1064.6,1.4821,17.37,459.2
2016-05-06 00:38:00,0.738,32.23,1.4482,375.0,3148.0,0.7765,62.0,2041.75,1.1417,121.28125,147.325,81.95,0.0093455,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4292.5,1103.3,1013.5,15.75,1.034,337.7,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.5,17553.0,163.79,131.38,168.62,43.78,44.59,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.56,2268.0,43.8,1280.0,2.1495,1.3193,2.084,1064.6,1.4821,17.37,459.2
2016-05-06 00:39:00,0.738,32.23,1.4482,375.0,3148.0,0.7765,62.0,2042.0,1.1417,121.28125,147.325,81.95,0.0093455,122.3,452.0,119.7,1626.7,798.0,16025.0,16070.0,4292.5,1103.3,1013.5,15.75,1.0342,337.7,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.5,17552.0,163.79,131.38,168.62,43.78,44.59,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.56,2268.0,43.79,1280.1,2.149,1.3193,2.082,1064.6,1.4821,17.37,459.2
2016-05-06 00:40:00,0.738,32.2,1.448,375.0,3148.0,0.7765,62.0,2042.0,1.14175,121.2890625,147.325,81.95,0.009345000000000001,122.3,452.0,119.7,1626.7,798.0,16020.0,16070.0,4292.5,1103.3,1013.5,15.75,1.0342,337.7,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.5,17552.0,163.79,131.38,168.62,43.78,44.59,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.56,2268.0,43.79,1280.0,2.1485,1.3193,2.082,1064.6,1.4821,17.375,459.2
2016-05-06 00:41:00,0.7379,32.19,1.448,375.0,3148.0,0.7764,62.0,2041.75,1.14175,121.2890625,147.325,81.95,0.009346,122.3,452.0,119.7,1626.7,798.0,16015.0,16060.0,4292.5,1103.3,1013.5,15.75,1.0342,337.6,141.484375,109.3984375,130.765625,173.78125,165.53125,16.9,463.5,17552.0,163.79,131.38,168.62,43.78,44.57,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.56,2268.0,43.79,1280.1,2.1485,1.3193,2.082,1064.6,1.4821,17.365,459.2
2016-05-06 00:42:00,0.738,32.19,1.4479,375.0,3148.0,0.7764,62.0,2041.5,1.1418,121.28125,147.325,81.95,0.009346,122.3,452.0,119.7,1626.7,798.0,16020.0,16060.0,4292.0,1103.3,1013.25,15.75,1.0342,337.6,141.484375,109.3984375,130.765625,173.71875,165.53125,16.9,463.25,17550.0,163.79,131.38,168.62,43.78,44.57,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.56,2268.0,43.78,1280.2,2.149,1.3193,2.082,1064.6,1.4821,17.37,459.2
2016-05-06 00:43:00,0.7382,32.19,1.4479,374.75,3148.0,0.7765,62.0,2041.5,1.14185,121.28125,147.325,81.95,0.009346,122.3,452.0,119.7,1626.7,798.0,16020.0,16060.0,4292.0,1103.3,1013.25,15.75,1.0342,337.6,141.484375,109.3984375,130.765625,173.71875,165.5,16.9,463.25,17551.0,163.79,131.38,168.62,43.78,44.57,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.56,2268.0,43.79,1280.2,2.149,1.3193,2.083,1064.6,1.4821,17.365,459.2
2016-05-06 00:44:00,0.7382,32.19,1.4479,375.0,3148.0,0.7766,62.0,2041.5,1.1419,121.28125,147.325,81.95,0.0093475,122.3,452.0,119.7,1626.7,798.0,16015.0,16060.0,4292.0,1103.1,1013.25,15.75,1.0342,337.6,141.484375,109.40625,130.765625,173.71875,165.5,16.9,463.25,17550.0,163.79,131.38,168.62,43.82,44.6,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.56,2268.0,43.82,1280.5,2.1485,1.3193,2.083,1064.6,1.4821,17.365,459.2
2016-05-06 00:45:00,0.7382,32.2,1.4481,375.0,3148.0,0.7766,62.0,2041.75,1.1419,121.28125,147.325,81.95,0.0093465,122.3,452.0,119.7,1626.7,798.0,16025.0,16065.0,4292.25,1103.1,1013.25,15.75,1.0342,337.6,141.484375,109.40625,130.765625,173.71875,165.5,16.9,463.25,17550.0,163.79,131.38,168.62,43.82,44.63,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.61,2268.0,43.82,1280.5,2.1495,1.3193,2.083,1065.7,1.4821,17.365,459.2
2016-05-06 00:46:00,0.7383,32.2,1.4481,375.0,3148.0,0.7766,62.0,2041.25,1.1419,121.28125,147.325,81.95,0.0093465,122.3,452.0,119.7,1626.7,798.0,16025.0,16065.0,4292.0,1103.1,1013.25,15.75,1.0342,337.6,141.484375,109.40625,130.765625,173.71875,165.5,16.9,463.25,17550.0,163.79,131.38,168.62,43.84,44.63,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.61,2268.0,43.82,1280.7,2.149,1.3193,2.083,1065.7,1.4821,17.375,459.2
2016-05-06 00:47:00,0.7383,32.2,1.4481,375.0,3148.0,0.7766,62.0,2041.5,1.1419,121.28125,147.325,81.95,0.009346,122.3,452.0,119.7,1626.7,798.0,16025.0,16065.0,4292.5,1103.1,1013.25,15.75,1.0342,337.6,141.484375,109.40625,130.765625,173.71875,165.5,16.9,463.25,17550.0,163.79,131.38,168.62,43.84,44.63,2886.0,111.835,26.5,392.5,1.3225,1.4832,1610.0,157.96,44.61,2268.0,43.82,1280.6,2.149,1.3193,2.083,1065.7,1.4821,17.37,459.2
2016-05-06 00:48:00,0.7382,32.2,1.4481,375.0,3148.0,0.7766,62.0,2041.5,1.1418,121.28125,147.325,81.95,0.0093465,122.3,452.0,119.7,1626.7,798.0,16020.0,16065.0,4292.5,1103.1,1013.25,15.75,1.0343,337.6,141.484375,109.40625,130.765625,173.71875,165.5,16.9,463.25,17551.0,163.79,131.38,168.62,43.84,44.63,2886.0,111.835,26.5,392.75,1.3225,1.4832,1610.0,157.96,44.61,2268.0,43.82,1280.5,2.149,1.3193,2.082,1066.3,1.4821,17.37,459.2
