,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2012-02-03 00:22:00,1.0637,51.15,1.581,642.0,2267.0,0.9995,95.0,1321.75,1.3142,124.03906200000002,155.425,89.75,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2492.0,524.7,809.8,1218.0,23.55,1.0907,323.1,110.359375,132.171875,158.125,144.59375,19.2,662.0,12656.0,139.3,125.36,126.72,96.43,112.38,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.46,1759.8,3.798,3.0534,2.505,1630.5,2.8743,34.2,630.0
2012-02-03 00:23:00,1.0635,51.15,1.581,642.0,2267.0,0.9995,95.0,1321.5,1.3143,124.03906200000002,155.425,89.75,0.013132,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2492.0,524.7,809.8,1218.0,23.55,1.0906,323.1,110.359375,132.171875,158.125,144.59375,19.2,662.0,12658.0,139.3,125.36,126.72,96.43,112.4,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.46,1760.0,3.799,3.0534,2.505,1630.5,2.8743,34.205,630.0
2012-02-03 00:24:00,1.0636,51.15,1.5809,642.0,2267.0,0.9995,95.0,1321.75,1.3141,124.03906200000002,155.425,89.75,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2492.0,524.7,809.8,1218.0,23.55,1.0908,323.1,110.359375,132.171875,158.125,144.59375,19.2,662.0,12658.0,139.3,125.36,126.72,96.43,112.4,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.47,1760.1,3.799,3.0534,2.506,1630.5,2.8743,34.205,630.0
2012-02-03 00:25:00,1.0636,51.15,1.5809,642.0,2267.0,0.9995,95.0,1321.5,1.3142,124.03906200000002,155.425,89.75,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2492.0,524.7,809.8,1218.0,23.55,1.0908,323.1,110.359375,132.171875,158.125,144.59375,19.2,662.0,12658.0,139.3,125.36,126.72,96.43,112.4,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.48,1760.1,3.7995,3.0532,2.51,1630.5,2.8743,34.205,630.0
2012-02-03 00:26:00,1.0636,51.15,1.5809,642.0,2267.0,0.9996,95.05,1321.75,1.3142,124.03906200000002,155.425,89.75,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2492.0,524.7,809.8,1218.0,23.55,1.0908,323.1,110.359375,132.171875,158.125,144.59375,19.2,662.25,12658.0,139.3,125.36,126.72,96.43,112.38,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.47,1760.2,3.7985,3.054,2.513,1630.5,2.874,34.2,630.0
2012-02-03 00:27:00,1.0636,51.19,1.581,642.0,2267.0,0.9996,95.06,1322.25,1.314,124.03906200000002,155.425,89.75,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2492.5,524.7,810.5,1217.75,23.55,1.0907,323.2,110.359375,132.171875,158.125,144.59375,19.2,662.25,12661.0,139.3,125.36,126.72,96.43,112.38,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.46,1760.3,3.7985,3.054,2.513,1630.4,2.874,34.2,630.0
2012-02-03 00:28:00,1.0637,51.19,1.5811,642.0,2267.0,0.9997,95.09,1322.25,1.3141,124.03906200000002,155.425,89.75,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2492.75,524.7,810.6,1217.75,23.55,1.0907,323.2,110.359375,132.171875,158.125,144.59375,19.2,662.25,12662.0,139.3,125.36,126.72,96.48,112.41,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.51,1760.4,3.8005,3.054,2.512,1630.4,2.874,34.205,630.0
2012-02-03 00:29:00,1.0635,51.19,1.5811,642.0,2267.0,0.9996,95.09,1322.25,1.314,124.03906200000002,155.425,89.75,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2492.75,524.7,810.6,1217.75,23.55,1.0907,323.2,110.359375,132.171875,158.125,144.59375,19.2,662.0,12662.0,139.3,125.36,126.72,96.48,112.39,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.51,1760.4,3.8,3.054,2.512,1631.0,2.874,34.21,630.0
2012-02-03 00:30:00,1.0635,51.19,1.5811,642.0,2267.0,0.9996,95.13,1322.0,1.3139,124.03906200000002,155.425,89.8,0.013130000000000001,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2492.75,524.7,810.6,1218.0,23.55,1.0907,323.2,110.359375,132.171875,158.125,144.59375,19.2,662.0,12660.0,139.3,125.36,126.72,96.51,112.39,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.51,1760.2,3.7995,3.054,2.508,1631.0,2.874,34.2,630.0
2012-02-03 00:31:00,1.0635,51.19,1.5812,642.0,2267.0,0.9996,95.13,1322.5,1.3141,124.03906200000002,155.425,89.8,0.013130000000000001,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2493.0,524.7,810.7,1218.0,23.55,1.0907,323.1,110.359375,132.171875,158.125,144.59375,19.2,662.0,12663.0,139.3,125.36,126.72,96.53,112.45,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.56,1760.3,3.804,3.0559,2.508,1631.8,2.874,34.22,630.0
2012-02-03 00:32:00,1.0634,51.19,1.5811,642.0,2267.0,0.9996,95.13,1322.25,1.3141,124.03906200000002,155.425,89.8,0.013130000000000001,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2492.5,524.7,810.7,1218.0,23.55,1.0906,323.1,110.359375,132.171875,158.125,144.59375,19.2,662.0,12661.0,139.3,125.36,126.72,96.55,112.45,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.55,1760.2,3.804,3.0573,2.509,1631.8,2.874,34.21,630.0
2012-02-03 00:33:00,1.0634,51.19,1.5811,642.0,2267.0,0.9996,95.13,1322.0,1.314,124.03906200000002,155.425,89.8,0.013130000000000001,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2492.25,524.7,810.7,1217.75,23.55,1.0905,323.1,110.359375,132.171875,158.125,144.59375,19.2,662.0,12661.0,139.3,125.36,126.72,96.55,112.47,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.55,1759.8,3.8025,3.0573,2.51,1631.8,2.874,34.21,630.0
2012-02-03 00:34:00,1.0634,51.19,1.5811,642.0,2267.0,0.9996,95.13,1322.0,1.3142,124.03906200000002,155.425,89.8,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2492.25,524.7,810.7,1217.25,23.55,1.0905,323.0,110.359375,132.171875,158.125,144.59375,19.2,662.0,12661.0,139.3,125.36,126.72,96.54,112.47,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.55,1760.1,3.8035,3.0573,2.511,1631.8,2.874,34.21,630.0
2012-02-03 00:35:00,1.0634,51.19,1.5811,642.25,2267.0,0.9996,95.13,1322.0,1.3141,124.03906200000002,155.425,89.8,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2492.75,524.7,810.7,1218.0,23.55,1.0905,323.2,110.359375,132.171875,158.125,144.59375,19.2,662.0,12661.0,139.3,125.36,126.72,96.59,112.47,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.59,1760.1,3.8055,3.0573,2.51,1631.5,2.874,34.215,630.0
2012-02-03 00:36:00,1.0635,51.21,1.5811,642.0,2267.0,0.9996,95.13,1322.75,1.3141,124.03906200000002,155.425,89.8,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2493.5,524.7,810.5,1218.25,23.55,1.0904,323.2,110.359375,132.171875,158.125,144.59375,19.2,662.25,12664.0,139.3,125.36,126.72,96.59,112.47,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.58,1760.6,3.8065,3.0573,2.51,1631.5,2.874,34.22,630.0
2012-02-03 00:37:00,1.0639,51.21,1.5813,642.0,2267.0,0.9997,95.13,1322.5,1.3144,124.03906200000002,155.425,89.8,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2493.5,524.7,811.0,1218.25,23.55,1.0906,323.2,110.36718700000002,132.171875,158.125,144.59375,19.2,662.25,12664.0,139.3,125.36,126.72,96.59,112.5,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.62,1760.5,3.8065,3.0573,2.51,1631.5,2.8788,34.22,630.0
2012-02-03 00:38:00,1.0641,51.21,1.5817,642.0,2267.0,0.9997,95.13,1322.5,1.3143,124.03906200000002,155.425,89.8,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2493.25,524.7,811.0,1218.0,23.55,1.0906,323.2,110.359375,132.171875,158.125,144.59375,19.2,662.25,12663.0,139.3,125.36,126.72,96.59,112.5,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.63,1760.5,3.8065,3.0573,2.51,1631.5,2.8788,34.22,630.0
2012-02-03 00:39:00,1.0639,51.22,1.5815,642.25,2267.0,0.9997,95.13,1322.25,1.3141,124.046875,155.425,89.8,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2493.0,524.7,810.9,1218.0,23.55,1.0905,323.2,110.359375,132.171875,158.125,144.59375,19.2,662.25,12662.0,139.3,125.36,126.72,96.59,112.5,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.61,1760.1,3.8055,3.0573,2.51,1631.5,2.8788,34.22,630.0
2012-02-03 00:40:00,1.0641,51.23,1.5814,642.25,2267.0,0.9997,95.13,1322.25,1.3142,124.046875,155.425,89.8,0.013131,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2493.0,524.7,810.9,1218.25,23.55,1.0905,323.2,110.359375,132.171875,158.125,144.59375,19.2,662.25,12661.0,139.3,125.36,126.72,96.59,112.5,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.6,1760.1,3.8045,3.0573,2.516,1631.5,2.8788,34.22,630.0
2012-02-03 00:41:00,1.0641,51.23,1.5817,642.0,2267.0,0.9997,95.13,1322.25,1.3145,124.046875,155.425,89.8,0.013130000000000001,216.0,715.5,128.875,1523.2,1049.0,8835.0,8845.0,2493.0,524.7,810.9,1218.0,23.55,1.0907,323.2,110.359375,132.1875,158.125,144.59375,19.2,662.25,12663.0,139.3,125.36,126.72,96.6,112.48,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.6,1760.6,3.805,3.0573,2.516,1632.2,2.8788,34.225,630.0
2012-02-03 00:42:00,1.0641,51.21,1.5817,642.0,2267.0,0.9997,95.13,1322.5,1.3144,124.046875,155.425,89.8,0.013129,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2493.0,524.7,810.9,1218.25,23.55,1.0907,323.1,110.359375,132.1875,158.125,144.59375,19.2,662.25,12664.0,139.3,125.36,126.72,96.57,112.48,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.58,1760.9,3.8045,3.0573,2.5180000000000002,1632.2,2.8788,34.225,630.0
2012-02-03 00:43:00,1.0639,51.21,1.5817,642.0,2267.0,0.9996,95.13,1322.25,1.3142,124.046875,155.425,89.8,0.013129,216.0,715.5,128.875,1523.2,1049.0,8830.0,8840.0,2493.0,524.7,810.9,1218.25,23.55,1.0907,323.2,110.36718700000002,132.1875,158.125,144.625,19.2,662.25,12662.0,139.3,125.36,126.72,96.57,112.47,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.57,1760.6,3.8035,3.0573,2.517,1632.2,2.8788,34.205,630.0
2012-02-03 00:44:00,1.0639,51.21,1.5815,642.25,2267.0,0.9997,95.13,1322.25,1.3142,124.046875,155.425,89.8,0.013129,216.0,715.5,128.875,1523.2,1049.0,8830.0,8840.0,2493.0,524.7,810.9,1218.0,23.55,1.0907,323.2,110.359375,132.1875,158.125,144.59375,19.2,662.25,12663.0,139.3,125.36,126.72,96.53,112.47,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.54,1761.1,3.8025,3.0573,2.5180000000000002,1632.2,2.8788,34.225,630.0
2012-02-03 00:45:00,1.064,51.21,1.5815,642.5,2267.0,0.9997,95.13,1322.5,1.3142,124.046875,155.425,89.8,0.013129,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2493.0,524.7,810.9,1218.75,23.55,1.0906,323.2,110.359375,132.1875,158.125,144.59375,19.2,662.25,12662.0,139.3,125.36,126.72,96.55,112.47,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.54,1760.8,3.804,3.0573,2.517,1632.2,2.8788,34.23,630.0
2012-02-03 00:46:00,1.0643,51.21,1.5817,642.5,2267.0,0.9997,95.02,1322.5,1.3143,124.046875,155.425,89.8,0.013129,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2493.0,524.7,810.9,1218.75,23.55,1.0906,323.4,110.359375,132.1875,158.125,144.59375,19.2,662.25,12663.0,139.3,125.36,126.72,96.55,112.47,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.54,1760.7,3.804,3.0573,2.517,1632.2,2.8788,34.22,630.0
2012-02-03 00:47:00,1.0643,51.21,1.5816,642.5,2267.0,0.9996,95.02,1322.75,1.3143,124.046875,155.425,89.8,0.013128,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2493.0,524.7,810.9,1218.25,23.55,1.0906,323.4,110.359375,132.1875,158.125,144.59375,19.2,662.25,12663.0,139.3,125.36,126.72,96.55,112.47,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.54,1760.3,3.804,3.0573,2.5180000000000002,1632.2,2.8788,34.215,630.0
2012-02-03 00:48:00,1.0642,51.21,1.5816,642.25,2267.0,0.9996,95.02,1322.5,1.3143,124.046875,155.425,89.8,0.013129,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2493.25,524.7,810.9,1217.5,23.55,1.0906,323.0,110.359375,132.1875,158.125,144.625,19.2,662.25,12663.0,139.3,125.36,126.72,96.55,112.45,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.53,1760.4,3.8025,3.0573,2.5180000000000002,1632.7,2.8788,34.215,630.0
2012-02-03 00:49:00,1.0642,51.21,1.5817,642.5,2267.0,0.9996,95.02,1322.5,1.3143,124.046875,155.425,89.8,0.013128,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2493.25,524.7,810.9,1217.5,23.55,1.0906,323.0,110.359375,132.203125,158.125,144.625,19.2,662.25,12663.0,139.3,125.36,126.72,96.55,112.45,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.51,1760.2,3.8045,3.0573,2.5180000000000002,1632.7,2.8788,34.215,630.0
2012-02-03 00:50:00,1.0642,51.21,1.5817,642.5,2267.0,0.9996,95.02,1322.75,1.3143,124.046875,155.425,89.8,0.013127000000000002,216.0,715.5,128.875,1523.2,1049.0,8835.0,8840.0,2493.0,524.7,810.9,1218.5,23.55,1.0906,323.2,110.36718700000002,132.203125,158.125,144.625,19.2,662.25,12663.0,139.3,125.36,126.72,96.55,112.45,2480.0,110.34,25.9,3.0529,2.88,1819.0,112.55,1454.0,96.51,1760.4,3.803,3.0573,2.5180000000000002,1635.4,2.8788,34.22,630.0
