,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2017-01-06 00:11:00,0.7305,35.23,1.2398,361.75,2261.0,0.7547,73.91,2263.75,1.061,118.0,123.2,64.65,0.0086485,143.75,436.75,114.55,1708.4,888.6,19415.0,19475.0,4962.0,1369.7,1010.75,20.54,0.9917,317.3,134.953125,108.375,124.875,163.25,152.59375,13.05,427.0,19814.0,163.61,133.46,171.78,53.71,56.85,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.71,1177.1,2.5285,1.6966,3.303,968.4,1.6389,16.46,540.3
2017-01-06 00:12:00,0.7305,35.23,1.2398,361.75,2261.0,0.75465,73.91,2263.5,1.06095,117.9921875,123.2,64.65,0.008648000000000001,143.75,436.75,114.55,1708.4,888.6,19415.0,19475.0,4962.0,1369.7,1011.0,20.54,0.9917,317.3,134.953125,108.375,124.875,163.25,152.59375,13.05,427.0,19814.0,163.61,133.46,171.78,53.71,56.85,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.71,1176.8,2.529,1.6966,3.303,968.4,1.6389,16.455,540.3
2017-01-06 00:13:00,0.7304,35.23,1.2397,361.75,2261.0,0.7546,73.91,2263.25,1.0609,117.9921875,123.2,64.65,0.008647499999999999,143.75,436.75,114.55,1708.4,888.6,19415.0,19475.0,4961.75,1369.7,1011.0,20.54,0.9916,317.3,134.953125,108.375,124.875,163.25,152.59375,13.05,427.25,19814.0,163.61,133.46,171.78,53.71,56.85,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.71,1176.7,2.53,1.6966,3.303,968.4,1.6389,16.455,540.3
2017-01-06 00:14:00,0.7304,35.23,1.2397,361.75,2261.0,0.7545,73.91,2263.25,1.06095,117.9921875,123.2,64.65,0.0086485,143.75,436.75,114.55,1708.4,888.6,19415.0,19475.0,4961.75,1369.7,1011.0,20.54,0.9916,317.4,134.953125,108.375,124.875,163.25,152.59375,13.05,427.25,19813.0,163.61,133.46,171.78,53.71,56.85,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.71,1177.1,2.5295,1.6966,3.302,968.5,1.6389,16.465,540.3
2017-01-06 00:15:00,0.7304,35.23,1.2397,361.75,2261.0,0.75455,73.91,2263.25,1.0609,118.0,123.2,64.65,0.008647,143.75,436.75,114.55,1708.4,888.6,19420.0,19480.0,4961.75,1369.7,1011.0,20.54,0.9916,317.4,134.96875,108.375,124.890625,163.28125,152.59375,13.1,427.0,19814.0,163.61,133.46,171.78,53.71,56.86,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.71,1177.1,2.529,1.6966,3.2969999999999997,968.7,1.6389,16.475,540.3
2017-01-06 00:16:00,0.7304,35.23,1.2396,361.75,2261.0,0.75455,73.91,2263.25,1.0609,118.0,123.2,64.65,0.0086465,143.75,436.75,114.55,1708.4,888.6,19420.0,19480.0,4961.5,1369.7,1011.0,20.54,0.9916,317.4,134.96875,108.375,124.890625,163.28125,152.625,13.1,427.0,19813.0,163.61,133.46,171.78,53.71,56.83,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.7,1177.1,2.5295,1.6966,3.3,968.2,1.6389,16.475,540.3
2017-01-06 00:17:00,0.7304,35.23,1.2397,362.0,2261.0,0.75465,73.91,2263.25,1.0609,118.0,123.2,64.65,0.008646,143.75,436.75,114.55,1708.4,888.6,19420.0,19480.0,4961.5,1369.7,1011.0,20.54,0.9916,317.4,134.96875,108.375,124.890625,163.28125,152.625,13.1,427.0,19813.0,163.61,133.46,171.78,53.71,56.83,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.7,1177.1,2.5295,1.6966,3.301,968.2,1.6389,16.48,540.3
2017-01-06 00:18:00,0.7305,35.22,1.2396,362.0,2261.0,0.75465,73.91,2263.25,1.061,118.0,123.2,64.65,0.008647,143.75,436.75,114.55,1708.4,888.6,19420.0,19480.0,4961.75,1369.5,1011.0,20.54,0.9916,317.4,134.96875,108.375,124.890625,163.28125,152.625,13.1,427.0,19814.0,163.61,133.46,171.78,53.71,56.83,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.7,1177.3,2.5295,1.6966,3.3,968.2,1.6389,16.485,540.3
2017-01-06 00:19:00,0.7305,35.2,1.2397,362.0,2261.0,0.7547,73.91,2263.25,1.06105,118.0078125,123.2,64.65,0.008648999999999999,143.75,436.75,114.55,1708.4,888.5,19420.0,19480.0,4961.5,1369.3,1010.5,20.54,0.9916,317.4,134.984375,108.375,124.890625,163.28125,152.625,13.1,427.25,19813.0,163.61,133.46,171.78,53.71,56.82,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.7,1177.4,2.53,1.6966,3.303,968.6,1.6389,16.48,540.3
2017-01-06 00:20:00,0.7307,35.2,1.2397,362.0,2261.0,0.7547,73.96,2263.25,1.06105,118.0078125,123.2,64.65,0.008651,143.75,436.75,114.55,1708.4,888.5,19420.0,19480.0,4961.5,1369.3,1010.5,20.54,0.9916,317.4,134.984375,108.375,124.890625,163.28125,152.625,13.1,427.25,19811.0,163.61,133.46,171.78,53.71,56.82,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.69,1177.6,2.53,1.6966,3.305,968.5,1.6389,16.485,540.3
2017-01-06 00:21:00,0.7307,35.2,1.2397,362.0,2261.0,0.75475,73.96,2263.0,1.0611,118.0078125,123.2,64.65,0.008651,143.75,436.75,114.55,1708.4,888.5,19420.0,19480.0,4961.25,1369.3,1011.0,20.54,0.992,317.4,134.984375,108.375,124.890625,163.28125,152.625,13.1,427.0,19812.0,163.61,133.46,171.78,53.71,56.83,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.69,1177.5,2.53,1.6966,3.306,968.5,1.6389,16.48,540.3
2017-01-06 00:22:00,0.7306,35.2,1.2398,362.0,2261.0,0.7547,73.96,2263.0,1.061,118.0078125,123.2,64.65,0.008648999999999999,143.75,436.75,114.55,1708.4,888.5,19425.0,19485.0,4961.5,1369.5,1010.5,20.54,0.9918,317.4,134.984375,108.375,124.890625,163.28125,152.625,13.1,427.25,19812.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.7,1177.2,2.5295,1.6961,3.306,968.5,1.6389,16.475,540.3
2017-01-06 00:23:00,0.7307,35.2,1.2398,362.0,2261.0,0.75475,73.96,2263.0,1.0612,118.015625,123.2,64.65,0.0086525,143.75,436.75,114.55,1708.4,888.5,19420.0,19480.0,4961.25,1369.4,1010.5,20.54,0.9919,317.4,134.984375,108.375,124.90625,163.3125,152.625,13.1,427.0,19812.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.84,1815.0,53.72,1177.5,2.53,1.6961,3.306,968.5,1.6389,16.485,540.3
2017-01-06 00:24:00,0.7306,35.19,1.2396,361.75,2261.0,0.7547,73.96,2263.25,1.06105,118.015625,123.2,64.65,0.00865,143.75,436.75,114.55,1708.4,888.5,19425.0,19480.0,4961.5,1369.4,1010.5,20.54,0.9919,317.4,134.984375,108.375,124.90625,163.3125,152.625,13.1,427.0,19813.0,163.61,133.46,171.78,53.72,56.85,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.71,1177.2,2.5295,1.6969,3.3,968.4,1.6389,16.48,540.3
2017-01-06 00:25:00,0.7307,35.19,1.2394,361.75,2261.0,0.75465,73.96,2263.25,1.06095,118.0078125,123.2,64.65,0.008648999999999999,143.75,436.75,114.55,1708.4,888.5,19425.0,19480.0,4961.25,1369.5,1010.5,20.54,0.9919,317.4,134.984375,108.375,124.90625,163.3125,152.625,13.1,427.0,19813.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.72,1177.0,2.5295,1.6969,3.3,968.0,1.6389,16.47,540.3
2017-01-06 00:26:00,0.7305,35.19,1.2395,362.25,2261.0,0.75465,73.96,2263.0,1.06095,118.0078125,123.2,64.65,0.008648999999999999,143.75,436.75,114.55,1708.4,888.5,19430.0,19480.0,4961.75,1369.4,1010.75,20.54,0.9919,317.4,134.984375,108.375,124.90625,163.3125,152.625,13.1,427.0,19811.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.72,1177.0,2.5295,1.6969,3.3,967.7,1.6389,16.47,540.3
2017-01-06 00:27:00,0.7304,35.19,1.2393,362.25,2261.0,0.7547,73.96,2263.25,1.061,118.0078125,123.2,64.65,0.008649500000000001,143.75,436.75,114.55,1708.4,888.5,19430.0,19480.0,4961.5,1369.4,1011.0,20.54,0.9918,317.4,134.984375,108.375,124.90625,163.3125,152.625,13.1,427.25,19811.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.71,1177.0,2.5295,1.6969,3.299,967.4,1.6389,16.47,540.3
2017-01-06 00:28:00,0.7305,35.22,1.2394,362.25,2261.0,0.75465,73.96,2263.0,1.06095,118.015625,123.2,64.65,0.008648999999999999,143.75,436.75,114.55,1708.4,888.5,19430.0,19480.0,4961.25,1369.4,1011.0,20.54,0.9917,317.4,134.984375,108.375,124.90625,163.3125,152.625,13.1,427.25,19811.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.72,1177.0,2.5295,1.6969,3.2960000000000003,967.5,1.6389,16.47,540.3
2017-01-06 00:29:00,0.7306,35.23,1.2393,362.25,2261.0,0.75465,73.96,2262.75,1.06095,118.015625,123.2,64.65,0.008647,143.75,436.75,114.55,1708.4,888.6,19430.0,19480.0,4961.0,1369.3,1011.0,20.54,0.9917,317.4,134.984375,108.3828125,124.921875,163.3125,152.625,13.1,427.25,19811.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.72,1176.8,2.5295,1.6969,3.2910000000000004,967.5,1.6389,16.475,540.3
2017-01-06 00:30:00,0.7306,35.23,1.2394,362.5,2261.0,0.75465,73.96,2263.0,1.0608,118.0078125,123.2,64.65,0.0086455,143.75,436.75,114.55,1708.4,888.6,19430.0,19490.0,4961.25,1369.4,1011.0,20.54,0.9917,317.6,134.984375,108.375,124.890625,163.28125,152.625,13.1,427.25,19812.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.72,1176.7,2.5295,1.6969,3.29,967.3,1.6389,16.47,540.3
2017-01-06 00:31:00,0.7306,35.2,1.2395,362.25,2261.0,0.7547,73.96,2263.25,1.06085,118.0078125,123.2,64.65,0.008645,143.75,437.0,114.55,1708.4,888.5,19435.0,19490.0,4961.25,1369.4,1010.0,20.54,0.9916,317.2,134.984375,108.375,124.890625,163.28125,152.625,13.1,427.25,19812.0,163.61,133.46,171.78,53.71,56.83,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.71,1177.0,2.529,1.6969,3.281,967.3,1.6389,16.475,540.3
2017-01-06 00:32:00,0.7304,35.2,1.2394,362.25,2261.0,0.7546,73.96,2263.0,1.06085,118.0078125,123.2,64.65,0.008645,143.75,437.0,114.55,1708.4,888.5,19435.0,19490.0,4961.0,1369.4,1009.75,20.54,0.9916,317.1,134.984375,108.375,124.90625,163.28125,152.625,13.1,427.0,19812.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.71,1176.7,2.529,1.6969,3.29,966.8,1.6389,16.47,540.3
2017-01-06 00:33:00,0.7307,35.17,1.2395,362.25,2261.0,0.7547,73.98,2263.25,1.061,118.0078125,123.2,64.65,0.0086465,143.75,437.0,114.55,1708.4,888.5,19430.0,19490.0,4961.25,1369.4,1009.0,20.54,0.9917,316.8,134.984375,108.375,124.90625,163.28125,152.625,13.1,427.0,19813.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.71,1177.1,2.5285,1.6969,3.287,967.0,1.6389,16.48,540.3
2017-01-06 00:34:00,0.7307,35.18,1.2395,362.25,2261.0,0.7547,73.98,2263.0,1.06095,118.0078125,123.2,64.65,0.0086465,143.75,437.0,114.55,1708.4,888.5,19435.0,19490.0,4961.25,1369.4,1009.0,20.54,0.9917,316.8,134.984375,108.375,124.90625,163.28125,152.625,13.1,427.0,19813.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.72,1177.2,2.5285,1.6969,3.285,966.7,1.6389,16.475,540.3
2017-01-06 00:35:00,0.7308,35.18,1.2396,362.25,2261.0,0.7547,73.98,2263.25,1.06095,118.0078125,123.2,64.65,0.008647499999999999,143.75,437.0,114.55,1708.4,888.5,19435.0,19490.0,4961.25,1369.4,1009.0,20.54,0.9919,316.9,134.984375,108.375,124.890625,163.28125,152.625,13.1,427.0,19812.0,163.61,133.46,171.78,53.71,56.84,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.71,1177.0,2.528,1.6969,3.2880000000000003,966.7,1.6389,16.485,540.3
2017-01-06 00:36:00,0.7308,35.16,1.2396,362.25,2261.0,0.75465,73.98,2263.25,1.06095,118.0,123.2,64.65,0.008647,143.75,437.0,114.55,1708.4,888.5,19435.0,19490.0,4961.5,1369.5,1008.75,20.54,0.9919,316.9,134.96875,108.375,124.890625,163.25,152.59375,13.1,427.0,19813.0,163.61,133.46,171.78,53.71,56.83,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.71,1176.7,2.5265,1.6958,3.282,966.3,1.6389,16.47,540.3
2017-01-06 00:37:00,0.7309,35.12,1.2396,362.25,2261.0,0.75475,73.98,2263.25,1.061,118.0,123.2,64.65,0.008647,143.75,436.75,114.55,1708.4,888.5,19435.0,19495.0,4961.5,1369.5,1008.25,20.54,0.9917,316.7,134.96875,108.375,124.890625,163.25,152.59375,13.1,426.5,19813.0,163.61,133.46,171.78,53.71,56.83,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.71,1176.9,2.527,1.6958,3.284,966.5,1.6389,16.475,540.3
2017-01-06 00:38:00,0.7311,35.15,1.2397,362.25,2261.0,0.7548,73.98,2263.25,1.06105,118.0,123.2,64.65,0.0086485,143.75,436.5,114.55,1708.4,888.5,19435.0,19495.0,4961.25,1369.5,1008.5,20.54,0.9917,316.7,134.96875,108.3671875,124.90625,163.28125,152.625,13.1,426.5,19813.0,163.61,133.46,171.78,53.71,56.83,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.7,1177.2,2.5275,1.6958,3.283,966.6,1.6381,16.475,540.3
2017-01-06 00:39:00,0.731,35.16,1.2397,362.0,2261.0,0.7548,73.88,2263.25,1.061,118.0078125,123.2,64.65,0.008647499999999999,143.75,436.5,114.55,1708.4,888.5,19445.0,19500.0,4961.5,1369.5,1009.0,20.54,0.9917,316.7,134.96875,108.3671875,124.90625,163.28125,152.625,13.1,426.5,19814.0,163.61,133.46,171.78,53.71,56.83,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.71,1177.2,2.5285,1.6958,3.282,966.7,1.6381,16.485,540.3
2017-01-06 00:40:00,0.7311,35.15,1.2397,362.0,2261.0,0.75475,73.83,2263.25,1.06095,118.0,123.2,64.65,0.008648000000000001,143.75,436.5,114.55,1708.4,888.3,19445.0,19500.0,4961.5,1369.5,1009.0,20.54,0.9917,316.9,134.96875,108.3671875,124.90625,163.28125,152.625,13.1,426.5,19814.0,163.61,133.46,171.78,53.7,56.82,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.7,1177.3,2.5285,1.6956,3.28,966.6,1.6381,16.485,540.3
2017-01-06 00:41:00,0.7311,35.15,1.2397,362.25,2261.0,0.75475,73.83,2263.5,1.061,118.0,123.2,64.65,0.008647499999999999,143.75,437.0,114.55,1708.4,888.3,19445.0,19505.0,4961.75,1369.5,1009.5,20.54,0.9917,317.0,134.96875,108.3671875,124.90625,163.28125,152.625,13.1,426.75,19815.0,163.61,133.46,171.78,53.7,56.82,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.69,1177.5,2.53,1.6956,3.28,966.5,1.6381,16.485,540.3
2017-01-06 00:42:00,0.731,35.15,1.2397,362.25,2261.0,0.75475,73.83,2263.5,1.061,118.0,123.2,64.65,0.008648000000000001,143.75,437.0,114.55,1708.4,888.3,19445.0,19505.0,4961.75,1369.5,1009.0,20.54,0.9917,316.9,134.96875,108.3671875,124.90625,163.28125,152.625,13.1,426.5,19816.0,163.61,133.46,171.78,53.7,56.82,3304.0,112.26,17.75,499.75,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.69,1177.4,2.5295,1.6956,3.282,966.4,1.6381,16.48,540.3
2017-01-06 00:43:00,0.731,35.15,1.2398,362.0,2261.0,0.75475,73.83,2263.25,1.0609,117.9921875,123.2,64.65,0.0086465,143.75,436.5,114.55,1708.4,888.9,19445.0,19500.0,4961.75,1369.5,1008.5,20.54,0.9917,316.9,134.953125,108.3671875,124.890625,163.25,152.59375,13.1,426.5,19816.0,163.61,133.46,171.78,53.7,56.81,3304.0,112.26,17.75,499.5,1.7002,1.6565,2168.0,150.59,56.85,1815.0,53.68,1177.0,2.528,1.6956,3.282,966.2,1.6381,16.48,540.3
2017-01-06 00:44:00,0.7308,35.15,1.2396,362.0,2261.0,0.75475,73.81,2263.25,1.0609,117.9921875,123.2,64.65,0.008646,143.75,436.5,114.55,1708.4,888.9,19445.0,19500.0,4961.5,1369.5,1008.75,20.54,0.9917,316.9,134.9375,108.3671875,124.875,163.1875,152.5625,13.1,426.5,19815.0,163.61,133.46,171.78,53.7,56.8,3304.0,112.26,17.75,499.5,1.7002,1.6565,2168.0,150.59,56.81,1815.0,53.68,1176.9,2.527,1.6956,3.281,966.0,1.6381,16.48,540.3
2017-01-06 00:45:00,0.7307,35.15,1.2396,362.0,2261.0,0.7547,73.81,2263.0,1.0608,117.9921875,123.2,64.65,0.008646,143.75,436.5,114.55,1708.4,888.9,19450.0,19505.0,4961.5,1369.4,1009.0,20.54,0.9917,316.9,134.9375,108.3671875,124.875,163.15625,152.53125,13.1,426.5,19814.0,163.61,133.46,171.78,53.7,56.78,3304.0,112.26,17.75,499.5,1.7002,1.6565,2168.0,150.59,56.81,1815.0,53.66,1176.7,2.525,1.6956,3.284,965.8,1.6381,16.475,540.3
2017-01-06 00:46:00,0.7307,35.14,1.2394,362.0,2261.0,0.7547,73.81,2263.0,1.0608,117.9921875,123.2,64.65,0.0086455,143.75,436.5,114.55,1708.4,888.9,19450.0,19510.0,4961.25,1369.3,1009.0,20.54,0.9917,316.8,134.9375,108.3671875,124.875,163.15625,152.53125,13.1,426.5,19812.0,163.61,133.46,171.78,53.66,56.79,3304.0,112.26,17.75,499.5,1.7002,1.6565,2168.0,150.59,56.78,1815.0,53.67,1176.7,2.5255,1.6956,3.286,965.9,1.6381,16.465,540.3
2017-01-06 00:47:00,0.7306,35.17,1.2394,362.0,2261.0,0.7546,73.81,2262.75,1.06075,117.9921875,123.2,64.65,0.0086455,143.75,436.5,114.55,1708.4,888.9,19455.0,19510.0,4961.0,1369.3,1009.0,20.54,0.9917,316.8,134.9375,108.3671875,124.875,163.15625,152.53125,13.1,426.5,19812.0,163.61,133.46,171.78,53.66,56.79,3304.0,112.26,17.75,499.5,1.7002,1.6565,2168.0,150.59,56.78,1815.0,53.68,1176.6,2.5265,1.6956,3.283,965.8,1.6381,16.465,540.3
2017-01-06 00:48:00,0.7306,35.18,1.2393,362.0,2261.0,0.75455,73.79,2263.0,1.06075,117.984375,123.2,64.65,0.0086445,143.75,436.5,114.55,1708.4,888.9,19455.0,19515.0,4961.5,1369.3,1009.0,20.54,0.9916,316.8,134.9375,108.3671875,124.875,163.125,152.53125,13.1,426.5,19813.0,163.61,133.46,171.78,53.66,56.79,3304.0,112.26,17.75,499.5,1.7002,1.6565,2168.0,150.59,56.78,1815.0,53.67,1176.4,2.527,1.6956,3.284,965.8,1.6381,16.46,540.3
