,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2014-09-05 00:13:00,0.9338,31.98,1.6309,348.75,3131.0,0.919,65.26,1995.5,1.2937,118.38281200000002,222.75,103.6,0.009493999999999999,202.0,626.25,158.175,1919.0,1094.4,15690.0,15660.0,4064.5,413.8,1164.5,1006.25,15.11,1.0727,353.6,109.41406200000002,124.953125,152.40625,138.1875,13.6,536.75,17063.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.42,1264.4,3.1585,2.8398,3.82,1407.5,2.6008,19.105,418.4
2014-09-05 00:14:00,0.9337,31.98,1.6309,348.75,3131.0,0.919,65.26,1995.25,1.2936,118.38281200000002,222.75,103.6,0.009493999999999999,202.0,626.25,158.175,1919.0,1094.4,15680.0,15660.0,4064.25,413.8,1164.7,1006.25,15.11,1.0727,353.6,109.41406200000002,124.953125,152.375,138.1875,13.6,536.75,17063.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.42,1264.3,3.159,2.8398,3.82,1407.5,2.6008,19.105,418.4
2014-09-05 00:15:00,0.9336,31.98,1.6311,348.75,3131.0,0.9189,65.26,1995.5,1.2936,118.38281200000002,222.75,103.65,0.009495,202.0,626.25,158.175,1919.0,1094.4,15685.0,15650.0,4064.75,413.8,1164.7,1006.25,15.11,1.0728,353.6,109.41406200000002,124.953125,152.375,138.1875,13.6,536.75,17062.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.42,1264.3,3.1595,2.8398,3.82,1407.5,2.6008,19.1,418.4
2014-09-05 00:16:00,0.9336,31.98,1.6311,348.75,3131.0,0.9189,65.26,1995.75,1.2936,118.38281200000002,222.75,103.65,0.009495,202.0,627.0,158.125,1919.0,1094.4,15685.0,15650.0,4065.25,413.8,1164.7,1006.25,15.11,1.0728,353.6,109.41406200000002,124.9375,152.34375,138.1875,13.6,537.0,17062.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.44,1264.2,3.1595,2.8398,3.82,1407.5,2.6008,19.1,418.4
2014-09-05 00:17:00,0.9336,31.98,1.6312,348.75,3131.0,0.919,65.26,1995.75,1.2936,118.38281200000002,222.75,103.65,0.009495,202.0,627.0,158.125,1919.0,1094.4,15690.0,15650.0,4065.25,413.8,1164.7,1006.25,15.11,1.0728,353.6,109.41406200000002,124.9375,152.34375,138.1875,13.6,537.0,17064.0,148.69,127.71,140.84,94.47,101.78,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.2,3.159,2.8398,3.82,1407.5,2.6008,19.1,418.4
2014-09-05 00:18:00,0.9336,31.98,1.6312,348.75,3131.0,0.919,65.26,1995.75,1.2936,118.38281200000002,222.75,103.65,0.009495,202.0,627.0,158.125,1919.0,1094.4,15690.0,15650.0,4065.25,413.8,1164.7,1006.25,15.11,1.0728,353.6,109.41406200000002,124.9375,152.34375,138.1875,13.6,537.0,17064.0,148.69,127.71,140.84,94.47,101.78,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.2,3.159,2.8398,3.82,1407.5,2.6008,19.105,418.4
2014-09-05 00:19:00,0.9336,31.98,1.6312,348.75,3131.0,0.919,65.26,1995.5,1.2936,118.38281200000002,222.75,103.65,0.009495,202.0,627.0,158.125,1919.0,1094.4,15690.0,15650.0,4065.25,413.8,1164.7,1006.25,15.11,1.0728,353.6,109.41406200000002,124.9375,152.34375,138.1875,13.6,537.0,17064.0,148.69,127.71,140.84,94.47,101.78,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.2,3.1585,2.8398,3.82,1407.5,2.6008,19.105,418.4
2014-09-05 00:20:00,0.9337,31.98,1.6312,349.0,3131.0,0.9191,65.26,1995.5,1.2937,118.38281200000002,222.75,103.65,0.009495,202.0,627.0,158.125,1919.0,1094.4,15690.0,15650.0,4065.25,413.8,1164.7,1006.25,15.11,1.0728,353.6,109.41406200000002,124.9375,152.34375,138.21875,13.6,537.0,17064.0,148.69,127.71,140.84,94.47,101.78,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.45,1264.3,3.1595,2.8398,3.82,1407.5,2.6008,19.105,418.4
2014-09-05 00:21:00,0.9337,31.98,1.6313,349.0,3131.0,0.9191,65.26,1995.5,1.2936,118.38281200000002,222.75,103.65,0.009495,202.0,627.0,158.125,1919.0,1094.4,15685.0,15650.0,4064.75,413.8,1164.6,1006.5,15.11,1.0728,353.6,109.41406200000002,124.9375,152.34375,138.21875,13.6,537.75,17062.0,148.69,127.71,140.84,94.47,101.78,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.3,3.1595,2.8398,3.82,1407.3,2.6008,19.11,418.4
2014-09-05 00:22:00,0.9337,31.98,1.6312,349.0,3131.0,0.9191,65.26,1995.5,1.2936,118.38281200000002,222.75,103.65,0.009496,202.0,627.0,158.125,1919.0,1094.4,15670.0,15650.0,4064.25,413.8,1164.6,1006.75,15.11,1.0728,353.6,109.41406200000002,124.9375,152.34375,138.21875,13.6,537.75,17060.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.3,3.1595,2.8398,3.82,1407.3,2.6008,19.11,418.4
2014-09-05 00:23:00,0.9337,31.98,1.6312,349.0,3131.0,0.9191,65.26,1995.5,1.2936,118.38281200000002,222.75,103.65,0.009496,202.0,627.0,158.125,1919.0,1094.4,15665.0,15650.0,4064.5,413.8,1164.6,1006.75,15.11,1.0728,353.6,109.41406200000002,124.953125,152.34375,138.21875,13.6,537.5,17060.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.44,1264.3,3.159,2.8398,3.82,1407.3,2.6008,19.11,418.4
2014-09-05 00:24:00,0.9337,31.98,1.6312,349.25,3131.0,0.9191,65.26,1995.25,1.2936,118.38281200000002,222.75,103.65,0.009496,202.0,627.0,158.125,1919.0,1094.4,15675.0,15650.0,4064.5,413.8,1164.6,1006.75,15.11,1.0728,353.6,109.41406200000002,124.953125,152.34375,138.1875,13.6,537.5,17061.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.46,1264.5,3.159,2.8398,3.8169999999999997,1407.3,2.6008,19.11,418.4
2014-09-05 00:25:00,0.9337,31.98,1.6313,349.25,3131.0,0.9191,65.31,1995.5,1.2936,118.38281200000002,222.75,103.65,0.009497,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4064.5,413.8,1164.6,1006.75,15.11,1.0728,353.6,109.41406200000002,124.953125,152.34375,138.1875,13.6,537.5,17060.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.5,3.159,2.8398,3.8169999999999997,1407.3,2.6008,19.11,418.4
2014-09-05 00:26:00,0.9338,31.98,1.6313,349.25,3131.0,0.9192,65.31,1995.25,1.2936,118.38281200000002,222.75,103.65,0.009497,202.0,627.0,158.125,1919.0,1094.4,15655.0,15620.0,4064.5,413.8,1164.6,1006.75,15.11,1.0728,353.6,109.41406200000002,124.953125,152.34375,138.1875,13.6,537.5,17060.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.4,3.159,2.8398,3.8169999999999997,1407.3,2.6008,19.11,418.4
2014-09-05 00:27:00,0.9338,31.98,1.6313,349.25,3131.0,0.9192,65.31,1995.5,1.2936,118.38281200000002,222.75,103.65,0.009498000000000001,202.0,627.0,158.125,1919.0,1094.4,15650.0,15615.0,4064.5,413.8,1164.6,1006.75,15.11,1.0728,353.6,109.41406200000002,124.953125,152.375,138.21875,13.6,537.5,17061.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.4,3.16,2.8398,3.8169999999999997,1407.3,2.6008,19.11,418.4
2014-09-05 00:28:00,0.9338,31.98,1.6313,349.25,3131.0,0.9192,65.32,1995.0,1.2937,118.38281200000002,222.75,103.65,0.009498000000000001,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4064.25,413.8,1164.4,1006.75,15.11,1.0728,353.6,109.41406200000002,124.953125,152.375,138.21875,13.6,537.5,17058.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.4,3.16,2.8398,3.818,1407.3,2.6008,19.11,418.4
2014-09-05 00:29:00,0.9338,31.98,1.6314,349.0,3131.0,0.9192,65.32,1995.25,1.2937,118.38281200000002,222.75,103.65,0.009498000000000001,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4064.5,413.8,1164.6,1006.25,15.11,1.0728,353.6,109.41406200000002,124.953125,152.375,138.21875,13.6,537.5,17060.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.4,3.16,2.8398,3.818,1407.3,2.6008,19.11,418.4
2014-09-05 00:30:00,0.9338,31.98,1.6316,349.0,3131.0,0.9192,65.32,1995.0,1.2936,118.38281200000002,222.75,103.65,0.009498000000000001,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4064.25,413.8,1164.6,1006.25,15.11,1.0727,353.6,109.41406200000002,124.953125,152.375,138.21875,13.6,537.5,17058.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.4,3.16,2.8398,3.818,1407.3,2.6008,19.11,418.4
2014-09-05 00:31:00,0.9338,31.98,1.6316,349.0,3131.0,0.9192,65.32,1995.5,1.2936,118.38281200000002,222.75,103.65,0.009498000000000001,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4065.0,413.8,1164.6,1006.25,15.11,1.0727,353.6,109.41406200000002,124.953125,152.375,138.21875,13.6,537.5,17061.0,148.69,127.71,140.84,94.47,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.3,3.1585,2.8398,3.818,1407.3,2.6008,19.1,418.4
2014-09-05 00:32:00,0.9338,31.98,1.6313,349.25,3131.0,0.9192,65.32,1995.0,1.2937,118.38281200000002,222.75,103.65,0.009497,202.0,627.0,158.125,1919.0,1094.4,15660.0,15615.0,4064.75,413.8,1164.6,1006.5,15.11,1.0727,353.6,109.41406200000002,124.953125,152.4375,138.25,13.6,537.0,17060.0,148.69,127.71,140.84,94.47,101.76,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.45,1264.4,3.158,2.8398,3.8169999999999997,1407.3,2.6008,19.1,418.4
2014-09-05 00:33:00,0.9338,31.98,1.6313,349.25,3131.0,0.9192,65.32,1995.25,1.2936,118.38281200000002,222.75,103.65,0.009497,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4064.75,413.8,1164.6,1006.5,15.11,1.0727,353.6,109.41406200000002,124.96875,152.4375,138.25,13.6,537.0,17061.0,148.69,127.71,140.84,94.47,101.79,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.45,1264.4,3.1585,2.8398,3.818,1407.3,2.6008,19.1,418.4
2014-09-05 00:34:00,0.9338,31.98,1.6313,349.25,3131.0,0.9192,65.32,1995.25,1.2936,118.38281200000002,222.75,103.65,0.009497,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4064.75,413.8,1164.6,1006.5,15.11,1.0727,353.6,109.41406200000002,124.96875,152.4375,138.25,13.6,537.0,17061.0,148.69,127.71,140.84,94.48,101.79,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.6,3.1585,2.8398,3.818,1407.9,2.6008,19.105,418.4
2014-09-05 00:35:00,0.9337,31.98,1.6314,349.25,3131.0,0.9192,65.32,1995.25,1.2936,118.38281200000002,222.75,103.65,0.009497,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4064.5,413.8,1164.7,1006.5,15.11,1.0727,353.6,109.41406200000002,124.953125,152.4375,138.25,13.6,537.0,17061.0,148.69,127.71,140.84,94.48,101.79,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.6,3.158,2.8398,3.818,1407.9,2.6008,19.105,418.4
2014-09-05 00:36:00,0.9337,31.98,1.6313,349.25,3131.0,0.9192,65.32,1995.25,1.2936,118.38281200000002,222.75,103.6,0.009497,202.0,627.0,158.125,1919.0,1094.4,15660.0,15615.0,4064.5,413.8,1164.7,1006.5,15.11,1.0727,353.6,109.41406200000002,124.953125,152.4375,138.25,13.6,537.0,17061.0,148.69,127.71,140.84,94.48,101.79,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.49,1264.5,3.158,2.8398,3.818,1407.9,2.6008,19.105,418.4
2014-09-05 00:37:00,0.9337,31.98,1.6313,349.25,3131.0,0.9191,65.32,1995.0,1.2937,118.38281200000002,222.75,103.6,0.009498000000000001,202.0,627.0,158.125,1919.0,1094.4,15660.0,15615.0,4064.5,413.8,1164.7,1006.5,15.11,1.0728,353.6,109.41406200000002,124.953125,152.4375,138.25,13.6,537.0,17061.0,148.69,127.71,140.84,94.5,101.79,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.48,1264.6,3.158,2.8398,3.818,1407.9,2.6008,19.105,418.4
2014-09-05 00:38:00,0.9337,31.98,1.6313,349.25,3131.0,0.9191,65.32,1995.5,1.2937,118.38281200000002,222.75,103.6,0.009497,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4064.5,413.8,1164.7,1006.75,15.11,1.0728,353.6,109.41406200000002,124.953125,152.4375,138.25,13.6,537.0,17063.0,148.69,127.71,140.84,94.5,101.79,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.48,1264.5,3.158,2.8398,3.818,1407.9,2.6008,19.105,418.4
2014-09-05 00:39:00,0.9337,31.98,1.6313,349.25,3131.0,0.9191,65.32,1995.25,1.2937,118.38281200000002,222.75,103.6,0.009497,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4064.75,413.8,1164.7,1006.75,15.11,1.0728,353.6,109.41406200000002,124.953125,152.4375,138.25,13.6,537.0,17063.0,148.69,127.71,140.84,94.5,101.79,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.49,1264.6,3.158,2.8398,3.818,1407.9,2.6008,19.105,418.4
2014-09-05 00:40:00,0.9338,31.98,1.6314,349.25,3131.0,0.9191,65.32,1995.25,1.2937,118.38281200000002,222.75,103.6,0.009498999999999999,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4064.75,413.8,1164.7,1006.75,15.11,1.0728,353.6,109.40625,124.953125,152.4375,138.25,13.6,537.0,17061.0,148.69,127.71,140.84,94.5,101.79,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.49,1264.6,3.158,2.8398,3.818,1407.9,2.6008,19.105,418.4
2014-09-05 00:41:00,0.9337,31.98,1.6314,349.25,3131.0,0.9191,65.32,1995.5,1.2937,118.38281200000002,222.75,103.6,0.009498999999999999,202.0,627.0,158.125,1919.0,1094.4,15660.0,15615.0,4065.25,413.8,1164.8,1006.75,15.11,1.0728,353.6,109.40625,124.953125,152.4375,138.25,13.6,537.25,17063.0,148.69,127.71,140.84,94.5,101.77,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.5,1264.6,3.158,2.8398,3.818,1407.9,2.6008,19.105,418.4
2014-09-05 00:42:00,0.9337,31.98,1.6313,349.25,3131.0,0.9191,65.32,1995.25,1.2937,118.390625,222.75,103.6,0.009498000000000001,202.0,627.0,158.125,1919.0,1094.4,15660.0,15615.0,4065.5,413.8,1164.8,1006.75,15.11,1.0727,353.6,109.40625,124.953125,152.4375,138.25,13.6,537.25,17063.0,148.69,127.71,140.84,94.5,101.76,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.47,1264.6,3.1585,2.8398,3.82,1407.9,2.6008,19.105,418.4
2014-09-05 00:43:00,0.9337,31.98,1.6313,349.25,3131.0,0.9191,65.32,1995.5,1.2936,118.38281200000002,222.75,103.6,0.009498000000000001,202.0,627.0,158.125,1919.0,1094.4,15655.0,15615.0,4066.0,413.8,1164.8,1006.75,15.11,1.0727,353.6,109.40625,124.953125,152.4375,138.21875,13.6,537.25,17063.0,148.69,127.71,140.84,94.5,101.76,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.48,1264.6,3.1585,2.8398,3.82,1407.9,2.6008,19.105,418.4
2014-09-05 00:44:00,0.9337,31.98,1.6312,349.0,3131.0,0.9191,65.32,1995.75,1.2934,118.38281200000002,222.75,103.6,0.0095,202.0,627.0,158.125,1919.0,1094.4,15655.0,15620.0,4066.5,413.8,1164.8,1006.75,15.11,1.0727,353.6,109.40625,124.953125,152.4375,138.21875,13.6,537.5,17065.0,148.69,127.71,140.84,94.5,101.76,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.49,1264.7,3.1585,2.8398,3.819,1407.9,2.6008,19.105,418.4
2014-09-05 00:45:00,0.9337,31.98,1.6312,349.25,3131.0,0.9191,65.32,1995.5,1.2934,118.38281200000002,222.75,103.6,0.009498999999999999,202.0,627.0,158.125,1919.0,1094.4,15660.0,15620.0,4066.25,413.8,1165.1,1006.75,15.11,1.0726,353.6,109.40625,124.953125,152.4375,138.21875,13.6,537.5,17064.0,148.69,127.71,140.84,94.5,101.76,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.5,1264.6,3.159,2.8398,3.819,1407.8,2.6008,19.105,418.4
2014-09-05 00:46:00,0.9337,31.98,1.6312,349.0,3131.0,0.9191,65.32,1995.5,1.2934,118.38281200000002,222.75,103.55,0.009498000000000001,202.0,627.0,158.125,1919.0,1094.4,15655.0,15620.0,4066.0,413.8,1165.1,1006.5,15.11,1.0726,353.6,109.40625,124.953125,152.4375,138.21875,13.6,537.5,17064.0,148.69,127.71,140.84,94.5,101.79,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.5,1264.4,3.1585,2.8398,3.819,1407.8,2.6008,19.105,418.4
2014-09-05 00:47:00,0.9336,31.98,1.6311,349.0,3131.0,0.919,65.32,1995.75,1.2934,118.38281200000002,222.75,103.55,0.009495,202.0,627.0,158.125,1919.0,1094.4,15665.0,15625.0,4066.25,413.8,1165.1,1006.5,15.11,1.0726,353.6,109.40625,124.953125,152.4375,138.21875,13.6,537.5,17064.0,148.69,127.71,140.84,94.5,101.76,3268.0,111.01,16.2,885.0,2.846,2.6134,2065.0,145.03,101.91,1998.0,94.5,1264.2,3.1585,2.8398,3.819,1406.9,2.6008,19.105,418.4
