,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2017-10-06 00:01:00,0.7745,33.01,1.3118,350.25,2090.0,0.7949,68.28,2549.0,1.1741,117.3984375,154.95,62.625,0.008887,127.85,435.5,116.175,1974.4,1112.1,20670.0,20705.0,6065.0,495.8,1514.2,969.75,14.36,1.0258,317.6,134.0625,107.796875,125.171875,164.21875,152.34375,10.9,442.5,22728.0,161.26,131.2,163.54,50.73,56.98,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.76,1270.7,3.0455,1.7901,2.9,918.3,1.6236,16.625,378.1
2017-10-06 00:02:00,0.7743,33.01,1.3117,350.25,2090.0,0.7948,68.28,2549.0,1.17365,117.3984375,154.95,62.625,0.0088865,127.85,435.5,116.175,1974.4,1112.1,20670.0,20705.0,6065.0,495.8,1514.2,969.75,14.36,1.0255,317.6,134.0625,107.796875,125.171875,164.21875,152.34375,10.9,442.5,22728.0,161.26,131.2,163.54,50.73,56.98,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.75,1270.5,3.0455,1.7901,2.9,918.3,1.6235,16.625,378.1
2017-10-06 00:03:00,0.7739,33.01,1.3117,350.25,2090.0,0.7947,68.28,2549.0,1.1736,117.3984375,154.95,62.625,0.008886,127.85,435.5,116.175,1974.4,1112.1,20670.0,20705.0,6065.0,495.8,1514.2,969.75,14.36,1.0255,317.6,134.0625,107.796875,125.171875,164.21875,152.34375,10.9,442.5,22728.0,161.26,131.2,163.54,50.73,56.97,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.74,1270.5,3.0445,1.7901,2.9010000000000002,918.4,1.6231,16.625,378.1
2017-10-06 00:04:00,0.774,33.01,1.3116,350.25,2090.0,0.79465,68.28,2549.25,1.17365,117.3984375,154.95,62.625,0.0088865,127.85,435.5,116.175,1974.4,1112.1,20670.0,20705.0,6065.25,495.8,1514.2,969.75,14.36,1.0255,317.6,134.0625,107.796875,125.171875,164.21875,152.34375,10.9,442.5,22729.0,161.26,131.2,163.54,50.73,56.96,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.74,1270.5,3.045,1.7901,2.9,918.4,1.6231,16.625,378.1
2017-10-06 00:05:00,0.774,33.01,1.3114,350.25,2090.0,0.7947,68.28,2549.25,1.17355,117.3984375,154.95,62.625,0.0088845,127.85,435.5,116.175,1974.4,1112.1,20675.0,20705.0,6065.5,495.8,1514.2,969.75,14.36,1.0254,317.6,134.0625,107.796875,125.171875,164.21875,152.34375,10.9,442.5,22729.0,161.26,131.2,163.54,50.73,56.96,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.73,1270.1,3.045,1.7901,2.9010000000000002,918.0,1.6231,16.625,378.1
2017-10-06 00:06:00,0.7739,33.0,1.3113,350.25,2090.0,0.7946,68.28,2549.25,1.1733,117.3984375,154.95,62.625,0.008880500000000001,127.85,435.5,116.175,1974.4,1112.1,20685.0,20715.0,6066.0,495.8,1514.2,969.75,14.36,1.0252,317.6,134.0625,107.796875,125.15625,164.21875,152.3125,10.9,442.5,22731.0,161.26,131.2,163.54,50.73,56.95,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.73,1269.6,3.045,1.7901,2.9019999999999997,917.7,1.6231,16.615,378.1
2017-10-06 00:07:00,0.7738,32.99,1.3111,350.25,2090.0,0.7946,68.28,2549.5,1.1731,117.390625,154.95,62.625,0.008879999999999999,127.85,435.5,116.175,1974.4,1112.1,20685.0,20720.0,6066.25,495.8,1514.2,969.75,14.36,1.0251,317.6,134.0625,107.796875,125.15625,164.1875,152.3125,10.9,442.5,22731.0,161.26,131.2,163.54,50.73,56.95,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.73,1269.5,3.045,1.7901,2.9019999999999997,917.5,1.6231,16.615,378.1
2017-10-06 00:08:00,0.7741,32.99,1.3106,350.25,2090.0,0.79455,68.3,2549.25,1.17305,117.390625,154.95,62.625,0.0088775,127.85,435.5,116.175,1974.4,1112.1,20685.0,20720.0,6066.25,495.8,1514.2,969.75,14.36,1.025,317.6,134.0625,107.796875,125.140625,164.1875,152.3125,10.9,442.5,22731.0,161.26,131.2,163.54,50.73,56.95,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.4,3.045,1.7901,2.9019999999999997,917.6,1.6231,16.615,378.1
2017-10-06 00:09:00,0.7743,32.99,1.3108,350.25,2090.0,0.79465,68.28,2549.25,1.1733,117.3828125,154.95,62.625,0.0088775,127.85,435.5,116.175,1974.4,1112.1,20685.0,20720.0,6066.25,495.8,1514.2,969.75,14.36,1.0251,317.6,134.046875,107.796875,125.140625,164.15625,152.28125,10.9,442.5,22731.0,161.26,131.2,163.54,50.73,56.95,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.6,3.045,1.7901,2.9019999999999997,917.6,1.6225,16.615,378.1
2017-10-06 00:10:00,0.7744,32.99,1.3108,350.25,2090.0,0.7947,68.35,2549.25,1.17325,117.3828125,154.95,62.625,0.0088775,127.85,435.5,116.175,1974.4,1112.1,20690.0,20720.0,6066.5,495.8,1514.2,970.0,14.36,1.0252,317.6,134.046875,107.796875,125.140625,164.15625,152.28125,10.9,442.5,22731.0,161.26,131.2,163.54,50.73,56.94,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.71,1269.5,3.043,1.7901,2.9019999999999997,917.8,1.6225,16.61,378.1
2017-10-06 00:11:00,0.7745,32.99,1.3109,350.25,2090.0,0.7947,68.35,2549.75,1.17325,117.3828125,154.95,62.625,0.008877,127.85,435.5,116.175,1974.4,1112.1,20695.0,20725.0,6066.75,495.8,1514.4,970.0,14.36,1.0251,317.6,134.046875,107.796875,125.140625,164.15625,152.28125,10.9,442.5,22732.0,161.26,131.2,163.54,50.72,56.93,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.71,1269.7,3.041,1.7901,2.904,917.9,1.6225,16.615,378.1
2017-10-06 00:12:00,0.7745,32.99,1.3108,350.25,2090.0,0.79465,68.35,2549.5,1.1734,117.3828125,154.95,62.625,0.008877,127.85,435.5,116.175,1974.4,1112.1,20695.0,20725.0,6066.75,495.8,1514.4,969.75,14.36,1.0253,317.6,134.046875,107.796875,125.140625,164.15625,152.28125,10.9,442.5,22732.0,161.26,131.2,163.54,50.72,56.94,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.8,3.041,1.7901,2.904,917.9,1.6225,16.62,378.1
2017-10-06 00:13:00,0.7744,32.99,1.3109,350.25,2090.0,0.7947,68.35,2549.75,1.17335,117.390625,154.95,62.625,0.0088775,127.85,435.5,116.175,1974.4,1112.1,20695.0,20725.0,6066.75,495.8,1514.4,969.75,14.36,1.0253,317.6,134.046875,107.796875,125.140625,164.15625,152.28125,10.9,442.5,22732.0,161.26,131.2,163.54,50.72,56.94,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.7,3.0415,1.7901,2.903,917.8,1.6225,16.62,378.1
2017-10-06 00:14:00,0.7744,32.99,1.3105,350.25,2090.0,0.79465,68.35,2549.75,1.17325,117.3828125,154.95,62.625,0.008878,127.85,435.5,116.175,1974.4,1112.1,20690.0,20725.0,6067.0,495.8,1514.4,969.75,14.36,1.0253,317.6,134.046875,107.796875,125.140625,164.15625,152.28125,10.9,442.5,22732.0,161.26,131.2,163.54,50.72,56.94,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.8,3.0415,1.7901,2.904,917.9,1.6225,16.615,378.1
2017-10-06 00:15:00,0.7744,32.99,1.3106,350.25,2090.0,0.79465,68.35,2549.5,1.1733,117.3828125,154.95,62.625,0.008877,127.85,435.5,116.175,1974.4,1112.1,20690.0,20725.0,6067.25,495.8,1514.4,969.75,14.36,1.0252,317.7,134.046875,107.796875,125.140625,164.15625,152.28125,10.9,442.5,22731.0,161.26,131.2,163.54,50.72,56.94,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.7,3.041,1.7901,2.903,917.9,1.6225,16.615,378.1
2017-10-06 00:16:00,0.7744,32.99,1.3106,350.0,2090.0,0.7946,68.35,2549.5,1.17335,117.3828125,154.95,62.625,0.0088775,127.85,435.5,116.175,1974.4,1112.1,20690.0,20725.0,6067.0,495.8,1514.4,969.75,14.36,1.0251,317.7,134.046875,107.796875,125.140625,164.15625,152.28125,10.9,442.5,22731.0,161.26,131.2,163.54,50.72,56.94,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.7,3.0405,1.7901,2.903,917.5,1.6236,16.61,378.1
2017-10-06 00:17:00,0.7744,32.99,1.3107,350.25,2090.0,0.7946,68.35,2549.5,1.1733,117.3828125,154.95,62.625,0.0088775,127.85,435.5,116.175,1974.4,1112.1,20695.0,20725.0,6067.25,495.8,1514.4,969.75,14.36,1.0251,317.7,134.046875,107.796875,125.140625,164.15625,152.28125,10.9,442.5,22731.0,161.26,131.2,163.54,50.72,56.94,3605.0,112.145,13.25,530.75,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.7,3.0415,1.7901,2.903,917.5,1.6228,16.61,378.1
2017-10-06 00:18:00,0.7744,32.99,1.3107,350.25,2090.0,0.79465,68.35,2549.5,1.1732,117.3828125,154.95,62.625,0.0088775,127.85,435.5,116.175,1974.4,1112.1,20695.0,20725.0,6067.25,495.8,1514.4,969.75,14.36,1.0251,317.7,134.046875,107.796875,125.140625,164.15625,152.28125,10.9,442.5,22732.0,161.26,131.2,163.54,50.73,56.95,3605.0,112.145,13.25,530.5,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.6,3.0415,1.7901,2.903,917.4,1.6228,16.615,378.1
2017-10-06 00:19:00,0.7744,32.99,1.3107,350.0,2090.0,0.79465,68.35,2549.75,1.1732,117.3828125,154.95,62.625,0.0088775,127.85,435.5,116.175,1974.4,1112.1,20690.0,20720.0,6067.0,495.8,1514.4,969.75,14.36,1.0251,317.7,134.046875,107.796875,125.140625,164.15625,152.28125,10.9,442.5,22732.0,161.26,131.2,163.54,50.72,56.95,3605.0,112.145,13.25,530.5,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.7,3.0405,1.7901,2.903,917.5,1.6228,16.615,378.1
2017-10-06 00:20:00,0.7744,32.99,1.3107,350.0,2090.0,0.79465,68.35,2549.75,1.17325,117.3828125,154.95,62.625,0.0088775,127.85,435.5,116.175,1974.4,1112.1,20690.0,20720.0,6067.25,495.8,1514.4,969.75,14.36,1.0251,317.7,134.046875,107.796875,125.140625,164.15625,152.3125,10.9,442.5,22732.0,161.26,131.2,163.54,50.72,56.95,3605.0,112.145,13.25,530.5,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.7,3.041,1.7901,2.903,917.5,1.6225,16.615,378.1
2017-10-06 00:21:00,0.7742,32.99,1.3108,350.25,2090.0,0.7946,68.35,2549.5,1.17325,117.390625,154.95,62.625,0.008877,127.85,435.5,116.175,1974.4,1112.1,20690.0,20720.0,6067.25,495.8,1514.4,969.75,14.36,1.0251,317.7,134.046875,107.796875,125.140625,164.15625,152.3125,10.9,442.5,22732.0,161.26,131.2,163.54,50.72,56.95,3605.0,112.145,13.25,531.0,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.7,3.041,1.7901,2.904,917.4,1.6225,16.615,378.1
2017-10-06 00:22:00,0.7744,32.99,1.3108,350.25,2090.0,0.79465,68.35,2549.5,1.17325,117.390625,154.95,62.625,0.008877,127.85,435.5,116.175,1974.4,1112.1,20690.0,20725.0,6067.25,495.8,1514.4,969.75,14.36,1.0251,317.7,134.046875,107.796875,125.140625,164.15625,152.3125,10.9,442.5,22732.0,161.26,131.2,163.54,50.72,56.94,3605.0,112.145,13.25,531.0,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.7,3.0415,1.7901,2.904,917.8,1.6225,16.62,378.1
2017-10-06 00:23:00,0.7744,32.99,1.3107,350.25,2090.0,0.79465,68.35,2549.5,1.17335,117.390625,154.95,62.625,0.008877,127.85,435.5,116.175,1974.4,1112.1,20690.0,20725.0,6067.25,495.8,1514.4,969.75,14.36,1.0251,317.7,134.046875,107.796875,125.140625,164.15625,152.3125,10.9,442.5,22732.0,161.26,131.2,163.54,50.72,56.94,3605.0,112.145,13.25,531.0,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.72,1269.7,3.042,1.7901,2.904,917.9,1.6225,16.615,378.1
2017-10-06 00:24:00,0.7744,32.99,1.3108,350.25,2090.0,0.7947,68.35,2549.5,1.1733,117.390625,154.95,62.625,0.0088775,127.85,435.5,116.175,1974.4,1112.1,20695.0,20725.0,6067.25,495.8,1514.4,969.75,14.36,1.0251,317.7,134.046875,107.796875,125.140625,164.15625,152.3125,10.9,442.5,22733.0,161.26,131.2,163.54,50.72,56.94,3605.0,112.145,13.25,531.0,1.7776,1.6267,2007.0,155.43,56.94,1582.0,50.73,1269.7,3.0425,1.7901,2.904,917.9,1.6225,16.615,378.1
