,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2011-11-04 00:26:00,1.0335,51.77,1.6008,651.25,2743.0,0.9879,98.6,1254.0,1.3811,122.97656200000002,147.4,86.775,0.012832,227.0,720.0,124.3,1479.0,995.0,8760.0,8770.0,2360.75,744.1,1225.25,25.84,1.1385,315.4,110.19531200000002,130.0,154.15625,140.59375,31.5,635.0,11964.0,136.56,123.1,121.4,93.89,110.54,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,93.9,1761.0,3.6135,3.0377,3.8080000000000003,1633.1,2.6406,34.49,683.2
2011-11-04 00:27:00,1.0334,51.77,1.601,651.0,2743.0,0.9878,98.6,1253.75,1.3811,122.97656200000002,147.4,86.775,0.012832,227.0,720.0,124.3,1479.0,995.0,8760.0,8770.0,2360.5,744.1,1225.25,25.84,1.1385,315.4,110.19531200000002,130.0,154.15625,140.59375,31.5,635.0,11961.0,136.56,123.1,121.4,93.89,110.54,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,93.9,1761.5,3.6145,3.0377,3.8080000000000003,1633.1,2.6406,34.49,683.2
2011-11-04 00:28:00,1.0334,51.77,1.6008,651.0,2743.0,0.9878,98.6,1254.25,1.381,122.97656200000002,147.4,86.775,0.012832,227.0,720.0,124.3,1479.0,995.0,8765.0,8770.0,2361.25,744.1,1225.75,25.84,1.1385,315.4,110.19531200000002,130.0,154.15625,140.59375,31.5,634.5,11964.0,136.56,123.1,121.4,93.89,110.54,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,93.91,1761.4,3.615,3.0377,3.8080000000000003,1633.1,2.6406,34.495,683.2
2011-11-04 00:29:00,1.0336,51.77,1.6009,651.0,2743.0,0.9878,98.6,1254.75,1.3811,122.97656200000002,147.4,86.775,0.012831,227.0,720.0,124.325,1479.0,995.0,8765.0,8770.0,2361.5,744.5,1225.75,25.84,1.1385,315.4,110.1875,129.984375,154.15625,140.5625,31.5,634.5,11967.0,136.56,123.1,121.4,93.89,110.58,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,93.89,1761.2,3.615,3.0377,3.8080000000000003,1633.1,2.6406,34.51,683.2
2011-11-04 00:30:00,1.0336,51.77,1.6011,651.0,2743.0,0.9878,98.6,1254.25,1.3811,122.97656200000002,147.4,86.775,0.012831,227.0,720.0,124.325,1479.0,995.0,8765.0,8770.0,2361.5,744.5,1225.75,25.84,1.1385,315.4,110.1875,129.984375,154.15625,140.5625,31.5,634.5,11965.0,136.56,123.1,121.4,93.89,110.58,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,93.9,1761.2,3.614,3.0377,3.8080000000000003,1633.1,2.6406,34.51,683.2
2011-11-04 00:31:00,1.0336,51.77,1.601,651.0,2743.0,0.9878,98.6,1254.75,1.381,122.97656200000002,147.4,86.775,0.012832,227.0,720.0,124.3,1479.0,995.0,8765.0,8770.0,2361.75,744.5,1225.75,25.84,1.1382,315.4,110.1875,129.984375,154.15625,140.5625,31.5,634.5,11967.0,136.56,123.1,121.4,93.89,110.59,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,93.98,1761.1,3.613,3.0377,3.807,1633.1,2.6406,34.47,683.2
2011-11-04 00:32:00,1.0334,51.77,1.6009,651.0,2743.0,0.9878,98.6,1254.75,1.381,122.97656200000002,147.4,86.775,0.012831,227.0,720.0,124.275,1479.0,995.0,8760.0,8770.0,2361.5,744.5,1225.75,25.84,1.1382,315.4,110.1875,129.984375,154.15625,140.5625,31.5,634.5,11967.0,136.56,123.1,121.4,93.89,110.59,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,93.96,1761.0,3.615,3.0377,3.805,1633.1,2.6406,34.465,683.2
2011-11-04 00:33:00,1.0334,51.77,1.6012,651.0,2743.0,0.9878,98.6,1254.5,1.3811,122.97656200000002,147.4,86.775,0.012831,227.0,720.0,124.3,1479.0,995.0,8760.0,8770.0,2361.5,744.5,1225.75,25.84,1.1384,315.4,110.1875,129.984375,154.15625,140.5625,31.5,634.5,11969.0,136.56,123.1,121.4,93.89,110.59,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,93.99,1760.8,3.6125,3.0377,3.803,1633.1,2.6406,34.455,683.2
2011-11-04 00:34:00,1.0336,51.76,1.6014,651.0,2743.0,0.9878,98.6,1254.5,1.3815,122.97656200000002,147.4,86.775,0.012831,227.0,720.0,124.3,1479.0,995.0,8760.0,8770.0,2361.5,744.4,1225.75,25.84,1.1385,315.4,110.1875,129.984375,154.15625,140.5625,31.5,634.5,11969.0,136.56,123.1,121.4,93.89,110.65,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.02,1761.0,3.61,3.0377,3.782,1633.1,2.6406,34.475,683.2
2011-11-04 00:35:00,1.0338,51.76,1.6015,651.0,2743.0,0.9879,98.6,1254.75,1.3816,122.97656200000002,147.4,86.775,0.012831,227.0,720.0,124.325,1479.0,995.0,8760.0,8770.0,2361.75,744.5,1225.75,25.84,1.1385,315.4,110.19531200000002,129.984375,154.15625,140.5625,31.5,634.5,11970.0,136.56,123.1,121.4,93.89,110.65,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.01,1761.1,3.61,3.0377,3.79,1633.1,2.6406,34.455,683.2
2011-11-04 00:36:00,1.0338,51.76,1.6015,651.0,2743.0,0.9878,98.6,1254.25,1.3816,122.97656200000002,147.4,86.775,0.012831,227.0,720.0,124.325,1479.0,995.0,8760.0,8770.0,2361.5,744.3,1225.75,25.84,1.1385,315.4,110.19531200000002,129.984375,154.15625,140.5625,31.5,634.5,11969.0,136.56,123.1,121.4,94.02,110.65,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.04,1761.2,3.61,3.0377,3.7939999999999996,1634.3,2.6406,34.455,683.2
2011-11-04 00:37:00,1.0339,51.78,1.6016,651.0,2743.0,0.9879,98.6,1254.5,1.3817,122.97656200000002,147.4,86.775,0.012831,227.0,720.0,124.325,1479.0,995.0,8765.0,8770.0,2361.75,744.3,1225.75,25.84,1.1386,315.4,110.19531200000002,129.984375,154.15625,140.5625,31.5,634.5,11968.0,136.56,123.1,121.4,94.08,110.76,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.06,1761.2,3.6105,3.0377,3.793,1634.3,2.6406,34.49,683.2
2011-11-04 00:38:00,1.0338,51.78,1.6016,651.0,2743.0,0.988,98.67,1254.25,1.3819,122.97656200000002,147.4,86.775,0.012831,227.0,720.0,124.325,1479.0,995.0,8765.0,8770.0,2361.0,744.3,1226.0,25.84,1.1386,315.4,110.19531200000002,129.984375,154.15625,140.5625,31.5,634.5,11966.0,136.56,123.1,121.4,94.08,110.75,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.07,1761.2,3.612,3.042,3.795,1634.3,2.6406,34.475,683.2
2011-11-04 00:39:00,1.0341,51.78,1.6015,651.0,2743.0,0.988,98.68,1254.25,1.3818,122.97656200000002,147.4,86.775,0.012831,227.0,720.0,124.325,1479.0,995.0,8765.0,8770.0,2361.0,744.4,1226.0,25.84,1.1386,315.4,110.19531200000002,129.984375,154.15625,140.5625,31.5,634.5,11965.0,136.56,123.1,121.4,94.08,110.77,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.04,1761.3,3.6155,3.042,3.795,1634.7,2.6406,34.49,683.2
2011-11-04 00:40:00,1.0343,51.79,1.6015,651.25,2743.0,0.9881,98.68,1254.5,1.3818,122.97656200000002,147.4,86.775,0.012831,227.0,720.0,124.425,1479.0,995.0,8765.0,8770.0,2361.5,744.4,1226.0,25.84,1.1386,315.4,110.19531200000002,130.0,154.15625,140.5625,31.5,634.5,11968.0,136.56,123.1,121.4,94.08,110.77,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.1,1761.4,3.6155,3.0405,3.795,1634.7,2.6406,34.495,683.2
2011-11-04 00:41:00,1.0341,51.79,1.6014,651.25,2743.0,0.9882,98.68,1254.75,1.3817,122.97656200000002,147.4,86.85,0.012831,227.0,720.0,124.425,1479.0,995.0,8765.0,8770.0,2361.5,744.4,1226.0,25.84,1.1386,315.4,110.19531200000002,130.0,154.15625,140.5,31.5,634.5,11969.0,136.56,123.1,121.4,94.13,110.79,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.12,1761.3,3.6145,3.0405,3.7969999999999997,1634.7,2.6406,34.495,683.2
2011-11-04 00:42:00,1.0339,51.79,1.6013,651.25,2743.0,0.988,98.68,1254.5,1.3816,122.97656200000002,147.4,86.85,0.012831,227.0,720.0,124.475,1479.0,995.0,8765.0,8770.0,2361.25,744.4,1226.0,25.84,1.1385,315.4,110.19531200000002,129.984375,154.15625,140.53125,31.5,634.5,11969.0,136.56,123.1,121.4,94.13,110.78,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.12,1761.3,3.613,3.0405,3.7969999999999997,1634.7,2.6406,34.515,683.2
2011-11-04 00:43:00,1.0339,51.79,1.6013,651.25,2743.0,0.9879,98.68,1254.5,1.3816,122.97656200000002,147.4,86.85,0.012831,227.0,720.0,124.475,1479.0,995.0,8765.0,8770.0,2361.25,744.4,1225.75,25.84,1.1385,315.4,110.19531200000002,129.984375,154.15625,140.53125,31.5,634.5,11970.0,136.56,123.1,121.4,94.13,110.78,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.13,1761.6,3.613,3.0405,3.798,1634.7,2.6406,34.515,683.2
2011-11-04 00:44:00,1.0336,51.79,1.6012,651.25,2743.0,0.9879,98.68,1254.5,1.3814,122.97656200000002,147.4,86.85,0.012831,227.0,720.0,124.475,1479.0,995.0,8765.0,8770.0,2361.25,744.4,1225.75,25.84,1.1385,315.4,110.19531200000002,130.0,154.15625,140.5625,31.5,634.0,11970.0,136.56,123.1,121.4,94.13,110.78,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.15,1761.6,3.613,3.0405,3.798,1634.7,2.6406,34.52,683.2
2011-11-04 00:45:00,1.0335,51.79,1.6011,651.25,2743.0,0.9879,98.68,1254.25,1.3811,122.97656200000002,147.4,86.85,0.012831,227.0,720.0,124.475,1479.0,995.0,8765.0,8770.0,2361.0,744.4,1225.75,25.84,1.1386,315.4,110.19531200000002,130.0,154.15625,140.5625,31.5,634.0,11965.0,136.56,123.1,121.4,94.13,110.82,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.17,1761.6,3.6135,3.045,3.798,1634.7,2.6406,34.52,683.2
2011-11-04 00:46:00,1.0335,51.79,1.6012,651.25,2743.0,0.9879,98.68,1254.5,1.3814,122.97656200000002,147.4,86.85,0.012831,227.0,720.0,124.475,1479.0,995.0,8760.0,8770.0,2360.75,744.4,1225.75,25.84,1.1386,315.4,110.19531200000002,130.0,154.15625,140.5625,31.5,634.0,11965.0,136.56,123.1,121.4,94.13,110.83,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.17,1761.4,3.6185,3.045,3.798,1634.7,2.6406,34.515,683.2
2011-11-04 00:47:00,1.0334,51.79,1.6012,651.0,2743.0,0.9879,98.68,1254.5,1.3814,122.97656200000002,147.4,86.85,0.012830000000000001,227.0,720.0,124.475,1479.0,995.0,8765.0,8770.0,2361.25,744.4,1225.75,25.84,1.1386,315.4,110.19531200000002,130.0,154.15625,140.5625,31.5,634.0,11965.0,136.56,123.1,121.4,94.15,110.79,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.18,1761.6,3.6185,3.045,3.798,1634.7,2.6406,34.54,683.2
2011-11-04 00:48:00,1.0335,51.77,1.6011,651.0,2743.0,0.988,98.68,1254.5,1.3813,122.97656200000002,147.4,86.85,0.012831,227.0,720.0,124.475,1479.0,995.0,8765.0,8770.0,2361.25,744.4,1225.75,25.84,1.1386,315.4,110.19531200000002,130.0,154.15625,140.5625,31.5,634.0,11969.0,136.56,123.1,121.4,94.15,110.79,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.17,1761.4,3.62,3.045,3.799,1634.7,2.6422,34.54,683.2
2011-11-04 00:49:00,1.0332,51.77,1.601,651.0,2743.0,0.9879,98.68,1254.5,1.3812,122.97656200000002,147.4,86.85,0.012831,227.0,720.0,124.625,1479.0,995.0,8765.0,8770.0,2361.0,744.7,1225.25,25.84,1.1386,315.4,110.19531200000002,130.0,154.15625,140.59375,31.5,634.0,11966.0,136.56,123.1,121.4,94.18,110.8,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.17,1761.4,3.6205,3.045,3.799,1634.7,2.6422,34.53,683.2
2011-11-04 00:50:00,1.033,51.77,1.601,651.0,2743.0,0.9878,98.68,1254.25,1.3812,122.97656200000002,147.4,86.8,0.012830000000000001,227.0,720.0,124.55,1479.0,995.0,8765.0,8770.0,2360.75,744.6,1225.25,25.84,1.1386,315.4,110.19531200000002,130.0,154.15625,140.5625,31.5,634.0,11965.0,136.56,123.1,121.4,94.18,110.81,2361.0,110.005,37.45,3.0767,2.6613,1780.0,111.37,1684.0,94.17,1761.4,3.618,3.045,3.799,1634.7,2.6422,34.52,683.2
