,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2013-03-08 00:12:00,1.0236,50.64,1.4987,693.25,2070.0,0.9694,86.5,1537.75,1.3092,123.5,142.15,81.5,0.01048,143.3,734.75,128.475,1692.5,1064.7,12195.0,12275.0,2795.25,931.5,1478.75,18.73,1.0585,438.8,110.19531200000002,130.609375,154.6875,141.75,14.1,696.75,14260.0,142.77,125.55,132.14,91.33,110.79,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.33,1576.1,3.5255,2.9711,3.583,1600.4,3.1297,28.77,533.3
2013-03-08 00:13:00,1.0236,50.62,1.499,693.25,2070.0,0.9695,86.5,1538.0,1.3092,123.5,142.15,81.5,0.01048,143.3,734.75,128.475,1692.5,1064.7,12195.0,12280.0,2795.25,931.5,1478.25,18.73,1.0585,438.8,110.19531200000002,130.625,154.6875,141.75,14.1,696.75,14261.0,142.77,125.55,132.14,91.33,110.79,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.31,1576.2,3.5255,2.9711,3.583,1600.5,3.1297,28.77,533.3
2013-03-08 00:14:00,1.0236,50.62,1.4993,693.0,2070.0,0.9695,86.5,1538.25,1.3092,123.5,142.15,81.5,0.01048,143.3,734.75,128.475,1692.5,1064.7,12195.0,12280.0,2795.5,931.5,1478.25,18.73,1.0585,438.8,110.19531200000002,130.609375,154.6875,141.75,14.1,696.75,14261.0,142.77,125.55,132.14,91.33,110.79,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.31,1576.1,3.5255,2.9711,3.583,1600.1,3.1298,28.77,533.3
2013-03-08 00:15:00,1.0236,50.62,1.4993,693.0,2070.0,0.9695,86.5,1538.0,1.3092,123.50781200000002,142.15,81.575,0.010479,143.3,734.75,128.475,1692.5,1064.7,12195.0,12280.0,2795.25,931.6,1478.25,18.73,1.0585,438.8,110.19531200000002,130.609375,154.6875,141.75,14.1,696.75,14260.0,142.77,125.55,132.14,91.33,110.79,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.31,1576.1,3.525,2.9711,3.583,1600.1,3.1298,28.77,533.3
2013-03-08 00:16:00,1.0236,50.62,1.4994,693.0,2070.0,0.9694,86.5,1538.25,1.3093,123.5,142.15,81.575,0.010479,143.3,734.75,128.475,1692.5,1064.7,12205.0,12295.0,2795.25,931.6,1478.5,18.73,1.0585,438.8,110.19531200000002,130.609375,154.71875,141.75,14.1,696.75,14259.0,142.77,125.55,132.14,91.33,110.8,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.32,1576.3,3.524,2.9711,3.5839999999999996,1600.2,3.1298,28.77,533.3
2013-03-08 00:17:00,1.0236,50.63,1.4995,693.0,2070.0,0.9695,86.5,1538.25,1.3093,123.49218700000002,142.15,81.6,0.01048,143.3,734.75,128.475,1692.5,1064.7,12210.0,12290.0,2795.25,931.6,1478.5,18.73,1.0586,438.8,110.19531200000002,130.609375,154.71875,141.75,14.1,696.75,14261.0,142.77,125.55,132.14,91.33,110.82,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.32,1576.2,3.5245,2.9711,3.5839999999999996,1600.1,3.1298,28.77,533.3
2013-03-08 00:18:00,1.0236,50.63,1.4995,693.0,2070.0,0.9695,86.5,1538.25,1.3093,123.50781200000002,142.15,81.6,0.010481,143.3,734.75,128.475,1692.5,1064.7,12205.0,12290.0,2795.5,931.6,1478.5,18.73,1.0587,438.8,110.19531200000002,130.609375,154.71875,141.75,14.1,696.75,14262.0,142.77,125.55,132.14,91.33,110.82,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.2,3.5245,2.9711,3.5839999999999996,1600.2,3.1298,28.765,533.3
2013-03-08 00:19:00,1.0237,50.63,1.4995,693.0,2070.0,0.9694,86.5,1538.5,1.3094,123.50781200000002,142.15,81.6,0.010481,143.3,734.75,128.475,1692.5,1064.7,12210.0,12295.0,2795.5,931.6,1478.5,18.73,1.0587,438.8,110.19531200000002,130.609375,154.71875,141.75,14.1,696.75,14262.0,142.77,125.55,132.14,91.33,110.82,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.3,3.5245,2.9711,3.5839999999999996,1600.2,3.1298,28.77,533.3
2013-03-08 00:20:00,1.0237,50.63,1.4993,693.0,2070.0,0.9695,86.5,1538.5,1.3092,123.50781200000002,142.15,81.6,0.010484,143.3,734.75,128.475,1692.5,1064.7,12210.0,12290.0,2795.75,931.6,1478.5,18.73,1.0587,438.8,110.19531200000002,130.609375,154.71875,141.75,14.1,696.5,14263.0,142.77,125.55,132.14,91.33,110.82,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.4,3.5245,2.9711,3.5839999999999996,1600.2,3.1298,28.77,533.3
2013-03-08 00:21:00,1.0237,50.63,1.4993,693.0,2070.0,0.9695,86.5,1538.25,1.3093,123.50781200000002,142.15,81.6,0.010481,143.3,734.75,128.475,1692.5,1064.7,12210.0,12290.0,2795.75,931.6,1478.5,18.73,1.0587,438.8,110.19531200000002,130.609375,154.71875,141.78125,14.1,696.5,14263.0,142.77,125.55,132.14,91.33,110.82,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.2,3.5245,2.9711,3.583,1600.2,3.1298,28.77,533.3
2013-03-08 00:22:00,1.0237,50.63,1.4995,693.0,2070.0,0.9694,86.5,1538.25,1.3093,123.50781200000002,142.15,81.6,0.01048,143.3,734.75,128.475,1692.5,1064.7,12210.0,12290.0,2796.0,931.6,1478.5,18.73,1.0587,438.8,110.19531200000002,130.609375,154.71875,141.78125,14.1,696.5,14263.0,142.77,125.55,132.14,91.33,110.79,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.3,3.5245,2.9711,3.582,1600.2,3.1298,28.77,533.3
2013-03-08 00:23:00,1.0235,50.63,1.4995,693.0,2070.0,0.9695,86.5,1538.25,1.3093,123.50781200000002,142.15,81.6,0.010482,143.3,734.75,128.475,1692.5,1064.7,12210.0,12280.0,2795.75,931.6,1478.75,18.73,1.0587,438.8,110.19531200000002,130.609375,154.71875,141.78125,14.1,696.5,14263.0,142.77,125.55,132.14,91.33,110.81,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.2,3.5245,2.9711,3.582,1600.2,3.1298,28.77,533.3
2013-03-08 00:24:00,1.0236,50.63,1.4995,693.0,2070.0,0.9695,86.5,1538.25,1.3093,123.50781200000002,142.15,81.6,0.010481,143.3,734.75,128.475,1692.5,1064.7,12210.0,12290.0,2795.75,931.7,1478.75,18.73,1.0586,438.8,110.19531200000002,130.609375,154.71875,141.78125,14.1,696.5,14262.0,142.77,125.55,132.14,91.33,110.81,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.2,3.5245,2.9711,3.582,1600.2,3.1298,28.77,533.3
2013-03-08 00:25:00,1.0237,50.63,1.4995,693.0,2070.0,0.9694,86.5,1538.25,1.3094,123.50781200000002,142.15,81.6,0.010482,143.3,734.75,128.475,1692.5,1064.7,12200.0,12280.0,2795.75,931.7,1478.5,18.73,1.0586,438.9,110.19531200000002,130.625,154.71875,141.78125,14.1,696.5,14262.0,142.77,125.55,132.14,91.33,110.81,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.1,3.5245,2.9711,3.583,1600.2,3.1298,28.77,533.3
2013-03-08 00:26:00,1.0237,50.64,1.4995,693.0,2070.0,0.9695,86.5,1538.25,1.3094,123.50781200000002,142.15,81.6,0.010483,143.3,734.75,128.475,1692.5,1064.7,12210.0,12280.0,2795.75,931.7,1478.5,18.73,1.0588,438.9,110.19531200000002,130.609375,154.71875,141.78125,14.1,696.5,14262.0,142.77,125.55,132.14,91.33,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.36,1576.3,3.5245,2.9711,3.583,1600.2,3.1298,28.77,533.3
2013-03-08 00:27:00,1.0237,50.62,1.4995,693.0,2070.0,0.9695,86.5,1538.25,1.3094,123.5,142.15,81.6,0.010483,143.3,734.75,128.475,1692.5,1064.7,12210.0,12280.0,2795.75,931.7,1478.5,18.73,1.0588,438.9,110.19531200000002,130.609375,154.71875,141.78125,14.1,696.5,14262.0,142.77,125.55,132.14,91.37,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.36,1576.4,3.5245,2.9713,3.583,1600.2,3.1296,28.775,533.3
2013-03-08 00:28:00,1.0237,50.62,1.4995,693.0,2070.0,0.9695,86.5,1538.25,1.3094,123.5,142.15,81.6,0.010483,143.3,734.75,128.475,1692.5,1064.7,12210.0,12290.0,2795.75,931.7,1478.5,18.73,1.0588,438.9,110.19531200000002,130.625,154.71875,141.78125,14.1,696.5,14262.0,142.77,125.55,132.14,91.4,110.88,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.38,1576.3,3.5245,2.9719,3.5839999999999996,1600.2,3.13,28.77,533.3
2013-03-08 00:29:00,1.0238,50.62,1.4995,693.0,2070.0,0.9696,86.5,1538.25,1.3095,123.5,142.15,81.6,0.010483,143.3,734.75,128.475,1692.5,1064.7,12210.0,12290.0,2795.75,931.7,1478.5,18.73,1.0588,438.9,110.19531200000002,130.625,154.71875,141.78125,14.1,696.5,14262.0,142.77,125.55,132.14,91.4,110.85,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.37,1576.2,3.524,2.9714,3.585,1600.2,3.13,28.765,533.3
2013-03-08 00:30:00,1.0238,50.62,1.4995,693.0,2070.0,0.9696,86.5,1538.5,1.3094,123.5,142.15,81.6,0.010485,143.3,734.75,128.475,1692.5,1064.7,12210.0,12285.0,2796.0,931.8,1478.25,18.73,1.0589,438.9,110.19531200000002,130.609375,154.71875,141.78125,14.1,696.5,14263.0,142.77,125.55,132.14,91.4,110.85,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.37,1576.4,3.5245,2.9714,3.585,1600.2,3.13,28.775,533.3
2013-03-08 00:31:00,1.024,50.62,1.4997,693.0,2070.0,0.9696,86.5,1538.5,1.3095,123.5,142.15,81.6,0.010487,143.3,734.75,128.475,1692.5,1064.7,12210.0,12285.0,2796.0,931.8,1478.75,18.73,1.0589,438.9,110.19531200000002,130.609375,154.71875,141.78125,14.1,696.5,14263.0,142.77,125.55,132.14,91.4,110.84,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.35,1576.5,3.5245,2.9714,3.5839999999999996,1600.0,3.13,28.775,533.3
2013-03-08 00:32:00,1.024,50.63,1.4995,693.0,2070.0,0.9696,86.58,1538.25,1.3095,123.5,142.15,81.6,0.010487,143.3,734.75,128.475,1692.5,1064.7,12210.0,12285.0,2795.75,931.8,1478.75,18.73,1.0588,438.9,110.19531200000002,130.625,154.78125,141.78125,14.1,696.5,14262.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.5,3.524,2.9714,3.583,1600.0,3.13,28.775,533.3
2013-03-08 00:33:00,1.0239,50.63,1.4995,693.5,2070.0,0.9696,86.58,1538.25,1.3094,123.5,142.15,81.6,0.010486,143.3,734.75,128.475,1692.5,1064.7,12190.0,12270.0,2795.5,931.7,1478.75,18.73,1.0588,438.9,110.19531200000002,130.625,154.78125,141.78125,14.1,696.75,14262.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.6,3.524,2.9714,3.583,1600.0,3.13,28.775,533.3
2013-03-08 00:34:00,1.0238,50.63,1.4995,693.25,2070.0,0.9695,86.58,1538.25,1.3094,123.50781200000002,142.15,81.6,0.010486,143.3,734.75,128.475,1692.5,1064.7,12185.0,12270.0,2795.5,931.7,1478.75,18.73,1.0588,438.9,110.19531200000002,130.625,154.78125,141.78125,14.1,696.75,14261.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.5,3.524,2.9714,3.5839999999999996,1600.2,3.13,28.775,533.3
2013-03-08 00:35:00,1.0239,50.62,1.4993,693.25,2070.0,0.9695,86.58,1538.0,1.3092,123.50781200000002,142.15,81.6,0.010486,143.3,734.75,128.475,1692.5,1064.7,12185.0,12270.0,2795.5,931.7,1478.75,18.73,1.0588,438.6,110.19531200000002,130.609375,154.78125,141.78125,14.1,696.75,14261.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.33,1576.3,3.524,2.9714,3.585,1599.7,3.13,28.76,533.3
2013-03-08 00:36:00,1.0238,50.61,1.4992,693.25,2070.0,0.9695,86.61,1538.0,1.3092,123.50781200000002,142.15,81.6,0.010487,143.3,734.75,128.475,1692.5,1064.7,12180.0,12260.0,2795.5,931.7,1478.5,18.73,1.0587,438.8,110.19531200000002,130.625,154.8125,141.8125,14.1,696.75,14261.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.3,1576.5,3.524,2.9714,3.585,1599.7,3.13,28.76,533.3
2013-03-08 00:37:00,1.0239,50.62,1.4994,693.25,2070.0,0.9695,86.61,1538.0,1.3092,123.50781200000002,142.15,81.6,0.010490000000000001,143.3,734.75,128.475,1692.5,1064.7,12180.0,12260.0,2795.5,931.7,1478.75,18.73,1.0587,438.8,110.19531200000002,130.625,154.8125,141.8125,14.1,696.75,14261.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.3,1576.5,3.523,2.9714,3.585,1600.2,3.13,28.76,533.3
2013-03-08 00:38:00,1.0239,50.62,1.4997,693.25,2070.0,0.9696,86.61,1538.25,1.3093,123.50781200000002,142.15,81.6,0.010489,143.3,734.75,128.475,1692.5,1064.7,12180.0,12260.0,2795.5,931.6,1478.75,18.73,1.0587,438.8,110.19531200000002,130.625,154.8125,141.78125,14.1,696.75,14261.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.3,1576.3,3.5235,2.9714,3.585,1600.2,3.13,28.74,533.3
2013-03-08 00:39:00,1.0238,50.61,1.4995,693.25,2070.0,0.9695,86.61,1538.25,1.3093,123.50781200000002,142.15,81.6,0.010487,143.3,734.75,128.475,1692.5,1064.7,12180.0,12270.0,2795.75,931.6,1478.75,18.73,1.0587,438.8,110.19531200000002,130.625,154.8125,141.78125,14.1,696.75,14262.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.31,1576.1,3.524,2.9714,3.5860000000000003,1600.1,3.13,28.74,533.3
2013-03-08 00:40:00,1.0236,50.61,1.4992,693.25,2070.0,0.9695,86.61,1538.25,1.3092,123.50781200000002,142.15,81.6,0.010487999999999999,143.3,734.75,128.475,1692.5,1064.7,12180.0,12270.0,2795.75,931.6,1478.75,18.73,1.0587,438.8,110.19531200000002,130.640625,154.8125,141.78125,14.1,696.75,14261.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.31,1576.1,3.5235,2.9714,3.589,1600.6,3.13,28.735,533.3
2013-03-08 00:41:00,1.0237,50.61,1.4992,693.0,2070.0,0.9695,86.61,1538.5,1.3093,123.50781200000002,142.15,81.6,0.010487999999999999,143.3,734.75,128.475,1692.5,1064.7,12180.0,12270.0,2795.75,931.6,1478.75,18.73,1.0587,438.8,110.19531200000002,130.625,154.8125,141.8125,14.1,696.0,14261.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.32,1576.0,3.5235,2.9714,3.589,1600.1,3.13,28.745,533.3
2013-03-08 00:42:00,1.0237,50.62,1.4992,693.0,2070.0,0.9695,86.51,1538.5,1.3092,123.50781200000002,142.15,81.6,0.010487999999999999,143.3,734.75,128.475,1692.5,1064.7,12180.0,12270.0,2795.5,931.6,1478.75,18.73,1.0587,438.8,110.19531200000002,130.640625,154.8125,141.8125,14.1,696.0,14261.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.32,1576.0,3.5215,2.9714,3.585,1600.1,3.13,28.745,533.3
2013-03-08 00:43:00,1.0236,50.62,1.4992,693.0,2070.0,0.9695,86.51,1538.25,1.3093,123.50781200000002,142.15,81.6,0.010487,143.3,734.75,128.475,1692.5,1064.7,12185.0,12270.0,2795.5,931.6,1478.75,18.73,1.0587,438.8,110.19531200000002,130.625,154.8125,141.8125,14.1,696.0,14261.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.33,1575.8,3.522,2.9714,3.585,1600.1,3.13,28.73,533.3
2013-03-08 00:44:00,1.0238,50.63,1.499,693.0,2070.0,0.9695,86.51,1538.25,1.3092,123.50781200000002,142.15,81.6,0.010485,143.3,734.25,128.475,1692.5,1064.7,12190.0,12270.0,2795.5,931.6,1478.75,18.73,1.0587,438.8,110.19531200000002,130.625,154.8125,141.8125,14.1,696.0,14263.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1575.9,3.523,2.9708,3.588,1600.1,3.13,28.735,533.3
2013-03-08 00:45:00,1.0239,50.63,1.4989,693.0,2070.0,0.9695,86.51,1538.25,1.3094,123.50781200000002,142.15,81.6,0.010485,143.3,734.25,128.475,1692.5,1064.7,12190.0,12270.0,2795.5,931.6,1478.75,18.73,1.0588,438.9,110.19531200000002,130.625,154.8125,141.8125,14.1,696.0,14263.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.32,1575.9,3.523,2.9708,3.588,1600.1,3.13,28.74,533.3
2013-03-08 00:46:00,1.0238,50.63,1.4988,693.0,2070.0,0.9695,86.51,1538.25,1.3094,123.50781200000002,142.15,81.6,0.010486,143.3,734.25,128.475,1692.5,1064.7,12195.0,12280.0,2795.5,931.6,1479.0,18.73,1.0588,439.0,110.19531200000002,130.625,154.8125,141.8125,14.1,696.0,14263.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.32,1575.8,3.523,2.9708,3.5860000000000003,1600.8,3.13,28.74,533.3
2013-03-08 00:47:00,1.0236,50.63,1.4987,693.0,2070.0,0.9695,86.51,1538.25,1.3094,123.50781200000002,142.15,81.6,0.010485,143.3,734.25,128.475,1692.5,1064.7,12205.0,12280.0,2795.5,931.6,1479.0,18.73,1.0587,439.0,110.19531200000002,130.640625,154.8125,141.8125,14.1,696.0,14263.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.35,1575.9,3.524,2.9708,3.5860000000000003,1600.8,3.13,28.745,533.3
2013-03-08 00:48:00,1.0236,50.63,1.4986,693.0,2070.0,0.9695,86.51,1538.25,1.3095,123.50781200000002,142.15,81.6,0.010485,143.3,734.25,128.475,1692.5,1064.7,12195.0,12280.0,2795.5,931.6,1479.0,18.73,1.0587,439.0,110.19531200000002,130.640625,154.8125,141.8125,14.1,696.0,14264.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.34,1576.0,3.523,2.9707,3.5860000000000003,1601.9,3.13,28.75,533.3
2013-03-08 00:49:00,1.0238,50.63,1.4985,693.0,2070.0,0.9695,86.51,1538.5,1.3094,123.50781200000002,142.15,81.6,0.010485,143.3,734.25,128.475,1692.5,1064.7,12195.0,12280.0,2795.5,931.6,1479.5,18.73,1.0587,439.2,110.19531200000002,130.625,154.8125,141.8125,14.1,695.75,14264.0,142.77,125.55,132.14,91.4,110.83,2698.0,110.585,18.75,2.9536,3.1396,2122.0,134.75,110.85,1386.0,91.32,1576.1,3.523,2.9719,3.5860000000000003,1601.9,3.1303,28.755,533.3
