,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-04-04 00:01:00,0.9035,55.2,1.9835,596.25,2276.0,0.993,70.5,1373.0,1.5607,113.109375,100.8,70.75,0.009779000000000001,131.7,992.0,89.325,13335.0,13365.0,1869.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12634.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.18,905.6,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.33,340.6
2008-04-04 00:02:00,0.9034,55.2,1.9835,596.25,2276.0,0.993,70.5,1373.0,1.5607,113.109375,100.8,70.75,0.009779000000000001,131.7,992.0,89.325,13335.0,13365.0,1869.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12634.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.18,905.6,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.33,340.6
2008-04-04 00:03:00,0.9034,55.2,1.9835,596.25,2276.0,0.993,70.5,1373.0,1.5608,113.109375,100.8,70.75,0.009781,131.7,992.0,89.325,13335.0,13365.0,1869.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12634.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.18,905.6,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.33,340.6
2008-04-04 00:04:00,0.9034,55.2,1.9835,596.25,2276.0,0.993,70.5,1373.0,1.5609,113.109375,100.8,70.75,0.009781999999999999,131.7,992.0,89.325,13335.0,13365.0,1869.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12634.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.18,905.6,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.33,340.6
2008-04-04 00:05:00,0.9036,55.2,1.9835,596.0,2276.0,0.993,70.5,1373.0,1.5609,113.109375,100.8,70.75,0.009784000000000001,131.7,992.0,89.325,13335.0,13365.0,1869.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12634.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.25,905.6,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.33,340.6
2008-04-04 00:06:00,0.9032,55.2,1.9835,596.0,2276.0,0.993,70.5,1373.0,1.5609,113.109375,100.8,70.75,0.009784000000000001,131.7,992.0,89.325,13335.0,13365.0,1869.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12631.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.25,905.5,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.33,340.6
2008-04-04 00:07:00,0.9032,55.2,1.9835,596.0,2276.0,0.993,70.5,1373.0,1.5611,113.109375,100.8,70.75,0.009785,131.7,992.0,89.325,13335.0,13365.0,1869.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12631.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.25,905.5,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.33,340.6
2008-04-04 00:08:00,0.9032,55.2,1.9835,596.0,2276.0,0.993,70.5,1372.75,1.5611,113.109375,100.8,70.75,0.009788,131.7,992.0,89.325,13335.0,13365.0,1868.5,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12631.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.21,905.9,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.33,340.6
2008-04-04 00:09:00,0.9032,55.2,1.9835,596.5,2276.0,0.993,70.5,1372.75,1.5609,113.109375,100.8,70.75,0.009788,131.7,992.0,89.325,13335.0,13365.0,1868.5,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12631.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.18,905.8,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.33,340.6
2008-04-04 00:10:00,0.9034,55.2,1.9836,596.5,2276.0,0.993,70.5,1372.75,1.5607,113.109375,100.8,70.75,0.009786,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12630.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.15,905.5,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.36,340.6
2008-04-04 00:11:00,0.9033,55.2,1.9831,596.5,2276.0,0.993,70.5,1373.0,1.5607,113.109375,100.8,70.75,0.009786,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12630.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.15,905.6,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.335,340.6
2008-04-04 00:12:00,0.9033,55.2,1.9831,596.5,2276.0,0.993,70.5,1373.0,1.5608,113.109375,100.8,70.75,0.009787,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12630.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.15,905.6,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.335,340.6
2008-04-04 00:13:00,0.9033,55.2,1.9831,596.5,2276.0,0.993,70.5,1372.75,1.561,113.109375,100.8,70.75,0.009788,131.7,992.0,89.325,13335.0,13365.0,1869.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.546875,935.75,12630.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.15,905.8,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.35,340.6
2008-04-04 00:14:00,0.9033,55.2,1.9831,596.5,2276.0,0.993,70.5,1372.75,1.561,113.109375,100.8,70.75,0.009787,131.7,992.0,89.325,13335.0,13365.0,1869.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.5625,935.75,12630.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.24,905.8,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.35,340.6
2008-04-04 00:15:00,0.9033,55.2,1.9831,596.5,2276.0,0.993,70.5,1372.75,1.5612,113.109375,100.8,70.75,0.009789,131.7,992.0,89.325,13335.0,13365.0,1869.0,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.5625,935.75,12630.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.28,905.8,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.35,340.6
2008-04-04 00:16:00,0.9032,55.2,1.9831,596.5,2276.0,0.993,70.5,1372.75,1.561,113.109375,100.8,70.75,0.009789,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.484375,117.5625,935.75,12630.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.34,905.8,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.35,340.6
2008-04-04 00:17:00,0.9032,55.2,1.9831,596.5,2276.0,0.993,70.5,1372.75,1.561,113.109375,100.8,70.75,0.009789,131.7,992.0,89.325,13335.0,13365.0,1867.75,607.7,715.5,1259.0,11.84,0.9887,334.6,106.890625,117.46875,117.546875,935.75,12630.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.34,905.7,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.36,340.6
2008-04-04 00:18:00,0.9033,55.2,1.9831,596.5,2276.0,0.993,70.5,1372.75,1.5609,113.109375,100.8,70.75,0.009788,131.7,992.0,89.325,13335.0,13365.0,1868.0,607.7,715.5,1259.0,11.84,0.9886,335.3,106.890625,117.484375,117.546875,935.75,12630.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.34,906.1,3.886,2.9355,9.392999999999999,1993.0,2.7272,17.36,340.6
2008-04-04 00:19:00,0.9033,55.2,1.9831,596.5,2276.0,0.993,70.5,1372.75,1.5607,113.109375,100.8,70.75,0.009787,131.7,992.0,89.325,13335.0,13365.0,1868.0,607.7,715.5,1260.0,11.84,0.9886,335.3,106.890625,117.484375,117.546875,935.75,12630.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.32,906.2,3.886,2.9355,9.396,1993.0,2.7272,17.36,340.6
2008-04-04 00:20:00,0.9034,55.2,1.9831,596.5,2276.0,0.993,70.5,1372.75,1.5607,113.109375,100.8,70.75,0.009789,131.7,992.0,89.325,13335.0,13365.0,1868.0,607.7,715.5,1260.0,11.84,0.9886,335.3,106.890625,117.484375,117.546875,935.75,12631.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.2,3.886,2.9355,9.396,1993.0,2.7272,17.36,340.6
2008-04-04 00:21:00,0.9034,55.2,1.9831,596.5,2276.0,0.993,70.5,1372.75,1.5607,113.109375,100.8,70.75,0.009791,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1260.0,11.84,0.9886,335.3,106.890625,117.484375,117.546875,935.75,12633.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.2,3.886,2.9355,9.396,1993.0,2.7272,17.36,340.6
2008-04-04 00:22:00,0.9037,55.2,1.9831,596.5,2276.0,0.993,70.5,1372.75,1.5607,113.109375,100.8,70.75,0.00979,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1260.0,11.84,0.9886,335.3,106.890625,117.484375,117.578125,935.75,12633.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.4,3.886,2.9355,9.396,1993.0,2.7272,17.36,340.6
2008-04-04 00:23:00,0.9037,55.2,1.9831,596.5,2276.0,0.993,70.5,1372.75,1.561,113.109375,100.8,70.75,0.00979,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1260.0,11.84,0.9886,335.3,106.890625,117.484375,117.578125,935.75,12633.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.4,3.886,2.9355,9.396,1993.0,2.7272,17.36,340.6
2008-04-04 00:24:00,0.9037,55.2,1.983,596.5,2276.0,0.993,70.5,1372.75,1.561,113.10156200000002,100.8,70.75,0.00979,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1260.5,11.84,0.9886,335.3,106.890625,117.46875,117.578125,935.75,12633.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.4,3.886,2.9355,9.396,1993.0,2.7272,17.36,340.6
2008-04-04 00:25:00,0.9037,55.2,1.983,596.5,2276.0,0.993,70.5,1372.75,1.561,113.10156200000002,100.8,70.75,0.00979,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1260.5,11.84,0.9886,335.4,106.890625,117.46875,117.578125,935.75,12633.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.4,3.886,2.9355,9.396,1993.0,2.7272,17.36,340.6
2008-04-04 00:26:00,0.9037,55.2,1.9829,597.0,2276.0,0.993,70.5,1372.75,1.561,113.10156200000002,100.8,70.75,0.00979,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1261.0,11.84,0.9882,335.5,106.890625,117.46875,117.546875,935.75,12633.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.4,3.886,2.9355,9.396,1993.0,2.7272,17.36,340.6
2008-04-04 00:27:00,0.9037,55.2,1.9829,597.0,2276.0,0.993,70.5,1372.75,1.561,113.10156200000002,100.8,70.75,0.00979,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1260.5,11.84,0.9882,335.5,106.890625,117.484375,117.546875,935.75,12632.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.4,3.886,2.9355,9.396,1993.0,2.7272,17.36,340.6
2008-04-04 00:28:00,0.9037,55.2,1.9829,598.0,2276.0,0.993,70.5,1372.75,1.5609,113.10156200000002,100.8,70.75,0.009796,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1260.5,11.84,0.9882,335.5,106.890625,117.46875,117.546875,936.0,12632.0,115.21,109.815,90.68,104.2,103.0,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.4,3.886,2.9355,9.396,1993.0,2.7272,17.36,340.6
2008-04-04 00:29:00,0.9035,55.2,1.9831,598.0,2276.0,0.993,70.5,1372.75,1.5612,113.10156200000002,100.8,70.75,0.00979,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1261.0,11.84,0.9884,335.5,106.890625,117.484375,117.546875,936.0,12632.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.4,3.886,2.9355,9.396,1993.0,2.7272,17.37,340.6
2008-04-04 00:30:00,0.9035,55.2,1.9831,597.75,2276.0,0.993,70.5,1372.75,1.5609,113.10156200000002,100.8,70.75,0.009792,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1261.0,11.84,0.9884,335.5,106.890625,117.484375,117.546875,936.0,12632.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.3,3.886,2.9355,9.396,1993.0,2.7272,17.36,340.6
2008-04-04 00:31:00,0.9035,55.2,1.9831,597.75,2276.0,0.993,70.5,1373.0,1.5609,113.10156200000002,100.8,70.75,0.00979,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1260.75,11.84,0.9884,335.5,106.890625,117.484375,117.546875,936.0,12632.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.2,3.8905,2.9355,9.396,1993.0,2.7272,17.37,340.6
2008-04-04 00:32:00,0.9035,55.2,1.9828,597.75,2276.0,0.993,70.5,1373.0,1.5609,113.10156200000002,100.8,70.75,0.009789,131.7,992.0,89.325,13335.0,13365.0,1868.25,607.7,715.5,1261.0,11.84,0.9884,335.5,106.890625,117.484375,117.546875,936.0,12631.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.0,3.8905,2.9355,9.396,1993.0,2.7272,17.37,340.6
2008-04-04 00:33:00,0.9035,55.2,1.9828,597.75,2276.0,0.993,70.5,1373.0,1.5614,113.10156200000002,100.8,70.75,0.009788,131.7,992.0,89.325,13335.0,13365.0,1867.75,607.7,715.5,1261.0,11.84,0.9884,335.5,106.890625,117.484375,117.546875,936.0,12631.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,905.9,3.8905,2.9355,9.396,1993.0,2.7272,17.37,340.6
2008-04-04 00:34:00,0.903,55.2,1.9828,597.5,2276.0,0.993,70.5,1373.0,1.561,113.109375,100.8,70.75,0.00979,131.7,992.0,89.325,13335.0,13365.0,1867.5,607.7,715.5,1260.25,11.84,0.9887,335.5,106.890625,117.46875,117.546875,935.0,12631.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.33,906.0,3.881,2.9355,9.396,1993.0,2.7272,17.37,340.6
2008-04-04 00:35:00,0.903,55.2,1.9828,597.5,2276.0,0.993,70.5,1372.75,1.5608,113.109375,100.8,70.75,0.00979,131.7,992.0,89.325,13335.0,13365.0,1867.5,607.7,715.5,1260.25,11.84,0.9887,335.5,106.890625,117.484375,117.546875,935.0,12631.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.32,905.5,3.881,2.9355,9.396,1993.0,2.7272,17.37,340.6
2008-04-04 00:36:00,0.903,55.2,1.9828,597.5,2276.0,0.993,70.5,1372.75,1.561,113.109375,100.8,70.75,0.009786,131.7,992.0,89.325,13335.0,13365.0,1867.5,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.484375,117.546875,935.0,12631.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.32,905.4,3.881,2.9355,9.396,1993.0,2.7272,17.37,340.6
2008-04-04 00:37:00,0.903,55.2,1.9828,597.25,2276.0,0.9934,70.5,1372.75,1.5607,113.109375,100.8,70.75,0.009786,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.484375,117.546875,934.75,12631.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.25,905.1,3.881,2.9355,9.396,1993.0,2.7272,17.34,340.6
2008-04-04 00:38:00,0.9029,55.2,1.9822,597.25,2276.0,0.9934,70.5,1372.75,1.5608,113.109375,100.8,70.75,0.009784000000000001,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.484375,117.5625,934.75,12633.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.25,904.9,3.8845,2.9355,9.396,1993.0,2.7272,17.335,340.6
2008-04-04 00:39:00,0.9031,55.2,1.9822,597.25,2276.0,0.9934,70.5,1372.75,1.5608,113.109375,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.484375,117.5625,934.75,12633.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.25,905.0,3.8845,2.9355,9.396,1993.0,2.7275,17.34,340.6
2008-04-04 00:40:00,0.9032,55.2,1.9822,597.75,2276.0,0.9934,70.5,1372.75,1.5609,113.109375,100.8,70.75,0.009781999999999999,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.484375,117.5625,934.75,12633.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.25,905.3,3.883,2.9355,9.396,1993.0,2.7275,17.34,340.6
2008-04-04 00:41:00,0.9032,55.2,1.9822,597.75,2276.0,0.9934,70.5,1372.75,1.5609,113.109375,100.8,70.75,0.009781999999999999,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.484375,117.5625,934.75,12632.0,115.21,109.815,90.68,104.2,102.98,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.25,905.3,3.883,2.9355,9.396,1993.0,2.7275,17.34,340.6
2008-04-04 00:42:00,0.9032,55.2,1.9822,597.75,2276.0,0.9934,70.5,1372.75,1.5611,113.109375,100.8,70.75,0.009784000000000001,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.484375,117.5625,934.75,12632.0,115.21,109.815,90.68,104.2,102.85,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.25,905.3,3.883,2.9355,9.396,1993.0,2.7275,17.36,340.6
2008-04-04 00:43:00,0.9033,55.2,1.9822,597.75,2276.0,0.9934,70.5,1372.75,1.5613,113.109375,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.484375,117.5625,934.75,12632.0,115.21,109.815,90.68,104.2,102.85,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.22,905.3,3.883,2.9355,9.396,1993.0,2.7275,17.36,340.6
2008-04-04 00:44:00,0.9033,55.2,1.983,598.0,2276.0,0.9934,70.5,1372.75,1.5611,113.109375,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.484375,117.5625,934.75,12632.0,115.21,109.815,90.68,104.2,102.85,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.22,905.3,3.883,2.9355,9.396,1993.0,2.7275,17.35,340.6
2008-04-04 00:45:00,0.9033,55.2,1.983,598.0,2276.0,0.9934,70.5,1372.75,1.5611,113.10156200000002,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.484375,117.5625,934.75,12632.0,115.21,109.815,90.68,104.2,102.85,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.17,905.2,3.883,2.9355,9.396,1993.0,2.7275,17.35,340.6
2008-04-04 00:46:00,0.9033,55.2,1.983,598.0,2276.0,0.9934,70.5,1372.75,1.5611,113.11718700000002,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.5,117.578125,934.75,12631.0,115.21,109.815,90.68,104.2,102.85,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.17,905.2,3.883,2.9355,9.396,1993.0,2.7275,17.34,340.6
2008-04-04 00:47:00,0.9033,55.2,1.983,598.0,2276.0,0.9932,70.5,1372.75,1.5611,113.11718700000002,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9884,335.5,106.890625,117.5,117.578125,934.75,12630.0,115.21,109.815,90.68,104.2,102.85,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.22,905.3,3.8805,2.9355,9.396,1993.0,2.7275,17.33,340.6
2008-04-04 00:48:00,0.9033,55.2,1.983,598.0,2276.0,0.9932,70.5,1373.0,1.5611,113.11718700000002,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.25,607.7,715.5,1260.25,11.84,0.9886,335.5,106.890625,117.5,117.578125,934.75,12630.0,115.21,109.815,90.68,104.2,102.86,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.21,905.3,3.8835,2.9355,9.396,1993.0,2.7275,17.33,340.6
2008-04-04 00:49:00,0.9033,55.2,1.9834,598.0,2276.0,0.9932,70.5,1373.0,1.5612,113.11718700000002,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.75,607.7,715.5,1260.25,11.84,0.9886,335.5,106.890625,117.5,117.578125,934.75,12630.0,115.21,109.815,90.68,104.2,102.86,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.22,905.0,3.8835,2.9355,9.396,1993.0,2.7275,17.33,340.6
2008-04-04 00:50:00,0.9033,55.2,1.9834,598.0,2276.0,0.9932,70.5,1373.0,1.561,113.109375,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.75,607.7,715.5,1260.25,11.84,0.9886,335.5,106.890625,117.484375,117.578125,934.75,12631.0,115.21,109.815,90.68,104.2,102.86,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.22,905.1,3.88,2.9355,9.396,1993.0,2.7275,17.33,340.6
2008-04-04 00:51:00,0.9033,55.2,1.9834,598.0,2276.0,0.9932,70.5,1373.0,1.5611,113.109375,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.75,607.7,715.5,1260.25,11.84,0.9886,335.5,106.890625,117.484375,117.578125,934.75,12631.0,115.21,109.815,90.68,104.2,102.86,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.22,905.0,3.88,2.9355,9.396,1993.0,2.7275,17.34,340.6
2008-04-04 00:52:00,0.9033,55.2,1.9834,598.0,2276.0,0.9932,70.5,1373.0,1.5612,113.109375,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.75,607.7,715.5,1260.25,11.84,0.9886,335.5,106.890625,117.5,117.578125,934.75,12631.0,115.21,109.815,90.68,104.2,102.86,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.28,905.0,3.88,2.9355,9.396,1993.0,2.7275,17.34,340.6
2008-04-04 00:53:00,0.9033,55.2,1.9835,598.0,2276.0,0.9932,70.5,1373.0,1.5611,113.109375,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.75,607.7,715.5,1260.25,11.84,0.9886,335.5,106.890625,117.5,117.578125,934.75,12634.0,115.21,109.815,90.68,104.2,102.86,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.28,905.0,3.88,2.9355,9.396,1993.0,2.7275,17.34,340.6
2008-04-04 00:54:00,0.9033,55.2,1.9835,598.0,2276.0,0.9932,70.5,1372.75,1.5611,113.11718700000002,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.75,607.7,715.5,1260.25,11.84,0.9886,335.5,106.89843700000002,117.5,117.59375,934.75,12634.0,115.21,109.815,90.68,104.18,102.86,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.2,905.2,3.88,2.9355,9.396,1993.0,2.7275,17.34,340.6
2008-04-04 00:55:00,0.9033,55.2,1.9834,598.0,2276.0,0.9932,70.5,1372.75,1.5611,113.125,100.8,70.75,0.009781999999999999,131.7,992.0,89.325,13335.0,13365.0,1867.75,607.7,715.5,1260.25,11.84,0.9886,335.5,106.89843700000002,117.515625,117.609375,934.75,12634.0,115.21,109.815,90.68,104.18,102.86,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.2,905.4,3.885,2.9355,9.396,1993.0,2.7275,17.34,340.6
2008-04-04 00:56:00,0.9033,55.2,1.9831,598.0,2276.0,0.9932,70.5,1372.75,1.5611,113.125,100.8,70.75,0.009781999999999999,131.7,992.0,89.325,13335.0,13365.0,1867.75,607.7,715.5,1260.25,11.84,0.9886,335.5,106.90625,117.515625,117.609375,934.75,12634.0,115.21,109.815,90.68,104.18,102.86,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.2,905.4,3.885,2.9355,9.396,1993.0,2.7275,17.34,340.6
2008-04-04 00:57:00,0.9033,55.2,1.9837,598.0,2276.0,0.9932,70.5,1372.75,1.5611,113.125,100.8,70.75,0.009783,131.7,992.0,89.325,13335.0,13365.0,1867.75,607.7,715.5,1260.25,11.84,0.9886,335.5,106.90625,117.515625,117.609375,934.75,12634.0,115.21,109.815,90.68,104.18,102.86,3716.0,104.295,29455.0,27289.0,103.09,1296.0,104.2,905.5,3.885,2.9355,9.396,1993.0,2.7275,17.34,340.6
