,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-09-03 00:12:00,0.9069,40.0,1.5413,447.25,2744.0,0.9482,89.39,1087.25,1.2818,119.9375,115.475,77.2,0.011864,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1835.75,462.5,629.7,1014.75,20.72,0.988,295.2,109.52343700000002,124.59375,140.40625,132.75,24.25,718.0,10294.0,132.69,122.16,120.0,74.71,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.72,1252.1,3.475,2.0539,3.775,1554.5,1.9155,19.635,589.2
2010-09-03 00:13:00,0.907,40.0,1.5413,447.25,2744.0,0.9482,89.39,1087.5,1.2818,119.92968700000002,115.475,77.2,0.011864,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1835.75,462.5,629.7,1014.75,20.72,0.988,295.2,109.52343700000002,124.609375,140.40625,132.75,24.25,718.0,10295.0,132.69,122.16,120.0,74.71,76.52,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.73,1252.1,3.475,2.0539,3.775,1554.5,1.9155,19.635,589.2
2010-09-03 00:14:00,0.907,40.0,1.5413,447.25,2744.0,0.9482,89.39,1087.5,1.2819,119.92968700000002,115.475,77.2,0.011864,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1835.75,462.5,629.7,1014.75,20.72,0.9878,295.2,109.52343700000002,124.609375,140.40625,132.71875,24.25,718.0,10295.0,132.69,122.16,120.0,74.71,76.52,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.73,1252.1,3.475,2.0539,3.775,1554.5,1.9155,19.635,589.2
2010-09-03 00:15:00,0.9072,40.0,1.5414,447.5,2744.0,0.9482,89.39,1087.75,1.2819,119.92968700000002,115.475,77.2,0.011864,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1835.75,462.5,629.7,1014.75,20.72,0.9878,295.2,109.52343700000002,124.59375,140.40625,132.75,24.25,718.0,10295.0,132.69,122.16,120.0,74.71,76.52,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.71,1252.1,3.475,2.0539,3.775,1554.5,1.9155,19.635,589.2
2010-09-03 00:16:00,0.9074,40.0,1.5416,447.5,2744.0,0.9484,89.39,1087.75,1.282,119.92968700000002,115.475,77.2,0.011862000000000001,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1837.0,462.5,629.7,1014.75,20.72,0.9878,295.2,109.53125,124.59375,140.40625,132.71875,24.25,718.0,10299.0,132.69,122.16,120.0,74.73,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.74,1252.1,3.475,2.0539,3.775,1554.5,1.915,19.635,589.2
2010-09-03 00:17:00,0.9074,40.0,1.5415,447.5,2744.0,0.9484,89.39,1088.0,1.2822,119.9375,115.475,77.2,0.011862000000000001,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.5,462.5,629.7,1014.75,20.72,0.9878,295.2,109.53125,124.59375,140.40625,132.71875,24.25,718.0,10298.0,132.69,122.16,120.0,74.73,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.74,1252.2,3.475,2.0539,3.7739999999999996,1554.5,1.9153,19.635,589.2
2010-09-03 00:18:00,0.9074,40.0,1.5414,447.5,2744.0,0.9483,89.39,1088.0,1.282,119.9375,115.475,77.2,0.011863,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.5,462.5,629.7,1014.75,20.72,0.9879,295.2,109.53125,124.59375,140.40625,132.71875,24.25,718.0,10297.0,132.69,122.16,120.0,74.73,76.54,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.73,1252.3,3.475,2.0539,3.7739999999999996,1555.9,1.9153,19.64,589.2
2010-09-03 00:19:00,0.9074,40.0,1.5414,447.5,2744.0,0.9483,89.39,1088.0,1.282,119.9375,115.475,77.2,0.011863,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.4,1014.75,20.72,0.9877,295.2,109.53125,124.59375,140.40625,132.71875,24.25,718.0,10297.0,132.69,122.16,120.0,74.73,76.54,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.73,1252.0,3.475,2.0539,3.77,1555.5,1.9153,19.64,589.2
2010-09-03 00:20:00,0.9073,40.0,1.5413,447.5,2744.0,0.9483,89.39,1087.75,1.2819,119.9375,115.475,77.2,0.011863,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.5,462.5,630.4,1014.75,20.72,0.9879,295.2,109.53125,124.59375,140.40625,132.71875,24.25,718.0,10296.0,132.69,122.16,120.0,74.73,76.54,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.74,1252.2,3.475,2.0539,3.77,1555.6,1.9153,19.64,589.2
2010-09-03 00:21:00,0.9072,40.0,1.5413,447.5,2744.0,0.9483,89.39,1088.0,1.2819,119.9375,115.475,77.2,0.011863,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.25,462.5,630.2,1014.75,20.72,0.9879,295.2,109.53125,124.59375,140.40625,132.71875,24.25,718.0,10296.0,132.69,122.16,120.0,74.73,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.72,1252.2,3.475,2.0539,3.77,1555.6,1.9153,19.645,589.2
2010-09-03 00:22:00,0.9073,40.0,1.5413,447.5,2744.0,0.9483,89.5,1087.75,1.2819,119.9375,115.475,77.2,0.011863,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.5,462.5,630.2,1014.75,20.72,0.9879,295.2,109.53125,124.609375,140.40625,132.71875,24.25,718.0,10296.0,132.69,122.16,120.0,74.73,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.71,1252.1,3.475,2.0539,3.77,1555.6,1.9153,19.645,589.2
2010-09-03 00:23:00,0.9071,40.0,1.5413,447.75,2744.0,0.9483,89.5,1087.5,1.2819,119.9375,115.475,77.2,0.011863,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.5,462.5,630.2,1014.75,20.72,0.9879,295.2,109.53125,124.609375,140.40625,132.71875,24.25,718.0,10296.0,132.69,122.16,120.0,74.74,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.73,1252.1,3.4755,2.0539,3.77,1555.6,1.9153,19.645,589.2
2010-09-03 00:24:00,0.9073,40.0,1.5415,447.5,2744.0,0.9483,89.5,1087.5,1.2822,119.9375,115.475,77.2,0.011863,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.5,462.5,630.2,1014.75,20.72,0.9879,295.2,109.52343700000002,124.609375,140.40625,132.71875,24.25,718.0,10295.0,132.69,122.16,120.0,74.74,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.74,1252.0,3.475,2.0539,3.77,1555.6,1.9153,19.65,589.2
2010-09-03 00:25:00,0.9073,40.0,1.5415,447.5,2744.0,0.9483,89.5,1087.5,1.2821,119.9375,115.475,77.2,0.011863,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.25,462.5,630.2,1014.75,20.72,0.9878,295.2,109.52343700000002,124.609375,140.40625,132.71875,24.25,718.0,10295.0,132.69,122.16,120.0,74.74,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.74,1252.1,3.475,2.0539,3.77,1555.6,1.9153,19.645,589.2
2010-09-03 00:26:00,0.9073,40.0,1.5415,447.5,2744.0,0.9483,89.5,1088.0,1.2821,119.9375,115.475,77.175,0.011864,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.5,462.5,630.2,1014.75,20.72,0.9878,295.2,109.52343700000002,124.609375,140.40625,132.71875,24.25,718.0,10295.0,132.69,122.16,120.0,74.74,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.74,1252.7,3.476,2.0539,3.77,1555.6,1.9153,19.65,589.2
2010-09-03 00:27:00,0.9073,40.0,1.5415,447.5,2744.0,0.9483,89.5,1087.75,1.2821,119.9375,115.475,77.175,0.011864,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.5,462.5,630.2,1014.75,20.72,0.9878,295.2,109.52343700000002,124.609375,140.40625,132.71875,24.25,718.0,10295.0,132.69,122.16,120.0,74.74,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.75,1253.2,3.476,2.0539,3.77,1555.6,1.9153,19.66,589.2
2010-09-03 00:28:00,0.9074,40.0,1.5415,447.5,2744.0,0.9483,89.5,1087.75,1.2821,119.9375,115.475,77.175,0.011866,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.2,1014.75,20.72,0.9878,295.2,109.52343700000002,124.609375,140.40625,132.71875,24.25,718.0,10294.0,132.69,122.16,120.0,74.74,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.75,1253.7,3.4755,2.0539,3.77,1555.6,1.9153,19.66,589.2
2010-09-03 00:29:00,0.9072,40.0,1.5414,447.5,2744.0,0.9483,89.5,1087.75,1.282,119.92968700000002,115.475,77.175,0.011864,184.5,736.5,98.625,1493.1,1011.9,9140.0,9105.0,1836.0,462.5,630.2,1014.75,20.72,0.9878,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.0,10294.0,132.69,122.16,120.0,74.74,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.73,1253.6,3.4755,2.0539,3.77,1555.6,1.9153,19.66,589.2
2010-09-03 00:30:00,0.9069,40.0,1.5414,447.5,2744.0,0.9482,89.5,1087.75,1.282,119.92968700000002,115.475,77.175,0.011863,184.5,736.5,98.65,1493.1,1011.9,9140.0,9105.0,1836.0,462.5,630.2,1014.75,20.72,0.9878,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.25,10294.0,132.69,122.16,120.0,74.74,76.55,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.74,1253.6,3.4765,2.0546,3.77,1555.6,1.9153,19.66,589.2
2010-09-03 00:31:00,0.907,40.0,1.5414,447.5,2744.0,0.9482,89.5,1087.75,1.2821,119.92968700000002,115.475,77.175,0.011864,184.5,736.5,98.65,1493.1,1011.9,9140.0,9105.0,1836.0,462.5,630.2,1014.75,20.72,0.9878,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.25,10293.0,132.69,122.16,120.0,74.74,76.53,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.69,1253.6,3.475,2.0546,3.773,1555.6,1.9153,19.655,589.2
2010-09-03 00:32:00,0.9071,40.0,1.5414,447.5,2744.0,0.9483,89.55,1087.75,1.2821,119.92968700000002,115.475,77.175,0.011863,184.5,736.5,98.65,1493.1,1011.9,9140.0,9105.0,1836.5,462.5,630.2,1014.75,20.72,0.988,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.0,10293.0,132.69,122.16,120.0,74.74,76.51,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.67,1253.7,3.477,2.0546,3.7689999999999997,1556.0,1.9153,19.655,589.2
2010-09-03 00:33:00,0.9072,40.0,1.5416,447.5,2744.0,0.9485,89.55,1088.0,1.2824,119.92968700000002,115.475,77.175,0.011862000000000001,184.5,735.25,98.65,1493.1,1011.9,9140.0,9105.0,1836.5,462.5,630.0,1014.75,20.72,0.988,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.25,10294.0,132.69,122.16,120.0,74.71,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.71,1253.6,3.477,2.0546,3.7689999999999997,1556.0,1.9153,19.66,589.2
2010-09-03 00:34:00,0.9072,40.0,1.5416,447.5,2744.0,0.9485,89.55,1088.0,1.2823,119.92968700000002,115.475,77.225,0.011861,184.5,735.25,98.65,1493.1,1011.9,9140.0,9105.0,1836.5,462.5,630.0,1014.5,20.72,0.988,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.25,10294.0,132.69,122.16,120.0,74.71,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.71,1253.6,3.477,2.0546,3.767,1556.0,1.9153,19.66,589.2
2010-09-03 00:35:00,0.9074,40.0,1.5416,447.5,2744.0,0.9485,89.55,1087.75,1.2823,119.92968700000002,115.475,77.225,0.011859999999999999,184.5,735.25,98.65,1493.1,1011.9,9140.0,9105.0,1837.0,462.5,630.0,1014.75,20.72,0.988,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.25,10294.0,132.69,122.16,120.0,74.71,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.69,1253.0,3.477,2.0543,3.767,1556.0,1.9153,19.66,589.2
2010-09-03 00:36:00,0.9076,40.0,1.5416,447.5,2744.0,0.9486,89.55,1087.75,1.2824,119.92968700000002,115.475,77.225,0.011859999999999999,184.5,735.25,98.65,1493.1,1011.9,9140.0,9105.0,1837.0,462.5,630.0,1014.75,20.72,0.9878,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.75,10294.0,132.69,122.16,120.0,74.71,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.68,1253.1,3.477,2.0543,3.77,1556.0,1.9153,19.655,589.2
2010-09-03 00:37:00,0.9075,40.0,1.5415,447.5,2744.0,0.9486,89.55,1087.5,1.2824,119.9375,115.475,77.225,0.011861,184.5,735.25,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.0,1014.75,20.72,0.9878,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.75,10294.0,132.69,122.16,120.0,74.71,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.67,1253.1,3.4765,2.0543,3.77,1556.0,1.9153,19.655,589.2
2010-09-03 00:38:00,0.9075,40.0,1.5415,447.5,2744.0,0.9485,89.6,1087.5,1.2822,119.9375,115.475,77.225,0.011863,184.5,735.25,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.0,1014.75,20.72,0.9878,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.75,10294.0,132.69,122.16,120.0,74.71,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.65,1253.4,3.4765,2.0535,3.77,1556.0,1.914,19.655,589.2
2010-09-03 00:39:00,0.9075,40.0,1.5415,447.5,2744.0,0.9485,89.6,1087.5,1.2822,119.9375,115.475,77.225,0.011864,184.5,735.25,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.0,1014.75,20.72,0.9878,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.75,10294.0,132.69,122.16,120.0,74.71,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.65,1253.6,3.478,2.0535,3.77,1556.0,1.914,19.655,589.2
2010-09-03 00:40:00,0.9077,40.0,1.5417,447.5,2744.0,0.949,89.6,1087.75,1.2823,119.9375,115.475,77.225,0.011862000000000001,184.5,735.25,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.0,1014.75,20.72,0.9879,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.75,10294.0,132.69,122.16,120.0,74.66,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.66,1253.4,3.478,2.0535,3.766,1556.0,1.914,19.655,589.2
2010-09-03 00:41:00,0.9077,40.0,1.5417,447.5,2744.0,0.949,89.6,1088.0,1.2824,119.9375,115.475,77.225,0.011861,184.5,735.25,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.0,1014.75,20.72,0.9879,295.2,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.75,10296.0,132.69,122.16,120.0,74.66,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.67,1253.4,3.4755,2.0535,3.766,1556.0,1.914,19.655,589.2
2010-09-03 00:42:00,0.9076,40.0,1.5417,447.5,2744.0,0.949,89.6,1087.75,1.2824,119.92968700000002,115.475,77.225,0.011862000000000001,184.5,735.5,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.0,1014.75,20.72,0.9879,295.2,109.52343700000002,124.578125,140.40625,132.71875,24.25,718.5,10296.0,132.69,122.16,120.0,74.66,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.66,1253.3,3.4755,2.0535,3.766,1556.0,1.914,19.655,589.2
2010-09-03 00:43:00,0.9075,40.0,1.5416,447.5,2744.0,0.949,89.6,1087.5,1.2823,119.9375,115.475,77.225,0.011864,184.5,736.75,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.0,1014.75,20.72,0.9878,295.2,109.52343700000002,124.578125,140.40625,132.71875,24.25,718.5,10296.0,132.69,122.16,120.0,74.66,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.65,1253.4,3.477,2.0535,3.766,1556.0,1.914,19.655,589.2
2010-09-03 00:44:00,0.9074,40.0,1.5415,447.5,2744.0,0.9488,89.6,1087.5,1.2822,119.9375,115.475,77.225,0.011863,184.5,736.75,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.0,1015.0,20.72,0.9878,295.2,109.52343700000002,124.578125,140.40625,132.71875,24.25,718.0,10296.0,132.69,122.16,120.0,74.66,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.65,1253.3,3.478,2.0535,3.766,1556.0,1.914,19.66,589.2
2010-09-03 00:45:00,0.9075,40.0,1.5415,447.5,2744.0,0.9488,89.6,1087.5,1.2822,119.9375,115.475,77.225,0.011863,184.5,736.75,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.0,1015.0,20.72,0.9878,295.2,109.52343700000002,124.578125,140.40625,132.6875,24.25,718.0,10296.0,132.69,122.16,120.0,74.63,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.65,1253.2,3.48,2.0535,3.766,1556.0,1.914,19.66,589.2
2010-09-03 00:46:00,0.9075,40.0,1.5415,447.5,2744.0,0.9489,89.6,1087.75,1.2823,119.9375,115.475,77.225,0.011864,184.5,736.75,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.0,1015.0,20.72,0.9878,295.2,109.52343700000002,124.578125,140.40625,132.6875,24.25,718.0,10296.0,132.69,122.16,120.0,74.63,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.66,1253.1,3.478,2.0535,3.766,1556.0,1.914,19.655,589.2
2010-09-03 00:47:00,0.9075,40.0,1.5415,447.5,2744.0,0.9488,89.6,1087.75,1.2823,119.9375,115.475,77.225,0.011864,184.5,735.75,98.65,1493.1,1011.9,9140.0,9105.0,1837.0,462.5,630.0,1015.0,20.72,0.9878,295.2,109.52343700000002,124.578125,140.40625,132.6875,24.25,718.0,10296.0,132.69,122.16,120.0,74.63,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.64,1253.1,3.478,2.0535,3.766,1556.0,1.914,19.65,589.2
2010-09-03 00:48:00,0.9074,40.0,1.5415,447.5,2744.0,0.9486,89.6,1087.75,1.2822,119.9375,115.475,77.225,0.011864,184.5,735.75,98.65,1493.1,1011.9,9140.0,9105.0,1837.0,462.5,630.0,1015.0,20.72,0.9878,295.2,109.52343700000002,124.578125,140.40625,132.6875,24.25,718.0,10296.0,132.69,122.16,120.0,74.64,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.65,1253.0,3.478,2.0535,3.7680000000000002,1556.0,1.914,19.645,589.2
2010-09-03 00:49:00,0.9074,40.0,1.5416,447.5,2744.0,0.9486,89.6,1087.75,1.2821,119.9375,115.475,77.225,0.011865,184.5,735.75,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.0,1015.0,20.72,0.9878,295.2,109.52343700000002,124.578125,140.40625,132.6875,24.25,718.0,10294.0,132.69,122.16,120.0,74.64,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.65,1252.9,3.479,2.0535,3.7680000000000002,1556.0,1.9141,19.645,589.2
2010-09-03 00:50:00,0.9073,40.0,1.5417,447.5,2744.0,0.9486,89.59,1087.75,1.2822,119.9375,115.475,77.225,0.011864,184.5,736.5,98.65,1493.1,1011.9,9140.0,9105.0,1836.75,462.5,630.3,1015.0,20.72,0.9878,295.2,109.52343700000002,124.578125,140.40625,132.6875,24.25,718.5,10294.0,132.69,122.16,120.0,74.63,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.64,1252.9,3.4795,2.0535,3.7680000000000002,1556.0,1.914,19.64,589.2
2010-09-03 00:51:00,0.9074,40.0,1.5417,447.75,2744.0,0.9487,89.59,1087.75,1.2824,119.9375,115.475,77.225,0.011865,184.5,736.5,98.65,1493.1,1011.9,9140.0,9105.0,1837.25,462.5,630.3,1015.0,20.72,0.9878,295.2,109.52343700000002,124.578125,140.40625,132.6875,24.25,718.5,10296.0,132.69,122.16,120.0,74.63,76.5,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.64,1252.9,3.48,2.0535,3.7680000000000002,1556.0,1.9141,19.64,589.2
