,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-02-05 00:11:00,116.51171880000001,0.7595,44.9,1.3677,37665.0,548.0,2465.0,0.77945,84.34,3872.5,1.1965,125.84375,139.1,79.525,0.0094755,126.8,614.75,123.525,2172.6,1387.6,28705.0,28695.0,13586.25,699.8,2203.5,1372.0,16.12,1.1069,433.3,153.25,110.4921875,136.859375,202.03125,167.625,24.5,634.75,31009.0,176.39,134.98,218.06,56.57,59.16,3645.0,112.275,21.95,484.75,1.7165,1.6595,1350.0,166.63,59.17,1734.0,56.6,1796.0,3.5575,1.7151,2.977,1108.2,1.656,26.42,468.2
2021-02-05 00:12:00,116.51171880000001,0.7595,44.9,1.3677,37690.0,548.0,2465.0,0.77945,84.34,3872.25,1.1965,125.84375,139.1,79.525,0.009476,126.8,614.75,123.525,2172.6,1388.5,28700.0,28705.0,13586.5,699.8,2203.4,1372.0,16.12,1.1069,433.3,153.25,110.4921875,136.859375,202.03125,167.59375,24.5,634.75,31008.0,176.39,134.98,218.06,56.57,59.18,3646.0,112.275,21.95,484.75,1.7165,1.6595,1350.0,166.63,59.16,1734.0,56.6,1795.9,3.5585,1.7151,2.978,1108.2,1.656,26.425,468.2
2021-02-05 00:13:00,116.51171880000001,0.7595,44.9,1.3677,37690.0,548.0,2465.0,0.77945,84.32,3872.0,1.1965,125.8515625,139.1,79.525,0.0094765,126.8,614.75,123.525,2172.6,1388.2,28690.0,28705.0,13585.0,699.8,2203.4,1372.0,16.12,1.1069,433.3,153.25,110.4921875,136.859375,202.03125,167.59375,24.5,635.0,31006.0,176.39,134.98,218.06,56.57,59.16,3646.0,112.275,21.95,484.75,1.7165,1.6595,1350.0,166.63,59.16,1734.0,56.6,1796.1,3.5575,1.7151,2.9789999999999996,1108.2,1.656,26.425,468.2
2021-02-05 00:14:00,116.51171880000001,0.75955,44.93,1.3677,37690.0,547.75,2465.0,0.77945,84.32,3872.0,1.19655,125.8359375,139.1,79.525,0.009476,126.8,615.25,123.525,2172.6,1388.2,28690.0,28705.0,13586.25,699.8,2203.9,1372.5,16.12,1.1069,433.3,153.25,110.4921875,136.875,202.0,167.59375,24.5,635.25,31009.0,176.39,134.98,218.06,56.57,59.16,3646.0,112.275,21.95,484.75,1.7165,1.6595,1350.0,166.63,59.16,1734.0,56.6,1796.0,3.5575,1.7151,2.978,1108.2,1.656,26.42,468.2
2021-02-05 00:15:00,116.51171880000001,0.7595,44.95,1.3677,37655.0,548.0,2465.0,0.7795,84.28,3872.0,1.19655,125.8359375,139.1,79.525,0.009476,126.8,615.25,123.525,2172.6,1388.2,28690.0,28705.0,13585.0,699.8,2203.7,1372.5,16.12,1.1069,433.3,153.25,110.4921875,136.875,202.0,167.59375,24.5,635.25,31005.0,176.39,134.98,218.06,56.57,59.17,3645.0,112.275,21.95,484.75,1.7165,1.6595,1350.0,166.63,59.16,1734.0,56.6,1796.1,3.557,1.7151,2.983,1108.2,1.656,26.42,468.2
2021-02-05 00:16:00,116.51171880000001,0.75955,44.94,1.3676,37655.0,548.0,2465.0,0.7795,84.32,3871.75,1.19655,125.8359375,139.1,79.525,0.009476,126.8,615.25,123.525,2172.6,1388.2,28690.0,28705.0,13584.5,699.8,2203.3,1372.5,16.12,1.1069,433.3,153.25,110.4921875,136.875,202.0,167.59375,24.5,635.25,31004.0,176.39,134.98,218.06,56.57,59.16,3645.0,112.275,21.95,484.75,1.7165,1.6595,1350.0,166.63,59.17,1734.0,56.59,1796.1,3.558,1.7151,2.9789999999999996,1108.2,1.656,26.42,468.2
2021-02-05 00:17:00,116.51171880000001,0.7596,44.94,1.3677,37590.0,548.0,2465.0,0.77955,84.32,3871.25,1.19655,125.8359375,139.1,79.525,0.009476,126.8,615.25,123.525,2172.6,1388.2,28680.0,28705.0,13583.75,699.8,2203.1,1372.5,16.12,1.1069,433.2,153.25,110.4921875,136.875,202.03125,167.59375,24.5,635.5,31002.0,176.38,134.98,218.06,56.57,59.17,3645.0,112.275,21.95,484.75,1.7165,1.6595,1350.0,166.63,59.17,1734.0,56.6,1796.4,3.558,1.7151,2.977,1108.2,1.656,26.425,468.2
2021-02-05 00:18:00,116.51171880000001,0.7596,44.94,1.3676,37590.0,548.0,2465.0,0.77955,84.32,3871.0,1.19655,125.8359375,139.1,79.525,0.009477,126.8,615.25,123.525,2172.6,1388.2,28670.0,28680.0,13582.75,699.8,2203.0,1372.5,16.12,1.1069,433.2,153.25,110.49609375,136.859375,202.0,167.59375,24.5,635.5,31000.0,176.38,134.98,218.06,56.57,59.17,3645.0,112.275,21.95,485.0,1.7165,1.6595,1350.0,166.63,59.17,1734.0,56.61,1796.5,3.558,1.7151,2.977,1108.2,1.656,26.425,468.2
2021-02-05 00:19:00,116.51171880000001,0.7596,44.94,1.3676,37590.0,548.0,2465.0,0.77955,84.32,3870.5,1.19655,125.8359375,139.1,79.525,0.0094765,126.8,615.25,123.525,2172.6,1388.2,28670.0,28680.0,13581.25,699.8,2202.6,1372.25,16.12,1.1069,433.2,153.25,110.49609375,136.875,202.0,167.59375,24.5,635.5,31000.0,176.38,134.98,218.06,56.62,59.18,3645.0,112.275,21.95,485.0,1.7165,1.6595,1350.0,166.63,59.17,1734.0,56.63,1796.5,3.557,1.7151,2.9760000000000004,1108.2,1.6567,26.43,468.2
2021-02-05 00:20:00,116.51171880000001,0.75955,44.94,1.3676,37590.0,548.0,2465.0,0.77955,84.39,3871.5,1.19655,125.8359375,139.1,79.525,0.0094765,126.8,615.25,123.525,2172.6,1388.2,28675.0,28680.0,13584.25,699.8,2202.9,1372.25,16.12,1.1068,433.2,153.234375,110.49609375,136.859375,201.96875,167.5625,24.5,635.5,31004.0,176.38,134.98,218.06,56.68,59.23,3645.0,112.275,21.95,485.25,1.7165,1.6595,1350.0,166.63,59.21,1734.0,56.68,1796.6,3.5575,1.7151,2.9789999999999996,1108.2,1.6567,26.425,468.2
2021-02-05 00:21:00,116.51171880000001,0.75955,44.93,1.3677,37515.0,548.0,2465.0,0.77955,84.39,3871.75,1.19655,125.84375,139.1,79.525,0.009476,126.8,615.5,123.525,2172.6,1388.2,28690.0,28695.0,13585.25,699.8,2203.3,1372.5,16.12,1.1069,433.2,153.234375,110.49609375,136.859375,201.96875,167.5625,24.5,635.75,31003.0,176.38,134.98,218.06,56.68,59.24,3646.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.63,59.21,1734.0,56.68,1796.9,3.5585,1.7166,2.9810000000000003,1108.2,1.6567,26.435,468.2
2021-02-05 00:22:00,116.51171880000001,0.75955,44.93,1.3675,37515.0,548.0,2465.0,0.77955,84.39,3871.5,1.19655,125.84375,139.1,79.525,0.0094765,126.8,615.5,123.525,2172.6,1388.2,28690.0,28695.0,13584.5,699.8,2203.1,1372.75,16.12,1.1068,433.2,153.234375,110.49609375,136.84375,201.96875,167.5625,24.5,635.75,31004.0,176.38,134.98,218.06,56.68,59.25,3646.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.63,59.21,1734.0,56.68,1796.8,3.5585,1.7166,2.989,1108.2,1.6567,26.43,468.2
2021-02-05 00:23:00,116.51171880000001,0.7595,44.95,1.3675,37515.0,548.0,2465.0,0.77955,84.39,3871.5,1.19645,125.84375,139.1,79.525,0.0094765,126.8,615.5,123.525,2172.6,1387.6,28700.0,28700.0,13585.0,699.8,2203.3,1372.75,16.12,1.1068,433.2,153.234375,110.49609375,136.859375,202.0,167.5625,24.5,635.75,31005.0,176.38,134.98,218.06,56.68,59.25,3646.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.63,59.21,1734.0,56.68,1796.9,3.5585,1.7166,2.991,1108.2,1.6567,26.43,468.2
2021-02-05 00:24:00,116.51171880000001,0.75945,44.95,1.3676,37425.0,548.0,2465.0,0.77955,84.39,3871.5,1.1965,125.84375,139.1,79.525,0.0094765,126.8,615.75,123.525,2172.6,1387.6,28690.0,28700.0,13583.5,699.8,2203.3,1372.75,16.12,1.1068,433.2,153.234375,110.4921875,136.859375,202.0,167.5625,24.5,635.75,31004.0,176.38,134.98,218.06,56.68,59.24,3645.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.63,59.21,1734.0,56.68,1797.1,3.558,1.7166,2.9939999999999998,1108.2,1.6567,26.43,468.2
2021-02-05 00:25:00,116.51171880000001,0.75955,44.95,1.3675,37425.0,548.0,2465.0,0.77955,84.39,3871.25,1.1965,125.84375,139.1,79.525,0.009477,126.8,615.75,123.525,2172.6,1387.3,28685.0,28695.0,13583.25,699.8,2203.2,1372.75,16.12,1.1068,433.2,153.234375,110.4921875,136.859375,202.0,167.5625,24.5,635.75,31003.0,176.38,134.98,218.06,56.68,59.24,3645.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.63,59.21,1734.0,56.68,1797.0,3.5575,1.7166,2.9960000000000004,1108.2,1.6567,26.43,468.2
2021-02-05 00:26:00,116.51171880000001,0.75955,44.95,1.3676,37375.0,548.0,2465.0,0.7796,84.39,3871.5,1.1965,125.84375,139.1,79.525,0.0094765,126.8,615.75,123.525,2172.6,1387.5,28680.0,28695.0,13584.0,699.8,2203.1,1372.75,16.12,1.1069,433.2,153.234375,110.4921875,136.859375,202.03125,167.5625,24.5,635.75,31004.0,176.38,134.98,218.06,56.68,59.25,3645.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.63,59.21,1734.0,56.68,1797.0,3.558,1.7169,2.995,1108.2,1.6567,26.43,468.2
2021-02-05 00:27:00,116.51171880000001,0.75955,44.95,1.3675,37375.0,548.0,2465.0,0.7796,84.39,3871.25,1.19645,125.8359375,139.1,79.525,0.009477,126.8,615.5,123.525,2172.6,1387.0,28680.0,28685.0,13583.0,699.8,2203.3,1372.75,16.12,1.1069,433.2,153.234375,110.4921875,136.84375,202.03125,167.5625,24.5,635.5,31004.0,176.38,134.98,218.06,56.68,59.25,3645.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.63,59.21,1734.0,56.69,1797.1,3.558,1.7169,2.9930000000000003,1108.2,1.6567,26.425,468.2
2021-02-05 00:28:00,116.51171880000001,0.7596,44.95,1.3676,37375.0,547.75,2465.0,0.7796,84.39,3871.5,1.1965,125.8359375,139.1,79.525,0.009477,126.8,615.25,123.525,2172.6,1387.0,28695.0,28700.0,13584.0,699.8,2203.3,1372.75,16.12,1.1069,433.2,153.25,110.4921875,136.859375,202.03125,167.59375,24.5,635.25,31006.0,176.38,134.98,218.06,56.68,59.26,3645.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.63,59.21,1734.0,56.7,1797.0,3.5585,1.7169,2.9989999999999997,1108.2,1.6567,26.425,468.2
2021-02-05 00:29:00,116.51171880000001,0.75965,44.95,1.3676,37395.0,547.75,2465.0,0.7796,84.39,3872.0,1.19655,125.8359375,139.1,79.525,0.009477,126.8,615.25,123.525,2172.6,1387.5,28700.0,28705.0,13584.75,699.8,2203.7,1372.75,16.12,1.1069,433.2,153.25,110.4921875,136.859375,202.03125,167.5625,24.5,635.25,31008.0,176.38,134.98,218.06,56.68,59.26,3645.0,112.275,21.95,485.75,1.7165,1.6595,1350.0,166.63,59.21,1734.0,56.71,1797.1,3.5585,1.7168,3.01,1108.2,1.6567,26.425,468.2
2021-02-05 00:30:00,116.51171880000001,0.7597,44.96,1.3676,37450.0,547.75,2465.0,0.77965,84.39,3871.75,1.1966,125.8359375,139.1,79.525,0.009477,126.8,615.25,123.525,2172.6,1387.5,28695.0,28705.0,13583.5,699.8,2203.5,1372.5,16.12,1.1069,433.2,153.25,110.4921875,136.859375,202.0,167.5625,24.5,635.25,31006.0,176.38,134.98,218.06,56.68,59.27,3645.0,112.275,21.95,485.75,1.7165,1.6595,1350.0,166.63,59.21,1734.0,56.71,1796.9,3.5585,1.7168,3.02,1108.0,1.6567,26.415,468.2
2021-02-05 00:31:00,116.5078125,0.75985,44.97,1.3677,37455.0,547.75,2465.0,0.77975,84.39,3872.5,1.19665,125.828125,139.1,79.525,0.009477,126.8,615.25,123.525,2172.6,1388.3,28705.0,28705.0,13586.0,699.8,2203.9,1372.5,16.12,1.107,433.2,153.21875,110.49609375,136.84375,201.9375,167.53125,24.5,635.5,31011.0,176.37,134.98,217.88,56.7,59.26,3646.0,112.275,21.95,485.75,1.7165,1.6595,1350.0,166.6,59.21,1734.0,56.71,1797.5,3.56,1.7168,3.0180000000000002,1108.0,1.6585,26.445,468.2
2021-02-05 00:32:00,116.5078125,0.75995,45.0,1.3678,37455.0,548.25,2465.0,0.77975,84.38,3872.5,1.19665,125.8359375,139.1,79.525,0.0094775,126.8,615.25,123.525,2172.6,1388.5,28710.0,28705.0,13586.5,699.8,2204.5,1374.0,16.12,1.1071,433.5,153.203125,110.49609375,136.84375,201.90625,167.5,24.5,635.5,31013.0,176.35,134.98,217.88,56.7,59.27,3646.0,112.275,21.95,485.75,1.7165,1.6595,1350.0,166.59,59.21,1734.0,56.7,1797.6,3.5625,1.7168,3.016,1108.1,1.6582,26.48,468.2
2021-02-05 00:33:00,116.5078125,0.76,45.0,1.3679,37560.0,548.25,2465.0,0.7798,84.36,3874.25,1.19665,125.8359375,139.1,79.525,0.009477,126.8,615.25,123.525,2172.6,1388.7,28710.0,28715.0,13597.0,699.8,2204.9,1373.75,16.12,1.107,433.3,153.1875,110.49609375,136.828125,201.875,167.5,24.45,635.5,31023.0,176.35,134.98,217.88,56.7,59.23,3647.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.58,59.21,1734.0,56.68,1797.4,3.561,1.7168,3.017,1108.5,1.6582,26.49,468.2
2021-02-05 00:34:00,116.5078125,0.76015,45.0,1.3679,37450.0,548.5,2465.0,0.77985,84.36,3875.75,1.1967,125.828125,139.1,79.525,0.0094775,126.8,615.5,123.525,2172.6,1389.8,28725.0,28735.0,13601.75,699.8,2206.3,1374.75,16.12,1.107,433.7,153.1875,110.49609375,136.828125,201.875,167.5,24.45,635.5,31033.0,176.35,134.98,217.82,56.7,59.24,3647.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.58,59.26,1734.0,56.69,1797.5,3.564,1.7166,3.0189999999999997,1109.2,1.6582,26.5,468.2
2021-02-05 00:35:00,116.5078125,0.7602,45.0,1.3681,37460.0,548.5,2465.0,0.77995,84.36,3875.5,1.19685,125.828125,139.1,79.525,0.009478499999999999,126.8,615.5,123.525,2172.6,1389.9,28720.0,28730.0,13602.75,699.8,2205.9,1374.5,16.12,1.1072,433.6,153.1875,110.49609375,136.828125,201.875,167.5,24.4,635.75,31033.0,176.35,134.98,217.82,56.66,59.21,3647.0,112.275,21.95,485.25,1.7165,1.6595,1350.0,166.58,59.22,1734.0,56.67,1798.1,3.564,1.7165,3.016,1109.7,1.6581,26.52,468.2
2021-02-05 00:36:00,116.5078125,0.76035,45.01,1.3681,37460.0,548.25,2465.0,0.77995,84.36,3875.0,1.19685,125.828125,139.1,79.525,0.009479000000000001,126.8,615.5,123.525,2172.6,1390.3,28715.0,28730.0,13600.75,699.8,2205.7,1375.0,16.12,1.1072,433.8,153.1875,110.49609375,136.828125,201.875,167.5,24.4,635.75,31033.0,176.35,134.98,217.82,56.66,59.2,3647.0,112.275,21.95,485.0,1.7165,1.6595,1350.0,166.58,59.21,1734.0,56.66,1798.2,3.566,1.7165,3.02,1110.5,1.6578,26.525,468.2
2021-02-05 00:37:00,116.5078125,0.7605,45.03,1.3683,37460.0,548.5,2465.0,0.78005,84.36,3876.0,1.19695,125.8359375,139.1,79.525,0.009479000000000001,126.8,615.75,123.525,2172.6,1391.6,28720.0,28730.0,13605.5,699.8,2206.2,1375.5,16.12,1.1073,433.9,153.203125,110.49609375,136.84375,201.90625,167.53125,24.4,635.75,31039.0,176.35,134.98,217.82,56.66,59.25,3648.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.58,59.21,1734.0,56.7,1798.6,3.569,1.7165,3.016,1112.3,1.6587,26.545,468.2
2021-02-05 00:38:00,116.5078125,0.7605,45.04,1.3684,37460.0,548.5,2465.0,0.78005,84.36,3875.75,1.197,125.8359375,139.1,79.525,0.00948,126.8,616.0,123.525,2172.6,1391.7,28715.0,28730.0,13607.5,699.8,2206.2,1375.25,16.12,1.1073,433.9,153.203125,110.49609375,136.84375,201.90625,167.53125,24.4,636.0,31037.0,176.35,134.98,217.82,56.66,59.25,3647.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.58,59.21,1734.0,56.7,1798.6,3.569,1.7166,3.0210000000000004,1113.4,1.6582,26.585,468.2
2021-02-05 00:39:00,116.5078125,0.7605,45.02,1.3683,37460.0,548.75,2465.0,0.78005,84.36,3875.25,1.197,125.8359375,139.1,79.525,0.00948,126.8,616.0,123.525,2172.6,1391.6,28715.0,28725.0,13602.75,699.8,2205.2,1375.25,16.12,1.1073,433.8,153.203125,110.4921875,136.828125,201.90625,167.53125,24.4,636.0,31033.0,176.35,134.98,217.84,56.66,59.23,3647.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.58,59.21,1734.0,56.68,1798.6,3.5685,1.7166,3.02,1112.5,1.6582,26.55,468.2
2021-02-05 00:40:00,116.5078125,0.7605,45.02,1.3683,37460.0,549.0,2465.0,0.78005,84.36,3876.0,1.19705,125.8359375,139.1,79.525,0.0094795,126.8,616.0,123.525,2172.6,1391.2,28715.0,28725.0,13605.0,699.8,2206.1,1375.5,16.12,1.1073,433.8,153.203125,110.4921875,136.84375,201.90625,167.53125,24.35,636.0,31040.0,176.35,134.98,217.84,56.66,59.24,3647.0,112.275,21.95,485.25,1.7165,1.6595,1350.0,166.58,59.21,1734.0,56.68,1798.5,3.569,1.7166,3.014,1113.2,1.6582,26.55,468.2
2021-02-05 00:41:00,116.5078125,0.7605,45.06,1.3683,37460.0,549.25,2465.0,0.7801,84.36,3875.75,1.19695,125.8359375,139.1,79.525,0.009479000000000001,126.8,616.25,123.525,2172.6,1391.7,28730.0,28725.0,13604.25,699.8,2206.2,1376.0,16.12,1.1073,433.8,153.203125,110.4921875,136.84375,201.90625,167.53125,24.35,636.25,31040.0,176.36,134.98,217.84,56.66,59.28,3647.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.58,59.29,1734.0,56.71,1798.2,3.5715,1.7166,3.01,1113.2,1.6592,26.55,468.2
2021-02-05 00:42:00,116.5078125,0.7606,45.05,1.3683,37460.0,549.0,2465.0,0.78015,84.36,3877.0,1.19705,125.8359375,139.1,79.525,0.009479000000000001,126.8,616.25,123.525,2172.6,1392.4,28730.0,28735.0,13607.25,699.8,2206.8,1376.0,16.12,1.1074,434.1,153.203125,110.4921875,136.828125,201.875,167.46875,24.35,636.25,31047.0,176.35,134.98,217.84,56.66,59.28,3647.0,112.275,21.95,485.75,1.7165,1.6595,1350.0,166.58,59.29,1734.0,56.72,1799.0,3.572,1.7166,3.012,1113.0,1.6592,26.58,468.2
2021-02-05 00:43:00,116.5078125,0.76045,45.02,1.3682,37460.0,549.0,2465.0,0.7801,84.36,3876.0,1.1969,125.8359375,139.1,79.525,0.009478499999999999,126.8,616.0,123.525,2172.6,1392.5,28730.0,28740.0,13603.25,699.8,2206.0,1375.75,16.12,1.1072,434.1,153.203125,110.4921875,136.828125,201.875,167.46875,24.35,636.25,31043.0,176.35,134.98,217.84,56.66,59.28,3648.0,112.275,21.95,485.75,1.7165,1.6595,1350.0,166.58,59.29,1734.0,56.71,1798.0,3.57,1.7172,3.011,1113.0,1.66,26.54,468.2
2021-02-05 00:44:00,116.5078125,0.76045,45.0,1.3683,37585.0,548.75,2465.0,0.78015,84.36,3876.0,1.19695,125.8359375,139.1,79.525,0.009478,126.8,616.0,123.525,2172.6,1392.4,28730.0,28740.0,13603.25,699.8,2205.5,1375.25,16.12,1.1072,434.0,153.1875,110.4921875,136.828125,201.84375,167.46875,24.35,636.0,31042.0,176.35,134.98,217.84,56.76,59.31,3648.0,112.275,21.95,485.75,1.7165,1.6595,1350.0,166.58,59.31,1734.0,56.75,1797.7,3.5695,1.7183,3.011,1112.4,1.66,26.535,468.2
2021-02-05 00:45:00,116.5078125,0.76035,44.99,1.3682,37585.0,549.0,2465.0,0.7801,84.33,3875.25,1.1969,125.84375,139.1,79.525,0.009478499999999999,126.8,616.0,123.525,2172.6,1392.3,28725.0,28735.0,13604.0,699.8,2205.5,1375.25,16.12,1.1072,434.0,153.21875,110.4921875,136.84375,201.9375,167.5,24.4,636.25,31036.0,176.35,134.98,217.84,56.76,59.28,3647.0,112.275,21.95,485.5,1.7165,1.6595,1350.0,166.58,59.31,1734.0,56.73,1798.1,3.57,1.7176,3.016,1112.4,1.66,26.535,468.2
