,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2018-08-03 00:11:00,0.7371,28.31,1.304,7280.0,367.5,2078.0,0.7691,89.04,2827.5,1.1627,113.109375,150.9,49.425,0.008978,107.15,576.0,109.55,1970.6,1068.9,22500.0,22515.0,7387.0,495.8,1684.2,882.25,10.57,1.0081,329.3,126.875,105.703125,119.3125,155.90625,142.40625,13.95,566.75,25294.0,161.45,131.63,175.04,69.06,73.42,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.06,1216.0,2.73,2.1278,2.815,826.4,2.0684,15.31,317.1
2018-08-03 00:12:00,0.737,28.31,1.3041,7270.0,367.5,2078.0,0.76905,89.04,2827.5,1.1627,113.109375,150.9,49.425,0.008978,107.15,576.0,109.55,1970.6,1068.9,22500.0,22515.0,7387.25,495.8,1684.2,882.25,10.57,1.0081,329.3,126.875,105.703125,119.3125,155.90625,142.40625,13.95,566.75,25294.0,161.45,131.63,175.04,69.06,73.42,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.05,1215.9,2.7305,2.1278,2.815,826.4,2.0684,15.31,317.1
2018-08-03 00:13:00,0.737,28.31,1.3041,7280.0,367.5,2078.0,0.76905,89.04,2827.75,1.1626,113.109375,150.9,49.425,0.008977500000000001,107.15,576.0,109.55,1970.6,1068.9,22500.0,22520.0,7387.25,495.8,1684.2,882.25,10.57,1.0081,329.3,126.875,105.703125,119.3125,155.90625,142.40625,13.95,566.75,25294.0,161.45,131.63,175.04,69.06,73.42,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.05,1215.8,2.73,2.1278,2.815,826.4,2.0684,15.31,317.1
2018-08-03 00:14:00,0.737,28.31,1.304,7285.0,367.5,2078.0,0.769,88.99,2827.5,1.16265,113.109375,150.9,49.425,0.008978,107.15,576.0,109.55,1970.6,1068.9,22500.0,22515.0,7387.0,495.8,1684.2,882.25,10.57,1.0081,329.3,126.875,105.703125,119.3125,155.90625,142.40625,13.95,566.75,25294.0,161.45,131.63,175.04,69.06,73.41,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.04,1215.8,2.731,2.1277,2.815,826.4,2.0684,15.31,317.1
2018-08-03 00:15:00,0.7369,28.31,1.304,7275.0,367.5,2078.0,0.769,88.99,2827.75,1.1626,113.109375,150.9,49.425,0.008977500000000001,107.15,576.0,109.55,1970.6,1068.9,22500.0,22515.0,7386.75,495.8,1684.2,882.25,10.57,1.0081,329.3,126.875,105.703125,119.3125,155.90625,142.40625,13.95,566.75,25293.0,161.45,131.63,175.04,69.05,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.04,1215.8,2.7305,2.1274,2.815,826.4,2.0679,15.305,317.1
2018-08-03 00:16:00,0.7369,28.31,1.304,7285.0,367.5,2078.0,0.769,88.99,2827.5,1.16265,113.109375,150.9,49.425,0.008977500000000001,107.15,576.0,109.55,1970.6,1068.9,22505.0,22520.0,7387.0,495.8,1684.0,882.25,10.57,1.0081,329.3,126.859375,105.703125,119.3125,155.90625,142.40625,13.95,566.75,25294.0,161.45,131.63,175.04,69.05,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.04,1215.8,2.73,2.1274,2.815,826.4,2.0679,15.305,317.1
2018-08-03 00:17:00,0.7369,28.31,1.304,7285.0,367.5,2078.0,0.76895,88.99,2827.75,1.16265,113.109375,150.9,49.425,0.008976999999999999,107.15,576.0,109.55,1970.6,1068.9,22505.0,22520.0,7387.0,495.8,1684.0,882.25,10.57,1.0081,329.3,126.859375,105.703125,119.3125,155.90625,142.40625,13.95,566.75,25294.0,161.45,131.63,175.04,69.05,73.39,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.05,1215.8,2.73,2.1272,2.815,826.4,2.0679,15.305,317.1
2018-08-03 00:18:00,0.7369,28.31,1.304,7300.0,367.5,2078.0,0.76895,88.97,2828.0,1.16265,113.109375,150.9,49.425,0.008976999999999999,107.15,576.0,109.55,1970.6,1068.9,22505.0,22525.0,7387.75,495.8,1684.3,882.25,10.57,1.0081,329.3,126.859375,105.703125,119.3125,155.90625,142.40625,13.95,566.75,25298.0,161.45,131.63,175.04,69.05,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.05,1215.8,2.73,2.1272,2.815,826.4,2.0679,15.305,317.1
2018-08-03 00:19:00,0.7371,28.31,1.304,7300.0,367.5,2078.0,0.76895,89.01,2828.0,1.16265,113.109375,150.9,49.425,0.008978,107.15,576.0,109.55,1970.6,1068.9,22505.0,22525.0,7387.75,495.8,1684.3,882.25,10.57,1.0081,329.3,126.859375,105.703125,119.3125,155.90625,142.40625,13.95,567.0,25297.0,161.45,131.63,175.04,69.05,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.05,1216.0,2.731,2.1272,2.815,826.4,2.0679,15.31,317.1
2018-08-03 00:20:00,0.737,28.31,1.304,7305.0,367.5,2078.0,0.76895,89.01,2828.0,1.1627,113.109375,150.9,49.425,0.008977500000000001,107.15,576.0,109.55,1970.6,1068.9,22505.0,22525.0,7387.75,495.8,1684.3,882.25,10.57,1.008,329.3,126.859375,105.703125,119.3125,155.90625,142.40625,13.95,567.0,25297.0,161.45,131.63,175.04,69.05,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.04,1215.7,2.731,2.1272,2.815,826.4,2.0679,15.31,317.1
2018-08-03 00:21:00,0.7371,28.31,1.304,7300.0,367.5,2078.0,0.769,89.01,2827.75,1.16265,113.109375,150.9,49.425,0.008977500000000001,107.15,576.0,109.55,1970.6,1068.9,22505.0,22525.0,7387.5,495.8,1684.3,882.25,10.57,1.008,329.3,126.859375,105.703125,119.296875,155.90625,142.40625,13.95,567.0,25296.0,161.45,131.63,175.04,69.05,73.41,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.05,1215.8,2.7315,2.1272,2.815,826.1,2.0679,15.31,317.1
2018-08-03 00:22:00,0.7372,28.31,1.304,7300.0,367.5,2078.0,0.769,89.01,2827.75,1.16265,113.109375,150.9,49.425,0.008977500000000001,107.15,576.0,109.55,1970.6,1068.9,22505.0,22525.0,7387.75,495.8,1684.3,882.25,10.57,1.008,329.3,126.859375,105.703125,119.296875,155.90625,142.40625,13.95,566.75,25295.0,161.45,131.63,175.04,69.07,73.39,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.05,1215.8,2.731,2.1275,2.815,826.1,2.0679,15.31,317.1
2018-08-03 00:23:00,0.7371,28.31,1.3039,7305.0,367.5,2078.0,0.7689,89.01,2827.75,1.1626,113.109375,150.9,49.425,0.008976999999999999,107.15,576.0,109.55,1970.6,1068.9,22505.0,22525.0,7387.75,495.8,1684.3,882.25,10.57,1.008,329.3,126.859375,105.703125,119.296875,155.90625,142.40625,13.95,566.75,25296.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.04,1215.4,2.729,2.1275,2.815,826.0,2.068,15.305,317.1
2018-08-03 00:24:00,0.7371,28.31,1.3039,7305.0,367.5,2078.0,0.76895,89.01,2827.75,1.1626,113.109375,150.9,49.425,0.008976999999999999,107.15,576.0,109.55,1970.6,1068.9,22505.0,22520.0,7387.75,495.8,1684.3,882.25,10.57,1.008,329.3,126.859375,105.703125,119.296875,155.90625,142.40625,13.95,567.0,25296.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.03,1215.4,2.729,2.1275,2.815,825.8,2.068,15.3,317.1
2018-08-03 00:25:00,0.7371,28.31,1.304,7305.0,367.5,2078.0,0.76895,89.01,2827.75,1.16255,113.109375,150.9,49.425,0.008977500000000001,107.15,576.0,109.55,1970.6,1068.9,22495.0,22510.0,7387.0,495.8,1684.1,882.25,10.57,1.008,329.3,126.859375,105.703125,119.296875,155.90625,142.40625,13.95,567.0,25293.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.03,1215.4,2.729,2.1275,2.815,826.1,2.068,15.3,317.1
2018-08-03 00:26:00,0.7371,28.31,1.3041,7305.0,367.5,2078.0,0.769,89.01,2827.75,1.16255,113.109375,150.9,49.425,0.008976999999999999,107.15,576.0,109.55,1970.6,1068.9,22505.0,22520.0,7387.5,495.8,1684.2,882.25,10.57,1.008,329.3,126.875,105.6953125,119.296875,155.90625,142.4375,13.95,567.0,25296.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.04,1215.4,2.729,2.1275,2.8139999999999996,826.1,2.068,15.3,317.1
2018-08-03 00:27:00,0.7371,28.31,1.3041,7300.0,367.5,2078.0,0.76895,89.01,2827.75,1.16255,113.109375,150.9,49.425,0.008976999999999999,107.15,576.0,109.55,1970.6,1068.9,22505.0,22520.0,7387.25,495.8,1684.2,882.25,10.57,1.008,329.3,126.859375,105.6953125,119.296875,155.90625,142.40625,13.95,567.0,25294.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.03,1215.5,2.729,2.1275,2.8139999999999996,826.1,2.068,15.3,317.1
2018-08-03 00:28:00,0.7371,28.31,1.3041,7300.0,367.5,2078.0,0.76895,89.01,2827.5,1.1626,113.109375,150.9,49.425,0.008978,107.15,576.0,109.55,1970.6,1068.9,22490.0,22510.0,7386.25,495.8,1684.1,882.25,10.57,1.008,329.3,126.859375,105.6953125,119.296875,155.90625,142.40625,13.95,567.0,25292.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.03,1215.4,2.729,2.1275,2.815,826.1,2.068,15.305,317.1
2018-08-03 00:29:00,0.7371,28.31,1.304,7300.0,367.5,2078.0,0.76895,89.01,2827.5,1.16255,113.1015625,150.9,49.425,0.008978,107.15,576.0,109.55,1970.6,1068.9,22485.0,22505.0,7386.75,495.8,1684.1,882.25,10.57,1.008,329.3,126.859375,105.6953125,119.28125,155.90625,142.40625,13.95,567.0,25292.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.04,1215.3,2.728,2.1275,2.815,826.1,2.068,15.305,317.1
2018-08-03 00:30:00,0.737,28.31,1.304,7295.0,367.5,2078.0,0.76895,89.01,2827.5,1.1625,113.1015625,150.9,49.425,0.008978,107.15,576.25,109.55,1970.6,1068.9,22490.0,22505.0,7386.75,495.8,1684.1,882.0,10.57,1.008,329.3,126.859375,105.6953125,119.296875,155.90625,142.40625,13.95,567.0,25291.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.04,1215.4,2.7285,2.1275,2.815,826.1,2.068,15.305,317.1
2018-08-03 00:31:00,0.737,28.31,1.304,7290.0,367.5,2078.0,0.7689,89.01,2827.75,1.1625,113.1015625,150.9,49.425,0.008976999999999999,107.15,576.25,109.55,1970.6,1068.9,22525.0,22540.0,7388.0,495.8,1684.4,882.0,10.57,1.008,329.3,126.859375,105.6953125,119.28125,155.90625,142.40625,13.95,567.25,25298.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.03,1215.4,2.7285,2.1275,2.815,826.2,2.068,15.305,317.1
2018-08-03 00:32:00,0.7369,28.31,1.3039,7295.0,367.5,2078.0,0.76895,89.01,2827.75,1.1625,113.1015625,150.9,49.425,0.008977500000000001,107.15,576.25,109.55,1970.6,1068.9,22520.0,22535.0,7387.25,495.8,1684.3,882.0,10.57,1.008,329.3,126.859375,105.6953125,119.28125,155.875,142.40625,13.9,567.25,25297.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.03,1215.4,2.729,2.1279,2.815,826.2,2.0688,15.305,317.1
2018-08-03 00:33:00,0.7369,28.31,1.3039,7295.0,367.5,2078.0,0.76895,89.01,2827.75,1.16255,113.1015625,150.9,49.425,0.008977500000000001,107.15,576.25,109.55,1970.6,1068.9,22515.0,22535.0,7387.0,495.8,1684.3,882.0,10.57,1.008,329.3,126.859375,105.6953125,119.296875,155.875,142.40625,13.9,567.25,25297.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.5,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.03,1215.4,2.7295,2.1272,2.815,826.2,2.0688,15.305,317.1
2018-08-03 00:34:00,0.737,28.31,1.3039,7285.0,367.5,2078.0,0.76895,89.01,2827.75,1.16255,113.1015625,150.9,49.425,0.008977500000000001,107.15,575.75,109.55,1970.6,1068.9,22520.0,22540.0,7386.75,495.8,1684.3,882.5,10.57,1.008,329.4,126.859375,105.6953125,119.296875,155.875,142.40625,13.9,566.5,25298.0,161.45,131.63,175.04,69.07,73.37,3481.0,111.905,14.55,650.0,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.0,1215.4,2.7285,2.1256,2.815,826.2,2.0667,15.305,317.1
2018-08-03 00:35:00,0.737,28.31,1.3039,7295.0,367.5,2078.0,0.76895,89.01,2827.75,1.16255,113.1015625,150.9,49.425,0.008977500000000001,107.15,574.5,109.55,1970.6,1068.9,22525.0,22540.0,7386.25,495.8,1684.3,882.5,10.57,1.008,329.4,126.859375,105.6953125,119.296875,155.875,142.40625,13.9,566.25,25298.0,161.45,131.63,175.04,69.07,73.38,3481.0,111.905,14.55,650.0,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.01,1215.5,2.7285,2.1256,2.815,826.0,2.0667,15.31,317.1
2018-08-03 00:36:00,0.737,28.31,1.3039,7300.0,367.5,2078.0,0.76895,89.01,2827.75,1.16255,113.1015625,150.9,49.425,0.008977500000000001,107.15,575.0,109.55,1970.6,1068.9,22525.0,22545.0,7386.5,495.8,1684.3,882.5,10.57,1.008,329.4,126.875,105.6953125,119.296875,155.875,142.40625,13.9,566.25,25300.0,161.45,131.63,175.04,69.07,73.39,3481.0,111.905,14.55,650.0,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.02,1215.3,2.729,2.1263,2.815,826.0,2.0667,15.31,317.1
2018-08-03 00:37:00,0.737,28.31,1.3039,7300.0,367.5,2078.0,0.76895,89.01,2827.5,1.16255,113.1015625,150.9,49.425,0.008977500000000001,107.15,575.0,109.55,1970.6,1068.9,22525.0,22545.0,7386.25,495.8,1684.3,882.5,10.57,1.008,329.4,126.875,105.6953125,119.296875,155.90625,142.4375,13.9,566.25,25298.0,161.45,131.63,175.04,69.07,73.38,3481.0,111.905,14.55,650.0,2.1264,2.0679,1645.0,153.16,73.42,1540.0,69.0,1215.3,2.7285,2.1263,2.815,826.0,2.0667,15.31,317.1
2018-08-03 00:38:00,0.7371,28.31,1.3039,7300.0,367.5,2078.0,0.76895,89.01,2827.5,1.1626,113.1015625,150.9,49.425,0.008977500000000001,107.15,575.0,109.55,1970.6,1068.9,22525.0,22545.0,7386.25,495.8,1684.3,882.5,10.57,1.008,329.4,126.875,105.6953125,119.296875,155.90625,142.40625,13.9,566.25,25300.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.25,2.1264,2.0679,1645.0,153.16,73.39,1540.0,69.0,1215.3,2.7285,2.1267,2.815,825.9,2.0672,15.31,317.1
2018-08-03 00:39:00,0.7371,28.31,1.304,7290.0,367.5,2078.0,0.76895,89.01,2827.75,1.1626,113.1015625,150.9,49.425,0.008976999999999999,107.15,575.0,109.55,1970.6,1068.9,22535.0,22550.0,7386.75,495.8,1684.3,882.5,10.57,1.008,329.4,126.875,105.6953125,119.296875,155.90625,142.40625,13.9,566.25,25302.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.25,2.1264,2.0679,1645.0,153.16,73.4,1540.0,69.01,1215.4,2.7285,2.1267,2.815,825.9,2.0672,15.31,317.1
2018-08-03 00:40:00,0.7372,28.31,1.304,7290.0,367.5,2078.0,0.769,89.01,2827.5,1.16265,113.1015625,150.9,49.425,0.008976999999999999,107.15,575.0,109.55,1970.6,1068.9,22525.0,22545.0,7385.75,495.8,1684.3,882.5,10.57,1.008,329.4,126.875,105.6953125,119.296875,155.90625,142.40625,13.95,566.25,25299.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.25,2.1264,2.0679,1645.0,153.16,73.4,1540.0,69.02,1215.6,2.7295,2.1267,2.815,826.3,2.0672,15.31,317.1
2018-08-03 00:41:00,0.7372,28.31,1.304,7290.0,367.5,2078.0,0.769,89.01,2827.75,1.1627,113.1015625,150.9,49.425,0.008976999999999999,107.15,575.0,109.55,1970.6,1068.9,22515.0,22535.0,7386.0,495.8,1684.1,882.5,10.57,1.008,329.4,126.875,105.6953125,119.296875,155.90625,142.40625,13.95,566.25,25298.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.25,2.1264,2.0679,1645.0,153.16,73.4,1540.0,69.02,1215.6,2.73,2.1267,2.815,826.0,2.0672,15.315,317.1
2018-08-03 00:42:00,0.7373,28.31,1.304,7280.0,367.5,2078.0,0.769,89.01,2827.5,1.1628,113.1015625,150.9,49.425,0.008977500000000001,107.15,575.0,109.55,1970.6,1068.9,22510.0,22530.0,7385.75,495.8,1684.1,882.5,10.57,1.0081,329.4,126.875,105.6953125,119.296875,155.90625,142.40625,13.95,566.25,25297.0,161.45,131.63,175.04,69.07,73.4,3481.0,111.905,14.55,650.25,2.1264,2.0679,1645.0,153.16,73.4,1540.0,69.02,1215.6,2.73,2.1267,2.8139999999999996,826.1,2.0674,15.31,317.1
2018-08-03 00:43:00,0.7372,28.31,1.304,7280.0,367.5,2078.0,0.769,89.01,2827.5,1.1628,113.109375,150.9,49.425,0.008977500000000001,107.15,575.0,109.55,1970.6,1068.9,22515.0,22535.0,7384.25,495.8,1684.1,882.5,10.57,1.0081,329.4,126.890625,105.703125,119.3125,155.9375,142.4375,13.95,566.25,25297.0,161.45,131.63,175.04,69.07,73.39,3481.0,111.905,14.55,650.25,2.1264,2.0679,1645.0,153.16,73.4,1540.0,69.01,1215.5,2.7295,2.1265,2.8139999999999996,825.9,2.0674,15.31,317.1
2018-08-03 00:44:00,0.7372,28.31,1.304,7275.0,367.5,2078.0,0.769,89.01,2827.25,1.16275,113.109375,150.9,49.425,0.008977500000000001,107.15,575.0,109.55,1970.6,1068.9,22520.0,22535.0,7384.25,495.8,1684.1,882.5,10.57,1.0081,329.4,126.890625,105.703125,119.3125,155.9375,142.4375,13.95,566.25,25294.0,161.45,131.63,175.04,69.07,73.38,3481.0,111.905,14.55,650.25,2.1264,2.0679,1645.0,153.16,73.4,1540.0,69.01,1215.5,2.73,2.1265,2.815,825.9,2.0674,15.315,317.1
2018-08-03 00:45:00,0.7372,28.31,1.304,7280.0,367.5,2078.0,0.76895,89.01,2827.5,1.1627,113.109375,150.9,49.425,0.008977500000000001,107.15,575.0,109.55,1970.6,1068.9,22520.0,22540.0,7384.25,495.8,1684.1,882.5,10.57,1.0081,329.4,126.890625,105.703125,119.3125,155.9375,142.4375,13.95,566.25,25294.0,161.45,131.63,175.04,69.07,73.39,3481.0,111.905,14.55,650.25,2.1264,2.0679,1645.0,153.16,73.4,1540.0,69.0,1215.6,2.729,2.1265,2.815,825.8,2.0674,15.31,317.1
2018-08-03 00:46:00,0.7372,28.31,1.304,7280.0,367.5,2078.0,0.76895,89.01,2827.5,1.1627,113.109375,150.9,49.425,0.008978,107.15,575.0,109.55,1970.6,1068.9,22515.0,22535.0,7385.5,495.8,1684.1,882.75,10.57,1.0081,329.4,126.890625,105.703125,119.296875,155.9375,142.4375,13.95,566.25,25296.0,161.45,131.63,175.04,69.07,73.39,3481.0,111.905,14.55,650.25,2.1264,2.0679,1645.0,153.16,73.4,1540.0,69.01,1215.8,2.729,2.1265,2.815,826.0,2.0674,15.315,317.1
