,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2019-06-07 00:11:00,0.6976,27.75,1.27,7845.0,419.25,2436.0,0.74895,68.45,2849.75,1.1275,117.5703125,139.0,85.75,0.0092255,104.85,452.5,104.7,1859.7,1005.1,20885.0,20860.0,7290.0,454.7,1505.9,867.0,12.49,1.009,315.1,136.671875,107.43359375,126.96875,174.75,153.65625,16.45,505.25,25778.0,171.34,133.94,198.88,53.28,62.49,3346.0,112.085,15.65,556.25,1.8061,1.7272,1433.0,163.13,62.48,1781.0,53.26,1337.6,2.66,1.8056,2.338,804.7,1.7273,14.88,339.0
2019-06-07 00:12:00,0.6976,27.75,1.27,7845.0,419.0,2436.0,0.74895,68.45,2849.5,1.1275,117.5703125,139.0,85.75,0.009226,104.85,452.5,104.7,1859.7,1005.1,20885.0,20860.0,7290.25,454.7,1505.9,867.0,12.49,1.0091,315.1,136.671875,107.43359375,126.96875,174.75,153.65625,16.45,505.25,25779.0,171.34,133.94,198.88,53.28,62.47,3346.0,112.085,15.65,556.25,1.8061,1.7272,1433.0,163.13,62.48,1781.0,53.26,1337.7,2.6585,1.8056,2.338,804.7,1.7273,14.88,339.0
2019-06-07 00:13:00,0.6976,27.75,1.27,7845.0,419.25,2436.0,0.7489,68.45,2849.75,1.12745,117.5703125,139.0,85.75,0.009226,104.85,452.5,104.7,1859.7,1005.1,20885.0,20860.0,7290.0,454.7,1505.7,867.25,12.49,1.0091,315.1,136.671875,107.43359375,126.96875,174.75,153.65625,16.45,505.5,25779.0,171.34,133.94,198.88,53.28,62.48,3346.0,112.085,15.65,556.25,1.8061,1.7272,1433.0,163.13,62.48,1781.0,53.27,1337.6,2.658,1.805,2.338,804.7,1.7273,14.875,339.0
2019-06-07 00:14:00,0.6976,27.75,1.27,7845.0,419.25,2436.0,0.7489,68.45,2849.75,1.1275,117.5703125,139.0,85.75,0.009226,104.85,452.5,104.7,1859.7,1005.1,20885.0,20860.0,7290.5,454.7,1505.8,867.0,12.49,1.0091,315.1,136.671875,107.43359375,126.96875,174.75,153.65625,16.45,505.25,25778.0,171.34,133.94,198.88,53.28,62.5,3346.0,112.085,15.65,556.25,1.8061,1.7272,1433.0,163.13,62.47,1781.0,53.28,1337.5,2.658,1.8056,2.338,804.8,1.7273,14.875,339.0
2019-06-07 00:15:00,0.6976,27.75,1.27,7845.0,419.25,2436.0,0.7489,68.45,2849.75,1.12745,117.5703125,139.0,85.75,0.0092255,104.85,452.5,104.7,1859.7,1005.1,20890.0,20860.0,7291.5,454.7,1506.0,867.0,12.49,1.0091,315.2,136.671875,107.43359375,126.96875,174.75,153.65625,16.45,505.25,25780.0,171.34,133.94,198.88,53.28,62.48,3346.0,112.085,15.65,556.25,1.8061,1.7272,1433.0,163.13,62.47,1781.0,53.29,1337.5,2.658,1.8056,2.339,804.9,1.7273,14.875,339.0
2019-06-07 00:16:00,0.6976,27.75,1.27,7845.0,419.25,2436.0,0.74895,68.45,2850.0,1.1275,117.5703125,139.0,85.75,0.009226,104.85,452.5,104.7,1859.7,1005.1,20890.0,20860.0,7292.0,454.7,1506.1,867.0,12.49,1.0091,315.2,136.671875,107.43359375,126.96875,174.75,153.625,16.45,505.0,25782.0,171.34,133.94,198.88,53.28,62.49,3346.0,112.085,15.65,556.25,1.8061,1.7272,1433.0,163.13,62.47,1781.0,53.3,1337.5,2.658,1.8059,2.34,804.7,1.7273,14.875,339.0
2019-06-07 00:17:00,0.6976,27.75,1.27,7845.0,419.5,2436.0,0.74895,68.45,2850.0,1.1274,117.5703125,139.0,85.75,0.0092255,104.85,452.5,104.7,1859.7,1005.1,20890.0,20860.0,7292.25,454.7,1506.1,867.0,12.49,1.009,315.2,136.65625,107.43359375,126.953125,174.75,153.625,16.45,505.25,25781.0,171.34,133.94,198.88,53.28,62.49,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.47,1781.0,53.29,1337.4,2.658,1.8059,2.3409999999999997,804.7,1.7273,14.875,339.0
2019-06-07 00:18:00,0.6976,27.75,1.27,7845.0,419.5,2436.0,0.74895,68.45,2850.0,1.1274,117.5703125,139.0,85.75,0.0092255,104.85,452.5,104.7,1859.7,1005.1,20890.0,20860.0,7292.0,454.7,1506.0,867.0,12.49,1.009,315.1,136.65625,107.43359375,126.9375,174.78125,153.625,16.45,505.25,25781.0,171.34,133.94,198.88,53.28,62.5,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.47,1781.0,53.3,1337.3,2.658,1.8059,2.34,804.7,1.7282,14.875,339.0
2019-06-07 00:19:00,0.6976,27.75,1.27,7845.0,419.25,2436.0,0.74895,68.45,2850.0,1.1274,117.5703125,139.0,85.75,0.009226,104.85,452.5,104.7,1859.7,1005.1,20890.0,20860.0,7291.75,454.7,1506.0,867.0,12.49,1.009,315.1,136.65625,107.43359375,126.9375,174.75,153.625,16.45,505.25,25782.0,171.34,133.94,198.88,53.28,62.52,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.47,1781.0,53.31,1337.5,2.658,1.8059,2.34,804.7,1.7282,14.875,339.0
2019-06-07 00:20:00,0.6976,27.75,1.27,7845.0,419.25,2436.0,0.74895,68.45,2850.0,1.1274,117.5703125,139.0,85.75,0.0092255,104.85,452.5,104.7,1859.7,1005.1,20890.0,20860.0,7292.5,454.7,1506.1,867.0,12.49,1.009,315.1,136.65625,107.4375,126.953125,174.78125,153.625,16.45,505.0,25783.0,171.34,133.94,198.88,53.28,62.51,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.5,1781.0,53.3,1337.5,2.6575,1.806,2.34,804.7,1.7287,14.875,339.0
2019-06-07 00:21:00,0.6976,27.75,1.27,7845.0,419.25,2436.0,0.74895,68.45,2850.0,1.1274,117.5703125,139.0,85.75,0.0092255,104.85,452.5,104.7,1859.7,1005.1,20890.0,20860.0,7292.25,454.7,1506.1,867.0,12.49,1.009,315.1,136.65625,107.4375,126.953125,174.78125,153.625,16.45,505.0,25782.0,171.34,133.94,198.88,53.28,62.53,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.5,1781.0,53.32,1337.4,2.658,1.806,2.34,804.9,1.7287,14.875,339.0
2019-06-07 00:22:00,0.6976,27.75,1.27,7845.0,419.25,2436.0,0.74895,68.45,2849.75,1.1274,117.578125,139.0,85.75,0.0092255,104.85,452.5,104.7,1859.7,1005.1,20890.0,20860.0,7292.0,454.7,1506.1,867.0,12.49,1.009,315.1,136.65625,107.4375,126.96875,174.78125,153.625,16.45,505.0,25781.0,171.34,133.94,198.88,53.28,62.52,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.51,1781.0,53.31,1337.6,2.658,1.806,2.34,804.9,1.729,14.88,339.0
2019-06-07 00:23:00,0.6977,27.75,1.27,7845.0,419.25,2436.0,0.749,68.45,2850.0,1.1274,117.578125,139.0,85.75,0.0092255,104.85,452.5,104.7,1859.7,1005.1,20890.0,20860.0,7292.0,454.7,1506.1,867.0,12.49,1.009,315.1,136.65625,107.4375,126.96875,174.75,153.625,16.45,505.0,25780.0,171.34,133.94,198.88,53.28,62.53,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.51,1781.0,53.32,1337.6,2.658,1.806,2.339,804.9,1.729,14.88,339.0
2019-06-07 00:24:00,0.6977,27.75,1.27,7845.0,419.25,2436.0,0.74895,68.45,2850.0,1.1275,117.5703125,139.0,85.75,0.0092255,104.85,452.5,104.7,1859.7,1005.1,20890.0,20860.0,7292.0,454.7,1506.1,867.0,12.49,1.0091,315.1,136.65625,107.4375,126.96875,174.75,153.625,16.45,505.0,25780.0,171.34,133.94,198.88,53.28,62.53,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.51,1781.0,53.31,1337.6,2.658,1.806,2.339,804.9,1.729,14.88,339.0
2019-06-07 00:25:00,0.6977,27.75,1.27,7845.0,419.25,2436.0,0.74895,68.45,2850.0,1.1275,117.578125,139.0,85.75,0.009225,104.85,452.5,104.7,1859.7,1005.1,20890.0,20860.0,7291.75,454.7,1506.2,867.0,12.49,1.0091,315.1,136.65625,107.4375,126.953125,174.75,153.625,16.45,505.0,25780.0,171.34,133.94,198.88,53.28,62.52,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.51,1781.0,53.31,1337.6,2.658,1.806,2.339,804.9,1.729,14.88,339.0
2019-06-07 00:26:00,0.6976,27.75,1.27,7830.0,419.25,2436.0,0.74895,68.45,2849.75,1.12745,117.5703125,139.0,85.75,0.0092245,104.85,452.5,104.7,1859.7,1005.1,20895.0,20860.0,7291.75,454.7,1506.1,867.0,12.49,1.009,315.1,136.65625,107.4375,126.953125,174.75,153.625,16.45,505.0,25779.0,171.34,133.94,198.88,53.31,62.52,3345.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.51,1781.0,53.31,1337.6,2.658,1.806,2.34,804.6,1.729,14.88,339.0
2019-06-07 00:27:00,0.6976,27.75,1.2699,7830.0,419.25,2436.0,0.74895,68.45,2849.75,1.1274,117.5703125,139.0,85.75,0.009224,104.85,452.5,104.7,1859.7,1005.1,20895.0,20860.0,7292.0,454.7,1506.2,867.25,12.49,1.009,315.1,136.65625,107.4375,126.953125,174.75,153.625,16.45,505.0,25780.0,171.34,133.94,198.88,53.35,62.56,3345.0,112.085,15.65,556.5,1.8058,1.7272,1433.0,163.13,62.56,1781.0,53.34,1337.4,2.6575,1.8068,2.339,804.6,1.729,14.88,339.0
2019-06-07 00:28:00,0.6976,27.75,1.2699,7830.0,419.0,2436.0,0.749,68.45,2849.5,1.12745,117.5703125,139.0,85.75,0.0092245,104.85,452.5,104.7,1859.7,1005.1,20895.0,20860.0,7291.25,454.7,1506.2,867.25,12.49,1.009,315.1,136.65625,107.4375,126.953125,174.75,153.625,16.45,505.0,25779.0,171.34,133.94,198.88,53.35,62.55,3345.0,112.085,15.65,556.5,1.8058,1.7272,1433.0,163.13,62.56,1781.0,53.34,1337.5,2.658,1.8068,2.34,804.6,1.7289,14.88,339.0
2019-06-07 00:29:00,0.6976,27.75,1.2699,7830.0,419.0,2436.0,0.7491,68.45,2849.5,1.12745,117.5703125,139.0,85.75,0.009224,104.85,452.5,104.7,1859.7,1005.1,20895.0,20860.0,7290.75,454.7,1506.2,867.0,12.49,1.009,315.1,136.65625,107.4375,126.953125,174.75,153.625,16.45,505.25,25779.0,171.34,133.94,198.88,53.35,62.55,3345.0,112.085,15.65,556.5,1.8058,1.7272,1433.0,163.13,62.54,1781.0,53.34,1337.4,2.6585,1.8065,2.34,804.6,1.7289,14.88,339.0
2019-06-07 00:30:00,0.6976,27.75,1.27,7830.0,419.0,2436.0,0.74905,68.45,2849.5,1.12745,117.5703125,139.0,85.75,0.009224,104.85,452.5,104.7,1859.7,1005.1,20895.0,20860.0,7291.0,454.7,1506.2,867.0,12.49,1.009,315.1,136.65625,107.4375,126.953125,174.75,153.625,16.45,505.25,25777.0,171.34,133.94,198.88,53.35,62.55,3345.0,112.085,15.65,556.5,1.8058,1.7272,1433.0,163.13,62.54,1781.0,53.34,1337.3,2.6585,1.8065,2.34,804.6,1.7289,14.88,339.0
2019-06-07 00:31:00,0.6975,27.75,1.27,7830.0,419.0,2436.0,0.74905,68.45,2849.75,1.1275,117.5703125,139.0,85.75,0.0092245,104.85,452.5,104.7,1859.7,1005.1,20895.0,20860.0,7291.5,454.7,1506.2,867.0,12.49,1.009,315.1,136.65625,107.4375,126.953125,174.75,153.625,16.45,505.25,25780.0,171.34,133.94,198.88,53.33,62.54,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.52,1781.0,53.32,1337.2,2.6585,1.8059,2.34,804.6,1.7289,14.875,339.0
2019-06-07 00:32:00,0.6975,27.75,1.27,7830.0,419.0,2436.0,0.7491,68.45,2850.25,1.1275,117.5703125,139.0,85.75,0.009224,104.85,452.5,104.7,1859.7,1005.1,20895.0,20860.0,7292.5,454.7,1506.3,867.0,12.49,1.0089,315.1,136.65625,107.4375,126.953125,174.78125,153.625,16.45,505.25,25784.0,171.34,133.94,198.88,53.33,62.56,3346.0,112.085,15.65,556.5,1.8058,1.7272,1433.0,163.13,62.54,1781.0,53.34,1337.3,2.659,1.8063,2.34,804.9,1.7289,14.875,339.0
2019-06-07 00:33:00,0.6975,27.75,1.27,7835.0,419.0,2436.0,0.7491,68.45,2850.0,1.1275,117.5703125,139.0,85.75,0.0092245,104.85,452.5,104.7,1859.7,1005.1,20895.0,20870.0,7291.5,454.7,1506.4,867.0,12.49,1.0089,315.1,136.65625,107.4375,126.953125,174.78125,153.625,16.45,505.25,25781.0,171.34,133.94,198.88,53.33,62.55,3346.0,112.085,15.65,556.5,1.8058,1.7272,1433.0,163.13,62.54,1781.0,53.33,1337.3,2.659,1.8063,2.3409999999999997,804.6,1.7289,14.875,339.0
2019-06-07 00:34:00,0.6975,27.75,1.27,7835.0,419.0,2436.0,0.74905,68.45,2850.25,1.12745,117.5703125,139.0,85.75,0.009224,104.85,452.5,104.7,1859.7,1005.1,20895.0,20870.0,7292.25,454.7,1506.4,867.0,12.49,1.0089,315.1,136.65625,107.4375,126.953125,174.78125,153.625,16.45,505.25,25783.0,171.34,133.94,198.88,53.34,62.54,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.54,1781.0,53.33,1337.3,2.6585,1.8064,2.339,804.6,1.7289,14.88,339.0
2019-06-07 00:35:00,0.6975,27.74,1.2699,7835.0,419.0,2436.0,0.74905,68.45,2849.75,1.1275,117.5703125,139.0,85.75,0.009224,104.85,452.5,104.7,1859.7,1005.1,20895.0,20870.0,7291.0,454.7,1506.2,867.0,12.49,1.0089,315.1,136.65625,107.43359375,126.953125,174.78125,153.625,16.45,505.25,25780.0,171.34,133.94,198.88,53.33,62.54,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.54,1781.0,53.33,1337.2,2.6585,1.8064,2.34,804.6,1.7289,14.875,339.0
2019-06-07 00:36:00,0.6974,27.74,1.2699,7840.0,419.0,2436.0,0.74905,68.45,2849.75,1.1275,117.5703125,139.0,85.75,0.009224,104.85,452.5,104.7,1859.7,1005.1,20895.0,20870.0,7290.5,454.7,1506.3,867.0,12.49,1.0089,315.1,136.65625,107.43359375,126.953125,174.78125,153.625,16.45,505.0,25780.0,171.34,133.94,198.88,53.33,62.55,3346.0,112.085,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.54,1781.0,53.33,1337.1,2.658,1.8064,2.34,804.6,1.7289,14.87,339.0
2019-06-07 00:37:00,0.6974,27.74,1.2699,7840.0,419.0,2436.0,0.749,68.45,2849.75,1.1274,117.5703125,139.0,85.75,0.009225,104.85,452.5,104.7,1859.7,1005.1,20890.0,20870.0,7290.0,454.7,1506.2,867.0,12.49,1.0089,315.1,136.65625,107.43359375,126.953125,174.78125,153.625,16.45,505.0,25779.0,171.33,133.94,198.84,53.33,62.55,3345.0,112.08,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.54,1781.0,53.33,1337.1,2.658,1.8064,2.34,804.6,1.7289,14.87,339.0
2019-06-07 00:38:00,0.6975,27.74,1.2699,7840.0,419.0,2436.0,0.7492,68.5,2850.0,1.1275,117.5703125,139.0,85.75,0.009225,104.85,452.5,104.7,1859.7,1005.1,20890.0,20870.0,7290.5,454.7,1506.3,866.75,12.49,1.0089,315.1,136.65625,107.43359375,126.953125,174.78125,153.625,16.4,505.0,25782.0,171.33,133.94,198.84,53.33,62.55,3345.0,112.08,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.54,1781.0,53.34,1337.1,2.658,1.8061,2.34,804.8,1.7289,14.87,339.0
2019-06-07 00:39:00,0.6975,27.75,1.27,7840.0,419.0,2436.0,0.7492,68.5,2850.0,1.1275,117.5703125,139.0,85.75,0.009225,104.85,452.5,104.7,1859.7,1005.1,20890.0,20870.0,7290.75,454.7,1506.3,866.75,12.49,1.0089,315.1,136.65625,107.43359375,126.953125,174.78125,153.625,16.4,505.0,25783.0,171.33,133.94,198.84,53.33,62.55,3346.0,112.085,15.65,556.0,1.8058,1.7272,1433.0,163.13,62.54,1781.0,53.34,1337.1,2.658,1.8061,2.34,804.8,1.7289,14.87,339.0
2019-06-07 00:40:00,0.6975,27.75,1.27,7840.0,419.0,2436.0,0.7492,68.5,2849.75,1.12755,117.5703125,139.0,85.75,0.009225,104.85,452.5,104.7,1859.7,1005.7,20890.0,20870.0,7291.0,454.7,1506.4,867.0,12.49,1.0089,315.1,136.65625,107.43359375,126.953125,174.78125,153.65625,16.4,505.0,25783.0,171.33,133.94,198.84,53.35,62.56,3345.0,112.08,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.54,1781.0,53.35,1337.2,2.658,1.8061,2.339,804.8,1.7289,14.87,339.0
2019-06-07 00:41:00,0.6976,27.75,1.27,7840.0,419.0,2436.0,0.74925,68.5,2850.0,1.12755,117.5703125,139.0,85.75,0.009225,104.85,452.5,104.7,1859.7,1005.7,20895.0,20870.0,7291.25,454.7,1506.4,866.75,12.49,1.0089,315.1,136.65625,107.4375,126.96875,174.78125,153.65625,16.4,505.0,25784.0,171.34,133.94,198.84,53.35,62.56,3345.0,112.08,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.55,1781.0,53.36,1337.2,2.6585,1.8061,2.339,804.7,1.7289,14.875,339.0
2019-06-07 00:42:00,0.6975,27.75,1.27,7840.0,419.0,2436.0,0.7493,68.5,2850.0,1.1276,117.5703125,139.0,85.75,0.0092245,104.85,452.5,104.7,1859.7,1005.7,20895.0,20870.0,7291.5,454.7,1506.4,866.75,12.49,1.0089,315.1,136.65625,107.4375,126.96875,174.78125,153.625,16.4,505.0,25784.0,171.34,133.94,198.84,53.35,62.54,3346.0,112.08,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.55,1781.0,53.35,1337.1,2.6585,1.8061,2.339,804.7,1.7289,14.87,339.0
2019-06-07 00:43:00,0.6975,27.75,1.27,7840.0,419.0,2436.0,0.7493,68.5,2850.25,1.12755,117.5703125,139.0,85.75,0.009225,104.85,452.5,104.7,1859.7,1005.7,20895.0,20870.0,7291.5,454.7,1506.4,867.0,12.49,1.0089,315.1,136.65625,107.4375,126.953125,174.78125,153.625,16.45,505.0,25785.0,171.34,133.94,198.84,53.35,62.55,3345.0,112.08,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.55,1781.0,53.36,1337.0,2.6585,1.8063,2.338,804.7,1.7289,14.87,339.0
2019-06-07 00:44:00,0.6975,27.75,1.27,7825.0,419.0,2436.0,0.7493,68.5,2850.0,1.1276,117.5703125,139.0,85.75,0.009225,104.85,452.5,104.7,1859.7,1005.7,20895.0,20870.0,7291.25,454.7,1506.5,867.0,12.49,1.0089,315.1,136.65625,107.4375,126.953125,174.78125,153.625,16.45,505.0,25785.0,171.34,133.94,198.84,53.35,62.56,3345.0,112.08,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.55,1781.0,53.36,1337.0,2.6585,1.8063,2.339,804.7,1.7289,14.87,339.0
2019-06-07 00:45:00,0.6975,27.75,1.27,7825.0,419.0,2436.0,0.74925,68.5,2850.25,1.12755,117.578125,139.0,85.75,0.0092245,104.85,452.5,104.7,1859.7,1005.9,20895.0,20870.0,7291.75,454.7,1506.7,867.0,12.49,1.0089,315.1,136.65625,107.4375,126.953125,174.78125,153.625,16.45,505.0,25786.0,171.34,133.94,198.84,53.35,62.56,3345.0,112.08,15.65,556.25,1.8058,1.7272,1433.0,163.13,62.55,1781.0,53.37,1336.9,2.658,1.8064,2.339,804.7,1.7289,14.865,339.0
2019-06-07 00:46:00,0.6975,27.75,1.27,7825.0,419.0,2436.0,0.7492,68.5,2850.25,1.1276,117.5703125,139.0,85.75,0.0092245,104.85,452.5,104.7,1859.7,1005.9,20895.0,20870.0,7291.5,454.7,1506.5,867.0,12.49,1.0089,315.1,136.65625,107.4375,126.953125,174.78125,153.625,16.45,504.75,25785.0,171.34,133.94,198.84,53.37,62.58,3346.0,112.08,15.65,556.25,1.8068,1.7272,1433.0,163.13,62.57,1781.0,53.37,1336.8,2.658,1.8065,2.34,804.7,1.7299,14.865,339.0
2019-06-07 00:47:00,0.6975,27.75,1.27,7825.0,419.0,2436.0,0.7492,68.5,2850.25,1.12755,117.5703125,139.0,85.75,0.009224,104.85,452.5,104.7,1859.7,1005.9,20895.0,20870.0,7292.0,454.7,1506.6,866.75,12.49,1.0089,315.1,136.65625,107.4375,126.953125,174.78125,153.625,16.45,505.0,25786.0,171.34,133.94,198.84,53.38,62.59,3346.0,112.08,15.65,556.25,1.8068,1.7272,1433.0,163.13,62.58,1781.0,53.37,1336.7,2.6575,1.8064,2.34,804.7,1.7299,14.865,339.0
