,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2012-01-06 00:19:00,1.014,52.22,1.5476,642.0,2015.0,0.9784,94.59,1267.75,1.278,123.15625,151.45,84.025,0.012962999999999999,218.65,687.5,121.3,1410.1,934.8,8345.0,8360.0,2333.5,742.2,1209.0,23.33,1.0494,313.7,110.24218700000002,130.609375,156.40625,142.5625,23.75,629.25,12288.0,138.67,124.93,127.18,101.37,112.28,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.36,1624.0,3.433,3.0472,2.975,1418.0,2.7358,29.23,606.9
2012-01-06 00:20:00,1.0145,52.22,1.5476,642.75,2015.0,0.9786,94.59,1267.75,1.2781,123.15625,151.45,84.025,0.012963999999999998,218.65,687.5,121.3,1410.1,934.8,8350.0,8360.0,2333.5,742.3,1209.0,23.33,1.0493,313.7,110.24218700000002,130.609375,156.40625,142.5625,23.75,629.25,12290.0,138.67,124.93,127.18,101.4,112.28,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.39,1624.2,3.433,3.0472,2.971,1418.0,2.7358,29.235,606.9
2012-01-06 00:21:00,1.0144,52.22,1.5476,642.75,2015.0,0.9786,94.59,1267.5,1.2783,123.15625,151.45,84.025,0.012965,218.65,687.5,121.2,1410.1,934.8,8350.0,8360.0,2333.75,742.3,1209.0,23.33,1.0495,313.7,110.24218700000002,130.609375,156.40625,142.5625,23.75,629.25,12288.0,138.67,124.93,127.18,101.4,112.28,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.4,1624.6,3.4335,3.0472,2.9730000000000003,1418.0,2.7358,29.25,606.9
2012-01-06 00:22:00,1.0145,52.22,1.5478,642.25,2015.0,0.9787,94.59,1267.75,1.2785,123.15625,151.45,84.025,0.012968,218.65,686.75,121.2,1410.1,934.8,8350.0,8360.0,2333.75,742.6,1209.0,23.33,1.0496,313.7,110.24218700000002,130.609375,156.40625,142.5625,23.75,629.25,12289.0,138.67,124.93,127.18,101.43,112.34,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.46,1624.7,3.4335,3.0472,2.9730000000000003,1417.9,2.7358,29.27,606.9
2012-01-06 00:23:00,1.0147,52.22,1.5482,642.5,2015.0,0.9787,94.59,1267.75,1.2784,123.14843700000002,151.45,84.025,0.012969999999999999,218.65,686.75,121.2,1410.1,934.8,8350.0,8360.0,2333.75,742.4,1209.0,23.33,1.0496,313.7,110.24218700000002,130.59375,156.40625,142.5625,23.75,630.0,12291.0,138.67,124.93,127.18,101.49,112.38,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.47,1624.9,3.436,3.0472,2.9730000000000003,1417.9,2.7358,29.26,606.9
2012-01-06 00:24:00,1.0149,52.22,1.5484,642.5,2015.0,0.9788,94.59,1267.75,1.2786,123.14843700000002,151.45,84.025,0.012969,218.65,686.75,121.2,1410.1,934.8,8350.0,8360.0,2333.75,742.3,1209.0,23.33,1.0497,313.7,110.25,130.59375,156.34375,142.5,23.75,630.0,12291.0,138.67,124.93,127.18,101.64,112.51,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.58,1625.2,3.437,3.0472,2.9730000000000003,1417.9,2.7358,29.26,606.9
2012-01-06 00:25:00,1.0151,52.22,1.5483,643.0,2015.0,0.9789,94.59,1267.75,1.2787,123.13281200000002,151.45,84.025,0.012969,218.65,688.5,121.2,1410.1,934.8,8355.0,8360.0,2334.25,742.3,1209.25,23.33,1.0497,313.7,110.25,130.578125,156.15625,142.4375,23.75,631.0,12293.0,138.67,124.93,127.18,101.62,112.56,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.6,1625.4,3.439,3.0472,2.9730000000000003,1418.1,2.7358,29.27,606.9
2012-01-06 00:26:00,1.0147,52.22,1.548,643.25,2015.0,0.9788,94.59,1268.0,1.2783,123.13281200000002,151.45,84.025,0.012969,218.65,688.5,121.2,1410.1,934.8,8355.0,8360.0,2334.25,742.3,1209.5,23.33,1.0495,313.7,110.25,130.5625,156.125,142.4375,23.75,631.0,12292.0,138.67,124.93,127.18,101.62,112.55,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.55,1625.5,3.4375,3.0472,2.9730000000000003,1418.8,2.7358,29.29,606.9
2012-01-06 00:27:00,1.0149,52.22,1.548,643.25,2015.0,0.9788,94.59,1268.0,1.2784,123.140625,151.45,84.025,0.012968,218.65,688.5,121.2,1410.1,934.8,8355.0,8360.0,2334.25,742.7,1209.5,23.33,1.0495,313.7,110.25,130.578125,156.0625,142.46875,23.75,631.0,12293.0,138.67,124.93,127.18,101.62,112.55,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.56,1625.2,3.4375,3.0472,2.9730000000000003,1418.8,2.7358,29.27,606.9
2012-01-06 00:28:00,1.0148,52.22,1.5482,643.5,2015.0,0.9789,94.55,1268.25,1.2784,123.140625,151.45,84.025,0.012968,218.65,688.5,121.2,1410.1,934.8,8355.0,8360.0,2334.25,742.7,1209.5,23.33,1.0495,313.7,110.25,130.578125,156.125,142.46875,23.75,631.0,12294.0,138.67,124.93,127.18,101.52,112.55,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.52,1625.1,3.433,3.0472,2.975,1418.8,2.7358,29.27,606.9
2012-01-06 00:29:00,1.0147,52.27,1.5482,643.25,2015.0,0.9788,94.55,1268.0,1.2782,123.140625,151.45,84.025,0.012968,218.65,688.5,121.2,1410.1,934.8,8355.0,8360.0,2334.5,742.7,1209.5,23.33,1.0494,313.7,110.25,130.578125,156.125,142.46875,23.75,631.0,12291.0,138.67,124.93,127.18,101.52,112.55,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.49,1624.9,3.4335,3.0472,2.9730000000000003,1418.8,2.7358,29.27,606.9
2012-01-06 00:30:00,1.0144,52.22,1.5479,643.25,2015.0,0.9787,94.55,1267.75,1.2781,123.140625,151.45,84.025,0.012967,218.65,689.25,121.2,1410.1,934.8,8355.0,8360.0,2333.5,742.7,1208.75,23.33,1.0493,313.7,110.25,130.578125,156.125,142.4375,23.75,631.25,12289.0,138.67,124.93,127.18,101.52,112.55,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.48,1624.9,3.4345,3.0472,2.9730000000000003,1418.8,2.7358,29.27,606.9
2012-01-06 00:31:00,1.0145,52.18,1.5479,642.75,2015.0,0.9788,94.55,1268.0,1.2782,123.140625,151.45,84.025,0.012967,218.65,689.25,121.2,1410.1,934.8,8365.0,8360.0,2334.0,742.7,1208.0,23.33,1.0493,313.7,110.25,130.578125,156.15625,142.46875,23.75,630.75,12289.0,138.67,124.93,127.18,101.49,112.43,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.51,1625.4,3.4395,3.0472,2.9739999999999998,1418.8,2.7358,29.265,606.9
2012-01-06 00:32:00,1.0146,52.14,1.548,642.75,2015.0,0.9789,94.55,1268.25,1.2785,123.140625,151.45,84.025,0.012966,218.65,689.25,121.2,1410.1,934.8,8360.0,8360.0,2334.75,742.6,1208.0,23.33,1.0495,313.7,110.25,130.578125,156.15625,142.46875,23.75,630.75,12294.0,138.67,124.93,127.18,101.49,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.59,1626.0,3.4385,3.0472,2.9739999999999998,1418.8,2.7358,29.265,606.9
2012-01-06 00:33:00,1.0147,52.14,1.548,642.75,2015.0,0.9789,94.55,1268.5,1.2786,123.140625,151.45,84.025,0.012967,218.65,689.25,121.2,1410.1,934.8,8360.0,8360.0,2335.0,742.6,1208.0,23.33,1.0495,313.7,110.25,130.578125,156.125,142.46875,23.75,630.75,12295.0,138.67,124.93,127.18,101.49,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.58,1626.2,3.44,3.0472,2.977,1418.8,2.7358,29.275,606.9
2012-01-06 00:34:00,1.0148,52.14,1.5481,642.75,2015.0,0.9789,94.5,1268.5,1.2786,123.140625,151.45,84.025,0.012967,218.65,689.25,121.2,1410.1,934.8,8360.0,8360.0,2335.0,742.6,1208.0,23.33,1.0495,313.7,110.25,130.578125,156.125,142.46875,23.75,630.75,12298.0,138.67,124.93,127.18,101.6,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.59,1626.6,3.442,3.0472,2.977,1418.8,2.7358,29.275,606.9
2012-01-06 00:35:00,1.0146,52.14,1.5479,642.75,2015.0,0.9788,94.5,1268.0,1.2785,123.140625,151.45,84.025,0.012966,218.65,689.25,121.2,1410.1,934.8,8360.0,8360.0,2334.75,742.6,1208.25,23.33,1.0495,313.7,110.25,130.578125,156.15625,142.46875,23.75,630.75,12294.0,138.67,124.93,127.18,101.6,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.56,1626.5,3.439,3.0472,2.977,1418.8,2.7358,29.29,606.9
2012-01-06 00:36:00,1.0146,52.2,1.5479,642.75,2015.0,0.9789,94.5,1268.25,1.2783,123.140625,151.45,84.025,0.012966,218.65,689.25,121.2,1410.1,934.8,8360.0,8360.0,2334.75,742.6,1208.25,23.33,1.0495,313.7,110.25,130.578125,156.15625,142.46875,23.75,630.75,12295.0,138.67,124.93,127.18,101.6,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.56,1626.5,3.439,3.0472,2.977,1418.8,2.7358,29.29,606.9
2012-01-06 00:37:00,1.0149,52.22,1.5481,643.25,2015.0,0.9789,94.52,1268.75,1.2786,123.13281200000002,151.45,84.025,0.012968,218.65,689.25,121.2,1410.1,934.8,8360.0,8360.0,2336.0,743.2,1208.75,23.33,1.0495,313.7,110.25,130.578125,156.15625,142.46875,23.75,630.75,12301.0,138.67,124.93,127.18,101.6,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.6,1626.1,3.4405,3.0472,2.977,1420.4,2.7358,29.285,606.9
2012-01-06 00:38:00,1.0153,52.28,1.5482,643.25,2015.0,0.979,94.51,1269.0,1.2787,123.125,151.45,84.025,0.012966,218.65,689.25,121.2,1410.1,934.8,8365.0,8360.0,2336.25,743.3,1209.75,23.33,1.0496,313.7,110.25,130.5625,156.125,142.46875,23.75,631.25,12302.0,138.67,124.93,127.18,101.6,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.61,1626.2,3.442,3.0472,2.977,1420.4,2.7358,29.285,606.9
2012-01-06 00:39:00,1.0151,52.3,1.5481,643.5,2015.0,0.979,94.51,1269.0,1.2786,123.13281200000002,151.45,84.025,0.012966,218.65,689.25,121.2,1410.1,934.8,8370.0,8360.0,2336.25,743.2,1211.0,23.33,1.0496,314.3,110.25,130.5625,156.09375,142.46875,23.75,631.0,12300.0,138.67,124.93,127.18,101.6,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.61,1626.0,3.441,3.0472,2.978,1420.4,2.7358,29.29,606.9
2012-01-06 00:40:00,1.0152,52.32,1.5482,643.5,2015.0,0.979,94.51,1269.0,1.2787,123.13281200000002,151.45,84.025,0.012966,218.65,689.25,121.2,1410.1,934.8,8370.0,8360.0,2336.0,743.2,1211.0,23.33,1.0496,314.3,110.25,130.5625,156.09375,142.4375,23.75,631.0,12302.0,138.67,124.93,127.18,101.6,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.58,1626.4,3.444,3.0472,2.978,1420.6,2.7358,29.3,606.9
2012-01-06 00:41:00,1.0151,52.33,1.5483,643.5,2015.0,0.979,94.51,1269.25,1.2786,123.13281200000002,151.45,84.025,0.012966,218.65,688.75,121.2,1410.1,934.8,8370.0,8360.0,2336.25,743.2,1211.0,23.33,1.0496,314.3,110.25,130.578125,156.09375,142.46875,23.75,631.0,12302.0,138.67,124.93,127.18,101.6,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.58,1626.4,3.443,3.0472,2.978,1420.6,2.7358,29.305,606.9
2012-01-06 00:42:00,1.0146,52.34,1.548,643.5,2015.0,0.9788,94.5,1269.0,1.2782,123.13281200000002,151.45,84.025,0.012966,218.65,688.75,121.2,1410.1,934.8,8370.0,8385.0,2335.5,743.2,1211.25,23.33,1.0496,314.3,110.25,130.578125,156.0625,142.46875,23.75,630.75,12302.0,138.67,124.93,127.18,101.6,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.54,1625.8,3.441,3.0472,2.978,1420.4,2.7358,29.29,606.9
2012-01-06 00:43:00,1.015,52.34,1.5479,643.75,2015.0,0.9788,94.5,1269.5,1.2782,123.13281200000002,151.45,84.025,0.012966,218.65,688.75,121.2,1410.1,934.8,8370.0,8385.0,2336.0,743.2,1211.5,23.33,1.0496,314.3,110.25,130.578125,156.0625,142.46875,23.75,630.75,12303.0,138.67,124.93,127.18,101.6,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.55,1625.8,3.442,3.0472,2.978,1420.0,2.7358,29.285,606.9
2012-01-06 00:44:00,1.0151,52.33,1.548,643.75,2015.0,0.979,94.5,1269.5,1.2785,123.13281200000002,151.45,84.025,0.012967,218.65,688.75,121.2,1410.1,934.8,8370.0,8385.0,2336.25,743.6,1211.25,23.33,1.0492,314.3,110.25,130.5625,156.125,142.46875,23.75,630.75,12304.0,138.67,124.93,127.18,101.6,112.49,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.58,1626.0,3.4415,3.0472,2.978,1420.0,2.7358,29.28,606.9
2012-01-06 00:45:00,1.0152,52.33,1.5479,643.75,2015.0,0.9791,94.45,1269.75,1.2785,123.13281200000002,151.45,84.025,0.012967,218.65,688.75,121.2,1410.1,934.8,8370.0,8385.0,2336.5,743.6,1211.25,23.33,1.0492,314.3,110.25,130.5625,156.0625,142.46875,23.75,630.75,12305.0,138.67,124.93,127.18,101.6,112.51,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.6,1626.1,3.441,3.0472,2.978,1420.0,2.7358,29.28,606.9
2012-01-06 00:46:00,1.0151,52.33,1.5479,643.75,2015.0,0.9791,94.45,1269.5,1.2785,123.13281200000002,151.45,84.025,0.012966,218.65,688.75,121.2,1410.1,934.8,8375.0,8385.0,2336.5,743.6,1211.25,23.33,1.0495,314.3,110.25,130.5625,156.09375,142.46875,23.75,631.0,12306.0,138.67,124.93,127.18,101.6,112.51,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.59,1626.3,3.4425,3.0472,2.975,1420.0,2.7358,29.29,606.9
2012-01-06 00:47:00,1.0151,52.34,1.5479,643.75,2015.0,0.9791,94.51,1269.75,1.2784,123.13281200000002,151.45,84.025,0.012965,218.65,688.75,121.2,1410.1,934.8,8375.0,8385.0,2336.5,743.6,1211.25,23.33,1.0493,314.3,110.25,130.5625,156.09375,142.46875,23.75,631.0,12306.0,138.67,124.93,127.18,101.6,112.41,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.59,1626.1,3.4425,3.0472,2.975,1420.0,2.7358,29.28,606.9
2012-01-06 00:48:00,1.0151,52.31,1.548,643.75,2015.0,0.9791,94.51,1269.75,1.2785,123.13281200000002,151.45,84.025,0.012966,218.65,688.75,121.2,1410.1,934.8,8375.0,8385.0,2336.5,743.6,1210.75,23.33,1.0494,314.2,110.25,130.5625,156.09375,142.46875,23.75,631.0,12305.0,138.67,124.93,127.18,101.6,112.39,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.56,1626.0,3.443,3.0472,2.975,1420.6,2.7358,29.29,606.9
2012-01-06 00:49:00,1.0152,52.31,1.5479,643.75,2015.0,0.9791,94.51,1269.75,1.2784,123.13281200000002,151.45,84.025,0.012965,218.65,688.75,121.2,1410.1,934.8,8375.0,8385.0,2336.5,743.6,1210.75,23.33,1.0494,314.2,110.25,130.5625,156.0625,142.4375,23.75,631.0,12306.0,138.67,124.93,127.18,101.6,112.43,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.54,1625.7,3.443,3.0472,2.9739999999999998,1420.6,2.7358,29.27,606.9
2012-01-06 00:50:00,1.0151,52.32,1.5479,643.75,2015.0,0.979,94.51,1269.75,1.2783,123.13281200000002,151.45,84.025,0.012965,218.65,688.75,121.2,1410.1,934.8,8375.0,8385.0,2336.5,743.6,1211.0,23.33,1.0494,314.2,110.25,130.5625,156.0625,142.4375,23.75,630.75,12306.0,138.67,124.93,127.18,101.6,112.43,2309.0,110.33,31.1,3.0685,2.7332,1750.0,112.91,1328.0,101.53,1625.7,3.443,3.0472,2.9739999999999998,1420.6,2.7358,29.285,606.9
