,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-04-03 00:01:00,112.578125,0.7123,35.3,1.4728,401.0,2699.0,0.8067,46.09,835.0,1.3443,118.25781200000002,95.75,72.875,0.010042,117.1,591.0,83.225,8850.0,8860.0,1300.5,429.0,450.1,978.0,12.98,0.8822,300.1,108.71093700000002,123.359375,129.125,42.65,559.25,7945.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.92,906.8,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:02:00,112.578125,0.7123,35.3,1.4728,401.0,2699.0,0.8067,46.09,835.25,1.3443,118.25,95.75,72.875,0.010042,117.1,591.0,83.225,8850.0,8860.0,1302.5,429.0,450.1,978.0,12.98,0.8822,300.1,108.71093700000002,123.359375,129.125,42.65,559.25,7946.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.92,906.8,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:03:00,112.578125,0.7121,35.3,1.4728,401.0,2699.0,0.8067,46.09,835.25,1.3443,118.25,95.75,72.875,0.010042,117.1,591.0,83.225,8850.0,8860.0,1301.75,429.0,450.1,978.0,12.98,0.8822,300.1,108.71093700000002,123.359375,129.109375,42.65,559.25,7946.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.92,906.7,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:04:00,112.578125,0.7121,35.3,1.473,401.0,2699.0,0.8067,46.09,834.75,1.3449,118.25,95.75,72.875,0.010039,117.1,591.0,83.225,8850.0,8860.0,1301.25,429.0,450.1,978.0,12.98,0.8826,300.1,108.71093700000002,123.359375,129.109375,42.65,559.25,7942.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.93,906.9,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:05:00,112.578125,0.7121,35.3,1.4728,401.0,2699.0,0.8067,46.09,834.5,1.3448,118.25,95.75,72.875,0.010042,117.1,591.0,83.225,8850.0,8860.0,1299.75,429.0,450.1,978.0,12.98,0.8828,300.1,108.71093700000002,123.34375,129.09375,42.65,559.25,7938.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.93,906.6,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:06:00,112.578125,0.7121,35.3,1.4725,401.0,2699.0,0.8067,46.09,834.25,1.3442,118.25,95.75,72.875,0.010043,117.1,591.0,83.225,8850.0,8860.0,1300.0,429.0,450.1,978.0,12.98,0.8824,300.1,108.71093700000002,123.34375,129.09375,42.65,559.25,7935.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.92,906.9,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:07:00,112.578125,0.7121,35.3,1.4726,401.0,2699.0,0.8067,46.09,834.25,1.3445,118.25,95.75,72.875,0.010042,117.1,591.0,83.225,8850.0,8860.0,1300.5,429.0,450.1,978.0,12.98,0.8824,300.1,108.71093700000002,123.34375,129.09375,42.65,559.25,7943.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.93,906.9,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:08:00,112.578125,0.7121,35.3,1.4726,401.0,2699.0,0.8067,46.09,834.0,1.3447,118.24218700000002,95.75,72.875,0.010038,117.1,591.0,83.225,8850.0,8860.0,1299.5,429.0,450.1,978.0,12.98,0.8821,300.1,108.71093700000002,123.34375,129.09375,42.65,559.25,7938.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.93,906.9,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:09:00,112.578125,0.7121,35.3,1.4726,401.0,2699.0,0.8067,46.09,834.25,1.3447,118.25,95.75,72.875,0.010037,117.1,591.0,83.225,8850.0,8860.0,1299.75,429.0,450.1,978.0,12.98,0.8825,300.1,108.71093700000002,123.34375,129.09375,42.65,559.25,7938.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.93,907.1,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:10:00,112.578125,0.7121,35.3,1.4726,400.5,2699.0,0.8067,46.09,834.5,1.3446,118.24218700000002,95.75,72.875,0.010037,117.1,591.0,83.225,8850.0,8860.0,1300.0,429.0,450.1,978.0,12.98,0.8825,300.1,108.71093700000002,123.34375,129.09375,42.65,559.25,7938.0,122.62,115.465,96.46,51.88,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.9,907.1,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:11:00,112.578125,0.7124,35.3,1.4724,400.5,2699.0,0.8068,46.09,834.0,1.3446,118.22656200000002,95.75,72.875,0.010037,117.1,591.0,83.225,8850.0,8860.0,1299.5,429.0,450.1,978.25,12.98,0.8825,300.1,108.71093700000002,123.3125,129.015625,42.65,559.25,7935.0,122.62,115.465,96.46,51.88,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.89,907.2,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:12:00,112.578125,0.7123,35.3,1.4724,400.5,2699.0,0.8068,46.09,834.0,1.3446,118.22656200000002,95.75,72.875,0.010038,117.1,591.0,83.225,8850.0,8860.0,1299.5,429.0,450.1,978.25,12.98,0.8825,300.1,108.71093700000002,123.3125,129.015625,42.65,559.25,7939.0,122.62,115.465,96.46,51.88,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.89,907.2,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:13:00,112.578125,0.7123,35.3,1.4724,400.5,2699.0,0.8068,46.09,833.5,1.3446,118.22656200000002,95.75,72.875,0.01004,117.1,591.0,83.225,8850.0,8860.0,1299.5,429.0,450.1,978.25,12.98,0.8825,300.1,108.71093700000002,123.3125,129.03125,42.65,559.25,7939.0,122.62,115.465,96.46,51.88,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.88,907.4,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:14:00,112.578125,0.7119,35.3,1.4717,400.5,2699.0,0.8065,46.09,833.75,1.344,118.22656200000002,95.75,72.875,0.01004,117.1,591.0,83.225,8850.0,8860.0,1298.75,429.0,450.1,977.5,12.98,0.8825,300.1,108.71093700000002,123.3125,129.03125,42.65,559.25,7939.0,122.62,115.465,96.46,51.88,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.87,907.7,1.88,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:15:00,112.578125,0.7119,35.3,1.4715,400.5,2699.0,0.8066,46.09,833.75,1.3437,118.24218700000002,95.75,72.875,0.010042,117.1,591.0,83.225,8850.0,8860.0,1298.75,429.0,450.1,977.5,12.98,0.8825,300.1,108.71093700000002,123.328125,129.03125,42.65,559.25,7933.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,907.3,1.88,1.4239,3.806,1153.0,1.4525,12.93,402.3
2009-04-03 00:16:00,112.578125,0.7119,35.3,1.4711,400.5,2699.0,0.8064,46.09,833.25,1.3435,118.234375,95.75,72.875,0.010042,117.1,591.0,83.225,8850.0,8860.0,1298.5,429.0,450.1,977.5,12.98,0.882,300.1,108.71093700000002,123.3125,129.046875,42.65,559.25,7930.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,907.3,1.88,1.4239,3.806,1153.0,1.4525,12.93,402.3
2009-04-03 00:17:00,112.578125,0.7116,35.3,1.471,400.5,2699.0,0.8065,46.09,833.25,1.3435,118.234375,95.75,72.875,0.010047,117.1,591.0,83.225,8850.0,8860.0,1298.25,429.0,450.1,977.5,12.98,0.882,300.1,108.71093700000002,123.3125,129.046875,42.65,559.25,7928.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,907.3,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:18:00,112.578125,0.7117,35.3,1.4711,400.5,2699.0,0.8062,46.09,832.5,1.3435,118.24218700000002,95.75,72.875,0.010042,117.1,591.0,83.225,8850.0,8860.0,1297.75,429.0,450.1,977.5,12.98,0.8819,300.1,108.71093700000002,123.3125,129.0625,42.65,559.25,7925.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,907.3,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:19:00,112.578125,0.7117,35.3,1.4711,400.5,2699.0,0.8064,46.09,832.75,1.3435,118.24218700000002,95.75,72.875,0.010043,117.1,591.0,83.225,8850.0,8860.0,1297.75,429.0,450.1,977.5,12.98,0.8819,300.1,108.703125,123.3125,129.046875,42.65,559.25,7923.0,122.62,115.465,96.46,51.89,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,907.4,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:20:00,112.578125,0.7117,35.3,1.4711,400.5,2699.0,0.8064,46.09,833.75,1.3436,118.24218700000002,95.75,72.875,0.010043,117.1,591.0,83.225,8850.0,8860.0,1299.0,429.0,450.1,978.25,12.98,0.8819,300.1,108.703125,123.3125,129.03125,42.65,559.25,7930.0,122.62,115.465,96.46,51.85,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,907.6,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:21:00,112.578125,0.7117,35.3,1.4711,400.5,2699.0,0.8065,46.09,833.5,1.3433,118.24218700000002,95.75,72.875,0.010043,117.1,591.0,83.225,8850.0,8860.0,1298.75,429.0,450.1,978.25,12.98,0.8819,300.1,108.703125,123.3125,129.03125,42.65,559.25,7931.0,122.62,115.465,96.46,51.85,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,907.8,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:22:00,112.578125,0.7117,35.3,1.4711,400.25,2699.0,0.8062,46.09,833.75,1.3436,118.22656200000002,95.75,72.875,0.010043999999999999,117.1,591.0,83.225,8850.0,8860.0,1299.0,429.0,450.1,978.75,12.98,0.8819,300.4,108.703125,123.3125,129.03125,42.65,559.25,7931.0,122.62,115.465,96.46,51.85,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,907.7,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:23:00,112.578125,0.7117,35.3,1.4708,400.0,2699.0,0.8063,46.09,833.75,1.3434,118.22656200000002,95.75,72.875,0.010045,117.1,591.0,83.225,8850.0,8860.0,1299.0,429.0,450.1,978.75,12.98,0.882,300.4,108.703125,123.3125,129.03125,42.65,559.25,7931.0,122.62,115.465,96.46,51.85,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,907.5,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:24:00,112.578125,0.7117,35.3,1.4708,400.0,2699.0,0.8063,46.09,833.25,1.3435,118.22656200000002,95.75,72.875,0.010045,117.1,591.0,83.225,8850.0,8860.0,1298.25,429.0,450.1,978.75,12.98,0.882,300.4,108.703125,123.3125,129.03125,42.65,559.25,7930.0,122.62,115.465,96.46,51.85,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,907.7,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:25:00,112.578125,0.7117,35.3,1.4708,400.0,2699.0,0.8063,46.09,833.25,1.3434,118.22656200000002,95.75,72.775,0.010047,117.1,591.0,83.225,8850.0,8860.0,1298.25,429.0,450.1,978.75,12.98,0.882,300.5,108.703125,123.3125,129.03125,42.65,559.25,7928.0,122.62,115.465,96.46,51.85,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.9,907.7,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:26:00,112.578125,0.7117,35.3,1.4708,400.0,2699.0,0.8063,46.09,833.5,1.3433,118.22656200000002,95.75,72.775,0.010046,117.1,591.0,83.225,8850.0,8860.0,1298.5,429.0,450.1,978.75,12.98,0.882,300.5,108.703125,123.3125,129.03125,42.65,559.25,7932.0,122.62,115.465,96.46,51.85,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.9,907.4,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:27:00,112.578125,0.7117,35.3,1.4708,400.0,2699.0,0.8063,46.09,834.0,1.3433,118.22656200000002,95.75,72.775,0.010046,117.1,591.0,83.225,8850.0,8860.0,1298.75,429.0,450.1,978.75,12.98,0.882,300.5,108.703125,123.328125,129.03125,42.65,559.25,7932.0,122.62,115.465,96.46,51.9,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.89,907.8,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:28:00,112.578125,0.7117,35.3,1.471,400.0,2699.0,0.8063,46.09,833.75,1.3436,118.22656200000002,95.75,72.775,0.010046,117.1,591.0,83.225,8850.0,8860.0,1298.75,429.0,450.1,978.75,12.98,0.8819,300.5,108.703125,123.328125,129.03125,42.65,559.25,7937.0,122.62,115.465,96.46,51.9,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,907.8,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:29:00,112.578125,0.7117,35.3,1.4708,400.0,2699.0,0.8061,46.09,834.5,1.3434,118.22656200000002,95.75,72.775,0.010045,117.1,591.0,83.225,8850.0,8860.0,1299.5,429.0,450.1,978.75,12.98,0.8819,300.5,108.703125,123.328125,129.03125,42.65,559.25,7938.0,122.62,115.465,96.46,51.9,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.92,907.5,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:30:00,112.578125,0.7115,35.3,1.4708,400.0,2699.0,0.8063,46.09,834.5,1.3434,118.22656200000002,95.75,72.775,0.010045,117.1,591.0,83.225,8850.0,8860.0,1300.0,429.0,450.1,978.75,12.98,0.8819,300.5,108.703125,123.328125,129.0625,42.65,559.25,7941.0,122.62,115.465,96.46,51.9,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.92,907.5,1.88,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:31:00,112.578125,0.7115,35.3,1.4708,401.0,2699.0,0.8061,46.09,835.25,1.3434,118.22656200000002,95.75,72.775,0.010045,117.1,591.0,83.225,8850.0,8860.0,1301.0,429.0,450.1,979.5,12.98,0.882,300.5,108.703125,123.328125,129.0625,42.65,559.25,7946.0,122.62,115.465,96.46,51.9,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.89,907.6,1.876,1.4239,3.806,1153.0,1.4525,12.95,402.3
2009-04-03 00:32:00,112.578125,0.7115,35.3,1.4708,401.0,2699.0,0.8061,46.09,835.25,1.3433,118.22656200000002,95.75,72.775,0.010043999999999999,117.1,591.0,83.225,8850.0,8860.0,1301.0,429.0,450.1,979.5,12.98,0.882,300.5,108.703125,123.328125,129.0625,42.65,559.25,7946.0,122.62,115.465,96.46,51.9,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.9,907.3,1.876,1.4239,3.806,1153.0,1.4525,12.95,402.3
2009-04-03 00:33:00,112.578125,0.7115,35.3,1.4709,400.0,2699.0,0.8061,46.09,834.5,1.3434,118.21875,95.75,72.775,0.010043999999999999,117.1,591.0,83.225,8850.0,8860.0,1301.25,429.0,449.7,979.5,12.98,0.882,300.5,108.703125,123.3125,129.0625,42.65,559.25,7941.0,122.62,115.465,96.46,51.9,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.93,907.1,1.876,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:34:00,112.578125,0.7115,35.3,1.4709,400.0,2699.0,0.8062,46.09,833.75,1.3435,118.22656200000002,95.75,72.775,0.010045,117.1,591.0,83.225,8850.0,8860.0,1299.25,429.0,449.7,979.5,12.98,0.882,300.5,108.703125,123.328125,129.0625,42.65,559.25,7935.0,122.62,115.465,96.46,51.9,52.1,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.91,906.6,1.876,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:35:00,112.578125,0.7115,35.3,1.4709,400.0,2699.0,0.8062,46.09,833.75,1.3436,118.22656200000002,95.75,72.775,0.010046,117.1,591.0,83.225,8850.0,8860.0,1299.75,429.0,449.7,979.5,12.98,0.882,300.5,108.703125,123.328125,129.0625,42.65,559.25,7937.0,122.62,115.465,96.46,51.9,52.15,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.92,906.4,1.876,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:36:00,112.578125,0.7115,35.3,1.4702,399.75,2699.0,0.8062,46.09,834.5,1.3435,118.22656200000002,95.75,72.775,0.010047,117.1,591.0,83.225,8850.0,8860.0,1300.0,429.0,449.4,979.5,12.98,0.882,300.5,108.703125,123.328125,129.0625,42.65,559.25,7939.0,122.62,115.465,96.46,51.93,52.15,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.92,906.5,1.876,1.4239,3.806,1153.0,1.4525,12.945,402.3
2009-04-03 00:37:00,112.578125,0.7115,35.3,1.4702,399.75,2699.0,0.8062,46.09,835.0,1.3435,118.22656200000002,95.75,72.775,0.010046,117.1,591.0,83.225,8850.0,8860.0,1300.5,429.0,449.4,979.5,12.98,0.882,300.5,108.703125,123.34375,129.0625,42.65,559.25,7946.0,122.62,115.465,96.46,51.93,52.15,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.93,906.7,1.876,1.4239,3.806,1153.0,1.4525,12.955,402.3
2009-04-03 00:38:00,112.578125,0.7115,35.3,1.4702,399.75,2699.0,0.8062,46.09,835.25,1.3436,118.24218700000002,95.75,72.775,0.010045,117.1,591.0,83.225,8850.0,8860.0,1301.5,429.0,450.0,979.5,12.98,0.882,300.5,108.703125,123.34375,129.09375,42.65,559.25,7952.0,122.62,115.465,96.46,51.93,52.15,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.94,906.8,1.876,1.4239,3.7939999999999996,1153.0,1.4525,12.94,402.3
2009-04-03 00:39:00,112.578125,0.7115,35.3,1.4709,399.75,2699.0,0.8062,46.09,835.75,1.3435,118.24218700000002,95.75,72.775,0.010046,117.1,591.0,83.225,8850.0,8860.0,1301.75,429.0,450.0,979.5,12.98,0.882,300.5,108.703125,123.296875,129.0625,42.65,559.25,7951.0,122.62,115.465,96.46,51.93,52.15,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.94,906.4,1.876,1.4239,3.7939999999999996,1153.0,1.4525,12.94,402.3
2009-04-03 00:40:00,112.578125,0.7115,35.3,1.4709,399.75,2699.0,0.806,46.09,835.0,1.3435,118.21875,95.75,72.775,0.010047,117.1,591.0,83.225,8850.0,8860.0,1302.0,429.0,450.0,979.5,12.98,0.882,300.5,108.703125,123.328125,129.046875,42.65,559.25,7947.0,122.62,115.465,96.46,51.93,52.15,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.94,906.6,1.876,1.4239,3.7910000000000004,1153.0,1.4525,12.915,402.3
2009-04-03 00:41:00,112.578125,0.7119,35.3,1.4709,399.75,2699.0,0.8062,46.09,835.25,1.3435,118.21875,95.75,72.775,0.010048,117.1,591.0,83.225,8850.0,8860.0,1302.0,429.0,450.0,979.5,12.98,0.882,300.5,108.703125,123.328125,129.046875,42.65,559.25,7946.0,122.62,115.465,96.46,51.93,52.15,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.93,906.2,1.8805,1.4239,3.7910000000000004,1153.0,1.4525,12.91,402.3
2009-04-03 00:42:00,112.578125,0.7119,35.3,1.4709,399.75,2699.0,0.806,46.09,835.25,1.3435,118.21875,95.75,72.775,0.010045,117.1,591.0,83.225,8850.0,8860.0,1301.0,429.0,450.0,979.5,12.98,0.882,300.5,108.703125,123.296875,129.046875,42.65,559.25,7948.0,122.62,115.465,96.46,51.95,52.15,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.98,906.2,1.8805,1.4239,3.79,1153.0,1.4525,12.91,402.3
2009-04-03 00:43:00,112.578125,0.7119,35.3,1.4709,399.75,2699.0,0.806,46.09,835.25,1.3435,118.21875,95.75,72.775,0.010045,117.1,591.0,83.225,8850.0,8860.0,1300.5,429.0,450.0,979.5,12.98,0.882,300.5,108.703125,123.296875,129.046875,42.65,559.25,7949.0,122.62,115.465,96.46,51.95,52.15,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,52.04,906.2,1.8795,1.4239,3.79,1153.0,1.4525,12.91,402.3
2009-04-03 00:44:00,112.578125,0.7119,35.3,1.4709,400.5,2699.0,0.8059,46.09,835.0,1.3435,118.21875,95.75,72.775,0.010045,117.1,591.0,83.225,8850.0,8860.0,1301.0,429.0,450.0,979.5,12.98,0.8821,300.5,108.703125,123.296875,129.046875,42.65,559.25,7948.0,122.62,115.465,96.46,51.95,52.21,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,52.07,906.1,1.8795,1.4239,3.79,1153.0,1.4525,12.91,402.3
2009-04-03 00:45:00,112.578125,0.7113,35.3,1.4709,400.5,2699.0,0.8059,46.09,834.25,1.3435,118.21875,95.75,72.775,0.010043999999999999,117.1,591.0,83.225,8850.0,8860.0,1301.0,429.0,450.0,979.5,12.98,0.8821,300.5,108.703125,123.296875,129.046875,42.65,559.25,7942.0,122.62,115.465,96.46,51.95,52.21,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,52.06,906.2,1.8795,1.4239,3.79,1153.0,1.4525,12.91,402.3
2009-04-03 00:46:00,112.578125,0.7111,35.3,1.4704,400.5,2699.0,0.8058,46.09,835.25,1.3429,118.21093700000002,95.75,72.775,0.010043999999999999,117.1,591.0,83.225,8850.0,8860.0,1301.25,429.0,450.0,979.5,12.98,0.8816,300.5,108.703125,123.296875,129.046875,42.65,559.25,7946.0,122.62,115.465,96.46,51.95,52.21,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,52.0,906.1,1.8795,1.4239,3.7910000000000004,1153.0,1.4525,12.91,402.3
2009-04-03 00:47:00,112.578125,0.7112,35.3,1.4704,400.5,2699.0,0.8058,46.09,835.25,1.3427,118.203125,95.75,72.775,0.010043,117.1,591.0,83.225,8850.0,8860.0,1301.25,429.0,450.0,979.5,12.98,0.8816,300.5,108.69531200000002,123.265625,129.0,42.65,559.25,7946.0,122.62,115.465,96.46,51.95,52.21,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,52.03,906.2,1.8795,1.4239,3.7910000000000004,1153.0,1.4525,12.91,402.3
2009-04-03 00:48:00,112.578125,0.7108,35.3,1.4704,400.5,2699.0,0.8059,46.09,835.0,1.3426,118.203125,95.75,72.775,0.01004,117.1,593.0,83.225,8850.0,8860.0,1301.0,429.0,450.0,979.5,12.98,0.8815,300.5,108.69531200000002,123.265625,129.0,42.65,559.25,7948.0,122.62,115.465,96.46,51.95,52.21,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,52.02,906.5,1.8795,1.4239,3.7910000000000004,1153.0,1.4525,12.92,402.3
2009-04-03 00:49:00,112.578125,0.7109,35.3,1.4707,400.5,2699.0,0.8058,46.09,834.75,1.343,118.203125,95.75,72.775,0.01004,117.1,593.0,83.225,8850.0,8860.0,1300.75,429.0,450.0,979.5,12.98,0.8815,300.5,108.69531200000002,123.265625,129.0,42.65,559.25,7945.0,122.62,115.465,96.46,51.95,52.21,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,52.03,906.5,1.8795,1.4239,3.7910000000000004,1153.0,1.4525,12.92,402.3
2009-04-03 00:50:00,112.578125,0.7109,35.3,1.4712,400.5,2699.0,0.8058,46.09,834.75,1.3431,118.203125,95.75,72.775,0.01004,117.1,593.0,83.225,8850.0,8860.0,1300.5,429.0,450.0,979.5,12.98,0.8815,300.5,108.69531200000002,123.265625,129.0,42.65,559.25,7942.0,122.62,115.465,96.46,51.98,52.21,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.98,906.4,1.8805,1.4239,3.7910000000000004,1153.0,1.4525,12.92,402.3
2009-04-03 00:51:00,112.578125,0.7109,35.3,1.4704,400.5,2699.0,0.8058,46.09,834.5,1.3425,118.203125,95.75,72.775,0.010042,117.1,593.0,83.225,8850.0,8860.0,1300.5,429.0,450.0,979.5,12.98,0.8813,300.5,108.703125,123.28125,129.0,42.65,559.25,7940.0,122.62,115.465,96.46,51.98,52.21,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.98,906.1,1.8775,1.4239,3.7910000000000004,1153.0,1.4525,12.92,402.3
2009-04-03 00:52:00,112.578125,0.7109,35.3,1.4704,400.5,2699.0,0.806,46.09,834.5,1.3427,118.203125,95.75,72.775,0.010042,117.1,593.0,83.225,8850.0,8860.0,1300.5,429.0,450.0,979.5,12.98,0.8814,300.5,108.703125,123.28125,129.0,42.65,559.25,7938.0,122.62,115.465,96.46,51.98,52.21,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,51.97,906.4,1.8775,1.4239,3.7910000000000004,1153.0,1.4525,12.92,402.3
2009-04-03 00:53:00,112.578125,0.7109,35.3,1.4704,400.5,2699.0,0.806,46.09,834.0,1.3428,118.203125,95.75,72.775,0.010042,117.1,593.0,83.225,8850.0,8860.0,1298.5,429.0,450.0,979.5,12.98,0.8814,300.5,108.703125,123.28125,129.0,42.65,559.25,7935.0,122.62,115.465,96.46,51.98,52.21,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,52.01,906.5,1.878,1.4239,3.7910000000000004,1153.0,1.4525,12.91,402.3
2009-04-03 00:54:00,112.578125,0.7109,35.3,1.4704,400.5,2699.0,0.8058,46.09,833.5,1.3427,118.21093700000002,95.75,72.775,0.010045,117.1,593.0,83.225,8850.0,8860.0,1298.5,429.0,450.0,979.5,12.98,0.8814,300.5,108.703125,123.28125,129.03125,42.65,559.25,7931.0,122.62,115.465,96.46,51.98,52.21,2138.0,107.815,1.4189,1.4901,1556.0,52.29,1937.0,52.02,906.4,1.8775,1.4239,3.7910000000000004,1153.0,1.4525,12.91,402.3
