,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2017-03-10 00:11:00,0.7508,32.93,1.2189,366.25,1894.0,0.7417,77.54,2369.25,1.0648,116.515625,124.7,67.65,0.008709,140.75,461.75,116.7,1761.5,922.7,19455.0,19525.0,5383.75,1364.9,1005.75,18.08,0.9939,326.8,131.125,107.859375,122.703125,155.28125,146.5,12.7,443.25,20877.0,159.52,131.56,162.9,49.67,52.55,3423.0,112.35,15.9,466.75,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.67,1197.0,2.576,1.5364,3.002,936.8,1.6317,16.915,513.7
2017-03-10 00:12:00,0.7508,32.93,1.2188,366.5,1894.0,0.7417,77.54,2369.25,1.0648,116.515625,124.7,67.65,0.008709,140.75,461.75,116.7,1761.5,922.7,19455.0,19525.0,5384.0,1364.9,1006.0,18.08,0.9939,326.8,131.125,107.859375,122.703125,155.28125,146.5,12.7,443.25,20878.0,159.52,131.56,162.9,49.67,52.55,3423.0,112.35,15.9,466.75,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.67,1197.1,2.577,1.5364,3.002,936.9,1.632,16.915,513.7
2017-03-10 00:13:00,0.7507,32.93,1.2188,366.5,1894.0,0.74165,77.54,2369.25,1.06475,116.515625,124.7,67.65,0.008709,140.75,461.75,116.7,1761.5,922.7,19455.0,19525.0,5384.0,1364.9,1005.75,18.08,0.9939,326.9,131.125,107.859375,122.703125,155.28125,146.5,12.7,443.25,20878.0,159.52,131.56,162.9,49.67,52.55,3423.0,112.35,15.9,466.75,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.67,1197.0,2.5785,1.5364,3.002,936.8,1.632,16.915,513.7
2017-03-10 00:14:00,0.7506,32.93,1.2188,366.5,1894.0,0.74165,77.54,2369.25,1.0647,116.515625,124.7,67.65,0.008709,140.75,461.75,116.7,1761.5,922.7,19455.0,19525.0,5383.75,1364.9,1005.75,18.08,0.9939,326.9,131.125,107.859375,122.703125,155.28125,146.5,12.7,443.25,20877.0,159.52,131.56,162.9,49.67,52.55,3423.0,112.35,15.9,467.0,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.66,1197.0,2.578,1.5373,3.002,936.8,1.6322,16.915,513.7
2017-03-10 00:15:00,0.7505,32.93,1.2188,366.5,1894.0,0.7416,77.54,2369.25,1.0647,116.515625,124.7,67.65,0.008709,140.75,461.75,116.7,1761.5,922.7,19455.0,19525.0,5383.5,1364.9,1006.0,18.08,0.994,326.9,131.125,107.859375,122.703125,155.28125,146.5,12.7,443.0,20876.0,159.52,131.56,162.9,49.67,52.55,3423.0,112.35,15.9,467.0,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.66,1197.0,2.579,1.5374,3.002,936.5,1.6324,16.915,513.7
2017-03-10 00:16:00,0.7506,32.92,1.2188,366.25,1894.0,0.7417,77.54,2369.25,1.0649,116.515625,124.7,67.65,0.008709,140.75,461.75,116.7,1761.5,922.7,19460.0,19530.0,5383.25,1364.9,1005.75,18.08,0.994,326.8,131.125,107.859375,122.703125,155.28125,146.5,12.7,443.0,20877.0,159.52,131.56,162.9,49.67,52.55,3423.0,112.35,15.9,467.0,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.66,1197.2,2.578,1.5374,3.002,936.9,1.6324,16.92,513.7
2017-03-10 00:17:00,0.7506,32.92,1.2188,366.25,1894.0,0.74165,77.54,2369.0,1.06485,116.515625,124.7,67.65,0.008709,140.75,461.75,116.7,1761.5,922.7,19455.0,19530.0,5383.0,1364.9,1005.75,18.08,0.994,326.8,131.125,107.859375,122.703125,155.28125,146.5,12.7,443.0,20876.0,159.52,131.56,162.9,49.67,52.55,3423.0,112.35,15.9,467.0,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.67,1197.2,2.579,1.5374,3.0010000000000003,936.9,1.6324,16.92,513.7
2017-03-10 00:18:00,0.7506,32.92,1.2188,366.25,1894.0,0.74165,77.54,2369.0,1.065,116.5078125,124.7,67.65,0.008708,140.75,461.75,116.7,1761.5,922.7,19455.0,19530.0,5383.25,1364.9,1005.75,18.08,0.9941,326.7,131.125,107.859375,122.703125,155.25,146.5,12.7,443.0,20876.0,159.52,131.56,162.9,49.67,52.56,3423.0,112.35,15.9,467.0,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.68,1197.0,2.579,1.5374,3.0010000000000003,936.7,1.6324,16.915,513.7
2017-03-10 00:19:00,0.7506,32.92,1.2188,366.25,1894.0,0.74165,77.52,2369.0,1.06505,116.515625,124.7,67.65,0.008708,140.75,461.75,116.7,1761.5,922.7,19460.0,19530.0,5383.25,1365.0,1005.75,18.08,0.9941,326.7,131.125,107.859375,122.703125,155.25,146.5,12.7,443.0,20877.0,159.52,131.56,162.9,49.69,52.56,3423.0,112.35,15.9,467.0,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.68,1197.0,2.579,1.5374,3.0010000000000003,936.7,1.6324,16.92,513.7
2017-03-10 00:20:00,0.7505,32.93,1.2188,366.25,1894.0,0.74165,77.55,2369.25,1.06505,116.515625,124.7,67.65,0.0087085,140.75,461.75,116.7,1761.5,922.7,19460.0,19530.0,5383.25,1365.0,1005.75,18.08,0.9942,326.7,131.125,107.859375,122.6875,155.25,146.46875,12.7,443.0,20876.0,159.52,131.56,162.9,49.69,52.55,3423.0,112.35,15.9,467.0,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.66,1197.2,2.5785,1.5374,3.0010000000000003,936.6,1.6324,16.92,513.7
2017-03-10 00:21:00,0.7505,32.92,1.2188,366.25,1894.0,0.7416,77.57,2369.25,1.06495,116.515625,124.7,67.65,0.0087075,140.75,461.75,116.7,1761.5,922.7,19460.0,19530.0,5383.75,1365.1,1005.75,18.08,0.9942,326.7,131.125,107.859375,122.703125,155.25,146.46875,12.7,443.0,20877.0,159.52,131.56,162.9,49.69,52.54,3423.0,112.35,15.9,466.75,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.64,1196.9,2.578,1.5374,3.0010000000000003,936.9,1.6318,16.92,513.7
2017-03-10 00:22:00,0.7504,32.92,1.2187,366.25,1894.0,0.74155,77.57,2369.25,1.0649,116.5078125,124.7,67.65,0.0087075,140.75,461.75,116.7,1761.5,922.7,19465.0,19535.0,5383.75,1365.1,1005.75,18.08,0.9941,326.7,131.125,107.859375,122.703125,155.25,146.46875,12.7,443.0,20877.0,159.52,131.56,162.9,49.69,52.51,3423.0,112.35,15.9,466.75,1.5323,1.631,2164.0,145.29,52.55,1570.0,49.62,1197.1,2.5785,1.5374,3.002,936.9,1.6309,16.92,513.7
2017-03-10 00:23:00,0.7504,32.92,1.2187,366.25,1894.0,0.74155,77.57,2369.5,1.06495,116.5078125,124.7,67.65,0.0087075,140.75,461.75,116.7,1761.5,922.7,19465.0,19535.0,5383.75,1365.1,1006.0,18.08,0.9942,326.8,131.125,107.8671875,122.6875,155.25,146.46875,12.7,443.0,20879.0,159.52,131.56,162.9,49.63,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.61,1197.2,2.579,1.5374,3.002,936.9,1.6309,16.925,513.7
2017-03-10 00:24:00,0.7504,32.92,1.2187,366.25,1894.0,0.74155,77.57,2369.5,1.06495,116.5078125,124.7,67.65,0.0087075,140.75,461.75,116.7,1761.5,922.7,19465.0,19535.0,5383.75,1365.1,1006.0,18.08,0.9942,326.8,131.125,107.8671875,122.6875,155.21875,146.46875,12.7,443.0,20879.0,159.52,131.56,162.9,49.63,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.61,1197.2,2.579,1.5374,3.002,936.8,1.6309,16.92,513.7
2017-03-10 00:25:00,0.7504,32.92,1.2187,366.25,1894.0,0.74155,77.54,2369.5,1.06505,116.5078125,124.7,67.65,0.008707,140.75,461.75,116.7,1761.5,922.7,19470.0,19535.0,5383.75,1365.1,1005.75,18.08,0.9942,326.8,131.125,107.8671875,122.6875,155.21875,146.46875,12.7,443.0,20879.0,159.52,131.56,162.9,49.63,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.61,1197.2,2.5795,1.5362,3.0010000000000003,936.8,1.6309,16.925,513.7
2017-03-10 00:26:00,0.7505,32.92,1.2188,366.25,1894.0,0.7416,77.54,2369.25,1.0651,116.5078125,124.7,67.65,0.008707,140.75,461.75,116.7,1761.5,922.7,19470.0,19535.0,5384.0,1365.1,1005.75,18.08,0.9943,326.8,131.125,107.8671875,122.6875,155.21875,146.46875,12.7,443.0,20879.0,159.52,131.56,162.9,49.63,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.61,1197.2,2.5785,1.5362,3.002,936.8,1.6309,16.925,513.7
2017-03-10 00:27:00,0.7505,32.92,1.2188,366.25,1894.0,0.74165,77.54,2369.25,1.06505,116.5078125,124.7,67.65,0.008706,140.75,461.75,116.7,1761.5,922.7,19470.0,19540.0,5384.25,1365.1,1005.75,18.08,0.9942,326.8,131.109375,107.8671875,122.6875,155.21875,146.46875,12.7,443.0,20879.0,159.52,131.56,162.9,49.63,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.1,2.5795,1.5362,3.002,936.8,1.6309,16.92,513.7
2017-03-10 00:28:00,0.7505,32.92,1.2187,366.25,1894.0,0.74165,77.54,2369.25,1.0651,116.5,124.7,67.65,0.008706499999999999,140.75,461.75,116.7,1761.5,922.7,19470.0,19540.0,5384.5,1365.2,1005.75,18.08,0.9943,326.8,131.109375,107.859375,122.671875,155.1875,146.40625,12.7,443.0,20881.0,159.52,131.56,162.9,49.63,52.49,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.2,2.5795,1.5362,3.002,936.8,1.6309,16.92,513.7
2017-03-10 00:29:00,0.7505,32.92,1.2188,366.25,1894.0,0.7416,77.54,2369.25,1.06515,116.5,124.7,67.65,0.008707,140.75,461.75,116.7,1761.5,922.7,19470.0,19540.0,5384.25,1365.3,1005.75,18.08,0.9943,326.8,131.109375,107.859375,122.671875,155.1875,146.40625,12.7,443.0,20881.0,159.52,131.56,162.9,49.61,52.49,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.1,2.58,1.536,3.0039999999999996,936.7,1.6309,16.92,513.7
2017-03-10 00:30:00,0.7505,32.92,1.2188,366.25,1894.0,0.7416,77.54,2369.25,1.0652,116.5,124.7,67.65,0.008707,140.75,461.75,116.7,1761.5,922.7,19470.0,19540.0,5384.0,1365.3,1005.75,18.08,0.9942,326.8,131.109375,107.859375,122.6875,155.1875,146.4375,12.7,443.0,20879.0,159.52,131.56,162.9,49.61,52.5,3423.0,112.35,15.9,466.25,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.2,2.579,1.536,3.0039999999999996,936.9,1.6309,16.925,513.7
2017-03-10 00:31:00,0.7505,32.93,1.2188,366.25,1894.0,0.7416,77.54,2369.5,1.0651,116.5,124.7,67.65,0.0087075,140.75,461.75,116.7,1761.5,922.7,19465.0,19540.0,5385.0,1365.3,1006.0,18.08,0.9942,326.8,131.109375,107.859375,122.671875,155.1875,146.4375,12.7,443.0,20879.0,159.52,131.56,162.9,49.61,52.5,3423.0,112.35,15.9,466.25,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.0,2.579,1.536,3.0010000000000003,936.9,1.6309,16.925,513.7
2017-03-10 00:32:00,0.7505,32.92,1.2188,366.25,1894.0,0.7416,77.54,2369.5,1.06505,116.5,124.7,67.65,0.008708,140.75,461.75,116.7,1761.5,922.7,19470.0,19540.0,5384.75,1365.2,1006.0,18.08,0.9941,326.8,131.109375,107.859375,122.671875,155.1875,146.4375,12.7,443.0,20879.0,159.52,131.56,162.9,49.61,52.5,3423.0,112.35,15.9,466.25,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.0,2.579,1.536,3.002,936.8,1.6309,16.92,513.7
2017-03-10 00:33:00,0.7505,32.92,1.2187,366.25,1894.0,0.7416,77.54,2369.5,1.065,116.5,124.7,67.65,0.008707,140.75,461.75,116.7,1761.5,922.7,19470.0,19540.0,5384.75,1365.2,1005.75,18.08,0.9941,326.8,131.09375,107.859375,122.671875,155.1875,146.40625,12.7,443.25,20878.0,159.52,131.56,162.9,49.61,52.51,3423.0,112.35,15.9,466.25,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1196.9,2.578,1.536,3.0010000000000003,936.8,1.6309,16.92,513.7
2017-03-10 00:34:00,0.7505,32.92,1.2187,366.25,1894.0,0.7416,77.53,2369.5,1.06505,116.5,124.7,67.65,0.008707,140.75,461.75,116.7,1761.5,922.7,19470.0,19545.0,5384.75,1365.2,1005.5,18.08,0.9941,326.7,131.09375,107.859375,122.671875,155.1875,146.4375,12.7,443.25,20878.0,159.52,131.56,162.9,49.6,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.49,1570.0,49.59,1196.8,2.578,1.5363,3.0010000000000003,936.8,1.6309,16.92,513.7
2017-03-10 00:35:00,0.7505,32.93,1.2187,366.25,1894.0,0.7416,77.53,2369.5,1.0651,116.4921875,124.7,67.65,0.008706499999999999,140.75,461.75,116.7,1761.5,922.7,19470.0,19545.0,5384.75,1365.2,1005.75,18.08,0.9941,326.7,131.09375,107.859375,122.671875,155.1875,146.4375,12.7,443.25,20878.0,159.52,131.56,162.9,49.6,52.49,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.49,1570.0,49.59,1197.0,2.5785,1.5357,3.0010000000000003,936.8,1.6309,16.92,513.7
2017-03-10 00:36:00,0.7506,32.93,1.2188,366.25,1894.0,0.74155,77.51,2369.5,1.065,116.4921875,124.7,67.65,0.008706,140.75,461.75,116.7,1761.5,922.7,19475.0,19550.0,5384.75,1365.2,1005.75,18.08,0.9941,326.7,131.09375,107.859375,122.671875,155.1875,146.40625,12.7,443.25,20878.0,159.52,131.56,162.9,49.6,52.49,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.49,1570.0,49.58,1196.9,2.579,1.5357,3.003,936.8,1.6309,16.92,513.7
2017-03-10 00:37:00,0.7506,32.93,1.2188,366.25,1894.0,0.74155,77.5,2369.25,1.065,116.4921875,124.7,67.65,0.008706499999999999,140.75,461.75,116.7,1761.5,922.7,19480.0,19550.0,5384.25,1365.1,1005.75,18.08,0.9941,326.7,131.09375,107.859375,122.671875,155.1875,146.4375,12.7,443.25,20877.0,159.52,131.56,162.9,49.6,52.48,3423.0,112.35,15.9,466.25,1.5323,1.631,2164.0,145.29,52.49,1570.0,49.58,1196.8,2.578,1.5358,3.003,937.1,1.6309,16.925,513.7
2017-03-10 00:38:00,0.7506,32.93,1.2188,366.25,1894.0,0.74165,77.45,2369.25,1.0651,116.5,124.7,67.65,0.0087075,140.75,461.75,116.7,1761.5,922.7,19475.0,19540.0,5384.5,1365.1,1005.75,18.08,0.994,326.7,131.125,107.859375,122.6875,155.25,146.5,12.7,443.25,20877.0,159.52,131.56,162.9,49.6,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.49,1570.0,49.6,1197.3,2.578,1.5358,3.002,937.3,1.6309,16.93,513.7
2017-03-10 00:39:00,0.7505,32.93,1.2188,366.25,1894.0,0.7416,77.36,2369.25,1.0649,116.5,124.7,67.65,0.008707,140.75,461.75,116.7,1761.5,922.7,19475.0,19540.0,5384.5,1365.1,1005.75,18.08,0.9939,326.7,131.125,107.859375,122.6875,155.25,146.5,12.7,443.25,20877.0,159.52,131.56,162.9,49.63,52.52,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.49,1570.0,49.62,1197.1,2.579,1.5364,3.002,937.5,1.6309,16.935,513.7
2017-03-10 00:40:00,0.7506,32.93,1.2187,366.5,1894.0,0.7416,77.41,2369.25,1.0649,116.5,124.7,67.65,0.008707,140.75,461.75,116.7,1761.5,922.7,19475.0,19540.0,5384.5,1365.1,1006.0,18.08,0.9939,326.8,131.125,107.859375,122.6875,155.25,146.5,12.7,443.25,20877.0,159.52,131.56,162.9,49.63,52.51,3423.0,112.35,15.9,466.75,1.5323,1.631,2164.0,145.29,52.49,1570.0,49.62,1197.3,2.581,1.5364,3.003,937.4,1.6309,16.935,513.7
2017-03-10 00:41:00,0.7506,32.94,1.2187,366.5,1894.0,0.7416,77.35,2369.25,1.0648,116.5,124.7,67.65,0.008706499999999999,140.75,461.75,116.7,1761.5,922.7,19475.0,19545.0,5384.25,1365.1,1006.0,18.08,0.9938,326.8,131.125,107.859375,122.6875,155.25,146.46875,12.7,443.25,20875.0,159.52,131.56,162.9,49.62,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.2,2.581,1.5364,3.003,937.4,1.6309,16.935,513.7
2017-03-10 00:42:00,0.7505,32.94,1.2185,366.5,1894.0,0.74155,77.36,2369.25,1.0649,116.5,124.7,67.65,0.0087045,140.75,461.75,116.7,1761.5,922.7,19475.0,19545.0,5384.25,1365.1,1006.0,18.08,0.9938,326.8,131.125,107.859375,122.6875,155.25,146.46875,12.7,443.25,20876.0,159.52,131.56,162.9,49.62,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.2,2.5805,1.5364,3.003,937.5,1.6309,16.935,513.7
2017-03-10 00:43:00,0.7505,32.96,1.2185,366.5,1894.0,0.7415,77.46,2369.25,1.06485,116.5,124.7,67.65,0.0087035,140.75,461.75,116.7,1761.5,922.7,19475.0,19545.0,5384.25,1365.1,1006.0,18.08,0.9938,326.8,131.125,107.859375,122.6875,155.28125,146.5,12.7,443.25,20876.0,159.52,131.56,162.9,49.62,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.0,2.582,1.5364,3.003,937.3,1.6309,16.93,513.7
2017-03-10 00:44:00,0.7505,32.95,1.2185,366.5,1894.0,0.7415,77.46,2369.25,1.0649,116.5078125,124.7,67.65,0.0087035,140.75,461.75,116.7,1761.5,922.7,19475.0,19545.0,5384.25,1365.1,1005.75,18.08,0.9938,326.8,131.140625,107.8671875,122.703125,155.3125,146.53125,12.7,443.25,20876.0,159.52,131.56,162.9,49.61,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.0,2.583,1.536,3.003,937.1,1.6302,16.935,513.7
2017-03-10 00:45:00,0.7505,32.95,1.2186,366.5,1894.0,0.7415,77.46,2369.0,1.0648,116.5,124.7,67.65,0.008703,140.75,461.75,116.7,1761.5,922.7,19480.0,19550.0,5384.25,1365.2,1005.75,18.08,0.9937,326.8,131.140625,107.8671875,122.6875,155.3125,146.5,12.7,443.25,20877.0,159.52,131.56,162.9,49.61,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.1,2.5825,1.5361,3.0039999999999996,937.3,1.6294,16.935,513.7
2017-03-10 00:46:00,0.7505,32.95,1.2187,366.25,1894.0,0.7415,77.44,2369.0,1.0649,116.5,124.7,67.65,0.008704,140.75,461.75,116.7,1761.5,922.7,19480.0,19550.0,5384.5,1365.1,1005.75,18.08,0.9937,326.8,131.140625,107.8671875,122.6875,155.3125,146.5,12.7,443.25,20877.0,159.52,131.56,162.9,49.61,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.0,2.582,1.5361,3.0039999999999996,937.3,1.6294,16.93,513.7
2017-03-10 00:47:00,0.7505,32.95,1.2186,366.25,1894.0,0.7415,77.44,2369.0,1.0648,116.5,124.7,67.65,0.0087035,140.75,461.75,116.7,1761.5,922.7,19480.0,19555.0,5384.25,1365.1,1005.75,18.08,0.9937,326.8,131.140625,107.8671875,122.6875,155.3125,146.53125,12.7,443.25,20876.0,159.52,131.56,162.9,49.61,52.51,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.6,1197.3,2.5815,1.5361,3.0039999999999996,937.8,1.6294,16.93,513.7
2017-03-10 00:48:00,0.7508,32.95,1.2186,366.5,1894.0,0.74155,77.44,2369.0,1.0648,116.5078125,124.7,67.65,0.008704,140.75,461.75,116.7,1761.5,922.7,19475.0,19550.0,5384.25,1365.1,1005.75,18.08,0.9937,326.8,131.140625,107.8671875,122.703125,155.34375,146.53125,12.7,443.25,20876.0,159.52,131.56,162.9,49.61,52.5,3423.0,112.35,15.9,466.5,1.5323,1.631,2164.0,145.29,52.5,1570.0,49.61,1197.3,2.5815,1.5351,3.0039999999999996,937.3,1.6305,16.93,513.7
