,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2018-01-05 00:11:00,0.7856,34.06,1.3601,14970.0,351.0,1883.0,0.80155,79.21,2726.0,1.21225,115.8515625,144.925,71.4,0.008885500000000001,129.4,438.75,121.525,2101.4,1201.6,23700.0,23735.0,6610.75,1558.5,970.0,15.17,1.0312,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.5,432.5,25090.0,161.66,131.66,164.12,62.01,68.05,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.01,1322.8,3.273,2.074,2.8760000000000003,968.3,1.8045,17.255,396.0
2018-01-05 00:12:00,0.7856,34.06,1.3602,14970.0,351.0,1883.0,0.80165,79.21,2726.5,1.21225,115.8515625,144.925,71.4,0.008884,129.4,438.75,121.525,2101.4,1201.6,23710.0,23745.0,6611.5,1558.8,970.0,15.17,1.0312,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.5,432.5,25093.0,161.66,131.66,164.12,62.01,68.05,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.02,1322.6,3.2735,2.074,2.8760000000000003,968.3,1.8045,17.25,396.0
2018-01-05 00:13:00,0.7856,34.06,1.36,14970.0,351.0,1883.0,0.80165,79.21,2726.5,1.2122,115.859375,144.925,71.4,0.0088845,129.4,438.75,121.525,2101.4,1201.6,23720.0,23755.0,6612.5,1559.0,970.0,15.17,1.0312,320.4,133.03125,106.9140625,123.65625,166.28125,152.28125,10.5,432.5,25096.0,161.66,131.66,164.12,62.01,68.05,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.02,1322.6,3.273,2.074,2.8760000000000003,968.3,1.8045,17.25,396.0
2018-01-05 00:14:00,0.7856,34.06,1.36,14970.0,351.0,1883.0,0.80165,79.21,2726.5,1.2122,115.8515625,144.925,71.4,0.008884,129.4,438.75,121.525,2101.4,1201.6,23710.0,23745.0,6611.75,1559.0,970.25,15.17,1.0312,320.5,133.03125,106.9140625,123.65625,166.28125,152.28125,10.5,432.75,25093.0,161.66,131.66,164.12,62.01,68.05,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.01,1322.7,3.2725,2.074,2.872,968.4,1.8049,17.25,396.0
2018-01-05 00:15:00,0.7854,34.06,1.36,14970.0,351.0,1883.0,0.8016,79.21,2726.5,1.2122,115.8515625,144.925,71.4,0.008883,129.4,438.75,121.525,2101.4,1201.6,23720.0,23755.0,6612.25,1559.0,970.25,15.17,1.0312,320.5,133.03125,106.9140625,123.65625,166.28125,152.28125,10.55,432.75,25096.0,161.66,131.66,164.12,62.01,68.03,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.05,1357.0,61.99,1322.5,3.273,2.074,2.865,968.4,1.8049,17.25,396.0
2018-01-05 00:16:00,0.7853,34.06,1.3598,14970.0,351.0,1883.0,0.80155,79.21,2726.5,1.2121,115.8515625,144.925,71.4,0.008883499999999999,129.4,438.75,121.525,2101.4,1201.6,23720.0,23750.0,6611.75,1559.1,970.25,15.17,1.0311,320.5,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.75,25094.0,161.66,131.66,164.12,62.01,68.03,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.05,1357.0,61.99,1322.5,3.273,2.074,2.864,968.4,1.8049,17.25,396.0
2018-01-05 00:17:00,0.7855,34.06,1.36,14970.0,351.0,1883.0,0.80165,79.21,2726.25,1.2122,115.8515625,144.925,71.4,0.008883499999999999,129.4,438.75,121.525,2101.4,1201.6,23720.0,23755.0,6611.5,1558.9,970.25,15.17,1.0311,320.5,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.75,25092.0,161.66,131.66,164.12,62.01,68.03,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.05,1357.0,61.99,1322.5,3.273,2.074,2.863,968.4,1.8049,17.245,396.0
2018-01-05 00:18:00,0.7855,34.07,1.3599,14970.0,351.0,1883.0,0.80165,79.21,2726.25,1.2122,115.8515625,144.925,71.4,0.008883499999999999,129.4,438.75,121.525,2101.4,1201.6,23720.0,23755.0,6611.25,1558.9,970.0,15.17,1.0311,320.5,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.75,25090.0,161.66,131.66,164.12,62.01,68.06,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.01,1322.6,3.2735,2.074,2.865,968.3,1.8049,17.245,396.0
2018-01-05 00:19:00,0.7855,34.07,1.3601,14970.0,351.0,1883.0,0.80165,79.21,2726.25,1.2122,115.8515625,144.925,71.4,0.008884,129.4,438.75,121.525,2101.4,1201.6,23715.0,23750.0,6611.0,1558.8,970.25,15.17,1.0311,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.75,25090.0,161.66,131.66,164.12,62.01,68.07,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.02,1322.6,3.2735,2.074,2.865,968.1,1.8049,17.25,396.0
2018-01-05 00:20:00,0.7855,34.06,1.3601,14970.0,350.75,1883.0,0.80165,79.2,2726.0,1.21225,115.8515625,144.925,71.4,0.0088845,129.4,438.75,121.525,2101.4,1201.6,23705.0,23740.0,6610.75,1558.7,970.25,15.17,1.0312,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.75,25089.0,161.66,131.66,164.12,62.01,68.07,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.03,1322.7,3.273,2.074,2.866,968.5,1.8049,17.255,396.0
2018-01-05 00:21:00,0.7856,34.06,1.3601,14970.0,350.75,1883.0,0.8017,79.2,2726.0,1.2124,115.8515625,144.925,71.4,0.0088845,129.4,438.75,121.525,2101.4,1201.6,23695.0,23730.0,6610.25,1558.7,970.25,15.17,1.0312,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.75,25088.0,161.66,131.66,164.12,62.01,68.06,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.03,1322.8,3.272,2.074,2.867,968.5,1.8049,17.255,396.0
2018-01-05 00:22:00,0.7855,34.06,1.3601,14970.0,350.75,1883.0,0.8017,79.2,2726.25,1.21235,115.8515625,144.925,71.4,0.0088845,129.4,438.75,121.525,2101.4,1201.6,23710.0,23740.0,6610.75,1558.7,970.0,15.17,1.0312,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.75,25089.0,161.66,131.66,164.12,62.01,68.07,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.03,1322.8,3.2725,2.074,2.8689999999999998,968.6,1.8049,17.25,396.0
2018-01-05 00:23:00,0.7856,34.07,1.3602,14970.0,350.75,1883.0,0.8017,79.23,2726.25,1.2124,115.8515625,144.925,71.4,0.0088845,129.4,438.75,121.525,2101.4,1201.6,23705.0,23740.0,6610.75,1558.7,970.0,15.17,1.0312,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.75,25089.0,161.66,131.66,164.12,62.01,68.06,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.02,1322.7,3.272,2.074,2.87,968.1,1.8049,17.255,396.0
2018-01-05 00:24:00,0.7855,34.08,1.3602,14970.0,350.75,1883.0,0.8017,79.25,2726.25,1.2124,115.8515625,144.925,71.4,0.008884999999999999,129.4,438.75,121.525,2101.4,1201.6,23700.0,23735.0,6611.0,1558.8,970.25,15.17,1.0312,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.5,25089.0,161.66,131.66,164.12,62.01,68.06,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.02,1322.8,3.2715,2.074,2.866,968.1,1.8049,17.255,396.0
2018-01-05 00:25:00,0.7855,34.08,1.3602,14970.0,350.75,1883.0,0.8017,79.25,2726.0,1.2124,115.8515625,144.925,71.4,0.008884999999999999,129.4,438.75,121.525,2101.4,1201.6,23695.0,23730.0,6611.25,1558.8,970.25,15.17,1.0312,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.5,25090.0,161.66,131.66,164.12,62.01,68.06,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.02,1322.7,3.272,2.074,2.865,967.8,1.8049,17.255,396.0
2018-01-05 00:26:00,0.7855,34.08,1.3602,14970.0,350.75,1883.0,0.80165,79.22,2726.0,1.2123,115.8515625,144.925,71.4,0.0088845,129.4,438.75,121.525,2101.4,1201.6,23700.0,23730.0,6611.25,1558.8,970.25,15.17,1.0311,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.5,25090.0,161.66,131.66,164.12,62.01,68.06,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.01,1322.7,3.2715,2.074,2.866,967.6,1.8049,17.255,396.0
2018-01-05 00:27:00,0.7855,34.08,1.3602,14970.0,351.0,1883.0,0.80165,79.22,2726.0,1.2124,115.8515625,144.925,71.4,0.008884,129.4,438.75,121.525,2101.4,1201.2,23695.0,23730.0,6610.75,1558.8,970.25,15.17,1.0311,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.5,25088.0,161.66,131.66,164.12,62.01,68.06,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.02,1322.5,3.272,2.074,2.863,967.6,1.8049,17.25,396.0
2018-01-05 00:28:00,0.7854,34.07,1.3602,14970.0,351.0,1883.0,0.80165,79.22,2726.0,1.2124,115.8515625,144.925,71.4,0.008883499999999999,129.4,438.75,121.525,2101.4,1201.2,23695.0,23725.0,6610.5,1558.8,970.25,15.17,1.0311,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.5,25088.0,161.66,131.66,164.12,62.01,68.06,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.01,1322.5,3.2725,2.074,2.858,967.6,1.8049,17.25,396.0
2018-01-05 00:29:00,0.7854,34.07,1.3603,14890.0,351.0,1883.0,0.80165,79.22,2726.0,1.21235,115.8515625,144.925,71.4,0.0088845,129.4,438.75,121.525,2101.4,1201.2,23690.0,23720.0,6610.25,1558.6,970.25,15.17,1.0311,320.4,133.03125,106.9140625,123.640625,166.28125,152.28125,10.55,432.5,25085.0,161.66,131.66,164.12,62.01,68.06,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.01,1322.5,3.2715,2.074,2.858,967.4,1.8049,17.25,396.0
2018-01-05 00:30:00,0.7855,34.07,1.3604,14890.0,351.0,1883.0,0.8017,79.22,2726.0,1.2124,115.8515625,144.925,71.4,0.008884,129.4,438.75,121.525,2101.4,1201.2,23685.0,23720.0,6610.25,1558.6,970.0,15.17,1.0312,320.4,133.03125,106.9140625,123.640625,166.3125,152.25,10.55,432.5,25086.0,161.66,131.66,164.12,62.01,68.06,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.05,1357.0,62.01,1322.6,3.272,2.074,2.8560000000000003,967.6,1.8049,17.25,396.0
2018-01-05 00:31:00,0.7854,34.08,1.3602,14940.0,351.0,1883.0,0.80165,79.22,2726.0,1.2123,115.8515625,144.925,71.4,0.008884,129.4,438.75,121.525,2101.4,1201.2,23695.0,23730.0,6610.75,1558.6,970.5,15.17,1.0311,320.6,133.03125,106.9140625,123.640625,166.3125,152.25,10.55,432.5,25088.0,161.66,131.66,164.12,62.01,68.05,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.04,1357.0,62.01,1322.6,3.27,2.074,2.8560000000000003,967.6,1.8049,17.25,396.0
2018-01-05 00:32:00,0.7853,34.08,1.3602,14940.0,351.0,1883.0,0.80165,79.22,2726.25,1.21215,115.8515625,144.925,71.4,0.008883499999999999,129.4,438.75,121.525,2101.4,1201.2,23700.0,23730.0,6610.5,1558.6,970.5,15.17,1.0311,320.6,133.03125,106.9140625,123.640625,166.3125,152.25,10.55,432.5,25088.0,161.66,131.66,164.12,62.01,68.05,3557.0,111.96,11.85,610.5,2.0713,1.7996,1746.0,155.24,68.04,1357.0,62.0,1322.5,3.2685,2.074,2.8569999999999998,967.6,1.8049,17.25,396.0
2018-01-05 00:33:00,0.7853,34.08,1.36,14940.0,351.0,1883.0,0.8016,79.22,2726.25,1.2121,115.8515625,144.925,71.4,0.008883499999999999,129.4,438.75,121.525,2101.4,1201.2,23695.0,23730.0,6610.25,1558.6,970.5,15.17,1.0311,320.6,133.03125,106.9140625,123.640625,166.3125,152.25,10.55,432.5,25088.0,161.66,131.66,164.12,62.01,68.03,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.04,1357.0,62.0,1322.5,3.2685,2.074,2.855,967.6,1.8049,17.245,396.0
2018-01-05 00:34:00,0.7853,34.07,1.36,14940.0,351.0,1883.0,0.80155,79.22,2726.25,1.212,115.8515625,144.925,71.4,0.008883,129.4,438.75,121.525,2101.4,1201.3,23690.0,23725.0,6610.0,1558.6,970.25,15.17,1.031,320.5,133.03125,106.9140625,123.640625,166.3125,152.25,10.55,432.5,25087.0,161.66,131.66,164.12,62.01,68.03,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.98,1322.3,3.2685,2.074,2.8560000000000003,967.5,1.8049,17.245,396.0
2018-01-05 00:35:00,0.7854,34.07,1.36,14940.0,351.0,1883.0,0.80155,79.22,2726.0,1.21215,115.8515625,144.925,71.4,0.008882,129.4,438.75,121.525,2101.4,1201.3,23695.0,23725.0,6609.75,1558.6,970.25,15.17,1.031,320.5,133.03125,106.9140625,123.640625,166.3125,152.25,10.55,432.5,25087.0,161.66,131.66,164.12,62.01,68.02,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.97,1322.3,3.2685,2.074,2.859,967.5,1.8049,17.24,396.0
2018-01-05 00:36:00,0.7852,34.08,1.36,14940.0,351.0,1883.0,0.80145,79.22,2726.25,1.21215,115.8515625,144.925,71.4,0.008882,129.4,438.75,121.525,2101.4,1201.3,23710.0,23740.0,6611.0,1558.6,970.5,15.17,1.031,320.6,133.03125,106.9140625,123.640625,166.3125,152.25,10.55,432.5,25090.0,161.66,131.66,164.12,61.96,68.01,3557.0,111.96,11.85,610.0,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.97,1322.2,3.263,2.074,2.859,967.5,1.8049,17.24,396.0
2018-01-05 00:37:00,0.7851,34.08,1.36,14940.0,351.0,1883.0,0.8015,79.22,2726.25,1.2122,115.8515625,144.925,71.4,0.008882,129.4,438.75,121.525,2101.4,1201.3,23710.0,23740.0,6611.0,1558.6,970.75,15.17,1.031,320.6,133.03125,106.921875,123.640625,166.3125,152.25,10.55,432.5,25091.0,161.66,131.66,164.12,61.96,68.01,3557.0,111.96,11.85,610.0,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.95,1322.1,3.2615,2.074,2.858,966.8,1.8049,17.23,396.0
2018-01-05 00:38:00,0.7851,34.08,1.3601,14965.0,351.0,1883.0,0.8015,79.22,2726.5,1.2122,115.8515625,144.925,71.4,0.008882,129.4,438.75,121.525,2101.4,1201.3,23710.0,23745.0,6611.0,1558.6,970.75,15.17,1.031,320.6,133.03125,106.9140625,123.640625,166.3125,152.28125,10.55,432.75,25090.0,161.66,131.66,164.12,61.96,68.0,3557.0,111.96,11.85,610.0,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.94,1322.1,3.2625,2.074,2.858,967.3,1.803,17.23,396.0
2018-01-05 00:39:00,0.7852,34.06,1.3602,14965.0,351.0,1883.0,0.8016,79.22,2726.25,1.2123,115.859375,144.925,71.4,0.0088825,129.4,438.75,121.525,2101.4,1201.3,23710.0,23740.0,6610.75,1558.6,970.75,15.17,1.0311,320.6,133.03125,106.9140625,123.640625,166.3125,152.28125,10.55,432.75,25088.0,161.66,131.66,164.12,61.94,67.99,3557.0,111.96,11.85,610.0,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.94,1322.3,3.2635,2.074,2.858,967.0,1.803,17.24,396.0
2018-01-05 00:40:00,0.7852,34.07,1.3601,14965.0,351.0,1883.0,0.8016,79.22,2726.0,1.21225,115.8515625,144.925,71.4,0.0088825,129.4,438.75,121.525,2101.4,1201.3,23710.0,23735.0,6610.5,1558.5,970.75,15.17,1.0311,320.6,133.03125,106.9140625,123.640625,166.3125,152.28125,10.55,432.75,25087.0,161.66,131.66,164.12,61.94,67.99,3557.0,111.96,11.85,610.0,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.94,1322.2,3.262,2.074,2.858,967.0,1.803,17.235,396.0
2018-01-05 00:41:00,0.7852,34.08,1.3601,15055.0,351.0,1883.0,0.8016,79.22,2726.25,1.21225,115.8515625,144.925,71.4,0.0088825,129.4,438.75,121.525,2101.4,1201.3,23695.0,23730.0,6610.25,1558.5,970.5,15.17,1.0311,320.5,133.03125,106.9140625,123.640625,166.3125,152.28125,10.55,432.75,25087.0,161.66,131.66,164.12,61.94,68.03,3557.0,111.96,11.85,610.0,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.98,1322.3,3.2625,2.074,2.8569999999999998,967.0,1.8025,17.24,396.0
2018-01-05 00:42:00,0.7852,34.08,1.3601,15075.0,350.75,1883.0,0.8016,79.22,2726.0,1.2123,115.8515625,144.925,71.4,0.008883,129.4,438.75,121.525,2101.4,1201.3,23695.0,23725.0,6610.25,1558.5,970.5,15.17,1.0311,320.5,133.03125,106.9140625,123.640625,166.3125,152.28125,10.55,432.75,25087.0,161.66,131.66,164.12,61.98,68.03,3557.0,111.96,11.85,610.0,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.97,1322.3,3.2635,2.074,2.8539999999999996,967.0,1.8033,17.235,396.0
2018-01-05 00:43:00,0.7852,34.08,1.36,15075.0,350.75,1883.0,0.8016,79.22,2726.0,1.2123,115.8515625,144.925,71.4,0.008883499999999999,129.4,438.75,121.525,2101.4,1201.3,23690.0,23720.0,6610.25,1558.5,970.5,15.17,1.0311,320.5,133.03125,106.9140625,123.640625,166.3125,152.28125,10.5,432.75,25087.0,161.66,131.66,164.12,61.98,68.03,3557.0,111.96,11.85,610.0,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.97,1322.3,3.2625,2.074,2.855,967.0,1.8033,17.235,396.0
2018-01-05 00:44:00,0.7852,34.08,1.36,15075.0,350.75,1883.0,0.8016,79.22,2726.25,1.21225,115.8515625,144.925,71.4,0.0088825,129.4,438.75,121.525,2101.4,1201.3,23695.0,23730.0,6610.75,1558.5,970.5,15.17,1.0311,320.5,133.03125,106.9140625,123.640625,166.3125,152.28125,10.5,432.5,25089.0,161.66,131.66,164.12,61.98,68.02,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.97,1322.0,3.262,2.074,2.855,967.0,1.8023,17.23,396.0
2018-01-05 00:45:00,0.7852,34.08,1.36,15075.0,350.75,1883.0,0.8016,79.22,2726.25,1.21225,115.8515625,144.925,71.4,0.008883499999999999,129.4,438.75,121.525,2101.4,1201.5,23700.0,23730.0,6610.75,1558.6,970.5,15.17,1.0312,320.5,133.03125,106.9140625,123.65625,166.3125,152.28125,10.5,432.75,25089.0,161.66,131.66,164.12,61.98,68.03,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.98,1322.2,3.26,2.074,2.855,967.0,1.8028,17.235,396.0
2018-01-05 00:46:00,0.7851,34.08,1.3601,15075.0,350.75,1883.0,0.8016,79.21,2726.25,1.2124,115.8515625,144.925,71.4,0.008883499999999999,129.4,438.75,121.525,2101.4,1201.5,23700.0,23730.0,6611.0,1558.6,970.5,15.17,1.0312,320.5,133.03125,106.9140625,123.65625,166.3125,152.28125,10.5,432.75,25088.0,161.66,131.66,164.12,61.98,68.03,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.04,1357.0,61.98,1322.2,3.2595,2.074,2.855,967.0,1.8028,17.235,396.0
2018-01-05 00:47:00,0.7852,34.08,1.3601,15100.0,350.75,1883.0,0.8016,79.2,2726.5,1.21245,115.8515625,144.925,71.4,0.008882,129.4,438.75,121.525,2101.4,1201.5,23705.0,23735.0,6610.75,1558.6,970.5,15.17,1.0312,320.5,133.03125,106.9140625,123.65625,166.3125,152.28125,10.5,432.5,25088.0,161.66,131.66,164.12,61.98,68.03,3557.0,111.96,11.85,610.25,2.0713,1.7996,1746.0,155.24,68.01,1357.0,61.96,1322.0,3.259,2.074,2.855,966.4,1.8028,17.235,396.0
