,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2017-02-03 00:11:00,0.7642,34.47,1.2526,367.5,2090.0,0.76775,76.7,2272.0,1.077,117.7421875,124.325,69.7,0.008855,145.35,443.5,115.875,1735.0,915.0,18905.0,18940.0,5124.5,515.0,1350.9,1037.25,20.51,1.0087,334.3,133.75,108.375,124.234375,159.5625,150.28125,13.0,433.25,19798.0,162.15,133.13,166.42,53.85,56.82,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.83,1683.0,53.85,1215.1,2.649,1.659,3.165,995.8,1.5393,17.345,540.7
2017-02-03 00:12:00,0.7643,34.47,1.2526,367.5,2090.0,0.7677,76.7,2271.75,1.07715,117.734375,124.325,69.7,0.008854,145.35,443.5,115.875,1735.0,915.0,18925.0,18965.0,5124.0,515.0,1350.9,1037.25,20.51,1.0086,334.3,133.734375,108.375,124.25,159.53125,150.28125,13.0,433.5,19797.0,162.15,133.13,166.42,53.85,56.82,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.83,1683.0,53.86,1215.1,2.6475,1.659,3.1639999999999997,995.6,1.5393,17.35,540.7
2017-02-03 00:13:00,0.7643,34.47,1.2526,367.5,2090.0,0.76775,76.61,2271.5,1.0772,117.7421875,124.325,69.7,0.0088565,145.35,443.5,115.875,1735.0,915.0,18920.0,18960.0,5123.5,515.0,1350.7,1037.25,20.51,1.0087,334.3,133.765625,108.375,124.25,159.5625,150.28125,13.0,433.5,19795.0,162.15,133.13,166.42,53.85,56.82,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.83,1683.0,53.86,1215.5,2.6475,1.6599,3.159,995.6,1.5393,17.345,540.7
2017-02-03 00:14:00,0.7643,34.47,1.2526,367.5,2090.0,0.76775,76.61,2271.5,1.0772,117.7421875,124.325,69.7,0.008856999999999999,145.35,443.5,115.875,1735.0,915.0,18920.0,18955.0,5123.25,515.0,1350.7,1037.0,20.51,1.0087,334.3,133.765625,108.375,124.265625,159.59375,150.3125,13.0,433.5,19795.0,162.15,133.13,166.42,53.85,56.82,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.83,1683.0,53.85,1215.7,2.6475,1.6599,3.158,995.9,1.5393,17.36,540.7
2017-02-03 00:15:00,0.7643,34.47,1.2525,367.5,2090.0,0.7677,76.56,2271.25,1.0771,117.7421875,124.325,69.7,0.0088575,145.35,443.5,115.875,1735.0,915.0,18910.0,18945.0,5123.25,515.0,1350.7,1037.0,20.51,1.0087,334.3,133.765625,108.375,124.25,159.59375,150.3125,13.0,433.5,19795.0,162.15,133.13,166.42,53.85,56.82,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.83,1683.0,53.85,1215.7,2.6475,1.6599,3.159,996.1,1.539,17.355,540.7
2017-02-03 00:16:00,0.7643,34.47,1.2525,367.5,2090.0,0.7677,76.56,2271.5,1.0772,117.75,124.325,69.7,0.008859,145.35,443.5,115.875,1735.0,915.0,18910.0,18945.0,5123.25,515.0,1350.7,1037.0,20.51,1.0087,334.3,133.765625,108.375,124.25,159.59375,150.3125,13.0,433.5,19794.0,162.15,133.13,166.42,53.85,56.82,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.83,1683.0,53.85,1215.8,2.648,1.6599,3.159,996.1,1.54,17.36,540.7
2017-02-03 00:17:00,0.7643,34.47,1.2525,367.5,2090.0,0.7678,76.56,2271.25,1.0772,117.75,124.325,69.7,0.008858,145.35,443.5,115.875,1735.0,915.0,18910.0,18950.0,5123.25,515.0,1350.7,1037.0,20.51,1.0087,334.3,133.765625,108.375,124.25,159.59375,150.3125,13.0,433.5,19795.0,162.15,133.13,166.42,53.85,56.83,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.83,1683.0,53.85,1215.8,2.6475,1.6599,3.159,996.1,1.54,17.36,540.7
2017-02-03 00:18:00,0.7642,34.47,1.2525,367.5,2090.0,0.7678,76.56,2271.25,1.0772,117.7421875,124.325,69.7,0.008856000000000001,145.35,443.5,115.875,1735.0,915.0,18915.0,18945.0,5123.25,515.0,1350.7,1037.0,20.51,1.0087,334.3,133.765625,108.375,124.25,159.59375,150.3125,13.0,433.5,19795.0,162.15,133.13,166.42,53.85,56.83,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.83,1683.0,53.86,1215.7,2.6465,1.6599,3.157,996.1,1.54,17.355,540.7
2017-02-03 00:19:00,0.7642,34.47,1.2525,367.5,2090.0,0.7678,76.56,2271.5,1.07715,117.7421875,124.325,69.7,0.008855,145.35,443.5,115.875,1735.0,915.0,18920.0,18955.0,5123.5,515.0,1350.7,1037.0,20.51,1.0087,334.3,133.765625,108.375,124.234375,159.59375,150.28125,13.0,433.5,19796.0,162.15,133.13,166.42,53.85,56.83,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.83,1683.0,53.86,1215.4,2.6475,1.6599,3.155,996.1,1.54,17.355,540.7
2017-02-03 00:20:00,0.7642,34.47,1.2527,367.5,2090.0,0.7677,76.56,2271.5,1.0772,117.7421875,124.325,69.7,0.0088555,145.35,443.5,115.875,1735.0,915.0,18910.0,18945.0,5123.5,515.0,1350.8,1037.0,20.51,1.0087,334.3,133.765625,108.375,124.234375,159.59375,150.3125,13.0,433.5,19796.0,162.15,133.13,166.42,53.85,56.83,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.83,1683.0,53.85,1215.5,2.6475,1.6599,3.153,996.1,1.54,17.35,540.7
2017-02-03 00:21:00,0.7642,34.47,1.2526,367.5,2090.0,0.7677,76.56,2271.5,1.07705,117.7265625,124.325,69.7,0.008855,145.35,443.5,115.875,1735.0,915.0,18920.0,18960.0,5124.0,515.0,1350.8,1037.0,20.51,1.0086,334.3,133.734375,108.375,124.21875,159.5,150.25,13.0,433.5,19798.0,162.15,133.13,166.42,53.85,56.82,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.3,2.6475,1.6599,3.1519999999999997,995.6,1.54,17.35,540.7
2017-02-03 00:22:00,0.7643,34.47,1.2525,367.5,2090.0,0.76765,76.51,2271.75,1.07705,117.7265625,124.325,69.7,0.008854,145.35,443.5,115.875,1735.0,915.0,18925.0,18960.0,5124.0,515.0,1350.8,1037.0,20.51,1.0086,334.3,133.71875,108.375,124.21875,159.5,150.25,13.0,433.5,19797.0,162.15,133.13,166.42,53.88,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.88,1215.2,2.648,1.6599,3.153,995.6,1.54,17.345,540.7
2017-02-03 00:23:00,0.7643,34.46,1.2525,367.5,2090.0,0.76765,76.51,2271.25,1.077,117.734375,124.325,69.7,0.0088555,145.35,443.5,115.875,1735.0,915.0,18920.0,18955.0,5123.0,515.0,1350.6,1037.0,20.51,1.0086,334.3,133.71875,108.3671875,124.21875,159.5,150.25,13.0,433.5,19795.0,162.15,133.13,166.42,53.88,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.5,2.6475,1.6592,3.148,995.6,1.54,17.35,540.7
2017-02-03 00:24:00,0.7642,34.46,1.2523,367.5,2090.0,0.76765,76.51,2271.5,1.0769,117.7265625,124.325,69.7,0.008854,145.35,443.5,115.875,1735.0,915.3,18920.0,18955.0,5123.25,515.0,1350.6,1037.0,20.51,1.0085,334.3,133.71875,108.3671875,124.21875,159.5,150.25,13.0,433.25,19795.0,162.15,133.13,166.42,53.87,56.83,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.88,1215.4,2.648,1.6592,3.1510000000000002,995.6,1.54,17.35,540.7
2017-02-03 00:25:00,0.7643,34.46,1.2523,367.5,2090.0,0.76765,76.54,2271.75,1.07685,117.7265625,124.325,69.7,0.0088515,145.35,443.5,115.875,1735.0,915.3,18930.0,18970.0,5123.75,515.0,1350.6,1037.0,20.51,1.0085,334.3,133.71875,108.3671875,124.234375,159.5,150.25,13.0,433.25,19797.0,162.15,133.13,166.42,53.87,56.83,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.2,2.648,1.6592,3.1510000000000002,995.5,1.54,17.35,540.7
2017-02-03 00:26:00,0.7643,34.46,1.2525,367.5,2090.0,0.7676,76.54,2271.75,1.0768,117.7265625,124.325,69.7,0.008851999999999999,145.35,443.5,115.875,1735.0,915.3,18930.0,18970.0,5123.5,515.0,1350.6,1036.75,20.51,1.0084,334.3,133.71875,108.3671875,124.21875,159.5,150.21875,13.0,433.25,19798.0,162.15,133.13,166.42,53.87,56.83,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.88,1215.3,2.6485,1.6592,3.153,995.0,1.54,17.35,540.7
2017-02-03 00:27:00,0.7643,34.47,1.2525,367.5,2090.0,0.76765,76.54,2271.75,1.0768,117.71875,124.325,69.7,0.008851999999999999,145.35,443.5,115.875,1735.0,915.3,18940.0,18975.0,5123.75,515.0,1350.6,1036.75,20.51,1.0084,334.1,133.71875,108.3671875,124.21875,159.5,150.21875,13.0,433.25,19797.0,162.15,133.13,166.42,53.87,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.88,1215.4,2.6485,1.6592,3.15,995.6,1.54,17.35,540.7
2017-02-03 00:28:00,0.7644,34.47,1.2525,367.5,2090.0,0.76765,76.54,2271.5,1.07695,117.7265625,124.325,69.7,0.008853,145.35,443.5,115.875,1735.0,915.3,18935.0,18975.0,5123.75,515.0,1350.6,1036.75,20.51,1.0084,334.1,133.734375,108.3671875,124.234375,159.53125,150.25,13.0,433.0,19798.0,162.15,133.13,166.42,53.87,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.7,2.648,1.6592,3.1519999999999997,995.6,1.54,17.355,540.7
2017-02-03 00:29:00,0.7644,34.47,1.2525,367.5,2090.0,0.7676,76.53,2272.0,1.07685,117.7265625,124.325,69.7,0.008850499999999999,145.35,443.5,115.875,1735.0,915.9,18945.0,18980.0,5124.25,515.0,1350.6,1036.75,20.51,1.0085,334.1,133.734375,108.3671875,124.234375,159.53125,150.28125,13.0,433.0,19799.0,162.15,133.13,166.42,53.87,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.3,2.648,1.6591,3.1519999999999997,995.0,1.54,17.35,540.7
2017-02-03 00:30:00,0.7644,34.47,1.2525,367.5,2090.0,0.7676,76.53,2272.25,1.0769,117.7265625,124.325,69.7,0.008850499999999999,145.35,443.5,115.875,1735.0,915.9,18950.0,18985.0,5124.25,515.0,1351.2,1036.75,20.51,1.0084,334.1,133.734375,108.375,124.234375,159.53125,150.25,13.0,433.0,19804.0,162.15,133.13,166.42,53.88,56.83,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.2,2.6475,1.6592,3.1519999999999997,995.2,1.54,17.35,540.7
2017-02-03 00:31:00,0.7645,34.47,1.2524,367.5,2090.0,0.7676,76.53,2272.25,1.0769,117.7265625,124.325,69.7,0.008851999999999999,145.35,443.5,115.875,1735.0,915.9,18945.0,18980.0,5124.25,515.0,1351.2,1037.25,20.51,1.0084,334.3,133.75,108.375,124.21875,159.53125,150.28125,13.0,433.0,19804.0,162.15,133.13,166.42,53.88,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.86,1215.4,2.649,1.6592,3.1519999999999997,995.7,1.54,17.35,540.7
2017-02-03 00:32:00,0.7644,34.47,1.2524,367.25,2090.0,0.7676,76.53,2272.25,1.0768,117.7265625,124.325,69.7,0.008851000000000001,145.35,443.5,115.875,1735.0,915.9,18945.0,18985.0,5124.25,515.0,1351.2,1037.25,20.51,1.0084,334.4,133.75,108.375,124.21875,159.53125,150.28125,13.0,433.0,19804.0,162.15,133.13,166.42,53.89,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.88,1215.3,2.649,1.6592,3.1519999999999997,995.8,1.5398,17.345,540.7
2017-02-03 00:33:00,0.7644,34.47,1.2524,367.25,2090.0,0.7676,76.53,2272.5,1.0767,117.7265625,124.325,69.7,0.008851999999999999,145.35,443.5,115.875,1735.0,915.9,18940.0,18980.0,5124.5,515.0,1351.2,1037.25,20.51,1.0084,334.4,133.734375,108.375,124.21875,159.53125,150.28125,13.0,433.0,19805.0,162.15,133.13,166.42,53.89,56.85,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.88,1215.5,2.6485,1.6592,3.1510000000000002,996.0,1.54,17.35,540.7
2017-02-03 00:34:00,0.7645,34.47,1.2524,367.25,2090.0,0.7677,76.51,2272.25,1.0767,117.7265625,124.325,69.7,0.008852500000000001,145.35,443.5,115.875,1735.0,915.9,18940.0,18980.0,5124.5,515.0,1351.2,1037.25,20.51,1.0084,334.4,133.734375,108.375,124.234375,159.53125,150.28125,13.0,433.0,19805.0,162.15,133.13,166.42,53.88,56.85,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.88,1215.4,2.649,1.6592,3.153,996.1,1.54,17.35,540.7
2017-02-03 00:35:00,0.7643,34.47,1.2524,367.25,2090.0,0.7677,76.53,2272.5,1.07665,117.7265625,124.325,69.7,0.008851999999999999,145.35,443.5,115.875,1735.0,915.9,18935.0,18975.0,5124.25,515.0,1351.2,1037.75,20.51,1.0083,334.6,133.734375,108.375,124.234375,159.53125,150.28125,13.0,433.0,19806.0,162.15,133.13,166.42,53.88,56.85,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.4,2.65,1.6592,3.153,996.2,1.54,17.345,540.7
2017-02-03 00:36:00,0.7642,34.48,1.2524,367.25,2090.0,0.76755,76.52,2272.5,1.07655,117.7265625,124.325,69.7,0.008851000000000001,145.35,443.5,115.875,1735.0,915.9,18940.0,18980.0,5124.5,515.0,1351.7,1037.5,20.51,1.0082,334.6,133.71875,108.375,124.21875,159.5,150.25,13.0,433.0,19806.0,162.15,133.13,166.42,53.9,56.85,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.89,1215.0,2.6505,1.6592,3.153,995.8,1.5395,17.34,540.7
2017-02-03 00:37:00,0.7642,34.47,1.2522,367.25,2090.0,0.7676,76.5,2272.5,1.0765,117.7265625,124.325,69.7,0.008850499999999999,145.35,443.5,115.875,1735.0,915.9,18935.0,18970.0,5124.5,515.0,1351.7,1037.25,20.51,1.0083,334.5,133.734375,108.375,124.21875,159.5,150.25,13.0,433.0,19806.0,162.15,133.13,166.42,53.9,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.86,1215.0,2.65,1.6592,3.1519999999999997,995.8,1.5395,17.33,540.7
2017-02-03 00:38:00,0.7642,34.47,1.2522,367.25,2090.0,0.7676,76.5,2272.5,1.07665,117.7265625,124.325,69.7,0.008851999999999999,145.35,443.5,115.875,1735.0,915.9,18930.0,18970.0,5124.0,515.0,1351.7,1037.5,20.51,1.0083,334.5,133.734375,108.375,124.21875,159.53125,150.28125,13.0,433.0,19805.0,162.15,133.13,166.42,53.9,56.83,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.86,1215.1,2.648,1.6592,3.1510000000000002,995.8,1.5395,17.335,540.7
2017-02-03 00:39:00,0.7643,34.47,1.2524,367.25,2090.0,0.7676,76.5,2272.5,1.07665,117.7265625,124.325,69.7,0.008851000000000001,145.35,443.5,115.875,1735.0,915.9,18930.0,18965.0,5124.25,515.0,1351.7,1037.25,20.51,1.0083,334.5,133.734375,108.375,124.21875,159.53125,150.28125,13.0,433.0,19805.0,162.15,133.13,166.42,53.86,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.0,2.6485,1.6592,3.1510000000000002,996.1,1.5395,17.33,540.7
2017-02-03 00:40:00,0.7644,34.47,1.2525,367.25,2090.0,0.7676,76.5,2272.5,1.07685,117.734375,124.325,69.7,0.0088535,145.35,443.5,115.875,1735.0,915.9,18925.0,18960.0,5124.5,515.0,1351.7,1037.25,20.51,1.0084,334.5,133.75,108.375,124.234375,159.59375,150.3125,13.0,433.0,19803.0,162.15,133.13,166.42,53.86,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.3,2.649,1.6592,3.1510000000000002,996.1,1.5395,17.335,540.7
2017-02-03 00:41:00,0.7645,34.46,1.2524,367.25,2090.0,0.7676,76.5,2272.5,1.0768,117.734375,124.325,69.7,0.008852500000000001,145.35,443.5,115.875,1735.0,915.9,18915.0,18955.0,5124.25,515.0,1351.7,1037.5,20.51,1.0083,334.4,133.75,108.375,124.234375,159.5625,150.3125,13.0,433.0,19804.0,162.15,133.13,166.42,53.86,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.88,1215.2,2.648,1.6599,3.153,996.2,1.5395,17.33,540.7
2017-02-03 00:42:00,0.7644,34.45,1.2524,367.5,2090.0,0.7676,76.5,2272.5,1.07685,117.734375,124.325,69.7,0.0088535,145.35,443.5,115.875,1735.0,915.9,18915.0,18950.0,5124.5,515.0,1351.7,1037.25,20.51,1.0083,334.4,133.765625,108.375,124.25,159.5625,150.3125,13.0,433.0,19804.0,162.15,133.13,166.42,53.86,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.3,2.649,1.6599,3.154,995.9,1.5395,17.33,540.7
2017-02-03 00:43:00,0.7645,34.45,1.2525,367.5,2090.0,0.76765,76.5,2272.5,1.077,117.734375,124.325,69.7,0.0088545,145.35,443.5,115.875,1735.0,915.9,18910.0,18950.0,5124.5,515.0,1351.7,1037.5,20.51,1.0083,334.4,133.765625,108.375,124.234375,159.5625,150.34375,13.0,433.0,19804.0,162.15,133.13,166.42,53.86,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.88,1215.4,2.6495,1.6599,3.1519999999999997,996.5,1.5398,17.335,540.7
2017-02-03 00:44:00,0.7645,34.46,1.2525,367.5,2090.0,0.76765,76.5,2272.5,1.0771,117.734375,124.325,69.7,0.0088545,145.35,443.5,115.875,1735.0,915.9,18910.0,18950.0,5124.25,515.0,1351.7,1037.5,20.51,1.0083,334.5,133.765625,108.375,124.234375,159.5625,150.3125,13.0,433.0,19803.0,162.15,133.13,166.42,53.89,56.85,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.4,2.65,1.6599,3.1510000000000002,996.5,1.5395,17.335,540.7
2017-02-03 00:45:00,0.7645,34.46,1.2525,367.5,2090.0,0.76765,76.5,2272.5,1.07695,117.734375,124.325,69.7,0.008853,145.35,443.5,115.875,1735.0,915.9,18915.0,18950.0,5124.25,515.0,1351.7,1037.75,20.51,1.0085,334.6,133.765625,108.375,124.234375,159.59375,150.3125,13.0,433.0,19804.0,162.15,133.13,166.42,53.89,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.87,1215.3,2.65,1.6599,3.1510000000000002,996.3,1.5395,17.34,540.7
2017-02-03 00:46:00,0.7644,34.46,1.2523,367.5,2090.0,0.76765,76.5,2272.5,1.0769,117.734375,124.325,69.7,0.008851000000000001,145.35,443.5,115.875,1735.0,915.9,18925.0,18960.0,5124.5,515.0,1351.7,1038.0,20.51,1.0085,334.7,133.765625,108.375,124.234375,159.59375,150.3125,13.0,433.0,19804.0,162.15,133.13,166.42,53.89,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.88,1215.0,2.6505,1.6599,3.15,996.3,1.5395,17.335,540.7
2017-02-03 00:47:00,0.7644,34.46,1.2525,367.5,2090.0,0.76765,76.5,2272.5,1.07695,117.734375,124.325,69.7,0.00885,145.35,443.5,115.875,1735.0,915.9,18920.0,18960.0,5124.25,515.0,1351.7,1038.0,20.51,1.0085,334.7,133.765625,108.375,124.234375,159.59375,150.3125,13.0,433.0,19804.0,162.15,133.13,166.42,53.89,56.84,3252.0,112.28,17.45,501.25,1.6544,1.5414,2179.0,147.66,56.84,1683.0,53.88,1214.9,2.65,1.6599,3.15,996.3,1.5395,17.34,540.7
