,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2019-12-06 00:15:00,0.6844,30.64,1.316,7435.0,377.5,2591.0,0.75855,64.77,3121.75,1.11125,118.90625,140.55,69.4,0.0092055,124.95,435.75,124.625,1980.1,1049.2,23365.0,23345.0,8324.5,455.9,1619.0,885.25,13.1,1.0135,301.4,142.046875,107.78125,129.28125,186.15625,158.3125,15.0,524.0,27713.0,172.17,134.14,203.94,58.27,63.16,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.15,2009.0,58.27,1480.5,2.668,1.9275,2.408,900.4,1.6181,17.02,346.2
2019-12-06 00:16:00,0.6844,30.64,1.316,7435.0,377.5,2591.0,0.75855,64.77,3121.5,1.1112,118.90625,140.55,69.4,0.0092055,124.95,435.75,124.625,1980.1,1049.0,23370.0,23345.0,8324.25,455.9,1619.0,885.0,13.1,1.0135,301.3,142.046875,107.78125,129.296875,186.1875,158.3125,15.0,524.0,27713.0,172.17,134.14,203.94,58.27,63.15,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.15,2009.0,58.27,1480.5,2.668,1.9275,2.408,900.4,1.6181,17.02,346.2
2019-12-06 00:17:00,0.6844,30.64,1.316,7435.0,377.5,2591.0,0.75855,64.77,3121.5,1.1112,118.90625,140.55,69.4,0.0092055,124.95,435.75,124.625,1980.1,1049.1,23365.0,23345.0,8324.0,455.9,1618.9,885.0,13.1,1.0135,301.3,142.0625,107.78515625,129.296875,186.1875,158.34375,15.0,524.0,27712.0,172.18,134.14,203.94,58.27,63.15,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.15,2009.0,58.27,1480.6,2.668,1.9275,2.408,900.4,1.6181,17.02,346.2
2019-12-06 00:18:00,0.6844,30.64,1.316,7435.0,377.5,2591.0,0.75855,64.77,3121.5,1.11125,118.9140625,140.55,69.4,0.0092055,124.95,435.75,124.625,1980.1,1049.1,23365.0,23345.0,8324.25,455.9,1619.0,884.75,13.1,1.0136,301.4,142.0625,107.78125,129.296875,186.1875,158.34375,15.0,524.0,27713.0,172.18,134.14,203.94,58.27,63.15,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.15,2009.0,58.26,1480.6,2.668,1.9275,2.407,900.8,1.6181,17.02,346.2
2019-12-06 00:19:00,0.6844,30.64,1.316,7435.0,377.5,2591.0,0.75855,64.77,3121.5,1.11125,118.90625,140.55,69.4,0.009206,124.95,435.75,124.625,1980.1,1049.1,23370.0,23345.0,8324.25,455.9,1619.1,885.0,13.1,1.0135,301.4,142.0625,107.78125,129.296875,186.1875,158.34375,15.0,524.0,27714.0,172.18,134.14,203.94,58.27,63.15,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.15,2009.0,58.26,1480.7,2.668,1.9275,2.407,900.6,1.6181,17.02,346.2
2019-12-06 00:20:00,0.6844,30.64,1.316,7435.0,377.5,2591.0,0.7585,64.77,3121.5,1.11125,118.90625,140.55,69.4,0.009206,124.95,435.75,124.625,1980.1,1049.1,23370.0,23345.0,8324.25,455.9,1619.1,885.0,13.1,1.0136,301.4,142.0625,107.78125,129.296875,186.1875,158.34375,15.0,524.0,27713.0,172.17,134.14,203.94,58.27,63.15,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.15,2009.0,58.26,1480.6,2.668,1.9275,2.406,900.4,1.6181,17.02,346.2
2019-12-06 00:21:00,0.6844,30.64,1.316,7435.0,377.5,2591.0,0.75845,64.77,3121.5,1.11125,118.9140625,140.55,69.4,0.0092065,124.95,435.75,124.625,1980.1,1049.1,23365.0,23345.0,8323.75,455.9,1618.9,885.0,13.1,1.0136,301.4,142.0625,107.78515625,129.296875,186.21875,158.34375,15.0,524.0,27713.0,172.17,134.14,203.94,58.27,63.16,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.15,2009.0,58.26,1480.7,2.668,1.9275,2.408,900.4,1.6181,17.02,346.2
2019-12-06 00:22:00,0.6844,30.64,1.3159,7435.0,377.5,2591.0,0.75845,64.77,3121.5,1.11125,118.9140625,140.55,69.4,0.0092065,124.95,435.75,124.625,1980.1,1049.1,23365.0,23345.0,8323.75,455.9,1619.0,885.0,13.1,1.0136,301.4,142.0625,107.78515625,129.3125,186.21875,158.34375,15.0,524.25,27713.0,172.17,134.14,203.94,58.27,63.16,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.15,2009.0,58.26,1480.6,2.668,1.9275,2.407,900.4,1.6181,17.02,346.2
2019-12-06 00:23:00,0.6844,30.64,1.3159,7435.0,377.5,2591.0,0.75845,64.77,3121.5,1.1113,118.9140625,140.55,69.4,0.0092065,124.95,435.75,124.625,1980.1,1049.1,23370.0,23345.0,8323.75,455.9,1619.0,885.25,13.1,1.0136,301.5,142.0625,107.78515625,129.296875,186.1875,158.34375,15.0,524.0,27713.0,172.17,134.14,203.92,58.27,63.16,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.15,2009.0,58.26,1480.6,2.668,1.9275,2.408,900.4,1.6181,17.02,346.2
2019-12-06 00:24:00,0.6844,30.64,1.3159,7435.0,377.5,2591.0,0.75845,64.77,3121.5,1.11125,118.90625,140.55,69.4,0.009206,124.95,435.75,124.625,1980.1,1049.1,23370.0,23345.0,8323.75,455.9,1619.1,885.25,13.1,1.0136,301.5,142.046875,107.78515625,129.296875,186.1875,158.34375,15.0,524.0,27713.0,172.16,134.14,203.92,58.27,63.17,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.15,2009.0,58.28,1480.6,2.668,1.9275,2.4090000000000003,900.4,1.6181,17.025,346.2
2019-12-06 00:25:00,0.6844,30.63,1.316,7435.0,377.75,2591.0,0.75845,64.77,3121.5,1.1112,118.90625,140.55,69.4,0.009206,124.95,435.75,124.625,1980.1,1049.0,23365.0,23345.0,8323.25,455.9,1618.9,885.25,13.1,1.0136,301.5,142.046875,107.78515625,129.296875,186.1875,158.34375,15.0,524.0,27712.0,172.16,134.14,203.92,58.27,63.17,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.15,2009.0,58.28,1480.5,2.668,1.9275,2.408,900.4,1.6181,17.02,346.2
2019-12-06 00:26:00,0.6844,30.63,1.316,7435.0,377.5,2591.0,0.75845,64.77,3121.5,1.1112,118.90625,140.55,69.4,0.009206,124.95,435.75,124.625,1980.1,1048.8,23365.0,23345.0,8323.25,455.9,1618.9,885.25,13.1,1.0136,301.5,142.046875,107.78515625,129.296875,186.1875,158.34375,15.0,524.25,27713.0,172.16,134.14,203.9,58.27,63.17,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.16,2009.0,58.27,1480.5,2.668,1.9275,2.407,900.6,1.6181,17.015,346.2
2019-12-06 00:27:00,0.6843,30.63,1.3159,7435.0,377.5,2591.0,0.75835,64.77,3121.5,1.11115,118.9140625,140.55,69.4,0.009206,124.95,435.75,124.625,1980.1,1048.6,23365.0,23345.0,8323.25,455.9,1618.9,885.25,13.1,1.0135,301.5,142.0625,107.78125,129.3125,186.21875,158.34375,15.0,524.25,27712.0,172.16,134.14,203.9,58.27,63.17,3661.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.16,2009.0,58.27,1480.5,2.6675,1.9275,2.407,900.7,1.6181,17.015,346.2
2019-12-06 00:28:00,0.6843,30.65,1.316,7435.0,377.5,2591.0,0.7584,64.77,3121.5,1.11115,118.9140625,140.55,69.4,0.009206,124.95,436.0,124.625,1980.1,1048.6,23365.0,23345.0,8323.0,455.9,1618.8,885.5,13.1,1.0135,301.5,142.0625,107.78515625,129.3125,186.21875,158.34375,15.0,524.25,27711.0,172.16,134.14,203.9,58.27,63.17,3661.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.16,2009.0,58.27,1480.5,2.668,1.9275,2.408,900.7,1.6181,17.015,346.2
2019-12-06 00:29:00,0.6843,30.65,1.316,7435.0,377.5,2591.0,0.75845,64.77,3121.25,1.11115,118.9140625,140.55,69.4,0.009206,124.95,436.0,124.625,1980.1,1048.6,23360.0,23345.0,8322.5,455.9,1618.7,885.5,13.1,1.0135,301.5,142.0625,107.78515625,129.3125,186.21875,158.34375,15.0,524.25,27710.0,172.16,134.14,203.9,58.27,63.18,3661.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.16,2009.0,58.28,1480.5,2.668,1.9275,2.412,900.7,1.6181,17.02,346.2
2019-12-06 00:30:00,0.6844,30.65,1.316,7445.0,377.5,2591.0,0.75845,64.77,3121.0,1.11115,118.921875,140.55,69.4,0.009206,124.95,436.0,124.625,1980.1,1048.6,23360.0,23345.0,8323.0,455.9,1618.7,885.5,13.1,1.0135,301.5,142.0625,107.78515625,129.3125,186.21875,158.34375,15.0,524.25,27710.0,172.17,134.14,203.9,58.27,63.18,3662.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.16,2009.0,58.28,1480.6,2.668,1.9275,2.41,900.7,1.6181,17.02,346.2
2019-12-06 00:31:00,0.6844,30.65,1.316,7445.0,377.5,2591.0,0.75845,64.77,3121.0,1.11115,118.9140625,140.55,69.4,0.009206,124.95,436.0,124.625,1980.1,1048.6,23360.0,23345.0,8322.5,455.9,1618.7,885.5,13.1,1.0136,301.5,142.0625,107.7890625,129.3125,186.21875,158.34375,15.0,524.25,27710.0,172.17,134.14,203.9,58.27,63.18,3661.0,111.97,13.8,582.5,1.9319,1.6235,1389.0,164.1,63.16,2009.0,58.28,1480.3,2.6675,1.9275,2.4090000000000003,900.3,1.6181,17.01,346.2
2019-12-06 00:32:00,0.6844,30.65,1.316,7435.0,377.75,2591.0,0.75845,64.77,3120.75,1.11115,118.9140625,140.55,69.4,0.009206,124.95,436.0,124.625,1980.1,1048.6,23360.0,23345.0,8321.75,455.9,1618.6,885.75,13.1,1.0136,301.8,142.0625,107.7890625,129.3125,186.21875,158.34375,15.0,524.5,27707.0,172.16,134.14,203.9,58.25,63.14,3661.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.13,2009.0,58.24,1480.3,2.6665,1.9273,2.4090000000000003,900.5,1.6185,17.01,346.2
2019-12-06 00:33:00,0.6844,30.66,1.316,7430.0,377.5,2591.0,0.75845,64.77,3120.5,1.11115,118.9140625,140.55,69.4,0.0092065,124.95,436.0,124.625,1980.1,1048.6,23360.0,23345.0,8320.0,455.9,1618.2,886.0,13.1,1.0136,301.8,142.0625,107.7890625,129.3125,186.21875,158.34375,15.0,524.5,27703.0,172.16,134.14,203.9,58.25,63.13,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.13,2009.0,58.24,1480.3,2.6665,1.9273,2.4090000000000003,900.4,1.6184,17.01,346.2
2019-12-06 00:34:00,0.6843,30.68,1.316,7430.0,377.5,2591.0,0.75845,64.75,3120.0,1.11115,118.9140625,140.55,69.4,0.009207,124.95,436.0,124.625,1980.1,1048.4,23350.0,23320.0,8319.5,455.9,1618.1,886.25,13.1,1.0136,301.9,142.0625,107.78125,129.296875,186.21875,158.34375,15.0,524.25,27701.0,172.16,134.14,203.94,58.25,63.14,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.24,1480.2,2.6665,1.9273,2.4090000000000003,900.4,1.6181,17.01,346.2
2019-12-06 00:35:00,0.6843,30.68,1.316,7430.0,377.5,2591.0,0.75845,64.73,3120.25,1.11115,118.9140625,140.55,69.4,0.009206,124.95,436.0,124.625,1980.1,1048.4,23355.0,23320.0,8320.25,455.9,1618.1,886.0,13.1,1.0136,301.8,142.0625,107.78125,129.3125,186.21875,158.34375,15.0,524.25,27703.0,172.16,134.14,203.92,58.24,63.14,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.24,1480.1,2.6665,1.9273,2.4090000000000003,900.4,1.6182,17.005,346.2
2019-12-06 00:36:00,0.6843,30.68,1.316,7430.0,377.5,2591.0,0.75845,64.72,3120.25,1.11115,118.90625,140.55,69.4,0.009206,124.95,436.0,124.625,1980.1,1048.4,23355.0,23320.0,8320.5,455.9,1618.1,886.0,13.1,1.0136,301.7,142.0625,107.78515625,129.296875,186.21875,158.34375,15.0,524.25,27703.0,172.16,134.14,203.92,58.24,63.14,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.23,1480.2,2.6665,1.9273,2.4090000000000003,900.4,1.6182,17.005,346.2
2019-12-06 00:37:00,0.6842,30.68,1.316,7430.0,377.5,2591.0,0.75845,64.72,3120.25,1.11115,118.90625,140.55,69.4,0.009206,124.95,436.0,124.625,1980.1,1048.4,23355.0,23320.0,8320.0,455.9,1618.1,886.25,13.1,1.0136,301.8,142.0625,107.78515625,129.296875,186.21875,158.34375,15.0,524.25,27703.0,172.16,134.14,203.92,58.24,63.14,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.24,1480.3,2.6665,1.9273,2.41,900.7,1.6182,17.005,346.2
2019-12-06 00:38:00,0.6843,30.68,1.316,7430.0,377.5,2591.0,0.75845,64.72,3120.25,1.1112,118.9140625,140.55,69.4,0.0092065,124.95,436.0,124.625,1980.1,1048.4,23355.0,23320.0,8319.25,455.9,1618.1,886.25,13.1,1.0136,301.8,142.0625,107.78515625,129.296875,186.25,158.34375,15.0,524.25,27701.0,172.16,134.14,203.92,58.24,63.14,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.23,1480.4,2.6665,1.9271,2.41,900.7,1.6181,17.01,346.2
2019-12-06 00:39:00,0.6843,30.68,1.316,7435.0,377.5,2591.0,0.75845,64.8,3120.5,1.11125,118.9140625,140.55,69.4,0.0092065,124.95,436.0,124.625,1980.1,1048.4,23360.0,23320.0,8320.5,455.9,1618.1,886.25,13.1,1.0136,301.7,142.0625,107.78515625,129.296875,186.25,158.34375,15.0,524.25,27703.0,172.17,134.14,203.94,58.24,63.13,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.22,1480.2,2.6665,1.9272,2.41,900.5,1.6181,17.005,346.2
2019-12-06 00:40:00,0.6843,30.67,1.3161,7435.0,377.5,2591.0,0.75845,64.8,3120.5,1.11125,118.9140625,140.55,69.4,0.0092065,124.95,435.75,124.625,1980.1,1048.6,23360.0,23320.0,8320.25,455.9,1618.1,885.75,13.1,1.0136,301.5,142.0625,107.78515625,129.3125,186.25,158.34375,15.0,524.0,27702.0,172.17,134.14,203.94,58.24,63.13,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.11,2009.0,58.23,1480.2,2.6665,1.9272,2.4130000000000003,900.5,1.6181,17.01,346.2
2019-12-06 00:41:00,0.6843,30.67,1.3161,7425.0,377.5,2591.0,0.75845,64.8,3120.25,1.11125,118.9140625,140.55,69.4,0.0092065,124.95,435.75,124.625,1980.1,1048.3,23360.0,23320.0,8319.75,455.9,1618.1,885.75,13.1,1.0136,301.5,142.0625,107.78125,129.296875,186.25,158.34375,15.0,524.0,27702.0,172.16,134.14,203.94,58.24,63.14,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.23,1480.2,2.6665,1.9271,2.412,900.7,1.6181,17.01,346.2
2019-12-06 00:42:00,0.6843,30.67,1.3161,7425.0,377.5,2591.0,0.75845,64.8,3120.25,1.11125,118.9140625,140.55,69.4,0.009206,124.95,435.75,124.625,1980.1,1048.4,23360.0,23320.0,8319.75,455.9,1618.1,885.75,13.1,1.0136,301.5,142.0625,107.7890625,129.296875,186.21875,158.34375,15.0,524.25,27703.0,172.16,134.14,203.94,58.24,63.13,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.23,1480.2,2.666,1.9271,2.412,900.7,1.6181,17.005,346.2
2019-12-06 00:43:00,0.6843,30.66,1.3161,7425.0,377.25,2591.0,0.75845,64.8,3120.25,1.1112,118.9140625,140.55,69.4,0.009206,124.95,435.75,124.625,1980.1,1048.4,23360.0,23330.0,8320.5,455.9,1618.2,885.75,13.1,1.0136,301.5,142.0625,107.7890625,129.296875,186.21875,158.34375,15.0,524.25,27702.0,172.16,134.14,203.94,58.24,63.15,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.24,1480.2,2.6665,1.9271,2.4130000000000003,900.7,1.6181,17.005,346.2
2019-12-06 00:44:00,0.6843,30.67,1.316,7425.0,377.25,2591.0,0.75845,64.8,3120.25,1.1112,118.9140625,140.55,69.4,0.0092055,124.95,435.75,124.625,1980.1,1048.4,23360.0,23330.0,8320.0,455.9,1618.1,885.75,13.1,1.0136,301.5,142.0625,107.7890625,129.3125,186.25,158.34375,15.0,524.25,27702.0,172.16,134.14,203.94,58.24,63.15,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.24,1480.2,2.6665,1.9271,2.412,900.7,1.6181,17.005,346.2
2019-12-06 00:45:00,0.6843,30.66,1.316,7425.0,377.25,2591.0,0.7584,64.8,3120.5,1.1112,118.9140625,140.55,69.4,0.0092055,124.95,435.75,124.625,1980.1,1048.4,23360.0,23330.0,8320.25,455.9,1618.3,885.5,13.1,1.0136,301.5,142.0625,107.78515625,129.3125,186.25,158.375,15.0,524.25,27703.0,172.17,134.14,203.96,58.24,63.14,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.24,1480.2,2.666,1.9271,2.411,900.7,1.6181,17.005,346.2
2019-12-06 00:46:00,0.6843,30.65,1.3161,7425.0,377.25,2591.0,0.7585,64.8,3120.5,1.1112,118.9140625,140.55,69.4,0.0092055,124.95,435.75,124.625,1980.1,1048.4,23360.0,23330.0,8320.0,455.9,1618.3,885.5,13.1,1.0136,301.5,142.0625,107.78515625,129.3125,186.25,158.375,15.0,524.25,27703.0,172.17,134.14,203.96,58.24,63.14,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.24,1480.3,2.6665,1.9271,2.41,900.8,1.6186,17.01,346.2
2019-12-06 00:47:00,0.6842,30.65,1.3161,7425.0,377.25,2591.0,0.7585,64.8,3120.25,1.1112,118.9140625,140.55,69.4,0.0092055,124.95,435.75,124.625,1980.1,1048.4,23360.0,23330.0,8320.0,455.9,1618.3,885.5,13.1,1.0136,301.5,142.0625,107.78515625,129.3125,186.25,158.34375,15.0,524.25,27702.0,172.17,134.14,203.96,58.24,63.14,3660.0,111.97,13.8,582.25,1.9319,1.6235,1389.0,164.1,63.12,2009.0,58.23,1480.2,2.6665,1.9268,2.412,900.8,1.6182,17.01,346.2
