,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@ETH#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-08-06 00:11:00,115.984375,0.73885,61.3,1.392,40320.0,551.75,2454.0,0.79935,90.67,4420.0,2781.5,1.183,124.2734375,161.25,86.725,0.0091045,176.5,691.0,127.525,2348.6,1291.9,27795.0,27810.0,15167.75,887.8,2230.8,1335.75,18.59,1.1024,354.9,150.375,110.2890625,134.359375,200.46875,165.34375,19.45,711.75,34914.0,177.21,135.49,218.26,69.25,71.4,4151.0,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.4,1645.0,69.17,1802.6,4.3625,2.1057,4.1530000000000005,996.1,2.3037,25.16,461.4
2021-08-06 00:12:00,115.984375,0.73885,61.3,1.3921,40220.0,551.75,2454.0,0.79935,90.67,4419.75,2781.5,1.18295,124.2734375,161.25,86.725,0.0091045,176.5,691.0,127.525,2348.6,1291.4,27795.0,27810.0,15167.0,887.8,2230.6,1335.75,18.59,1.1023,354.9,150.375,110.2890625,134.359375,200.46875,165.34375,19.45,711.5,34915.0,177.2,135.49,218.26,69.25,71.4,4151.0,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.4,1645.0,69.18,1802.6,4.362,2.1057,4.1530000000000005,996.1,2.3037,25.155,461.4
2021-08-06 00:13:00,115.984375,0.73885,61.25,1.392,40220.0,551.75,2454.0,0.79935,90.67,4419.75,2781.5,1.1829,124.2734375,161.25,86.725,0.0091045,176.5,691.0,127.525,2348.6,1291.5,27790.0,27810.0,15167.0,887.8,2230.6,1335.75,18.59,1.1023,354.9,150.375,110.2890625,134.359375,200.4375,165.34375,19.45,711.25,34913.0,177.2,135.49,218.26,69.25,71.4,4150.5,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.4,1645.0,69.17,1802.6,4.362,2.1057,4.1530000000000005,995.5,2.3037,25.155,461.4
2021-08-06 00:14:00,115.984375,0.7388,61.25,1.392,40220.0,551.75,2454.0,0.79935,90.67,4419.75,2781.5,1.1829,124.28125,161.25,86.725,0.009104000000000001,176.5,691.0,127.525,2348.6,1291.5,27795.0,27810.0,15167.25,887.8,2230.6,1335.75,18.59,1.1021,354.9,150.375,110.2890625,134.359375,200.46875,165.34375,19.45,711.25,34913.0,177.2,135.49,218.26,69.25,71.41,4150.5,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.41,1645.0,69.19,1802.4,4.3625,2.1057,4.154,995.4,2.3037,25.155,461.4
2021-08-06 00:15:00,115.984375,0.73875,61.25,1.392,40160.0,551.75,2454.0,0.79935,90.67,4420.0,2781.5,1.18285,124.2734375,161.25,86.725,0.009104000000000001,176.5,691.0,127.525,2348.6,1291.2,27795.0,27810.0,15168.0,887.8,2230.6,1335.75,18.59,1.1022,354.9,150.375,110.2890625,134.359375,200.4375,165.34375,19.45,711.25,34912.0,177.2,135.49,218.26,69.25,71.4,4150.5,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.41,1645.0,69.18,1802.4,4.3615,2.1057,4.154,995.2,2.3037,25.155,461.4
2021-08-06 00:16:00,115.984375,0.73875,61.25,1.3921,40160.0,551.75,2454.0,0.79935,90.67,4419.5,2781.5,1.1829,124.2734375,161.25,86.725,0.009104000000000001,176.5,691.0,127.525,2348.6,1291.2,27790.0,27810.0,15167.25,887.8,2230.7,1335.75,18.59,1.1021,354.9,150.375,110.2890625,134.359375,200.4375,165.34375,19.45,711.25,34912.0,177.2,135.49,218.26,69.25,71.4,4150.5,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.41,1645.0,69.18,1802.5,4.362,2.1057,4.154,995.2,2.3037,25.155,461.4
2021-08-06 00:17:00,115.984375,0.73875,61.25,1.3921,40130.0,551.75,2454.0,0.7993,90.67,4419.5,2781.5,1.18285,124.28125,161.25,86.725,0.0091045,176.5,691.0,127.525,2348.6,1291.6,27790.0,27810.0,15167.0,887.8,2230.4,1335.25,18.59,1.1022,354.9,150.375,110.2890625,134.359375,200.46875,165.34375,19.45,711.25,34910.0,177.2,135.49,218.26,69.25,71.39,4150.5,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.41,1645.0,69.17,1802.4,4.363,2.1057,4.154,995.2,2.3037,25.155,461.4
2021-08-06 00:18:00,115.984375,0.73875,61.25,1.3921,40130.0,551.75,2454.0,0.7993,90.67,4419.5,2781.5,1.18285,124.2734375,161.25,86.725,0.0091045,176.5,691.0,127.525,2348.6,1291.9,27785.0,27805.0,15166.75,887.8,2230.3,1335.25,18.59,1.1022,354.9,150.375,110.2890625,134.359375,200.4375,165.34375,19.45,711.25,34911.0,177.2,135.49,218.26,69.25,71.39,4150.0,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.41,1645.0,69.17,1802.7,4.362,2.1057,4.154,995.6,2.3037,25.155,461.4
2021-08-06 00:19:00,115.984375,0.7387,61.28,1.3921,40155.0,551.75,2454.0,0.7993,90.67,4419.25,2781.5,1.18285,124.28125,161.25,86.725,0.0091045,176.5,691.0,127.525,2348.6,1291.6,27780.0,27805.0,15167.0,887.8,2230.0,1335.25,18.59,1.1022,354.9,150.375,110.2890625,134.375,200.4375,165.34375,19.45,711.25,34907.0,177.2,135.49,218.26,69.25,71.37,4150.0,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.41,1645.0,69.16,1802.6,4.3615,2.1057,4.154,995.5,2.3037,25.155,461.4
2021-08-06 00:20:00,115.984375,0.73875,61.28,1.3921,40145.0,551.75,2454.0,0.7993,90.68,4419.0,2764.75,1.18295,124.2734375,161.25,86.725,0.009106,176.5,691.0,127.525,2348.6,1291.6,27780.0,27805.0,15166.5,887.8,2229.8,1335.25,18.59,1.1023,354.9,150.375,110.2890625,134.375,200.4375,165.34375,19.45,711.25,34906.0,177.2,135.49,218.26,69.25,71.37,4150.0,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.41,1645.0,69.17,1802.6,4.3605,2.1057,4.154,995.5,2.3037,25.155,461.4
2021-08-06 00:21:00,115.984375,0.73875,61.25,1.3921,40110.0,551.75,2454.0,0.79935,90.68,4419.0,2764.75,1.183,124.2734375,161.25,86.725,0.009106,176.5,691.0,127.525,2348.6,1291.4,27785.0,27800.0,15166.75,887.8,2230.0,1335.25,18.59,1.1022,354.9,150.375,110.2890625,134.34375,200.40625,165.3125,19.45,711.25,34908.0,177.2,135.49,218.28,69.25,71.38,4150.0,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.41,1645.0,69.18,1802.5,4.3605,2.1057,4.154,995.5,2.3037,25.155,461.4
2021-08-06 00:22:00,115.984375,0.73875,61.28,1.3921,40110.0,551.75,2454.0,0.79935,90.68,4418.75,2767.0,1.183,124.265625,161.25,86.725,0.009106,176.5,691.0,127.525,2348.6,1291.4,27790.0,27800.0,15165.5,887.8,2229.8,1335.25,18.59,1.1023,354.9,150.359375,110.2890625,134.34375,200.40625,165.3125,19.45,711.25,34904.0,177.2,135.49,218.28,69.25,71.39,4149.5,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.41,1645.0,69.17,1802.5,4.3605,2.1057,4.154,995.4,2.3037,25.155,461.4
2021-08-06 00:23:00,115.984375,0.73875,61.28,1.3921,40110.0,551.75,2454.0,0.79935,90.68,4419.25,2767.0,1.183,124.265625,161.25,86.725,0.009106,176.5,691.0,127.525,2348.6,1291.6,27795.0,27805.0,15166.0,887.8,2229.9,1335.25,18.59,1.1023,354.9,150.359375,110.2890625,134.34375,200.40625,165.3125,19.45,711.25,34907.0,177.2,135.49,218.28,69.25,71.38,4150.0,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.84,71.41,1645.0,69.17,1802.3,4.361,2.1057,4.154,995.4,2.3037,25.155,461.4
2021-08-06 00:24:00,115.984375,0.73875,61.28,1.3921,40110.0,551.25,2454.0,0.7993,90.63,4418.75,2767.0,1.18295,124.265625,161.25,86.725,0.009106,176.5,691.0,127.525,2348.6,1291.3,27790.0,27805.0,15165.0,887.8,2229.7,1335.25,18.59,1.1023,354.9,150.34375,110.2890625,134.34375,200.375,165.3125,19.45,711.25,34906.0,177.19,135.49,218.24,69.25,71.37,4150.0,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.17,1802.3,4.36,2.1057,4.154,995.4,2.3037,25.155,461.4
2021-08-06 00:25:00,115.984375,0.7387,61.3,1.3921,40110.0,551.75,2454.0,0.7993,90.67,4419.0,2767.0,1.18295,124.2578125,161.25,86.725,0.009106,176.5,691.0,127.525,2348.6,1291.3,27790.0,27805.0,15165.75,887.8,2229.7,1335.25,18.59,1.1022,354.9,150.34375,110.2890625,134.328125,200.40625,165.3125,19.45,711.25,34906.0,177.19,135.49,218.24,69.25,71.37,4150.0,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.17,1802.5,4.3605,2.1057,4.155,995.9,2.3037,25.155,461.4
2021-08-06 00:26:00,115.984375,0.7387,61.3,1.3921,40110.0,551.5,2454.0,0.7993,90.67,4419.25,2767.0,1.18295,124.2578125,161.25,86.725,0.0091055,176.5,691.0,127.525,2348.6,1291.3,27790.0,27805.0,15166.0,887.8,2229.9,1335.25,18.59,1.1021,354.9,150.34375,110.2890625,134.328125,200.375,165.3125,19.45,711.25,34908.0,177.19,135.49,218.24,69.25,71.39,4150.0,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.18,1802.3,4.36,2.1057,4.157,995.9,2.3037,25.155,461.4
2021-08-06 00:27:00,115.984375,0.7387,61.3,1.392,39980.0,551.5,2454.0,0.7993,90.67,4419.25,2761.75,1.1829,124.2578125,161.25,86.725,0.009106,176.5,691.0,127.525,2348.6,1291.3,27790.0,27805.0,15166.5,887.8,2230.0,1335.25,18.59,1.1021,354.9,150.34375,110.2890625,134.328125,200.40625,165.3125,19.45,711.0,34910.0,177.19,135.49,218.24,69.25,71.4,4150.5,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.19,1802.4,4.36,2.1057,4.157,995.7,2.3037,25.155,461.4
2021-08-06 00:28:00,115.984375,0.7387,61.3,1.392,39980.0,551.5,2454.0,0.7993,90.67,4419.5,2761.75,1.1829,124.2578125,161.25,86.725,0.009106,176.5,691.0,127.525,2348.6,1291.5,27795.0,27805.0,15166.5,887.9,2230.2,1335.25,18.59,1.1021,354.9,150.34375,110.2890625,134.328125,200.375,165.3125,19.45,710.75,34909.0,177.19,135.49,218.24,69.25,71.43,4150.5,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.2,1802.2,4.36,2.1057,4.157,995.6,2.3037,25.155,461.4
2021-08-06 00:29:00,115.984375,0.7388,61.3,1.392,40065.0,551.5,2454.0,0.79935,90.67,4419.5,2769.75,1.18295,124.2578125,161.25,86.725,0.009106,176.5,691.0,127.525,2348.6,1291.5,27795.0,27805.0,15166.5,887.9,2230.2,1335.25,18.59,1.1021,354.9,150.34375,110.2890625,134.328125,200.375,165.3125,19.45,710.75,34909.0,177.19,135.49,218.24,69.25,71.44,4150.5,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.22,1802.2,4.36,2.1058,4.157,995.3,2.3044,25.155,461.4
2021-08-06 00:30:00,115.984375,0.7386,61.3,1.392,40065.0,551.5,2454.0,0.79935,90.67,4419.5,2773.75,1.18295,124.2578125,161.25,86.725,0.009106,176.5,691.0,127.525,2348.6,1291.4,27795.0,27805.0,15166.5,887.8,2230.3,1335.25,18.59,1.1021,354.9,150.34375,110.28515625,134.328125,200.375,165.34375,19.45,710.75,34909.0,177.19,135.49,218.24,69.25,71.44,4150.5,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.22,1802.3,4.3605,2.1058,4.159,995.5,2.3042,25.155,461.4
2021-08-06 00:31:00,115.984375,0.7387,61.25,1.3921,40065.0,551.5,2454.0,0.79935,90.67,4420.0,2773.75,1.18295,124.2578125,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.4,27810.0,27805.0,15167.75,887.8,2230.6,1334.75,18.59,1.1021,354.9,150.34375,110.28515625,134.328125,200.375,165.34375,19.45,710.25,34914.0,177.2,135.49,218.26,69.25,71.46,4151.0,112.38,20.1,586.0,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.26,1802.0,4.361,2.1058,4.159,996.2,2.3047,25.15,461.4
2021-08-06 00:32:00,115.984375,0.73865,61.27,1.3921,40065.0,551.0,2454.0,0.79935,90.58,4419.5,2770.25,1.18295,124.2578125,161.25,86.725,0.0091055,176.5,690.0,127.525,2348.6,1291.4,27805.0,27805.0,15166.25,887.8,2230.5,1334.75,18.59,1.1021,354.9,150.34375,110.28515625,134.328125,200.375,165.3125,19.45,710.25,34911.0,177.2,135.49,218.26,69.25,71.45,4151.0,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.24,1801.6,4.36,2.1058,4.158,996.2,2.3047,25.14,461.4
2021-08-06 00:33:00,115.984375,0.73865,61.23,1.3921,40060.0,551.0,2454.0,0.7993,90.57,4419.5,2770.25,1.18295,124.2578125,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.4,27805.0,27805.0,15165.75,887.8,2230.7,1334.75,18.59,1.1021,354.9,150.34375,110.28515625,134.328125,200.375,165.3125,19.45,710.25,34913.0,177.2,135.49,218.26,69.25,71.45,4151.5,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.25,1801.6,4.3605,2.1058,4.158,995.8,2.3047,25.14,461.4
2021-08-06 00:34:00,115.984375,0.7386,61.23,1.3921,40060.0,551.0,2454.0,0.7993,90.57,4419.75,2770.25,1.18295,124.2578125,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.4,27805.0,27805.0,15166.25,887.8,2230.7,1334.75,18.59,1.1021,354.9,150.328125,110.28515625,134.328125,200.375,165.3125,19.45,710.25,34912.0,177.2,135.49,218.26,69.25,71.45,4151.5,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.24,1801.6,4.3605,2.1058,4.157,995.8,2.3047,25.14,461.4
2021-08-06 00:35:00,115.984375,0.73865,61.26,1.3921,40060.0,551.0,2454.0,0.79935,90.58,4419.75,2770.25,1.18295,124.2578125,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.6,27805.0,27820.0,15166.25,887.8,2230.8,1334.75,18.59,1.1021,354.9,150.328125,110.28515625,134.328125,200.375,165.3125,19.45,710.25,34915.0,177.2,135.49,218.26,69.25,71.44,4151.5,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.21,1801.8,4.361,2.1058,4.158,995.8,2.3047,25.14,461.4
2021-08-06 00:36:00,115.984375,0.7386,61.26,1.3921,40010.0,551.25,2454.0,0.79935,90.58,4419.75,2770.25,1.18295,124.2578125,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.6,27805.0,27820.0,15165.25,887.8,2231.0,1334.75,18.59,1.1021,354.9,150.328125,110.28515625,134.328125,200.40625,165.3125,19.45,710.25,34914.0,177.2,135.49,218.26,69.25,71.42,4151.5,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.21,1801.8,4.361,2.1058,4.157,995.8,2.3047,25.135,461.4
2021-08-06 00:37:00,115.984375,0.73865,61.26,1.3921,40045.0,551.25,2454.0,0.7993,90.58,4420.0,2775.5,1.18295,124.2578125,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.7,27805.0,27820.0,15166.0,887.8,2231.0,1334.75,18.59,1.1022,354.9,150.328125,110.28515625,134.328125,200.40625,165.3125,19.45,710.25,34915.0,177.2,135.49,218.26,69.25,71.45,4151.5,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.23,1801.9,4.362,2.1058,4.157,995.8,2.3047,25.135,461.4
2021-08-06 00:38:00,115.984375,0.73865,61.26,1.392,40065.0,551.0,2454.0,0.7993,90.58,4419.75,2775.5,1.183,124.2578125,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.7,27805.0,27820.0,15165.75,887.8,2230.6,1334.75,18.59,1.1021,354.9,150.328125,110.28515625,134.328125,200.375,165.3125,19.45,710.25,34915.0,177.2,135.49,218.26,69.25,71.44,4151.5,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.22,1802.2,4.362,2.1058,4.157,995.8,2.3047,25.14,461.4
2021-08-06 00:39:00,115.984375,0.7386,61.26,1.392,39995.0,551.0,2454.0,0.79935,90.58,4419.75,2770.0,1.18285,124.2578125,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.5,27805.0,27820.0,15165.75,887.8,2230.5,1334.75,18.59,1.1021,354.9,150.34375,110.2890625,134.328125,200.40625,165.3125,19.45,710.25,34913.0,177.2,135.49,218.26,69.25,71.44,4151.0,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.23,1802.0,4.3615,2.1058,4.158,995.8,2.3047,25.135,461.4
2021-08-06 00:40:00,115.984375,0.7386,61.26,1.3919,40175.0,551.25,2454.0,0.7993,90.6,4419.5,2770.0,1.1828,124.2578125,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.4,27795.0,27810.0,15165.5,887.8,2230.3,1334.75,18.59,1.1021,354.9,150.34375,110.2890625,134.328125,200.40625,165.3125,19.45,710.25,34910.0,177.2,135.49,218.26,69.25,71.44,4150.5,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.23,1802.1,4.3615,2.1058,4.158,995.6,2.3047,25.135,461.4
2021-08-06 00:41:00,115.984375,0.7386,61.26,1.3919,40175.0,551.0,2454.0,0.7993,90.6,4419.5,2781.5,1.1828,124.2578125,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.5,27795.0,27810.0,15165.0,887.8,2230.3,1334.75,18.59,1.1021,354.9,150.34375,110.2890625,134.328125,200.40625,165.3125,19.45,710.25,34911.0,177.2,135.49,218.26,69.25,71.44,4150.5,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.23,1802.3,4.3615,2.1058,4.16,995.6,2.3047,25.14,461.4
2021-08-06 00:42:00,115.984375,0.73865,61.27,1.3921,40190.0,551.0,2454.0,0.7994,90.6,4419.75,2783.5,1.18295,124.2578125,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.5,27790.0,27810.0,15165.5,887.8,2230.4,1334.75,18.59,1.1022,354.9,150.34375,110.2890625,134.328125,200.40625,165.3125,19.45,710.25,34912.0,177.2,135.49,218.26,69.25,71.45,4151.0,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.23,1802.4,4.362,2.1058,4.159,995.6,2.3047,25.14,461.4
2021-08-06 00:43:00,115.984375,0.7387,61.29,1.3921,40190.0,551.0,2454.0,0.7994,90.6,4419.75,2781.25,1.183,124.265625,161.25,86.725,0.009106,176.5,690.0,127.525,2348.6,1291.5,27795.0,27810.0,15165.75,887.8,2230.6,1334.75,18.59,1.1022,354.9,150.34375,110.2890625,134.328125,200.40625,165.3125,19.45,710.25,34913.0,177.2,135.49,218.26,69.25,71.45,4151.0,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.23,1802.3,4.362,2.1058,4.163,995.6,2.3047,25.135,461.4
2021-08-06 00:44:00,115.984375,0.7387,61.27,1.3922,40190.0,550.75,2454.0,0.79935,90.6,4419.75,2781.25,1.183,124.265625,161.25,86.725,0.0091065,176.5,689.25,127.525,2348.6,1292.0,27795.0,27810.0,15165.75,887.8,2230.6,1333.5,18.59,1.1022,354.9,150.34375,110.2890625,134.328125,200.40625,165.3125,19.45,709.5,34913.0,177.2,135.49,218.26,69.25,71.45,4151.0,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.82,71.41,1645.0,69.23,1802.3,4.3615,2.1058,4.163,995.2,2.3047,25.135,461.4
2021-08-06 00:45:00,115.98828130000001,0.7387,61.27,1.3922,40150.0,550.75,2454.0,0.79935,90.58,4419.5,2781.25,1.18305,124.265625,161.25,86.725,0.0091065,176.5,689.25,127.525,2348.6,1291.8,27790.0,27810.0,15165.0,887.8,2230.4,1333.5,18.59,1.1022,354.9,150.359375,110.2890625,134.34375,200.46875,165.34375,19.45,709.5,34912.0,177.22,135.49,218.28,69.25,71.45,4151.0,112.38,20.1,586.5,2.1095,2.3021,1769.0,162.84,71.41,1645.0,69.22,1802.4,4.3615,2.1058,4.163,995.2,2.3047,25.14,461.4
