,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2017-04-07 00:11:00,0.7525,31.31,1.2485,361.0,2053.0,0.74665,74.44,2348.0,1.06775,118.1953125,132.45,73.05,0.0090655,140.1,420.5,110.125,1771.3,957.1,18700.0,18755.0,5412.0,485.8,1359.6,939.5,16.58,0.9992,308.3,134.890625,108.3046875,125.359375,162.0625,152.125,13.8,423.5,20558.0,162.76,132.32,172.0,52.52,55.63,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.68,1660.0,52.5,1264.6,2.6575,1.6314,3.321,965.5,1.7544,18.405,476.6
2017-04-07 00:12:00,0.7524,31.31,1.2486,361.0,2053.0,0.74645,74.44,2347.5,1.0678,118.1953125,132.45,73.05,0.009067,140.1,420.5,110.125,1771.3,957.1,18690.0,18755.0,5411.0,485.8,1359.6,939.5,16.58,0.9992,308.3,134.890625,108.3046875,125.34375,162.09375,152.15625,13.8,423.5,20555.0,162.76,132.32,172.0,52.46,55.6,3409.0,112.365,23.35,491.25,1.6346,1.7453,2146.0,148.15,55.59,1660.0,52.47,1264.8,2.6575,1.6307,3.322,965.5,1.7533,18.41,476.6
2017-04-07 00:13:00,0.7524,31.31,1.2491,360.75,2053.0,0.74655,74.44,2347.5,1.0679,118.1953125,132.45,73.05,0.009067,140.1,420.5,110.125,1771.3,957.1,18685.0,18745.0,5411.0,485.8,1359.0,939.5,16.58,0.9993,308.3,134.90625,108.3046875,125.359375,162.09375,152.15625,13.8,423.5,20554.0,162.76,132.32,172.0,52.49,55.62,3409.0,112.365,23.35,491.25,1.6346,1.7453,2146.0,148.15,55.59,1660.0,52.49,1264.8,2.6565,1.6307,3.322,965.8,1.7533,18.41,476.6
2017-04-07 00:14:00,0.7524,31.31,1.2493,360.75,2053.0,0.74655,74.43,2347.75,1.068,118.1953125,132.45,73.05,0.009068000000000001,140.1,420.5,110.125,1771.3,957.1,18690.0,18750.0,5411.5,485.8,1359.3,939.5,16.58,0.9993,308.3,134.90625,108.3046875,125.359375,162.125,152.15625,13.8,423.5,20555.0,162.76,132.32,172.0,52.49,55.61,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.59,1660.0,52.5,1264.9,2.6575,1.6307,3.322,965.6,1.7533,18.41,476.6
2017-04-07 00:15:00,0.7524,31.31,1.2494,361.0,2053.0,0.74655,74.43,2347.75,1.06805,118.1953125,132.45,73.05,0.0090675,140.1,420.5,110.125,1771.3,957.1,18690.0,18755.0,5411.5,485.8,1359.5,939.5,16.58,0.9995,308.3,134.90625,108.3046875,125.375,162.125,152.1875,13.8,423.5,20556.0,162.76,132.32,172.0,52.49,55.64,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.63,1660.0,52.5,1264.9,2.6565,1.6317,3.324,965.5,1.7533,18.405,476.6
2017-04-07 00:16:00,0.7523,31.31,1.2493,361.0,2053.0,0.74655,74.43,2348.0,1.06805,118.1953125,132.45,73.05,0.009066,140.1,420.5,110.125,1771.3,957.1,18705.0,18760.0,5412.25,485.8,1359.8,939.5,16.58,0.9995,308.3,134.90625,108.3046875,125.359375,162.09375,152.15625,13.8,423.5,20560.0,162.76,132.32,172.0,52.49,55.62,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.63,1660.0,52.48,1264.7,2.657,1.6317,3.324,965.4,1.7533,18.405,476.6
2017-04-07 00:17:00,0.7523,31.31,1.2491,361.0,2053.0,0.7465,74.43,2348.5,1.068,118.1953125,132.45,73.05,0.009066,140.1,420.5,110.125,1771.3,957.1,18710.0,18770.0,5413.25,485.8,1360.1,939.5,16.58,0.9994,308.3,134.90625,108.3046875,125.359375,162.09375,152.15625,13.8,423.5,20561.0,162.76,132.32,172.0,52.49,55.62,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.63,1660.0,52.48,1264.5,2.657,1.6317,3.322,965.4,1.7533,18.41,476.6
2017-04-07 00:18:00,0.7521,31.31,1.2491,361.0,2053.0,0.74645,74.43,2347.75,1.06805,118.203125,132.45,73.05,0.0090675,140.1,420.5,110.125,1771.3,957.1,18700.0,18760.0,5411.75,485.8,1359.4,939.75,16.58,0.9994,308.3,134.90625,108.3046875,125.359375,162.15625,152.21875,13.8,423.5,20557.0,162.76,132.32,172.0,52.49,55.62,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.63,1660.0,52.48,1264.6,2.6565,1.6317,3.321,965.4,1.7533,18.41,476.6
2017-04-07 00:19:00,0.7521,31.31,1.249,361.0,2053.0,0.74645,74.43,2347.25,1.06805,118.21875,132.45,73.05,0.009068000000000001,140.1,420.5,110.125,1771.3,957.1,18700.0,18755.0,5410.75,485.8,1359.1,939.75,16.58,0.9994,308.3,134.921875,108.3046875,125.375,162.15625,152.1875,13.8,423.5,20553.0,162.76,132.32,172.0,52.49,55.62,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.63,1660.0,52.47,1264.8,2.6565,1.6315,3.321,965.6,1.7533,18.41,476.6
2017-04-07 00:20:00,0.752,31.31,1.2491,361.0,2053.0,0.7465,74.43,2346.75,1.06805,118.2109375,132.45,73.05,0.0090685,140.1,420.5,110.125,1771.3,957.1,18690.0,18750.0,5409.5,485.8,1359.2,939.75,16.58,0.9994,308.3,134.9375,108.3046875,125.375,162.1875,152.25,13.8,423.5,20549.0,162.76,132.32,172.0,52.49,55.63,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.63,1660.0,52.48,1265.2,2.6555,1.6314,3.321,965.6,1.7533,18.415,476.6
2017-04-07 00:21:00,0.752,31.3,1.249,360.75,2053.0,0.7465,74.43,2347.25,1.06805,118.2109375,132.45,73.05,0.0090695,140.1,420.5,110.125,1771.3,957.1,18695.0,18755.0,5410.5,485.8,1359.0,940.0,16.58,0.9994,308.7,134.9375,108.3046875,125.390625,162.1875,152.25,13.8,423.5,20552.0,162.76,132.32,172.0,52.48,55.62,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.63,1660.0,52.47,1264.9,2.6555,1.6314,3.321,965.6,1.7533,18.41,476.6
2017-04-07 00:22:00,0.752,31.3,1.249,361.0,2053.0,0.74645,74.43,2346.5,1.06815,118.2109375,132.45,73.05,0.00907,140.1,420.5,110.125,1771.3,957.1,18685.0,18740.0,5408.75,485.8,1358.4,940.0,16.58,0.9995,308.8,134.9375,108.3046875,125.375,162.1875,152.21875,13.8,423.5,20547.0,162.76,132.32,172.0,52.48,55.62,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.63,1660.0,52.47,1265.0,2.656,1.6308,3.321,965.6,1.7533,18.41,476.6
2017-04-07 00:23:00,0.7518,31.28,1.2491,361.0,2053.0,0.74645,74.43,2346.25,1.0681,118.2109375,132.45,73.05,0.0090705,140.1,420.5,110.125,1771.3,957.1,18685.0,18745.0,5408.5,485.8,1357.9,940.0,16.58,0.9995,308.8,134.9375,108.3046875,125.375,162.1875,152.25,13.8,423.5,20545.0,162.76,132.32,172.0,52.48,55.61,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.63,1660.0,52.47,1265.1,2.656,1.631,3.323,965.6,1.7527,18.41,476.6
2017-04-07 00:24:00,0.752,31.28,1.249,361.0,2053.0,0.7465,74.43,2346.5,1.06815,118.2109375,132.45,73.05,0.0090705,140.1,420.5,110.125,1771.3,957.1,18685.0,18745.0,5409.0,485.8,1358.1,940.0,16.58,0.9996,308.8,134.9375,108.3046875,125.375,162.1875,152.21875,13.85,423.5,20548.0,162.76,132.32,172.0,52.48,55.62,3409.0,112.365,23.35,491.75,1.6346,1.7453,2146.0,148.15,55.63,1660.0,52.5,1265.2,2.6565,1.6313,3.323,965.6,1.7528,18.415,476.6
2017-04-07 00:25:00,0.7519,31.28,1.249,361.0,2053.0,0.7465,74.43,2346.5,1.06815,118.2109375,132.45,73.05,0.0090695,140.1,420.5,110.125,1771.3,957.1,18690.0,18745.0,5409.5,485.8,1358.1,940.0,16.58,0.9996,308.8,134.9375,108.3046875,125.375,162.1875,152.21875,13.85,423.5,20549.0,162.76,132.32,172.0,52.48,55.65,3409.0,112.365,23.35,491.75,1.6346,1.7453,2146.0,148.15,55.64,1660.0,52.51,1265.0,2.6565,1.6318,3.323,965.7,1.7528,18.41,476.6
2017-04-07 00:26:00,0.752,31.28,1.249,361.0,2053.0,0.74645,74.43,2346.75,1.06815,118.21875,132.45,73.05,0.009071,140.1,420.5,110.125,1771.3,957.1,18685.0,18735.0,5409.0,485.8,1358.0,939.75,16.58,0.9995,308.8,134.9375,108.3046875,125.375,162.21875,152.25,13.85,423.5,20549.0,162.76,132.32,172.0,52.48,55.63,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.64,1660.0,52.49,1265.0,2.6565,1.6309,3.322,965.8,1.7522,18.41,476.6
2017-04-07 00:27:00,0.752,31.28,1.249,361.0,2053.0,0.74645,74.43,2347.0,1.0681,118.2109375,132.45,73.05,0.0090705,140.1,420.5,110.125,1771.3,957.1,18685.0,18740.0,5409.5,485.8,1358.6,939.75,16.58,0.9995,308.8,134.9375,108.3046875,125.390625,162.21875,152.25,13.85,423.5,20551.0,162.76,132.32,172.0,52.47,55.61,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.64,1660.0,52.47,1264.9,2.656,1.631,3.322,965.8,1.7522,18.415,476.6
2017-04-07 00:28:00,0.752,31.28,1.2489,361.0,2053.0,0.7465,74.43,2347.0,1.0681,118.2109375,132.45,73.05,0.009071,140.1,420.5,110.125,1771.3,957.1,18685.0,18745.0,5409.75,485.8,1358.8,939.75,16.58,0.9996,308.8,134.9375,108.3046875,125.375,162.21875,152.25,13.8,423.5,20550.0,162.76,132.32,172.0,52.47,55.63,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.64,1660.0,52.49,1264.8,2.656,1.631,3.321,965.8,1.7522,18.41,476.6
2017-04-07 00:29:00,0.7521,31.28,1.249,361.0,2053.0,0.74655,74.43,2347.0,1.0681,118.2109375,132.45,73.05,0.0090705,140.1,420.5,110.125,1771.3,957.1,18685.0,18740.0,5409.75,485.8,1358.8,939.75,16.58,0.9995,308.8,134.9375,108.3046875,125.375,162.21875,152.25,13.8,423.5,20552.0,162.76,132.32,172.0,52.47,55.63,3409.0,112.365,23.35,491.5,1.6346,1.7453,2146.0,148.15,55.64,1660.0,52.48,1264.8,2.657,1.631,3.321,965.8,1.7535,18.41,476.6
2017-04-07 00:30:00,0.7521,31.28,1.2489,361.0,2053.0,0.74655,74.43,2346.75,1.0681,118.2109375,132.45,73.05,0.009072,140.1,420.5,110.125,1771.3,957.1,18670.0,18725.0,5409.25,485.8,1358.2,940.0,16.58,0.9996,308.8,134.9375,108.3125,125.375,162.21875,152.25,13.85,423.5,20548.0,162.76,132.32,172.0,52.47,55.64,3409.0,112.365,23.35,491.75,1.6346,1.7453,2146.0,148.15,55.64,1660.0,52.49,1265.0,2.6575,1.631,3.321,965.8,1.7535,18.41,476.6
2017-04-07 00:31:00,0.7519,31.28,1.2489,361.0,2053.0,0.74655,74.43,2346.75,1.0682,118.2109375,132.45,73.05,0.009073999999999999,140.1,420.5,110.125,1771.3,957.1,18670.0,18725.0,5409.0,485.8,1358.3,940.0,16.58,0.9995,308.8,134.953125,108.3125,125.390625,162.25,152.28125,13.85,423.5,20549.0,162.76,132.32,172.0,52.47,55.64,3409.0,112.365,23.35,491.75,1.6346,1.7453,2146.0,148.15,55.64,1660.0,52.51,1265.2,2.6575,1.6314,3.327,966.1,1.7535,18.42,476.6
2017-04-07 00:32:00,0.7518,31.29,1.249,361.0,2053.0,0.74655,74.43,2347.0,1.06815,118.2109375,132.45,73.05,0.0090735,140.1,420.5,110.125,1771.3,957.1,18675.0,18735.0,5409.75,485.8,1358.6,940.0,16.58,0.9995,308.8,134.953125,108.3125,125.390625,162.25,152.25,13.85,423.5,20551.0,162.76,132.32,172.0,52.54,55.67,3409.0,112.365,23.35,491.75,1.6346,1.7453,2146.0,148.15,55.64,1660.0,52.53,1265.1,2.658,1.6321,3.325,966.1,1.7538,18.42,476.6
2017-04-07 00:33:00,0.7518,31.29,1.249,361.0,2053.0,0.74655,74.43,2347.25,1.06805,118.203125,132.45,73.05,0.009071,140.1,420.5,110.125,1771.3,957.1,18685.0,18740.0,5410.5,485.8,1358.7,939.75,16.58,0.9994,308.8,134.9375,108.3125,125.375,162.1875,152.21875,13.85,423.5,20554.0,162.76,132.32,172.0,52.54,55.67,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.64,1660.0,52.53,1264.9,2.6585,1.6326,3.327,965.9,1.7538,18.42,476.6
2017-04-07 00:34:00,0.7519,31.31,1.2491,361.0,2053.0,0.74655,74.43,2347.25,1.06805,118.203125,132.45,73.05,0.0090705,140.1,420.5,110.125,1771.3,957.1,18685.0,18740.0,5410.25,485.8,1358.7,940.0,16.58,0.9993,308.8,134.9375,108.3125,125.375,162.1875,152.21875,13.85,423.5,20553.0,162.76,132.32,172.0,52.54,55.66,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.67,1660.0,52.54,1264.8,2.6585,1.6326,3.327,965.7,1.7538,18.415,476.6
2017-04-07 00:35:00,0.752,31.3,1.249,361.0,2053.0,0.74655,74.41,2347.25,1.06805,118.2109375,132.45,73.05,0.009071,140.1,420.5,110.125,1771.3,957.1,18685.0,18740.0,5410.5,485.8,1358.7,939.75,16.58,0.9993,308.8,134.9375,108.3125,125.375,162.1875,152.25,13.85,423.5,20554.0,162.76,132.32,172.0,52.54,55.67,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.67,1660.0,52.54,1264.7,2.6585,1.6326,3.326,965.7,1.7538,18.415,476.6
2017-04-07 00:36:00,0.752,31.31,1.249,361.0,2053.0,0.74655,74.41,2347.25,1.06805,118.2109375,132.45,73.05,0.0090715,140.1,420.5,110.125,1771.3,957.1,18680.0,18740.0,5409.75,485.8,1358.7,939.75,16.58,0.9993,308.8,134.9375,108.3125,125.375,162.21875,152.25,13.85,423.5,20553.0,162.76,132.32,172.0,52.54,55.68,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.67,1660.0,52.54,1264.8,2.6585,1.6326,3.324,965.7,1.7537,18.415,476.6
2017-04-07 00:37:00,0.7519,31.3,1.249,361.0,2053.0,0.74655,74.41,2347.25,1.068,118.2109375,132.45,73.05,0.009071,140.1,420.5,110.125,1771.3,957.1,18685.0,18740.0,5410.0,485.8,1359.1,939.75,16.58,0.9993,308.8,134.953125,108.3125,125.390625,162.21875,152.25,13.85,423.5,20553.0,162.76,132.32,172.0,52.54,55.67,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.67,1660.0,52.54,1264.8,2.658,1.6326,3.325,965.7,1.7537,18.415,476.6
2017-04-07 00:38:00,0.7518,31.3,1.249,360.75,2053.0,0.7465,74.41,2347.5,1.068,118.2109375,132.45,73.05,0.009071,140.1,420.5,110.125,1771.3,957.1,18690.0,18745.0,5410.0,485.8,1359.1,939.75,16.58,0.9993,308.8,134.953125,108.3125,125.390625,162.21875,152.25,13.85,423.5,20553.0,162.76,132.32,172.0,52.54,55.67,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.67,1660.0,52.54,1264.7,2.658,1.6326,3.323,965.5,1.7537,18.415,476.6
2017-04-07 00:39:00,0.7519,31.3,1.249,360.75,2053.0,0.7465,74.41,2347.25,1.068,118.2109375,132.45,73.05,0.0090715,140.1,420.5,110.125,1771.3,957.1,18690.0,18745.0,5410.0,485.8,1359.1,939.75,16.58,0.9993,308.8,134.953125,108.3125,125.390625,162.21875,152.25,13.85,423.5,20553.0,162.76,132.32,172.0,52.54,55.67,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.67,1660.0,52.54,1264.7,2.6585,1.6325,3.323,965.5,1.7537,18.41,476.6
2017-04-07 00:40:00,0.7519,31.3,1.249,360.75,2053.0,0.7465,74.41,2348.0,1.06805,118.2109375,132.45,73.05,0.00907,140.1,420.5,110.125,1771.3,957.1,18700.0,18755.0,5411.75,485.8,1359.5,939.75,16.58,0.9992,308.8,134.9375,108.3125,125.390625,162.1875,152.25,13.85,423.5,20557.0,162.76,132.32,172.0,52.54,55.72,3409.0,112.365,23.35,492.25,1.6346,1.7453,2146.0,148.15,55.73,1660.0,52.58,1264.6,2.6585,1.6332,3.323,965.5,1.7545,18.41,476.6
2017-04-07 00:41:00,0.7519,31.3,1.2489,360.75,2053.0,0.7465,74.41,2347.75,1.06795,118.2109375,132.45,73.05,0.0090695,140.1,420.5,110.125,1771.3,957.1,18700.0,18755.0,5411.25,485.8,1359.4,939.75,16.58,0.9992,308.8,134.9375,108.3125,125.390625,162.21875,152.21875,13.85,423.25,20556.0,162.76,132.32,172.0,52.58,55.72,3409.0,112.365,23.35,492.25,1.6346,1.7453,2146.0,148.15,55.73,1660.0,52.57,1264.8,2.6585,1.6332,3.327,965.5,1.7539,18.41,476.6
2017-04-07 00:42:00,0.7519,31.3,1.2489,360.75,2053.0,0.7465,74.41,2347.75,1.06795,118.2109375,132.45,73.05,0.0090705,140.1,420.5,110.125,1771.3,957.1,18700.0,18755.0,5410.75,485.8,1359.3,939.75,16.58,0.9992,308.8,134.9375,108.3125,125.390625,162.21875,152.21875,13.85,423.25,20554.0,162.76,132.32,172.0,52.58,55.72,3409.0,112.365,23.35,492.25,1.6346,1.7453,2146.0,148.15,55.73,1660.0,52.59,1264.6,2.659,1.6336,3.3280000000000003,965.5,1.7539,18.41,476.6
2017-04-07 00:43:00,0.7519,31.3,1.2489,361.0,2053.0,0.7465,74.41,2348.25,1.06795,118.203125,132.45,73.05,0.0090665,140.1,420.5,110.125,1771.3,956.8,18715.0,18775.0,5412.25,485.8,1359.8,939.75,16.58,0.9991,308.8,134.921875,108.3125,125.359375,162.1875,152.1875,13.8,423.25,20559.0,162.76,132.32,172.0,52.58,55.72,3409.0,112.365,23.35,492.25,1.6346,1.7453,2146.0,148.15,55.73,1660.0,52.58,1264.3,2.659,1.6337,3.3280000000000003,965.6,1.7539,18.405,476.6
2017-04-07 00:44:00,0.7519,31.3,1.249,361.0,2053.0,0.7465,74.44,2347.75,1.06795,118.2109375,132.45,73.05,0.0090675,140.1,420.5,110.125,1771.3,956.8,18710.0,18770.0,5411.5,485.8,1359.4,940.0,16.58,0.9991,308.8,134.921875,108.3125,125.375,162.1875,152.21875,13.8,423.25,20557.0,162.76,132.32,172.0,52.58,55.71,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.73,1660.0,52.56,1264.3,2.659,1.6335,3.327,965.4,1.7539,18.405,476.6
2017-04-07 00:45:00,0.7519,31.3,1.249,361.0,2053.0,0.7465,74.42,2347.5,1.06795,118.203125,132.45,73.05,0.009067,140.1,420.5,110.125,1771.3,956.8,18710.0,18765.0,5410.75,485.8,1359.2,939.75,16.58,0.9992,308.8,134.921875,108.3125,125.375,162.1875,152.1875,13.8,423.5,20555.0,162.76,132.32,172.0,52.58,55.69,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.73,1660.0,52.56,1264.4,2.659,1.6335,3.326,965.4,1.7539,18.405,476.6
2017-04-07 00:46:00,0.752,31.3,1.249,361.0,2053.0,0.7465,74.42,2347.5,1.06795,118.203125,132.45,73.05,0.0090665,140.1,420.5,110.125,1771.3,956.8,18710.0,18765.0,5411.5,485.8,1359.1,939.75,16.58,0.9992,308.8,134.921875,108.3125,125.359375,162.15625,152.1875,13.8,423.5,20556.0,162.76,132.32,172.0,52.58,55.71,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.73,1660.0,52.58,1264.5,2.659,1.6335,3.326,965.4,1.7539,18.41,476.6
2017-04-07 00:47:00,0.752,31.3,1.249,361.0,2053.0,0.7465,74.42,2347.75,1.06795,118.2109375,132.45,73.05,0.0090665,140.1,420.5,110.125,1771.3,956.8,18710.0,18765.0,5411.0,485.8,1359.2,939.75,16.58,0.9992,308.8,134.9375,108.3125,125.375,162.15625,152.21875,13.8,423.5,20556.0,162.76,132.32,172.0,52.58,55.7,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.73,1660.0,52.57,1264.5,2.659,1.6335,3.326,965.4,1.7539,18.41,476.6
2017-04-07 00:48:00,0.752,31.3,1.249,361.0,2053.0,0.7465,74.42,2348.0,1.06795,118.21875,132.45,73.05,0.0090675,140.1,420.5,110.125,1771.3,956.8,18705.0,18765.0,5411.0,485.8,1359.5,939.75,16.58,0.9991,308.8,134.9375,108.3125,125.375,162.15625,152.21875,13.75,423.5,20556.0,162.76,132.32,172.0,52.58,55.69,3409.0,112.365,23.35,492.0,1.6346,1.7453,2146.0,148.15,55.73,1660.0,52.56,1264.8,2.659,1.6335,3.326,965.5,1.7539,18.41,476.6
