,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2013-04-05 00:01:00,1.0353,48.57,1.5219,630.0,2151.0,0.9856,88.18,1551.25,1.2935,124.41406200000002,146.075,91.75,0.010320999999999999,139.05,721.75,122.475,1641.1,996.6,13075.0,13150.0,2779.75,608.8,919.3,1366.5,17.65,1.0645,394.9,110.25781200000002,132.71875,161.125,146.21875,14.76,693.75,14506.0,145.97,126.87,135.5,93.28,106.5,2554.0,110.805,20.45,2.9305,2.894,2008.0,137.91,106.37,1438.0,93.3,1551.0,3.3525,2.9693,3.9589999999999996,1532.5,2.8998,26.785,503.2
2013-04-05 00:02:00,1.0353,48.57,1.5219,630.0,2151.0,0.9856,88.18,1551.25,1.2935,124.41406200000002,146.075,91.75,0.010322,139.05,721.75,122.475,1641.1,996.6,13080.0,13150.0,2779.75,608.8,919.3,1366.0,17.65,1.0645,394.9,110.25781200000002,132.734375,161.125,146.21875,14.76,693.75,14506.0,145.97,126.87,135.5,93.28,106.5,2554.0,110.805,20.45,2.9305,2.894,2008.0,137.91,106.37,1438.0,93.29,1551.0,3.3525,2.9693,3.9589999999999996,1532.5,2.8995,26.79,503.2
2013-04-05 00:03:00,1.0353,48.57,1.5219,630.0,2151.0,0.9856,88.18,1551.25,1.2934,124.41406200000002,146.075,91.75,0.010322,139.05,721.75,122.475,1641.1,996.6,13075.0,13150.0,2779.75,608.8,919.3,1365.75,17.65,1.0645,394.9,110.25781200000002,132.71875,161.15625,146.21875,14.76,693.75,14505.0,145.97,126.87,135.5,93.28,106.5,2554.0,110.805,20.45,2.9305,2.894,2008.0,137.91,106.37,1438.0,93.29,1551.0,3.3525,2.9693,3.9589999999999996,1532.5,2.8995,26.79,503.2
2013-04-05 00:04:00,1.0353,48.55,1.522,630.0,2151.0,0.9856,88.18,1551.0,1.2935,124.41406200000002,146.075,91.75,0.010325,139.05,721.75,122.475,1641.1,996.6,13075.0,13150.0,2779.75,608.8,919.3,1365.75,17.65,1.0645,394.9,110.25781200000002,132.71875,161.15625,146.21875,14.76,693.75,14505.0,145.97,126.87,135.5,93.28,106.5,2554.0,110.805,20.45,2.9305,2.894,2008.0,137.91,106.37,1438.0,93.29,1551.5,3.3525,2.9693,3.9589999999999996,1532.5,2.8995,26.805,503.2
2013-04-05 00:05:00,1.0354,48.54,1.5222,630.0,2151.0,0.9856,88.18,1551.25,1.2935,124.41406200000002,146.075,91.75,0.010329999999999999,139.05,721.75,122.475,1641.1,996.6,13070.0,13140.0,2779.75,608.8,919.3,1365.75,17.65,1.0645,394.9,110.25781200000002,132.71875,161.15625,146.21875,14.76,693.75,14506.0,145.97,126.87,135.5,93.28,106.51,2554.0,110.805,20.45,2.9305,2.894,2008.0,137.91,106.37,1438.0,93.28,1551.4,3.3525,2.9693,3.9589999999999996,1533.0,2.8995,26.805,503.2
2013-04-05 00:06:00,1.0353,48.54,1.5222,630.0,2151.0,0.9856,88.18,1551.0,1.2936,124.41406200000002,146.075,91.75,0.010332,139.05,721.75,122.475,1641.1,996.6,13070.0,13140.0,2779.5,608.8,919.3,1366.25,17.65,1.0646,394.9,110.25781200000002,132.734375,161.15625,146.21875,14.76,693.75,14506.0,145.97,126.87,135.5,93.28,106.51,2554.0,110.805,20.45,2.9305,2.894,2008.0,137.91,106.37,1438.0,93.28,1552.2,3.355,2.9693,3.9589999999999996,1533.0,2.8995,26.835,503.2
2013-04-05 00:07:00,1.0356,48.53,1.5224,630.0,2151.0,0.9857,88.18,1551.0,1.2936,124.41406200000002,146.075,91.75,0.010339,139.05,721.75,122.475,1641.1,996.6,13060.0,13130.0,2779.5,608.8,919.3,1366.25,17.65,1.0647,394.9,110.25781200000002,132.734375,161.1875,146.21875,14.76,693.75,14506.0,145.97,126.87,135.5,93.28,106.51,2554.0,110.805,20.45,2.9305,2.894,2008.0,137.91,106.37,1438.0,93.29,1551.9,3.3555,2.9693,3.9589999999999996,1533.0,2.8995,26.82,503.2
2013-04-05 00:08:00,1.0357,48.53,1.5227,630.0,2151.0,0.9858,88.18,1551.0,1.2939,124.41406200000002,146.075,91.75,0.010345,139.05,721.75,122.475,1641.1,996.6,13050.0,13120.0,2779.5,608.8,919.3,1366.25,17.65,1.0647,394.9,110.25781200000002,132.734375,161.1875,146.25,14.76,693.75,14506.0,145.97,126.87,135.5,93.28,106.54,2554.0,110.805,20.45,2.9305,2.894,2008.0,137.91,106.37,1438.0,93.29,1551.6,3.3555,2.9693,3.9589999999999996,1533.0,2.8995,26.82,503.2
2013-04-05 00:09:00,1.0358,48.53,1.5226,629.5,2151.0,0.9858,88.18,1551.25,1.294,124.41406200000002,146.075,91.75,0.010351,139.05,721.75,122.475,1641.1,996.6,13045.0,13115.0,2779.25,608.8,919.3,1366.25,17.65,1.065,394.9,110.25781200000002,132.734375,161.1875,146.25,14.76,693.75,14506.0,145.97,126.87,135.5,93.28,106.54,2554.0,110.805,20.45,2.9305,2.894,2008.0,137.91,106.37,1438.0,93.29,1552.0,3.3555,2.9693,3.9589999999999996,1533.0,2.8995,26.825,503.2
2013-04-05 00:10:00,1.0357,48.55,1.5226,629.5,2151.0,0.9858,88.18,1551.25,1.2939,124.41406200000002,146.075,91.75,0.010348999999999999,139.05,721.75,122.475,1641.1,996.6,13040.0,13110.0,2779.25,608.8,919.3,1365.75,17.65,1.065,394.9,110.25781200000002,132.734375,161.1875,146.25,14.76,693.75,14506.0,145.97,126.87,135.5,93.28,106.52,2554.0,110.805,20.45,2.9305,2.894,2008.0,137.91,106.37,1438.0,93.29,1551.7,3.3555,2.9693,3.9589999999999996,1531.5,2.8995,26.82,503.2
2013-04-05 00:11:00,1.0358,48.55,1.5229,629.75,2151.0,0.9858,88.18,1551.25,1.294,124.41406200000002,146.075,91.75,0.010343000000000001,139.05,721.75,122.475,1641.1,996.6,13060.0,13130.0,2779.75,608.8,919.3,1365.75,17.65,1.065,394.9,110.25781200000002,132.75,161.1875,146.21875,14.76,693.75,14506.0,145.97,126.87,135.5,93.3,106.55,2554.0,110.805,20.45,2.9305,2.894,2008.0,137.91,106.37,1438.0,93.3,1551.8,3.3555,2.9693,3.9589999999999996,1531.5,2.8995,26.83,503.2
