,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2011-03-04 00:11:00,1.0128,58.94,1.6277,734.75,3745.0,1.0276,210.88,1330.75,1.3955,116.17968700000002,132.65,88.55,0.012147,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2372.5,594.4,829.4,1410.0,30.59,1.0726,371.1,108.94531200000002,117.953125,121.21875,118.78125,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.91,2984.0,107.595,2361.0,116.12,2430.0,102.02,1419.4,4.49,3.0515,3.772,1835.0,3.0319,34.47,758.8
2011-03-04 00:12:00,1.0128,58.94,1.6277,734.75,3745.0,1.0276,211.28,1330.75,1.3956,116.17968700000002,132.65,88.55,0.012145999999999999,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2372.5,594.4,829.4,1410.0,30.59,1.0726,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.91,2984.0,107.595,2361.0,116.12,2430.0,102.01,1419.5,4.49,3.0515,3.772,1835.0,3.0319,34.48,758.8
2011-03-04 00:13:00,1.0128,58.94,1.6277,734.75,3745.0,1.0276,211.28,1330.75,1.3955,116.17968700000002,132.65,88.55,0.012145999999999999,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2373.25,594.4,830.1,1410.0,30.59,1.0725,371.1,108.94531200000002,117.953125,121.21875,118.71875,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.91,2984.0,107.595,2361.0,116.12,2430.0,102.01,1419.5,4.49,3.0515,3.772,1835.0,3.0319,34.47,758.8
2011-03-04 00:14:00,1.0127,58.94,1.6277,734.75,3745.0,1.0276,211.01,1330.75,1.3954,116.17968700000002,132.65,88.55,0.012145,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2372.75,594.4,830.1,1410.0,30.59,1.0725,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.91,2984.0,107.595,2361.0,116.12,2430.0,102.01,1419.5,4.49,3.0515,3.772,1835.0,3.0319,34.47,758.8
2011-03-04 00:15:00,1.0128,58.94,1.6277,734.75,3745.0,1.0276,211.01,1330.75,1.3955,116.17968700000002,132.65,88.55,0.012145999999999999,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2373.25,594.4,830.1,1410.0,30.59,1.0725,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.91,2984.0,107.595,2361.0,116.12,2430.0,102.02,1419.4,4.49,3.0515,3.772,1835.0,3.0319,34.47,758.8
2011-03-04 00:16:00,1.0128,58.94,1.6277,734.75,3745.0,1.0276,210.96,1331.0,1.3955,116.17968700000002,132.65,88.55,0.012145,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2373.75,594.4,830.1,1410.0,30.59,1.0725,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.91,2984.0,107.595,2361.0,116.12,2430.0,102.03,1419.2,4.49,3.0515,3.772,1835.0,3.0319,34.47,758.8
2011-03-04 00:17:00,1.0129,58.94,1.6277,734.75,3745.0,1.0277,210.96,1331.0,1.3956,116.1875,132.65,88.55,0.012145,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2373.75,594.4,829.8,1410.0,30.59,1.0725,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.98,2984.0,107.595,2361.0,116.12,2430.0,102.05,1419.2,4.49,3.0515,3.773,1835.0,3.0319,34.47,758.8
2011-03-04 00:18:00,1.0129,58.94,1.6277,734.75,3745.0,1.0277,211.02,1331.0,1.3955,116.1875,132.65,88.55,0.012144,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2373.75,594.4,829.8,1410.0,30.59,1.0725,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.98,2984.0,107.595,2361.0,116.12,2430.0,102.06,1419.2,4.489,3.0515,3.773,1835.0,3.0319,34.46,758.8
2011-03-04 00:19:00,1.0129,58.94,1.6277,734.75,3745.0,1.0276,211.0,1331.0,1.3954,116.1875,132.65,88.55,0.012144,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2372.75,594.4,829.8,1410.0,30.59,1.0725,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.96,2984.0,107.595,2361.0,116.12,2430.0,102.06,1419.2,4.4905,3.0515,3.773,1834.8,3.0319,34.47,758.8
2011-03-04 00:20:00,1.0129,58.94,1.6277,734.75,3745.0,1.0276,211.0,1330.75,1.3954,116.1875,132.65,88.55,0.012144,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2372.75,594.4,829.8,1410.0,30.59,1.0725,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.94,2984.0,107.595,2361.0,116.12,2430.0,102.01,1419.2,4.4885,3.0515,3.773,1834.8,3.0319,34.455,758.8
2011-03-04 00:21:00,1.013,58.94,1.6277,734.75,3745.0,1.0276,211.0,1330.75,1.3954,116.19531200000002,132.65,88.55,0.012144,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2372.75,594.4,829.8,1409.0,30.59,1.0725,371.1,108.953125,117.953125,121.21875,118.78125,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.9,2984.0,107.595,2361.0,116.12,2430.0,101.99,1419.1,4.49,3.0515,3.773,1834.8,3.0319,34.46,758.8
2011-03-04 00:22:00,1.013,58.94,1.6277,734.25,3745.0,1.0276,211.34,1330.75,1.3955,116.19531200000002,132.65,88.55,0.012145,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2372.75,594.4,829.8,1409.0,30.59,1.0725,371.1,108.953125,117.953125,121.21875,118.78125,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.92,2984.0,107.595,2361.0,116.12,2430.0,101.95,1419.0,4.489,3.0515,3.773,1834.8,3.0319,34.44,758.8
2011-03-04 00:23:00,1.0131,58.94,1.6277,734.25,3745.0,1.0276,211.35,1330.75,1.3955,116.19531200000002,132.65,88.55,0.012145,276.35,921.5,115.05,1758.4,1139.3,10700.0,10670.0,2372.75,594.4,829.8,1409.0,30.59,1.0725,371.1,108.953125,117.953125,121.21875,118.78125,19.55,827.0,12184.0,122.66,115.98,103.1,101.98,114.88,2984.0,107.595,2361.0,116.12,2430.0,101.99,1419.1,4.489,3.0515,3.7689999999999997,1834.8,3.0319,34.44,758.8
2011-03-04 00:24:00,1.0132,58.94,1.6277,734.25,3745.0,1.0277,211.11,1331.0,1.3955,116.19531200000002,132.65,88.55,0.012145,276.35,922.0,115.05,1758.4,1139.3,10700.0,10670.0,2373.0,594.4,829.5,1409.0,30.59,1.0726,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.5,12184.0,122.66,115.98,103.1,101.98,114.88,2984.0,107.595,2361.0,116.12,2430.0,102.0,1419.0,4.487,3.0515,3.7689999999999997,1834.8,3.0319,34.46,758.8
2011-03-04 00:25:00,1.013,58.94,1.6277,734.25,3745.0,1.0277,211.11,1330.75,1.3955,116.19531200000002,132.65,88.55,0.012145,276.35,922.0,115.05,1758.4,1139.3,10700.0,10670.0,2373.0,594.4,829.5,1409.0,30.59,1.0726,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.5,12184.0,122.66,115.98,103.1,101.98,114.88,2984.0,107.595,2361.0,116.12,2430.0,102.05,1419.0,4.487,3.0515,3.7689999999999997,1834.8,3.0319,34.46,758.8
2011-03-04 00:26:00,1.0131,58.94,1.6277,734.25,3745.0,1.0277,211.11,1330.5,1.3955,116.19531200000002,132.65,88.55,0.012145,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2373.0,594.4,829.5,1409.0,30.59,1.0726,371.1,108.94531200000002,117.96875,121.21875,118.75,19.55,827.5,12184.0,122.66,115.98,103.1,101.98,114.88,2984.0,107.595,2361.0,116.12,2430.0,102.04,1419.0,4.487,3.0515,3.7689999999999997,1834.8,3.0319,34.46,758.8
2011-03-04 00:27:00,1.013,58.94,1.6276,734.25,3745.0,1.0277,211.4,1330.25,1.3954,116.1875,132.65,88.55,0.012144,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2372.75,594.4,829.5,1409.0,30.59,1.0726,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.5,12184.0,122.66,115.98,103.1,101.98,114.88,2984.0,107.595,2361.0,116.12,2430.0,102.02,1418.8,4.4895,3.0515,3.763,1834.8,3.0319,34.46,758.8
2011-03-04 00:28:00,1.0131,58.94,1.6276,734.25,3745.0,1.0276,211.66,1330.75,1.3955,116.1875,132.65,88.55,0.012143000000000001,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2373.0,594.4,829.5,1409.0,30.59,1.0726,371.1,108.94531200000002,117.953125,121.21875,118.75,19.55,827.5,12184.0,122.66,115.98,103.1,101.98,114.88,2984.0,107.595,2361.0,116.12,2430.0,102.02,1418.7,4.4865,3.0515,3.766,1834.8,3.0319,34.44,758.8
2011-03-04 00:29:00,1.0131,58.94,1.6276,734.25,3745.0,1.0276,211.67,1330.75,1.3956,116.1875,132.65,88.55,0.012142,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2373.25,594.4,829.5,1409.0,30.59,1.0726,371.1,108.94531200000002,117.953125,121.15625,118.75,19.55,827.5,12184.0,122.66,115.98,103.1,101.98,114.95,2984.0,107.595,2361.0,116.12,2430.0,102.02,1418.6,4.4875,3.0515,3.766,1833.5,3.0319,34.45,758.8
2011-03-04 00:30:00,1.0131,58.94,1.6276,734.25,3745.0,1.0276,211.58,1330.75,1.3956,116.1875,132.65,88.55,0.012140999999999999,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2373.25,594.4,829.5,1409.0,30.59,1.0726,371.1,108.94531200000002,117.9375,121.15625,118.71875,19.55,827.5,12184.0,122.66,115.98,103.1,101.98,114.9,2984.0,107.595,2361.0,116.12,2430.0,102.0,1418.6,4.487,3.0515,3.766,1833.5,3.0319,34.44,758.8
2011-03-04 00:31:00,1.0132,58.94,1.6277,734.25,3745.0,1.0277,211.38,1330.75,1.3956,116.1875,132.65,88.55,0.012145999999999999,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2373.5,594.4,829.5,1409.0,30.59,1.0728,371.1,108.94531200000002,117.9375,121.15625,118.71875,19.55,827.5,12184.0,122.66,115.98,103.1,101.95,114.93,2984.0,107.595,2361.0,116.12,2430.0,102.02,1418.6,4.492,3.0515,3.7689999999999997,1833.5,3.0319,34.45,758.8
2011-03-04 00:32:00,1.0133,58.94,1.6279,734.25,3745.0,1.0277,211.35,1330.75,1.3957,116.1875,132.65,88.55,0.012145999999999999,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2373.75,594.4,829.5,1409.25,30.59,1.0728,371.1,108.94531200000002,117.9375,121.15625,118.75,19.55,827.5,12184.0,122.66,115.98,103.1,101.95,114.88,2984.0,107.595,2361.0,116.12,2430.0,102.02,1418.8,4.495,3.0515,3.7689999999999997,1833.5,3.0319,34.465,758.8
2011-03-04 00:33:00,1.0133,59.0,1.6279,734.5,3745.0,1.0278,211.35,1330.75,1.3956,116.1875,132.65,88.55,0.012147,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2373.75,594.4,829.5,1410.25,30.59,1.0728,371.2,108.94531200000002,117.9375,121.15625,118.75,19.55,827.25,12184.0,122.66,115.98,103.1,101.95,114.89,2984.0,107.595,2361.0,116.12,2430.0,102.02,1418.8,4.4915,3.0515,3.7689999999999997,1834.8,3.0319,34.485,758.8
2011-03-04 00:34:00,1.013,59.0,1.6279,734.5,3745.0,1.0278,211.35,1330.75,1.3955,116.1875,132.65,88.55,0.012147,276.35,922.0,115.05,1758.4,1139.3,10700.0,10670.0,2374.25,594.4,829.5,1410.25,30.59,1.0728,371.2,108.94531200000002,117.9375,121.15625,118.75,19.55,827.25,12184.0,122.66,115.98,103.1,101.95,114.9,2984.0,107.595,2361.0,116.12,2430.0,102.06,1419.1,4.49,3.0515,3.7689999999999997,1834.8,3.0319,34.485,758.8
2011-03-04 00:35:00,1.013,59.02,1.6277,734.5,3745.0,1.0277,211.36,1331.0,1.3955,116.1875,132.65,88.55,0.012147,276.35,922.0,115.05,1758.4,1139.3,10700.0,10670.0,2374.25,594.4,829.5,1410.25,30.59,1.073,371.2,108.94531200000002,117.9375,121.15625,118.75,19.55,827.25,12184.0,122.66,115.98,103.1,101.95,114.9,2984.0,107.595,2361.0,116.12,2430.0,102.05,1419.2,4.4925,3.0515,3.7689999999999997,1834.8,3.0319,34.46,758.8
2011-03-04 00:36:00,1.013,59.0,1.6277,734.5,3745.0,1.0278,211.48,1331.0,1.3955,116.1875,132.65,88.55,0.012147,276.35,922.0,115.05,1758.4,1139.3,10700.0,10670.0,2374.25,594.4,829.5,1410.0,30.59,1.073,371.2,108.94531200000002,117.9375,121.15625,118.71875,19.55,827.25,12184.0,122.66,115.98,103.1,101.95,114.91,2984.0,107.595,2361.0,116.12,2430.0,102.03,1418.7,4.493,3.0515,3.765,1834.8,3.0319,34.465,758.8
2011-03-04 00:37:00,1.0131,59.0,1.6278,734.5,3745.0,1.0278,211.48,1330.75,1.3956,116.1875,132.65,88.55,0.012147,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2373.25,594.4,829.5,1410.0,30.59,1.073,371.1,108.94531200000002,117.9375,121.15625,118.75,19.55,827.25,12184.0,122.66,115.98,103.1,101.95,114.9,2984.0,107.595,2361.0,116.12,2430.0,102.05,1418.8,4.494,3.0515,3.765,1834.8,3.0319,34.47,758.8
2011-03-04 00:38:00,1.0131,59.0,1.6279,734.5,3745.0,1.0278,211.55,1330.75,1.3955,116.1875,132.65,88.55,0.012147,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2373.25,594.4,829.5,1408.5,30.59,1.073,370.5,108.94531200000002,117.9375,121.15625,118.75,19.55,827.25,12184.0,122.66,115.98,103.1,101.95,114.9,2984.0,107.595,2361.0,116.12,2430.0,102.05,1418.4,4.492,3.0515,3.765,1834.8,3.0319,34.45,758.8
2011-03-04 00:39:00,1.013,59.0,1.6278,734.25,3745.0,1.0278,211.48,1330.75,1.3955,116.1875,132.65,88.55,0.012147,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2372.75,594.4,829.5,1408.5,30.59,1.073,370.5,108.94531200000002,117.9375,121.15625,118.75,19.55,827.25,12184.0,122.66,115.98,103.1,101.95,114.9,2984.0,107.595,2361.0,116.12,2430.0,102.06,1418.4,4.491,3.0515,3.765,1834.8,3.0319,34.45,758.8
2011-03-04 00:40:00,1.013,59.0,1.6278,734.0,3745.0,1.0278,211.35,1330.75,1.3955,116.1875,132.65,88.55,0.012147,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2372.75,594.4,829.5,1407.75,30.59,1.073,370.5,108.94531200000002,117.9375,121.15625,118.75,19.55,827.25,12184.0,122.66,115.98,103.1,101.95,114.98,2984.0,107.595,2361.0,116.12,2430.0,102.03,1418.2,4.4895,3.0515,3.765,1834.8,3.0319,34.45,758.8
2011-03-04 00:41:00,1.0131,59.0,1.6278,734.0,3745.0,1.0278,211.35,1330.75,1.3955,116.1875,132.65,88.55,0.012147,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2372.75,594.4,829.5,1407.75,30.59,1.0731,370.5,108.94531200000002,117.9375,121.15625,118.75,19.55,827.25,12184.0,122.66,115.98,103.1,101.95,114.98,2984.0,107.595,2361.0,116.12,2430.0,102.05,1418.0,4.489,3.0515,3.765,1834.8,3.0319,34.44,758.8
2011-03-04 00:42:00,1.0129,58.92,1.6278,734.0,3745.0,1.0278,211.35,1330.75,1.3956,116.17968700000002,132.65,88.55,0.012147,276.35,922.0,115.05,1758.4,1139.3,10695.0,10670.0,2372.75,594.4,829.5,1407.5,30.59,1.0731,370.5,108.94531200000002,117.9375,121.15625,118.75,19.55,827.0,12184.0,122.66,115.98,103.1,101.95,114.93,2984.0,107.595,2361.0,116.12,2430.0,102.05,1418.1,4.4875,3.0515,3.765,1834.8,3.0319,34.44,758.8
2011-03-04 00:43:00,1.0129,58.92,1.6277,734.0,3745.0,1.0278,211.35,1331.0,1.3956,116.17968700000002,132.65,88.55,0.012145999999999999,276.35,922.0,115.05,1758.4,1139.3,10700.0,10670.0,2372.75,594.4,829.5,1407.5,30.59,1.0731,370.4,108.94531200000002,117.9375,121.15625,118.71875,19.55,827.0,12184.0,122.66,115.98,103.1,101.95,114.93,2984.0,107.595,2361.0,116.12,2430.0,102.06,1418.2,4.4855,3.0515,3.765,1834.1,3.0319,34.455,758.8
2011-03-04 00:44:00,1.0131,58.88,1.6278,734.0,3745.0,1.0278,211.35,1330.75,1.3956,116.17968700000002,132.65,88.55,0.012147,276.35,922.0,115.05,1758.4,1139.3,10700.0,10670.0,2372.75,594.4,829.5,1407.5,30.59,1.0731,370.4,108.94531200000002,117.9375,121.15625,118.71875,19.55,827.0,12184.0,122.66,115.98,103.1,101.95,114.93,2984.0,107.595,2361.0,116.12,2430.0,102.06,1418.2,4.4855,3.0515,3.765,1834.1,3.0319,34.465,758.8
2011-03-04 00:45:00,1.0131,58.88,1.6278,734.0,3745.0,1.0278,211.6,1330.75,1.3956,116.17968700000002,132.65,88.55,0.012145999999999999,276.35,922.0,115.05,1758.4,1139.3,10700.0,10670.0,2372.75,594.4,829.5,1407.25,30.59,1.0732,370.6,108.94531200000002,117.9375,121.15625,118.71875,19.55,827.0,12184.0,122.66,115.98,103.1,101.95,114.92,2984.0,107.595,2361.0,116.12,2430.0,102.11,1418.3,4.4855,3.0515,3.765,1834.1,3.0319,34.47,758.8
2011-03-04 00:46:00,1.0131,58.89,1.6278,734.0,3745.0,1.0278,211.6,1330.75,1.3956,116.171875,132.65,88.55,0.012145999999999999,276.35,922.0,115.05,1758.4,1139.3,10700.0,10670.0,2372.75,594.4,829.5,1407.25,30.59,1.0733,370.6,108.94531200000002,117.9375,121.15625,118.71875,19.55,826.5,12184.0,122.66,115.98,103.1,101.95,114.94,2984.0,107.595,2361.0,116.12,2430.0,102.1,1418.2,4.4915,3.0515,3.765,1834.1,3.0319,34.47,758.8
2011-03-04 00:47:00,1.0131,58.89,1.6278,734.5,3745.0,1.0278,211.54,1331.0,1.3957,116.171875,132.65,88.55,0.012145999999999999,276.35,922.0,115.05,1758.4,1139.3,10700.0,10670.0,2372.75,594.4,829.5,1407.25,30.59,1.0733,370.6,108.94531200000002,117.9375,121.15625,118.71875,19.55,826.75,12184.0,122.66,115.98,103.1,101.95,115.0,2984.0,107.595,2361.0,116.12,2430.0,102.1,1418.2,4.4885,3.0515,3.765,1834.1,3.0319,34.47,758.8
2011-03-04 00:48:00,1.0131,58.89,1.6277,734.5,3745.0,1.0278,211.41,1330.5,1.3955,116.17968700000002,132.65,88.55,0.012145999999999999,276.35,922.0,115.05,1758.4,1139.3,10700.0,10670.0,2372.25,594.4,829.5,1407.25,30.59,1.0733,370.6,108.94531200000002,117.9375,121.15625,118.71875,19.55,826.25,12184.0,122.66,115.98,103.1,101.95,115.0,2984.0,107.595,2361.0,116.12,2430.0,102.07,1418.2,4.492,3.0515,3.765,1834.1,3.0319,34.47,758.8
2011-03-04 00:49:00,1.0131,58.89,1.6277,734.5,3745.0,1.0277,211.35,1330.75,1.3956,116.17968700000002,132.65,88.55,0.012145,276.35,921.75,115.075,1758.4,1139.3,10700.0,10670.0,2372.25,594.4,829.5,1407.25,30.59,1.0732,370.7,108.94531200000002,117.9375,121.15625,118.71875,19.55,827.0,12184.0,122.66,115.98,103.1,101.95,114.95,2984.0,107.595,2361.0,116.12,2430.0,102.07,1418.4,4.49,3.0515,3.765,1834.2,3.0319,34.47,758.8
2011-03-04 00:50:00,1.013,58.9,1.6275,734.5,3745.0,1.0276,211.35,1330.75,1.3955,116.17968700000002,132.65,88.55,0.012144,276.35,921.75,115.075,1758.4,1139.3,10700.0,10670.0,2373.0,594.4,829.5,1407.25,30.59,1.0732,370.6,108.94531200000002,117.9375,121.15625,118.71875,19.55,827.0,12184.0,122.66,115.98,103.1,101.95,114.9,2984.0,107.595,2361.0,116.12,2430.0,102.06,1418.3,4.4895,3.0515,3.765,1834.2,3.0319,34.47,758.8
2011-03-04 00:51:00,1.013,58.89,1.6275,734.5,3745.0,1.0277,211.35,1330.75,1.3955,116.17968700000002,132.65,88.55,0.012145999999999999,276.35,921.5,115.075,1758.4,1139.3,10700.0,10670.0,2373.0,594.4,829.5,1407.25,30.59,1.0732,370.6,108.94531200000002,117.9375,121.15625,118.71875,19.55,826.5,12184.0,122.66,115.98,103.1,101.95,114.9,2984.0,107.595,2361.0,116.12,2430.0,102.07,1418.4,4.49,3.0515,3.77,1834.2,3.0319,34.47,758.8
2011-03-04 00:52:00,1.0131,58.92,1.6276,734.25,3745.0,1.0277,211.36,1331.0,1.3956,116.1875,132.65,88.55,0.012147,276.35,921.5,115.075,1758.4,1139.3,10700.0,10665.0,2373.25,594.4,829.5,1408.0,30.59,1.0732,370.7,108.94531200000002,117.9375,121.15625,118.75,19.55,826.5,12184.0,122.66,115.98,103.1,101.95,114.88,2984.0,107.595,2361.0,116.12,2430.0,102.07,1418.6,4.49,3.0515,3.765,1834.2,3.0319,34.475,758.8
