,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2011-10-07 00:01:00,0.9711,49.3,1.5459,605.5,2690.0,0.963,103.11,1159.0,1.3429,122.35156200000002,141.725,89.05,0.013061000000000001,235.8,700.75,122.125,1406.2,870.5,8645.0,8665.0,2208.75,521.2,671.9,1160.75,24.88,1.0894,303.4,110.08593700000002,129.53125,157.75,142.40625,37.85,618.75,11056.0,135.86,121.84,122.22,82.93,105.99,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.95,1664.6,3.329,2.8652,3.591,1539.9,2.686,32.395,646.6
2011-10-07 00:02:00,0.9708,49.3,1.5459,605.5,2690.0,0.9629,103.11,1159.0,1.3426,122.34375,141.725,89.05,0.013063,235.8,700.75,122.125,1406.2,870.5,8645.0,8665.0,2209.0,521.2,671.9,1160.75,24.88,1.089,303.4,110.08593700000002,129.53125,157.75,142.375,37.85,618.75,11055.0,135.86,121.84,122.22,82.98,106.0,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.94,1664.7,3.331,2.8652,3.591,1539.9,2.686,32.395,646.6
2011-10-07 00:03:00,0.9701,49.3,1.5459,605.5,2690.0,0.9628,103.11,1159.0,1.3425,122.35156200000002,141.725,89.05,0.013063,235.8,700.75,122.125,1406.2,870.5,8645.0,8665.0,2208.75,521.2,671.9,1160.75,24.88,1.0894,303.4,110.08593700000002,129.53125,157.75,142.375,37.85,618.75,11053.0,135.86,121.84,122.22,82.98,105.98,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.96,1664.7,3.3305,2.8652,3.591,1539.9,2.686,32.395,646.6
2011-10-07 00:04:00,0.9701,49.3,1.5456,605.5,2690.0,0.9627,103.11,1159.0,1.3425,122.35156200000002,141.725,89.05,0.013062,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2209.0,521.2,671.9,1160.75,24.88,1.0894,303.4,110.08593700000002,129.546875,157.75,142.375,37.85,618.75,11054.0,135.86,121.84,122.22,82.98,105.98,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.97,1665.4,3.331,2.8652,3.591,1539.9,2.686,32.43,646.6
2011-10-07 00:05:00,0.9696,49.3,1.5453,605.0,2690.0,0.9626,103.11,1158.5,1.3423,122.35156200000002,141.725,89.05,0.013062,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2208.25,521.2,671.7,1160.0,24.88,1.0892,303.4,110.08593700000002,129.546875,157.75,142.375,37.85,618.75,11050.0,135.86,121.84,122.22,82.92,105.9,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.95,1664.7,3.3285,2.8652,3.591,1539.7,2.686,32.435,646.6
2011-10-07 00:06:00,0.9695,49.26,1.5451,604.75,2690.0,0.9627,103.11,1158.75,1.3423,122.35156200000002,141.725,89.05,0.013063,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2208.5,521.2,671.7,1159.75,24.88,1.0891,303.4,110.08593700000002,129.546875,157.75,142.40625,37.85,618.5,11051.0,135.86,121.84,122.22,82.98,106.01,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.99,1664.6,3.328,2.8652,3.591,1539.7,2.686,32.425,646.6
2011-10-07 00:07:00,0.9695,49.25,1.5454,604.0,2690.0,0.9625,103.11,1158.5,1.3426,122.359375,141.725,89.05,0.013063,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.7,1159.75,24.88,1.0891,303.4,110.08593700000002,129.546875,157.75,142.40625,37.85,617.0,11050.0,135.86,121.84,122.22,82.98,105.92,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.97,1663.7,3.327,2.8652,3.591,1538.8,2.686,32.41,646.6
2011-10-07 00:08:00,0.9693,49.25,1.545,604.25,2690.0,0.9622,103.11,1158.25,1.3422,122.35156200000002,141.725,89.05,0.013063,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.6,1159.25,24.88,1.0893,303.4,110.08593700000002,129.546875,157.75,142.40625,37.85,617.0,11048.0,135.86,121.84,122.22,82.98,105.96,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.94,1663.7,3.3205,2.8654,3.591,1538.8,2.686,32.37,646.6
2011-10-07 00:09:00,0.9695,49.25,1.5453,604.25,2690.0,0.9623,103.11,1158.25,1.3423,122.35156200000002,141.725,89.05,0.013062,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.6,1159.25,24.88,1.0892,303.4,110.08593700000002,129.546875,157.75,142.375,37.85,617.0,11048.0,135.86,121.84,122.22,82.96,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.98,1663.6,3.32,2.8654,3.591,1539.1,2.686,32.37,646.6
2011-10-07 00:10:00,0.9695,49.25,1.5453,603.75,2690.0,0.9624,103.11,1158.25,1.3424,122.35156200000002,141.725,89.05,0.013062,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.5,1159.0,24.88,1.0896,303.4,110.08593700000002,129.546875,157.75,142.375,37.85,617.0,11047.0,135.86,121.84,122.22,82.96,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.95,1663.7,3.317,2.8654,3.591,1539.1,2.686,32.37,646.6
2011-10-07 00:11:00,0.9698,49.25,1.5453,604.0,2690.0,0.9623,103.11,1158.5,1.3423,122.35156200000002,141.725,89.05,0.013062,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.4,1159.0,24.88,1.0894,303.4,110.08593700000002,129.53125,157.75,142.34375,37.85,617.0,11048.0,135.86,121.84,122.22,82.96,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.96,1663.6,3.314,2.8654,3.591,1538.2,2.686,32.375,646.6
2011-10-07 00:12:00,0.97,49.24,1.5454,604.0,2690.0,0.9625,103.11,1158.5,1.3425,122.35156200000002,141.725,89.05,0.013062,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.5,1159.75,24.88,1.0889,303.4,110.08593700000002,129.53125,157.75,142.34375,37.85,617.75,11049.0,135.86,121.84,122.22,82.96,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.98,1663.9,3.317,2.8654,3.591,1539.4,2.686,32.375,646.6
2011-10-07 00:13:00,0.9704,49.24,1.5456,604.75,2690.0,0.9625,103.11,1158.25,1.3425,122.34375,141.725,89.05,0.013062,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.5,1160.0,24.88,1.0894,303.4,110.08593700000002,129.53125,157.75,142.375,37.85,617.75,11047.0,135.86,121.84,122.22,82.96,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.96,1663.8,3.3175,2.8654,3.591,1538.2,2.686,32.39,646.6
2011-10-07 00:14:00,0.9702,49.28,1.5455,604.75,2690.0,0.9625,103.11,1158.25,1.3426,122.34375,141.725,89.05,0.013062,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.5,1160.0,24.88,1.0894,303.4,110.08593700000002,129.53125,157.75,142.375,37.85,618.0,11047.0,135.86,121.84,122.22,82.96,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.95,1663.5,3.3165,2.8654,3.591,1538.2,2.686,32.39,646.6
2011-10-07 00:15:00,0.9703,49.28,1.5457,604.75,2690.0,0.9624,103.11,1158.5,1.3426,122.34375,141.725,89.05,0.013063,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.5,1160.0,24.88,1.0895,303.4,110.08593700000002,129.53125,157.75,142.375,37.85,618.0,11049.0,135.86,121.84,122.22,82.96,105.94,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.95,1663.1,3.315,2.8654,3.591,1538.8,2.686,32.345,646.6
2011-10-07 00:16:00,0.9701,49.25,1.5455,604.75,2690.0,0.9624,103.11,1158.5,1.3424,122.34375,141.725,89.05,0.013062,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.5,1160.0,24.88,1.0887,303.4,110.08593700000002,129.53125,157.75,142.375,37.85,618.0,11049.0,135.86,121.84,122.22,82.96,105.97,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.95,1663.1,3.317,2.8654,3.591,1538.8,2.686,32.345,646.6
2011-10-07 00:17:00,0.9698,49.25,1.5453,605.0,2690.0,0.9622,103.11,1158.0,1.3423,122.34375,141.725,89.05,0.013062,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.5,1160.25,24.88,1.0892,303.6,110.08593700000002,129.515625,157.75,142.375,37.85,618.0,11047.0,135.86,121.84,122.22,82.96,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.95,1663.0,3.3165,2.8664,3.591,1536.2,2.686,32.345,646.6
2011-10-07 00:18:00,0.9696,49.25,1.5453,605.0,2690.0,0.9621,103.11,1158.25,1.3422,122.34375,141.725,89.05,0.013061000000000001,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.5,1160.25,24.88,1.0887,303.6,110.08593700000002,129.515625,157.75,142.375,37.85,618.0,11047.0,135.86,121.84,122.22,82.96,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.94,1663.6,3.315,2.8664,3.591,1536.6,2.686,32.365,646.6
2011-10-07 00:19:00,0.9698,49.25,1.5455,605.0,2690.0,0.9622,103.11,1158.25,1.3425,122.33593700000002,141.725,89.05,0.013061000000000001,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.5,1160.25,24.88,1.0887,303.6,110.08593700000002,129.5,157.75,142.34375,37.85,618.0,11047.0,135.86,121.84,122.22,82.96,105.91,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.96,1664.3,3.3155,2.8664,3.591,1536.6,2.686,32.36,646.6
2011-10-07 00:20:00,0.9697,49.25,1.5453,605.0,2690.0,0.9622,103.11,1158.25,1.3425,122.33593700000002,141.725,89.075,0.013061000000000001,235.8,700.75,122.15,1406.2,870.5,8645.0,8665.0,2207.5,521.2,671.3,1160.0,24.88,1.0886,303.5,110.08593700000002,129.5,157.75,142.34375,37.85,617.75,11044.0,135.86,121.84,122.22,82.96,105.91,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.92,1664.0,3.3125,2.8664,3.591,1537.3,2.686,32.36,646.6
2011-10-07 00:21:00,0.9699,49.25,1.5454,605.0,2690.0,0.9621,103.11,1158.0,1.3424,122.33593700000002,141.725,89.075,0.013062,235.8,700.75,122.125,1406.2,870.5,8645.0,8665.0,2207.5,521.2,671.3,1160.0,24.88,1.0887,303.5,110.08593700000002,129.515625,157.75,142.3125,37.85,617.75,11046.0,135.86,121.84,122.22,82.96,105.91,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.91,1663.8,3.314,2.8664,3.591,1537.3,2.686,32.36,646.6
2011-10-07 00:22:00,0.97,49.25,1.5455,604.5,2690.0,0.9621,103.11,1158.75,1.3425,122.33593700000002,141.725,89.075,0.013062,235.8,700.75,122.125,1406.2,870.5,8645.0,8665.0,2208.5,521.2,671.5,1160.0,24.88,1.0887,303.5,110.08593700000002,129.484375,157.75,142.3125,37.85,617.5,11050.0,135.86,121.84,122.22,82.96,105.91,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.93,1663.8,3.314,2.8664,3.591,1537.3,2.686,32.395,646.6
2011-10-07 00:23:00,0.9701,49.25,1.5454,604.5,2690.0,0.9621,103.11,1158.5,1.3423,122.33593700000002,141.725,89.075,0.013062,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.5,1160.0,24.88,1.0887,303.5,110.08593700000002,129.5,157.75,142.3125,37.85,617.75,11049.0,135.86,121.84,122.22,82.96,105.91,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.92,1663.5,3.315,2.8664,3.591,1537.3,2.686,32.395,646.6
2011-10-07 00:24:00,0.9705,49.25,1.5455,604.5,2690.0,0.9622,103.11,1158.5,1.3424,122.33593700000002,141.725,89.075,0.013059999999999999,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.7,1160.0,24.88,1.0886,303.7,110.08593700000002,129.5,157.75,142.3125,37.85,617.75,11049.0,135.86,121.84,122.22,82.99,106.01,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,83.0,1663.6,3.3165,2.8664,3.591,1536.7,2.686,32.395,646.6
2011-10-07 00:25:00,0.9708,49.25,1.5456,604.5,2690.0,0.9623,103.11,1158.5,1.3424,122.35156200000002,141.725,89.075,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.6,1160.25,24.88,1.0888,303.7,110.08593700000002,129.515625,157.75,142.34375,37.85,617.75,11050.0,135.86,121.84,122.22,83.0,106.01,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,83.01,1664.8,3.3185,2.8664,3.591,1536.7,2.686,32.395,646.6
2011-10-07 00:26:00,0.9706,49.25,1.5455,604.5,2690.0,0.9621,103.11,1158.25,1.3425,122.35156200000002,141.725,89.075,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.5,1160.25,24.88,1.0885,303.7,110.08593700000002,129.53125,157.75,142.34375,37.85,617.75,11048.0,135.86,121.84,122.22,82.89,106.0,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.99,1664.5,3.3205,2.8664,3.591,1536.7,2.686,32.395,646.6
2011-10-07 00:27:00,0.9704,49.25,1.5455,605.5,2690.0,0.9621,103.11,1158.25,1.3425,122.35156200000002,141.725,89.075,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.5,1160.5,24.88,1.0885,303.7,110.08593700000002,129.53125,157.75,142.375,37.85,618.5,11048.0,135.86,121.84,122.22,82.95,106.02,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.96,1664.7,3.3245,2.8664,3.591,1536.7,2.686,32.42,646.6
2011-10-07 00:28:00,0.9705,49.25,1.5459,606.0,2690.0,0.9621,103.11,1158.25,1.3427,122.35156200000002,141.725,89.075,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.5,1160.5,24.88,1.0885,303.7,110.08593700000002,129.53125,157.75,142.375,37.85,619.5,11048.0,135.86,121.84,122.22,82.95,106.02,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.94,1664.1,3.319,2.8664,3.591,1536.7,2.686,32.415,646.6
2011-10-07 00:29:00,0.9707,49.25,1.5459,605.75,2690.0,0.9622,103.11,1158.5,1.3429,122.35156200000002,141.725,89.075,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2208.75,521.2,671.9,1160.5,24.88,1.0889,303.7,110.08593700000002,129.53125,157.75,142.375,37.85,619.75,11050.0,135.86,121.84,122.22,82.95,106.02,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.98,1664.8,3.32,2.8664,3.591,1536.7,2.686,32.405,646.6
2011-10-07 00:30:00,0.9706,49.25,1.5462,605.75,2690.0,0.9621,103.11,1158.5,1.3428,122.35156200000002,141.725,89.075,0.013062,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2208.75,521.2,671.9,1160.5,24.88,1.0889,303.7,110.08593700000002,129.515625,157.75,142.34375,37.85,619.25,11051.0,135.86,121.84,122.22,82.95,106.02,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.94,1664.2,3.3195,2.8664,3.591,1536.7,2.686,32.39,646.6
2011-10-07 00:31:00,0.9707,49.25,1.5458,605.75,2690.0,0.962,103.11,1158.5,1.3428,122.35156200000002,141.725,89.025,0.013063,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.7,1160.5,24.88,1.0889,303.7,110.08593700000002,129.515625,157.75,142.34375,37.85,619.25,11051.0,135.86,121.84,122.22,82.87,106.0,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.87,1664.0,3.3165,2.8664,3.591,1538.2,2.686,32.335,646.6
2011-10-07 00:32:00,0.9707,49.25,1.5459,605.75,2690.0,0.9621,103.11,1158.5,1.3426,122.35156200000002,141.725,89.025,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2208.0,521.2,671.7,1160.5,24.88,1.0892,303.7,110.08593700000002,129.515625,157.75,142.34375,37.85,619.25,11049.0,135.86,121.84,122.22,82.88,106.0,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.91,1664.1,3.314,2.8664,3.591,1538.2,2.686,32.36,646.6
2011-10-07 00:33:00,0.9707,49.25,1.5459,605.75,2690.0,0.9621,103.11,1158.5,1.3426,122.34375,141.725,89.025,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.5,521.2,671.7,1160.5,24.88,1.0895,303.7,110.08593700000002,129.5,157.75,142.34375,37.85,619.25,11047.0,135.86,121.84,122.22,82.88,106.0,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.88,1663.5,3.3135,2.8664,3.593,1538.2,2.686,32.325,646.6
2011-10-07 00:34:00,0.9706,49.25,1.5459,605.75,2690.0,0.9621,103.11,1158.25,1.3425,122.34375,141.725,89.025,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.7,1160.5,24.88,1.0895,303.7,110.08593700000002,129.515625,157.75,142.34375,37.85,619.25,11047.0,135.86,121.84,122.22,82.88,106.0,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.89,1664.1,3.313,2.8664,3.593,1538.2,2.686,32.33,646.6
2011-10-07 00:35:00,0.9709,49.25,1.5459,605.75,2690.0,0.9622,103.11,1158.5,1.3428,122.34375,141.725,89.025,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.7,1160.5,24.88,1.0895,303.7,110.08593700000002,129.53125,157.75,142.34375,37.85,619.25,11048.0,135.86,121.84,122.22,82.9,106.0,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.92,1665.0,3.312,2.8664,3.593,1538.5,2.6862,32.38,646.6
2011-10-07 00:36:00,0.9707,49.23,1.5461,605.75,2690.0,0.9621,103.11,1158.5,1.3427,122.34375,141.725,89.025,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.75,521.2,671.7,1160.5,24.88,1.0895,303.7,110.08593700000002,129.515625,157.75,142.34375,37.85,619.25,11048.0,135.86,121.84,122.22,82.9,106.0,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.92,1665.2,3.314,2.8664,3.593,1538.5,2.6862,32.395,646.6
2011-10-07 00:37:00,0.9705,49.23,1.5461,605.75,2690.0,0.962,103.11,1158.25,1.3426,122.34375,141.725,89.025,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.5,521.2,671.6,1160.75,24.88,1.0895,303.7,110.08593700000002,129.515625,157.75,142.34375,37.85,619.25,11048.0,135.86,121.84,122.22,82.9,106.0,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.95,1665.0,3.3155,2.8664,3.593,1538.5,2.6862,32.41,646.6
2011-10-07 00:38:00,0.9703,49.23,1.5459,605.75,2690.0,0.9619,103.11,1158.0,1.3426,122.34375,141.725,89.025,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.0,521.2,671.4,1160.75,24.88,1.0895,303.7,110.08593700000002,129.515625,157.75,142.34375,37.85,619.25,11045.0,135.86,121.84,122.22,82.9,106.0,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.89,1663.9,3.313,2.8664,3.593,1538.5,2.6862,32.375,646.6
2011-10-07 00:39:00,0.9701,49.23,1.5457,605.75,2690.0,0.9617,103.11,1157.75,1.3424,122.35156200000002,141.725,89.025,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.5,521.2,671.2,1160.75,24.88,1.0895,303.7,110.08593700000002,129.53125,157.75,142.3125,37.85,619.25,11044.0,135.86,121.84,122.22,82.9,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.83,1663.7,3.3105,2.8664,3.59,1538.5,2.6862,32.325,646.6
2011-10-07 00:40:00,0.9701,49.23,1.5454,605.5,2690.0,0.9616,103.11,1157.75,1.3423,122.359375,141.725,89.025,0.013061000000000001,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.0,521.2,671.2,1160.75,24.88,1.0895,303.7,110.08593700000002,129.53125,157.75,142.34375,37.85,619.25,11042.0,135.86,121.84,122.22,82.9,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.87,1663.8,3.3125,2.8664,3.59,1538.5,2.6862,32.33,646.6
2011-10-07 00:41:00,0.97,49.23,1.5452,605.5,2690.0,0.9616,103.11,1157.75,1.3422,122.35156200000002,141.725,89.025,0.013062,235.8,700.0,122.125,1406.2,870.5,8645.0,8665.0,2207.0,521.2,671.2,1160.0,24.88,1.0891,303.7,110.08593700000002,129.53125,157.75,142.34375,37.85,618.75,11043.0,135.86,121.84,122.22,82.9,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.87,1663.5,3.311,2.8664,3.591,1538.5,2.6862,32.32,646.6
2011-10-07 00:42:00,0.9702,49.23,1.5453,605.5,2690.0,0.9616,103.11,1158.0,1.3424,122.35156200000002,141.725,89.025,0.013062,235.8,700.5,122.125,1406.2,870.5,8645.0,8665.0,2207.0,521.2,671.2,1160.0,24.88,1.0891,303.7,110.09375,129.53125,157.8125,142.34375,37.85,618.25,11044.0,135.86,121.84,122.22,82.9,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.83,1663.8,3.311,2.8664,3.591,1538.5,2.6862,32.32,646.6
2011-10-07 00:43:00,0.9701,49.24,1.5451,605.5,2690.0,0.9615,103.11,1158.0,1.3423,122.35156200000002,141.725,89.025,0.013062,235.8,700.5,122.125,1406.2,870.5,8645.0,8665.0,2207.0,521.2,671.4,1160.0,24.88,1.0891,303.5,110.09375,129.53125,157.8125,142.34375,37.85,618.25,11044.0,135.86,121.84,122.22,82.9,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.84,1663.5,3.3125,2.8664,3.589,1538.5,2.6862,32.31,646.6
2011-10-07 00:44:00,0.9701,49.24,1.5452,605.5,2690.0,0.9614,103.11,1157.75,1.3424,122.35156200000002,141.725,89.025,0.013062,235.8,700.5,122.125,1406.2,870.5,8645.0,8665.0,2207.0,521.2,671.4,1160.0,24.88,1.0891,303.5,110.09375,129.546875,157.8125,142.34375,37.85,618.25,11043.0,135.86,121.84,122.22,82.9,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.82,1663.4,3.3125,2.8664,3.589,1538.5,2.6862,32.29,646.6
2011-10-07 00:45:00,0.9702,49.24,1.5453,605.5,2690.0,0.9615,103.11,1158.0,1.3426,122.35156200000002,141.725,89.025,0.013062,235.8,700.5,122.125,1406.2,870.5,8645.0,8665.0,2207.0,521.2,671.4,1160.25,24.88,1.0891,303.5,110.09375,129.546875,157.8125,142.34375,37.85,618.5,11043.0,135.86,121.84,122.22,82.9,105.95,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.82,1663.3,3.312,2.8664,3.589,1538.5,2.6862,32.3,646.6
2011-10-07 00:46:00,0.9702,49.24,1.5453,605.5,2690.0,0.9615,103.11,1157.75,1.3426,122.34375,141.725,89.025,0.013063,235.8,700.5,122.125,1406.2,870.5,8645.0,8665.0,2207.0,521.2,671.4,1160.25,24.88,1.0891,303.5,110.09375,129.515625,157.8125,142.34375,37.85,618.5,11043.0,135.86,121.84,122.22,82.9,105.85,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.8,1663.5,3.311,2.8664,3.589,1538.5,2.6862,32.305,646.6
2011-10-07 00:47:00,0.9702,49.24,1.5453,605.5,2690.0,0.9616,103.11,1157.75,1.3425,122.34375,141.725,89.025,0.013063,235.8,700.5,122.125,1406.2,870.5,8645.0,8665.0,2206.75,521.2,671.2,1160.25,24.88,1.0891,303.5,110.09375,129.53125,157.8125,142.34375,37.85,618.5,11043.0,135.86,121.84,122.22,82.9,105.85,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.77,1663.4,3.3105,2.8664,3.589,1536.3,2.683,32.29,646.6
2011-10-07 00:48:00,0.97,49.24,1.5452,605.5,2690.0,0.9615,103.11,1157.75,1.3424,122.35156200000002,141.725,89.025,0.013063,235.8,700.5,122.125,1406.2,870.5,8645.0,8665.0,2206.75,521.2,671.2,1160.25,24.88,1.0891,303.5,110.09375,129.53125,157.8125,142.34375,37.85,618.5,11043.0,135.86,121.84,122.22,82.9,105.85,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.77,1662.5,3.311,2.8664,3.589,1533.2,2.683,32.24,646.6
2011-10-07 00:49:00,0.97,49.24,1.5454,605.75,2690.0,0.9615,103.11,1157.75,1.3425,122.35156200000002,141.725,89.025,0.013062,235.8,700.5,122.125,1406.2,870.5,8645.0,8665.0,2206.75,521.2,671.3,1160.25,24.88,1.0889,303.5,110.09375,129.53125,157.8125,142.34375,37.85,618.5,11043.0,135.86,121.84,122.22,82.9,105.85,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.76,1661.8,3.3065,2.8664,3.589,1533.0,2.683,32.25,646.6
2011-10-07 00:50:00,0.9701,49.24,1.5454,605.75,2690.0,0.9614,103.11,1157.75,1.3424,122.35156200000002,141.725,89.025,0.013063,235.8,700.5,122.125,1406.2,870.5,8645.0,8665.0,2206.75,521.2,671.3,1160.25,24.88,1.0892,303.5,110.09375,129.546875,157.8125,142.375,37.85,618.5,11043.0,135.86,121.84,122.22,82.9,105.85,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.74,1661.8,3.3065,2.8664,3.589,1531.0,2.683,32.24,646.6
