,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2013-05-03 00:11:00,1.0236,48.73,1.5519,661.5,2407.0,0.9879,86.41,1591.5,1.3077,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.75,1739.2,1033.1,13945.0,13995.0,2903.75,935.6,1378.5,17.59,1.0705,408.0,110.328125,133.625,166.0625,149.21875,14.65,732.0,14757.0,147.01,127.0,139.18,93.8,102.63,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.81,1472.1,3.176,2.8498,4.034,1506.0,2.7731,24.035,499.6
2013-05-03 00:12:00,1.0236,48.73,1.5519,661.5,2407.0,0.988,86.41,1591.5,1.3077,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.75,1739.2,1033.1,13940.0,13995.0,2903.75,935.6,1378.5,17.59,1.0705,408.0,110.328125,133.625,166.0625,149.21875,14.65,732.0,14756.0,147.01,127.0,139.18,93.8,102.61,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.8,1472.2,3.176,2.8498,4.0360000000000005,1506.0,2.7731,24.035,499.6
2013-05-03 00:13:00,1.0235,48.73,1.5519,661.5,2407.0,0.9879,86.41,1591.25,1.3077,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.75,1739.2,1033.1,13940.0,13995.0,2903.5,935.6,1378.5,17.59,1.0705,408.0,110.328125,133.640625,166.0625,149.21875,14.65,732.0,14755.0,147.01,127.0,139.18,93.8,102.61,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.8,1472.2,3.175,2.8498,4.0360000000000005,1506.0,2.7731,24.035,499.6
2013-05-03 00:14:00,1.0235,48.73,1.5519,661.5,2407.0,0.9879,86.41,1591.25,1.3077,124.77343700000002,149.75,92.825,0.010206,138.55,790.25,123.75,1739.2,1033.1,13940.0,13995.0,2903.5,935.6,1378.0,17.59,1.0705,408.0,110.328125,133.625,166.0625,149.21875,14.65,732.0,14755.0,147.01,127.0,139.18,93.81,102.61,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.8,1472.3,3.1755,2.8498,4.029,1506.0,2.7731,24.035,499.6
2013-05-03 00:15:00,1.0235,48.73,1.5519,661.5,2407.0,0.9878,86.41,1591.5,1.3077,124.77343700000002,149.75,92.825,0.010206,138.55,790.25,123.75,1739.2,1033.1,13940.0,13995.0,2903.5,935.6,1378.0,17.59,1.0705,408.0,110.328125,133.625,166.0625,149.21875,14.65,732.0,14755.0,147.01,127.0,139.18,93.81,102.61,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.8,1472.3,3.1755,2.8498,4.0280000000000005,1506.0,2.7731,24.04,499.6
2013-05-03 00:16:00,1.0235,48.73,1.5519,661.5,2407.0,0.9879,86.41,1591.5,1.3077,124.77343700000002,149.75,92.825,0.010206,138.55,790.25,123.75,1739.2,1033.1,13945.0,13990.0,2903.5,935.6,1378.0,17.59,1.0705,408.0,110.328125,133.625,166.0625,149.21875,14.65,732.0,14755.0,147.01,127.0,139.18,93.81,102.61,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.8,1472.6,3.176,2.8498,4.029,1506.0,2.7731,24.04,499.6
2013-05-03 00:17:00,1.0235,48.73,1.5518,661.5,2407.0,0.9878,86.41,1591.5,1.3076,124.77343700000002,149.75,92.825,0.010206,138.55,790.25,123.75,1739.2,1033.1,13945.0,13990.0,2903.5,935.6,1378.0,17.59,1.0705,408.0,110.328125,133.625,166.0625,149.25,14.65,732.0,14755.0,147.01,127.0,139.18,93.81,102.61,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.8,1472.9,3.177,2.8498,4.032,1506.0,2.7731,24.045,499.6
2013-05-03 00:18:00,1.0235,48.73,1.5518,661.5,2407.0,0.9878,86.41,1591.25,1.3077,124.77343700000002,149.75,92.825,0.010206,138.55,790.25,123.775,1739.2,1033.1,13940.0,13990.0,2903.5,935.6,1378.0,17.59,1.0706,408.0,110.328125,133.625,166.0625,149.25,14.65,732.0,14756.0,147.01,127.0,139.18,93.81,102.61,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.8,1472.9,3.177,2.8498,4.029,1506.0,2.7731,24.045,499.6
2013-05-03 00:19:00,1.0235,48.73,1.5518,661.5,2407.0,0.9877,86.41,1591.25,1.3077,124.77343700000002,149.75,92.825,0.010206,138.55,790.25,123.825,1739.2,1033.1,13940.0,13990.0,2903.5,935.6,1378.0,17.59,1.0706,408.0,110.328125,133.625,166.0625,149.25,14.65,731.5,14754.0,147.01,127.0,139.18,93.81,102.63,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.8,1473.1,3.178,2.8498,4.029,1506.0,2.7731,24.05,499.6
2013-05-03 00:20:00,1.0235,48.73,1.5518,661.5,2407.0,0.9877,86.41,1591.25,1.3078,124.77343700000002,149.75,92.825,0.010206,138.55,790.25,123.825,1739.2,1033.1,13940.0,13990.0,2903.5,935.6,1378.0,17.59,1.0706,408.0,110.328125,133.625,166.0625,149.25,14.65,731.5,14754.0,147.01,127.0,139.18,93.81,102.63,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.79,1473.0,3.1775,2.8498,4.0280000000000005,1506.0,2.7731,24.05,499.6
2013-05-03 00:21:00,1.0235,48.73,1.5518,661.5,2407.0,0.9877,86.41,1591.5,1.3077,124.77343700000002,149.75,92.825,0.010206,138.55,790.25,123.825,1739.2,1033.1,13945.0,13990.0,2903.5,935.6,1378.0,17.59,1.0706,408.0,110.328125,133.625,166.0625,149.25,14.65,731.5,14754.0,147.01,127.0,139.18,93.81,102.63,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.8,1473.2,3.176,2.8498,4.029,1506.7,2.7731,24.05,499.6
2013-05-03 00:22:00,1.0235,48.75,1.5518,661.5,2407.0,0.9877,86.41,1591.25,1.3078,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.825,1739.2,1033.1,13945.0,13990.0,2903.5,935.6,1378.5,17.59,1.0706,408.0,110.328125,133.625,166.0625,149.25,14.65,731.5,14754.0,147.01,127.0,139.18,93.81,102.63,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.8,1473.4,3.176,2.8498,4.029,1506.7,2.7731,24.06,499.6
2013-05-03 00:23:00,1.0235,48.75,1.5518,661.5,2407.0,0.9877,86.41,1591.5,1.3078,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.825,1739.2,1033.1,13945.0,13990.0,2903.5,935.6,1378.5,17.59,1.0706,408.0,110.328125,133.625,166.0625,149.25,14.65,731.5,14754.0,147.01,127.0,139.18,93.81,102.63,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.78,1473.5,3.1755,2.8498,4.029,1506.7,2.7731,24.06,499.6
2013-05-03 00:24:00,1.0235,48.75,1.5518,661.25,2407.0,0.9879,86.41,1591.5,1.3077,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.825,1739.2,1033.1,13945.0,13990.0,2903.5,935.6,1378.5,17.59,1.0706,408.0,110.328125,133.625,166.0625,149.25,14.65,731.5,14754.0,147.01,127.0,139.18,93.79,102.63,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.78,1473.4,3.173,2.8498,4.029,1506.7,2.7731,24.03,499.6
2013-05-03 00:25:00,1.0235,48.75,1.5517,661.25,2407.0,0.9878,86.41,1591.25,1.3077,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.825,1739.2,1033.1,13945.0,13990.0,2903.5,935.6,1378.5,17.59,1.0706,408.0,110.328125,133.625,166.0625,149.21875,14.65,731.5,14754.0,147.01,127.0,139.18,93.79,102.63,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.77,1473.2,3.173,2.8498,4.029,1506.7,2.7731,24.025,499.6
2013-05-03 00:26:00,1.0235,48.75,1.5518,661.25,2407.0,0.9878,86.41,1591.25,1.3077,124.77343700000002,149.75,92.825,0.010206,138.55,790.25,123.825,1739.2,1033.1,13945.0,13990.0,2903.5,935.6,1378.5,17.59,1.0706,408.0,110.328125,133.625,166.0625,149.21875,14.65,731.5,14754.0,147.01,127.0,139.18,93.77,102.64,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.77,1473.3,3.172,2.8498,4.029,1506.7,2.7731,24.03,499.6
2013-05-03 00:27:00,1.0235,48.75,1.5518,661.25,2407.0,0.9878,86.36,1591.25,1.3077,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.8,1739.2,1033.1,13945.0,13990.0,2903.5,935.6,1378.5,17.59,1.0706,408.0,110.328125,133.625,166.0625,149.21875,14.65,731.5,14755.0,147.01,127.0,139.18,93.77,102.64,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.77,1473.4,3.173,2.8498,4.029,1506.7,2.7731,24.03,499.6
2013-05-03 00:28:00,1.0235,48.75,1.5519,661.25,2407.0,0.9878,86.36,1591.25,1.3077,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.8,1739.2,1033.1,13945.0,13990.0,2903.5,935.6,1378.5,17.59,1.0706,408.0,110.328125,133.625,166.0625,149.21875,14.65,731.5,14755.0,147.01,127.0,139.18,93.77,102.64,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.78,1473.4,3.1725,2.8498,4.027,1506.7,2.7731,24.03,499.6
2013-05-03 00:29:00,1.0235,48.75,1.5519,661.25,2407.0,0.9878,86.43,1591.25,1.3077,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.8,1739.2,1033.1,13945.0,13990.0,2903.25,935.6,1378.5,17.59,1.0705,408.0,110.328125,133.609375,166.0625,149.21875,14.65,731.5,14755.0,147.01,127.0,139.18,93.77,102.64,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.79,1473.5,3.173,2.8498,4.029,1506.7,2.7731,24.03,499.6
2013-05-03 00:30:00,1.0235,48.74,1.5519,661.25,2407.0,0.9878,86.43,1591.25,1.3076,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.8,1739.2,1033.1,13945.0,13990.0,2903.25,935.6,1378.5,17.59,1.0705,408.0,110.328125,133.609375,166.0625,149.21875,14.65,731.5,14753.0,147.01,127.0,139.18,93.77,102.62,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.79,1473.5,3.173,2.8498,4.023,1506.7,2.7731,24.03,499.6
2013-05-03 00:31:00,1.0235,48.74,1.5519,661.25,2407.0,0.9878,86.43,1591.25,1.3077,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.8,1739.2,1033.1,13945.0,13990.0,2903.25,935.6,1378.5,17.59,1.0705,408.0,110.328125,133.609375,166.0625,149.21875,14.65,732.0,14753.0,147.01,127.0,139.18,93.77,102.62,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.76,1473.4,3.1735,2.8498,4.029,1506.7,2.7731,24.025,499.6
2013-05-03 00:32:00,1.0235,48.76,1.5519,661.25,2407.0,0.9877,86.43,1591.25,1.3077,124.77343700000002,149.75,92.825,0.010206,138.55,790.25,123.8,1739.2,1033.1,13945.0,13990.0,2903.75,935.6,1378.5,17.59,1.0705,408.0,110.328125,133.609375,166.0625,149.21875,14.65,732.0,14755.0,147.01,127.0,139.18,93.77,102.62,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.79,1473.3,3.1725,2.8498,4.031000000000001,1506.7,2.7731,24.025,499.6
2013-05-03 00:33:00,1.0234,48.76,1.5519,661.25,2407.0,0.9877,86.43,1591.5,1.3077,124.77343700000002,149.75,92.825,0.010208,138.55,790.25,123.8,1739.2,1033.1,13945.0,13990.0,2903.75,935.6,1378.5,17.59,1.0705,408.0,110.328125,133.609375,166.0625,149.21875,14.65,732.0,14755.0,147.01,127.0,139.18,93.77,102.62,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.77,1473.8,3.1715,2.8498,4.0360000000000005,1506.7,2.7731,24.025,499.6
2013-05-03 00:34:00,1.0234,48.79,1.552,661.25,2407.0,0.9878,86.43,1591.75,1.3076,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.75,1739.2,1033.1,13945.0,13990.0,2903.75,935.8,1378.5,17.59,1.0705,408.0,110.328125,133.609375,166.0625,149.21875,14.65,732.0,14756.0,147.01,127.0,139.18,93.77,102.62,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.77,1473.8,3.1715,2.8498,4.0360000000000005,1506.7,2.7731,24.035,499.6
2013-05-03 00:35:00,1.0233,48.8,1.552,661.25,2407.0,0.9877,86.43,1591.5,1.3076,124.77343700000002,149.75,92.825,0.010206999999999999,138.55,790.25,123.7,1739.2,1033.1,13945.0,13990.0,2903.75,935.9,1378.5,17.59,1.0705,408.0,110.328125,133.609375,166.0625,149.21875,14.65,732.0,14756.0,147.01,127.0,139.18,93.77,102.62,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.77,1474.0,3.1705,2.8498,4.032,1506.7,2.7731,24.035,499.6
2013-05-03 00:36:00,1.0233,48.8,1.552,661.25,2407.0,0.9878,86.43,1591.5,1.3074,124.765625,149.75,92.825,0.010206,138.55,790.25,123.7,1739.2,1033.1,13945.0,13990.0,2903.75,935.9,1378.5,17.59,1.0704,408.0,110.328125,133.609375,166.0625,149.21875,14.65,732.0,14756.0,147.01,127.0,139.18,93.77,102.62,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.77,1473.9,3.171,2.8498,4.033,1506.7,2.7731,24.035,499.6
2013-05-03 00:37:00,1.0233,48.81,1.552,661.25,2407.0,0.9878,86.43,1591.75,1.3075,124.765625,149.75,92.825,0.010206,138.55,790.25,123.7,1739.2,1033.1,13945.0,13990.0,2903.75,935.9,1378.75,17.59,1.0704,407.9,110.328125,133.609375,166.0625,149.21875,14.65,732.0,14757.0,147.01,127.0,139.18,93.77,102.62,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.77,1473.8,3.171,2.8498,4.037,1506.7,2.7731,24.03,499.6
2013-05-03 00:38:00,1.0233,48.81,1.552,661.25,2407.0,0.9879,86.36,1591.5,1.3076,124.765625,149.75,92.825,0.010206,138.55,790.25,123.7,1739.2,1033.1,13945.0,13990.0,2903.75,935.9,1378.75,17.59,1.0702,407.9,110.328125,133.625,166.0625,149.21875,14.65,732.0,14757.0,147.01,127.0,139.18,93.76,102.66,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.78,1473.7,3.171,2.8498,4.037,1506.7,2.7731,24.035,499.6
2013-05-03 00:39:00,1.0233,48.81,1.552,661.25,2407.0,0.9879,86.26,1591.5,1.3075,124.765625,149.75,92.825,0.010206999999999999,138.55,790.25,123.7,1739.2,1033.1,13945.0,13990.0,2903.75,935.9,1378.75,17.59,1.0702,407.9,110.328125,133.625,166.0625,149.21875,14.65,732.0,14757.0,147.01,127.0,139.18,93.76,102.66,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.78,1473.9,3.17,2.8498,4.034,1506.7,2.7731,24.03,499.6
2013-05-03 00:40:00,1.0233,48.81,1.552,661.25,2407.0,0.9879,86.26,1591.5,1.3075,124.765625,149.75,92.825,0.010206999999999999,138.55,790.25,123.7,1739.2,1033.1,13945.0,13990.0,2903.5,936.1,1378.75,17.59,1.0703,407.9,110.328125,133.609375,166.0,149.1875,14.65,731.5,14757.0,147.01,127.0,139.18,93.76,102.66,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.76,1473.7,3.168,2.8498,4.031000000000001,1506.7,2.7731,24.03,499.6
2013-05-03 00:41:00,1.0232,48.81,1.552,661.25,2407.0,0.9879,86.26,1591.5,1.3075,124.765625,149.75,92.825,0.010206999999999999,138.55,790.25,123.7,1739.2,1033.1,13945.0,13995.0,2904.0,936.1,1378.75,17.59,1.0703,407.9,110.328125,133.625,166.0,149.1875,14.65,731.5,14757.0,147.01,127.0,139.18,93.76,102.65,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.77,1473.3,3.169,2.8498,4.034,1506.7,2.7731,24.02,499.6
2013-05-03 00:42:00,1.0232,48.81,1.5521,661.5,2407.0,0.9878,86.26,1591.5,1.3076,124.765625,149.75,92.825,0.010206999999999999,138.55,790.25,123.7,1739.2,1033.1,13945.0,13995.0,2904.0,936.1,1378.75,17.59,1.0703,407.9,110.328125,133.609375,166.0,149.1875,14.65,731.5,14757.0,147.01,127.0,139.18,93.74,102.65,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.73,1473.6,3.168,2.8498,4.034,1506.7,2.7731,24.015,499.6
2013-05-03 00:43:00,1.0232,48.79,1.552,661.5,2407.0,0.9878,86.26,1591.5,1.3076,124.765625,149.75,92.825,0.010206999999999999,138.55,790.25,123.7,1739.2,1033.1,13945.0,13995.0,2904.0,936.1,1378.75,17.59,1.0703,407.9,110.328125,133.609375,166.0,149.1875,14.65,731.5,14757.0,147.01,127.0,139.18,93.73,102.65,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.63,1569.0,93.74,1473.5,3.169,2.8498,4.034,1506.7,2.7731,24.015,499.6
2013-05-03 00:44:00,1.0232,48.79,1.5519,661.5,2407.0,0.9878,86.26,1591.5,1.3076,124.765625,149.75,92.825,0.010206999999999999,138.55,790.25,123.7,1739.2,1033.1,13945.0,13995.0,2903.75,936.1,1378.75,17.59,1.0703,407.9,110.328125,133.609375,166.0,149.1875,14.65,731.5,14756.0,147.01,127.0,139.18,93.73,102.64,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.62,1569.0,93.73,1473.6,3.169,2.8498,4.034,1506.7,2.7731,24.015,499.6
2013-05-03 00:45:00,1.0232,48.79,1.552,661.5,2407.0,0.9878,86.26,1591.75,1.3077,124.765625,149.75,92.825,0.010206999999999999,138.55,790.25,123.7,1739.2,1033.1,13945.0,13995.0,2903.75,936.1,1378.75,17.59,1.0703,407.9,110.328125,133.609375,166.0,149.1875,14.65,731.5,14756.0,147.01,127.0,139.18,93.73,102.64,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.62,1569.0,93.73,1473.3,3.1685,2.8498,4.026,1506.7,2.7731,24.005,499.6
2013-05-03 00:46:00,1.0233,48.79,1.552,661.5,2407.0,0.9878,86.26,1591.5,1.3077,124.765625,149.75,92.825,0.010206999999999999,138.55,790.25,123.7,1739.2,1033.1,13945.0,13995.0,2903.75,936.1,1378.75,17.59,1.0703,407.9,110.328125,133.625,166.0,149.1875,14.65,731.5,14756.0,147.01,127.0,139.18,93.73,102.64,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.62,1569.0,93.73,1473.3,3.169,2.8484,4.0280000000000005,1506.7,2.7734,24.0,499.6
2013-05-03 00:47:00,1.0233,48.79,1.552,661.5,2407.0,0.9878,86.26,1591.5,1.3077,124.765625,149.75,92.825,0.010206999999999999,138.55,790.25,123.7,1739.2,1033.1,13945.0,13995.0,2903.75,936.1,1378.75,17.59,1.0703,407.6,110.328125,133.625,166.0,149.1875,14.65,731.75,14756.0,147.01,127.0,139.18,93.73,102.64,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.62,1569.0,93.73,1473.7,3.169,2.8484,4.0280000000000005,1506.7,2.7734,24.005,499.6
2013-05-03 00:48:00,1.0232,48.79,1.552,661.5,2407.0,0.9877,86.26,1591.75,1.3077,124.765625,149.75,92.825,0.010206,138.55,790.25,123.7,1739.2,1033.1,13945.0,13995.0,2903.75,936.1,1378.75,17.59,1.0703,407.9,110.328125,133.609375,166.0,149.1875,14.65,731.5,14756.0,147.01,127.0,139.18,93.73,102.64,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.62,1569.0,93.72,1473.6,3.169,2.8484,4.027,1506.7,2.7734,24.005,499.6
2013-05-03 00:49:00,1.0231,48.79,1.552,661.75,2407.0,0.9878,86.26,1591.5,1.3076,124.765625,149.75,92.825,0.010206999999999999,138.55,790.25,123.7,1739.2,1033.1,13945.0,13995.0,2903.75,936.1,1378.75,17.59,1.0703,407.9,110.328125,133.609375,166.0,149.1875,14.65,731.75,14756.0,147.01,127.0,139.18,93.71,102.62,2690.0,110.85,18.95,2.8509,2.7716,1973.0,140.19,102.62,1569.0,93.69,1473.6,3.169,2.8483,4.027,1506.7,2.7734,24.01,499.6
