,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-08-06 00:01:00,0.9114,41.41,1.5877,402.25,3153.0,0.9834,79.89,1125.0,1.3188,119.89843700000002,112.8,75.175,0.011625,170.0,811.5,95.95,1514.5,1007.9,9640.0,9630.0,1904.75,472.8,655.9,1030.5,18.47,0.9541,302.0,109.59375,123.796875,133.65625,128.40625,24.65,825.5,10646.0,129.62,120.68,112.88,82.07,81.5,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.05,1197.7,3.355,2.1924,4.627,1575.7,2.1665,18.35,549.9
2010-08-06 00:02:00,0.9113,41.41,1.5877,402.25,3153.0,0.9834,79.89,1125.0,1.3187,119.89843700000002,112.8,75.175,0.011627,170.0,811.5,95.95,1514.5,1007.9,9640.0,9630.0,1904.75,472.8,655.9,1030.5,18.47,0.954,302.0,109.59375,123.796875,133.65625,128.40625,24.65,825.0,10645.0,129.62,120.68,112.88,82.07,81.5,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.05,1197.7,3.355,2.1924,4.627,1575.7,2.1665,18.355,549.9
2010-08-06 00:03:00,0.9113,41.41,1.5875,402.25,3153.0,0.9834,79.89,1125.25,1.3185,119.89843700000002,112.8,75.175,0.011627,170.0,811.5,95.95,1514.5,1007.9,9640.0,9630.0,1904.75,472.8,655.9,1030.5,18.47,0.954,302.0,109.59375,123.78125,133.65625,128.40625,24.65,825.0,10644.0,129.62,120.68,112.88,82.07,81.5,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.05,1197.7,3.355,2.1924,4.627,1575.7,2.1665,18.355,549.9
2010-08-06 00:04:00,0.9114,41.41,1.5877,402.25,3153.0,0.9834,79.89,1125.25,1.3186,119.89843700000002,112.8,75.175,0.011626000000000001,170.0,811.5,95.95,1514.5,1007.9,9640.0,9630.0,1904.75,472.8,655.9,1030.5,18.47,0.954,302.0,109.59375,123.796875,133.65625,128.40625,24.65,826.25,10644.0,129.62,120.68,112.88,82.07,81.5,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.06,1197.7,3.355,2.1924,4.627,1575.7,2.1665,18.35,549.9
2010-08-06 00:05:00,0.9114,41.41,1.5876,402.25,3153.0,0.9834,79.89,1125.25,1.3187,119.89843700000002,112.8,75.175,0.011623,170.0,811.5,95.95,1514.5,1007.9,9640.0,9630.0,1905.0,472.8,655.9,1030.5,18.47,0.954,302.0,109.59375,123.796875,133.65625,128.40625,24.65,826.0,10646.0,129.62,120.68,112.88,82.07,81.5,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.06,1197.7,3.355,2.1924,4.627,1575.7,2.1665,18.35,549.9
2010-08-06 00:06:00,0.9115,41.41,1.5876,402.25,3153.0,0.9834,79.9,1125.25,1.3187,119.89843700000002,112.8,75.175,0.011618999999999999,170.0,811.5,95.95,1514.5,1007.9,9640.0,9630.0,1905.0,472.8,655.9,1030.5,18.47,0.954,302.0,109.59375,123.796875,133.65625,128.40625,24.65,826.25,10645.0,129.62,120.68,112.88,82.07,81.5,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.06,1197.6,3.355,2.1924,4.627,1575.7,2.1665,18.35,549.9
2010-08-06 00:07:00,0.9115,41.41,1.5878,402.25,3153.0,0.9834,79.9,1125.25,1.3188,119.90625,112.8,75.175,0.011618999999999999,170.0,811.5,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.9,1030.5,18.47,0.9539,302.0,109.59375,123.796875,133.65625,128.375,24.65,826.0,10645.0,129.62,120.68,112.88,82.07,81.5,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.06,1197.6,3.3575,2.1924,4.627,1575.7,2.1665,18.35,549.9
2010-08-06 00:08:00,0.9115,41.41,1.5878,402.25,3153.0,0.9834,79.9,1125.25,1.3189,119.90625,112.8,75.175,0.011618,170.0,811.5,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.9,1030.5,18.47,0.9541,302.0,109.59375,123.78125,133.65625,128.375,24.65,827.0,10645.0,129.62,120.68,112.88,82.07,81.5,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.07,1197.7,3.357,2.1924,4.626,1575.7,2.1665,18.35,549.9
2010-08-06 00:09:00,0.9113,41.41,1.5878,402.25,3153.0,0.9834,79.9,1125.25,1.3188,119.90625,112.8,75.175,0.01162,170.0,811.5,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.9,1030.5,18.47,0.9541,302.0,109.59375,123.796875,133.65625,128.40625,24.65,827.0,10645.0,129.62,120.68,112.88,82.07,81.5,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.07,1197.8,3.357,2.1924,4.626,1575.7,2.1665,18.35,549.9
2010-08-06 00:10:00,0.9113,41.41,1.5879,402.5,3153.0,0.9834,79.9,1125.25,1.3187,119.90625,112.8,75.175,0.01162,170.0,811.5,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.9,1030.5,18.47,0.9541,302.0,109.59375,123.796875,133.65625,128.40625,24.65,827.5,10645.0,129.62,120.68,112.88,82.06,81.57,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.11,1197.8,3.357,2.1924,4.625,1575.7,2.1665,18.35,549.9
2010-08-06 00:11:00,0.9114,41.41,1.5878,402.5,3153.0,0.9834,79.9,1125.25,1.3188,119.90625,112.8,75.175,0.011621,170.0,813.0,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.9,1030.5,18.47,0.9541,302.0,109.59375,123.796875,133.65625,128.40625,24.65,828.0,10645.0,129.62,120.68,112.88,82.12,81.56,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.12,1197.7,3.357,2.1924,4.624,1575.7,2.1665,18.35,549.9
2010-08-06 00:12:00,0.9114,41.41,1.5879,402.5,3153.0,0.9834,79.9,1125.25,1.3189,119.89843700000002,112.8,75.175,0.011621,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.9,1030.5,18.47,0.9541,302.0,109.59375,123.796875,133.65625,128.40625,24.65,829.5,10646.0,129.62,120.68,112.88,82.12,81.55,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.11,1197.6,3.357,2.1924,4.624,1575.7,2.1665,18.35,549.9
2010-08-06 00:13:00,0.9114,41.41,1.588,402.5,3153.0,0.9834,79.9,1125.25,1.319,119.89843700000002,112.8,75.175,0.011618999999999999,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.9,1030.5,18.47,0.9541,302.0,109.59375,123.796875,133.65625,128.40625,24.65,829.0,10646.0,129.62,120.68,112.88,82.09,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.11,1197.6,3.357,2.1924,4.625,1575.7,2.1665,18.35,549.9
2010-08-06 00:14:00,0.9113,41.41,1.588,402.5,3153.0,0.9834,79.9,1125.0,1.3189,119.89843700000002,112.8,75.175,0.011621,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.9,1030.5,18.47,0.9541,302.0,109.59375,123.796875,133.65625,128.40625,24.65,830.0,10646.0,129.62,120.68,112.88,82.09,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.11,1197.5,3.357,2.1924,4.625,1575.7,2.1665,18.35,549.9
2010-08-06 00:15:00,0.9115,41.41,1.5879,402.5,3153.0,0.9834,79.9,1125.5,1.319,119.89843700000002,112.8,75.15,0.011621,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.9,1030.5,18.47,0.9541,302.0,109.59375,123.796875,133.65625,128.40625,24.65,830.75,10646.0,129.62,120.68,112.88,82.09,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.1,1197.6,3.357,2.1924,4.625,1575.7,2.1665,18.35,549.9
2010-08-06 00:16:00,0.9116,41.41,1.5882,402.5,3153.0,0.9834,79.9,1125.5,1.3191,119.89843700000002,112.8,75.15,0.01162,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.5,472.8,655.9,1030.5,18.47,0.9541,302.0,109.59375,123.796875,133.65625,128.40625,24.65,830.0,10649.0,129.62,120.68,112.88,82.09,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.11,1197.4,3.357,2.1924,4.625,1575.7,2.1665,18.34,549.9
2010-08-06 00:17:00,0.9116,41.41,1.5881,402.5,3153.0,0.9834,79.9,1125.25,1.319,119.89843700000002,112.8,75.15,0.01162,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.75,472.8,655.9,1030.5,18.47,0.954,302.0,109.59375,123.796875,133.65625,128.40625,24.65,830.0,10649.0,129.62,120.68,112.88,82.09,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.11,1196.9,3.357,2.1924,4.624,1575.7,2.1665,18.33,549.9
2010-08-06 00:18:00,0.9114,41.41,1.5882,402.5,3153.0,0.9834,79.9,1125.25,1.319,119.89843700000002,112.8,75.15,0.011621,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.75,472.8,655.8,1030.5,18.47,0.954,302.0,109.59375,123.796875,133.65625,128.40625,24.65,830.0,10647.0,129.62,120.68,112.88,82.09,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.1,1197.0,3.357,2.1924,4.624,1575.7,2.1665,18.33,549.9
2010-08-06 00:19:00,0.9114,41.41,1.5882,402.5,3153.0,0.9834,79.9,1125.5,1.319,119.90625,112.8,75.15,0.011621,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.75,472.8,655.8,1030.5,18.47,0.954,302.0,109.59375,123.796875,133.65625,128.40625,24.65,829.5,10647.0,129.62,120.68,112.88,82.09,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.1,1196.9,3.357,2.1924,4.624,1575.7,2.1665,18.335,549.9
2010-08-06 00:20:00,0.9115,41.41,1.5883,402.5,3153.0,0.9834,79.9,1125.5,1.319,119.90625,112.8,75.15,0.011621,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.75,472.8,655.8,1030.5,18.47,0.9542,302.0,109.59375,123.8125,133.65625,128.40625,24.65,829.5,10648.0,129.62,120.68,112.88,82.09,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.09,1197.0,3.357,2.1924,4.624,1575.7,2.1665,18.335,549.9
2010-08-06 00:21:00,0.9115,41.41,1.5884,402.5,3153.0,0.9834,79.9,1125.25,1.3191,119.90625,112.8,75.15,0.011621,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.75,472.8,655.8,1030.5,18.47,0.954,302.0,109.59375,123.8125,133.65625,128.40625,24.65,828.25,10648.0,129.62,120.68,112.88,82.09,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.11,1197.1,3.357,2.1924,4.624,1575.6,2.1662,18.35,549.9
2010-08-06 00:22:00,0.9115,41.41,1.5884,402.5,3153.0,0.9834,79.9,1125.25,1.319,119.91406200000002,112.8,75.15,0.011622,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.75,472.8,655.8,1030.5,18.47,0.9541,302.0,109.59375,123.8125,133.65625,128.40625,24.65,826.0,10648.0,129.62,120.68,112.88,82.09,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.11,1197.0,3.3565,2.1924,4.624,1575.6,2.1662,18.355,549.9
2010-08-06 00:23:00,0.9116,41.41,1.5883,402.5,3153.0,0.9834,79.9,1125.25,1.3192,119.91406200000002,112.8,75.15,0.011622,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.8,1030.5,18.47,0.954,302.0,109.59375,123.796875,133.65625,128.40625,24.65,827.0,10647.0,129.62,120.68,112.88,82.12,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.12,1197.2,3.3575,2.1924,4.624,1575.1,2.1662,18.35,549.9
2010-08-06 00:24:00,0.9114,41.41,1.5881,402.5,3153.0,0.9833,79.9,1125.25,1.3189,119.91406200000002,112.8,75.15,0.011623999999999999,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.8,1030.5,18.47,0.9543,302.0,109.59375,123.796875,133.65625,128.40625,24.65,827.0,10647.0,129.62,120.68,112.88,82.12,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.12,1197.3,3.3575,2.1924,4.624,1575.0,2.1662,18.35,549.9
2010-08-06 00:25:00,0.9113,41.41,1.588,402.5,3153.0,0.9833,79.9,1125.25,1.3188,119.91406200000002,112.8,75.15,0.011623999999999999,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.25,472.8,655.8,1030.5,18.47,0.9542,302.0,109.59375,123.8125,133.65625,128.40625,24.65,826.25,10647.0,129.62,120.68,112.88,82.12,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.11,1197.5,3.356,2.1924,4.625,1575.0,2.1662,18.35,549.9
2010-08-06 00:26:00,0.9112,41.41,1.5881,402.0,3153.0,0.9833,79.9,1125.25,1.3188,119.91406200000002,112.8,75.15,0.011627,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1905.0,472.8,655.8,1030.5,18.47,0.9542,302.0,109.59375,123.796875,133.65625,128.40625,24.65,827.25,10646.0,129.62,120.68,112.88,82.12,81.53,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.13,1197.6,3.3575,2.1924,4.627,1575.9,2.1662,18.35,549.9
2010-08-06 00:27:00,0.9112,41.41,1.5881,402.0,3153.0,0.9833,79.9,1125.25,1.3187,119.91406200000002,112.8,75.15,0.011627,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1904.75,472.8,655.8,1030.5,18.47,0.9542,302.0,109.59375,123.796875,133.65625,128.40625,24.65,827.25,10646.0,129.62,120.68,112.88,82.12,81.57,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.13,1197.6,3.3575,2.1924,4.629,1575.2,2.1662,18.35,549.9
2010-08-06 00:28:00,0.9112,41.41,1.5881,402.0,3153.0,0.9833,79.9,1125.0,1.3187,119.91406200000002,112.8,75.15,0.011628,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1904.75,472.8,655.8,1030.5,18.47,0.9542,302.0,109.59375,123.8125,133.65625,128.40625,24.65,827.25,10646.0,129.62,120.68,112.88,82.11,81.57,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.1,1197.8,3.3575,2.1924,4.627,1575.4,2.1662,18.35,549.9
2010-08-06 00:29:00,0.9111,41.41,1.5881,402.0,3153.0,0.9833,79.9,1125.0,1.3187,119.91406200000002,112.8,75.15,0.011628,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1904.75,472.8,655.8,1030.5,18.47,0.9542,302.0,109.59375,123.8125,133.65625,128.40625,24.65,828.25,10646.0,129.62,120.68,112.88,82.11,81.57,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.1,1197.6,3.3575,2.1924,4.627,1575.4,2.1662,18.35,549.9
2010-08-06 00:30:00,0.911,41.41,1.5879,401.75,3153.0,0.9833,79.9,1125.0,1.3188,119.921875,112.8,75.15,0.011628,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1904.75,472.8,655.8,1030.5,18.47,0.9542,302.0,109.59375,123.828125,133.65625,128.40625,24.65,830.0,10646.0,129.62,120.68,112.88,82.11,81.57,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.1,1197.6,3.3575,2.1924,4.627,1575.4,2.1662,18.35,549.9
2010-08-06 00:31:00,0.9111,41.41,1.5878,401.75,3153.0,0.9833,79.9,1125.0,1.3188,119.921875,112.8,75.15,0.011627,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1904.75,472.8,655.8,1030.5,18.47,0.9542,302.0,109.59375,123.828125,133.65625,128.40625,24.65,830.0,10645.0,129.62,120.68,112.88,82.15,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.17,1198.5,3.3575,2.1924,4.626,1575.4,2.1662,18.37,549.9
2010-08-06 00:32:00,0.9109,41.41,1.5876,401.75,3153.0,0.9832,79.9,1124.75,1.3187,119.921875,112.8,75.15,0.011629,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1904.0,472.8,655.8,1030.5,18.47,0.9541,302.0,109.59375,123.828125,133.65625,128.46875,24.65,828.5,10641.0,129.62,120.68,112.88,82.12,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.13,1198.4,3.356,2.1924,4.626,1575.4,2.1662,18.37,549.9
2010-08-06 00:33:00,0.911,41.41,1.5876,401.75,3153.0,0.9831,79.9,1124.5,1.3187,119.92968700000002,112.8,75.15,0.011629,170.0,816.25,95.95,1514.5,1007.9,9640.0,9630.0,1904.0,472.8,655.8,1030.5,18.47,0.9543,302.0,109.59375,123.828125,133.65625,128.46875,24.65,829.0,10641.0,129.62,120.68,112.88,82.12,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.15,1198.2,3.3565,2.1924,4.624,1575.4,2.1662,18.36,549.9
2010-08-06 00:34:00,0.9109,41.41,1.5876,401.75,3153.0,0.9831,79.9,1124.75,1.3187,119.921875,112.8,75.15,0.011629,170.0,816.25,95.95,1514.5,1007.9,9640.0,9605.0,1903.75,472.8,655.8,1030.5,18.47,0.9542,302.0,109.59375,123.828125,133.65625,128.46875,24.65,830.0,10640.0,129.62,120.68,112.88,82.12,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.15,1198.3,3.356,2.1924,4.624,1575.4,2.1662,18.35,549.9
2010-08-06 00:35:00,0.911,41.41,1.5878,401.75,3153.0,0.9832,79.9,1124.25,1.319,119.91406200000002,112.8,75.15,0.011628,170.0,816.25,95.95,1514.5,1007.9,9640.0,9605.0,1903.25,472.8,655.8,1030.5,18.47,0.9542,302.0,109.59375,123.828125,133.65625,128.4375,24.65,830.75,10640.0,129.62,120.68,112.88,82.17,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.18,1198.0,3.356,2.1924,4.627,1575.4,2.1662,18.36,549.9
2010-08-06 00:36:00,0.9112,41.41,1.5877,401.75,3153.0,0.9833,79.9,1124.5,1.3189,119.91406200000002,112.8,75.15,0.011628,170.0,816.25,95.95,1514.5,1007.9,9640.0,9605.0,1903.25,472.8,655.1,1030.5,18.47,0.9543,302.0,109.59375,123.8125,133.65625,128.4375,24.65,830.5,10642.0,129.62,120.68,112.88,82.17,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.15,1198.1,3.356,2.1924,4.626,1575.4,2.1662,18.36,549.9
2010-08-06 00:37:00,0.9112,41.41,1.5877,401.75,3153.0,0.9832,79.9,1124.5,1.3189,119.91406200000002,112.8,75.15,0.011628,170.0,816.25,95.95,1514.5,1007.9,9640.0,9605.0,1903.25,472.8,655.1,1030.5,18.47,0.9545,302.0,109.59375,123.8125,133.65625,128.46875,24.65,830.75,10642.0,129.62,120.68,112.88,82.17,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.15,1198.3,3.3575,2.1924,4.626,1575.4,2.1662,18.36,549.9
2010-08-06 00:38:00,0.9112,41.41,1.5878,401.75,3153.0,0.9833,79.9,1124.75,1.3191,119.91406200000002,112.8,75.15,0.011628,170.0,816.25,95.95,1514.5,1007.9,9640.0,9605.0,1903.75,472.8,655.1,1030.5,18.47,0.9544,302.0,109.59375,123.8125,133.65625,128.46875,24.65,831.0,10642.0,129.62,120.68,112.88,82.17,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.18,1198.4,3.3575,2.1924,4.626,1575.4,2.1662,18.365,549.9
2010-08-06 00:39:00,0.9114,41.41,1.5879,401.75,3153.0,0.9833,79.9,1124.75,1.3192,119.921875,112.8,75.15,0.011627,170.0,816.25,95.95,1514.5,1007.9,9640.0,9605.0,1903.75,472.8,655.3,1030.5,18.47,0.9545,302.0,109.59375,123.828125,133.65625,128.46875,24.65,830.75,10642.0,129.62,120.68,112.88,82.17,81.57,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.18,1198.6,3.3575,2.1924,4.626,1575.0,2.1662,18.36,549.9
2010-08-06 00:40:00,0.9114,41.41,1.5878,401.75,3153.0,0.9834,79.9,1124.5,1.3193,119.921875,112.8,75.15,0.011623999999999999,170.0,816.25,95.95,1514.5,1007.9,9640.0,9605.0,1903.75,472.8,655.3,1030.5,18.47,0.9545,302.0,109.59375,123.828125,133.65625,128.46875,24.65,831.0,10642.0,129.62,120.68,112.88,82.17,81.57,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.18,1198.5,3.3575,2.1922,4.626,1575.0,2.1662,18.36,549.9
2010-08-06 00:41:00,0.9112,41.41,1.5878,402.75,3153.0,0.9834,79.9,1124.5,1.3192,119.921875,112.8,75.15,0.011623,170.0,816.25,95.95,1514.5,1007.9,9640.0,9605.0,1903.75,472.8,655.3,1030.5,18.47,0.9544,302.0,109.59375,123.828125,133.65625,128.46875,24.65,830.75,10642.0,129.62,120.68,112.88,82.17,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.17,1198.5,3.358,2.1922,4.626,1575.0,2.1662,18.355,549.9
2010-08-06 00:42:00,0.9113,41.41,1.5878,403.0,3153.0,0.9834,79.9,1124.5,1.3192,119.921875,112.8,75.15,0.011623,170.0,816.25,95.95,1514.5,1007.9,9640.0,9605.0,1903.75,472.8,655.5,1030.5,18.47,0.9544,302.0,109.59375,123.828125,133.65625,128.46875,24.65,830.0,10642.0,129.62,120.68,112.88,82.17,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.17,1198.7,3.358,2.1922,4.626,1575.0,2.1662,18.36,549.9
2010-08-06 00:43:00,0.9113,41.41,1.5878,403.0,3153.0,0.9834,79.9,1124.5,1.3192,119.921875,112.8,75.15,0.011623,170.0,816.25,95.95,1514.5,1007.9,9640.0,9605.0,1903.5,472.8,655.5,1030.5,18.47,0.9544,302.0,109.59375,123.828125,133.65625,128.46875,24.65,831.0,10640.0,129.62,120.68,112.88,82.17,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.19,1198.8,3.3585,2.1922,4.626,1575.0,2.1662,18.36,549.9
2010-08-06 00:44:00,0.9114,41.41,1.588,402.5,3153.0,0.9834,79.9,1124.25,1.3191,119.921875,112.8,75.15,0.011623999999999999,170.0,816.25,95.95,1514.5,1007.9,9640.0,9605.0,1903.25,472.8,655.5,1030.5,18.47,0.9544,302.0,109.59375,123.828125,133.65625,128.4375,24.65,831.5,10639.0,129.62,120.68,112.88,82.17,81.6,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.17,1198.7,3.3585,2.1922,4.629,1575.0,2.1662,18.36,549.9
2010-08-06 00:45:00,0.9114,41.41,1.588,403.0,3153.0,0.9834,79.9,1124.25,1.319,119.921875,112.8,75.15,0.011625,170.0,816.75,95.95,1514.5,1007.9,9640.0,9605.0,1903.25,472.8,655.5,1030.5,18.47,0.9544,302.0,109.59375,123.828125,133.65625,128.4375,24.65,833.5,10639.0,129.62,120.68,112.88,82.17,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.16,1198.8,3.3585,2.1922,4.629,1575.0,2.1662,18.36,549.9
2010-08-06 00:46:00,0.9114,41.41,1.588,403.25,3153.0,0.9834,79.9,1124.25,1.3189,119.921875,112.8,75.15,0.011625,170.0,816.75,95.95,1514.5,1007.9,9640.0,9605.0,1903.25,472.8,655.5,1030.5,18.47,0.9544,302.0,109.59375,123.828125,133.65625,128.4375,24.65,832.75,10639.0,129.62,120.68,112.88,82.17,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.16,1198.8,3.358,2.1922,4.629,1575.0,2.1662,18.365,549.9
2010-08-06 00:47:00,0.9113,41.41,1.588,403.5,3153.0,0.9834,79.9,1124.25,1.3189,119.921875,112.8,75.15,0.011626000000000001,170.0,816.75,95.95,1514.5,1007.9,9640.0,9605.0,1903.25,472.8,655.5,1030.5,18.47,0.9543,302.0,109.59375,123.828125,133.65625,128.4375,24.65,832.75,10639.0,129.62,120.68,112.88,82.17,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.16,1198.9,3.3575,2.1914,4.628,1575.0,2.1662,18.365,549.9
2010-08-06 00:48:00,0.9111,41.41,1.5875,403.5,3153.0,0.9834,79.9,1124.25,1.3186,119.921875,112.8,75.125,0.011626000000000001,170.0,816.75,95.95,1514.5,1007.9,9640.0,9605.0,1903.25,472.8,655.5,1030.5,18.47,0.9541,302.0,109.59375,123.828125,133.65625,128.4375,24.65,833.25,10639.0,129.62,120.68,112.88,82.17,81.59,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.16,1199.0,3.358,2.1914,4.628,1575.0,2.1652,18.365,549.9
2010-08-06 00:49:00,0.9113,41.41,1.5876,403.5,3153.0,0.9833,79.91,1124.25,1.3187,119.921875,112.8,75.15,0.011626000000000001,170.0,816.75,95.95,1514.5,1007.9,9640.0,9615.0,1903.25,472.8,655.5,1030.5,18.47,0.9542,302.0,109.59375,123.828125,133.65625,128.4375,24.65,833.0,10639.0,129.62,120.68,112.88,82.17,81.6,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.17,1198.8,3.358,2.1914,4.628,1575.0,2.1652,18.36,549.9
2010-08-06 00:50:00,0.9112,41.41,1.5876,403.5,3153.0,0.9833,79.91,1124.25,1.3189,119.921875,112.8,75.15,0.011628,170.0,816.75,95.95,1514.5,1007.9,9640.0,9615.0,1903.25,472.8,655.5,1030.5,18.47,0.9542,302.0,109.59375,123.828125,133.65625,128.4375,24.65,831.75,10639.0,129.62,120.68,112.88,82.17,81.6,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.15,1198.7,3.3575,2.1912,4.625,1574.2,2.1652,18.36,549.9
2010-08-06 00:51:00,0.9112,41.41,1.5875,403.5,3153.0,0.9833,79.91,1124.25,1.3187,119.921875,112.8,75.15,0.011626000000000001,170.0,816.75,95.975,1514.5,1007.9,9640.0,9615.0,1903.25,472.8,655.5,1030.5,18.47,0.9542,302.0,109.59375,123.828125,133.65625,128.4375,24.65,831.5,10638.0,129.62,120.68,112.88,82.17,81.6,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.15,1198.8,3.357,2.1912,4.625,1574.2,2.1652,18.36,549.9
2010-08-06 00:52:00,0.9111,41.41,1.5875,403.5,3153.0,0.9833,79.91,1124.25,1.3188,119.921875,112.8,75.15,0.011627,170.0,816.75,95.975,1514.5,1007.9,9640.0,9615.0,1903.25,472.8,655.5,1030.5,18.47,0.9542,302.0,109.59375,123.84375,133.65625,128.4375,24.65,832.0,10639.0,129.62,120.68,112.88,82.17,81.6,2828.0,109.325,2.1768,1742.0,81.17,2284.0,82.15,1198.7,3.357,2.1912,4.625,1574.2,2.1652,18.36,549.9
