,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2015-11-06 00:11:00,0.7127,27.86,1.5201,374.5,3270.0,0.7591,62.09,2093.25,1.0885,119.25,171.925,55.425,0.0082105,124.05,483.5,134.275,1753.6,859.6,19275.0,19310.0,4696.0,469.0,1186.4,865.5,14.85,1.0052,297.1,109.203125,126.96875,157.96875,154.4375,16.15,522.25,17792.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.26,2227.0,45.45,1107.3,2.263,1.4964,2.3609999999999998,957.8,1.3724,15.0,397.0
2015-11-06 00:12:00,0.7127,27.86,1.5199,374.5,3270.0,0.7591,62.09,2093.75,1.0885,119.25,171.925,55.425,0.0082105,124.05,483.5,134.275,1753.6,859.6,19280.0,19310.0,4697.25,469.0,1186.4,865.5,14.85,1.0052,297.1,109.203125,126.96875,157.96875,154.4375,16.15,522.5,17795.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.26,2227.0,45.42,1107.3,2.263,1.4964,2.3609999999999998,957.8,1.3724,15.0,397.0
2015-11-06 00:13:00,0.7127,27.86,1.52,374.5,3270.0,0.7591,62.09,2093.75,1.0886,119.25,171.925,55.425,0.0082105,124.05,483.5,134.275,1753.6,859.6,19280.0,19310.0,4696.75,469.0,1186.8,865.5,14.85,1.0052,297.0,109.203125,126.96875,157.96875,154.4375,16.15,522.25,17794.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.26,2227.0,45.45,1107.3,2.263,1.4964,2.3609999999999998,957.8,1.3724,15.0,397.0
2015-11-06 00:14:00,0.7127,27.86,1.5201,374.5,3270.0,0.7591,62.09,2093.5,1.0886,119.25,171.925,55.425,0.0082105,124.05,483.5,134.275,1753.6,859.6,19280.0,19310.0,4696.75,469.0,1186.5,865.5,14.85,1.0052,297.0,109.203125,126.96875,157.96875,154.4375,16.15,522.25,17794.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.44,1107.3,2.263,1.4964,2.3609999999999998,957.8,1.3724,15.005,397.0
2015-11-06 00:15:00,0.7128,27.86,1.5202,374.5,3270.0,0.7591,62.09,2093.75,1.0887,119.25,171.925,55.425,0.0082105,124.05,483.5,134.275,1753.6,859.6,19275.0,19300.0,4696.75,469.0,1186.5,865.5,14.85,1.0052,297.0,109.203125,126.984375,157.96875,154.4375,16.15,522.25,17795.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.44,1107.4,2.2635,1.4964,2.3609999999999998,958.5,1.3739,15.005,397.0
2015-11-06 00:16:00,0.7128,27.86,1.5202,374.5,3270.0,0.7591,62.09,2094.25,1.0886,119.25,171.925,55.425,0.00821,124.05,483.5,134.275,1753.6,859.6,19280.0,19305.0,4697.75,469.0,1187.1,865.5,14.85,1.0052,297.0,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17797.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.43,1107.4,2.2635,1.4964,2.362,958.5,1.3739,15.005,397.0
2015-11-06 00:17:00,0.7128,27.86,1.5201,374.5,3270.0,0.7591,62.09,2094.0,1.0887,119.25,171.925,55.425,0.00821,124.05,483.5,134.275,1753.6,859.6,19285.0,19315.0,4697.25,469.0,1187.1,865.5,14.85,1.0053,297.0,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17796.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.44,1107.5,2.2625,1.4964,2.362,958.5,1.3739,15.005,397.0
2015-11-06 00:18:00,0.7128,27.86,1.52,374.5,3270.0,0.7591,62.09,2094.25,1.0888,119.25,171.925,55.425,0.00821,124.05,483.5,134.275,1753.6,859.6,19290.0,19320.0,4697.75,469.0,1187.1,865.5,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.0,17798.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.44,1107.5,2.263,1.4964,2.3609999999999998,958.5,1.3739,15.005,397.0
2015-11-06 00:19:00,0.7128,27.86,1.52,374.5,3270.0,0.7591,62.09,2094.5,1.0888,119.25,171.925,55.425,0.00821,124.05,483.5,134.275,1753.6,859.6,19290.0,19320.0,4698.25,469.0,1187.1,865.5,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17799.0,156.33,129.35,153.3,45.43,48.27,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.44,1107.5,2.2635,1.4964,2.3609999999999998,958.5,1.3739,15.005,397.0
2015-11-06 00:20:00,0.7128,27.86,1.52,374.5,3270.0,0.7591,62.09,2094.75,1.0887,119.25,171.925,55.425,0.00821,124.05,483.5,134.275,1753.6,859.6,19295.0,19320.0,4698.75,469.0,1187.4,865.5,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.0,17801.0,156.33,129.35,153.3,45.43,48.27,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.43,1107.5,2.263,1.4964,2.36,958.5,1.3739,15.005,397.0
2015-11-06 00:21:00,0.7128,27.86,1.52,374.5,3270.0,0.7591,62.09,2094.75,1.0887,119.25,171.925,55.425,0.008209000000000001,124.05,483.5,134.275,1753.6,859.6,19290.0,19320.0,4699.0,469.0,1187.4,865.5,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.4375,16.15,522.0,17801.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.43,1107.5,2.2635,1.4964,2.36,958.5,1.3739,15.0,397.0
2015-11-06 00:22:00,0.7129,27.86,1.52,374.5,3270.0,0.759,62.09,2095.0,1.0887,119.25,171.925,55.425,0.008209000000000001,124.05,483.5,134.275,1753.6,859.6,19290.0,19320.0,4699.25,469.0,1187.4,865.5,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.0,17801.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.43,1107.5,2.2635,1.4964,2.36,958.5,1.3739,15.0,397.0
2015-11-06 00:23:00,0.7129,27.86,1.5201,374.75,3270.0,0.759,62.09,2094.75,1.0887,119.25,171.925,55.425,0.00821,124.05,483.5,134.275,1753.6,859.6,19285.0,19315.0,4699.0,469.0,1187.4,865.5,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.1,522.0,17800.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.43,1107.5,2.2635,1.4964,2.3609999999999998,958.5,1.3739,15.0,397.0
2015-11-06 00:24:00,0.713,27.86,1.52,374.75,3270.0,0.759,62.09,2094.5,1.0885,119.25,171.925,55.425,0.00821,124.05,483.5,134.275,1753.6,859.6,19280.0,19310.0,4698.75,469.0,1187.4,865.5,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.1,522.0,17802.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.42,1107.6,2.263,1.4964,2.362,958.5,1.3739,15.005,397.0
2015-11-06 00:25:00,0.7131,27.85,1.5199,374.75,3270.0,0.759,62.09,2094.5,1.0885,119.25,171.925,55.425,0.008208,124.05,483.5,134.275,1753.6,859.6,19285.0,19310.0,4698.75,469.0,1187.4,865.5,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.1,522.0,17799.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.43,1107.4,2.2635,1.4957,2.362,958.5,1.3739,15.005,397.0
2015-11-06 00:26:00,0.7131,27.85,1.5199,374.75,3270.0,0.759,62.09,2094.5,1.0886,119.25,171.925,55.425,0.008209000000000001,124.05,483.5,134.275,1753.6,859.6,19285.0,19315.0,4698.5,469.0,1187.3,865.0,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.1,522.0,17799.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.43,1107.4,2.263,1.4957,2.362,958.5,1.3739,15.005,397.0
2015-11-06 00:27:00,0.7131,27.85,1.5199,374.75,3270.0,0.759,62.09,2094.75,1.0885,119.25,171.925,55.425,0.008208,124.05,483.5,134.275,1753.6,859.6,19285.0,19315.0,4699.0,469.0,1187.4,865.0,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.1,522.0,17800.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.43,1107.4,2.2635,1.4957,2.362,958.5,1.3739,15.005,397.0
2015-11-06 00:28:00,0.7131,27.84,1.5199,374.75,3270.0,0.759,62.09,2094.5,1.0885,119.25,171.925,55.425,0.008208499999999999,124.05,483.5,134.275,1753.6,859.6,19295.0,19325.0,4699.0,469.0,1187.4,865.0,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.1,522.0,17800.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.43,1107.4,2.264,1.4957,2.362,958.5,1.3739,15.005,397.0
2015-11-06 00:29:00,0.7132,27.84,1.5199,374.75,3270.0,0.759,62.09,2094.5,1.0885,119.25,171.925,55.425,0.008208499999999999,124.05,483.5,134.275,1753.6,859.6,19295.0,19325.0,4698.75,469.0,1187.4,865.0,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.1,522.0,17800.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.43,1107.4,2.264,1.4957,2.362,959.0,1.3739,15.005,397.0
2015-11-06 00:30:00,0.7132,27.83,1.5199,374.75,3270.0,0.759,62.09,2094.25,1.0885,119.25,171.925,55.425,0.008209000000000001,124.05,483.5,134.275,1753.6,859.6,19295.0,19325.0,4698.75,469.0,1187.4,865.0,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.4375,16.1,522.0,17801.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.43,1107.6,2.2635,1.4957,2.362,959.0,1.3739,15.005,397.0
2015-11-06 00:31:00,0.7132,27.83,1.52,374.75,3270.0,0.7591,62.09,2094.0,1.0887,119.25,171.925,55.425,0.0082095,124.05,483.5,134.275,1753.6,859.6,19285.0,19315.0,4697.5,469.0,1187.4,865.0,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.4375,16.1,522.0,17795.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.44,1107.7,2.2675,1.4957,2.362,959.0,1.3739,15.005,397.0
2015-11-06 00:32:00,0.7132,27.83,1.52,374.75,3270.0,0.7591,62.09,2093.5,1.0887,119.25,171.925,55.425,0.0082105,124.05,483.5,134.275,1753.6,859.6,19285.0,19310.0,4697.25,469.0,1187.4,865.0,14.85,1.0053,296.8,109.203125,126.96875,157.96875,154.40625,16.1,522.0,17795.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.44,1107.8,2.2675,1.4957,2.362,959.7,1.3739,15.005,397.0
2015-11-06 00:33:00,0.7131,27.83,1.52,374.5,3270.0,0.7591,62.09,2093.75,1.0888,119.25,171.925,55.425,0.008211,124.05,483.5,134.275,1753.6,859.6,19280.0,19305.0,4696.75,469.0,1187.4,864.5,14.85,1.0053,296.8,109.203125,126.96875,157.96875,154.40625,16.15,522.0,17795.0,156.33,129.35,153.3,45.43,48.26,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.44,1107.7,2.2665,1.4957,2.363,959.5,1.3739,15.005,397.0
2015-11-06 00:34:00,0.7132,27.85,1.5201,374.5,3270.0,0.7591,62.09,2094.25,1.0888,119.25,171.925,55.425,0.0082105,124.05,483.5,134.275,1753.6,859.6,19280.0,19305.0,4697.5,469.0,1187.4,865.25,14.85,1.0053,296.8,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17797.0,156.33,129.35,153.3,45.43,48.27,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.46,1107.6,2.268,1.4957,2.363,959.7,1.3739,15.01,397.0
2015-11-06 00:35:00,0.7132,27.85,1.5201,374.5,3270.0,0.7592,62.09,2094.0,1.0887,119.25,171.925,55.425,0.0082105,124.05,483.5,134.275,1753.6,859.6,19280.0,19305.0,4697.5,469.0,1187.4,865.5,14.85,1.0053,296.8,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17797.0,156.33,129.35,153.3,45.43,48.27,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.46,1107.6,2.267,1.4957,2.367,960.0,1.3739,15.01,397.0
2015-11-06 00:36:00,0.7132,27.84,1.5201,374.5,3270.0,0.7592,62.09,2094.0,1.0887,119.25,171.925,55.425,0.0082105,124.05,483.5,134.275,1753.6,859.6,19285.0,19310.0,4697.5,469.0,1187.4,865.25,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17797.0,156.33,129.35,153.3,45.43,48.27,3446.0,111.49,22.0,455.25,1.5014,1.3917,1608.0,152.36,48.27,2227.0,45.46,1107.7,2.2675,1.4957,2.367,960.0,1.3739,15.01,397.0
2015-11-06 00:37:00,0.7132,27.85,1.5201,374.5,3270.0,0.7592,62.09,2094.25,1.0887,119.25,171.925,55.425,0.0082105,124.05,483.5,134.275,1753.6,859.6,19285.0,19310.0,4697.75,469.0,1187.4,865.25,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17797.0,156.33,129.35,153.3,45.5,48.3,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.28,2227.0,45.51,1107.8,2.2675,1.4966,2.366,960.0,1.3739,15.01,397.0
2015-11-06 00:38:00,0.7132,27.91,1.5201,374.75,3270.0,0.7592,62.09,2094.25,1.0887,119.25,171.925,55.425,0.008211,124.05,483.5,134.275,1753.6,859.6,19285.0,19310.0,4698.25,469.0,1187.4,865.75,14.85,1.0053,297.0,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17798.0,156.33,129.35,153.3,45.52,48.31,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.34,2227.0,45.51,1107.7,2.268,1.4966,2.366,960.0,1.3739,15.01,397.0
2015-11-06 00:39:00,0.7132,27.89,1.5201,374.75,3270.0,0.7592,62.09,2094.0,1.0888,119.25,171.925,55.425,0.0082115,124.05,483.5,134.275,1753.6,859.6,19275.0,19305.0,4698.0,469.0,1187.4,865.75,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17796.0,156.33,129.35,153.3,45.52,48.32,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.34,2227.0,45.51,1107.7,2.2665,1.4966,2.366,959.9,1.3739,15.01,397.0
2015-11-06 00:40:00,0.7132,27.89,1.5201,374.75,3270.0,0.7592,62.09,2094.0,1.0888,119.25,171.925,55.425,0.0082115,124.05,483.5,134.275,1753.6,859.6,19265.0,19295.0,4697.75,469.0,1187.4,866.0,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17798.0,156.33,129.35,153.3,45.52,48.32,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.34,2227.0,45.51,1107.8,2.267,1.4966,2.367,959.9,1.3739,15.01,397.0
2015-11-06 00:41:00,0.7132,27.89,1.5201,374.75,3270.0,0.7592,62.09,2094.25,1.0888,119.25,171.925,55.425,0.0082115,124.05,483.5,134.275,1753.6,859.6,19265.0,19295.0,4697.25,469.0,1187.4,866.0,14.85,1.0054,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17798.0,156.33,129.35,153.3,45.52,48.32,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.34,2227.0,45.5,1107.9,2.267,1.4966,2.367,959.9,1.3739,15.01,397.0
2015-11-06 00:42:00,0.7132,27.9,1.52,374.75,3270.0,0.7592,62.09,2094.25,1.0888,119.25,171.925,55.425,0.008212,124.05,483.5,134.275,1753.6,859.6,19270.0,19295.0,4697.0,469.0,1187.4,866.0,14.85,1.0054,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17798.0,156.33,129.35,153.3,45.52,48.32,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.34,2227.0,45.51,1107.8,2.2675,1.4966,2.367,959.9,1.3739,15.01,397.0
2015-11-06 00:43:00,0.7132,27.91,1.52,374.75,3270.0,0.7592,62.09,2094.25,1.0888,119.25,171.925,55.425,0.0082125,124.05,483.5,134.275,1753.6,859.6,19260.0,19290.0,4697.25,469.0,1187.4,866.0,14.85,1.0054,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17798.0,156.33,129.35,153.3,45.52,48.31,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.34,2227.0,45.51,1107.9,2.267,1.4966,2.367,960.1,1.3739,15.01,397.0
2015-11-06 00:44:00,0.7132,27.91,1.52,374.75,3270.0,0.7592,62.09,2094.0,1.0888,119.25,171.925,55.425,0.008212,124.05,483.5,134.275,1753.6,859.6,19255.0,19285.0,4697.25,469.0,1187.4,866.0,14.85,1.0054,296.9,109.203125,126.96875,157.96875,154.40625,16.15,522.25,17795.0,156.33,129.35,153.3,45.52,48.31,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.34,2227.0,45.51,1108.1,2.2675,1.4966,2.365,960.2,1.3739,15.01,397.0
2015-11-06 00:45:00,0.7131,27.91,1.52,374.75,3270.0,0.7592,62.09,2094.5,1.0888,119.25,171.925,55.425,0.0082115,124.05,483.5,134.275,1753.6,859.6,19270.0,19295.0,4698.0,469.0,1187.4,866.0,14.85,1.0053,296.9,109.203125,126.96875,157.96875,154.4375,16.15,522.25,17797.0,156.33,129.35,153.3,45.51,48.31,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.34,2227.0,45.52,1108.0,2.267,1.4965,2.365,960.4,1.3739,15.01,397.0
2015-11-06 00:46:00,0.7131,27.92,1.5201,374.5,3270.0,0.7592,62.09,2094.5,1.0889,119.25,171.925,55.425,0.008212,124.05,483.5,134.275,1753.6,859.6,19270.0,19295.0,4698.0,469.0,1187.4,866.0,14.85,1.0053,296.9,109.203125,126.953125,157.96875,154.40625,16.15,522.0,17799.0,156.33,129.35,153.3,45.51,48.31,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.34,2227.0,45.52,1108.0,2.2685,1.4965,2.3609999999999998,960.4,1.3739,15.01,397.0
2015-11-06 00:47:00,0.7131,27.9,1.5201,374.75,3270.0,0.7592,62.09,2094.5,1.0889,119.25,171.925,55.425,0.008212,124.05,483.5,134.275,1753.6,859.6,19270.0,19295.0,4698.5,469.0,1187.4,866.0,14.85,1.0053,297.0,109.203125,126.953125,157.96875,154.40625,16.15,522.25,17800.0,156.33,129.35,153.3,45.51,48.3,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.34,2227.0,45.49,1108.1,2.267,1.4965,2.36,960.5,1.3739,15.01,397.0
2015-11-06 00:48:00,0.7131,27.9,1.5201,374.75,3270.0,0.7592,62.09,2094.5,1.0888,119.25,171.925,55.425,0.008212,124.05,483.5,134.275,1753.6,859.6,19270.0,19295.0,4698.25,469.0,1187.4,866.0,14.85,1.0053,297.0,109.203125,126.953125,157.96875,154.40625,16.15,522.25,17800.0,156.33,129.35,153.3,45.51,48.3,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.34,2227.0,45.49,1108.0,2.267,1.4965,2.36,960.2,1.3739,15.01,397.0
2015-11-06 00:49:00,0.7131,27.9,1.5201,374.75,3270.0,0.7592,62.09,2094.5,1.0889,119.25,171.925,55.425,0.0082115,124.05,483.5,134.275,1753.6,859.6,19275.0,19300.0,4698.0,469.0,1187.4,866.0,14.85,1.0053,297.0,109.203125,126.953125,157.96875,154.40625,16.15,522.5,17798.0,156.33,129.35,153.3,45.51,48.3,3446.0,111.49,22.0,455.5,1.5014,1.3917,1608.0,152.36,48.29,2227.0,45.5,1108.1,2.2665,1.4965,2.359,960.2,1.375,15.01,397.0
