,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2016-11-04 00:11:00,0.7673,34.99,1.2479,347.25,2637.0,0.74655,68.59,2084.75,1.1113,121.0859375,118.375,46.475,0.0097145,166.1,409.75,103.725,1634.7,883.1,16870.0,16900.0,4676.25,1156.2,986.5,21.51,1.0279,305.1,141.9375,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17857.0,162.15,131.12,180.36,44.8,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.3,2.2435,1.4598,2.8089999999999997,995.8,1.4208,18.24,566.0
2016-11-04 00:12:00,0.7674,35.01,1.2479,347.25,2637.0,0.74655,68.59,2085.0,1.1113,121.0859375,118.375,46.475,0.009715000000000001,166.1,409.75,103.725,1634.7,883.1,16870.0,16900.0,4676.25,1156.2,986.75,21.51,1.0279,305.1,141.9375,109.15625,130.078125,175.84375,162.8125,19.55,411.0,17856.0,162.15,131.12,180.36,44.8,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.8,1299.2,2.2435,1.4598,2.806,995.8,1.4208,18.24,566.0
2016-11-04 00:13:00,0.7672,35.01,1.2479,347.25,2637.0,0.7465,68.59,2084.75,1.1112,121.0859375,118.375,46.475,0.0097145,166.1,409.75,103.725,1634.7,883.1,16875.0,16900.0,4676.25,1156.2,986.5,21.51,1.0279,305.1,141.9375,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.8,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.1,2.2435,1.4598,2.806,995.9,1.4205,18.245,566.0
2016-11-04 00:14:00,0.7673,35.01,1.2479,347.25,2637.0,0.7465,68.59,2085.0,1.11125,121.0859375,118.375,46.475,0.0097155,166.1,409.75,103.725,1634.7,883.1,16875.0,16900.0,4676.25,1156.2,986.5,21.51,1.0279,305.1,141.9375,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17857.0,162.15,131.12,180.36,44.79,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.8,1299.4,2.2435,1.4598,2.806,995.9,1.4205,18.245,566.0
2016-11-04 00:15:00,0.7675,35.01,1.2479,347.25,2637.0,0.7466,68.59,2084.75,1.11125,121.0859375,118.375,46.475,0.009715999999999999,166.1,409.75,103.725,1634.7,883.1,16875.0,16900.0,4676.25,1156.2,986.5,21.51,1.0279,305.1,141.9375,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17857.0,162.15,131.12,180.36,44.79,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.2,2.2435,1.4598,2.806,996.0,1.4205,18.245,566.0
2016-11-04 00:16:00,0.7674,35.01,1.2479,347.25,2637.0,0.7466,68.59,2085.0,1.11125,121.0859375,118.375,46.475,0.0097155,166.1,409.75,103.725,1634.7,883.1,16875.0,16900.0,4676.25,1156.2,986.5,21.51,1.0278,305.1,141.953125,109.15625,130.09375,175.84375,162.84375,19.55,411.0,17857.0,162.15,131.12,180.36,44.79,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.4,2.243,1.4598,2.806,996.0,1.4205,18.25,566.0
2016-11-04 00:17:00,0.7672,35.01,1.2479,347.25,2637.0,0.7466,68.59,2084.5,1.11125,121.0859375,118.375,46.475,0.009717,166.1,409.75,103.725,1634.7,883.1,16865.0,16890.0,4676.0,1155.9,986.5,21.51,1.0278,305.1,141.953125,109.15625,130.09375,175.84375,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.79,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.4,2.243,1.4598,2.806,996.0,1.4205,18.255,566.0
2016-11-04 00:18:00,0.767,35.01,1.2479,347.25,2637.0,0.7466,68.59,2084.5,1.11125,121.0859375,118.375,46.475,0.0097175,166.1,409.75,103.725,1634.7,883.1,16860.0,16885.0,4676.0,1155.9,986.25,21.51,1.0278,305.1,141.953125,109.15625,130.09375,175.84375,162.84375,19.55,411.0,17855.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.4,2.2425,1.4598,2.806,996.0,1.4205,18.255,566.0
2016-11-04 00:19:00,0.767,35.01,1.2479,347.25,2637.0,0.7466,68.59,2084.5,1.1112,121.0859375,118.375,46.475,0.009715999999999999,166.1,409.75,103.725,1634.7,883.1,16870.0,16895.0,4675.5,1155.9,986.25,21.51,1.0278,305.1,141.953125,109.15625,130.09375,175.84375,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.79,46.5,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.8,1299.4,2.2425,1.4598,2.806,996.0,1.4204,18.25,566.0
2016-11-04 00:20:00,0.767,35.01,1.2479,347.25,2637.0,0.7466,68.59,2084.75,1.1112,121.0859375,118.375,46.475,0.0097155,166.1,409.75,103.725,1634.7,883.1,16865.0,16890.0,4675.5,1155.8,986.25,21.51,1.0277,305.1,141.953125,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.8,1299.1,2.2425,1.4598,2.806,996.0,1.4204,18.25,566.0
2016-11-04 00:21:00,0.767,35.01,1.248,347.25,2637.0,0.7466,68.59,2084.75,1.1112,121.0859375,118.375,46.475,0.009716500000000001,166.1,409.75,103.725,1634.7,883.1,16865.0,16890.0,4675.5,1155.8,986.25,21.51,1.0277,305.1,141.953125,109.15625,130.078125,175.84375,162.875,19.55,411.0,17857.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.3,2.2425,1.4598,2.806,996.0,1.4204,18.25,566.0
2016-11-04 00:22:00,0.7671,35.01,1.2478,347.25,2637.0,0.7466,68.59,2084.75,1.11125,121.0859375,118.375,46.475,0.009716500000000001,166.1,409.75,103.725,1634.7,883.1,16865.0,16890.0,4676.0,1155.9,986.25,21.51,1.0277,305.1,141.953125,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.2,2.2425,1.4598,2.806,996.0,1.4204,18.25,566.0
2016-11-04 00:23:00,0.767,35.01,1.2478,347.25,2637.0,0.7466,68.59,2084.75,1.1114,121.0859375,118.375,46.475,0.009716500000000001,166.1,409.75,103.725,1634.7,883.1,16865.0,16890.0,4676.0,1155.9,986.25,21.51,1.0278,305.1,141.953125,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.4,2.2425,1.4598,2.807,996.2,1.4201,18.255,566.0
2016-11-04 00:24:00,0.767,35.01,1.2478,347.25,2637.0,0.7466,68.59,2085.0,1.1114,121.0859375,118.375,46.475,0.009716500000000001,166.1,409.75,103.725,1634.7,883.1,16865.0,16890.0,4676.0,1155.9,986.25,21.51,1.0278,305.0,141.953125,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.79,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.7,2.2425,1.4598,2.807,996.5,1.4195,18.255,566.0
2016-11-04 00:25:00,0.767,35.01,1.2478,347.25,2637.0,0.74655,68.59,2084.75,1.1114,121.0859375,118.375,46.475,0.009715999999999999,166.1,409.75,103.725,1634.7,883.1,16860.0,16890.0,4675.75,1155.9,986.25,21.51,1.0278,305.0,141.953125,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.79,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.78,1299.5,2.2425,1.4598,2.807,996.6,1.4192,18.255,566.0
2016-11-04 00:26:00,0.7671,35.01,1.2479,347.5,2637.0,0.74655,68.59,2084.75,1.11135,121.0859375,118.375,46.475,0.009715999999999999,166.1,409.75,103.725,1634.7,883.1,16865.0,16890.0,4676.0,1155.9,986.25,21.51,1.0278,305.0,141.953125,109.15625,130.09375,175.84375,162.84375,19.55,411.0,17857.0,162.15,131.12,180.36,44.79,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.78,1299.6,2.243,1.4598,2.807,996.6,1.4191,18.255,566.0
2016-11-04 00:27:00,0.7671,35.0,1.2479,347.5,2637.0,0.74655,68.59,2085.0,1.11135,121.0859375,118.375,46.475,0.009715999999999999,166.1,409.75,103.725,1634.7,883.1,16865.0,16890.0,4676.0,1155.9,986.25,21.51,1.0278,305.0,141.953125,109.15625,130.09375,175.84375,162.84375,19.55,411.0,17857.0,162.15,131.12,180.36,44.8,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.8,2.243,1.4598,2.807,996.7,1.4191,18.255,566.0
2016-11-04 00:28:00,0.767,35.0,1.2479,347.5,2637.0,0.7465,68.59,2085.0,1.11135,121.0859375,118.375,46.475,0.009715000000000001,166.1,409.75,103.725,1634.7,883.1,16860.0,16890.0,4676.0,1155.9,986.25,21.51,1.0278,305.0,141.953125,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17857.0,162.15,131.12,180.36,44.8,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.49,2184.0,44.79,1299.7,2.243,1.4598,2.807,996.7,1.4191,18.26,566.0
2016-11-04 00:29:00,0.767,35.0,1.2478,347.25,2637.0,0.74655,68.59,2084.75,1.1114,121.0859375,118.375,46.475,0.009715000000000001,166.1,409.75,103.725,1634.7,883.1,16865.0,16890.0,4676.0,1155.9,986.25,21.51,1.0278,305.0,141.9375,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17857.0,162.15,131.12,180.36,44.8,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.48,2184.0,44.79,1299.8,2.243,1.4598,2.81,996.8,1.419,18.255,566.0
2016-11-04 00:30:00,0.767,35.0,1.2478,347.5,2637.0,0.74655,68.59,2084.75,1.1114,121.0859375,118.375,46.475,0.0097145,166.1,409.75,103.725,1634.7,883.1,16865.0,16890.0,4676.0,1155.9,986.25,21.51,1.0278,305.0,141.9375,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17857.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.48,2184.0,44.78,1300.1,2.243,1.4598,2.8110000000000004,996.8,1.419,18.265,566.0
2016-11-04 00:31:00,0.7671,35.0,1.2479,347.5,2637.0,0.74655,68.59,2085.25,1.11135,121.0859375,118.375,46.475,0.009714,166.1,409.75,103.725,1634.7,883.1,16870.0,16895.0,4676.75,1156.0,986.25,21.51,1.0278,305.0,141.9375,109.15625,130.078125,175.84375,162.84375,19.55,411.0,17859.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.48,2184.0,44.79,1300.0,2.243,1.4598,2.804,996.8,1.4187,18.26,566.0
2016-11-04 00:32:00,0.7671,35.0,1.2479,347.5,2637.0,0.74655,68.59,2084.75,1.11145,121.0859375,118.375,46.475,0.0097175,166.1,409.75,103.725,1634.7,883.1,16840.0,16865.0,4675.5,1156.0,986.25,21.51,1.0279,305.0,141.953125,109.15625,130.09375,175.875,162.875,19.55,411.0,17856.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.48,2184.0,44.78,1300.2,2.243,1.4598,2.802,996.8,1.4187,18.265,566.0
2016-11-04 00:33:00,0.7671,35.0,1.2479,347.5,2637.0,0.74655,68.59,2084.5,1.11145,121.0859375,118.375,46.475,0.0097175,166.1,409.75,103.725,1634.7,883.1,16845.0,16865.0,4675.5,1156.0,986.25,21.51,1.0279,305.0,141.953125,109.15625,130.09375,175.875,162.875,19.55,411.0,17855.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.48,2184.0,44.77,1300.4,2.2435,1.4598,2.802,997.0,1.4182,18.27,566.0
2016-11-04 00:34:00,0.7671,34.99,1.2479,347.5,2637.0,0.74655,68.59,2084.5,1.1115,121.0859375,118.375,46.475,0.0097175,166.1,409.75,103.725,1634.7,883.1,16845.0,16865.0,4675.75,1155.7,986.25,21.51,1.0279,305.1,141.953125,109.15625,130.09375,175.875,162.875,19.55,411.0,17856.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.48,2184.0,44.78,1300.3,2.2435,1.4598,2.802,997.0,1.418,18.26,566.0
2016-11-04 00:35:00,0.7671,34.99,1.2479,347.5,2637.0,0.74655,68.59,2084.75,1.1115,121.0859375,118.375,46.475,0.009717,166.1,409.75,103.725,1634.7,883.1,16845.0,16870.0,4675.75,1155.8,986.5,21.51,1.0279,305.1,141.953125,109.15625,130.078125,175.875,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.47,2184.0,44.77,1300.0,2.2435,1.4598,2.802,996.2,1.4181,18.255,566.0
2016-11-04 00:36:00,0.767,34.99,1.2478,347.25,2637.0,0.7465,68.59,2084.5,1.11145,121.0859375,118.375,46.475,0.0097175,166.1,409.75,103.725,1634.7,883.1,16840.0,16865.0,4675.25,1155.7,986.5,21.51,1.0279,305.0,141.953125,109.15625,130.078125,175.875,162.875,19.55,411.0,17856.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.47,2184.0,44.77,1299.9,2.2435,1.4598,2.801,996.2,1.4181,18.25,566.0
2016-11-04 00:37:00,0.767,34.99,1.2478,347.25,2637.0,0.7465,68.59,2084.5,1.11145,121.0859375,118.375,46.475,0.0097175,166.1,409.75,103.725,1634.7,883.1,16830.0,16855.0,4675.25,1155.7,986.5,21.51,1.0279,305.0,141.953125,109.15625,130.078125,175.875,162.84375,19.55,411.0,17855.0,162.15,131.12,180.36,44.79,46.49,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.47,2184.0,44.77,1300.0,2.243,1.4598,2.801,996.2,1.4181,18.26,566.0
2016-11-04 00:38:00,0.767,34.99,1.2478,347.25,2637.0,0.7465,68.59,2084.5,1.11145,121.0859375,118.375,46.475,0.0097175,166.1,409.75,103.725,1634.7,883.1,16825.0,16850.0,4675.25,1155.7,986.5,21.51,1.0279,305.0,141.953125,109.15625,130.09375,175.875,162.84375,19.55,411.0,17855.0,162.15,131.12,180.36,44.76,46.46,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.46,2184.0,44.75,1299.9,2.243,1.4593,2.8,995.9,1.4178,18.25,566.0
2016-11-04 00:39:00,0.767,34.99,1.2478,347.25,2637.0,0.7465,68.59,2084.5,1.1114,121.0859375,118.375,46.475,0.009717,166.1,409.75,103.725,1634.7,883.1,16830.0,16850.0,4675.5,1155.7,986.5,21.51,1.0279,305.0,141.953125,109.15625,130.09375,175.875,162.84375,19.55,411.0,17855.0,162.15,131.12,180.36,44.76,46.47,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.46,2184.0,44.77,1299.9,2.243,1.4593,2.8,995.9,1.4182,18.25,566.0
2016-11-04 00:40:00,0.767,35.0,1.2478,347.25,2637.0,0.7465,68.59,2084.5,1.11135,121.0859375,118.375,46.475,0.009718000000000001,166.1,409.75,103.725,1634.7,883.1,16830.0,16855.0,4675.25,1155.7,986.5,21.51,1.0279,305.0,141.953125,109.15625,130.09375,175.875,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.76,46.46,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.46,2184.0,44.75,1300.0,2.243,1.4594,2.8,995.9,1.418,18.25,566.0
2016-11-04 00:41:00,0.7671,34.99,1.2478,347.25,2637.0,0.7465,68.59,2084.75,1.11135,121.0859375,118.375,46.475,0.009719,166.1,409.75,103.725,1634.7,883.1,16830.0,16855.0,4675.0,1155.7,986.5,21.51,1.0279,305.0,141.953125,109.15625,130.078125,175.875,162.84375,19.55,411.0,17855.0,162.15,131.12,180.36,44.76,46.47,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.46,2184.0,44.76,1299.8,2.243,1.4594,2.802,995.9,1.418,18.255,566.0
2016-11-04 00:42:00,0.7671,34.99,1.2478,347.25,2637.0,0.7465,68.59,2084.5,1.11145,121.0859375,118.375,46.475,0.0097175,166.1,409.75,103.725,1634.7,883.1,16830.0,16855.0,4675.75,1155.7,986.25,21.51,1.0279,305.0,141.953125,109.15625,130.078125,175.875,162.875,19.55,411.0,17855.0,162.15,131.12,180.36,44.76,46.46,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.46,2184.0,44.75,1299.7,2.243,1.4594,2.802,995.9,1.418,18.25,566.0
2016-11-04 00:43:00,0.7672,35.0,1.2474,347.25,2637.0,0.7465,68.59,2085.0,1.1113,121.0859375,118.375,46.475,0.0097155,166.1,409.75,103.725,1634.7,883.1,16835.0,16865.0,4675.75,1156.0,986.5,21.51,1.0278,305.1,141.953125,109.15625,130.078125,175.875,162.875,19.55,411.0,17857.0,162.15,131.12,180.36,44.76,46.46,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.46,2184.0,44.75,1299.6,2.243,1.4594,2.801,995.9,1.4178,18.25,566.0
2016-11-04 00:44:00,0.7674,35.0,1.2475,347.25,2637.0,0.7465,68.59,2085.0,1.11135,121.0859375,118.375,46.475,0.0097155,166.1,409.75,103.725,1634.7,883.1,16835.0,16865.0,4675.75,1156.0,986.5,21.51,1.0278,305.1,141.953125,109.15625,130.078125,175.875,162.875,19.55,411.0,17858.0,162.15,131.12,180.36,44.76,46.46,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.46,2184.0,44.77,1299.7,2.243,1.4594,2.801,995.9,1.4178,18.255,566.0
2016-11-04 00:45:00,0.7674,35.0,1.2475,347.25,2637.0,0.7465,68.59,2084.75,1.1113,121.0859375,118.375,46.475,0.009715000000000001,166.1,409.75,103.725,1634.7,883.1,16835.0,16865.0,4675.75,1156.0,986.25,21.51,1.0277,305.0,141.953125,109.15625,130.078125,175.875,162.84375,19.55,411.0,17858.0,162.15,131.12,180.36,44.76,46.47,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.46,2184.0,44.77,1299.8,2.2425,1.4594,2.802,995.9,1.4178,18.25,566.0
2016-11-04 00:46:00,0.7674,35.0,1.2475,347.25,2637.0,0.7465,68.59,2084.75,1.11135,121.0859375,118.375,46.475,0.009717,166.1,409.75,103.725,1634.7,883.1,16835.0,16860.0,4676.25,1155.9,986.25,21.51,1.0278,305.0,141.953125,109.15625,130.078125,175.875,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.76,46.47,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.46,2184.0,44.77,1299.9,2.243,1.4593,2.802,996.0,1.4178,18.25,566.0
2016-11-04 00:47:00,0.7674,35.0,1.2475,347.25,2637.0,0.7465,68.59,2084.75,1.11135,121.0859375,118.375,46.475,0.009715999999999999,166.1,409.75,103.725,1634.7,883.1,16835.0,16860.0,4676.0,1155.9,986.25,21.51,1.0278,305.0,141.953125,109.15625,130.078125,175.875,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.76,46.47,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.46,2184.0,44.77,1299.9,2.243,1.4593,2.802,996.0,1.4178,18.25,566.0
2016-11-04 00:48:00,0.7674,34.99,1.2475,347.25,2637.0,0.74645,68.59,2085.0,1.11135,121.0859375,118.375,46.475,0.009716500000000001,166.1,409.75,103.725,1634.7,883.1,16835.0,16860.0,4676.0,1155.9,986.25,21.51,1.0278,305.0,141.953125,109.15625,130.078125,175.875,162.84375,19.55,411.0,17856.0,162.15,131.12,180.36,44.76,46.48,2966.0,111.985,24.25,424.75,1.4584,1.411,2215.0,156.19,46.46,2184.0,44.77,1299.9,2.243,1.4593,2.802,995.8,1.4178,18.255,566.0
