,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2015-09-04 00:01:00,0.6966,27.02,1.523,361.0,3129.0,0.7564,62.72,1932.75,1.1126,119.8203125,196.5,69.3,0.008378,119.75,466.75,141.05,1680.0,788.0,17820.0,17820.0,4198.0,457.0,1135.6,872.0,11.37,1.0294,310.4,109.3515625,127.640625,158.71875,155.125,26.25,464.5,16230.0,154.34,130.42,154.04,46.47,50.5,3219.0,111.325,30.0,492.5,1.616,1.4226,1591.0,148.89,50.51,2099.0,46.56,1123.8,2.3585,1.616,2.7089999999999996,1009.3,1.4298,14.775,349.7
2015-09-04 00:02:00,0.6967,27.02,1.523,361.0,3129.0,0.7564,62.72,1933.0,1.1127,119.8203125,196.5,69.3,0.008378,119.75,466.75,141.05,1680.0,788.0,17820.0,17820.0,4198.75,457.0,1135.6,872.0,11.37,1.0294,310.4,109.3515625,127.625,158.71875,155.125,26.25,464.5,16234.0,154.34,130.42,154.04,46.47,50.5,3219.0,111.325,30.0,492.5,1.616,1.4226,1591.0,148.89,50.51,2099.0,46.56,1124.0,2.359,1.616,2.7089999999999996,1009.3,1.4298,14.775,349.7
2015-09-04 00:03:00,0.6966,27.02,1.5227,361.0,3129.0,0.7564,62.72,1933.75,1.1124,119.8203125,196.5,69.3,0.008377500000000001,119.75,466.75,141.05,1680.0,788.0,17840.0,17820.0,4201.25,457.0,1135.6,871.75,11.37,1.0295,310.4,109.3515625,127.625,158.75,155.15625,26.2,464.5,16239.0,154.34,130.42,154.04,46.47,50.5,3219.0,111.325,30.0,492.5,1.616,1.4226,1591.0,148.89,50.51,2099.0,46.56,1124.0,2.359,1.616,2.707,1008.6,1.4298,14.77,349.7
2015-09-04 00:04:00,0.6965,27.02,1.5227,361.0,3129.0,0.7564,62.72,1932.75,1.1125,119.8203125,196.5,69.3,0.0083795,119.75,466.75,141.05,1680.0,788.0,17820.0,17820.0,4198.25,457.0,1135.5,872.0,11.37,1.0294,310.4,109.3515625,127.640625,158.75,155.15625,26.2,464.5,16234.0,154.34,130.42,154.04,46.47,50.5,3219.0,111.325,30.0,492.5,1.616,1.4226,1591.0,148.89,50.51,2099.0,46.56,1124.0,2.359,1.616,2.707,1008.6,1.4298,14.77,349.7
2015-09-04 00:05:00,0.6966,27.02,1.523,361.0,3129.0,0.7564,62.72,1932.5,1.1125,119.828125,196.5,69.3,0.008381,119.75,466.75,141.05,1680.0,788.0,17810.0,17820.0,4197.75,457.0,1135.6,872.0,11.37,1.0296,310.4,109.3515625,127.640625,158.78125,155.15625,26.2,464.5,16229.0,154.34,130.42,154.04,46.47,50.5,3219.0,111.325,30.0,492.5,1.616,1.4226,1591.0,148.89,50.51,2099.0,46.57,1123.8,2.359,1.616,2.707,1008.6,1.4298,14.765,349.7
2015-09-04 00:06:00,0.6967,27.02,1.5231,361.0,3129.0,0.7564,62.72,1932.5,1.1125,119.8359375,196.5,69.3,0.008379000000000001,119.75,466.75,141.05,1680.0,788.0,17810.0,17820.0,4198.0,457.0,1135.2,872.0,11.37,1.0295,310.4,109.3515625,127.671875,158.78125,155.1875,26.2,464.5,16233.0,154.34,130.42,154.04,46.47,50.51,3219.0,111.325,30.0,492.5,1.616,1.4226,1591.0,148.89,50.51,2099.0,46.56,1123.8,2.359,1.616,2.707,1008.6,1.4298,14.765,349.7
2015-09-04 00:07:00,0.6967,27.02,1.5234,361.0,3129.0,0.7564,62.72,1933.25,1.1125,119.8359375,196.5,69.3,0.0083795,119.75,466.75,141.05,1680.0,788.0,17810.0,17810.0,4198.75,457.0,1135.6,872.0,11.37,1.0295,310.4,109.3515625,127.671875,158.78125,155.1875,26.2,464.5,16236.0,154.34,130.42,154.04,46.47,50.57,3219.0,111.325,30.0,492.75,1.616,1.4226,1591.0,148.89,50.51,2099.0,46.6,1123.9,2.359,1.616,2.707,1008.6,1.4298,14.765,349.7
2015-09-04 00:08:00,0.6964,27.02,1.5235,361.0,3129.0,0.7565,62.72,1932.0,1.1126,119.8359375,196.5,69.3,0.0083805,119.75,466.75,141.05,1680.0,788.0,17785.0,17810.0,4196.25,457.0,1135.2,871.25,11.37,1.0297,310.4,109.3515625,127.671875,158.8125,155.1875,26.2,464.5,16226.0,154.34,130.42,154.04,46.47,50.57,3219.0,111.325,30.0,492.75,1.616,1.4226,1591.0,148.89,50.51,2099.0,46.59,1123.9,2.3595,1.616,2.707,1009.0,1.4298,14.765,349.7
2015-09-04 00:09:00,0.6962,27.02,1.5233,360.75,3129.0,0.7564,62.72,1931.75,1.1129,119.8671875,196.5,69.3,0.008385,119.75,466.75,141.05,1680.0,788.0,17770.0,17770.0,4196.0,457.0,1134.9,871.5,11.37,1.0297,310.4,109.359375,127.703125,158.875,155.28125,26.4,464.5,16228.0,154.34,130.42,154.04,46.47,50.5,3219.0,111.325,30.0,492.5,1.616,1.4226,1591.0,148.89,50.51,2099.0,46.54,1124.0,2.359,1.616,2.707,1009.0,1.4295,14.77,349.7
2015-09-04 00:10:00,0.6965,27.02,1.5233,360.75,3129.0,0.7565,62.72,1931.0,1.1129,119.859375,196.5,69.3,0.008381,119.75,466.75,141.05,1680.0,788.0,17770.0,17770.0,4193.75,457.0,1134.6,871.5,11.37,1.0299,310.4,109.359375,127.703125,158.875,155.25,26.4,464.5,16219.0,154.34,130.42,154.04,46.47,50.5,3219.0,111.325,30.0,492.5,1.616,1.4226,1591.0,148.89,50.51,2099.0,46.55,1123.8,2.359,1.616,2.707,1009.0,1.4295,14.775,349.7
