,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-06-06 00:11:00,0.9587,62.89,1.9565,646.0,2800.0,0.9831,64.92,1405.0,1.5571,110.4375,112.5,75.1,0.009423,136.2,818.5,100.875,14485.0,14660.0,2055.25,638.1,765.3,1454.5,9.66,0.9619,378.5,105.59375,113.09375,113.3125,786.5,12618.0,111.35,106.61,87.88,128.23,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.21,881.8,3.5805,3.6909,12.571,2030.0,3.3345,17.155,333.0
2008-06-06 00:12:00,0.9587,62.89,1.9565,646.0,2800.0,0.9828,64.92,1405.0,1.5573,110.4375,112.5,75.1,0.009422,136.2,818.5,100.875,14485.0,14660.0,2055.25,638.1,765.3,1454.5,9.66,0.9619,378.5,105.59375,113.09375,113.296875,786.5,12618.0,111.35,106.61,87.88,128.23,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.23,881.7,3.5805,3.6909,12.571,2030.0,3.3345,17.155,333.0
2008-06-06 00:13:00,0.9587,62.89,1.9565,646.0,2800.0,0.983,64.92,1405.25,1.5574,110.4375,112.5,75.1,0.009423,136.2,818.5,100.875,14485.0,14660.0,2055.25,638.1,765.3,1454.0,9.66,0.9619,378.0,105.59375,113.09375,113.296875,786.5,12618.0,111.35,106.61,87.88,128.23,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.25,881.7,3.5805,3.6909,12.571,2030.0,3.3345,17.155,333.0
2008-06-06 00:14:00,0.9587,62.89,1.9565,646.0,2800.0,0.9829,64.92,1405.0,1.5574,110.4375,112.5,75.1,0.009423,136.2,818.5,100.875,14485.0,14660.0,2055.25,638.1,765.3,1454.5,9.66,0.9619,378.0,105.59375,113.09375,113.296875,786.5,12618.0,111.35,106.61,87.88,128.23,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.24,881.7,3.5805,3.6909,12.571,2030.0,3.3345,17.155,333.0
2008-06-06 00:15:00,0.9587,62.89,1.9565,646.0,2800.0,0.983,64.92,1405.0,1.5576,110.4375,112.5,75.25,0.009423,136.2,818.5,100.875,14485.0,14660.0,2056.0,638.1,765.3,1454.5,9.66,0.9621,378.0,105.59375,113.09375,113.296875,786.5,12613.0,111.35,106.61,87.88,128.23,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.24,881.5,3.5805,3.6909,12.571,2030.0,3.3345,17.155,333.0
2008-06-06 00:16:00,0.9587,62.89,1.9565,646.0,2800.0,0.983,64.92,1405.0,1.5575,110.4375,112.5,75.25,0.009425,136.2,818.5,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.5,9.66,0.9621,378.0,105.59375,113.09375,113.3125,786.5,12613.0,111.35,106.61,87.88,128.23,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.24,881.5,3.5805,3.6909,12.571,2030.0,3.3345,17.155,333.0
2008-06-06 00:17:00,0.9589,62.92,1.9565,646.0,2800.0,0.983,64.92,1405.0,1.5576,110.4375,112.5,75.25,0.009425,136.2,818.5,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.5,9.66,0.9621,378.2,105.59375,113.09375,113.3125,786.5,12613.0,111.35,106.61,87.88,128.23,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.27,881.8,3.5805,3.6909,12.571,2030.0,3.3345,17.155,333.0
2008-06-06 00:18:00,0.9589,62.92,1.9565,646.0,2800.0,0.9829,64.92,1405.0,1.5575,110.4375,112.5,75.25,0.009425,136.2,818.5,100.875,14485.0,14660.0,2055.25,638.1,765.3,1454.5,9.66,0.9621,378.2,105.59375,113.09375,113.3125,786.5,12615.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.29,881.8,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:19:00,0.9589,62.92,1.9565,646.0,2800.0,0.9829,64.92,1405.0,1.5576,110.4375,112.5,75.25,0.009425,136.2,818.5,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.5,9.66,0.9621,378.2,105.59375,113.09375,113.3125,786.0,12615.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.28,881.7,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:20:00,0.9589,62.92,1.957,646.0,2800.0,0.9829,64.92,1405.0,1.5576,110.44531200000002,112.5,75.25,0.009426,136.2,818.5,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.5,9.66,0.9621,378.2,105.59375,113.09375,113.3125,786.0,12615.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.28,881.6,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:21:00,0.9589,62.92,1.9567,646.0,2800.0,0.9829,64.92,1405.0,1.5575,110.44531200000002,112.5,75.25,0.009426,136.2,818.5,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.5,9.66,0.9621,378.2,105.59375,113.09375,113.3125,786.0,12618.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.26,881.6,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:22:00,0.9589,62.92,1.9568,646.25,2800.0,0.9829,64.92,1405.0,1.5575,110.44531200000002,112.5,75.25,0.009426,136.2,818.5,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.5,9.66,0.9621,378.2,105.59375,113.09375,113.3125,786.0,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.26,881.7,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:23:00,0.9589,62.92,1.9567,646.25,2800.0,0.9829,64.92,1405.0,1.5574,110.44531200000002,112.5,75.25,0.009427,136.2,818.5,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.5,9.66,0.9623,378.2,105.59375,113.09375,113.3125,786.0,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.26,881.8,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:24:00,0.959,62.92,1.9567,646.75,2800.0,0.9829,64.92,1405.0,1.5575,110.44531200000002,112.5,75.25,0.009427,136.2,818.5,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.5,9.66,0.9623,378.2,105.59375,113.09375,113.296875,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.26,881.8,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:25:00,0.959,62.92,1.9567,646.0,2800.0,0.9829,64.92,1405.0,1.5574,110.44531200000002,112.5,75.25,0.009425,136.2,818.5,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.5,9.66,0.9623,378.2,105.59375,113.09375,113.296875,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.26,881.8,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:26:00,0.959,62.92,1.9567,646.0,2800.0,0.9829,64.92,1405.0,1.5571,110.44531200000002,112.5,75.25,0.009425,136.2,818.5,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.5,9.66,0.9621,378.2,105.59375,113.09375,113.3125,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.26,881.6,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:27:00,0.959,62.92,1.9567,646.5,2800.0,0.9829,64.92,1405.0,1.5572,110.44531200000002,112.5,75.25,0.009425,136.2,818.5,100.875,14485.0,14660.0,2055.0,638.1,765.3,1455.0,9.66,0.9621,378.3,105.59375,113.078125,113.28125,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.26,881.5,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:28:00,0.959,62.92,1.9567,646.5,2800.0,0.9829,64.92,1405.0,1.5573,110.44531200000002,112.5,75.25,0.009425,136.2,818.5,100.875,14485.0,14660.0,2055.25,638.1,765.3,1455.75,9.66,0.962,378.3,105.59375,113.09375,113.296875,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.26,881.5,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:29:00,0.9586,62.92,1.9566,646.5,2800.0,0.9828,64.92,1405.0,1.5572,110.4375,112.5,75.25,0.009427,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.962,378.3,105.59375,113.09375,113.296875,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.26,881.5,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:30:00,0.9586,62.92,1.9566,646.5,2800.0,0.9827,64.92,1405.0,1.5571,110.4375,112.5,75.25,0.009427,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.962,378.3,105.59375,113.09375,113.296875,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.26,881.9,3.5805,3.6909,12.571,2030.0,3.3345,17.165,333.0
2008-06-06 00:31:00,0.9587,62.92,1.9567,646.5,2800.0,0.9831,64.92,1405.25,1.5572,110.4375,112.5,75.25,0.009427,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.962,378.3,105.59375,113.078125,113.28125,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.26,882.0,3.5805,3.6909,12.571,2030.0,3.3345,17.175,333.0
2008-06-06 00:32:00,0.9587,62.92,1.9567,646.5,2800.0,0.9832,64.92,1405.0,1.5572,110.4375,112.5,75.25,0.009427,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.962,378.3,105.59375,113.078125,113.28125,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.25,881.9,3.5785,3.6909,12.571,2030.0,3.3345,17.185,333.0
2008-06-06 00:33:00,0.9587,62.92,1.9567,646.5,2800.0,0.9832,64.92,1405.0,1.5574,110.4375,112.5,75.25,0.009427,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.962,378.3,105.59375,113.078125,113.28125,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.27,881.9,3.578,3.6909,12.571,2030.0,3.3345,17.18,333.0
2008-06-06 00:34:00,0.9588,62.92,1.9567,646.5,2800.0,0.9832,64.92,1404.75,1.5575,110.4375,112.5,75.25,0.009429,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.962,378.3,105.59375,113.078125,113.28125,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.28,881.9,3.578,3.6909,12.571,2030.0,3.3345,17.185,333.0
2008-06-06 00:35:00,0.9588,62.92,1.9567,646.5,2800.0,0.9832,64.92,1405.0,1.5575,110.4375,112.5,75.25,0.009429,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.962,378.3,105.59375,113.078125,113.296875,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.28,881.4,3.58,3.6909,12.571,2030.0,3.3345,17.175,333.0
2008-06-06 00:36:00,0.959,62.92,1.9567,646.5,2800.0,0.9832,64.92,1405.0,1.5576,110.4375,112.5,75.25,0.009431,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.962,378.3,105.59375,113.078125,113.28125,786.5,12616.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.24,881.2,3.58,3.6909,12.571,2030.0,3.3345,17.17,333.0
2008-06-06 00:37:00,0.959,62.92,1.9567,646.75,2800.0,0.9832,64.92,1404.75,1.5576,110.4375,112.5,75.25,0.009431,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.962,378.3,105.59375,113.078125,113.28125,786.5,12617.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.24,881.2,3.58,3.6909,12.571,2030.0,3.3345,17.17,333.0
2008-06-06 00:38:00,0.959,62.92,1.9567,646.75,2800.0,0.9825,64.92,1404.75,1.5575,110.4375,112.5,75.25,0.00943,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.9622,378.3,105.59375,113.078125,113.28125,786.5,12617.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.24,881.2,3.58,3.6909,12.571,2030.0,3.3345,17.155,333.0
2008-06-06 00:39:00,0.959,62.92,1.9567,646.75,2800.0,0.9825,64.92,1405.0,1.5575,110.4375,112.5,75.25,0.00943,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.9622,378.3,105.59375,113.09375,113.28125,786.5,12617.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.22,881.1,3.58,3.6909,12.571,2030.0,3.3345,17.16,333.0
2008-06-06 00:40:00,0.9591,62.92,1.9567,646.75,2800.0,0.9825,64.92,1405.0,1.5575,110.4375,112.5,75.25,0.009429,136.2,818.5,100.875,14485.0,14660.0,2054.75,638.1,765.3,1455.75,9.66,0.9622,378.3,105.59375,113.09375,113.28125,786.5,12618.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.21,881.1,3.5805,3.6909,12.571,2030.0,3.3345,17.16,333.0
2008-06-06 00:41:00,0.9593,62.92,1.9567,646.75,2800.0,0.9825,64.92,1405.0,1.5574,110.4375,112.5,75.25,0.009429,136.2,818.5,100.875,14485.0,14660.0,2054.5,638.1,765.3,1455.75,9.66,0.9622,378.3,105.59375,113.09375,113.28125,786.5,12618.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.21,881.2,3.5805,3.6909,12.571,2030.0,3.3345,17.16,333.0
2008-06-06 00:42:00,0.9594,62.92,1.9567,646.75,2800.0,0.9825,64.92,1405.0,1.5575,110.4375,112.5,75.25,0.00943,136.2,818.5,100.875,14485.0,14660.0,2054.5,638.1,765.3,1455.75,9.66,0.9622,378.3,105.59375,113.078125,113.28125,786.5,12618.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.2,881.2,3.5805,3.6909,12.571,2030.0,3.3345,17.16,333.0
2008-06-06 00:43:00,0.9594,62.92,1.9567,647.0,2800.0,0.9825,64.92,1405.0,1.5574,110.4375,112.5,75.25,0.00943,136.2,818.5,100.875,14485.0,14660.0,2054.5,638.1,765.3,1455.75,9.66,0.9622,378.3,105.59375,113.078125,113.28125,786.5,12618.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.22,881.3,3.5795,3.6909,12.571,2030.0,3.3345,17.17,333.0
2008-06-06 00:44:00,0.9595,62.92,1.9567,647.0,2800.0,0.9829,64.92,1405.0,1.5574,110.4375,112.5,75.1,0.00943,136.2,818.5,100.875,14485.0,14660.0,2054.5,638.1,765.3,1455.75,9.66,0.9622,378.3,105.59375,113.078125,113.28125,786.5,12618.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.27,881.3,3.578,3.6909,12.571,2030.0,3.3345,17.17,333.0
2008-06-06 00:45:00,0.9595,62.92,1.9553,647.0,2800.0,0.983,64.92,1405.0,1.5574,110.4375,112.5,75.075,0.00943,136.2,818.5,100.875,14485.0,14660.0,2054.5,638.1,765.3,1456.0,9.66,0.9622,378.3,105.59375,113.078125,113.3125,786.5,12618.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.21,881.3,3.58,3.6914,12.571,2030.0,3.3345,17.19,333.0
2008-06-06 00:46:00,0.9597,62.92,1.9556,647.25,2800.0,0.9831,64.92,1405.0,1.5573,110.4375,112.5,75.075,0.009429,136.2,818.5,100.875,14485.0,14660.0,2054.5,638.1,765.3,1456.0,9.66,0.9622,378.3,105.59375,113.078125,113.3125,786.5,12618.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.27,881.4,3.58,3.6914,12.571,2030.0,3.3345,17.185,333.0
2008-06-06 00:47:00,0.9595,62.92,1.9556,647.5,2800.0,0.9831,64.92,1405.0,1.5574,110.44531200000002,112.5,75.025,0.009429,136.2,819.0,100.875,14485.0,14660.0,2054.5,638.1,765.3,1456.0,9.66,0.9622,378.3,105.59375,113.078125,113.3125,787.5,12618.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.25,881.2,3.58,3.6914,12.571,2030.0,3.3345,17.175,333.0
2008-06-06 00:48:00,0.9595,62.92,1.9556,647.25,2800.0,0.9831,64.92,1405.0,1.5573,110.44531200000002,112.5,75.025,0.00943,136.2,820.75,100.875,14485.0,14660.0,2054.5,638.1,765.3,1456.0,9.66,0.9622,378.3,105.59375,113.109375,113.3125,787.5,12619.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.29,881.2,3.58,3.6914,12.571,2030.0,3.3345,17.175,333.0
2008-06-06 00:49:00,0.9596,62.87,1.9556,647.25,2800.0,0.9831,64.92,1405.0,1.5573,110.44531200000002,112.5,75.025,0.00943,136.2,820.75,100.875,14485.0,14660.0,2054.5,638.1,765.3,1456.0,9.66,0.9622,378.3,105.59375,113.109375,113.3125,787.5,12619.0,111.35,106.61,87.88,128.27,127.9,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.28,881.3,3.58,3.6914,12.571,2030.0,3.3345,17.18,333.0
2008-06-06 00:50:00,0.9595,62.87,1.9556,647.25,2800.0,0.9831,64.92,1405.0,1.5572,110.44531200000002,112.5,75.025,0.00943,136.2,820.75,100.875,14485.0,14660.0,2054.5,638.1,765.3,1456.0,9.66,0.9622,378.3,105.59375,113.109375,113.3125,787.75,12619.0,111.35,106.61,87.88,128.27,127.89,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.27,881.3,3.58,3.6914,12.571,2030.0,3.3345,17.19,333.0
2008-06-06 00:51:00,0.9594,62.87,1.9556,647.25,2800.0,0.9831,64.92,1405.0,1.5572,110.44531200000002,112.5,75.025,0.009429,136.2,820.75,100.875,14485.0,14660.0,2054.5,638.1,765.3,1455.25,9.66,0.9621,378.3,105.59375,113.109375,113.3125,787.75,12619.0,111.35,106.61,87.88,128.27,127.89,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.27,881.1,3.58,3.6914,12.571,2030.0,3.3345,17.18,333.0
2008-06-06 00:52:00,0.9596,62.87,1.9556,647.0,2800.0,0.9831,64.92,1405.0,1.5571,110.44531200000002,112.5,75.025,0.009429,136.2,820.75,100.875,14485.0,14660.0,2054.5,638.1,765.3,1455.25,9.66,0.9621,378.3,105.59375,113.109375,113.3125,788.0,12619.0,111.35,106.61,87.88,128.27,127.89,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.29,881.1,3.58,3.6914,12.571,2030.0,3.3345,17.18,333.0
2008-06-06 00:53:00,0.9595,62.85,1.9556,647.0,2800.0,0.9831,64.92,1405.0,1.5572,110.44531200000002,112.5,75.025,0.009429,136.2,820.75,100.875,14485.0,14660.0,2054.5,638.1,765.3,1454.75,9.66,0.9621,378.4,105.59375,113.109375,113.3125,787.5,12619.0,111.35,106.61,87.88,128.27,127.89,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.29,881.1,3.578,3.6915,12.571,2030.0,3.3345,17.18,333.0
2008-06-06 00:54:00,0.9594,62.85,1.9556,646.75,2800.0,0.9831,64.92,1405.0,1.5573,110.4375,112.5,75.025,0.009431,136.2,820.75,100.875,14485.0,14660.0,2054.75,638.1,765.3,1454.75,9.66,0.9621,378.4,105.59375,113.09375,113.3125,787.5,12618.0,111.35,106.61,87.88,128.27,127.89,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.29,881.1,3.579,3.6915,12.571,2030.0,3.3345,17.175,333.0
2008-06-06 00:55:00,0.9594,62.85,1.9556,646.75,2800.0,0.9831,64.92,1405.0,1.5574,110.4375,112.5,75.025,0.009431,136.2,820.75,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.75,9.66,0.9621,378.4,105.59375,113.09375,113.3125,787.5,12618.0,111.35,106.61,87.88,128.27,127.89,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.28,881.1,3.5795,3.6915,12.571,2030.0,3.3345,17.175,333.0
2008-06-06 00:56:00,0.9593,62.85,1.9556,646.75,2800.0,0.9831,64.92,1405.0,1.5576,110.4375,112.5,75.025,0.009431,136.2,820.75,100.875,14485.0,14660.0,2055.0,638.1,765.3,1454.75,9.66,0.9621,378.4,105.59375,113.09375,113.3125,788.25,12618.0,111.35,106.61,87.88,128.27,127.89,3710.0,102.48,36936.0,34048.0,128.81,1526.0,128.28,881.0,3.5795,3.6915,12.571,2030.0,3.3345,17.175,333.0
