,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-02-07 00:11:00,0.6722,31.36,1.2951,9915.0,381.75,2888.0,0.75235,67.71,3340.75,1.10065,119.6953125,135.9,65.5,0.009114,100.45,467.25,119.575,2029.3,1093.8,23805.0,23815.0,9437.0,461.3,1677.1,883.75,14.71,1.0287,288.9,144.25,107.953125,130.671875,190.96875,161.65625,15.75,555.75,29278.0,174.0,134.59,206.98,51.05,55.1,3793.0,112.01,13.4,509.0,1.6666,1.4968,1277.0,166.35,55.09,1996.0,51.04,1569.4,2.5825,1.6676,1.865,964.1,1.496,17.785,415.6
2020-02-07 00:12:00,0.6722,31.35,1.295,9920.0,381.75,2888.0,0.75235,67.71,3340.25,1.10065,119.6953125,135.9,65.5,0.0091145,100.45,467.25,119.575,2029.3,1093.2,23800.0,23810.0,9435.0,461.3,1676.9,883.75,14.71,1.0287,288.9,144.25,107.953125,130.671875,190.96875,161.65625,15.75,555.75,29271.0,174.01,134.59,206.98,51.05,55.09,3792.0,112.01,13.4,509.0,1.6666,1.4968,1277.0,166.35,55.09,1996.0,51.05,1569.5,2.5825,1.6676,1.8630000000000002,964.3,1.496,17.785,415.6
2020-02-07 00:13:00,0.6722,31.35,1.295,9920.0,381.75,2888.0,0.7523,67.71,3339.75,1.10065,119.6953125,135.9,65.5,0.0091155,100.45,467.25,119.575,2029.3,1093.2,23795.0,23810.0,9433.5,461.3,1676.6,883.75,14.71,1.0287,289.0,144.25,107.953125,130.671875,191.0,161.6875,15.75,555.75,29267.0,174.02,134.59,206.98,51.05,55.09,3792.0,112.01,13.4,509.0,1.6666,1.4968,1277.0,166.35,55.09,1996.0,51.04,1569.6,2.582,1.6676,1.8619999999999999,963.8,1.496,17.785,415.6
2020-02-07 00:14:00,0.672,31.34,1.2951,9925.0,381.5,2888.0,0.7523,67.71,3339.5,1.10065,119.703125,135.9,65.5,0.009115,100.45,467.25,119.575,2029.3,1092.6,23795.0,23810.0,9433.75,461.3,1676.6,883.75,14.71,1.0287,289.0,144.25,107.95703125,130.6875,191.0,161.6875,15.75,555.75,29266.0,174.02,134.59,206.98,51.04,55.09,3791.0,112.01,13.4,509.0,1.6666,1.4968,1277.0,166.35,55.09,1996.0,51.03,1569.7,2.5815,1.6676,1.859,963.8,1.496,17.785,415.6
2020-02-07 00:15:00,0.6719,31.34,1.295,9925.0,381.5,2888.0,0.7523,67.71,3339.5,1.10065,119.703125,135.9,65.5,0.009115,100.45,467.25,119.575,2029.3,1092.6,23795.0,23810.0,9433.5,461.3,1676.5,883.75,14.71,1.0287,289.0,144.25,107.95703125,130.671875,191.0,161.6875,15.75,555.25,29264.0,174.02,134.59,206.98,51.05,55.08,3791.0,112.01,13.4,509.0,1.6666,1.4968,1277.0,166.35,55.09,1996.0,51.04,1569.7,2.581,1.6676,1.86,963.7,1.496,17.785,415.6
2020-02-07 00:16:00,0.6719,31.34,1.2951,9910.0,381.5,2888.0,0.7523,67.71,3339.75,1.10055,119.703125,135.9,65.5,0.009115,100.45,467.25,119.575,2029.3,1092.6,23795.0,23805.0,9433.75,461.3,1676.6,883.75,14.71,1.0287,289.0,144.28125,107.95703125,130.671875,191.0,161.6875,15.75,555.25,29265.0,174.02,134.59,206.98,51.05,55.08,3792.0,112.01,13.4,509.0,1.6666,1.4968,1277.0,166.35,55.08,1996.0,51.03,1569.5,2.5815,1.667,1.861,963.7,1.496,17.785,415.6
2020-02-07 00:17:00,0.6719,31.34,1.2951,9910.0,381.5,2888.0,0.7523,67.71,3339.5,1.10055,119.703125,135.9,65.5,0.0091155,100.45,467.25,119.575,2029.3,1092.8,23795.0,23805.0,9432.5,461.3,1676.4,883.75,14.71,1.0287,289.0,144.28125,107.95703125,130.671875,191.0,161.6875,15.75,555.25,29263.0,174.02,134.59,206.98,51.05,55.07,3792.0,112.01,13.4,509.0,1.6666,1.4968,1277.0,166.35,55.08,1996.0,51.01,1569.6,2.5815,1.667,1.861,963.7,1.496,17.785,415.6
2020-02-07 00:18:00,0.6719,31.34,1.2951,9910.0,381.5,2888.0,0.75225,67.71,3338.5,1.10055,119.7109375,135.9,65.5,0.0091155,100.45,467.25,119.575,2029.3,1092.3,23785.0,23795.0,9428.75,461.3,1675.8,883.5,14.71,1.0287,288.9,144.28125,107.95703125,130.703125,191.03125,161.71875,15.8,555.25,29256.0,174.03,134.6,207.0,51.01,55.04,3791.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.04,1996.0,50.99,1569.8,2.581,1.6665,1.859,963.7,1.495,17.785,415.6
2020-02-07 00:19:00,0.6719,31.35,1.295,9910.0,381.5,2888.0,0.75225,67.71,3338.0,1.1005,119.7109375,135.9,65.5,0.009115999999999999,100.45,467.25,119.575,2029.3,1091.9,23780.0,23795.0,9426.75,461.3,1675.6,883.5,14.71,1.0287,288.9,144.28125,107.95703125,130.703125,191.0625,161.71875,15.8,555.25,29250.0,174.03,134.6,207.0,51.01,55.0,3790.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.03,1996.0,50.95,1569.9,2.581,1.6657,1.859,963.7,1.4938,17.785,415.6
2020-02-07 00:20:00,0.6719,31.34,1.2951,9905.0,381.5,2888.0,0.75225,67.71,3338.25,1.1005,119.7109375,135.9,65.5,0.009115999999999999,100.45,467.25,119.575,2029.3,1091.9,23780.0,23795.0,9428.25,461.3,1675.8,883.5,14.71,1.0287,288.9,144.28125,107.95703125,130.6875,191.0625,161.71875,15.8,555.25,29253.0,174.03,134.6,207.0,50.97,55.04,3790.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.03,1996.0,50.99,1570.0,2.5805,1.6663,1.86,964.0,1.4938,17.785,415.6
2020-02-07 00:21:00,0.672,31.34,1.2951,9895.0,381.5,2888.0,0.75225,67.71,3338.5,1.10055,119.7109375,135.9,65.5,0.0091155,100.45,467.25,119.575,2029.3,1092.0,23785.0,23800.0,9429.25,461.3,1676.0,883.5,14.71,1.0286,288.9,144.28125,107.95703125,130.6875,191.03125,161.6875,15.8,555.25,29256.0,174.03,134.6,207.0,50.97,55.03,3791.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.03,1996.0,50.99,1569.6,2.5815,1.6663,1.86,964.0,1.4938,17.78,415.6
2020-02-07 00:22:00,0.672,31.34,1.2951,9900.0,381.5,2888.0,0.75225,67.71,3338.75,1.10055,119.7109375,135.9,65.5,0.009115999999999999,100.45,467.25,119.575,2029.3,1092.0,23785.0,23800.0,9429.5,461.3,1676.0,883.5,14.71,1.0286,288.9,144.28125,107.95703125,130.6875,191.03125,161.6875,15.8,555.25,29257.0,174.03,134.6,207.0,50.97,55.04,3791.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.03,1996.0,50.99,1569.5,2.5815,1.6663,1.859,963.8,1.4942,17.78,415.6
2020-02-07 00:23:00,0.672,31.35,1.2951,9895.0,381.5,2888.0,0.75225,67.71,3338.5,1.1005,119.703125,135.9,65.5,0.009115999999999999,100.45,467.25,119.575,2029.3,1092.0,23785.0,23800.0,9429.25,461.3,1675.9,883.5,14.71,1.0286,288.9,144.28125,107.95703125,130.6875,191.03125,161.6875,15.8,555.0,29255.0,174.04,134.6,207.0,50.97,55.03,3790.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.03,1996.0,50.99,1569.5,2.5815,1.6665,1.86,963.8,1.4942,17.78,415.6
2020-02-07 00:24:00,0.672,31.35,1.2952,9895.0,381.5,2888.0,0.75225,67.71,3339.25,1.10055,119.703125,135.9,65.5,0.009115999999999999,100.45,467.25,119.575,2029.3,1092.5,23790.0,23805.0,9430.5,461.3,1676.1,883.5,14.71,1.0286,288.9,144.265625,107.95703125,130.6875,191.03125,161.6875,15.8,555.0,29260.0,174.04,134.6,207.0,50.97,55.03,3791.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.04,1996.0,50.99,1569.4,2.581,1.6665,1.859,963.8,1.4942,17.775,415.6
2020-02-07 00:25:00,0.6721,31.35,1.2952,9895.0,381.5,2888.0,0.7523,67.71,3339.25,1.10055,119.703125,135.9,65.5,0.009116500000000001,100.45,467.25,119.575,2029.3,1092.5,23795.0,23805.0,9430.75,461.3,1676.3,883.5,14.71,1.0287,288.9,144.265625,107.95703125,130.6875,191.03125,161.6875,15.8,555.0,29260.0,174.03,134.6,207.0,50.97,55.03,3791.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.04,1996.0,51.0,1569.5,2.582,1.6665,1.859,963.8,1.4942,17.78,415.6
2020-02-07 00:26:00,0.672,31.34,1.2952,9885.0,381.25,2888.0,0.75225,67.71,3338.75,1.10055,119.703125,135.9,65.5,0.009116500000000001,100.45,467.25,119.575,2029.3,1092.5,23795.0,23805.0,9430.0,461.3,1675.9,883.5,14.71,1.0288,288.9,144.265625,107.95703125,130.671875,191.03125,161.6875,15.8,555.0,29258.0,174.03,134.6,206.96,51.0,55.05,3790.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.04,1996.0,51.0,1569.5,2.581,1.6665,1.859,963.8,1.4944,17.78,415.6
2020-02-07 00:27:00,0.672,31.34,1.2952,9885.0,381.25,2888.0,0.75225,67.71,3339.0,1.10055,119.703125,135.9,65.5,0.009116500000000001,100.45,467.25,119.575,2029.3,1092.5,23795.0,23805.0,9430.5,461.3,1676.2,883.5,14.71,1.0288,288.9,144.265625,107.95703125,130.671875,191.03125,161.6875,15.8,555.0,29260.0,174.03,134.6,206.96,51.0,55.04,3790.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.04,1996.0,51.0,1569.4,2.582,1.6665,1.86,963.6,1.4944,17.78,415.6
2020-02-07 00:28:00,0.6721,31.34,1.2954,9885.0,381.25,2888.0,0.7523,67.71,3339.5,1.10055,119.703125,135.9,65.5,0.0091155,100.45,467.25,119.575,2029.3,1092.4,23805.0,23815.0,9432.25,461.3,1676.3,883.5,14.71,1.0288,288.9,144.265625,107.95703125,130.671875,191.0,161.6875,15.8,555.0,29266.0,174.02,134.6,206.96,51.0,55.04,3791.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.04,1996.0,51.01,1569.2,2.5815,1.6665,1.861,963.6,1.4943,17.78,415.6
2020-02-07 00:29:00,0.6723,31.34,1.2954,9890.0,381.25,2888.0,0.7523,67.71,3340.25,1.10055,119.6953125,135.9,65.5,0.0091155,100.45,467.25,119.575,2029.3,1092.4,23810.0,23820.0,9434.0,461.3,1676.8,883.5,14.71,1.0288,288.9,144.25,107.95703125,130.65625,190.9375,161.65625,15.8,555.0,29272.0,174.01,134.59,206.92,51.01,55.05,3792.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.07,1996.0,51.01,1569.2,2.582,1.6665,1.8630000000000002,963.6,1.4948,17.78,415.6
2020-02-07 00:30:00,0.6722,31.33,1.2954,9890.0,381.25,2888.0,0.7523,67.71,3339.75,1.1006,119.703125,135.9,65.5,0.0091155,100.45,467.25,119.575,2029.3,1093.0,23810.0,23820.0,9432.75,461.3,1676.6,883.75,14.71,1.0287,288.9,144.265625,107.95703125,130.671875,190.96875,161.65625,15.8,555.0,29270.0,174.03,134.6,206.98,51.01,55.07,3792.0,112.01,13.4,508.75,1.6666,1.4968,1277.0,166.35,55.07,1996.0,51.02,1569.6,2.5825,1.6665,1.8619999999999999,964.6,1.4949,17.785,415.6
2020-02-07 00:31:00,0.6723,31.35,1.2954,9900.0,381.25,2888.0,0.7523,67.71,3340.0,1.10065,119.703125,135.9,65.5,0.0091155,100.45,467.25,119.575,2029.3,1093.4,23810.0,23820.0,9433.5,461.3,1676.6,883.75,14.71,1.0287,289.0,144.265625,107.95703125,130.6875,190.96875,161.65625,15.8,555.25,29272.0,174.03,134.6,206.98,51.03,55.09,3792.0,112.01,13.4,509.0,1.6677,1.4968,1277.0,166.35,55.09,1996.0,51.05,1569.8,2.584,1.6679,1.865,964.9,1.4958,17.785,415.6
2020-02-07 00:32:00,0.6723,31.34,1.2955,9900.0,381.25,2888.0,0.7523,67.72,3340.25,1.10065,119.703125,135.9,65.5,0.0091155,100.45,467.5,119.575,2029.3,1093.4,23810.0,23820.0,9434.25,461.3,1676.8,883.75,14.71,1.0287,289.0,144.25,107.95703125,130.671875,190.96875,161.65625,15.8,555.25,29272.0,174.02,134.6,206.96,51.03,55.1,3792.0,112.01,13.4,509.25,1.6677,1.4968,1277.0,166.35,55.09,1996.0,51.05,1569.6,2.5835,1.6679,1.867,965.1,1.4958,17.78,415.6
2020-02-07 00:33:00,0.6723,31.34,1.2955,9895.0,381.5,2888.0,0.7523,67.72,3340.25,1.10065,119.703125,135.9,65.5,0.0091155,100.45,467.5,119.575,2029.3,1093.4,23805.0,23820.0,9434.5,461.3,1676.8,883.75,14.71,1.0286,289.0,144.25,107.95703125,130.671875,190.96875,161.65625,15.8,555.25,29272.0,174.02,134.6,206.96,51.03,55.08,3792.0,112.01,13.4,509.25,1.6677,1.4968,1277.0,166.35,55.08,1996.0,51.04,1569.6,2.5835,1.6679,1.865,965.5,1.4958,17.775,415.6
2020-02-07 00:34:00,0.6723,31.33,1.2955,9890.0,381.5,2888.0,0.7523,67.96,3340.25,1.1007,119.703125,135.9,65.5,0.009115999999999999,100.45,467.5,119.575,2029.3,1093.4,23805.0,23820.0,9434.75,461.3,1676.8,883.5,14.71,1.0287,289.0,144.25,107.95703125,130.671875,190.96875,161.65625,15.8,555.25,29272.0,174.02,134.6,206.96,51.03,55.11,3792.0,112.01,13.4,509.25,1.6677,1.4968,1277.0,166.35,55.1,1996.0,51.04,1569.5,2.5825,1.6679,1.865,965.5,1.4958,17.78,415.6
2020-02-07 00:35:00,0.6724,31.33,1.2953,9880.0,381.5,2888.0,0.7523,67.96,3340.0,1.10065,119.703125,135.9,65.5,0.0091155,100.45,467.5,119.575,2029.3,1093.4,23805.0,23815.0,9434.25,461.3,1676.7,883.5,14.71,1.0287,289.0,144.265625,107.95703125,130.6875,190.96875,161.6875,15.8,555.25,29270.0,174.03,134.6,206.98,51.03,55.1,3792.0,112.01,13.4,509.25,1.6677,1.4968,1277.0,166.35,55.09,1996.0,51.04,1569.4,2.582,1.6679,1.865,965.1,1.4958,17.775,415.6
2020-02-07 00:36:00,0.6723,31.33,1.2953,9880.0,381.5,2888.0,0.7523,67.96,3339.75,1.1006,119.703125,135.9,65.5,0.0091155,100.45,467.5,119.575,2029.3,1092.7,23805.0,23815.0,9432.5,461.3,1676.6,883.5,14.71,1.0287,289.0,144.265625,107.95703125,130.6875,191.0,161.6875,15.8,555.25,29268.0,174.03,134.6,206.98,51.03,55.1,3791.0,112.01,13.4,509.25,1.6677,1.4968,1277.0,166.35,55.09,1996.0,51.02,1569.6,2.5815,1.6679,1.865,965.4,1.4956,17.78,415.6
2020-02-07 00:37:00,0.6723,31.33,1.2952,9885.0,381.5,2888.0,0.7523,67.96,3339.25,1.1006,119.7109375,135.9,65.5,0.0091155,100.45,467.5,119.575,2029.3,1092.3,23805.0,23815.0,9431.5,461.3,1676.6,883.5,14.71,1.0287,289.0,144.28125,107.95703125,130.6875,191.03125,161.6875,15.8,555.25,29265.0,174.03,134.6,206.98,51.03,55.08,3791.0,112.01,13.4,509.25,1.6677,1.4968,1277.0,166.35,55.09,1996.0,51.02,1569.6,2.581,1.6677,1.865,965.6,1.4957,17.78,415.6
2020-02-07 00:38:00,0.6723,31.34,1.2953,9880.0,381.5,2888.0,0.7523,67.96,3339.5,1.1006,119.7109375,135.9,65.5,0.0091155,100.45,467.5,119.575,2029.3,1092.3,23805.0,23815.0,9431.25,461.3,1676.5,883.5,14.71,1.0287,289.0,144.28125,107.95703125,130.6875,191.03125,161.6875,15.8,555.25,29265.0,174.04,134.6,206.98,51.03,55.08,3791.0,112.01,13.4,509.0,1.6677,1.4968,1277.0,166.35,55.08,1996.0,51.02,1569.5,2.581,1.6674,1.865,965.3,1.4948,17.78,415.6
2020-02-07 00:39:00,0.6724,31.34,1.2953,9870.0,381.5,2888.0,0.7523,67.96,3339.75,1.1006,119.7109375,135.9,65.5,0.0091155,100.45,467.5,119.575,2029.3,1092.4,23810.0,23820.0,9432.25,461.3,1676.5,883.5,14.71,1.0287,288.9,144.296875,107.95703125,130.703125,191.0625,161.6875,15.8,555.25,29267.0,174.05,134.6,206.98,51.03,55.08,3791.0,112.01,13.4,509.0,1.6677,1.4968,1277.0,166.35,55.09,1996.0,51.01,1569.5,2.5825,1.6674,1.865,965.3,1.4952,17.785,415.6
2020-02-07 00:40:00,0.6724,31.35,1.2954,9875.0,381.5,2888.0,0.7523,67.96,3339.75,1.10065,119.7109375,135.9,65.5,0.0091155,100.45,467.5,119.575,2029.3,1092.4,23810.0,23820.0,9433.75,461.3,1676.5,883.25,14.71,1.0287,288.9,144.296875,107.95703125,130.703125,191.0625,161.6875,15.8,555.5,29270.0,174.04,134.6,206.98,51.03,55.11,3791.0,112.01,13.4,509.0,1.6677,1.4968,1277.0,166.35,55.1,1996.0,51.04,1569.6,2.584,1.6676,1.865,966.1,1.4952,17.785,415.6
2020-02-07 00:41:00,0.6724,31.35,1.2953,9885.0,381.5,2888.0,0.7523,67.96,3340.0,1.1006,119.71875,135.9,65.5,0.0091155,100.45,467.5,119.575,2029.3,1092.8,23810.0,23820.0,9434.0,461.3,1676.7,883.25,14.71,1.0287,288.9,144.3125,107.95703125,130.703125,191.09375,161.75,15.8,555.5,29271.0,174.05,134.6,207.04,51.03,55.12,3791.0,112.01,13.4,509.0,1.6677,1.4968,1277.0,166.35,55.1,1996.0,51.06,1569.7,2.5845,1.6676,1.865,965.9,1.4952,17.785,415.6
2020-02-07 00:42:00,0.6724,31.35,1.2953,9880.0,381.5,2888.0,0.7523,67.96,3339.75,1.1006,119.71875,135.9,65.5,0.009115999999999999,100.45,467.5,119.575,2029.3,1092.8,23810.0,23820.0,9433.0,461.3,1676.7,883.25,14.71,1.0287,288.9,144.3125,107.9609375,130.703125,191.125,161.75,15.8,555.5,29269.0,174.06,134.61,207.08,51.03,55.14,3791.0,112.01,13.4,509.0,1.6677,1.4968,1277.0,166.35,55.13,1996.0,51.06,1569.8,2.584,1.6676,1.8659999999999999,965.9,1.4952,17.79,415.6
2020-02-07 00:43:00,0.6723,31.35,1.2952,9880.0,381.5,2888.0,0.7523,67.96,3340.25,1.1006,119.71875,135.9,65.5,0.009115999999999999,100.45,467.5,119.575,2029.3,1092.8,23810.0,23820.0,9434.5,461.3,1676.7,883.25,14.71,1.0287,288.9,144.3125,107.9609375,130.71875,191.125,161.75,15.8,555.5,29274.0,174.06,134.61,207.08,51.09,55.17,3791.0,112.01,13.4,509.0,1.6677,1.4968,1277.0,166.35,55.17,1996.0,51.1,1569.6,2.5835,1.6676,1.865,966.0,1.4972,17.785,415.6
2020-02-07 00:44:00,0.6723,31.34,1.2952,9880.0,381.5,2888.0,0.7523,67.96,3340.0,1.10055,119.71875,135.9,65.5,0.009115999999999999,100.45,467.5,119.575,2029.3,1092.8,23810.0,23820.0,9433.25,461.3,1676.9,883.0,14.71,1.0287,288.7,144.3125,107.9609375,130.71875,191.125,161.75,15.8,555.25,29272.0,174.07,134.61,207.08,51.09,55.17,3791.0,112.01,13.4,509.0,1.6677,1.4968,1277.0,166.35,55.18,1996.0,51.08,1569.8,2.583,1.6676,1.864,966.1,1.4972,17.79,415.6
2020-02-07 00:45:00,0.6723,31.34,1.2951,9875.0,381.5,2888.0,0.75235,67.96,3340.0,1.10055,119.71875,135.9,65.5,0.0091155,100.45,467.5,119.575,2029.3,1092.8,23810.0,23820.0,9433.75,461.3,1676.9,882.75,14.71,1.0286,288.7,144.3125,107.9609375,130.71875,191.125,161.75,15.8,555.25,29271.0,174.07,134.61,207.08,51.09,55.16,3791.0,112.01,13.4,509.0,1.6677,1.4968,1277.0,166.35,55.18,1996.0,51.08,1569.8,2.583,1.6676,1.864,966.4,1.4972,17.79,415.6
2020-02-07 00:46:00,0.6723,31.37,1.2951,9875.0,381.5,2888.0,0.75235,67.96,3340.25,1.10055,119.71875,135.9,65.5,0.0091155,100.45,467.5,119.575,2029.3,1093.2,23810.0,23820.0,9434.75,461.3,1676.9,883.25,14.71,1.0286,288.7,144.3125,107.9609375,130.71875,191.09375,161.75,15.8,555.25,29274.0,174.06,134.61,207.06,51.09,55.17,3792.0,112.01,13.4,509.0,1.6677,1.4968,1277.0,166.35,55.18,1996.0,51.09,1569.9,2.5845,1.6676,1.8659999999999999,966.1,1.4975,17.79,415.6
