,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2012-07-06 00:01:00,1.0188,53.87,1.5526,700.0,2316.0,0.9833,70.94,1359.5,1.2393,124.27343700000002,146.525,93.575,0.012518000000000001,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2637.0,662.8,813.1,1573.25,21.82,1.0325,464.7,110.14843700000002,134.0625,168.65625,149.125,18.9,824.75,12810.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.1,1605.8,3.474,2.7444,2.985,1473.0,2.7351,27.695,636.5
2012-07-06 00:02:00,1.0189,53.87,1.5525,700.0,2316.0,0.9833,70.94,1359.5,1.2393,124.27343700000002,146.525,93.575,0.012518000000000001,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2637.25,662.8,813.1,1573.25,21.82,1.0326,464.7,110.14843700000002,134.0625,168.65625,149.125,18.9,824.75,12811.0,143.16,127.23,133.4,86.09,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.12,1605.8,3.474,2.7444,2.985,1473.0,2.7351,27.695,636.5
2012-07-06 00:03:00,1.0187,53.87,1.5525,700.0,2316.0,0.9833,70.94,1359.5,1.2392,124.27343700000002,146.525,93.575,0.012518000000000001,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2637.0,662.8,813.2,1573.25,21.82,1.0326,464.7,110.14843700000002,134.0625,168.65625,149.125,18.9,824.75,12811.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.13,1605.9,3.474,2.7444,2.985,1473.0,2.7351,27.695,636.5
2012-07-06 00:04:00,1.0187,53.87,1.5526,700.0,2316.0,0.9833,70.94,1359.5,1.2394,124.27343700000002,146.525,93.575,0.012519,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2637.0,662.8,813.2,1573.25,21.82,1.0326,464.7,110.14843700000002,134.0625,168.65625,149.125,18.9,824.75,12809.0,143.16,127.23,133.4,86.14,99.62,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.14,1605.9,3.474,2.7444,2.983,1473.0,2.7351,27.68,636.5
2012-07-06 00:05:00,1.0187,53.87,1.5527,699.5,2316.0,0.9833,70.94,1359.5,1.2396,124.27343700000002,146.525,93.575,0.012519,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2637.75,662.8,813.3,1573.25,21.82,1.0326,464.7,110.14843700000002,134.0625,168.65625,149.125,18.9,824.25,12811.0,143.16,127.23,133.4,86.14,99.65,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.15,1605.7,3.4755,2.7444,2.984,1473.0,2.7351,27.68,636.5
2012-07-06 00:06:00,1.0185,53.87,1.5527,699.5,2316.0,0.9833,70.94,1359.0,1.2394,124.27343700000002,146.525,93.575,0.012519,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2637.0,662.8,813.0,1573.25,21.82,1.0326,464.7,110.14843700000002,134.0625,168.65625,149.125,18.9,824.25,12809.0,143.16,127.23,133.4,86.14,99.65,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.13,1606.0,3.4745,2.7444,2.986,1473.0,2.7351,27.69,636.5
2012-07-06 00:07:00,1.0185,53.87,1.5525,699.5,2316.0,0.9833,70.94,1359.25,1.2392,124.27343700000002,146.525,93.575,0.012518000000000001,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2637.0,662.8,813.0,1573.25,21.82,1.0326,464.7,110.14843700000002,134.0625,168.65625,149.125,18.9,824.25,12809.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.08,1605.8,3.474,2.7444,2.986,1473.0,2.7351,27.69,636.5
2012-07-06 00:08:00,1.0185,53.87,1.5526,699.0,2316.0,0.9833,70.94,1359.0,1.2393,124.27343700000002,146.525,93.575,0.012518000000000001,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2637.0,662.8,813.0,1573.25,21.82,1.0326,464.7,110.14843700000002,134.0625,168.65625,149.125,18.9,823.5,12809.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.14,1605.8,3.474,2.7444,2.988,1473.0,2.7351,27.69,636.5
2012-07-06 00:09:00,1.0185,53.87,1.5527,699.5,2316.0,0.9833,70.94,1359.25,1.2393,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2637.0,662.8,813.0,1573.25,21.82,1.0326,464.7,110.14843700000002,134.0625,168.65625,149.15625,18.9,823.25,12809.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.14,1605.8,3.4735,2.7444,2.986,1473.0,2.7351,27.69,636.5
2012-07-06 00:10:00,1.0186,53.87,1.5527,699.5,2316.0,0.9833,70.94,1359.25,1.2393,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2636.75,662.8,813.0,1573.25,21.82,1.0325,464.7,110.14843700000002,134.0625,168.65625,149.15625,18.9,823.25,12809.0,143.16,127.23,133.4,86.14,99.54,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.12,1606.0,3.474,2.7444,2.985,1473.0,2.7351,27.7,636.5
2012-07-06 00:11:00,1.0186,53.87,1.5526,699.5,2316.0,0.9833,70.94,1359.25,1.2393,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2636.5,662.8,812.8,1573.25,21.82,1.0326,464.7,110.14843700000002,134.0625,168.65625,149.15625,18.9,823.25,12811.0,143.16,127.23,133.4,86.14,99.62,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.13,1606.1,3.474,2.7444,2.986,1473.0,2.7362,27.685,636.5
2012-07-06 00:12:00,1.0186,53.87,1.5526,699.5,2316.0,0.9833,70.94,1359.0,1.2393,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2636.5,662.8,812.8,1573.25,21.82,1.0325,464.7,110.14843700000002,134.0625,168.65625,149.15625,18.9,823.25,12811.0,143.16,127.23,133.4,86.14,99.62,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.13,1605.8,3.474,2.7444,2.987,1473.0,2.7362,27.65,636.5
2012-07-06 00:13:00,1.0186,53.87,1.5526,699.75,2316.0,0.9833,70.94,1359.0,1.2392,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2636.5,662.8,812.8,1573.25,21.82,1.0325,464.7,110.14843700000002,134.078125,168.65625,149.15625,18.9,823.25,12811.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.11,1605.3,3.4735,2.7444,2.987,1473.0,2.7362,27.64,636.5
2012-07-06 00:14:00,1.0186,53.87,1.5526,699.75,2316.0,0.9833,70.94,1359.0,1.2392,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2637.0,662.8,812.8,1573.25,21.82,1.0325,464.7,110.14843700000002,134.0625,168.65625,149.15625,18.9,823.25,12808.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.11,1605.3,3.4735,2.7444,2.983,1473.0,2.7362,27.64,636.5
2012-07-06 00:15:00,1.0186,53.87,1.5526,699.75,2316.0,0.9832,70.94,1359.0,1.2393,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2636.75,662.8,812.8,1573.25,21.82,1.0325,464.7,110.14843700000002,134.0625,168.65625,149.15625,18.9,823.25,12808.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.11,1604.3,3.4735,2.7444,2.983,1473.0,2.7362,27.62,636.5
2012-07-06 00:16:00,1.0186,53.87,1.5526,700.0,2316.0,0.9832,70.94,1359.0,1.2392,124.27343700000002,146.525,93.575,0.012519,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2636.75,662.8,812.8,1573.25,21.82,1.0324,464.7,110.14843700000002,134.0625,168.65625,149.15625,18.9,823.25,12807.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.11,1603.5,3.4725,2.7444,2.9789999999999996,1472.3,2.7362,27.615,636.5
2012-07-06 00:17:00,1.0185,53.87,1.5526,700.0,2316.0,0.9832,70.94,1358.75,1.2392,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2636.5,662.8,812.6,1573.25,21.82,1.0324,464.7,110.14843700000002,134.0625,168.65625,149.15625,18.9,823.25,12807.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.12,1603.9,3.4725,2.7444,2.98,1472.7,2.7362,27.635,636.5
2012-07-06 00:18:00,1.0185,53.87,1.5526,699.0,2316.0,0.9832,70.97,1358.75,1.2392,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2636.5,662.8,812.4,1573.25,21.82,1.0325,464.7,110.14843700000002,134.0625,168.65625,149.15625,18.9,823.25,12807.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.11,1604.0,3.473,2.7444,2.98,1472.6,2.7362,27.635,636.5
2012-07-06 00:19:00,1.0185,53.87,1.5526,699.5,2316.0,0.9833,70.97,1358.75,1.2393,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2636.25,662.8,812.7,1573.25,21.82,1.0325,464.7,110.14843700000002,134.0625,168.65625,149.15625,18.9,823.25,12807.0,143.16,127.23,133.4,86.14,99.61,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.1,1603.9,3.474,2.7444,2.98,1472.6,2.7362,27.635,636.5
2012-07-06 00:20:00,1.0185,53.87,1.5528,700.0,2316.0,0.9833,70.97,1358.75,1.2393,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2636.25,662.8,812.6,1574.25,21.82,1.0325,464.7,110.14843700000002,134.046875,168.65625,149.15625,18.9,823.25,12807.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.1,1603.7,3.4735,2.7444,2.977,1472.5,2.7362,27.63,636.5
2012-07-06 00:21:00,1.0184,53.87,1.5528,700.0,2316.0,0.9833,70.97,1359.0,1.2393,124.28125,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9035.0,2636.5,662.8,812.8,1574.25,21.82,1.0325,464.7,110.14843700000002,134.046875,168.65625,149.15625,18.9,823.25,12810.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.12,1603.8,3.474,2.7444,2.978,1472.2,2.7362,27.63,636.5
2012-07-06 00:22:00,1.0185,53.87,1.5529,700.0,2316.0,0.9833,70.97,1359.0,1.2393,124.27343700000002,146.525,93.575,0.012518000000000001,179.15,829.25,119.175,1427.0,948.5,9025.0,9045.0,2636.5,662.8,812.8,1574.5,21.82,1.0325,465.3,110.14843700000002,134.046875,168.65625,149.125,18.9,824.25,12810.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.13,1604.1,3.4745,2.7444,2.977,1472.8,2.7362,27.655,636.5
2012-07-06 00:23:00,1.0184,53.87,1.5529,699.5,2316.0,0.9833,70.97,1359.25,1.2393,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9045.0,2637.0,662.8,812.9,1575.0,21.82,1.0325,465.3,110.14843700000002,134.046875,168.65625,149.125,18.9,824.25,12811.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.11,1604.0,3.474,2.7444,2.977,1472.8,2.7362,27.625,636.5
2012-07-06 00:24:00,1.0184,53.87,1.5529,700.0,2316.0,0.9833,70.81,1359.25,1.2393,124.27343700000002,146.525,93.575,0.012519,179.15,829.25,119.175,1427.0,948.5,9025.0,9045.0,2637.0,662.8,812.9,1574.25,21.82,1.0325,465.4,110.14843700000002,134.046875,168.65625,149.125,18.9,825.0,12811.0,143.16,127.23,133.4,86.14,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.13,1604.0,3.4745,2.7444,2.9760000000000004,1472.8,2.7362,27.625,636.5
2012-07-06 00:25:00,1.0183,53.87,1.5529,699.5,2316.0,0.9833,70.81,1359.5,1.2394,124.27343700000002,146.525,93.575,0.01252,179.15,829.25,119.175,1427.0,948.5,9025.0,9045.0,2636.75,662.8,812.9,1574.25,21.82,1.0326,465.4,110.14843700000002,134.046875,168.65625,149.125,18.9,825.0,12811.0,143.16,127.23,133.4,86.17,99.6,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.17,1604.0,3.4745,2.7444,2.9760000000000004,1472.8,2.7375,27.63,636.5
2012-07-06 00:26:00,1.0184,53.87,1.5529,699.5,2316.0,0.9833,70.81,1359.0,1.2393,124.27343700000002,146.525,93.575,0.012522,179.15,829.25,119.175,1427.0,948.5,9025.0,9045.0,2636.75,662.8,812.9,1574.25,21.82,1.0326,465.4,110.14843700000002,134.046875,168.65625,149.125,18.9,825.0,12811.0,143.16,127.23,133.4,86.17,99.56,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.2,1604.2,3.4745,2.7444,2.978,1474.0,2.7372,27.64,636.5
2012-07-06 00:27:00,1.0183,53.87,1.5528,699.5,2316.0,0.9833,70.81,1359.0,1.2394,124.27343700000002,146.525,93.575,0.012522,179.15,829.25,119.175,1427.0,948.5,9025.0,9045.0,2636.75,662.8,812.9,1574.25,21.82,1.0326,465.4,110.14843700000002,134.0625,168.65625,149.125,18.9,825.0,12811.0,143.16,127.23,133.4,86.15,99.54,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.16,1604.6,3.4745,2.7444,2.977,1474.0,2.7368,27.64,636.5
2012-07-06 00:28:00,1.0183,53.87,1.5528,699.5,2316.0,0.9833,70.81,1359.25,1.2394,124.27343700000002,146.525,93.575,0.012522,179.15,829.25,119.175,1427.0,948.5,9025.0,9045.0,2637.0,662.8,812.9,1574.25,21.82,1.0326,465.4,110.14843700000002,134.0625,168.65625,149.125,18.9,825.0,12811.0,143.16,127.23,133.4,86.15,99.54,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.2,1604.6,3.4745,2.7444,2.9760000000000004,1474.0,2.7368,27.65,636.5
2012-07-06 00:29:00,1.0179,53.87,1.5526,699.0,2316.0,0.9831,70.81,1358.75,1.2393,124.27343700000002,146.525,93.575,0.012521,179.15,829.25,119.175,1427.0,948.5,9025.0,9045.0,2636.5,662.8,812.6,1574.25,21.82,1.0325,465.4,110.14843700000002,134.0625,168.65625,149.125,18.9,825.0,12807.0,143.16,127.23,133.4,86.15,99.54,2269.0,110.74,25.25,2.7267,2.7263,2060.0,130.0,99.73,1627.0,86.15,1604.4,3.4745,2.7444,2.9760000000000004,1474.6,2.7378,27.64,636.5
