,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2019-05-03 00:11:00,0.7006,27.48,1.3066,5455.0,370.75,2363.0,0.7433,75.5,2923.0,1.1214,115.2890625,147.925,93.325,0.0089995,91.3,408.5,114.075,1903.4,1076.5,22295.0,22310.0,7762.25,1588.7,843.75,12.22,0.9846,297.2,131.375,106.33984375,123.234375,164.5,147.125,15.0,446.5,26301.0,165.16,132.92,188.26,61.63,70.45,3439.0,111.92,14.5,635.5,2.069,2.0187,1341.0,161.88,70.43,1924.0,61.67,1273.5,2.791,2.068,2.6010000000000004,853.7,2.017,14.655,329.8
2019-05-03 00:12:00,0.7005,27.48,1.3067,5455.0,371.0,2363.0,0.7433,75.5,2923.0,1.1214,115.296875,147.925,93.325,0.0089995,91.3,408.5,114.075,1903.4,1076.5,22300.0,22310.0,7762.75,1588.8,843.75,12.22,0.9846,297.2,131.375,106.33984375,123.234375,164.5,147.125,15.0,446.25,26301.0,165.16,132.92,188.26,61.63,70.46,3439.0,111.92,14.5,635.5,2.069,2.0187,1341.0,161.88,70.43,1924.0,61.67,1273.4,2.791,2.0679,2.602,853.7,2.0172,14.65,329.8
2019-05-03 00:13:00,0.7006,27.48,1.3067,5460.0,371.0,2363.0,0.74335,75.5,2923.0,1.12145,115.296875,147.925,93.325,0.0090005,91.3,408.5,114.075,1903.4,1076.5,22300.0,22310.0,7763.0,1588.9,843.75,12.22,0.9846,297.2,131.375,106.33984375,123.234375,164.5,147.09375,15.0,446.25,26302.0,165.16,132.92,188.26,61.63,70.45,3439.0,111.92,14.5,635.5,2.069,2.0187,1341.0,161.88,70.44,1924.0,61.66,1273.4,2.7915,2.0679,2.6010000000000004,853.8,2.0172,14.65,329.8
2019-05-03 00:14:00,0.7006,27.48,1.3066,5465.0,371.0,2363.0,0.74335,75.5,2923.0,1.12145,115.296875,147.925,93.325,0.009,91.3,408.5,114.075,1903.4,1076.5,22295.0,22310.0,7762.25,1588.8,843.75,12.22,0.9846,297.2,131.375,106.33984375,123.234375,164.5,147.09375,15.0,446.25,26300.0,165.16,132.92,188.26,61.63,70.45,3439.0,111.92,14.5,635.5,2.069,2.0187,1341.0,161.88,70.43,1924.0,61.66,1273.4,2.791,2.0679,2.6010000000000004,854.0,2.0172,14.65,329.8
2019-05-03 00:15:00,0.7006,27.48,1.3066,5465.0,371.0,2363.0,0.74335,75.5,2923.0,1.12145,115.2890625,147.925,93.325,0.009,91.3,408.5,114.075,1903.4,1076.5,22295.0,22310.0,7762.25,1588.7,843.75,12.22,0.9846,297.2,131.375,106.33984375,123.234375,164.5,147.125,15.0,446.25,26300.0,165.16,132.92,188.26,61.63,70.43,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.43,1924.0,61.64,1273.4,2.7915,2.0679,2.6,854.0,2.0169,14.65,329.8
2019-05-03 00:16:00,0.7006,27.48,1.3066,5465.0,370.75,2363.0,0.74335,75.5,2923.0,1.12145,115.2890625,147.925,93.325,0.0089995,91.3,408.5,114.075,1903.4,1076.5,22295.0,22310.0,7762.5,1588.9,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.25,164.5,147.125,15.0,446.25,26302.0,165.15,132.92,188.26,61.63,70.44,3440.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.42,1924.0,61.65,1273.5,2.7915,2.0682,2.6010000000000004,854.2,2.0173,14.655,329.8
2019-05-03 00:17:00,0.7006,27.48,1.3066,5465.0,370.75,2363.0,0.74335,75.5,2923.0,1.1215,115.2890625,147.925,93.325,0.009,91.3,408.5,114.075,1903.4,1076.5,22295.0,22310.0,7762.75,1588.9,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.25,164.5,147.09375,15.0,446.25,26302.0,165.15,132.92,188.26,61.63,70.43,3440.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.42,1924.0,61.66,1273.6,2.7915,2.0682,2.6010000000000004,854.4,2.0171,14.65,329.8
2019-05-03 00:18:00,0.7007,27.48,1.3066,5465.0,370.75,2363.0,0.74335,75.5,2922.75,1.1215,115.296875,147.925,93.325,0.0090005,91.3,408.75,114.075,1903.4,1076.5,22295.0,22310.0,7762.75,1588.8,843.5,12.22,0.9846,297.2,131.375,106.33984375,123.25,164.5,147.09375,15.0,446.25,26301.0,165.15,132.92,188.26,61.63,70.44,3439.0,111.92,14.5,635.5,2.069,2.0187,1341.0,161.88,70.43,1924.0,61.66,1273.6,2.7915,2.0682,2.602,854.4,2.0175,14.655,329.8
2019-05-03 00:19:00,0.7007,27.48,1.3066,5465.0,370.75,2363.0,0.7433,75.5,2922.75,1.12145,115.2890625,147.925,93.325,0.0090005,91.3,408.75,114.075,1903.4,1076.6,22295.0,22310.0,7762.0,1588.7,843.5,12.22,0.9846,297.2,131.375,106.33984375,123.25,164.5,147.09375,15.0,446.25,26299.0,165.15,132.92,188.26,61.63,70.43,3439.0,111.92,14.5,635.5,2.069,2.0187,1341.0,161.88,70.42,1924.0,61.66,1273.6,2.791,2.0682,2.602,854.4,2.0175,14.65,329.8
2019-05-03 00:20:00,0.7007,27.48,1.3067,5465.0,370.75,2363.0,0.7433,75.5,2922.75,1.1215,115.2890625,147.925,93.325,0.009,91.3,408.5,114.075,1903.4,1076.2,22295.0,22310.0,7762.25,1588.7,843.5,12.22,0.9846,297.2,131.375,106.33984375,123.25,164.5,147.09375,15.0,446.25,26300.0,165.15,132.92,188.26,61.63,70.43,3439.0,111.92,14.5,635.5,2.069,2.0187,1341.0,161.88,70.42,1924.0,61.65,1273.7,2.791,2.0685,2.602,854.6,2.0175,14.655,329.8
2019-05-03 00:21:00,0.7007,27.48,1.3067,5465.0,370.75,2363.0,0.7434,75.5,2922.75,1.1215,115.2890625,147.925,93.325,0.009,91.3,408.5,114.075,1903.4,1076.2,22295.0,22310.0,7762.0,1588.7,843.5,12.22,0.9846,297.2,131.375,106.33984375,123.25,164.5,147.09375,15.0,446.25,26299.0,165.16,132.92,188.26,61.63,70.41,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.42,1924.0,61.64,1273.7,2.791,2.068,2.602,854.5,2.0165,14.655,329.8
2019-05-03 00:22:00,0.7007,27.48,1.3067,5465.0,370.75,2363.0,0.74335,75.5,2922.75,1.12155,115.2890625,147.925,93.325,0.0090005,91.3,408.5,114.075,1903.4,1076.2,22285.0,22310.0,7762.0,1588.7,843.5,12.22,0.9846,297.2,131.375,106.33984375,123.25,164.5,147.09375,15.0,446.25,26299.0,165.16,132.92,188.26,61.63,70.4,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.42,1924.0,61.63,1273.7,2.791,2.068,2.6010000000000004,854.6,2.0162,14.655,329.8
2019-05-03 00:23:00,0.7007,27.48,1.3068,5465.0,370.75,2363.0,0.74335,75.5,2922.75,1.12155,115.296875,147.925,93.325,0.0090005,91.3,408.5,114.075,1903.4,1076.2,22285.0,22310.0,7761.75,1588.7,843.5,12.22,0.9846,297.2,131.375,106.33984375,123.25,164.5,147.125,15.0,446.25,26298.0,165.16,132.92,188.26,61.63,70.38,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.38,1924.0,61.62,1273.7,2.7915,2.0676,2.602,854.7,2.0164,14.655,329.8
2019-05-03 00:24:00,0.7007,27.48,1.3068,5465.0,370.75,2363.0,0.74335,75.5,2922.5,1.12155,115.2890625,147.925,93.325,0.009001,91.3,408.5,114.075,1903.4,1076.2,22285.0,22310.0,7761.25,1588.4,843.75,12.22,0.9846,297.2,131.375,106.33984375,123.25,164.5,147.125,15.0,446.25,26296.0,165.16,132.92,188.26,61.63,70.38,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.35,1924.0,61.61,1273.6,2.791,2.067,2.602,854.5,2.0164,14.65,329.8
2019-05-03 00:25:00,0.7007,27.47,1.3067,5465.0,370.75,2363.0,0.74335,75.5,2922.5,1.1215,115.296875,147.925,93.325,0.0090015,91.3,408.5,114.075,1903.4,1076.2,22285.0,22310.0,7761.5,1588.4,843.75,12.22,0.9846,297.2,131.375,106.33984375,123.25,164.5,147.125,15.0,446.25,26297.0,165.16,132.92,188.26,61.63,70.37,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.36,1924.0,61.62,1273.5,2.791,2.0672,2.603,854.6,2.0159,14.65,329.8
2019-05-03 00:26:00,0.7007,27.47,1.3067,5465.0,370.75,2363.0,0.74335,75.5,2922.5,1.1215,115.296875,147.925,93.325,0.009001,91.3,408.5,114.075,1903.4,1076.2,22290.0,22305.0,7761.0,1588.4,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.25,164.5,147.125,15.0,446.25,26293.0,165.16,132.92,188.26,61.61,70.35,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.35,1924.0,61.6,1273.5,2.791,2.0668,2.603,854.4,2.0158,14.645,329.8
2019-05-03 00:27:00,0.7007,27.47,1.3067,5465.0,370.75,2363.0,0.74335,75.5,2922.75,1.12155,115.2890625,147.925,93.325,0.009001,91.3,408.5,114.075,1903.4,1076.2,22290.0,22305.0,7762.0,1588.5,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.25,164.5,147.125,15.0,446.25,26296.0,165.16,132.92,188.26,61.57,70.31,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.31,1924.0,61.57,1273.4,2.7915,2.0659,2.603,854.5,2.0148,14.65,329.8
2019-05-03 00:28:00,0.7008,27.47,1.3067,5465.0,370.75,2363.0,0.74335,75.5,2922.75,1.12145,115.2890625,147.925,93.325,0.0090005,91.3,408.25,114.075,1903.4,1076.2,22300.0,22305.0,7762.25,1588.5,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,446.25,26296.0,165.16,132.92,188.26,61.57,70.31,3439.0,111.92,14.5,634.75,2.069,2.0187,1341.0,161.88,70.31,1924.0,61.57,1273.2,2.792,2.0659,2.602,854.2,2.015,14.645,329.8
2019-05-03 00:29:00,0.7008,27.47,1.3067,5470.0,370.75,2363.0,0.74335,75.5,2923.0,1.1214,115.296875,147.925,93.325,0.009001,91.3,408.25,114.075,1903.4,1076.2,22300.0,22305.0,7762.5,1588.7,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,446.25,26297.0,165.16,132.92,188.26,61.57,70.31,3438.0,111.92,14.5,634.75,2.069,2.0187,1341.0,161.88,70.32,1924.0,61.58,1273.3,2.7915,2.0664,2.603,854.2,2.0155,14.645,329.8
2019-05-03 00:30:00,0.7008,27.47,1.3067,5470.0,370.75,2363.0,0.74335,75.5,2922.75,1.1214,115.296875,147.925,93.325,0.0090005,91.3,408.25,114.075,1903.4,1076.2,22290.0,22305.0,7762.75,1588.7,843.5,12.22,0.9845,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,446.25,26296.0,165.16,132.92,188.26,61.57,70.32,3438.0,111.92,14.5,634.75,2.069,2.0187,1341.0,161.88,70.32,1924.0,61.57,1273.3,2.792,2.0664,2.603,854.3,2.0153,14.64,329.8
2019-05-03 00:31:00,0.7007,27.47,1.3066,5470.0,370.75,2363.0,0.74335,75.5,2923.0,1.12135,115.2890625,147.925,93.325,0.0090005,91.3,408.25,114.075,1903.4,1076.2,22290.0,22305.0,7763.5,1588.8,843.5,12.22,0.9845,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,446.25,26297.0,165.15,132.92,188.26,61.57,70.37,3438.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.33,1924.0,61.6,1273.4,2.792,2.0667,2.603,854.1,2.0157,14.645,329.8
2019-05-03 00:32:00,0.7007,27.47,1.3067,5475.0,370.75,2363.0,0.74335,75.5,2923.25,1.12135,115.296875,147.925,93.325,0.009001,91.3,408.25,114.075,1903.4,1076.2,22300.0,22310.0,7765.25,1589.0,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.25,164.5,147.125,15.0,446.25,26301.0,165.15,132.92,188.26,61.64,70.42,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.4,1924.0,61.63,1273.5,2.792,2.0673,2.603,854.1,2.0169,14.645,329.8
2019-05-03 00:33:00,0.7007,27.47,1.3066,5475.0,370.75,2363.0,0.74335,75.5,2923.25,1.12135,115.296875,147.925,93.325,0.0090005,91.3,408.0,114.075,1903.4,1076.2,22300.0,22310.0,7764.25,1588.9,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.25,164.5,147.125,15.0,445.5,26299.0,165.16,132.92,188.26,61.64,70.4,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.41,1924.0,61.61,1273.4,2.7915,2.0669,2.602,853.9,2.0163,14.645,329.8
2019-05-03 00:34:00,0.7007,27.47,1.3066,5475.0,370.5,2363.0,0.7433,75.5,2922.75,1.12135,115.296875,147.925,93.325,0.0090005,91.3,407.5,114.075,1903.4,1076.0,22300.0,22310.0,7763.0,1588.7,843.5,12.22,0.9846,297.0,131.375,106.33984375,123.25,164.5,147.125,15.0,445.25,26295.0,165.16,132.92,188.26,61.64,70.4,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.38,1924.0,61.61,1273.4,2.7915,2.0669,2.602,853.5,2.016,14.645,329.8
2019-05-03 00:35:00,0.7006,27.46,1.3066,5475.0,370.5,2363.0,0.7433,75.5,2922.5,1.12135,115.296875,147.925,93.325,0.0090005,91.3,407.75,114.075,1903.4,1076.0,22300.0,22310.0,7762.75,1588.5,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.25,164.5,147.125,15.0,445.5,26295.0,165.15,132.92,188.26,61.61,70.39,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.38,1924.0,61.6,1273.6,2.7915,2.0669,2.6010000000000004,854.2,2.016,14.645,329.8
2019-05-03 00:36:00,0.7007,27.46,1.3066,5480.0,370.5,2363.0,0.7433,75.5,2923.0,1.12135,115.2890625,147.925,93.325,0.009,91.3,407.75,114.075,1903.4,1076.0,22300.0,22310.0,7763.5,1588.7,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,445.5,26297.0,165.15,132.92,188.26,61.61,70.4,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.37,1924.0,61.61,1273.5,2.7915,2.0665,2.602,854.0,2.016,14.645,329.8
2019-05-03 00:37:00,0.7006,27.46,1.3066,5485.0,370.5,2363.0,0.7433,75.5,2923.5,1.12135,115.296875,147.925,93.325,0.009,91.3,407.75,114.075,1903.4,1076.0,22300.0,22310.0,7764.0,1588.8,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,445.5,26298.0,165.14,132.92,188.26,61.61,70.42,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.4,1924.0,61.63,1273.4,2.791,2.0671,2.602,854.4,2.0164,14.645,329.8
2019-05-03 00:38:00,0.7007,27.46,1.3066,5495.0,370.5,2363.0,0.7433,75.5,2923.0,1.12135,115.296875,147.925,93.325,0.009,91.3,407.5,114.075,1903.4,1076.3,22300.0,22310.0,7762.75,1588.6,843.5,12.22,0.9846,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,444.75,26296.0,165.14,132.92,188.26,61.61,70.41,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.4,1924.0,61.61,1273.4,2.791,2.0671,2.602,854.0,2.0164,14.645,329.8
2019-05-03 00:39:00,0.7006,27.46,1.3066,5490.0,370.5,2363.0,0.7433,75.5,2923.0,1.12135,115.296875,147.925,93.325,0.009,91.3,407.5,114.075,1903.4,1076.3,22300.0,22310.0,7763.0,1588.5,843.25,12.22,0.9846,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,444.75,26295.0,165.14,132.92,188.26,61.61,70.38,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.36,1924.0,61.6,1273.5,2.791,2.0668,2.603,854.0,2.0164,14.65,329.8
2019-05-03 00:40:00,0.7006,27.46,1.3066,5490.0,370.5,2363.0,0.74325,75.5,2923.0,1.12135,115.296875,147.925,93.325,0.009,91.3,407.5,114.075,1903.4,1076.3,22300.0,22310.0,7763.25,1588.7,843.25,12.22,0.9846,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,444.75,26296.0,165.14,132.92,188.26,61.61,70.39,3439.0,111.92,14.5,635.0,2.069,2.0187,1341.0,161.88,70.36,1924.0,61.6,1273.3,2.7905,2.0668,2.6010000000000004,854.0,2.0164,14.645,329.8
2019-05-03 00:41:00,0.7006,27.46,1.3065,5505.0,370.5,2363.0,0.74325,75.5,2923.0,1.1212,115.296875,147.925,93.325,0.008999,91.3,407.5,114.075,1903.4,1076.3,22300.0,22310.0,7762.75,1588.6,843.25,12.22,0.9845,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,445.0,26294.0,165.14,132.92,188.26,61.61,70.42,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.39,1924.0,61.62,1273.2,2.7895,2.0668,2.6010000000000004,853.8,2.0164,14.64,329.8
2019-05-03 00:42:00,0.7006,27.46,1.3065,5490.0,370.5,2363.0,0.7432,75.5,2922.75,1.1211,115.296875,147.925,93.325,0.0089995,91.3,407.5,114.075,1903.4,1076.3,22300.0,22310.0,7762.25,1588.6,843.25,12.22,0.9844,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,445.0,26294.0,165.14,132.92,188.26,61.61,70.4,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.37,1924.0,61.61,1273.1,2.7895,2.0675,2.6,853.7,2.0163,14.645,329.8
2019-05-03 00:43:00,0.7004,27.46,1.3063,5485.0,370.5,2363.0,0.7432,75.5,2922.75,1.12095,115.296875,147.925,93.325,0.0089995,91.3,407.5,114.075,1903.4,1076.3,22300.0,22310.0,7762.5,1588.4,843.25,12.22,0.9843,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,445.0,26292.0,165.14,132.92,188.26,61.61,70.39,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.37,1924.0,61.61,1273.2,2.789,2.0674,2.6,853.8,2.0163,14.645,329.8
2019-05-03 00:44:00,0.7004,27.46,1.3064,5490.0,370.5,2363.0,0.7432,75.5,2922.25,1.1209,115.296875,147.925,93.325,0.0089995,91.3,407.5,114.075,1903.4,1076.3,22295.0,22310.0,7761.25,1588.3,843.25,12.22,0.9844,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,444.75,26288.0,165.14,132.92,188.26,61.61,70.38,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.37,1924.0,61.59,1273.0,2.789,2.0674,2.6,853.8,2.0163,14.645,329.8
2019-05-03 00:45:00,0.7004,27.47,1.3064,5490.0,370.5,2363.0,0.7432,75.5,2922.25,1.1209,115.296875,147.925,93.325,0.008999,91.3,407.5,114.075,1903.4,1076.3,22295.0,22310.0,7762.0,1588.2,843.25,12.22,0.9844,297.0,131.375,106.33984375,123.234375,164.5,147.125,15.0,444.75,26289.0,165.14,132.92,188.26,61.61,70.39,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.36,1924.0,61.59,1273.1,2.7885,2.0674,2.6010000000000004,853.6,2.016,14.64,329.8
2019-05-03 00:46:00,0.7003,27.47,1.3063,5490.0,370.5,2363.0,0.7432,75.5,2922.5,1.1209,115.296875,147.925,93.325,0.008999,91.3,407.5,114.075,1903.4,1076.3,22290.0,22310.0,7762.25,1588.4,843.25,12.22,0.9844,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,444.75,26289.0,165.15,132.92,188.26,61.61,70.38,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.37,1924.0,61.59,1273.1,2.788,2.0674,2.6,853.6,2.0157,14.64,329.8
2019-05-03 00:47:00,0.7003,27.47,1.3063,5490.0,370.5,2363.0,0.7432,75.5,2922.75,1.1209,115.296875,147.925,93.325,0.008999,91.3,407.5,114.075,1903.4,1076.3,22290.0,22310.0,7763.75,1588.6,843.25,12.22,0.9844,297.1,131.375,106.33984375,123.234375,164.5,147.125,15.0,444.75,26293.0,165.15,132.92,188.26,61.61,70.37,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.37,1924.0,61.59,1272.9,2.7895,2.0674,2.5980000000000003,853.5,2.0157,14.64,329.8
2019-05-03 00:48:00,0.7003,27.47,1.3063,5485.0,370.5,2363.0,0.7432,75.5,2922.75,1.1209,115.2890625,147.925,93.325,0.008999,91.3,407.5,114.075,1903.4,1076.3,22290.0,22310.0,7763.0,1588.6,843.25,12.22,0.9844,297.1,131.375,106.33984375,123.234375,164.46875,147.125,15.0,444.75,26290.0,165.15,132.92,188.26,61.61,70.4,3439.0,111.92,14.5,635.25,2.069,2.0187,1341.0,161.88,70.39,1924.0,61.59,1273.0,2.7895,2.0674,2.6,853.5,2.0157,14.64,329.8
