,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2013-07-05 00:11:00,0.9081,47.1,1.504,535.0,2250.0,0.9476,85.66,1624.5,1.2903,120.78125,150.925,97.125,0.009975,121.8,699.5,121.975,1667.3,922.2,14245.0,14385.0,2966.0,1001.4,1441.5,16.42,1.0455,431.8,109.96875,126.09375,147.0625,135.1875,16.81,671.0,15050.0,142.31,125.89,129.58,101.09,105.47,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.11,1242.9,3.116,2.9497,3.67,1338.3,2.8385,19.28,496.6
2013-07-05 00:12:00,0.9081,47.1,1.504,535.0,2250.0,0.9476,85.66,1624.25,1.2903,120.78125,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14250.0,14385.0,2966.0,1001.4,1441.5,16.42,1.0455,431.8,109.96875,126.09375,147.0625,135.1875,16.81,671.0,15050.0,142.31,125.89,129.58,101.09,105.47,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.11,1242.8,3.116,2.9497,3.67,1338.3,2.8385,19.28,496.6
2013-07-05 00:13:00,0.9081,47.1,1.504,535.0,2250.0,0.9476,85.66,1624.5,1.2903,120.78125,150.925,97.125,0.009973000000000001,121.8,699.5,121.975,1667.3,922.2,14245.0,14390.0,2966.5,1001.4,1441.5,16.42,1.0455,431.8,109.96875,126.09375,147.0625,135.1875,16.81,671.0,15051.0,142.31,125.89,129.58,101.09,105.47,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.09,1242.7,3.1165,2.9497,3.67,1338.3,2.8385,19.28,496.6
2013-07-05 00:14:00,0.9081,47.1,1.504,535.0,2250.0,0.9476,85.66,1624.5,1.2903,120.78125,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14240.0,14380.0,2966.5,1001.4,1441.5,16.42,1.0455,431.8,109.96875,126.09375,147.0625,135.1875,16.81,671.0,15052.0,142.31,125.89,129.58,101.09,105.47,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.08,1242.7,3.116,2.9497,3.67,1338.3,2.8385,19.285,496.6
2013-07-05 00:15:00,0.9082,47.1,1.5041,535.0,2250.0,0.9476,85.66,1624.5,1.2904,120.78125,150.925,97.125,0.009975,121.8,699.5,121.975,1667.3,922.2,14240.0,14375.0,2966.5,1001.4,1441.5,16.42,1.0455,431.8,109.96875,126.09375,147.0625,135.1875,16.81,671.0,15052.0,142.31,125.89,129.58,101.09,105.47,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.08,1242.7,3.116,2.9497,3.67,1338.3,2.8385,19.285,496.6
2013-07-05 00:16:00,0.9082,47.1,1.5042,535.0,2250.0,0.9476,85.66,1624.25,1.2905,120.78125,150.925,97.125,0.009975,121.8,699.5,121.975,1667.3,922.2,14240.0,14385.0,2966.5,1001.4,1441.5,16.42,1.0457,431.8,109.96875,126.109375,147.0625,135.1875,16.81,671.0,15052.0,142.31,125.89,129.58,101.09,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.08,1242.6,3.117,2.9497,3.67,1337.0,2.8385,19.285,496.6
2013-07-05 00:17:00,0.9082,47.1,1.5042,535.0,2250.0,0.9476,85.66,1624.25,1.2904,120.78125,150.925,97.125,0.009975,121.8,699.5,121.975,1667.3,922.2,14250.0,14395.0,2966.5,1001.6,1441.5,16.42,1.0457,431.8,109.96875,126.109375,147.0625,135.1875,16.81,671.0,15052.0,142.31,125.89,129.58,101.09,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.07,1242.6,3.1165,2.9497,3.67,1337.0,2.8385,19.28,496.6
2013-07-05 00:18:00,0.9083,47.1,1.5042,535.0,2250.0,0.9476,85.66,1624.25,1.2904,120.78125,150.925,97.125,0.009976,121.8,699.5,121.975,1667.3,922.2,14255.0,14390.0,2966.0,1001.6,1441.5,16.42,1.0457,431.8,109.97656200000002,126.09375,147.0625,135.1875,16.81,671.0,15050.0,142.31,125.89,129.58,101.09,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.08,1242.5,3.1195,2.9497,3.67,1337.0,2.8385,19.285,496.6
2013-07-05 00:19:00,0.9083,47.1,1.5042,535.0,2250.0,0.9476,85.66,1624.0,1.2904,120.78125,150.925,97.125,0.009975,121.8,699.5,121.975,1667.3,922.2,14255.0,14395.0,2966.0,1001.3,1441.5,16.42,1.0457,431.8,109.97656200000002,126.09375,147.0625,135.1875,16.81,671.0,15049.0,142.31,125.89,129.58,101.09,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.09,1243.1,3.1205,2.9497,3.67,1337.0,2.8385,19.29,496.6
2013-07-05 00:20:00,0.9083,47.1,1.5042,535.0,2250.0,0.9476,85.66,1624.0,1.2904,120.78125,150.925,97.125,0.009975,121.8,699.5,121.975,1667.3,922.2,14255.0,14395.0,2966.0,1001.3,1441.5,16.42,1.0457,431.8,109.97656200000002,126.109375,147.0625,135.1875,16.81,671.0,15049.0,142.31,125.89,129.58,101.09,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.09,1242.8,3.12,2.9497,3.67,1337.0,2.8385,19.29,496.6
2013-07-05 00:21:00,0.9083,47.1,1.5042,535.0,2250.0,0.9475,85.66,1623.75,1.2904,120.78125,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14255.0,14395.0,2966.0,1001.3,1441.5,16.42,1.0457,431.8,109.97656200000002,126.109375,147.0625,135.1875,16.81,671.0,15050.0,142.31,125.89,129.58,101.09,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.07,1242.8,3.119,2.9497,3.67,1337.0,2.8385,19.285,496.6
2013-07-05 00:22:00,0.9083,47.1,1.5042,535.0,2250.0,0.9475,85.66,1624.0,1.2904,120.78125,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14265.0,14395.0,2966.0,1001.3,1441.5,16.42,1.0457,431.8,109.97656200000002,126.109375,147.0625,135.21875,16.81,671.0,15049.0,142.31,125.89,129.58,101.09,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.07,1242.9,3.119,2.9497,3.67,1337.0,2.8385,19.3,496.6
2013-07-05 00:23:00,0.9084,47.1,1.5042,535.0,2250.0,0.9475,85.66,1624.0,1.2904,120.78125,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14260.0,14395.0,2966.0,1001.3,1441.5,16.42,1.0457,431.8,109.97656200000002,126.09375,147.0625,135.21875,16.81,671.0,15049.0,142.31,125.89,129.58,101.09,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.07,1242.8,3.118,2.9497,3.67,1338.0,2.8385,19.305,496.6
2013-07-05 00:24:00,0.9084,47.1,1.5042,535.0,2250.0,0.9478,85.66,1623.75,1.2904,120.78125,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14255.0,14395.0,2966.0,1001.3,1441.5,16.42,1.0457,431.8,109.97656200000002,126.09375,147.0625,135.21875,16.81,671.0,15049.0,142.31,125.89,129.58,101.03,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.02,1242.9,3.118,2.9497,3.67,1338.0,2.8385,19.3,496.6
2013-07-05 00:25:00,0.9084,47.1,1.5043,535.0,2250.0,0.9478,85.66,1624.0,1.2905,120.78125,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14250.0,14390.0,2966.0,1001.3,1441.5,16.42,1.0456,431.8,109.97656200000002,126.09375,147.0625,135.1875,16.81,671.0,15048.0,142.31,125.89,129.58,101.03,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.04,1242.7,3.119,2.9497,3.67,1338.0,2.8385,19.295,496.6
2013-07-05 00:26:00,0.9086,47.1,1.5043,535.0,2250.0,0.9478,85.66,1624.0,1.2905,120.78125,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14260.0,14400.0,2966.0,1001.3,1441.5,16.42,1.0456,431.8,109.97656200000002,126.09375,147.0625,135.1875,16.81,671.0,15049.0,142.31,125.89,129.58,101.03,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.02,1242.8,3.1185,2.9497,3.67,1338.0,2.8385,19.3,496.6
2013-07-05 00:27:00,0.9085,47.1,1.5043,535.0,2250.0,0.9478,85.66,1623.75,1.2905,120.78125,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14260.0,14400.0,2966.0,1001.3,1441.5,16.42,1.0456,431.8,109.97656200000002,126.09375,147.0625,135.1875,16.81,671.0,15049.0,142.31,125.89,129.58,101.03,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.02,1243.0,3.1185,2.9497,3.67,1338.0,2.8385,19.305,496.6
2013-07-05 00:28:00,0.9087,47.1,1.5043,535.0,2250.0,0.948,85.66,1624.5,1.2905,120.78125,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14250.0,14395.0,2966.5,1001.3,1441.5,16.42,1.0457,431.8,109.97656200000002,126.09375,147.0625,135.1875,16.81,671.0,15052.0,142.31,125.89,129.58,101.03,105.44,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.04,1243.5,3.1185,2.9497,3.67,1338.0,2.8385,19.31,496.6
2013-07-05 00:29:00,0.9087,47.1,1.5043,535.0,2250.0,0.948,85.66,1624.5,1.2905,120.78125,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14250.0,14395.0,2966.5,1001.3,1441.5,16.42,1.0457,431.8,109.97656200000002,126.09375,147.0625,135.1875,16.81,671.0,15052.0,142.31,125.89,129.58,101.03,105.44,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.04,1243.4,3.1185,2.9497,3.67,1338.0,2.8385,19.31,496.6
2013-07-05 00:30:00,0.9086,47.1,1.5043,535.0,2250.0,0.948,85.66,1624.25,1.2905,120.78125,150.925,97.125,0.009972,121.8,699.5,121.975,1667.3,922.2,14275.0,14410.0,2966.5,1001.3,1441.5,16.42,1.0457,431.8,109.97656200000002,126.09375,147.0625,135.1875,16.81,671.0,15053.0,142.31,125.89,129.58,101.03,105.44,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.03,1243.6,3.1195,2.9497,3.67,1338.0,2.8385,19.3,496.6
2013-07-05 00:31:00,0.9087,47.1,1.5042,535.0,2250.0,0.9479,85.66,1624.25,1.2905,120.78125,150.925,97.125,0.009972,121.8,699.5,121.975,1667.3,922.2,14280.0,14415.0,2966.25,1001.6,1441.5,16.42,1.0456,431.8,109.97656200000002,126.09375,147.0625,135.1875,16.81,671.0,15052.0,142.31,125.89,129.58,101.03,105.44,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.02,1243.3,3.118,2.9497,3.6630000000000003,1338.0,2.8385,19.295,496.6
2013-07-05 00:32:00,0.9086,47.1,1.5042,535.0,2250.0,0.9479,85.66,1624.25,1.2905,120.78906200000002,150.925,97.125,0.009973000000000001,121.8,699.5,121.975,1667.3,922.2,14275.0,14415.0,2966.0,1001.6,1441.5,16.42,1.0456,431.8,109.97656200000002,126.125,147.0625,135.21875,16.81,671.0,15050.0,142.31,125.89,129.58,100.97,105.45,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,100.98,1243.4,3.1175,2.9497,3.661,1337.0,2.8385,19.29,496.6
2013-07-05 00:33:00,0.9086,47.1,1.5042,535.0,2250.0,0.9479,85.66,1624.25,1.2905,120.796875,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14275.0,14415.0,2966.0,1001.6,1441.5,16.42,1.0456,431.8,109.97656200000002,126.125,147.125,135.25,16.81,671.0,15050.0,142.31,125.89,129.58,100.97,105.45,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,100.97,1243.0,3.118,2.9497,3.661,1337.0,2.8385,19.28,496.6
2013-07-05 00:34:00,0.9088,47.1,1.5042,535.0,2250.0,0.9479,85.66,1624.0,1.2904,120.796875,150.925,97.125,0.009974,121.8,699.5,121.975,1667.3,922.2,14275.0,14415.0,2965.75,1001.3,1441.5,16.42,1.0454,431.8,109.97656200000002,126.125,147.125,135.25,16.81,671.0,15048.0,142.31,125.89,129.58,100.97,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,100.97,1243.4,3.118,2.9497,3.661,1337.0,2.8385,19.29,496.6
2013-07-05 00:35:00,0.9089,47.1,1.5042,535.0,2250.0,0.948,85.66,1624.0,1.2904,120.796875,150.925,97.125,0.009973000000000001,121.8,699.5,121.975,1667.3,922.2,14275.0,14415.0,2965.75,1001.2,1441.5,16.42,1.0454,431.8,109.97656200000002,126.125,147.125,135.25,16.81,671.0,15048.0,142.31,125.89,129.58,100.97,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,100.96,1243.3,3.1175,2.9497,3.661,1337.0,2.8385,19.285,496.6
2013-07-05 00:36:00,0.9089,47.1,1.5043,535.0,2250.0,0.948,85.66,1624.25,1.2904,120.796875,150.925,97.125,0.009972,121.8,699.5,121.975,1667.3,922.2,14285.0,14430.0,2965.75,1001.2,1441.5,16.42,1.0454,431.8,109.97656200000002,126.140625,147.125,135.25,16.81,671.0,15048.0,142.31,125.89,129.58,100.97,105.46,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,100.98,1243.4,3.1185,2.9497,3.662,1337.0,2.8385,19.285,496.6
2013-07-05 00:37:00,0.9089,47.1,1.5043,535.0,2250.0,0.948,85.66,1624.25,1.2904,120.796875,150.925,97.125,0.009973000000000001,121.8,699.5,121.975,1667.3,922.2,14285.0,14425.0,2965.75,1001.4,1441.5,16.42,1.0454,431.8,109.97656200000002,126.140625,147.125,135.25,16.81,671.0,15050.0,142.31,125.89,129.58,100.97,105.44,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.0,1243.1,3.1185,2.9497,3.66,1337.0,2.8385,19.285,496.6
2013-07-05 00:38:00,0.9088,47.1,1.5042,535.0,2250.0,0.948,85.66,1624.5,1.2904,120.796875,150.925,97.125,0.009973000000000001,121.8,699.5,121.975,1667.3,922.2,14280.0,14420.0,2966.0,1001.4,1441.5,16.42,1.0454,431.8,109.97656200000002,126.140625,147.125,135.25,16.81,671.0,15050.0,142.31,125.89,129.58,100.97,105.44,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,100.99,1243.1,3.1185,2.9497,3.66,1337.0,2.8385,19.29,496.6
2013-07-05 00:39:00,0.9088,47.1,1.5042,535.0,2250.0,0.948,85.66,1624.5,1.2904,120.796875,150.925,97.125,0.009972,121.8,699.5,121.975,1667.3,922.2,14285.0,14425.0,2967.0,1001.4,1441.5,16.42,1.0454,431.8,109.97656200000002,126.140625,147.125,135.25,16.81,671.0,15050.0,142.31,125.89,129.58,101.06,105.45,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.04,1243.2,3.119,2.9497,3.66,1337.0,2.8385,19.29,496.6
2013-07-05 00:40:00,0.9087,47.1,1.5042,535.0,2250.0,0.948,85.66,1624.5,1.2904,120.796875,150.925,97.125,0.00997,121.8,699.5,121.975,1667.3,922.2,14280.0,14425.0,2967.0,1001.4,1441.5,16.42,1.0454,431.8,109.97656200000002,126.140625,147.125,135.25,16.81,671.0,15050.0,142.31,125.89,129.58,101.06,105.45,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.03,1243.0,3.1185,2.9497,3.66,1337.0,2.8385,19.29,496.6
2013-07-05 00:41:00,0.909,47.1,1.5042,535.0,2250.0,0.9481,85.66,1624.25,1.2904,120.796875,150.925,97.125,0.00997,121.8,699.5,121.975,1667.3,922.2,14290.0,14430.0,2967.0,1001.4,1441.5,16.42,1.0453,431.8,109.97656200000002,126.140625,147.125,135.25,16.81,671.0,15050.0,142.31,125.89,129.58,101.06,105.45,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.04,1242.8,3.118,2.9497,3.66,1337.0,2.8385,19.27,496.6
2013-07-05 00:42:00,0.9089,47.1,1.5042,535.0,2250.0,0.9481,85.66,1624.5,1.2904,120.78906200000002,150.925,97.125,0.00997,121.8,699.5,121.975,1667.3,922.2,14285.0,14420.0,2967.25,1001.9,1441.5,16.42,1.0454,431.8,109.97656200000002,126.109375,147.125,135.21875,16.81,671.0,15054.0,142.31,125.89,129.58,101.06,105.45,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.01,1242.7,3.1175,2.9497,3.66,1336.6,2.8385,19.27,496.6
2013-07-05 00:43:00,0.9088,47.1,1.5041,535.0,2250.0,0.948,85.66,1624.75,1.2903,120.78125,150.925,97.125,0.009968000000000001,121.8,699.5,121.975,1667.3,922.2,14275.0,14420.0,2967.25,1001.9,1441.5,16.42,1.0452,431.8,109.97656200000002,126.109375,147.0625,135.21875,16.81,671.0,15054.0,142.31,125.89,129.58,101.06,105.44,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.01,1242.8,3.1175,2.9497,3.66,1336.6,2.8385,19.27,496.6
2013-07-05 00:44:00,0.9089,47.1,1.504,535.0,2250.0,0.948,85.66,1624.75,1.2903,120.77343700000002,150.925,97.125,0.009968000000000001,121.8,699.5,121.975,1667.3,922.2,14280.0,14420.0,2967.0,1001.9,1441.5,16.42,1.0452,431.8,109.97656200000002,126.078125,147.09375,135.15625,16.81,671.0,15053.0,142.31,125.89,129.58,101.06,105.44,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.01,1242.8,3.1175,2.9497,3.66,1336.6,2.8385,19.275,496.6
2013-07-05 00:45:00,0.9089,47.1,1.504,535.0,2250.0,0.948,85.66,1624.75,1.2903,120.77343700000002,150.925,97.125,0.009969,121.8,699.5,121.975,1667.3,922.2,14275.0,14420.0,2966.75,1001.9,1441.5,16.42,1.0452,431.8,109.97656200000002,126.078125,147.03125,135.15625,16.81,671.0,15053.0,142.31,125.89,129.58,101.06,105.44,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,100.98,1242.3,3.1165,2.9497,3.66,1336.6,2.8385,19.265,496.6
2013-07-05 00:46:00,0.9089,47.1,1.504,535.0,2250.0,0.948,85.66,1624.5,1.2903,120.77343700000002,150.925,97.125,0.009969,121.8,699.5,121.975,1667.3,922.2,14275.0,14415.0,2966.75,1001.9,1441.5,16.42,1.0452,431.8,109.97656200000002,126.078125,147.0,135.15625,16.81,671.0,15053.0,142.31,125.89,129.58,101.06,105.44,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,100.99,1242.7,3.116,2.9497,3.66,1336.6,2.8385,19.28,496.6
2013-07-05 00:47:00,0.9087,47.1,1.504,535.0,2250.0,0.9479,85.66,1624.5,1.2904,120.77343700000002,150.925,97.125,0.009969,121.8,699.5,121.975,1667.3,922.2,14275.0,14415.0,2966.75,1001.9,1441.5,16.42,1.0452,431.8,109.97656200000002,126.078125,147.0,135.15625,16.81,671.0,15053.0,142.31,125.89,129.58,101.06,105.45,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,101.0,1242.6,3.116,2.9497,3.66,1336.6,2.8385,19.275,496.6
2013-07-05 00:48:00,0.9087,47.1,1.504,535.0,2250.0,0.9479,85.66,1624.5,1.2904,120.75781200000002,150.925,97.125,0.009968000000000001,121.8,699.5,121.975,1667.3,922.2,14280.0,14420.0,2967.0,1001.9,1441.5,16.42,1.0452,431.8,109.97656200000002,126.03125,146.96875,135.125,16.81,671.0,15053.0,142.31,125.89,129.58,101.06,105.45,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,100.98,1242.4,3.116,2.9497,3.662,1336.6,2.8385,19.275,496.6
2013-07-05 00:49:00,0.9086,47.1,1.5036,535.0,2250.0,0.9479,85.66,1624.75,1.2904,120.75781200000002,150.925,97.125,0.00997,121.8,699.5,121.975,1667.3,922.2,14280.0,14420.0,2967.0,1001.9,1441.5,16.42,1.0452,431.8,109.97656200000002,126.046875,146.96875,135.125,16.81,671.0,15053.0,142.31,125.89,129.58,101.06,105.45,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,100.98,1242.3,3.116,2.9497,3.661,1336.6,2.8385,19.255,496.6
2013-07-05 00:50:00,0.9087,47.1,1.5036,535.0,2250.0,0.9479,85.66,1624.5,1.2904,120.75781200000002,150.925,97.125,0.00997,121.8,699.5,121.975,1667.3,922.2,14280.0,14415.0,2967.0,1001.9,1441.5,16.42,1.0454,431.8,109.97656200000002,126.046875,146.96875,135.125,16.81,671.0,15053.0,142.31,125.89,129.58,101.06,105.45,2648.0,110.52,21.5,2.986,2.8717,1800.0,133.59,105.53,1508.0,100.96,1242.2,3.1155,2.9497,3.662,1336.6,2.8385,19.255,496.6
