,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-10-08 00:01:00,0.9761,44.71,1.5885,503.0,2749.0,0.9826,106.49,1158.25,1.3949,121.53906200000002,108.925,71.275,0.012157,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.25,480.2,685.8,1079.0,25.38,1.0358,298.6,109.90625,127.25,141.03125,134.65625,23.05,664.25,10924.0,131.7,120.94,119.22,81.62,83.44,2777.0,109.17,1618.0,82.43,1848.0,81.61,1334.6,3.702,2.256,3.625,1698.0,2.1194,22.59,667.7
2010-10-08 00:02:00,0.9763,44.71,1.5885,503.0,2749.0,0.9826,106.42,1158.5,1.3948,121.53906200000002,108.925,71.275,0.012156,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.0,480.2,685.8,1079.0,25.38,1.0359,298.6,109.90625,127.25,141.03125,134.65625,23.05,664.25,10924.0,131.7,120.94,119.22,81.62,83.44,2777.0,109.17,1618.0,82.43,1848.0,81.61,1334.7,3.701,2.256,3.628,1698.0,2.1194,22.59,667.7
2010-10-08 00:03:00,0.9764,44.71,1.5888,503.0,2749.0,0.9827,106.41,1158.25,1.3949,121.53906200000002,108.925,71.275,0.012154,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.25,480.2,685.8,1079.0,25.38,1.0358,298.6,109.90625,127.25,141.03125,134.625,23.05,664.25,10924.0,131.7,120.94,119.22,81.62,83.44,2777.0,109.17,1618.0,82.43,1848.0,81.61,1334.8,3.701,2.256,3.628,1698.0,2.1194,22.59,667.7
2010-10-08 00:04:00,0.9764,44.71,1.5887,503.0,2749.0,0.9827,106.5,1158.5,1.3949,121.53906200000002,108.925,71.275,0.012155,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.25,480.2,685.8,1079.0,25.38,1.0356,298.6,109.90625,127.25,141.03125,134.625,23.05,665.25,10925.0,131.7,120.94,119.22,81.62,83.44,2777.0,109.17,1618.0,82.43,1848.0,81.63,1334.8,3.701,2.256,3.628,1698.0,2.1194,22.59,667.7
2010-10-08 00:05:00,0.9766,44.71,1.5888,503.0,2749.0,0.9827,106.5,1158.5,1.3948,121.53906200000002,108.925,71.275,0.012155,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.25,480.2,685.8,1079.0,25.38,1.0357,298.6,109.90625,127.25,141.03125,134.625,23.05,665.25,10925.0,131.7,120.94,119.22,81.62,83.44,2777.0,109.17,1618.0,82.43,1848.0,81.63,1334.9,3.701,2.256,3.628,1698.0,2.1194,22.59,667.7
2010-10-08 00:06:00,0.9764,44.71,1.5887,503.0,2749.0,0.9826,106.5,1158.5,1.3948,121.53906200000002,108.925,71.275,0.012158,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.25,480.2,685.8,1079.0,25.38,1.0359,298.6,109.90625,127.25,141.03125,134.625,23.05,665.25,10926.0,131.7,120.94,119.22,81.62,83.43,2777.0,109.17,1618.0,82.43,1848.0,81.63,1335.0,3.701,2.256,3.627,1698.0,2.1194,22.59,667.7
2010-10-08 00:07:00,0.9763,44.71,1.5888,503.0,2749.0,0.9826,106.5,1158.25,1.3947,121.53906200000002,108.925,71.275,0.012155,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.25,480.2,686.0,1079.0,25.38,1.0359,298.7,109.90625,127.265625,141.03125,134.625,23.05,665.25,10926.0,131.7,120.94,119.22,81.62,83.44,2777.0,109.17,1618.0,82.43,1848.0,81.63,1335.0,3.701,2.256,3.63,1698.0,2.1194,22.59,667.7
2010-10-08 00:08:00,0.9762,44.71,1.5889,503.0,2749.0,0.9828,106.5,1158.25,1.3947,121.53906200000002,108.925,71.275,0.012156,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2017.5,480.2,685.8,1079.0,25.38,1.0357,298.7,109.90625,127.265625,141.03125,134.625,23.05,665.25,10926.0,131.7,120.94,119.22,81.62,83.44,2777.0,109.17,1618.0,82.43,1848.0,81.61,1335.0,3.701,2.256,3.63,1698.0,2.1194,22.585,667.7
2010-10-08 00:09:00,0.9762,44.71,1.589,503.0,2749.0,0.9828,106.5,1158.25,1.3947,121.53906200000002,108.925,71.275,0.012155,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2017.5,480.2,685.8,1079.25,25.38,1.0357,298.7,109.90625,127.265625,141.03125,134.625,23.05,665.25,10926.0,131.7,120.94,119.22,81.62,83.44,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.9,3.701,2.256,3.63,1698.0,2.1194,22.59,667.7
2010-10-08 00:10:00,0.9762,44.71,1.589,503.0,2749.0,0.9827,106.5,1158.25,1.3947,121.53906200000002,108.925,71.275,0.012155,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2017.5,480.2,685.8,1079.25,25.38,1.0357,298.7,109.90625,127.265625,141.03125,134.625,23.05,665.25,10926.0,131.7,120.94,119.22,81.62,83.44,2777.0,109.17,1618.0,82.43,1848.0,81.63,1334.8,3.701,2.256,3.63,1698.0,2.1194,22.585,667.7
2010-10-08 00:11:00,0.9761,44.75,1.5888,503.0,2749.0,0.9827,106.5,1158.25,1.3945,121.53906200000002,108.925,71.275,0.012153,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2017.5,480.2,685.8,1080.25,25.38,1.0358,298.7,109.90625,127.25,141.03125,134.625,23.05,665.25,10924.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.8,3.701,2.256,3.63,1698.0,2.1194,22.585,667.7
2010-10-08 00:12:00,0.9762,44.74,1.5889,503.0,2749.0,0.9827,106.5,1158.25,1.3943,121.53906200000002,108.925,71.275,0.012153,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2017.75,480.2,685.8,1080.25,25.38,1.0354,299.0,109.90625,127.25,141.03125,134.625,23.05,665.25,10924.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.7,3.701,2.256,3.63,1698.0,2.1194,22.585,667.7
2010-10-08 00:13:00,0.9761,44.76,1.5888,502.75,2749.0,0.9826,106.5,1158.0,1.3944,121.53906200000002,108.925,71.275,0.012154,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2017.75,480.2,685.7,1080.25,25.38,1.0354,299.0,109.90625,127.25,141.03125,134.625,23.05,665.25,10924.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.8,3.701,2.256,3.63,1698.0,2.1194,22.585,667.7
2010-10-08 00:14:00,0.9761,44.76,1.5886,502.75,2749.0,0.9826,106.5,1158.25,1.3944,121.53906200000002,108.925,71.275,0.012154,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.0,480.2,685.7,1080.25,25.38,1.0354,299.0,109.90625,127.25,141.03125,134.625,23.05,665.25,10924.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.8,3.701,2.256,3.63,1698.0,2.1194,22.595,667.7
2010-10-08 00:15:00,0.976,44.78,1.5886,502.75,2749.0,0.9825,106.5,1158.0,1.3943,121.53906200000002,108.925,71.275,0.012154,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.0,480.2,685.7,1080.0,25.38,1.0355,299.0,109.90625,127.25,141.03125,134.625,23.05,665.0,10925.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.8,3.701,2.256,3.63,1698.0,2.1194,22.595,667.7
2010-10-08 00:16:00,0.9758,44.78,1.5886,503.0,2749.0,0.9825,106.5,1158.0,1.3941,121.53906200000002,108.925,71.275,0.012154,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.0,480.2,685.7,1080.0,25.38,1.0353,299.0,109.90625,127.25,141.03125,134.625,23.05,665.25,10923.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.9,3.701,2.256,3.63,1698.0,2.1194,22.595,667.7
2010-10-08 00:17:00,0.9757,44.78,1.5886,503.0,2749.0,0.9825,106.5,1158.25,1.3942,121.53906200000002,108.925,71.275,0.012154,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.0,480.2,685.7,1080.0,25.38,1.0353,299.0,109.90625,127.25,141.03125,134.625,23.05,665.5,10923.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.7,3.7005,2.256,3.6289999999999996,1698.0,2.1194,22.585,667.7
2010-10-08 00:18:00,0.9759,44.78,1.5886,503.0,2749.0,0.9824,106.5,1158.0,1.3942,121.53906200000002,108.925,71.275,0.012154,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.0,480.2,685.7,1080.5,25.38,1.0353,299.0,109.90625,127.25,141.03125,134.625,23.05,665.5,10923.0,131.7,120.94,119.22,81.62,83.4,2777.0,109.17,1618.0,82.43,1848.0,81.63,1334.7,3.7005,2.256,3.63,1698.0,2.1194,22.585,667.7
2010-10-08 00:19:00,0.9757,44.78,1.5884,503.0,2749.0,0.9824,106.5,1158.0,1.3941,121.53906200000002,108.925,71.275,0.012154,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.0,480.2,685.7,1080.5,25.38,1.0353,299.0,109.90625,127.25,141.03125,134.625,23.05,665.5,10923.0,131.7,120.94,119.22,81.62,83.4,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.5,3.7005,2.256,3.63,1698.0,2.1194,22.59,667.7
2010-10-08 00:20:00,0.9757,44.75,1.5883,502.75,2749.0,0.9824,106.5,1158.0,1.3941,121.53906200000002,108.925,71.275,0.012155,174.35,704.5,96.925,1605.7,1101.8,9650.0,9680.0,2018.0,480.2,685.7,1080.5,25.38,1.0353,299.0,109.90625,127.25,141.03125,134.625,23.05,665.5,10922.0,131.7,120.94,119.22,81.62,83.4,2777.0,109.17,1618.0,82.43,1848.0,81.63,1334.6,3.7005,2.256,3.63,1698.0,2.1194,22.58,667.7
2010-10-08 00:21:00,0.9757,44.69,1.5884,502.75,2749.0,0.9824,106.5,1158.0,1.3942,121.53906200000002,108.925,71.275,0.012155,174.35,704.5,96.925,1605.7,1101.8,9650.0,9670.0,2018.0,480.2,685.7,1080.25,25.38,1.0353,299.0,109.90625,127.25,141.03125,134.625,23.05,665.5,10922.0,131.7,120.94,119.22,81.62,83.4,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.7,3.7005,2.256,3.6310000000000002,1698.0,2.1194,22.59,667.7
2010-10-08 00:22:00,0.9758,44.69,1.5882,502.75,2749.0,0.9824,106.5,1158.0,1.3943,121.53906200000002,108.925,71.275,0.012155,174.35,704.5,96.925,1605.7,1101.8,9650.0,9670.0,2018.0,480.2,685.7,1080.25,25.38,1.0355,299.0,109.90625,127.25,141.03125,134.625,23.05,665.5,10922.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.9,3.699,2.256,3.6310000000000002,1698.0,2.1194,22.585,667.7
2010-10-08 00:23:00,0.9758,44.72,1.5884,502.75,2749.0,0.9824,106.5,1158.0,1.3943,121.53906200000002,108.925,71.275,0.012155,174.35,704.5,96.925,1605.7,1101.8,9650.0,9670.0,2017.75,480.2,685.7,1080.0,25.38,1.0356,299.0,109.90625,127.25,141.03125,134.625,23.05,665.5,10922.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.63,1334.8,3.7,2.256,3.6310000000000002,1698.0,2.1194,22.59,667.7
2010-10-08 00:24:00,0.9758,44.72,1.5883,503.0,2749.0,0.9824,106.5,1158.0,1.3943,121.53906200000002,108.925,71.275,0.012155,174.35,705.0,96.925,1605.7,1101.8,9650.0,9670.0,2018.0,480.2,685.7,1080.0,25.38,1.0354,299.0,109.90625,127.25,141.03125,134.625,23.05,665.5,10924.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.63,1334.7,3.7,2.256,3.6310000000000002,1698.0,2.1194,22.58,667.7
2010-10-08 00:25:00,0.9759,44.72,1.5881,503.0,2749.0,0.9824,106.5,1158.25,1.3942,121.53906200000002,108.925,71.275,0.012155,174.35,705.0,96.925,1605.7,1101.8,9650.0,9670.0,2017.5,480.2,685.7,1080.0,25.38,1.0354,299.0,109.90625,127.265625,141.03125,134.625,23.05,665.5,10924.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.8,3.7,2.256,3.6310000000000002,1698.0,2.1194,22.59,667.7
2010-10-08 00:26:00,0.9759,44.72,1.588,503.0,2749.0,0.9824,106.5,1158.0,1.3943,121.53906200000002,108.925,71.275,0.012153,174.35,705.0,96.925,1605.7,1101.8,9650.0,9670.0,2017.5,480.2,685.7,1080.25,25.38,1.0354,299.0,109.90625,127.265625,141.03125,134.625,23.05,665.5,10924.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.62,1334.8,3.7,2.256,3.6310000000000002,1698.0,2.1194,22.585,667.7
2010-10-08 00:27:00,0.9759,44.63,1.5882,503.0,2749.0,0.9823,106.5,1158.0,1.3942,121.53906200000002,108.925,71.275,0.012153,174.35,705.0,96.925,1605.7,1101.8,9650.0,9670.0,2017.5,480.2,685.7,1080.0,25.38,1.0354,299.0,109.90625,127.265625,141.03125,134.625,23.05,665.5,10924.0,131.7,120.94,119.22,81.62,83.41,2777.0,109.17,1618.0,82.43,1848.0,81.63,1334.5,3.7,2.256,3.6310000000000002,1698.0,2.1194,22.585,667.7
2010-10-08 00:28:00,0.976,44.61,1.5882,503.0,2749.0,0.9826,106.5,1158.0,1.3944,121.53906200000002,108.925,71.275,0.012152,174.35,705.0,96.925,1605.7,1101.8,9650.0,9670.0,2017.5,480.2,685.7,1079.5,25.38,1.0354,299.2,109.90625,127.25,141.03125,134.625,23.05,665.5,10924.0,131.7,120.94,119.22,81.62,83.4,2777.0,109.17,1618.0,82.43,1848.0,81.63,1334.6,3.6995,2.256,3.6310000000000002,1698.0,2.119,22.585,667.7
2010-10-08 00:29:00,0.9762,44.61,1.5883,502.75,2749.0,0.9825,106.5,1158.5,1.3944,121.53906200000002,108.925,71.275,0.012152,174.35,705.0,96.925,1605.7,1101.8,9650.0,9670.0,2018.0,480.2,685.7,1079.5,25.38,1.0355,299.2,109.90625,127.25,141.03125,134.625,23.05,665.5,10926.0,131.7,120.94,119.22,81.62,83.43,2777.0,109.17,1618.0,82.43,1848.0,81.64,1334.6,3.6995,2.256,3.6319999999999997,1698.0,2.119,22.59,667.7
2010-10-08 00:30:00,0.9762,44.61,1.5882,502.75,2749.0,0.9825,106.5,1158.5,1.3945,121.53906200000002,108.925,71.275,0.012152,174.35,705.0,96.925,1605.7,1101.8,9650.0,9670.0,2018.25,480.2,685.7,1079.5,25.38,1.0355,299.2,109.90625,127.25,141.03125,134.625,23.05,665.5,10927.0,131.7,120.94,119.22,81.62,83.43,2777.0,109.17,1618.0,82.43,1848.0,81.64,1334.7,3.6995,2.256,3.63,1698.0,2.119,22.59,667.7
2010-10-08 00:31:00,0.9761,44.61,1.588,502.5,2749.0,0.9825,106.41,1158.25,1.3944,121.53906200000002,108.925,71.275,0.012151,174.35,705.0,97.05,1605.7,1101.8,9650.0,9670.0,2018.25,480.2,685.7,1080.0,25.38,1.0355,299.5,109.90625,127.25,141.03125,134.625,23.05,665.5,10927.0,131.7,120.94,119.22,81.62,83.43,2777.0,109.17,1618.0,82.43,1848.0,81.64,1335.1,3.699,2.256,3.63,1698.0,2.119,22.605,667.7
2010-10-08 00:32:00,0.9759,44.62,1.588,502.5,2749.0,0.9826,106.39,1158.25,1.3944,121.53906200000002,108.925,71.275,0.01215,174.35,705.0,97.05,1605.7,1101.8,9650.0,9670.0,2018.25,480.2,685.7,1080.0,25.38,1.0355,299.5,109.90625,127.25,141.03125,134.625,23.05,665.5,10927.0,131.7,120.94,119.22,81.62,83.43,2777.0,109.17,1618.0,82.43,1848.0,81.63,1335.2,3.6975,2.256,3.628,1698.0,2.119,22.6,667.7
2010-10-08 00:33:00,0.9758,44.62,1.588,502.5,2749.0,0.9826,106.39,1158.25,1.3944,121.53906200000002,108.925,71.275,0.012153,174.35,705.0,97.0,1605.7,1101.8,9650.0,9670.0,2018.25,480.2,685.7,1080.0,25.38,1.0355,299.5,109.90625,127.25,141.03125,134.625,23.05,665.5,10927.0,131.7,120.94,119.22,81.62,83.43,2777.0,109.17,1618.0,82.43,1848.0,81.65,1335.3,3.6985,2.256,3.628,1698.0,2.119,22.6,667.7
2010-10-08 00:34:00,0.9757,44.62,1.5878,502.5,2749.0,0.9825,106.39,1158.0,1.3944,121.53906200000002,108.925,71.275,0.012154,174.35,705.0,97.0,1605.7,1101.8,9635.0,9665.0,2017.75,480.2,685.7,1079.75,25.38,1.0356,299.5,109.90625,127.25,141.03125,134.625,23.05,665.5,10922.0,131.7,120.94,119.22,81.76,83.45,2777.0,109.17,1618.0,82.43,1848.0,81.7,1335.2,3.699,2.256,3.628,1698.0,2.119,22.6,667.7
2010-10-08 00:35:00,0.9759,44.62,1.5877,502.5,2749.0,0.9825,106.41,1157.75,1.3943,121.53906200000002,108.925,71.275,0.012154,174.35,705.0,97.0,1605.7,1101.8,9635.0,9665.0,2017.25,480.2,685.6,1079.75,25.38,1.0356,299.4,109.90625,127.265625,141.03125,134.625,23.05,665.5,10920.0,131.7,120.94,119.22,81.76,83.45,2777.0,109.17,1618.0,82.43,1848.0,81.69,1335.7,3.699,2.256,3.6289999999999996,1698.0,2.119,22.605,667.7
2010-10-08 00:36:00,0.9758,44.62,1.5877,502.5,2749.0,0.9825,106.41,1157.75,1.3943,121.53906200000002,108.925,71.275,0.012153,174.35,705.0,97.0,1605.7,1101.8,9635.0,9665.0,2017.25,480.2,685.6,1079.75,25.38,1.0356,299.4,109.90625,127.265625,141.03125,134.625,23.05,665.5,10920.0,131.7,120.94,119.22,81.76,83.45,2777.0,109.17,1618.0,82.43,1848.0,81.7,1335.4,3.698,2.256,3.628,1698.0,2.119,22.6,667.7
2010-10-08 00:37:00,0.9756,44.62,1.5877,502.5,2749.0,0.9825,106.41,1157.75,1.3944,121.53906200000002,108.925,71.275,0.012154,174.35,705.0,97.0,1605.7,1101.8,9635.0,9665.0,2017.5,480.2,685.6,1079.75,25.38,1.0356,299.4,109.90625,127.265625,141.03125,134.625,23.05,665.5,10921.0,131.7,120.94,119.22,81.76,83.45,2777.0,109.17,1618.0,82.43,1848.0,81.7,1335.4,3.6975,2.256,3.63,1698.0,2.119,22.6,667.7
2010-10-08 00:38:00,0.9758,44.61,1.5877,502.5,2749.0,0.9824,106.41,1157.75,1.3944,121.53906200000002,108.925,71.275,0.012154,174.35,705.0,97.0,1605.7,1101.8,9635.0,9665.0,2017.75,480.2,685.6,1079.75,25.38,1.0356,299.4,109.90625,127.265625,141.03125,134.625,23.05,665.5,10921.0,131.7,120.94,119.22,81.76,83.45,2777.0,109.17,1618.0,82.43,1848.0,81.69,1335.6,3.6985,2.256,3.63,1698.0,2.119,22.605,667.7
2010-10-08 00:39:00,0.9759,44.61,1.5882,502.5,2749.0,0.9824,106.41,1157.75,1.3945,121.53906200000002,108.925,71.275,0.012155,174.35,705.0,97.0,1605.7,1101.8,9635.0,9665.0,2017.5,480.2,685.6,1079.75,25.38,1.0356,299.4,109.90625,127.265625,141.03125,134.625,23.05,665.5,10921.0,131.7,120.94,119.22,81.76,83.48,2777.0,109.17,1618.0,82.43,1848.0,81.71,1335.7,3.6995,2.256,3.63,1699.9,2.119,22.625,667.7
2010-10-08 00:40:00,0.9759,44.59,1.5883,502.5,2749.0,0.9824,106.41,1157.75,1.3944,121.53906200000002,108.925,71.275,0.012155,174.35,705.0,97.0,1605.7,1101.8,9635.0,9665.0,2017.25,480.2,685.6,1080.0,25.38,1.0356,299.4,109.90625,127.265625,141.03125,134.625,23.05,665.5,10921.0,131.7,120.94,119.22,81.71,83.48,2777.0,109.17,1618.0,82.43,1848.0,81.69,1335.6,3.7,2.256,3.6289999999999996,1699.9,2.119,22.655,667.7
2010-10-08 00:41:00,0.9756,44.58,1.5881,502.5,2749.0,0.9824,106.41,1157.5,1.3943,121.53906200000002,108.925,71.275,0.012154,174.35,705.0,97.0,1605.7,1101.8,9635.0,9665.0,2017.0,480.2,685.6,1079.5,25.38,1.0356,299.4,109.90625,127.265625,141.03125,134.625,23.05,665.5,10919.0,131.7,120.94,119.22,81.71,83.48,2777.0,109.17,1618.0,82.43,1848.0,81.71,1335.7,3.7,2.256,3.6289999999999996,1701.8,2.119,22.665,667.7
2010-10-08 00:42:00,0.9757,44.52,1.5881,502.5,2749.0,0.9825,106.41,1157.25,1.3944,121.546875,108.925,71.275,0.012154,174.35,705.0,97.0,1605.7,1101.8,9635.0,9665.0,2017.0,480.2,685.6,1079.5,25.38,1.0356,299.4,109.90625,127.265625,141.03125,134.625,23.05,665.5,10918.0,131.7,120.94,119.22,81.71,83.48,2777.0,109.17,1618.0,82.43,1848.0,81.69,1335.7,3.7015,2.256,3.63,1701.8,2.119,22.665,667.7
2010-10-08 00:43:00,0.9752,44.52,1.5883,502.5,2749.0,0.9823,106.41,1157.5,1.3943,121.546875,108.925,71.275,0.012152,174.35,705.0,96.925,1605.7,1101.8,9635.0,9665.0,2017.0,480.2,685.6,1079.5,25.38,1.0356,299.4,109.90625,127.265625,141.03125,134.625,23.05,665.5,10918.0,131.7,120.94,119.22,81.71,83.45,2777.0,109.17,1618.0,82.43,1848.0,81.7,1335.6,3.702,2.256,3.634,1701.8,2.119,22.665,667.7
2010-10-08 00:44:00,0.9751,44.52,1.5882,502.75,2749.0,0.9824,106.41,1157.75,1.3942,121.546875,108.925,71.275,0.012151,174.35,705.0,96.925,1605.7,1101.8,9635.0,9665.0,2017.0,480.2,685.1,1079.5,25.38,1.0354,299.4,109.91406200000002,127.25,141.03125,134.65625,23.05,665.5,10919.0,131.7,120.94,119.22,81.71,83.47,2777.0,109.17,1618.0,82.43,1848.0,81.73,1335.7,3.702,2.2562,3.633,1701.8,2.119,22.66,667.7
2010-10-08 00:45:00,0.975,44.52,1.5881,502.25,2749.0,0.9825,106.41,1157.5,1.394,121.546875,108.925,71.275,0.012151,174.35,705.0,96.925,1605.7,1101.8,9635.0,9665.0,2017.0,480.2,685.1,1079.5,25.38,1.0352,299.4,109.91406200000002,127.265625,141.03125,134.65625,23.05,665.5,10919.0,131.7,120.94,119.22,81.71,83.5,2777.0,109.17,1618.0,82.43,1848.0,81.73,1335.5,3.702,2.2578,3.6310000000000002,1701.8,2.119,22.655,667.7
2010-10-08 00:46:00,0.9751,44.52,1.5881,502.25,2749.0,0.9826,106.41,1157.75,1.394,121.546875,108.925,71.275,0.01215,174.35,705.0,96.925,1605.7,1101.8,9635.0,9665.0,2017.0,480.2,685.1,1079.5,25.38,1.0354,299.4,109.91406200000002,127.265625,141.03125,134.65625,23.05,665.5,10919.0,131.7,120.94,119.22,81.71,83.48,2777.0,109.17,1618.0,82.43,1848.0,81.73,1335.6,3.7015,2.2578,3.6319999999999997,1701.8,2.119,22.655,667.7
2010-10-08 00:47:00,0.975,44.52,1.5882,502.25,2749.0,0.9826,106.5,1157.5,1.3942,121.546875,108.925,71.275,0.012149,174.35,705.0,96.925,1605.7,1101.8,9635.0,9665.0,2017.0,480.2,685.1,1079.5,25.38,1.0355,299.4,109.91406200000002,127.265625,141.03125,134.65625,23.05,665.5,10920.0,131.7,120.94,119.22,81.71,83.48,2777.0,109.17,1618.0,82.43,1848.0,81.75,1335.6,3.7015,2.2574,3.6310000000000002,1701.8,2.119,22.65,667.7
2010-10-08 00:48:00,0.9753,44.52,1.5882,502.25,2749.0,0.9826,106.5,1157.5,1.3943,121.546875,108.925,71.275,0.012149,174.35,705.0,96.925,1605.7,1101.8,9640.0,9665.0,2017.0,480.2,685.1,1079.5,25.38,1.0355,299.4,109.91406200000002,127.265625,141.03125,134.65625,23.05,665.5,10920.0,131.7,120.94,119.22,81.71,83.48,2777.0,109.17,1618.0,82.43,1848.0,81.75,1335.8,3.7025,2.2569,3.6310000000000002,1701.8,2.119,22.67,667.7
2010-10-08 00:49:00,0.9753,44.53,1.5883,502.5,2749.0,0.9827,106.5,1157.75,1.3945,121.546875,108.925,71.275,0.012148,174.35,705.0,96.925,1605.7,1101.8,9640.0,9665.0,2017.0,480.2,685.1,1079.25,25.38,1.0357,299.4,109.90625,127.25,141.03125,134.65625,23.05,665.5,10920.0,131.7,120.94,119.22,81.71,83.49,2777.0,109.17,1618.0,82.43,1848.0,81.75,1335.9,3.7025,2.2569,3.6319999999999997,1701.5,2.119,22.66,667.7
2010-10-08 00:50:00,0.9753,44.53,1.5883,502.5,2749.0,0.9827,106.47,1157.75,1.3943,121.546875,108.925,71.275,0.012147,174.35,705.0,96.925,1605.7,1101.8,9640.0,9665.0,2017.0,480.2,685.1,1079.25,25.38,1.0357,299.4,109.90625,127.265625,141.03125,134.65625,23.05,665.5,10920.0,131.7,120.94,119.22,81.71,83.49,2777.0,109.17,1618.0,82.43,1848.0,81.75,1335.8,3.7015,2.2569,3.6319999999999997,1701.5,2.119,22.655,667.7
2010-10-08 00:51:00,0.9755,44.53,1.5883,502.5,2749.0,0.9828,106.47,1157.75,1.3944,121.546875,108.925,71.275,0.012148,174.35,705.0,96.925,1605.7,1101.8,9640.0,9665.0,2017.25,480.2,685.1,1079.25,25.38,1.0357,299.4,109.90625,127.25,141.03125,134.65625,23.05,665.5,10922.0,131.7,120.94,119.22,81.78,83.49,2777.0,109.17,1618.0,82.43,1848.0,81.77,1335.7,3.7025,2.2574,3.6319999999999997,1701.5,2.119,22.665,667.7
2010-10-08 00:52:00,0.9754,44.53,1.5882,502.5,2749.0,0.9829,106.5,1157.75,1.3944,121.546875,108.925,71.275,0.012149,174.35,705.0,96.925,1605.7,1101.8,9640.0,9665.0,2017.5,480.2,685.1,1079.25,25.38,1.0357,299.4,109.90625,127.25,141.03125,134.65625,23.05,665.5,10922.0,131.7,120.94,119.22,81.78,83.49,2777.0,109.17,1618.0,82.43,1848.0,81.78,1335.9,3.7025,2.2574,3.633,1701.5,2.119,22.67,667.7
2010-10-08 00:53:00,0.9754,44.53,1.5883,502.5,2749.0,0.9828,106.6,1158.0,1.3942,121.546875,108.925,71.275,0.01215,174.35,705.0,96.925,1605.7,1101.8,9640.0,9665.0,2017.5,480.2,685.1,1079.25,25.38,1.0355,299.4,109.90625,127.25,141.03125,134.65625,23.05,665.5,10922.0,131.7,120.94,119.22,81.78,83.49,2777.0,109.17,1618.0,82.43,1848.0,81.77,1335.9,3.7045,2.2574,3.634,1701.5,2.119,22.67,667.7
2010-10-08 00:54:00,0.9757,44.53,1.5884,502.5,2749.0,0.9828,106.5,1158.0,1.3943,121.546875,108.925,71.275,0.012149,174.35,705.0,96.925,1605.7,1101.8,9640.0,9665.0,2017.5,480.2,685.1,1079.25,25.38,1.0355,299.4,109.90625,127.25,141.03125,134.65625,23.05,665.5,10922.0,131.7,120.94,119.22,81.78,83.49,2777.0,109.17,1618.0,82.43,1848.0,81.75,1335.7,3.704,2.2578,3.635,1701.5,2.119,22.67,667.7
