,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2011-08-05 00:11:00,1.0413,54.69,1.6248,684.5,2924.0,1.0211,104.05,1197.5,1.4094,122.546875,133.4,91.675,0.012728,235.05,762.5,117.375,1497.8,1031.7,9305.0,9325.0,2206.25,558.0,724.1,1321.25,27.7,1.3089,346.8,110.140625,128.265625,142.5,134.5,27.2,669.5,11346.0,133.37,121.24,116.18,85.79,107.56,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.74,1656.3,4.1965,2.9097,3.94,1715.1,2.7414,39.09,728.0
2011-08-05 00:12:00,1.0417,54.69,1.6249,684.5,2924.0,1.0213,104.05,1197.5,1.41,122.546875,133.4,91.675,0.012727,235.05,762.5,117.375,1497.8,1031.7,9305.0,9325.0,2206.0,558.0,724.1,1321.25,27.7,1.309,346.8,110.140625,128.265625,142.5,134.46875,27.2,669.5,11348.0,133.37,121.24,116.18,85.79,107.56,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.74,1656.1,4.1965,2.9097,3.94,1713.8,2.7414,39.08,728.0
2011-08-05 00:13:00,1.042,54.69,1.6251,684.5,2924.0,1.0213,104.05,1197.5,1.41,122.546875,133.4,91.675,0.012726000000000001,235.05,762.5,117.375,1497.8,1031.7,9305.0,9325.0,2206.0,558.0,724.1,1321.25,27.7,1.309,346.8,110.140625,128.25,142.40625,134.46875,27.2,669.5,11350.0,133.37,121.24,116.18,85.79,107.56,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.74,1656.0,4.1965,2.9097,3.94,1713.8,2.7414,39.09,728.0
2011-08-05 00:14:00,1.0419,54.69,1.6251,684.5,2924.0,1.0212,104.05,1197.75,1.4097,122.546875,133.4,91.675,0.012727,235.05,762.5,117.375,1497.8,1031.7,9305.0,9325.0,2206.0,558.0,724.1,1321.25,27.7,1.309,346.8,110.140625,128.25,142.40625,134.46875,27.2,669.5,11349.0,133.37,121.24,116.18,85.7,107.44,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.66,1656.2,4.1965,2.9097,3.94,1713.8,2.7414,39.09,728.0
2011-08-05 00:15:00,1.0416,54.69,1.625,685.0,2924.0,1.0211,104.05,1197.5,1.4094,122.5625,133.4,91.675,0.012729,235.05,762.5,117.375,1497.8,1031.7,9310.0,9325.0,2206.0,558.0,724.1,1320.75,27.7,1.309,346.8,110.140625,128.296875,142.40625,134.5,27.2,669.25,11350.0,133.37,121.24,116.18,85.67,107.44,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.66,1656.1,4.1965,2.9097,3.94,1713.8,2.7414,39.09,728.0
2011-08-05 00:16:00,1.0415,54.69,1.625,685.0,2924.0,1.0211,104.05,1197.25,1.4096,122.5625,133.4,91.675,0.012729,235.05,762.5,117.375,1497.8,1031.7,9310.0,9325.0,2205.75,558.0,724.1,1320.75,27.7,1.309,346.8,110.140625,128.28125,142.4375,134.5,27.2,669.5,11348.0,133.37,121.24,116.18,85.67,107.44,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.68,1656.3,4.194,2.9097,3.935,1713.8,2.7414,39.095,728.0
2011-08-05 00:17:00,1.0417,54.7,1.6254,685.0,2924.0,1.0211,104.05,1197.25,1.41,122.546875,133.4,91.675,0.01273,235.05,762.5,117.375,1497.8,1031.7,9310.0,9325.0,2205.75,558.0,724.1,1320.75,27.7,1.3088,346.8,110.140625,128.28125,142.4375,134.5,27.2,669.5,11348.0,133.37,121.24,116.18,85.66,107.45,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.67,1656.6,4.1925,2.9097,3.935,1713.6,2.7414,39.145,728.0
2011-08-05 00:18:00,1.0421,54.7,1.6259,685.0,2924.0,1.0211,104.05,1197.0,1.4109,122.5625,133.4,91.675,0.012731000000000001,235.05,762.5,117.375,1497.8,1031.7,9310.0,9325.0,2205.75,558.0,724.0,1320.75,27.7,1.3092,346.8,110.140625,128.296875,142.4375,134.5,27.2,669.5,11346.0,133.37,121.24,116.18,85.66,107.44,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.68,1656.6,4.1925,2.904,3.935,1713.6,2.7416,39.12,728.0
2011-08-05 00:19:00,1.0421,54.7,1.6255,684.75,2924.0,1.0211,104.05,1197.0,1.4104,122.5625,133.4,91.675,0.012735,235.05,762.5,117.375,1497.8,1031.7,9310.0,9325.0,2205.75,558.0,724.0,1320.75,27.7,1.3094,347.0,110.140625,128.28125,142.4375,134.53125,27.2,669.0,11345.0,133.37,121.24,116.18,85.64,107.44,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.64,1656.6,4.194,2.904,3.935,1713.6,2.7416,39.105,728.0
2011-08-05 00:20:00,1.0419,54.7,1.6255,684.75,2924.0,1.0211,104.05,1197.0,1.4105,122.55468700000002,133.4,91.675,0.012734,235.05,762.5,117.375,1497.8,1031.7,9310.0,9325.0,2205.75,558.0,724.0,1320.75,27.7,1.3091,347.0,110.140625,128.296875,142.4375,134.5,27.2,669.0,11346.0,133.37,121.24,116.18,85.64,107.4,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.64,1656.8,4.1945,2.904,3.935,1713.6,2.7416,39.09,728.0
2011-08-05 00:21:00,1.0422,54.7,1.6256,684.75,2924.0,1.0212,104.05,1197.0,1.4108,122.55468700000002,133.4,91.675,0.012736,235.05,762.5,117.375,1497.8,1031.7,9310.0,9325.0,2205.5,558.0,724.0,1320.75,27.7,1.3091,347.0,110.140625,128.28125,142.4375,134.5,27.2,669.25,11346.0,133.37,121.24,116.18,85.63,107.4,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.62,1656.5,4.1935,2.904,3.935,1711.4,2.7416,39.09,728.0
2011-08-05 00:22:00,1.0422,54.7,1.6256,684.75,2924.0,1.0212,104.05,1197.0,1.4107,122.5625,133.4,91.675,0.012738,235.05,762.5,117.375,1497.8,1031.7,9310.0,9325.0,2205.5,558.0,724.0,1320.75,27.7,1.3091,347.0,110.140625,128.296875,142.4375,134.5,27.2,669.25,11346.0,133.37,121.24,116.18,85.6,107.31,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.6,1656.7,4.1935,2.904,3.935,1712.0,2.7416,39.09,728.0
2011-08-05 00:23:00,1.0421,54.7,1.6257,684.75,2924.0,1.0212,104.08,1196.75,1.4106,122.55468700000002,133.4,91.675,0.012740999999999999,235.05,762.5,117.375,1497.8,1031.7,9310.0,9325.0,2204.5,558.0,724.0,1320.75,27.7,1.3092,347.0,110.140625,128.296875,142.4375,134.5,27.2,669.25,11343.0,133.37,121.24,116.18,85.6,107.3,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.56,1656.5,4.1975,2.904,3.935,1712.0,2.7416,39.075,728.0
2011-08-05 00:24:00,1.0419,54.74,1.6257,684.75,2924.0,1.0211,104.1,1196.75,1.4105,122.5625,133.4,91.675,0.012740999999999999,235.05,762.5,117.375,1497.8,1031.7,9310.0,9325.0,2204.25,558.0,724.0,1322.5,27.7,1.3093,347.2,110.140625,128.296875,142.4375,134.5,27.2,669.5,11341.0,133.37,121.24,116.18,85.6,107.29,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.59,1656.9,4.1975,2.904,3.935,1711.5,2.7416,39.075,728.0
2011-08-05 00:25:00,1.0421,54.76,1.6257,685.75,2924.0,1.0211,104.1,1196.5,1.4103,122.578125,133.4,91.675,0.012747,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2204.0,558.0,724.0,1322.75,27.7,1.309,347.2,110.140625,128.3125,142.4375,134.53125,27.2,669.5,11340.0,133.37,121.24,116.18,85.6,107.37,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.58,1657.0,4.195,2.903,3.935,1711.3,2.7416,39.075,728.0
2011-08-05 00:26:00,1.0422,54.76,1.6258,685.5,2924.0,1.0211,104.1,1196.75,1.4104,122.55468700000002,133.4,91.675,0.012747,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2204.0,558.0,724.0,1322.75,27.7,1.3094,347.2,110.140625,128.296875,142.4375,134.53125,27.2,669.5,11339.0,133.37,121.24,116.18,85.59,107.38,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.58,1656.8,4.195,2.903,3.9339999999999997,1709.1,2.7416,39.08,728.0
2011-08-05 00:27:00,1.0422,54.76,1.6258,685.5,2924.0,1.0212,104.1,1196.5,1.4103,122.546875,133.4,91.675,0.012747,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2205.25,558.0,724.0,1322.75,27.7,1.3094,347.2,110.140625,128.28125,142.4375,134.53125,27.2,669.5,11342.0,133.37,121.24,116.18,85.59,107.29,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.58,1656.7,4.195,2.9015,3.9339999999999997,1709.0,2.7394,39.08,728.0
2011-08-05 00:28:00,1.0422,54.76,1.6258,685.0,2924.0,1.021,104.1,1196.75,1.4103,122.546875,133.4,91.675,0.012747,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2205.25,558.0,723.6,1322.75,27.7,1.3092,347.2,110.140625,128.28125,142.4375,134.53125,27.2,669.5,11341.0,133.37,121.24,116.18,85.59,107.34,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.58,1656.7,4.1935,2.9015,3.9339999999999997,1709.8,2.7394,39.075,728.0
2011-08-05 00:29:00,1.0422,54.76,1.6258,684.75,2924.0,1.021,104.1,1197.0,1.4104,122.546875,133.4,91.675,0.012748,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2205.25,558.0,723.6,1323.25,27.7,1.3093,347.5,110.140625,128.28125,142.4375,134.53125,27.2,669.5,11341.0,133.37,121.24,116.18,85.62,107.37,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.61,1656.7,4.1935,2.9038,3.932,1709.0,2.7394,39.075,728.0
2011-08-05 00:30:00,1.0423,54.76,1.6258,684.75,2924.0,1.021,104.1,1196.75,1.4103,122.546875,133.4,91.675,0.012749,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2205.25,558.0,723.6,1323.25,27.7,1.3093,347.5,110.140625,128.28125,142.4375,134.53125,27.2,669.5,11344.0,133.37,121.24,116.18,85.62,107.32,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.65,1656.9,4.1935,2.9038,3.932,1709.1,2.7394,39.075,728.0
2011-08-05 00:31:00,1.0419,54.76,1.6259,684.75,2924.0,1.021,104.09,1196.75,1.4103,122.546875,133.4,91.675,0.012747,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2205.25,558.0,723.6,1323.25,27.7,1.3091,347.5,110.140625,128.28125,142.4375,134.53125,27.2,669.5,11342.0,133.37,121.24,116.18,85.52,107.3,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.51,1656.6,4.193,2.9021,3.932,1708.5,2.7394,39.025,728.0
2011-08-05 00:32:00,1.0415,54.76,1.6253,684.75,2924.0,1.021,103.8,1197.0,1.4098,122.5625,133.4,91.625,0.012744,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2205.5,558.0,723.6,1323.25,27.7,1.3082,347.5,110.140625,128.28125,142.5,134.53125,27.2,669.5,11343.0,133.37,121.24,116.18,85.47,107.2,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.48,1656.7,4.192,2.9017,3.932,1708.5,2.7394,39.015,728.0
2011-08-05 00:33:00,1.0418,54.76,1.6256,684.75,2924.0,1.021,103.77,1197.0,1.41,122.5625,133.4,91.625,0.012745000000000001,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2205.5,558.0,723.6,1323.25,27.7,1.3083,347.5,110.140625,128.296875,142.5,134.5,27.2,669.5,11346.0,133.37,121.24,116.18,85.56,107.25,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.55,1656.9,4.194,2.9017,3.932,1708.6,2.7394,39.08,728.0
2011-08-05 00:34:00,1.0419,54.76,1.6256,684.75,2924.0,1.0211,103.77,1197.0,1.41,122.5625,133.4,91.625,0.012743,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2205.5,558.0,723.6,1323.25,27.7,1.3089,347.5,110.140625,128.296875,142.5,134.5,27.2,669.0,11344.0,133.37,121.24,116.18,85.56,107.25,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.58,1657.1,4.195,2.9017,3.931,1709.6,2.7394,39.115,728.0
2011-08-05 00:35:00,1.042,54.78,1.6256,684.75,2924.0,1.0211,103.77,1197.25,1.4103,122.55468700000002,133.4,91.625,0.012740999999999999,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2205.5,558.0,723.6,1324.5,27.7,1.309,347.7,110.140625,128.28125,142.53125,134.53125,27.2,669.0,11344.0,133.37,121.24,116.18,85.56,107.32,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.6,1657.5,4.196,2.9017,3.931,1709.1,2.7425,39.085,728.0
2011-08-05 00:36:00,1.0422,54.82,1.6256,684.75,2924.0,1.0212,103.77,1197.25,1.4099,122.53906200000002,133.4,91.625,0.012740000000000001,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2206.25,558.0,723.6,1324.25,27.7,1.3076,347.7,110.140625,128.265625,142.46875,134.5,27.2,669.5,11347.0,133.37,121.24,116.18,85.56,107.32,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.68,1657.6,4.196,2.9008,3.932,1708.6,2.7427,39.12,728.0
2011-08-05 00:37:00,1.0422,54.86,1.6253,686.0,2924.0,1.0212,103.77,1197.5,1.41,122.546875,133.4,91.625,0.012738,235.05,762.5,117.375,1497.8,1031.7,9300.0,9325.0,2206.25,558.0,723.6,1326.25,27.7,1.3077,348.3,110.140625,128.265625,142.46875,134.5,27.2,669.5,11347.0,133.37,121.24,116.18,85.56,107.32,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.54,1657.7,4.194,2.9008,3.93,1708.5,2.7427,39.115,728.0
2011-08-05 00:38:00,1.0421,54.9,1.6253,685.75,2924.0,1.0212,103.77,1197.0,1.41,122.53906200000002,133.4,91.625,0.012739,235.05,762.75,117.375,1497.8,1031.7,9300.0,9325.0,2206.0,558.0,723.6,1326.25,27.7,1.308,348.5,110.140625,128.265625,142.46875,134.46875,27.2,669.25,11347.0,133.37,121.24,116.18,85.56,107.27,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.52,1657.7,4.192,2.9008,3.93,1708.5,2.7427,39.145,728.0
2011-08-05 00:39:00,1.0417,54.86,1.6251,685.75,2924.0,1.021,103.95,1197.0,1.4099,122.53906200000002,133.4,91.625,0.012744,235.05,762.75,117.375,1497.8,1031.7,9295.0,9315.0,2205.5,558.0,723.6,1325.0,27.7,1.3086,348.5,110.140625,128.265625,142.46875,134.46875,27.2,669.0,11345.0,133.37,121.24,116.18,85.53,107.25,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.54,1657.8,4.1945,2.9008,3.928,1707.0,2.7427,39.18,728.0
2011-08-05 00:40:00,1.0418,54.86,1.6253,685.5,2924.0,1.0211,103.95,1196.75,1.4103,122.53906200000002,133.4,91.625,0.012743,235.05,762.75,117.375,1497.8,1031.7,9295.0,9315.0,2205.5,558.0,723.6,1324.5,27.7,1.3081,348.5,110.140625,128.25,142.46875,134.46875,27.2,669.25,11345.0,133.37,121.24,116.18,85.55,107.25,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.56,1658.1,4.1965,2.9008,3.928,1708.0,2.7427,39.14,728.0
2011-08-05 00:41:00,1.0415,54.86,1.6246,685.5,2924.0,1.0207,104.1,1197.0,1.4096,122.52343700000002,133.4,91.625,0.012631,235.05,762.75,117.375,1497.8,1031.7,9310.0,9330.0,2205.75,558.0,723.6,1324.5,27.7,1.3059,347.9,110.13281200000002,128.234375,142.375,134.40625,27.2,669.25,11345.0,133.37,121.24,116.18,85.57,107.2,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.62,1657.9,4.194,2.9008,3.927,1709.0,2.7427,39.155,728.0
2011-08-05 00:42:00,1.0407,54.86,1.6243,685.5,2924.0,1.0207,104.1,1197.75,1.4084,122.515625,133.4,91.625,0.012613,235.05,762.75,117.375,1497.8,1031.7,9310.0,9355.0,2206.5,558.0,724.2,1324.5,27.7,1.3052,347.9,110.140625,128.21875,142.375,134.40625,27.2,669.25,11349.0,133.37,121.24,116.18,85.66,107.19,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.7,1659.7,4.1975,2.9008,3.929,1707.8,2.7427,39.235,728.0
2011-08-05 00:43:00,1.0401,54.86,1.6251,685.5,2924.0,1.0207,104.1,1198.0,1.4085,122.515625,133.4,91.625,0.012620999999999999,235.05,762.75,117.35,1497.8,1031.7,9340.0,9355.0,2208.5,558.0,724.5,1324.5,27.7,1.3056,347.9,110.140625,128.21875,142.3125,134.40625,27.2,669.25,11352.0,133.37,121.24,116.18,85.71,107.21,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.71,1662.4,4.1985,2.8997,3.926,1709.7,2.7427,39.315,728.0
2011-08-05 00:44:00,1.0411,54.86,1.6254,685.5,2924.0,1.021,104.1,1198.5,1.4095,122.52343700000002,133.4,91.625,0.012657,235.05,762.75,117.35,1497.8,1031.7,9325.0,9355.0,2207.75,558.0,724.5,1324.5,27.7,1.3061,347.9,110.140625,128.234375,142.375,134.40625,27.2,669.5,11353.0,133.37,121.24,116.18,85.84,107.29,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.83,1662.7,4.199,2.9002,3.926,1709.8,2.743,39.34,728.0
2011-08-05 00:45:00,1.0412,54.86,1.6252,685.75,2924.0,1.0209,104.1,1198.5,1.4093,122.52343700000002,133.4,91.625,0.012654,235.05,762.75,117.35,1497.8,1031.7,9325.0,9355.0,2208.0,558.0,725.2,1324.5,27.7,1.3065,347.9,110.140625,128.234375,142.34375,134.40625,27.2,669.5,11356.0,133.37,121.24,116.18,85.85,107.33,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.85,1661.1,4.1985,2.9021,3.926,1712.2,2.7419,39.28,728.0
2011-08-05 00:46:00,1.0405,54.86,1.6251,686.25,2924.0,1.0208,104.1,1198.0,1.4095,122.53125,133.4,91.625,0.01268,235.05,762.75,117.35,1497.8,1031.7,9325.0,9355.0,2207.5,558.0,725.2,1325.5,27.7,1.3071,347.9,110.140625,128.234375,142.34375,134.40625,27.2,669.5,11350.0,133.37,121.24,116.18,85.87,107.35,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.86,1662.1,4.1985,2.9021,3.925,1711.1,2.7419,39.295,728.0
2011-08-05 00:47:00,1.0412,54.86,1.6259,686.25,2924.0,1.0209,103.95,1198.0,1.4103,122.53125,133.4,91.75,0.012694,235.05,762.75,117.35,1497.8,1031.7,9325.0,9355.0,2207.5,558.0,725.2,1325.5,27.7,1.3078,347.9,110.140625,128.265625,142.34375,134.4375,27.2,669.5,11350.0,133.37,121.24,116.18,85.74,107.33,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.72,1662.0,4.1985,2.9008,3.926,1711.0,2.7419,39.275,728.0
2011-08-05 00:48:00,1.0405,54.86,1.6256,686.25,2924.0,1.0208,103.95,1198.0,1.41,122.53125,133.4,91.75,0.01268,235.05,762.75,117.35,1497.8,1031.7,9315.0,9355.0,2207.5,558.0,724.9,1325.5,27.7,1.3066,347.9,110.140625,128.25,142.4375,134.46875,27.2,669.5,11351.0,133.37,121.24,116.18,85.76,107.33,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.73,1660.7,4.198,2.9008,3.926,1712.4,2.7419,39.25,728.0
2011-08-05 00:49:00,1.0408,54.86,1.6251,686.25,2924.0,1.0208,103.95,1198.0,1.4098,122.53906200000002,133.4,91.75,0.012704,235.05,762.75,117.35,1497.8,1031.7,9315.0,9325.0,2207.5,558.0,724.9,1325.5,27.7,1.307,347.9,110.140625,128.25,142.4375,134.4375,27.2,669.5,11351.0,133.37,121.24,116.18,85.76,107.33,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.74,1661.0,4.1975,2.9008,3.926,1713.7,2.7419,39.2,728.0
2011-08-05 00:50:00,1.0408,54.86,1.6252,686.25,2924.0,1.0208,103.92,1197.5,1.4099,122.546875,133.4,91.75,0.012709,235.05,762.75,117.35,1497.8,1031.7,9315.0,9325.0,2207.0,558.0,724.8,1325.5,27.7,1.307,347.9,110.140625,128.28125,142.4375,134.46875,27.2,669.5,11347.0,133.37,121.24,116.18,85.75,107.28,2367.0,109.16,2.9008,2.7233,2068.0,106.82,1826.0,85.75,1660.9,4.195,2.9008,3.926,1710.8,2.7432,39.18,728.0
