,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2014-02-07 00:01:00,0.8918,38.69,1.6323,441.5,2906.0,0.9029,86.44,1767.5,1.3591,120.625,167.425,94.4,0.009802,138.1,651.5,139.35,1837.0,933.8,14420.0,14450.0,3491.25,428.5,1099.2,1324.5,15.7,1.1108,445.0,110.109375,125.609375,142.8125,133.09375,16.8,584.0,15557.0,143.35,126.4,127.42,97.66,107.28,3020.0,110.54,20.35,2.9936,2.69,1814.0,135.17,107.3,1850.0,97.59,1261.0,3.2415,3.0086,4.912,1386.7,2.6902,19.89,432.2
2014-02-07 00:02:00,0.8918,38.69,1.6323,441.5,2906.0,0.9029,86.44,1767.75,1.3591,120.625,167.425,94.4,0.009803000000000001,138.1,651.5,139.35,1837.0,933.8,14420.0,14450.0,3491.25,428.5,1099.2,1324.5,15.7,1.1108,445.0,110.109375,125.609375,142.8125,133.09375,16.8,584.0,15557.0,143.35,126.4,127.42,97.66,107.28,3020.0,110.54,20.35,2.9936,2.69,1814.0,135.17,107.3,1850.0,97.62,1260.9,3.2415,3.0086,4.913,1386.7,2.6902,19.89,432.2
2014-02-07 00:03:00,0.8919,38.69,1.6323,441.5,2906.0,0.9029,86.44,1767.75,1.3591,120.625,167.425,94.4,0.009801,138.1,651.5,139.35,1837.0,933.8,14435.0,14465.0,3491.25,428.5,1099.2,1324.5,15.7,1.1108,445.0,110.109375,125.609375,142.8125,133.09375,16.8,584.0,15557.0,143.35,126.4,127.42,97.66,107.28,3020.0,110.54,20.35,2.9936,2.69,1814.0,135.17,107.3,1850.0,97.6,1261.0,3.242,3.0086,4.919,1386.7,2.6902,19.89,432.2
2014-02-07 00:04:00,0.8918,38.69,1.6323,441.5,2906.0,0.9029,86.44,1767.5,1.3592,120.625,167.425,94.4,0.0098,138.1,651.5,139.35,1837.0,933.8,14435.0,14465.0,3491.0,428.5,1099.2,1324.5,15.7,1.1108,445.0,110.109375,125.609375,142.8125,133.09375,16.8,584.0,15557.0,143.35,126.4,127.42,97.66,107.28,3020.0,110.54,20.35,2.9936,2.69,1814.0,135.17,107.3,1850.0,97.61,1261.0,3.2425,3.0086,4.917,1386.6,2.6902,19.895,432.2
2014-02-07 00:05:00,0.8918,38.69,1.6324,441.5,2906.0,0.9029,86.44,1767.75,1.3592,120.625,167.425,94.4,0.009798999999999999,138.1,651.5,139.35,1837.0,933.8,14435.0,14465.0,3491.0,428.5,1099.2,1324.5,15.7,1.1108,445.0,110.109375,125.609375,142.8125,133.09375,16.8,584.0,15557.0,143.35,126.4,127.42,97.66,107.28,3020.0,110.54,20.35,2.9936,2.69,1814.0,135.17,107.3,1850.0,97.6,1260.8,3.2425,3.0086,4.92,1386.6,2.6871,19.89,432.2
2014-02-07 00:06:00,0.892,38.69,1.6325,441.5,2906.0,0.9029,86.44,1767.75,1.3591,120.625,167.425,94.4,0.009798000000000001,138.1,651.5,139.35,1837.0,933.8,14435.0,14465.0,3491.0,428.5,1099.2,1324.5,15.7,1.1108,445.0,110.109375,125.609375,142.8125,133.09375,16.8,584.0,15557.0,143.35,126.4,127.42,97.66,107.28,3020.0,110.54,20.35,2.9936,2.69,1814.0,135.17,107.3,1850.0,97.59,1260.5,3.2425,3.0086,4.925,1386.6,2.6871,19.885,432.2
2014-02-07 00:07:00,0.8919,38.69,1.6326,441.5,2906.0,0.9028,86.44,1768.0,1.359,120.625,167.425,94.4,0.009798000000000001,138.1,651.5,139.35,1837.0,933.8,14435.0,14465.0,3491.0,428.5,1099.2,1324.5,15.7,1.1108,445.0,110.109375,125.625,142.8125,133.09375,16.8,584.0,15558.0,143.35,126.4,127.42,97.66,107.28,3020.0,110.54,20.35,2.9936,2.69,1814.0,135.17,107.3,1850.0,97.57,1260.4,3.2425,3.0086,4.915,1386.6,2.6871,19.88,432.2
2014-02-07 00:08:00,0.892,38.69,1.6326,441.5,2906.0,0.9028,86.44,1768.0,1.359,120.625,167.425,94.4,0.009797,138.1,651.5,139.35,1837.0,933.8,14445.0,14475.0,3491.25,428.5,1099.2,1324.5,15.7,1.1108,445.0,110.109375,125.609375,142.8125,133.09375,16.8,584.0,15560.0,143.35,126.4,127.42,97.66,107.27,3020.0,110.54,20.35,2.9936,2.69,1814.0,135.17,107.3,1850.0,97.56,1260.3,3.242,3.0086,4.916,1387.0,2.6871,19.87,432.2
2014-02-07 00:09:00,0.892,38.69,1.6325,441.5,2906.0,0.9028,86.44,1768.0,1.359,120.625,167.425,94.4,0.009796,138.1,651.5,139.35,1837.0,933.8,14445.0,14475.0,3491.5,428.5,1099.2,1324.5,15.7,1.1108,445.0,110.109375,125.609375,142.8125,133.09375,16.8,584.0,15559.0,143.35,126.4,127.42,97.66,107.27,3020.0,110.54,20.35,2.9936,2.69,1814.0,135.17,107.3,1850.0,97.57,1260.4,3.242,3.0086,4.919,1387.0,2.6871,19.87,432.2
2014-02-07 00:10:00,0.8919,38.69,1.6324,441.5,2906.0,0.9028,86.44,1768.0,1.3589,120.625,167.425,94.4,0.009796,138.1,651.5,139.35,1837.0,933.8,14450.0,14480.0,3491.5,428.5,1099.2,1324.5,15.7,1.1108,445.0,110.109375,125.625,142.8125,133.09375,16.8,584.0,15560.0,143.35,126.4,127.42,97.66,107.27,3020.0,110.54,20.35,2.9936,2.69,1814.0,135.17,107.3,1850.0,97.57,1260.4,3.2415,3.0086,4.921,1387.3,2.6871,19.87,432.2
