,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2015-01-09 00:11:00,0.8098,33.74,1.509,393.0,3001.0,0.845,60.38,2051.5,1.1816,119.7109375,216.4,78.1,0.00839,178.75,603.25,163.675,1723.0,958.7,17145.0,17215.0,4229.5,463.4,1190.8,1044.75,14.86,0.9844,345.0,109.4609375,128.171875,169.65625,147.03125,17.8,562.0,17797.0,156.43,130.3,158.26,49.22,51.2,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.13,1211.6,2.761,1.7189,2.984,1225.2,1.3471,16.38,390.4
2015-01-09 00:12:00,0.8102,33.74,1.5091,393.0,3001.0,0.845,60.38,2051.5,1.1817,119.7109375,216.4,78.1,0.008393000000000001,178.75,603.25,163.675,1723.0,958.7,17150.0,17215.0,4229.5,463.4,1190.8,1045.0,14.86,0.9844,345.0,109.4609375,128.171875,169.65625,147.03125,17.8,562.0,17796.0,156.43,130.3,158.26,49.22,51.2,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.14,1211.8,2.762,1.7189,2.98,1225.2,1.3471,16.38,390.4
2015-01-09 00:13:00,0.8104,33.74,1.5093,393.0,3001.0,0.845,60.38,2051.5,1.182,119.71875,216.4,78.1,0.008395999999999999,178.75,603.25,163.675,1723.0,958.7,17135.0,17200.0,4229.5,463.4,1190.7,1045.0,14.86,0.9847,345.0,109.4609375,128.171875,169.65625,147.03125,17.8,562.0,17796.0,156.43,130.3,158.26,49.22,51.23,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.16,1211.8,2.761,1.7189,2.975,1225.1,1.3471,16.38,390.4
2015-01-09 00:14:00,0.8104,33.74,1.5094,393.0,3001.0,0.8451,60.38,2051.5,1.1819,119.71875,216.4,78.1,0.008395999999999999,178.75,603.25,163.675,1723.0,958.7,17140.0,17205.0,4229.5,463.4,1190.7,1045.0,14.86,0.9846,345.1,109.4609375,128.171875,169.65625,147.03125,17.8,563.0,17796.0,156.43,130.3,158.26,49.22,51.23,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.15,1211.9,2.7615,1.7189,2.975,1225.1,1.3471,16.38,390.4
2015-01-09 00:15:00,0.8104,33.74,1.5093,393.25,3001.0,0.8451,60.38,2051.5,1.1817,119.71875,216.4,78.1,0.008394,178.75,603.25,163.675,1723.0,958.7,17140.0,17205.0,4229.5,463.4,1190.7,1044.75,14.86,0.9845,345.1,109.4609375,128.15625,169.65625,147.03125,17.8,562.75,17796.0,156.43,130.3,158.26,49.22,51.23,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.15,1211.9,2.7615,1.7189,2.975,1225.1,1.3471,16.385,390.4
2015-01-09 00:16:00,0.8103,33.74,1.5093,393.25,3001.0,0.8451,60.38,2051.75,1.1818,119.71875,216.4,78.1,0.008393000000000001,178.75,603.25,163.675,1723.0,958.7,17145.0,17210.0,4230.0,463.4,1190.7,1044.5,14.86,0.9846,345.1,109.4609375,128.15625,169.65625,147.03125,17.8,562.75,17798.0,156.43,130.3,158.26,49.22,51.21,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.15,1211.9,2.7615,1.7189,2.9739999999999998,1225.6,1.3471,16.385,390.4
2015-01-09 00:17:00,0.8103,33.74,1.5093,393.25,3001.0,0.8451,60.38,2052.0,1.182,119.71875,216.4,78.1,0.008392,178.75,603.25,163.675,1723.0,958.7,17150.0,17215.0,4230.5,463.4,1190.7,1044.5,14.86,0.9846,345.1,109.4609375,128.15625,169.65625,147.0,17.8,563.0,17798.0,156.43,130.3,158.26,49.22,51.21,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.13,1212.0,2.7615,1.7189,2.977,1225.6,1.3471,16.39,390.4
2015-01-09 00:18:00,0.8102,33.74,1.5093,393.25,3001.0,0.8451,60.38,2052.0,1.182,119.7109375,216.4,78.1,0.008392,178.75,603.25,163.675,1723.0,958.7,17150.0,17215.0,4230.5,463.4,1190.7,1044.5,14.86,0.9847,345.1,109.4609375,128.171875,169.65625,147.03125,17.8,563.0,17799.0,156.43,130.3,158.26,49.22,51.21,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.15,1212.1,2.7615,1.7189,2.977,1225.6,1.3471,16.395,390.4
2015-01-09 00:19:00,0.8101,33.74,1.5092,393.0,3001.0,0.8448,60.38,2051.75,1.182,119.71875,216.4,78.1,0.008389,178.75,603.25,163.675,1723.0,958.7,17150.0,17220.0,4230.0,463.4,1190.7,1044.5,14.86,0.9847,345.1,109.4609375,128.171875,169.65625,147.03125,17.8,563.0,17799.0,156.43,130.3,158.26,49.22,51.21,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.15,1212.1,2.761,1.7189,2.977,1225.6,1.3471,16.385,390.4
2015-01-09 00:20:00,0.8099,33.74,1.5091,393.0,3001.0,0.8448,60.38,2052.0,1.1819,119.71875,216.4,78.1,0.00839,178.75,603.25,163.675,1723.0,958.7,17155.0,17225.0,4230.5,463.4,1191.1,1044.5,14.86,0.9846,345.1,109.4609375,128.171875,169.65625,147.0,17.8,563.0,17800.0,156.43,130.3,158.26,49.22,51.21,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.15,1211.9,2.7615,1.7189,2.977,1225.0,1.3471,16.385,390.4
2015-01-09 00:21:00,0.8099,33.72,1.5091,393.0,3001.0,0.8448,60.38,2052.0,1.1817,119.71875,216.4,78.1,0.00839,178.75,604.0,163.675,1723.0,958.7,17165.0,17230.0,4230.5,463.4,1191.1,1044.5,14.86,0.9845,345.3,109.4609375,128.171875,169.65625,147.0,17.8,563.0,17800.0,156.43,130.3,158.26,49.22,51.21,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.16,1211.8,2.7615,1.7189,2.977,1225.0,1.3471,16.38,390.4
2015-01-09 00:22:00,0.8101,33.72,1.5091,393.0,3001.0,0.8448,60.38,2052.0,1.1818,119.7109375,216.4,78.1,0.008391,178.75,604.0,163.675,1723.0,958.7,17160.0,17225.0,4230.5,463.4,1191.1,1044.5,14.86,0.9845,345.3,109.4609375,128.171875,169.65625,147.0,17.8,563.0,17800.0,156.43,130.3,158.26,49.22,51.21,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.16,1211.8,2.7615,1.7189,2.978,1225.5,1.3471,16.38,390.4
2015-01-09 00:23:00,0.8099,33.72,1.5091,393.0,3001.0,0.8448,60.38,2052.0,1.1818,119.7109375,216.4,78.1,0.00839,178.75,604.0,163.675,1723.0,958.7,17160.0,17230.0,4230.0,463.4,1191.1,1044.25,14.86,0.9845,345.3,109.4609375,128.15625,169.6875,147.03125,17.8,563.0,17799.0,156.43,130.3,158.26,49.22,51.21,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.16,1211.6,2.7615,1.7189,2.978,1225.5,1.3471,16.38,390.4
2015-01-09 00:24:00,0.81,33.72,1.509,393.0,3001.0,0.8446,60.38,2052.0,1.1818,119.7109375,216.4,78.1,0.008391,178.75,604.0,163.675,1723.0,958.7,17155.0,17220.0,4230.75,463.4,1191.1,1044.25,14.86,0.9845,345.3,109.4609375,128.15625,169.6875,147.03125,17.8,563.25,17798.0,156.43,130.3,158.26,49.22,51.23,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.16,1211.5,2.761,1.7189,2.978,1225.5,1.3471,16.38,390.4
2015-01-09 00:25:00,0.8099,33.74,1.509,393.0,3001.0,0.8446,60.38,2051.75,1.1818,119.7109375,216.4,78.1,0.008391,178.75,604.0,163.675,1723.0,958.7,17155.0,17225.0,4230.5,463.4,1191.1,1045.25,14.86,0.9845,345.3,109.4609375,128.15625,169.6875,147.03125,17.8,563.25,17799.0,156.43,130.3,158.26,49.22,51.23,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.16,1211.5,2.761,1.7189,2.978,1225.2,1.3471,16.38,390.4
2015-01-09 00:26:00,0.8097,33.74,1.509,393.0,3001.0,0.8446,60.38,2052.0,1.1817,119.7109375,216.4,78.1,0.00839,178.75,604.0,163.675,1723.0,958.7,17160.0,17230.0,4230.5,463.4,1191.1,1045.5,14.86,0.9845,345.3,109.4609375,128.15625,169.6875,147.03125,17.8,563.25,17799.0,156.43,130.3,158.26,49.22,51.23,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.18,2052.0,49.16,1211.5,2.761,1.7189,2.9789999999999996,1225.2,1.3471,16.38,390.4
2015-01-09 00:27:00,0.8097,33.75,1.509,393.0,3001.0,0.8446,60.38,2051.75,1.1817,119.7109375,216.4,78.1,0.008389,178.75,604.0,163.675,1723.0,958.7,17165.0,17230.0,4230.5,463.4,1191.1,1045.0,14.86,0.9845,345.3,109.4609375,128.15625,169.6875,147.03125,17.8,563.25,17799.0,156.43,130.3,158.26,49.22,51.2,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.16,1211.6,2.7615,1.7189,2.9810000000000003,1225.2,1.3471,16.385,390.4
2015-01-09 00:28:00,0.8099,33.75,1.509,393.0,3001.0,0.8446,60.38,2052.25,1.1816,119.7109375,216.4,78.1,0.008388,178.75,604.0,163.675,1723.0,958.7,17170.0,17245.0,4230.5,463.4,1191.1,1045.5,14.86,0.9844,345.3,109.453125,128.140625,169.65625,147.03125,17.8,562.75,17801.0,156.43,130.3,158.26,49.22,51.2,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.16,1211.6,2.7615,1.7189,2.9819999999999998,1225.2,1.347,16.385,390.4
2015-01-09 00:29:00,0.8099,33.76,1.5089,393.0,3001.0,0.8446,60.38,2052.0,1.1816,119.7109375,216.4,78.1,0.008388,178.75,604.0,163.675,1723.0,958.7,17165.0,17235.0,4230.5,463.4,1191.1,1045.75,14.86,0.9843,345.3,109.453125,128.140625,169.625,147.0,17.8,562.75,17801.0,156.43,130.3,158.26,49.22,51.21,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.17,1211.7,2.762,1.7189,2.985,1225.2,1.3481,16.385,390.4
2015-01-09 00:30:00,0.8099,33.78,1.5089,393.25,3001.0,0.8445,60.38,2052.25,1.1816,119.7109375,216.4,78.1,0.008389,178.75,604.0,163.675,1723.0,958.7,17180.0,17245.0,4230.75,463.4,1191.1,1045.0,14.86,0.9843,345.3,109.453125,128.140625,169.625,147.0,17.8,563.25,17802.0,156.43,130.3,158.26,49.22,51.21,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.16,1211.8,2.762,1.7192,2.986,1225.2,1.3481,16.385,390.4
2015-01-09 00:31:00,0.81,33.78,1.5091,393.25,3001.0,0.8445,60.38,2052.0,1.1816,119.7109375,216.4,78.1,0.008388,178.75,604.0,163.675,1723.0,958.7,17175.0,17240.0,4230.75,463.4,1191.1,1045.0,14.86,0.9843,345.3,109.453125,128.15625,169.625,147.0,17.8,563.5,17802.0,156.43,130.3,158.26,49.22,51.2,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.16,1211.9,2.761,1.7192,2.986,1224.9,1.3481,16.385,390.4
2015-01-09 00:32:00,0.8101,33.78,1.5091,393.0,3001.0,0.8445,60.38,2052.0,1.1816,119.7109375,216.4,78.1,0.008389,178.75,604.0,163.675,1723.0,958.7,17170.0,17240.0,4230.25,463.4,1191.1,1045.5,14.86,0.9844,345.2,109.453125,128.140625,169.625,147.0,17.8,563.5,17802.0,156.43,130.3,158.26,49.22,51.27,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.23,1212.1,2.761,1.7192,2.986,1224.8,1.3481,16.39,390.4
2015-01-09 00:33:00,0.81,33.79,1.5091,393.0,3001.0,0.8445,60.41,2052.0,1.1816,119.7109375,216.4,78.1,0.008388,178.75,604.0,163.675,1723.0,958.7,17170.0,17235.0,4231.0,463.4,1191.1,1045.75,14.86,0.9843,345.3,109.453125,128.15625,169.625,147.0,17.8,563.5,17802.0,156.43,130.3,158.26,49.22,51.29,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.26,1212.2,2.761,1.7192,2.986,1224.8,1.3481,16.39,390.4
2015-01-09 00:34:00,0.81,33.79,1.5087,393.0,3001.0,0.8445,60.41,2052.5,1.1815,119.7109375,216.4,78.1,0.008386,178.75,604.0,163.675,1723.0,958.7,17175.0,17240.0,4231.5,463.4,1191.1,1045.75,14.86,0.9843,345.3,109.453125,128.15625,169.625,147.0,17.8,563.5,17805.0,156.43,130.3,158.26,49.22,51.29,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.25,1212.0,2.761,1.7192,2.984,1224.6,1.3481,16.385,390.4
2015-01-09 00:35:00,0.8099,33.79,1.5088,393.25,3001.0,0.8445,60.41,2052.25,1.1814,119.7109375,216.4,78.1,0.008385,178.75,604.0,163.675,1723.0,958.7,17175.0,17245.0,4232.0,463.4,1191.1,1045.5,14.86,0.9842,345.3,109.453125,128.15625,169.625,147.0,17.8,563.5,17805.0,156.43,130.3,158.26,49.22,51.32,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.24,1212.0,2.76,1.7192,2.984,1224.6,1.3481,16.385,390.4
2015-01-09 00:36:00,0.8099,33.79,1.5088,393.25,3001.0,0.8445,60.41,2052.5,1.1815,119.7109375,216.4,78.1,0.008385,178.75,604.0,163.675,1723.0,958.7,17175.0,17245.0,4231.5,463.4,1191.1,1045.75,14.86,0.9843,345.3,109.453125,128.140625,169.625,147.0,17.8,563.5,17807.0,156.43,130.3,158.26,49.22,51.32,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.26,1212.2,2.76,1.7192,2.9819999999999998,1224.6,1.3481,16.39,390.4
2015-01-09 00:37:00,0.8099,33.79,1.5088,393.25,3001.0,0.8444,60.39,2052.5,1.1815,119.7109375,216.4,78.1,0.008387,178.75,604.0,163.675,1723.0,958.7,17175.0,17245.0,4232.0,463.4,1191.4,1045.75,14.86,0.9843,345.3,109.453125,128.140625,169.625,147.0,17.8,563.5,17806.0,156.43,130.3,158.26,49.22,51.32,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.27,1212.4,2.7605,1.7192,2.9819999999999998,1224.6,1.3481,16.395,390.4
2015-01-09 00:38:00,0.81,33.79,1.5088,393.25,3001.0,0.8444,60.39,2052.75,1.1816,119.7109375,216.4,78.1,0.008387,178.75,604.0,163.675,1723.0,958.7,17175.0,17245.0,4232.25,463.4,1191.8,1045.75,14.86,0.9843,345.3,109.453125,128.140625,169.625,147.0,17.8,563.5,17809.0,156.43,130.3,158.26,49.22,51.32,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.26,1212.3,2.7605,1.7192,2.986,1225.3,1.3481,16.395,390.4
2015-01-09 00:39:00,0.8101,33.79,1.509,393.25,3001.0,0.8445,60.39,2052.75,1.1818,119.7109375,216.4,78.1,0.008388,178.75,604.0,163.675,1723.0,958.7,17175.0,17245.0,4232.25,463.4,1191.8,1045.75,14.86,0.9843,345.3,109.453125,128.140625,169.625,147.0,17.8,563.5,17808.0,156.43,130.3,158.26,49.22,51.32,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.26,1212.3,2.7625,1.7192,2.986,1224.7,1.3481,16.4,390.4
2015-01-09 00:40:00,0.8101,33.79,1.5091,393.25,3001.0,0.8445,60.39,2052.75,1.1817,119.7109375,216.4,78.1,0.008388,178.75,604.0,163.675,1723.0,958.7,17170.0,17240.0,4232.25,463.4,1191.8,1045.75,14.86,0.9843,345.3,109.453125,128.140625,169.625,147.0,17.8,563.5,17808.0,156.43,130.3,158.26,49.22,51.32,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.24,1212.3,2.7625,1.7192,2.986,1224.7,1.3481,16.405,390.4
2015-01-09 00:41:00,0.81,33.79,1.5091,393.25,3001.0,0.8445,60.39,2052.5,1.1816,119.7109375,216.4,78.1,0.008386,178.75,604.0,163.675,1723.0,958.7,17175.0,17245.0,4232.0,463.4,1191.6,1046.0,14.86,0.9844,345.3,109.453125,128.140625,169.625,147.03125,17.8,563.25,17809.0,156.43,130.3,158.26,49.22,51.32,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.24,1212.3,2.7615,1.7192,2.986,1225.1,1.3481,16.4,390.4
2015-01-09 00:42:00,0.81,33.78,1.509,393.25,3001.0,0.8445,60.39,2052.5,1.1815,119.7109375,216.4,78.1,0.008386,178.75,604.0,163.675,1723.0,958.7,17175.0,17245.0,4232.25,463.4,1191.6,1045.75,14.86,0.9844,345.3,109.453125,128.140625,169.625,147.03125,17.8,563.25,17807.0,156.43,130.3,158.26,49.22,51.3,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.24,1212.3,2.7615,1.7192,2.986,1225.1,1.3481,16.41,390.4
2015-01-09 00:43:00,0.81,33.78,1.509,393.25,3001.0,0.8445,60.39,2052.75,1.1815,119.71875,216.4,78.1,0.008386,178.75,604.0,163.675,1723.0,958.7,17170.0,17235.0,4232.0,463.4,1191.6,1046.0,14.86,0.9844,345.3,109.453125,128.140625,169.625,147.03125,17.8,563.25,17806.0,156.43,130.3,158.26,49.22,51.29,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.21,1212.1,2.762,1.7192,2.986,1224.7,1.3481,16.41,390.4
2015-01-09 00:44:00,0.81,33.78,1.509,393.25,3001.0,0.8445,60.39,2052.75,1.1815,119.71875,216.4,78.1,0.008387,178.75,604.0,163.675,1723.0,958.7,17160.0,17225.0,4232.0,463.4,1191.6,1046.0,14.86,0.9844,345.3,109.453125,128.140625,169.625,147.03125,17.8,563.25,17807.0,156.43,130.3,158.26,49.22,51.25,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.2,1212.3,2.763,1.7192,2.987,1224.7,1.3481,16.41,390.4
2015-01-09 00:45:00,0.8101,33.78,1.5091,393.25,3001.0,0.8445,60.39,2052.25,1.1816,119.71875,216.4,78.1,0.008388,178.75,604.0,163.675,1723.0,958.7,17150.0,17220.0,4231.5,463.4,1191.3,1045.75,14.86,0.9844,345.3,109.4609375,128.140625,169.65625,147.0,17.8,563.25,17805.0,156.43,130.3,158.26,49.22,51.27,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.23,1212.6,2.7645,1.7192,2.989,1225.4,1.3508,16.415,390.4
2015-01-09 00:46:00,0.8104,33.78,1.5092,393.25,3001.0,0.8446,60.39,2052.25,1.1817,119.71875,216.4,78.1,0.008388,178.75,604.0,163.675,1723.0,958.7,17145.0,17215.0,4231.5,463.4,1191.3,1045.75,14.86,0.9844,345.3,109.4609375,128.140625,169.65625,147.0,17.8,563.25,17804.0,156.43,130.3,158.26,49.22,51.27,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.24,1213.0,2.766,1.7208,2.989,1225.5,1.3508,16.435,390.4
2015-01-09 00:47:00,0.8102,33.79,1.5092,393.25,3001.0,0.8446,60.39,2052.5,1.1816,119.71875,216.4,78.1,0.008389,178.75,604.0,163.675,1723.0,958.7,17150.0,17215.0,4231.25,463.4,1191.3,1045.75,14.86,0.9844,345.3,109.4609375,128.140625,169.65625,147.0,17.8,563.25,17804.0,156.43,130.3,158.26,49.22,51.3,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.26,1213.1,2.766,1.7208,2.99,1225.9,1.3508,16.44,390.4
2015-01-09 00:48:00,0.8101,33.8,1.5088,393.0,3001.0,0.8445,60.39,2052.0,1.1815,119.71875,216.4,78.1,0.008387,178.75,604.0,163.675,1723.0,958.7,17150.0,17220.0,4231.75,463.4,1191.3,1046.5,14.86,0.9843,345.3,109.4609375,128.140625,169.65625,147.0,17.8,563.25,17802.0,156.43,130.3,158.26,49.22,51.3,3109.0,111.08,25.65,492.25,1.7075,1.3305,1970.0,147.55,51.19,2052.0,49.24,1212.7,2.769,1.7208,2.989,1225.4,1.3506,16.435,390.4
