,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2012-09-07 00:19:00,1.0304,57.14,1.5933,798.0,2693.0,1.0182,75.67,1431.75,1.2636,124.1875,146.5,71.35,0.012669,159.6,910.75,126.125,1501.7,963.5,8860.0,8835.0,2826.0,638.0,836.7,1743.0,19.11,1.0485,525.1,110.17968700000002,132.625,165.4375,149.15625,16.0,890.75,13282.0,140.17,125.2,129.78,94.85,112.93,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.87,1693.5,3.525,3.1317,2.7569999999999997,1570.0,2.9859,32.145,551.4
2012-09-07 00:20:00,1.0305,57.14,1.5933,797.75,2693.0,1.0181,75.67,1432.0,1.2637,124.1875,146.5,71.6,0.012669,159.6,910.75,126.125,1501.7,963.5,8860.0,8835.0,2826.25,638.0,836.7,1743.0,19.11,1.0485,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.75,13283.0,140.17,125.2,129.78,94.85,112.93,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.87,1693.3,3.525,3.1317,2.7569999999999997,1571.5,2.9859,32.14,551.4
2012-09-07 00:21:00,1.0306,57.14,1.5933,797.75,2693.0,1.0181,75.67,1431.75,1.2636,124.1875,146.5,71.6,0.012669,159.6,910.75,126.125,1501.7,963.5,8860.0,8835.0,2826.25,638.0,836.7,1743.0,19.11,1.0486,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.75,13283.0,140.17,125.2,129.78,94.85,112.95,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.86,1693.4,3.5235,3.1317,2.7560000000000002,1571.5,2.9859,32.15,551.4
2012-09-07 00:22:00,1.0306,57.14,1.5934,797.75,2693.0,1.0182,75.67,1432.0,1.2636,124.1875,146.5,71.6,0.01267,159.6,910.75,126.125,1501.7,963.5,8860.0,8835.0,2826.5,638.0,836.8,1742.75,19.11,1.0486,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.75,13283.0,140.17,125.2,129.78,94.85,112.95,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.87,1693.5,3.524,3.1332,2.7560000000000002,1571.0,2.9859,32.155,551.4
2012-09-07 00:23:00,1.0306,57.14,1.5934,797.75,2693.0,1.0181,75.67,1432.25,1.2635,124.1875,146.5,71.6,0.01267,159.6,910.75,126.125,1501.7,963.5,8860.0,8835.0,2826.5,638.0,836.9,1742.75,19.11,1.0485,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.75,13285.0,140.17,125.2,129.78,94.85,112.96,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.88,1693.7,3.524,3.1336,2.7539999999999996,1572.1,2.9859,32.17,551.4
2012-09-07 00:24:00,1.0305,57.14,1.5934,797.75,2693.0,1.0181,75.67,1432.25,1.2636,124.1875,146.5,71.6,0.012669,159.6,910.75,126.125,1501.7,963.5,8860.0,8835.0,2827.0,638.0,836.8,1742.75,19.11,1.0485,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.75,13286.0,140.17,125.2,129.78,94.85,112.96,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.89,1693.6,3.5235,3.1336,2.7539999999999996,1572.3,2.9859,32.165,551.4
2012-09-07 00:25:00,1.0308,57.14,1.5935,797.75,2693.0,1.0182,75.67,1432.0,1.2637,124.19531200000002,146.5,71.625,0.01267,159.6,910.75,126.125,1501.7,963.5,8860.0,8835.0,2826.75,638.0,836.8,1742.75,19.11,1.0486,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.75,13284.0,140.17,125.2,129.78,94.9,113.0,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.9,1693.5,3.523,3.1336,2.7539999999999996,1572.3,2.986,32.17,551.4
2012-09-07 00:26:00,1.0307,57.14,1.5935,797.75,2693.0,1.0181,75.67,1432.0,1.2637,124.19531200000002,146.5,71.625,0.01267,159.6,910.75,126.125,1501.7,963.5,8860.0,8835.0,2826.75,638.0,836.8,1742.75,19.11,1.0486,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.75,13284.0,140.17,125.2,129.78,94.9,113.0,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.9,1693.7,3.5225,3.1336,2.755,1572.3,2.986,32.175,551.4
2012-09-07 00:27:00,1.0307,57.14,1.5935,797.75,2693.0,1.0181,75.67,1432.25,1.2637,124.19531200000002,146.5,71.625,0.01267,159.6,910.75,126.125,1501.7,963.5,8860.0,8835.0,2827.0,638.0,836.8,1742.25,19.11,1.0486,525.1,110.17968700000002,132.640625,165.4375,149.1875,16.0,890.75,13285.0,140.17,125.2,129.78,94.88,112.96,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.86,1693.7,3.523,3.1336,2.755,1572.3,2.986,32.15,551.4
2012-09-07 00:28:00,1.0306,57.14,1.5935,797.75,2693.0,1.0181,75.67,1432.0,1.2637,124.19531200000002,146.5,71.625,0.01267,159.6,910.75,126.125,1501.7,963.5,8860.0,8835.0,2826.75,638.0,836.7,1742.0,19.11,1.0486,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.5,13284.0,140.17,125.2,129.78,94.84,112.97,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.86,1693.6,3.5225,3.1336,2.755,1571.0,2.986,32.16,551.4
2012-09-07 00:29:00,1.0305,57.14,1.5935,797.75,2693.0,1.0181,75.67,1432.0,1.2636,124.19531200000002,146.5,71.625,0.01267,159.6,910.75,126.125,1501.7,963.5,8850.0,8835.0,2826.75,638.0,836.7,1742.5,19.11,1.0486,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.5,13283.0,140.17,125.2,129.78,94.82,112.96,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.82,1693.6,3.5225,3.1336,2.7569999999999997,1570.6,2.986,32.17,551.4
2012-09-07 00:30:00,1.0305,57.14,1.5934,797.75,2693.0,1.0181,75.67,1432.0,1.2635,124.19531200000002,146.5,71.625,0.01267,159.6,910.75,126.125,1501.7,963.5,8850.0,8835.0,2826.75,638.0,836.7,1742.75,19.11,1.0486,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.25,13283.0,140.17,125.2,129.78,94.85,112.96,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.86,1693.7,3.5215,3.1336,2.7569999999999997,1570.6,2.986,32.17,551.4
2012-09-07 00:31:00,1.0306,57.14,1.5934,797.75,2693.0,1.0181,75.74,1432.0,1.2636,124.19531200000002,146.5,71.625,0.012669,159.6,910.75,126.125,1501.7,963.5,8850.0,8835.0,2826.5,638.0,836.7,1742.75,19.11,1.0486,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.25,13282.0,140.17,125.2,129.78,94.9,112.99,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.89,1693.4,3.5215,3.1336,2.758,1570.6,2.986,32.17,551.4
2012-09-07 00:32:00,1.0306,57.14,1.5935,797.75,2693.0,1.0181,75.74,1431.75,1.2635,124.19531200000002,146.5,71.625,0.012669,159.6,910.75,126.125,1501.7,963.5,8850.0,8835.0,2826.5,638.0,836.7,1743.0,19.11,1.0486,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.25,13282.0,140.17,125.2,129.78,94.92,112.99,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.94,1693.4,3.521,3.1336,2.76,1570.6,2.986,32.16,551.4
2012-09-07 00:33:00,1.0307,57.14,1.5934,797.75,2693.0,1.0182,75.74,1432.0,1.2636,124.19531200000002,146.5,71.625,0.012671,159.6,910.75,126.125,1501.7,963.5,8850.0,8835.0,2826.5,638.0,836.7,1742.75,19.11,1.0485,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.25,13282.0,140.17,125.2,129.78,94.95,113.04,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.95,1693.3,3.521,3.1352,2.76,1569.6,2.986,32.155,551.4
2012-09-07 00:34:00,1.0309,57.14,1.5935,797.75,2693.0,1.0183,75.74,1432.0,1.2636,124.19531200000002,146.5,71.625,0.012671,159.6,910.5,126.125,1501.7,963.5,8850.0,8835.0,2826.5,638.0,836.6,1742.75,19.11,1.0485,525.1,110.17968700000002,132.625,165.4375,149.1875,16.0,890.0,13283.0,140.17,125.2,129.78,95.0,113.04,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.99,1693.6,3.5225,3.1352,2.76,1569.5,2.988,32.16,551.4
2012-09-07 00:35:00,1.0309,57.14,1.5936,797.75,2693.0,1.0182,75.74,1432.0,1.2637,124.19531200000002,146.5,71.625,0.012671,159.6,910.5,126.05,1501.7,963.5,8850.0,8835.0,2826.5,638.0,836.7,1742.75,19.11,1.0485,525.1,110.17968700000002,132.625,165.4375,149.21875,16.0,890.75,13283.0,140.17,125.2,129.78,95.0,113.04,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,94.97,1693.7,3.5225,3.1365,2.76,1569.8,2.9871,32.17,551.4
2012-09-07 00:36:00,1.0311,57.14,1.5937,797.75,2693.0,1.0183,75.74,1432.0,1.2637,124.19531200000002,146.5,71.625,0.012671,159.6,910.5,126.05,1501.7,963.5,8850.0,8835.0,2826.5,638.0,836.7,1743.25,19.11,1.0487,525.1,110.17968700000002,132.625,165.4375,149.21875,16.0,890.75,13283.0,140.17,125.2,129.78,95.0,113.06,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.0,1694.0,3.5245,3.1365,2.759,1569.5,2.9872,32.185,551.4
2012-09-07 00:37:00,1.0311,57.14,1.5937,797.75,2693.0,1.0182,75.74,1432.0,1.2637,124.19531200000002,146.5,71.45,0.01267,159.6,910.5,126.125,1501.7,963.5,8850.0,8835.0,2826.5,638.0,836.7,1743.0,19.11,1.0486,525.1,110.1875,132.625,165.4375,149.21875,16.0,890.75,13283.0,140.17,125.2,129.78,95.03,113.07,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.02,1693.7,3.5245,3.1363,2.758,1569.3,2.9872,32.185,551.4
2012-09-07 00:38:00,1.0312,57.14,1.5937,797.5,2693.0,1.0182,75.74,1432.0,1.2636,124.19531200000002,146.5,71.45,0.01267,159.6,910.5,126.175,1501.7,963.5,8850.0,8835.0,2826.5,638.0,836.8,1743.25,19.11,1.0486,525.1,110.1875,132.625,165.4375,149.1875,16.0,890.75,13284.0,140.17,125.2,129.78,95.03,113.09,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.03,1694.0,3.525,3.1367,2.758,1569.8,2.9872,32.19,551.4
2012-09-07 00:39:00,1.0311,57.14,1.5937,797.5,2693.0,1.0183,75.74,1432.0,1.2636,124.19531200000002,146.5,71.45,0.012672,159.6,910.5,126.175,1501.7,963.5,8850.0,8835.0,2826.5,638.0,836.8,1742.5,19.11,1.0486,525.1,110.1875,132.625,165.4375,149.1875,16.0,890.25,13283.0,140.17,125.2,129.78,95.08,113.13,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.07,1693.9,3.526,3.1367,2.758,1569.8,2.9892,32.195,551.4
2012-09-07 00:40:00,1.031,57.14,1.5937,797.25,2693.0,1.0183,75.74,1431.75,1.2637,124.19531200000002,146.5,71.45,0.012671,159.6,910.5,126.175,1501.7,963.5,8850.0,8835.0,2826.5,638.0,836.8,1742.75,19.11,1.0486,525.1,110.1875,132.625,165.4375,149.21875,16.0,890.25,13282.0,140.17,125.2,129.78,95.08,113.13,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.06,1693.9,3.5265,3.1382,2.758,1569.8,2.9892,32.195,551.4
2012-09-07 00:41:00,1.0312,57.14,1.5937,797.25,2693.0,1.0183,75.74,1432.0,1.2636,124.19531200000002,146.5,71.45,0.012671,159.6,910.5,126.175,1501.7,963.5,8850.0,8835.0,2826.75,638.0,836.8,1742.25,19.11,1.0485,525.1,110.1875,132.625,165.4375,149.21875,16.0,890.25,13283.0,140.17,125.2,129.78,95.11,113.14,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.12,1693.9,3.5265,3.1381,2.76,1569.8,2.9897,32.195,551.4
2012-09-07 00:42:00,1.0311,57.14,1.5935,797.25,2693.0,1.0183,75.74,1432.25,1.2635,124.19531200000002,146.5,71.45,0.01267,159.6,910.5,126.175,1501.7,963.5,8850.0,8835.0,2827.0,638.0,836.8,1742.25,19.11,1.0485,525.1,110.1875,132.625,165.4375,149.1875,16.0,890.25,13283.0,140.17,125.2,129.78,95.11,113.14,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.11,1693.8,3.5265,3.1381,2.76,1569.8,2.9897,32.195,551.4
2012-09-07 00:43:00,1.031,57.19,1.5934,797.25,2693.0,1.0182,75.74,1432.0,1.2633,124.19531200000002,146.5,71.45,0.01267,159.6,910.5,126.175,1501.7,963.5,8845.0,8835.0,2826.75,638.0,836.7,1742.75,19.11,1.0484,525.1,110.1875,132.625,165.4375,149.1875,16.0,890.25,13283.0,140.17,125.2,129.78,95.1,113.13,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.09,1693.4,3.5245,3.1381,2.76,1569.3,2.9897,32.18,551.4
2012-09-07 00:44:00,1.031,57.19,1.5934,797.25,2693.0,1.0182,75.74,1432.0,1.2634,124.19531200000002,146.5,71.45,0.01267,159.6,910.5,126.175,1501.7,963.5,8845.0,8835.0,2827.0,638.0,836.7,1742.75,19.11,1.0484,525.1,110.1875,132.625,165.4375,149.1875,16.0,890.25,13283.0,140.17,125.2,129.78,95.08,113.14,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.08,1693.3,3.525,3.1381,2.759,1569.3,2.9896,32.17,551.4
2012-09-07 00:45:00,1.0307,57.19,1.5933,797.25,2693.0,1.0182,75.74,1432.0,1.2634,124.19531200000002,146.5,71.45,0.012669,159.6,910.5,126.175,1501.7,963.5,8845.0,8835.0,2827.0,638.0,836.7,1742.75,19.11,1.0484,525.1,110.1875,132.625,165.4375,149.1875,16.0,890.25,13284.0,140.17,125.2,129.78,95.08,113.14,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.08,1693.4,3.525,3.1381,2.759,1569.3,2.9896,32.175,551.4
2012-09-07 00:46:00,1.0307,57.19,1.5935,797.5,2693.0,1.0182,75.74,1432.0,1.2635,124.19531200000002,146.5,71.45,0.01267,159.6,910.5,126.175,1501.7,963.5,8845.0,8835.0,2827.0,638.0,836.7,1742.75,19.11,1.0484,525.1,110.1875,132.625,165.4375,149.1875,16.0,890.25,13284.0,140.17,125.2,129.78,95.08,113.14,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.07,1693.3,3.525,3.1381,2.758,1569.2,2.9896,32.175,551.4
2012-09-07 00:47:00,1.0307,57.19,1.5934,797.5,2693.0,1.0182,75.74,1431.75,1.2634,124.19531200000002,146.5,71.45,0.01267,159.6,910.5,126.175,1501.7,963.5,8845.0,8835.0,2827.0,638.0,836.7,1742.25,19.11,1.0484,525.1,110.1875,132.625,165.4375,149.1875,16.0,890.25,13284.0,140.17,125.2,129.78,95.08,113.15,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.06,1693.4,3.525,3.138,2.758,1568.2,2.9896,32.175,551.4
2012-09-07 00:48:00,1.0308,57.19,1.5934,797.5,2693.0,1.0182,75.74,1432.0,1.2635,124.19531200000002,146.5,71.45,0.012671,159.6,910.5,126.175,1501.7,963.5,8845.0,8835.0,2827.0,638.0,836.7,1742.75,19.11,1.0484,525.1,110.1875,132.625,165.4375,149.1875,16.0,890.25,13284.0,140.17,125.2,129.78,95.08,113.15,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.08,1693.3,3.525,3.138,2.759,1568.2,2.9896,32.175,551.4
2012-09-07 00:49:00,1.0308,57.19,1.5934,797.5,2693.0,1.0182,75.74,1432.0,1.2635,124.19531200000002,146.5,71.45,0.01267,159.6,910.5,126.175,1501.7,963.5,8845.0,8835.0,2827.25,638.0,836.8,1742.75,19.11,1.0485,525.1,110.1875,132.625,165.4375,149.1875,16.0,890.25,13285.0,140.17,125.2,129.78,95.08,113.15,2530.0,110.68,24.1,3.1655,3.0334,2030.0,132.84,113.88,1725.0,95.09,1693.6,3.525,3.138,2.758,1568.2,2.9896,32.18,551.4
