,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@ETH#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-10-08 00:11:00,115.2578125,0.731,61.93,1.3611,54320.0,537.0,2737.0,0.7969,113.97,4392.75,3596.0,1.15665,122.5390625,161.575,82.05,0.008942,201.6,744.75,130.55,2266.3,1246.6,28160.0,28190.0,14889.25,927.0,2249.3,1258.0,19.92,1.0775,321.2,144.5625,109.97265625,131.234375,189.34375,158.15625,20.2,743.75,34677.0,169.53,134.95,202.12,79.27,82.88,4078.0,112.235,21.4,714.75,2.4834,2.3515,2126.0,165.83,82.87,1866.0,79.27,1758.6,4.2615,2.4827,5.837999999999999,983.4,2.3513,22.495,512.9
2021-10-08 00:12:00,115.2578125,0.731,61.93,1.3611,54320.0,537.0,2737.0,0.7969,113.97,4392.0,3596.0,1.1567,122.53125,161.575,82.05,0.008942,201.6,744.75,130.55,2266.3,1246.6,28150.0,28180.0,14886.0,927.0,2248.8,1258.0,19.92,1.0775,321.2,144.5625,109.97265625,131.234375,189.34375,158.15625,20.2,743.75,34677.0,169.53,134.95,202.12,79.27,82.88,4077.5,112.235,21.4,714.75,2.4834,2.3515,2126.0,165.81,82.87,1866.0,79.28,1758.5,4.261,2.4831,5.835,983.4,2.3513,22.49,512.9
2021-10-08 00:13:00,115.2578125,0.7309,61.94,1.3611,54320.0,537.0,2737.0,0.7969,113.95,4391.75,3596.0,1.15665,122.5390625,161.575,82.05,0.008942499999999999,201.6,744.75,130.55,2266.3,1246.6,28155.0,28180.0,14885.5,927.0,2248.8,1258.0,19.92,1.0775,321.2,144.578125,109.97265625,131.25,189.375,158.1875,20.2,744.0,34673.0,169.54,134.95,202.12,79.29,82.89,4077.5,112.235,21.4,714.75,2.4834,2.3515,2126.0,165.82,82.89,1866.0,79.28,1758.6,4.262,2.4831,5.835,983.4,2.3513,22.49,512.9
2021-10-08 00:14:00,115.2578125,0.73095,61.94,1.3611,54320.0,537.0,2737.0,0.7969,113.89,4391.75,3596.0,1.1567,122.53125,161.575,82.05,0.008943000000000001,201.6,744.75,130.55,2266.3,1247.0,28155.0,28180.0,14886.0,927.0,2248.8,1258.0,19.92,1.0775,321.2,144.5625,109.97265625,131.25,189.34375,158.1875,20.2,744.0,34672.0,169.54,134.95,202.12,79.29,82.89,4077.5,112.235,21.4,714.75,2.4834,2.3515,2126.0,165.82,82.89,1866.0,79.3,1758.7,4.262,2.4831,5.836,983.4,2.3513,22.49,512.9
2021-10-08 00:15:00,115.25390630000001,0.7311,61.94,1.3612,54320.0,537.0,2737.0,0.79695,113.79,4392.5,3596.0,1.15675,122.5390625,161.575,82.05,0.008942,201.6,744.75,130.55,2266.3,1247.2,28155.0,28185.0,14888.5,927.0,2249.2,1258.0,19.92,1.0776,321.2,144.546875,109.97265625,131.25,189.25,158.15625,20.2,744.0,34678.0,169.54,134.95,202.12,79.33,82.93,4077.5,112.235,21.4,715.0,2.4834,2.3515,2126.0,165.82,82.91,1866.0,79.33,1758.8,4.261,2.4838,5.841,983.7,2.3519,22.495,512.9
2021-10-08 00:16:00,115.25390630000001,0.73105,61.94,1.3612,54320.0,537.0,2737.0,0.79705,113.7,4392.75,3596.0,1.15675,122.5234375,161.575,82.05,0.008942499999999999,201.6,744.75,130.55,2266.3,1247.6,28160.0,28185.0,14889.25,927.0,2249.3,1258.0,19.92,1.0776,321.2,144.546875,109.97265625,131.234375,189.21875,158.125,20.2,744.0,34683.0,169.54,134.95,202.12,79.36,82.95,4078.0,112.235,21.4,715.0,2.4834,2.3515,2126.0,165.82,82.91,1866.0,79.35,1758.8,4.262,2.485,5.83,983.7,2.3519,22.495,512.9
2021-10-08 00:17:00,115.25390630000001,0.73105,61.94,1.3612,54320.0,537.0,2737.0,0.797,113.68,4393.0,3596.0,1.15665,122.5234375,161.575,82.05,0.008942499999999999,201.6,745.0,130.55,2266.3,1247.5,28165.0,28195.0,14889.75,927.0,2249.3,1258.0,19.92,1.0776,321.2,144.53125,109.97265625,131.234375,189.1875,158.125,20.2,744.0,34683.0,169.52,134.95,202.12,79.35,82.93,4078.0,112.235,21.4,715.0,2.4834,2.3515,2126.0,165.82,82.96,1866.0,79.34,1758.6,4.261,2.485,5.835,983.7,2.3519,22.49,512.9
2021-10-08 00:18:00,115.25390630000001,0.731,61.96,1.3613,54320.0,537.0,2737.0,0.797,113.55,4393.0,3596.0,1.15665,122.5234375,161.575,82.05,0.008942499999999999,201.6,745.0,130.55,2266.3,1247.5,28180.0,28205.0,14889.5,927.0,2249.6,1258.0,19.92,1.0776,321.1,144.53125,109.97265625,131.234375,189.1875,158.125,20.2,744.0,34683.0,169.52,134.94,202.06,79.35,82.93,4078.0,112.235,21.4,715.0,2.4834,2.3515,2126.0,165.82,82.95,1866.0,79.34,1758.5,4.2625,2.485,5.837999999999999,983.7,2.3519,22.49,512.9
2021-10-08 00:19:00,115.25390630000001,0.731,61.96,1.3612,54320.0,537.0,2737.0,0.79705,113.51,4392.75,3596.0,1.15665,122.515625,161.575,82.05,0.008942,201.6,745.0,130.55,2266.3,1247.3,28180.0,28215.0,14887.75,927.0,2249.6,1258.0,19.92,1.0776,321.1,144.515625,109.97265625,131.21875,189.125,158.09375,20.2,744.0,34682.0,169.5,134.93,202.06,79.35,82.9,4078.0,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.31,1758.5,4.2615,2.485,5.837999999999999,983.7,2.3519,22.49,512.9
2021-10-08 00:20:00,115.25390630000001,0.73095,61.98,1.3612,54320.0,537.0,2737.0,0.79705,113.51,4393.0,3596.0,1.15665,122.515625,161.575,82.05,0.008942,201.6,745.0,130.55,2266.3,1247.5,28180.0,28215.0,14888.0,927.0,2249.6,1258.0,19.92,1.0776,321.1,144.5,109.97265625,131.21875,189.125,158.09375,20.2,744.0,34684.0,169.5,134.93,202.06,79.35,82.92,4078.5,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.33,1758.6,4.2615,2.485,5.8420000000000005,983.7,2.3519,22.49,512.9
2021-10-08 00:21:00,115.25390630000001,0.73105,61.95,1.3612,54320.0,537.0,2737.0,0.79705,113.6,4392.75,3596.0,1.15665,122.515625,161.575,82.05,0.008942,201.6,745.0,130.55,2266.3,1247.4,28180.0,28215.0,14887.0,927.0,2249.6,1258.0,19.92,1.0776,321.1,144.515625,109.97265625,131.21875,189.09375,158.09375,20.2,743.75,34686.0,169.51,134.93,202.06,79.35,82.91,4078.5,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.31,1758.7,4.262,2.485,5.843,983.7,2.3519,22.5,512.9
2021-10-08 00:22:00,115.25,0.7311,61.97,1.3613,54320.0,537.0,2737.0,0.79705,113.58,4392.5,3597.25,1.15675,122.515625,161.575,82.05,0.008943000000000001,201.6,745.0,130.55,2266.3,1247.5,28170.0,28195.0,14886.75,927.0,2249.2,1258.0,19.92,1.0776,321.1,144.515625,109.97265625,131.234375,189.125,158.09375,20.2,743.75,34682.0,169.51,134.93,202.06,79.35,82.92,4078.5,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.32,1758.8,4.2645,2.485,5.843,983.7,2.3519,22.505,512.9
2021-10-08 00:23:00,115.24609380000001,0.7311,61.96,1.3613,54365.0,537.0,2737.0,0.79705,113.53,4392.5,3597.25,1.15675,122.5078125,161.575,82.05,0.008943000000000001,201.6,745.0,130.55,2266.3,1247.5,28165.0,28200.0,14886.25,927.0,2249.4,1258.25,19.92,1.0776,321.1,144.515625,109.97265625,131.21875,189.125,158.09375,20.2,743.75,34681.0,169.5,134.93,202.06,79.35,82.9,4078.0,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.32,1758.6,4.264,2.485,5.843999999999999,983.7,2.3519,22.505,512.9
2021-10-08 00:24:00,115.24609380000001,0.7311,61.96,1.3613,54365.0,536.75,2737.0,0.7971,113.57,4392.75,3597.25,1.1568,122.5078125,161.575,82.05,0.008943000000000001,201.6,744.25,130.55,2266.3,1247.5,28170.0,28205.0,14888.25,927.0,2249.5,1258.25,19.92,1.0776,321.1,144.515625,109.97265625,131.21875,189.125,158.125,20.2,743.75,34685.0,169.5,134.93,202.06,79.35,82.92,4078.0,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.32,1758.7,4.265,2.485,5.848,983.7,2.3519,22.51,512.9
2021-10-08 00:25:00,115.24609380000001,0.73115,61.96,1.3614,54365.0,536.75,2737.0,0.7971,113.64,4392.75,3597.25,1.1568,122.5078125,161.575,82.05,0.008942499999999999,201.6,744.25,130.55,2266.3,1247.5,28175.0,28205.0,14888.0,927.0,2249.7,1258.0,19.92,1.0777,321.1,144.515625,109.97265625,131.234375,189.125,158.09375,20.2,743.75,34684.0,169.5,134.93,202.06,79.35,82.92,4078.0,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.33,1758.7,4.2675,2.485,5.848,983.7,2.3519,22.505,512.9
2021-10-08 00:26:00,115.24609380000001,0.7311,61.96,1.3614,54395.0,537.0,2737.0,0.79715,113.42,4393.25,3600.0,1.15675,122.515625,161.575,82.05,0.008942,201.6,744.5,130.55,2266.3,1247.4,28170.0,28205.0,14888.75,927.0,2249.8,1258.25,19.92,1.0777,321.1,144.515625,109.97265625,131.21875,189.1875,158.125,20.2,743.75,34688.0,169.5,134.93,202.06,79.35,82.92,4078.0,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.33,1758.5,4.2665,2.485,5.852,983.7,2.3519,22.5,512.9
2021-10-08 00:27:00,115.24609380000001,0.731,61.96,1.3613,54395.0,537.0,2737.0,0.79715,113.42,4393.0,3600.0,1.1568,122.515625,161.575,82.05,0.008942,201.6,744.5,130.55,2266.3,1247.6,28170.0,28205.0,14889.25,927.0,2249.8,1258.25,19.92,1.0777,321.1,144.515625,109.97265625,131.21875,189.1875,158.125,20.2,743.75,34687.0,169.5,134.93,202.06,79.35,82.92,4078.0,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.33,1758.6,4.2655,2.485,5.849,983.7,2.3519,22.51,512.9
2021-10-08 00:28:00,115.24609380000001,0.7309,61.96,1.3613,54395.0,537.0,2737.0,0.79705,113.42,4392.75,3600.0,1.1568,122.515625,161.575,82.05,0.008942,201.6,744.5,130.55,2266.3,1247.1,28175.0,28205.0,14886.75,927.0,2249.5,1258.25,19.92,1.0777,321.1,144.515625,109.97265625,131.21875,189.1875,158.125,20.2,743.75,34684.0,169.5,134.93,202.06,79.35,82.92,4077.5,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.33,1758.6,4.266,2.485,5.848,983.7,2.3519,22.505,512.9
2021-10-08 00:29:00,115.24609380000001,0.73085,61.96,1.3612,54395.0,537.0,2737.0,0.79705,113.42,4392.5,3600.0,1.1568,122.5078125,161.575,82.05,0.0089415,201.6,744.5,130.55,2266.3,1247.1,28175.0,28205.0,14884.75,927.0,2249.2,1258.25,19.92,1.0777,321.1,144.515625,109.97265625,131.21875,189.1875,158.125,20.2,743.75,34682.0,169.5,134.93,202.06,79.35,82.93,4077.5,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.33,1758.7,4.266,2.485,5.849,983.7,2.3519,22.51,512.9
2021-10-08 00:30:00,115.24609380000001,0.73075,61.96,1.3613,54395.0,537.0,2737.0,0.79695,113.5,4392.5,3600.0,1.1568,122.515625,161.575,82.05,0.008941,201.6,744.5,130.55,2266.3,1246.9,28175.0,28200.0,14883.75,927.0,2249.4,1258.25,19.92,1.0777,321.0,144.515625,109.97265625,131.21875,189.1875,158.125,20.2,744.0,34683.0,169.5,134.93,202.06,79.35,82.93,4077.5,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.91,1866.0,79.33,1758.5,4.2655,2.485,5.847,983.7,2.3519,22.51,512.9
2021-10-08 00:31:00,115.24609380000001,0.7306,61.97,1.3611,54395.0,537.25,2737.0,0.7969,113.6,4392.5,3600.0,1.15665,122.515625,161.575,82.05,0.008941,201.6,744.5,130.55,2266.3,1247.0,28175.0,28210.0,14884.0,927.0,2249.4,1258.25,19.92,1.0775,321.1,144.515625,109.97265625,131.21875,189.15625,158.09375,20.2,744.0,34680.0,169.49,134.93,202.06,79.25,82.83,4078.0,112.235,21.4,714.5,2.4842,2.3515,2126.0,165.78,82.82,1866.0,79.23,1758.0,4.2655,2.4821,5.847,983.7,2.3491,22.5,512.9
2021-10-08 00:32:00,115.24609380000001,0.7306,61.96,1.3612,54395.0,537.25,2737.0,0.7969,113.52,4393.0,3600.0,1.1567,122.5078125,161.575,82.05,0.008941,201.6,744.5,130.55,2266.3,1247.0,28180.0,28210.0,14886.0,927.0,2249.5,1258.0,19.92,1.0775,321.0,144.515625,109.97265625,131.21875,189.15625,158.09375,20.2,744.0,34683.0,169.49,134.93,202.06,79.25,82.86,4078.0,112.235,21.4,714.75,2.4842,2.3515,2126.0,165.78,82.84,1866.0,79.26,1758.1,4.265,2.4821,5.843999999999999,983.7,2.3491,22.5,512.9
2021-10-08 00:33:00,115.24609380000001,0.73055,61.96,1.3611,54395.0,537.25,2737.0,0.7969,113.6,4393.0,3599.25,1.1567,122.515625,161.575,82.05,0.008941,201.6,744.5,130.55,2266.3,1246.8,28170.0,28195.0,14885.75,927.0,2249.5,1258.0,19.92,1.0775,321.0,144.515625,109.97265625,131.21875,189.15625,158.09375,20.15,744.0,34683.0,169.49,134.93,202.06,79.28,82.89,4078.0,112.235,21.4,715.0,2.4842,2.3515,2126.0,165.78,82.84,1866.0,79.28,1757.9,4.266,2.4821,5.84,983.7,2.3491,22.5,512.9
2021-10-08 00:34:00,115.24609380000001,0.73065,61.95,1.3612,54395.0,537.0,2737.0,0.7969,113.63,4393.5,3599.25,1.15665,122.515625,161.575,82.05,0.0089405,201.6,744.5,130.55,2266.3,1247.2,28170.0,28200.0,14888.0,927.0,2250.0,1257.75,19.92,1.0775,320.8,144.515625,109.97265625,131.21875,189.15625,158.09375,20.15,743.75,34686.0,169.49,134.93,202.06,79.28,82.89,4078.0,112.235,21.4,715.0,2.4842,2.3515,2126.0,165.78,82.84,1866.0,79.29,1758.1,4.265,2.4821,5.834,983.7,2.3491,22.5,512.9
2021-10-08 00:35:00,115.24609380000001,0.7306,61.95,1.3612,54415.0,537.0,2737.0,0.797,113.65,4394.0,3599.5,1.1567,122.515625,161.575,82.05,0.00894,201.6,744.5,130.55,2266.3,1247.2,28175.0,28200.0,14889.5,927.0,2250.3,1257.75,19.92,1.0775,320.8,144.53125,109.97265625,131.21875,189.15625,158.09375,20.1,743.75,34689.0,169.49,134.93,202.06,79.28,82.89,4078.0,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.84,1866.0,79.28,1758.1,4.266,2.4821,5.8389999999999995,983.7,2.3491,22.5,512.9
2021-10-08 00:36:00,115.24609380000001,0.73055,61.97,1.3612,54435.0,537.0,2737.0,0.797,113.65,4394.25,3599.5,1.1566,122.515625,161.575,82.05,0.0089405,201.6,744.5,130.55,2266.3,1247.2,28175.0,28200.0,14889.75,927.0,2250.4,1258.0,19.92,1.0775,320.9,144.53125,109.97265625,131.21875,189.15625,158.09375,20.1,743.75,34691.0,169.49,134.93,202.06,79.28,82.9,4078.5,112.235,21.4,715.25,2.4842,2.3515,2126.0,165.78,82.84,1866.0,79.29,1758.0,4.266,2.4821,5.843,983.7,2.3514,22.5,512.9
2021-10-08 00:37:00,115.24609380000001,0.7306,61.97,1.3612,54435.0,537.0,2737.0,0.79695,113.7,4393.75,3599.5,1.15665,122.5078125,161.575,82.05,0.0089415,201.6,744.5,130.55,2266.3,1247.2,28175.0,28200.0,14888.75,927.0,2250.3,1257.75,19.92,1.0775,320.9,144.515625,109.97265625,131.21875,189.15625,158.09375,20.1,743.75,34688.0,169.48,134.92,202.06,79.28,82.89,4078.5,112.235,21.4,715.0,2.4842,2.3515,2126.0,165.77,82.84,1866.0,79.28,1757.9,4.2655,2.4821,5.8389999999999995,983.7,2.3507,22.5,512.9
2021-10-08 00:38:00,115.24609380000001,0.7306,61.97,1.3611,54435.0,537.0,2737.0,0.79695,113.7,4393.75,3599.5,1.15665,122.5078125,161.575,82.05,0.008941,201.6,744.5,130.55,2266.3,1247.2,28175.0,28200.0,14886.75,927.0,2250.3,1257.75,19.92,1.0775,320.9,144.515625,109.97265625,131.21875,189.15625,158.09375,20.1,743.75,34686.0,169.48,134.92,202.06,79.28,82.87,4078.0,112.235,21.4,715.0,2.4842,2.3515,2126.0,165.77,82.84,1866.0,79.27,1757.8,4.265,2.4821,5.8420000000000005,983.7,2.3507,22.495,512.9
2021-10-08 00:39:00,115.24609380000001,0.7306,61.97,1.3611,54435.0,537.0,2737.0,0.79685,113.7,4393.25,3598.75,1.15665,122.515625,161.575,82.05,0.008942,201.6,744.5,130.55,2266.3,1247.2,28170.0,28200.0,14886.25,927.0,2250.1,1257.75,19.92,1.0775,320.9,144.53125,109.97265625,131.234375,189.21875,158.125,20.1,743.75,34686.0,169.48,134.93,202.06,79.28,82.86,4077.5,112.235,21.4,714.75,2.4842,2.3515,2126.0,165.77,82.84,1866.0,79.25,1757.8,4.2635,2.4821,5.845,983.0,2.3507,22.49,512.9
2021-10-08 00:40:00,115.24609380000001,0.7304,61.97,1.361,54440.0,537.25,2737.0,0.7968,113.7,4393.0,3603.0,1.1566,122.515625,161.575,82.05,0.008942,201.6,744.5,130.55,2266.3,1247.3,28175.0,28200.0,14885.5,927.0,2249.6,1257.75,19.92,1.0775,320.9,144.53125,109.97265625,131.21875,189.1875,158.125,20.15,744.0,34682.0,169.48,134.93,202.06,79.29,82.88,4077.5,112.235,21.4,715.0,2.4842,2.3515,2126.0,165.77,82.88,1866.0,79.28,1757.7,4.2625,2.4828,5.847,983.0,2.3507,22.485,512.9
2021-10-08 00:41:00,115.24609380000001,0.7304,61.97,1.3609,54440.0,537.0,2737.0,0.79675,113.7,4392.75,3603.5,1.15655,122.515625,161.575,82.05,0.008941,201.6,744.5,130.55,2266.3,1247.0,28175.0,28200.0,14884.75,927.0,2249.7,1257.75,19.92,1.0774,320.9,144.53125,109.97265625,131.21875,189.15625,158.125,20.15,744.0,34680.0,169.48,134.93,202.06,79.29,82.89,4077.0,112.235,21.4,715.0,2.4842,2.3515,2126.0,165.77,82.88,1866.0,79.28,1757.4,4.261,2.4828,5.853,983.0,2.3515,22.49,512.9
2021-10-08 00:42:00,115.24609380000001,0.73035,61.97,1.361,54440.0,537.0,2737.0,0.79685,113.6,4393.25,3603.5,1.1566,122.515625,161.575,82.05,0.0089415,201.6,744.5,130.55,2266.3,1246.9,28175.0,28200.0,14884.75,927.0,2249.9,1257.75,19.92,1.0774,320.9,144.53125,109.96875,131.21875,189.15625,158.125,20.15,744.0,34681.0,169.48,134.93,202.06,79.29,82.89,4077.5,112.235,21.4,715.0,2.4842,2.3515,2126.0,165.77,82.88,1866.0,79.29,1757.2,4.261,2.4828,5.853,983.0,2.3515,22.49,512.9
2021-10-08 00:43:00,115.24609380000001,0.73045,61.97,1.3609,54440.0,537.0,2737.0,0.79685,113.59,4393.5,3603.5,1.1565,122.515625,161.575,82.05,0.008941,201.6,744.5,130.55,2266.3,1247.0,28175.0,28200.0,14886.75,927.1,2249.9,1257.75,19.92,1.0773,320.9,144.53125,109.96875,131.21875,189.1875,158.125,20.15,744.0,34684.0,169.48,134.93,202.06,79.29,82.9,4077.5,112.235,21.4,715.0,2.4842,2.3515,2126.0,165.77,82.88,1866.0,79.29,1757.5,4.261,2.4828,5.858,983.0,2.352,22.485,512.9
2021-10-08 00:44:00,115.24609380000001,0.73055,61.97,1.361,54440.0,537.0,2737.0,0.79685,113.59,4393.75,3604.25,1.15655,122.515625,161.575,82.05,0.008941,201.6,744.5,130.55,2266.3,1247.0,28175.0,28200.0,14889.25,927.1,2250.0,1257.75,19.92,1.0773,320.9,144.53125,109.97265625,131.21875,189.1875,158.125,20.15,744.0,34686.0,169.48,134.93,202.0,79.29,82.9,4077.0,112.235,21.4,715.0,2.4842,2.3515,2126.0,165.77,82.88,1866.0,79.3,1757.7,4.263,2.4828,5.861000000000001,982.7,2.352,22.495,512.9
