,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-06-05 00:11:00,0.6952,27.89,1.2598,9910.0,329.75,2400.0,0.74085,60.03,3124.5,1.134,125.109375,135.25,53.925,0.0091595,98.4,475.25,98.125,1836.5,990.3,22785.0,22810.0,9653.5,463.4,1465.5,871.0,11.79,1.0464,290.5,154.875,110.3125,137.78125,209.21875,173.96875,26.4,527.5,26389.0,173.46,134.03,203.64,37.48,40.16,3276.0,111.96,26.2,323.0,1.0836,1.1556,1205.0,167.1,40.15,1898.0,37.46,1716.2,2.4905,1.0831,1.8259999999999998,862.9,1.1562,17.96,387.3
2020-06-05 00:12:00,0.6951,27.9,1.2599,9910.0,329.75,2400.0,0.74085,60.03,3125.0,1.13405,125.1015625,135.25,53.925,0.009159,98.4,475.25,98.125,1836.5,990.3,22790.0,22810.0,9655.0,463.4,1465.6,871.0,11.79,1.0463,290.5,154.875,110.3125,137.78125,209.1875,173.96875,26.4,527.5,26393.0,173.46,134.03,203.64,37.51,40.21,3276.0,111.96,26.2,323.25,1.0841,1.1556,1205.0,167.1,40.21,1898.0,37.51,1716.3,2.4905,1.0845,1.825,862.9,1.1567,17.96,387.3
2020-06-05 00:13:00,0.6952,27.9,1.2599,9910.0,329.75,2400.0,0.74085,60.03,3125.0,1.13405,125.1015625,135.25,53.925,0.009158,98.4,475.25,98.125,1836.5,990.3,22800.0,22810.0,9655.0,463.4,1465.8,871.0,11.79,1.0463,290.5,154.875,110.3125,137.78125,209.1875,173.9375,26.4,527.5,26394.0,173.46,134.03,203.64,37.51,40.21,3277.0,111.96,26.2,323.25,1.0841,1.1556,1205.0,167.1,40.21,1898.0,37.5,1716.1,2.4905,1.0831,1.825,863.1,1.1574,17.955,387.3
2020-06-05 00:14:00,0.6952,27.9,1.2599,9910.0,329.75,2400.0,0.74085,60.03,3125.75,1.13405,125.09375,135.25,53.925,0.009158,98.4,475.25,98.125,1836.5,990.3,22810.0,22825.0,9658.0,463.4,1466.3,871.0,11.79,1.0463,290.4,154.875,110.3125,137.78125,209.1875,173.9375,26.4,527.25,26401.0,173.46,134.03,203.64,37.51,40.19,3278.0,111.96,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.18,1898.0,37.48,1716.0,2.4905,1.0831,1.8259999999999998,863.1,1.1574,17.955,387.3
2020-06-05 00:15:00,0.6951,27.9,1.2596,9910.0,329.75,2400.0,0.74085,60.03,3125.5,1.13405,125.09375,135.25,53.925,0.0091585,98.4,475.25,98.125,1836.5,990.3,22805.0,22825.0,9657.0,463.4,1466.3,871.0,11.79,1.0463,290.4,154.875,110.3125,137.78125,209.1875,173.9375,26.4,527.25,26397.0,173.46,134.03,203.64,37.51,40.19,3279.0,111.96,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.18,1898.0,37.48,1716.0,2.4905,1.0831,1.8259999999999998,862.8,1.1574,17.955,387.3
2020-06-05 00:16:00,0.6952,27.88,1.26,9910.0,329.75,2400.0,0.7409,60.03,3125.5,1.1341,125.1015625,135.25,53.925,0.009159,98.4,475.25,98.125,1836.5,991.0,22805.0,22825.0,9656.5,463.4,1466.1,871.0,11.79,1.0463,290.4,154.875,110.3125,137.78125,209.21875,173.96875,26.4,527.5,26398.0,173.46,134.03,203.64,37.47,40.18,3279.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.18,1898.0,37.47,1716.4,2.4905,1.0831,1.825,863.2,1.1574,17.955,387.3
2020-06-05 00:17:00,0.6952,27.9,1.2599,9905.0,329.75,2400.0,0.7409,60.08,3125.75,1.13415,125.1015625,135.25,53.925,0.0091585,98.4,475.25,98.125,1836.5,991.0,22815.0,22830.0,9656.5,463.4,1466.4,871.0,11.79,1.0462,290.4,154.859375,110.3125,137.78125,209.1875,173.96875,26.35,527.5,26401.0,173.45,134.03,203.64,37.48,40.18,3280.0,111.95,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.18,1898.0,37.46,1716.5,2.4915,1.0831,1.825,863.5,1.1574,17.965,387.3
2020-06-05 00:18:00,0.6952,27.9,1.2601,9905.0,329.75,2400.0,0.7409,60.08,3125.75,1.13415,125.1015625,135.25,53.925,0.0091595,98.4,475.25,98.125,1836.5,991.0,22810.0,22830.0,9656.25,463.4,1466.5,871.0,11.79,1.0462,290.5,154.859375,110.3125,137.78125,209.15625,173.9375,26.35,527.5,26401.0,173.45,134.03,203.64,37.48,40.18,3280.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.16,1898.0,37.46,1716.5,2.4915,1.0831,1.825,863.7,1.1574,17.97,387.3
2020-06-05 00:19:00,0.6953,27.9,1.2602,9905.0,329.75,2400.0,0.7409,60.08,3126.25,1.1341,125.09375,135.25,53.925,0.0091595,98.4,475.25,98.125,1836.5,991.0,22820.0,22830.0,9658.0,463.4,1466.9,871.0,11.79,1.0463,290.6,154.859375,110.3125,137.78125,209.15625,173.9375,26.35,527.5,26409.0,173.45,134.03,203.64,37.48,40.19,3281.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.16,1898.0,37.47,1716.6,2.492,1.0828,1.824,863.7,1.1574,17.965,387.3
2020-06-05 00:20:00,0.6956,27.88,1.26,9905.0,329.75,2400.0,0.7409,60.08,3126.25,1.1341,125.09375,135.25,53.925,0.0091595,98.4,475.25,98.125,1836.5,991.5,22815.0,22830.0,9657.75,463.4,1466.5,871.0,11.79,1.0464,290.6,154.859375,110.3125,137.78125,209.15625,173.9375,26.35,527.5,26408.0,173.45,134.03,203.64,37.48,40.19,3281.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.16,1898.0,37.5,1716.7,2.493,1.083,1.825,863.9,1.1574,17.97,387.3
2020-06-05 00:21:00,0.6959,27.87,1.2605,9905.0,329.5,2400.0,0.74105,60.08,3126.25,1.13425,125.09375,135.25,53.925,0.009159,98.4,475.25,98.125,1836.5,991.5,22815.0,22830.0,9658.25,463.4,1466.8,871.0,11.79,1.0464,290.5,154.859375,110.3125,137.78125,209.15625,173.9375,26.35,527.5,26410.0,173.45,134.03,203.64,37.48,40.21,3281.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.16,1898.0,37.52,1716.7,2.4935,1.083,1.825,863.8,1.1571,17.965,387.3
2020-06-05 00:22:00,0.6958,27.88,1.2605,9910.0,329.75,2400.0,0.74105,60.08,3126.75,1.1344,125.09375,135.25,53.925,0.00916,98.4,475.25,98.125,1836.5,991.8,22815.0,22830.0,9659.0,463.4,1466.9,871.0,11.79,1.0465,290.5,154.84375,110.3125,137.765625,209.125,173.9375,26.35,527.5,26412.0,173.45,134.03,203.64,37.48,40.2,3282.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.2,1898.0,37.5,1716.8,2.493,1.083,1.824,864.2,1.1571,17.97,387.3
2020-06-05 00:23:00,0.6957,27.87,1.2606,9905.0,329.75,2400.0,0.74105,60.08,3126.25,1.13435,125.09375,135.25,53.925,0.009159,98.4,475.25,98.125,1836.5,991.8,22810.0,22830.0,9658.75,463.4,1466.6,871.0,11.79,1.0465,290.5,154.84375,110.3125,137.765625,209.125,173.9375,26.35,527.5,26409.0,173.45,134.03,203.64,37.48,40.2,3282.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.2,1898.0,37.5,1716.6,2.4925,1.0828,1.825,864.1,1.1571,17.97,387.3
2020-06-05 00:24:00,0.6957,27.89,1.2604,9905.0,329.5,2400.0,0.74105,60.08,3126.0,1.1343,125.09375,135.25,53.925,0.0091595,98.4,475.25,98.125,1836.5,991.8,22800.0,22830.0,9657.25,463.4,1466.2,871.25,11.79,1.0465,290.5,154.84375,110.3125,137.765625,209.125,173.9375,26.35,527.5,26406.0,173.45,134.03,203.64,37.48,40.2,3282.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.2,1898.0,37.47,1716.4,2.4925,1.0828,1.825,864.1,1.1571,17.965,387.3
2020-06-05 00:25:00,0.6958,27.89,1.2605,9890.0,329.75,2400.0,0.74105,60.08,3126.25,1.13445,125.09375,135.25,53.925,0.0091615,98.4,475.25,98.125,1836.5,991.8,22805.0,22830.0,9658.75,463.4,1466.6,871.25,11.79,1.0465,290.5,154.84375,110.3125,137.765625,209.125,173.9375,26.35,527.5,26410.0,173.45,134.03,203.64,37.48,40.18,3283.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.2,1898.0,37.48,1716.5,2.4925,1.0828,1.824,864.1,1.1571,17.965,387.3
2020-06-05 00:26:00,0.6961,27.9,1.261,9895.0,329.75,2400.0,0.74115,60.08,3127.25,1.13455,125.09375,135.25,53.925,0.00916,98.4,475.25,98.125,1836.5,991.8,22805.0,22830.0,9662.25,463.4,1467.7,871.25,11.79,1.0467,290.5,154.828125,110.3125,137.75,209.03125,173.875,26.35,527.5,26421.0,173.44,134.03,203.64,37.48,40.19,3283.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.2,1898.0,37.49,1716.4,2.494,1.0828,1.824,864.2,1.1563,17.97,387.3
2020-06-05 00:27:00,0.6964,27.9,1.261,9875.0,329.75,2400.0,0.74125,60.08,3127.5,1.13465,125.0859375,135.25,53.925,0.0091605,98.4,475.25,98.125,1836.5,991.8,22815.0,22830.0,9663.5,463.4,1468.0,871.25,11.79,1.0466,290.5,154.8125,110.3125,137.75,209.03125,173.875,26.35,527.5,26421.0,173.44,134.03,203.64,37.48,40.21,3285.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.2,1898.0,37.5,1716.3,2.4945,1.0831,1.824,864.1,1.1566,17.965,387.3
2020-06-05 00:28:00,0.6967,27.9,1.2612,9875.0,330.0,2400.0,0.7413,60.08,3127.5,1.1348,125.0859375,135.25,53.925,0.0091605,98.4,475.25,98.125,1836.5,992.6,22815.0,22830.0,9662.25,463.4,1468.3,871.25,11.79,1.0468,290.6,154.8125,110.3125,137.75,209.0625,173.875,26.35,527.5,26423.0,173.46,134.03,203.64,37.48,40.21,3284.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.2,1898.0,37.5,1716.4,2.494,1.0831,1.825,864.1,1.1566,17.965,387.3
2020-06-05 00:29:00,0.6969,27.91,1.2613,9870.0,330.0,2400.0,0.7414,60.08,3128.0,1.13485,125.0859375,135.25,53.925,0.0091605,98.4,475.25,98.125,1836.5,992.6,22815.0,22830.0,9664.75,463.4,1468.4,871.25,11.79,1.0468,290.5,154.8125,110.3125,137.734375,209.03125,173.875,26.3,527.5,26425.0,173.45,134.03,203.64,37.48,40.21,3284.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.2,1898.0,37.5,1716.5,2.495,1.0831,1.825,864.1,1.1566,17.97,387.3
2020-06-05 00:30:00,0.6967,27.91,1.2612,9860.0,329.75,2400.0,0.74135,60.08,3128.0,1.13475,125.0859375,135.25,53.925,0.009161,98.4,475.25,98.125,1836.5,992.6,22810.0,22830.0,9663.5,463.4,1468.3,871.25,11.79,1.0467,290.5,154.796875,110.30859375,137.734375,209.03125,173.84375,26.3,527.5,26428.0,173.45,134.03,203.64,37.48,40.21,3284.0,111.955,26.2,323.0,1.0841,1.1556,1205.0,167.1,40.2,1898.0,37.5,1716.4,2.4955,1.0828,1.825,864.1,1.1566,17.97,387.3
2020-06-05 00:31:00,0.6969,27.89,1.2613,9860.0,329.75,2400.0,0.7414,60.08,3127.25,1.13495,125.0859375,135.25,53.925,0.0091615,98.4,475.0,98.125,1836.5,992.6,22805.0,22830.0,9661.25,463.4,1467.8,870.75,11.79,1.0468,290.4,154.828125,110.30859375,137.75,209.09375,173.875,26.3,527.0,26419.0,173.47,134.03,203.64,37.48,40.18,3284.0,111.955,26.2,323.0,1.0823,1.1556,1205.0,167.1,40.18,1898.0,37.47,1716.4,2.4945,1.0825,1.825,864.0,1.1566,17.97,387.3
2020-06-05 00:32:00,0.6974,27.89,1.2615,9860.0,329.75,2400.0,0.7414,60.08,3127.25,1.13505,125.0859375,135.25,53.925,0.009161,98.4,475.0,98.125,1836.5,992.6,22805.0,22830.0,9662.25,463.4,1467.9,870.75,11.79,1.0469,290.4,154.8125,110.30859375,137.75,209.0625,173.875,26.3,527.0,26422.0,173.47,134.03,203.64,37.48,40.18,3283.0,111.955,26.2,323.0,1.0823,1.1556,1205.0,167.1,40.18,1898.0,37.47,1716.1,2.495,1.0825,1.8259999999999998,864.0,1.1566,17.97,387.3
2020-06-05 00:33:00,0.6973,27.89,1.2617,9865.0,329.75,2400.0,0.74145,60.08,3127.25,1.13515,125.0859375,135.25,53.925,0.009161,98.4,474.75,98.125,1836.5,992.6,22810.0,22830.0,9661.5,463.4,1468.1,870.75,11.79,1.0469,290.4,154.8125,110.30859375,137.75,209.0625,173.875,26.3,527.0,26426.0,173.46,134.03,203.64,37.48,40.19,3284.0,111.955,26.2,323.0,1.0823,1.1556,1205.0,167.1,40.18,1898.0,37.49,1715.9,2.494,1.0828,1.8259999999999998,863.6,1.1566,17.97,387.3
2020-06-05 00:34:00,0.6973,27.88,1.2617,9865.0,329.75,2400.0,0.7415,60.08,3127.75,1.13515,125.0859375,135.25,53.925,0.009161,98.4,474.75,98.125,1836.5,992.6,22810.0,22830.0,9662.5,463.4,1467.9,870.75,11.79,1.0469,290.4,154.796875,110.30859375,137.734375,209.0625,173.875,26.3,527.0,26424.0,173.45,134.03,203.64,37.48,40.19,3284.0,111.955,26.2,323.25,1.0823,1.1556,1205.0,167.1,40.18,1898.0,37.49,1715.9,2.4935,1.0828,1.827,863.6,1.1566,17.97,387.3
2020-06-05 00:35:00,0.6973,27.88,1.2614,9865.0,329.5,2400.0,0.74145,60.08,3127.5,1.13515,125.0859375,135.25,53.925,0.0091625,98.4,474.75,98.125,1836.5,992.6,22805.0,22830.0,9662.5,463.4,1467.9,870.75,11.79,1.0469,290.3,154.8125,110.30859375,137.75,209.0625,173.84375,26.3,527.0,26423.0,173.45,134.03,203.64,37.48,40.18,3284.0,111.955,26.2,323.25,1.0823,1.1556,1205.0,167.1,40.18,1898.0,37.47,1715.9,2.4935,1.0828,1.827,863.0,1.1566,17.97,387.3
2020-06-05 00:36:00,0.6971,27.88,1.2613,9865.0,329.5,2400.0,0.7414,60.08,3127.0,1.13505,125.0859375,135.25,53.925,0.009162,98.4,474.75,98.125,1836.5,992.6,22790.0,22830.0,9662.0,463.4,1467.6,870.75,11.79,1.0469,290.3,154.8125,110.30859375,137.75,209.0625,173.875,26.3,526.75,26417.0,173.45,134.03,203.64,37.48,40.19,3284.0,111.955,26.2,323.0,1.0823,1.1556,1205.0,167.1,40.18,1898.0,37.48,1716.3,2.4925,1.0827,1.827,863.2,1.1566,17.975,387.3
2020-06-05 00:37:00,0.6971,27.88,1.2611,9865.0,329.5,2400.0,0.7414,60.08,3127.0,1.1351,125.078125,135.25,53.925,0.0091625,98.4,474.75,98.125,1836.5,992.2,22790.0,22830.0,9662.75,463.4,1468.1,870.75,11.79,1.0468,290.3,154.796875,110.3125,137.734375,209.0,173.84375,26.3,526.5,26423.0,173.44,134.03,203.64,37.48,40.21,3285.0,111.955,26.2,323.0,1.0823,1.1556,1205.0,167.1,40.19,1898.0,37.48,1716.3,2.4925,1.0827,1.8259999999999998,863.2,1.1566,17.975,387.3
2020-06-05 00:38:00,0.697,27.88,1.2612,9855.0,329.75,2400.0,0.74135,60.08,3127.25,1.1351,125.0859375,135.25,53.925,0.0091625,98.4,474.75,98.125,1836.5,992.2,22795.0,22830.0,9662.75,463.4,1468.1,870.75,11.79,1.0468,290.3,154.796875,110.30859375,137.734375,209.0,173.8125,26.3,526.5,26421.0,173.44,134.03,203.64,37.48,40.19,3285.0,111.955,26.2,323.0,1.0823,1.1556,1205.0,167.1,40.18,1898.0,37.47,1716.5,2.493,1.0827,1.827,863.0,1.1566,17.975,387.3
2020-06-05 00:39:00,0.6971,27.88,1.2613,9865.0,329.5,2400.0,0.74135,60.08,3127.25,1.13525,125.0859375,135.25,53.925,0.0091625,98.4,474.75,98.125,1836.5,992.2,22795.0,22830.0,9662.75,463.4,1467.8,870.75,11.79,1.047,290.3,154.796875,110.30859375,137.734375,209.0,173.8125,26.3,526.5,26420.0,173.44,134.03,203.64,37.48,40.19,3284.0,111.955,26.2,323.0,1.0823,1.1556,1205.0,167.1,40.18,1898.0,37.47,1716.7,2.493,1.0827,1.8259999999999998,863.4,1.1561,17.985,387.3
2020-06-05 00:40:00,0.6975,27.88,1.2617,9865.0,329.5,2400.0,0.7415,60.08,3127.5,1.13565,125.0859375,135.25,53.925,0.009164,98.4,474.5,98.125,1836.5,992.2,22790.0,22830.0,9664.0,463.4,1468.2,870.5,11.79,1.0471,290.3,154.78125,110.30859375,137.734375,208.96875,173.8125,26.3,526.5,26425.0,173.43,134.03,203.64,37.48,40.2,3284.0,111.955,26.2,323.0,1.0823,1.1556,1205.0,167.1,40.18,1898.0,37.47,1716.8,2.493,1.0827,1.8259999999999998,862.8,1.1561,17.98,387.3
2020-06-05 00:41:00,0.6974,27.88,1.2618,9860.0,329.5,2400.0,0.74155,60.08,3127.75,1.1356,125.078125,135.25,53.925,0.009164499999999999,98.4,474.5,98.125,1836.5,992.2,22790.0,22830.0,9663.0,463.4,1468.3,870.75,11.79,1.047,290.3,154.78125,110.30859375,137.734375,208.9375,173.8125,26.3,526.5,26424.0,173.43,134.03,203.64,37.48,40.19,3284.0,111.955,26.2,323.0,1.0823,1.1556,1205.0,167.1,40.18,1898.0,37.48,1716.7,2.4935,1.0827,1.827,862.8,1.1561,17.98,387.3
2020-06-05 00:42:00,0.6976,27.87,1.2616,9860.0,329.5,2400.0,0.7416,60.08,3128.25,1.1356,125.078125,135.25,53.925,0.009164,98.4,474.5,98.125,1836.5,992.2,22790.0,22830.0,9665.0,463.4,1468.9,870.75,11.79,1.047,290.3,154.78125,110.30859375,137.734375,208.9375,173.78125,26.3,526.5,26431.0,173.42,134.01,203.64,37.48,40.19,3285.0,111.95,26.2,323.0,1.0823,1.1556,1205.0,167.1,40.19,1898.0,37.48,1716.5,2.494,1.0827,1.828,863.1,1.1561,17.975,387.3
2020-06-05 00:43:00,0.6978,27.89,1.2616,9860.0,329.5,2400.0,0.74155,60.08,3128.5,1.1356,125.0703125,135.25,53.925,0.009164,98.4,474.5,98.125,1836.5,992.2,22805.0,22830.0,9666.0,463.4,1469.2,870.75,11.79,1.047,290.3,154.75,110.30859375,137.71875,208.84375,173.75,26.3,526.5,26434.0,173.42,134.01,203.64,37.48,40.19,3286.0,111.95,26.2,323.25,1.0823,1.1556,1205.0,167.1,40.19,1898.0,37.48,1715.2,2.4945,1.0827,1.827,862.6,1.1561,17.955,387.3
2020-06-05 00:44:00,0.6979,27.89,1.2617,9860.0,329.25,2400.0,0.74155,60.08,3128.5,1.1355,125.0703125,135.25,53.925,0.009164,98.4,474.5,98.125,1836.5,992.2,22810.0,22830.0,9665.75,463.4,1469.5,870.75,11.79,1.047,290.3,154.75,110.30859375,137.71875,208.8125,173.71875,26.3,526.5,26434.0,173.42,134.01,203.64,37.48,40.19,3286.0,111.95,26.2,323.5,1.0823,1.1556,1205.0,167.1,40.19,1898.0,37.5,1714.9,2.4945,1.0827,1.828,862.4,1.1561,17.955,387.3
2020-06-05 00:45:00,0.6977,27.88,1.2619,9860.0,329.25,2400.0,0.7415,60.08,3127.75,1.1355,125.0859375,135.25,53.925,0.009164499999999999,98.4,474.5,98.125,1836.5,992.7,22795.0,22830.0,9664.5,463.4,1469.3,870.75,11.79,1.047,290.3,154.765625,110.30859375,137.734375,208.90625,173.78125,26.3,526.5,26430.0,173.42,134.01,203.64,37.48,40.2,3286.0,111.95,26.2,323.5,1.0823,1.1556,1205.0,167.1,40.19,1898.0,37.48,1715.0,2.4945,1.0827,1.828,861.4,1.157,17.95,387.3
2020-06-05 00:46:00,0.6977,27.88,1.2619,9860.0,329.25,2400.0,0.74145,60.08,3128.25,1.13545,125.078125,135.25,53.925,0.009164499999999999,98.4,474.5,98.125,1836.5,992.7,22795.0,22830.0,9666.25,463.4,1469.5,870.5,11.79,1.0469,290.3,154.78125,110.30859375,137.71875,208.96875,173.78125,26.3,526.25,26433.0,173.42,134.01,203.64,37.48,40.22,3286.0,111.95,26.2,323.5,1.0823,1.1556,1205.0,167.1,40.21,1898.0,37.49,1715.1,2.4945,1.0838,1.827,861.8,1.157,17.95,387.3
2020-06-05 00:47:00,0.6975,27.89,1.262,9860.0,329.25,2400.0,0.74145,60.08,3128.0,1.13545,125.078125,135.25,53.925,0.009166500000000001,98.4,474.5,98.125,1836.5,992.7,22795.0,22830.0,9665.25,463.4,1469.2,870.75,11.79,1.047,290.3,154.78125,110.30859375,137.734375,209.0,173.8125,26.3,526.5,26431.0,173.41,134.01,203.64,37.49,40.2,3286.0,111.95,26.2,323.5,1.0823,1.1556,1205.0,167.1,40.19,1898.0,37.49,1715.2,2.4955,1.0838,1.827,861.8,1.157,17.95,387.3
