,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2017-06-02 00:11:00,0.7384,31.38,1.288,370.5,2027.0,0.7402,77.74,2434.25,1.1225,118.21875,158.375,82.225,0.008965,127.85,430.75,125.775,1910.0,1015.0,20225.0,20245.0,5839.25,494.9,1402.5,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21189.0,162.21,132.16,168.0,48.06,50.38,3589.0,112.26,14.35,444.25,1.4884,1.5708,1976.0,151.57,50.39,1573.0,48.08,1263.9,2.5735,1.4977,3.033,931.4,1.5908,17.18,420.5
2017-06-02 00:12:00,0.7385,31.38,1.288,370.5,2027.0,0.7402,77.74,2434.25,1.12255,118.21875,158.375,82.225,0.008965,127.85,430.75,125.775,1910.0,1015.0,20225.0,20245.0,5839.25,494.9,1402.5,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21190.0,162.21,132.16,168.0,48.07,50.38,3589.0,112.26,14.35,444.25,1.4884,1.5708,1976.0,151.57,50.39,1573.0,48.08,1263.9,2.5735,1.4977,3.033,931.4,1.5908,17.18,420.5
2017-06-02 00:13:00,0.7385,31.38,1.288,370.5,2027.0,0.74025,77.74,2434.25,1.12255,118.21875,158.375,82.225,0.008965,127.85,430.75,125.775,1910.0,1015.0,20225.0,20245.0,5839.5,494.9,1402.6,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21190.0,162.21,132.16,168.0,48.06,50.38,3589.0,112.26,14.35,444.25,1.4884,1.5708,1976.0,151.57,50.39,1573.0,48.07,1263.9,2.5735,1.4977,3.034,931.4,1.5908,17.18,420.5
2017-06-02 00:14:00,0.7385,31.38,1.288,370.5,2027.0,0.74025,77.74,2434.25,1.12255,118.21875,158.375,82.225,0.008965,127.85,430.75,125.775,1910.0,1015.0,20225.0,20245.0,5839.5,494.9,1402.6,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21190.0,162.21,132.16,168.0,48.06,50.38,3589.0,112.26,14.35,444.0,1.4884,1.5708,1976.0,151.57,50.39,1573.0,48.07,1263.9,2.574,1.4977,3.034,931.4,1.5908,17.18,420.5
2017-06-02 00:15:00,0.7385,31.38,1.288,370.5,2027.0,0.74025,77.74,2434.25,1.12255,118.21875,158.375,82.225,0.008965,127.85,430.75,125.775,1910.0,1015.0,20225.0,20245.0,5839.5,494.9,1402.6,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21190.0,162.21,132.16,168.0,48.05,50.38,3589.0,112.26,14.35,444.0,1.4884,1.5708,1976.0,151.57,50.39,1573.0,48.08,1264.0,2.574,1.4977,3.034,931.4,1.5908,17.18,420.5
2017-06-02 00:16:00,0.7385,31.38,1.288,370.5,2027.0,0.74025,77.74,2434.25,1.12255,118.2109375,158.375,82.225,0.008965,127.85,430.75,125.775,1910.0,1015.0,20225.0,20250.0,5839.5,494.9,1402.6,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21189.0,162.21,132.16,168.0,48.06,50.36,3589.0,112.26,14.35,444.0,1.4884,1.5708,1976.0,151.57,50.39,1573.0,48.06,1263.9,2.574,1.4974,3.034,931.4,1.5908,17.18,420.5
2017-06-02 00:17:00,0.7386,31.38,1.288,370.5,2027.0,0.74025,77.74,2434.25,1.1225,118.21875,158.375,82.225,0.008965,127.85,430.75,125.775,1910.0,1015.0,20225.0,20250.0,5839.5,494.9,1402.7,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21190.0,162.21,132.16,168.0,48.05,50.36,3589.0,112.26,14.35,444.0,1.4884,1.5708,1976.0,151.57,50.39,1573.0,48.07,1263.9,2.5745,1.4974,3.034,931.4,1.5908,17.185,420.5
2017-06-02 00:18:00,0.7386,31.38,1.288,370.5,2027.0,0.7403,77.74,2434.25,1.1225,118.21875,158.375,82.225,0.008965,127.85,430.75,125.775,1910.0,1015.0,20225.0,20250.0,5839.25,494.9,1402.7,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21190.0,162.21,132.16,168.0,48.08,50.41,3589.0,112.26,14.35,444.25,1.4884,1.5708,1976.0,151.57,50.39,1573.0,48.09,1263.9,2.575,1.4985,3.033,931.4,1.5908,17.18,420.5
2017-06-02 00:19:00,0.7385,31.38,1.288,370.5,2027.0,0.7403,77.74,2434.25,1.1225,118.21875,158.375,82.225,0.008965,127.85,430.75,125.775,1910.0,1015.0,20225.0,20250.0,5839.25,494.9,1402.7,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21191.0,162.21,132.16,168.0,48.06,50.38,3589.0,112.26,14.35,444.25,1.4884,1.5708,1976.0,151.57,50.39,1573.0,48.07,1264.0,2.5755,1.4985,3.033,931.3,1.591,17.18,420.5
2017-06-02 00:20:00,0.7385,31.38,1.288,370.5,2027.0,0.74025,77.74,2434.25,1.1225,118.21875,158.375,82.225,0.0089645,127.85,430.75,125.775,1910.0,1015.0,20225.0,20250.0,5839.0,494.9,1402.7,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21190.0,162.21,132.16,168.0,48.03,50.34,3589.0,112.26,14.35,444.25,1.4884,1.5708,1976.0,151.57,50.35,1573.0,48.05,1263.9,2.5755,1.4977,3.033,931.2,1.591,17.18,420.5
2017-06-02 00:21:00,0.7383,31.38,1.288,370.5,2027.0,0.7402,77.7,2434.25,1.1225,118.21875,158.375,82.225,0.008964,127.85,430.75,125.775,1910.0,1015.0,20225.0,20250.0,5839.0,494.9,1402.7,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21190.0,162.21,132.16,168.0,48.03,50.33,3589.0,112.26,14.35,443.75,1.4884,1.5708,1976.0,151.57,50.35,1573.0,48.03,1263.9,2.5745,1.497,3.033,931.3,1.591,17.175,420.5
2017-06-02 00:22:00,0.7383,31.38,1.2879,370.5,2027.0,0.7402,77.7,2434.25,1.12255,118.21875,158.375,82.225,0.0089645,127.85,430.75,125.775,1910.0,1015.0,20220.0,20250.0,5838.75,494.9,1402.6,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21191.0,162.21,132.16,168.0,48.03,50.33,3589.0,112.26,14.35,443.75,1.4884,1.5708,1976.0,151.57,50.35,1573.0,48.04,1263.8,2.5745,1.497,3.033,931.5,1.591,17.18,420.5
2017-06-02 00:23:00,0.7383,31.38,1.2879,370.5,2027.0,0.7402,77.7,2434.25,1.1225,118.21875,158.375,82.225,0.008964,127.85,430.75,125.775,1910.0,1015.0,20225.0,20250.0,5839.25,494.9,1402.8,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21191.0,162.21,132.16,168.0,47.97,50.29,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,47.99,1263.9,2.5745,1.4962,3.034,931.5,1.591,17.18,420.5
2017-06-02 00:24:00,0.7384,31.39,1.2879,370.5,2027.0,0.74025,77.7,2434.25,1.1225,118.2265625,158.375,82.225,0.008964,127.85,430.75,125.775,1910.0,1015.0,20225.0,20255.0,5838.25,494.9,1402.6,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21188.0,162.21,132.16,168.0,47.97,50.3,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,47.99,1263.9,2.5745,1.4956,3.034,931.7,1.591,17.175,420.5
2017-06-02 00:25:00,0.7384,31.37,1.2879,370.5,2027.0,0.74025,77.7,2434.0,1.12255,118.2265625,158.375,82.225,0.008964,127.85,430.75,125.775,1910.0,1015.0,20220.0,20255.0,5838.75,494.9,1402.5,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21189.0,162.21,132.16,168.0,47.97,50.28,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,47.97,1263.8,2.5745,1.4956,3.033,931.4,1.591,17.18,420.5
2017-06-02 00:26:00,0.7384,31.37,1.2881,370.5,2027.0,0.74025,77.7,2434.0,1.12255,118.2265625,158.375,82.225,0.008964,127.85,430.75,125.775,1910.0,1015.0,20225.0,20255.0,5838.75,494.9,1402.5,915.0,14.17,1.0305,297.8,135.484375,108.1875,126.171875,164.8125,153.5,11.65,428.0,21190.0,162.21,132.16,168.0,47.97,50.29,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,47.98,1263.7,2.5745,1.4956,3.033,931.6,1.591,17.175,420.5
2017-06-02 00:27:00,0.7384,31.37,1.2881,370.5,2027.0,0.74025,77.7,2434.0,1.1225,118.2265625,158.375,82.225,0.008964,127.85,430.75,125.775,1910.0,1015.0,20225.0,20255.0,5838.75,494.9,1402.5,915.0,14.17,1.0306,297.8,135.484375,108.1875,126.171875,164.8125,153.5,11.65,428.0,21190.0,162.21,132.16,168.0,47.97,50.29,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,47.97,1263.8,2.5745,1.4965,3.033,931.6,1.591,17.18,420.5
2017-06-02 00:28:00,0.7384,31.37,1.2881,370.5,2027.0,0.74025,77.7,2434.5,1.1225,118.2265625,158.375,82.225,0.008964,127.85,430.75,125.775,1910.0,1015.0,20225.0,20255.0,5839.5,494.9,1402.7,915.25,14.17,1.0306,297.8,135.484375,108.1875,126.171875,164.8125,153.5,11.65,428.25,21191.0,162.21,132.16,168.0,47.98,50.29,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,47.97,1263.7,2.575,1.4965,3.034,931.3,1.591,17.18,420.5
2017-06-02 00:29:00,0.7385,31.37,1.2881,370.5,2027.0,0.74025,77.7,2434.5,1.1225,118.2265625,158.375,82.225,0.008962999999999999,127.85,430.75,125.775,1910.0,1015.0,20225.0,20255.0,5840.0,494.9,1402.9,915.25,14.17,1.0306,297.8,135.484375,108.1875,126.171875,164.8125,153.5,11.65,428.25,21193.0,162.21,132.16,168.0,47.96,50.29,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,47.98,1263.7,2.5755,1.4966,3.034,931.6,1.591,17.18,420.5
2017-06-02 00:30:00,0.7385,31.38,1.2881,370.5,2027.0,0.7403,77.7,2434.5,1.1225,118.21875,158.375,82.225,0.008963500000000001,127.85,430.75,125.775,1910.0,1015.0,20225.0,20255.0,5840.0,494.9,1402.7,915.25,14.17,1.0306,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21192.0,162.21,132.16,168.0,47.96,50.29,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,47.98,1263.7,2.575,1.4966,3.034,931.4,1.591,17.18,420.5
2017-06-02 00:31:00,0.7386,31.38,1.2881,370.5,2027.0,0.74035,77.69,2434.5,1.1225,118.21875,158.375,82.225,0.008962999999999999,127.85,430.75,125.775,1910.0,1015.0,20235.0,20255.0,5840.25,494.9,1402.7,915.25,14.17,1.0306,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21193.0,162.21,132.16,168.0,47.96,50.3,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,47.99,1263.8,2.576,1.4963,3.033,931.4,1.591,17.175,420.5
2017-06-02 00:32:00,0.7387,31.38,1.2882,370.5,2027.0,0.74035,77.69,2434.5,1.1226,118.21875,158.375,82.225,0.008963500000000001,127.85,430.75,125.775,1910.0,1015.0,20235.0,20255.0,5840.25,494.9,1402.7,915.25,14.17,1.0306,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21193.0,162.21,132.16,168.0,48.0,50.31,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.0,1263.8,2.576,1.4962,3.033,931.5,1.591,17.18,420.5
2017-06-02 00:33:00,0.7387,31.39,1.2883,370.75,2027.0,0.7404,77.69,2434.5,1.1226,118.21875,158.375,82.225,0.008963500000000001,127.85,430.75,125.775,1910.0,1015.0,20235.0,20255.0,5840.25,494.9,1402.7,915.25,14.17,1.0306,297.8,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21194.0,162.21,132.16,168.0,48.0,50.32,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.0,1263.8,2.5755,1.4962,3.033,931.4,1.591,17.18,420.5
2017-06-02 00:34:00,0.7387,31.39,1.2883,370.75,2027.0,0.7404,77.69,2434.75,1.1226,118.21875,158.375,82.225,0.008962999999999999,127.85,430.75,125.775,1910.0,1015.0,20235.0,20255.0,5840.25,494.9,1402.7,915.25,14.17,1.0306,297.9,135.484375,108.1875,126.15625,164.8125,153.5,11.65,428.0,21194.0,162.21,132.16,168.0,48.0,50.31,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.01,1263.8,2.576,1.4962,3.033,931.4,1.591,17.18,420.5
2017-06-02 00:35:00,0.7387,31.39,1.2882,370.75,2027.0,0.7404,77.69,2435.0,1.1226,118.21875,158.375,82.225,0.0089625,127.85,430.75,125.775,1910.0,1015.0,20235.0,20260.0,5840.75,494.9,1402.8,915.25,14.17,1.0306,297.9,135.484375,108.1875,126.171875,164.84375,153.5,11.65,428.0,21196.0,162.21,132.16,168.0,48.0,50.33,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.03,1263.8,2.5755,1.4962,3.033,931.3,1.59,17.18,420.5
2017-06-02 00:36:00,0.7387,31.39,1.2883,370.5,2027.0,0.7404,77.69,2434.75,1.1226,118.21875,158.375,82.225,0.0089625,127.85,430.75,125.775,1910.0,1015.0,20235.0,20260.0,5840.5,494.9,1402.9,915.25,14.17,1.0307,297.8,135.484375,108.1953125,126.15625,164.84375,153.5,11.65,428.0,21195.0,162.21,132.16,168.0,48.0,50.33,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.03,1263.8,2.5755,1.4962,3.03,931.3,1.59,17.18,420.5
2017-06-02 00:37:00,0.7387,31.39,1.2884,370.5,2027.0,0.7404,77.69,2435.0,1.1226,118.21875,158.375,82.225,0.0089625,127.85,430.75,125.775,1910.0,1015.0,20235.0,20260.0,5840.75,494.9,1402.9,915.25,14.17,1.0307,297.9,135.484375,108.1875,126.140625,164.8125,153.46875,11.65,428.0,21195.0,162.21,132.16,168.0,48.03,50.35,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.04,1263.7,2.5755,1.4962,3.03,931.6,1.5902,17.18,420.5
2017-06-02 00:38:00,0.7387,31.39,1.2884,370.5,2027.0,0.7404,77.69,2435.0,1.1226,118.21875,158.375,82.225,0.0089625,127.85,430.75,125.775,1910.0,1015.0,20235.0,20260.0,5840.5,494.9,1402.9,915.25,14.17,1.0306,298.0,135.484375,108.1875,126.15625,164.8125,153.46875,11.65,428.0,21195.0,162.21,132.16,168.0,48.03,50.35,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.04,1263.7,2.576,1.4962,3.031,931.5,1.5902,17.18,420.5
2017-06-02 00:39:00,0.7388,31.38,1.2884,370.5,2027.0,0.74045,77.68,2435.0,1.1226,118.21875,158.375,82.225,0.0089625,127.85,430.75,125.775,1910.0,1015.0,20235.0,20260.0,5840.5,494.9,1402.9,915.5,14.17,1.0306,298.0,135.484375,108.1875,126.15625,164.8125,153.46875,11.65,428.0,21195.0,162.21,132.16,168.0,48.02,50.34,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.03,1263.6,2.576,1.497,3.032,931.3,1.5891,17.18,420.5
2017-06-02 00:40:00,0.7388,31.38,1.2884,370.75,2027.0,0.74045,77.68,2435.25,1.12265,118.21875,158.375,82.225,0.0089625,127.85,430.75,125.775,1910.0,1015.0,20235.0,20260.0,5841.0,494.9,1403.1,915.5,14.17,1.0306,298.0,135.484375,108.1875,126.15625,164.8125,153.46875,11.65,428.25,21196.0,162.21,132.16,168.0,48.02,50.34,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.04,1263.5,2.576,1.497,3.032,931.3,1.5891,17.18,420.5
2017-06-02 00:41:00,0.7387,31.38,1.2883,370.5,2027.0,0.74045,77.68,2435.25,1.12265,118.2109375,158.375,82.225,0.008961499999999999,127.85,430.75,125.775,1910.0,1015.0,20235.0,20260.0,5841.5,494.9,1403.2,915.5,14.17,1.0306,298.0,135.484375,108.1875,126.15625,164.8125,153.46875,11.6,428.25,21196.0,162.21,132.16,168.0,48.02,50.34,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.04,1263.3,2.5755,1.497,3.031,931.3,1.5891,17.185,420.5
2017-06-02 00:42:00,0.7387,31.38,1.288,370.5,2027.0,0.74045,77.68,2435.25,1.12255,118.2109375,158.375,82.225,0.008962000000000001,127.85,430.75,125.775,1910.0,1015.0,20235.0,20260.0,5841.0,494.9,1403.2,915.25,14.17,1.0306,298.0,135.484375,108.1875,126.15625,164.8125,153.46875,11.6,428.25,21195.0,162.21,132.16,168.0,48.02,50.35,3589.0,112.26,14.35,443.5,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.03,1263.4,2.576,1.497,3.032,931.3,1.5891,17.18,420.5
2017-06-02 00:43:00,0.7387,31.38,1.2879,370.5,2027.0,0.74045,77.69,2435.25,1.12255,118.2109375,158.375,82.225,0.0089625,127.85,430.75,125.775,1910.0,1015.0,20235.0,20260.0,5841.25,494.9,1403.0,915.25,14.17,1.0306,298.0,135.484375,108.1875,126.15625,164.8125,153.46875,11.6,428.25,21195.0,162.21,132.16,168.0,48.02,50.36,3589.0,112.26,14.35,443.75,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.03,1263.5,2.576,1.497,3.031,931.3,1.5891,17.185,420.5
2017-06-02 00:44:00,0.7388,31.38,1.288,370.5,2027.0,0.74045,77.69,2435.25,1.1226,118.2109375,158.375,82.225,0.008962999999999999,127.85,430.75,125.775,1910.0,1015.0,20230.0,20260.0,5841.0,494.9,1403.0,915.25,14.17,1.0306,298.0,135.46875,108.1875,126.15625,164.8125,153.46875,11.6,428.25,21194.0,162.21,132.16,168.0,48.02,50.36,3589.0,112.26,14.35,443.75,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.02,1263.4,2.576,1.497,3.03,931.6,1.5891,17.185,420.5
2017-06-02 00:45:00,0.7388,31.38,1.288,370.5,2027.0,0.74045,77.69,2435.25,1.1226,118.2109375,158.375,82.225,0.008962999999999999,127.85,430.75,125.775,1910.0,1015.0,20230.0,20260.0,5841.0,495.2,1403.0,915.25,14.17,1.0306,298.0,135.46875,108.1875,126.140625,164.8125,153.46875,11.6,428.25,21194.0,162.21,132.16,168.0,48.02,50.34,3589.0,112.26,14.35,443.75,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.02,1263.3,2.576,1.497,3.031,931.3,1.5889,17.185,420.5
2017-06-02 00:46:00,0.7387,31.37,1.2879,370.5,2027.0,0.74045,77.69,2435.25,1.1226,118.2109375,158.375,82.225,0.008962999999999999,127.85,430.75,125.775,1910.0,1015.0,20230.0,20260.0,5841.25,495.2,1403.0,915.25,14.17,1.0306,298.0,135.46875,108.1875,126.140625,164.8125,153.46875,11.6,428.25,21194.0,162.21,132.16,168.0,48.02,50.32,3589.0,112.26,14.35,443.75,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.0,1263.3,2.5755,1.497,3.031,931.3,1.5889,17.185,420.5
2017-06-02 00:47:00,0.7388,31.38,1.2879,370.5,2027.0,0.7405,77.69,2435.0,1.1226,118.2109375,158.375,82.225,0.008962000000000001,127.85,430.75,125.775,1910.0,1015.0,20240.0,20260.0,5841.25,495.2,1403.0,915.25,14.17,1.0306,298.0,135.46875,108.1875,126.15625,164.78125,153.46875,11.6,428.25,21194.0,162.21,132.16,168.0,48.01,50.32,3589.0,112.26,14.35,443.75,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.01,1263.4,2.576,1.497,3.031,931.3,1.5889,17.18,420.5
2017-06-02 00:48:00,0.739,31.38,1.2882,370.5,2027.0,0.74055,77.69,2435.25,1.1226,118.2109375,158.375,82.225,0.0089625,127.85,430.75,125.775,1910.0,1015.0,20240.0,20260.0,5841.5,495.2,1403.0,915.25,14.17,1.0306,298.0,135.46875,108.1875,126.15625,164.78125,153.46875,11.6,428.25,21195.0,162.21,132.16,168.0,48.01,50.32,3589.0,112.26,14.35,443.75,1.4884,1.5708,1976.0,151.57,50.29,1573.0,48.02,1263.4,2.576,1.497,3.032,931.3,1.5889,17.18,420.5
