,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2011-02-04 00:28:00,1.0144,58.89,1.6125,665.75,3366.0,1.0087,171.81,1304.5,1.363,117.28906200000002,125.375,91.75,0.012255,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2325.25,608.5,797.2,1436.75,32.51,1.0561,385.6,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.5,12027.0,123.04,116.8,103.66,90.94,102.04,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.93,1351.5,4.55,2.7702,4.3580000000000005,1844.8,2.5083,28.8,791.1
2011-02-04 00:29:00,1.0144,58.89,1.6125,665.75,3366.0,1.0087,171.81,1304.75,1.363,117.28906200000002,125.375,91.75,0.012255,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2325.25,608.5,797.2,1436.75,32.51,1.0561,385.6,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.5,12027.0,123.04,116.8,103.66,90.94,102.04,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.95,1351.7,4.55,2.7702,4.355,1844.8,2.5083,28.805,791.1
2011-02-04 00:30:00,1.0144,58.89,1.6127,665.75,3366.0,1.0087,171.81,1304.75,1.3631,117.28906200000002,125.375,91.75,0.012255,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2325.0,608.5,797.2,1436.75,32.51,1.0561,385.6,109.28906200000002,119.3125,121.3125,118.84375,17.55,861.5,12026.0,123.04,116.8,103.66,90.95,102.08,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.95,1351.9,4.55,2.7702,4.355,1844.8,2.5083,28.805,791.1
2011-02-04 00:31:00,1.0141,58.89,1.6125,665.75,3366.0,1.0085,171.81,1304.75,1.3628,117.28906200000002,125.375,91.75,0.012249,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2325.25,608.5,797.2,1436.75,32.51,1.0559,385.6,109.28906200000002,119.3125,121.3125,118.84375,17.55,861.5,12027.0,123.04,116.8,103.66,90.95,102.09,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.94,1351.7,4.552,2.7702,4.355,1844.8,2.5083,28.8,791.1
2011-02-04 00:32:00,1.0141,58.89,1.6125,665.75,3366.0,1.0085,171.81,1304.75,1.3628,117.28906200000002,125.375,91.75,0.012251999999999999,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2325.25,608.5,797.2,1436.75,32.51,1.0559,385.6,109.28906200000002,119.3125,121.3125,118.84375,17.55,861.5,12028.0,123.04,116.8,103.66,90.95,102.09,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1351.8,4.552,2.7702,4.36,1844.8,2.5083,28.775,791.1
2011-02-04 00:33:00,1.014,58.89,1.6124,665.75,3366.0,1.0085,171.81,1304.75,1.3627,117.28906200000002,125.375,91.75,0.012251999999999999,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2325.25,608.5,797.2,1436.75,32.51,1.0558,385.6,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.5,12027.0,123.04,116.8,103.66,90.95,102.09,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.91,1352.0,4.552,2.7702,4.359,1844.8,2.5083,28.8,791.1
2011-02-04 00:34:00,1.014,58.89,1.6125,665.75,3366.0,1.0086,171.81,1304.5,1.3627,117.28906200000002,125.375,91.75,0.012251999999999999,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2324.5,608.5,797.2,1436.75,32.51,1.0558,385.6,109.296875,119.296875,121.3125,118.84375,17.55,861.5,12027.0,123.04,116.8,103.66,90.95,102.09,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.91,1352.1,4.55,2.7702,4.359,1844.8,2.5083,28.8,791.1
2011-02-04 00:35:00,1.0141,58.89,1.6124,665.75,3366.0,1.0087,172.0,1304.5,1.3626,117.28906200000002,125.375,91.75,0.012253,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2324.5,608.5,797.2,1436.75,32.51,1.0558,385.6,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.5,12027.0,123.04,116.8,103.66,90.95,102.09,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.91,1352.3,4.55,2.7702,4.359,1844.8,2.5083,28.81,791.1
2011-02-04 00:36:00,1.014,58.89,1.6124,665.75,3366.0,1.0087,172.0,1304.5,1.3627,117.28125,125.375,91.75,0.012253,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2324.5,608.5,797.2,1436.75,32.51,1.0558,385.6,109.28906200000002,119.296875,121.3125,118.875,17.55,861.75,12026.0,123.04,116.8,103.66,90.95,102.09,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1352.2,4.55,2.7702,4.355,1844.8,2.5083,28.81,791.1
2011-02-04 00:37:00,1.0139,58.89,1.6124,665.75,3366.0,1.0087,172.0,1304.75,1.3628,117.28906200000002,125.375,91.75,0.012253,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2324.5,608.5,797.2,1436.75,32.51,1.0558,385.6,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12026.0,123.04,116.8,103.66,90.93,102.06,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.93,1352.3,4.55,2.7702,4.355,1844.8,2.5083,28.81,791.1
2011-02-04 00:38:00,1.0139,58.89,1.6124,665.75,3366.0,1.0087,172.0,1304.25,1.3627,117.28906200000002,125.375,91.75,0.012253,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2325.0,608.5,797.2,1436.75,32.51,1.0558,385.6,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12025.0,123.04,116.8,103.66,90.93,102.06,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1352.2,4.55,2.7702,4.355,1844.8,2.5083,28.81,791.1
2011-02-04 00:39:00,1.014,58.89,1.6126,665.75,3366.0,1.0087,172.0,1304.25,1.3627,117.28906200000002,125.375,91.75,0.012255,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2324.25,608.5,797.2,1436.75,32.51,1.0558,385.6,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12023.0,123.04,116.8,103.66,90.93,102.05,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1352.2,4.5505,2.7702,4.355,1844.8,2.5083,28.81,791.1
2011-02-04 00:40:00,1.014,58.89,1.6126,665.75,3366.0,1.0087,172.0,1304.5,1.3629,117.28906200000002,125.375,91.75,0.012255,250.9,950.0,113.1,1722.7,1126.3,10565.0,10565.0,2324.75,608.5,797.2,1437.0,32.51,1.0558,385.5,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12025.0,123.04,116.8,103.66,90.93,102.05,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1352.2,4.5505,2.7702,4.355,1844.1,2.5083,28.81,791.1
2011-02-04 00:41:00,1.014,58.89,1.6126,666.0,3366.0,1.0087,172.0,1304.25,1.3628,117.28906200000002,125.375,91.75,0.012255,250.9,950.0,113.1,1722.7,1126.3,10555.0,10565.0,2324.75,608.5,797.2,1437.0,32.51,1.0559,385.5,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12025.0,123.04,116.8,103.66,90.93,102.05,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1352.3,4.5505,2.7702,4.355,1844.1,2.5083,28.805,791.1
2011-02-04 00:42:00,1.0143,58.89,1.6126,666.0,3366.0,1.0086,171.82,1304.0,1.3629,117.28906200000002,125.375,91.75,0.012258,250.9,950.0,113.1,1722.7,1126.3,10555.0,10565.0,2324.75,608.5,797.2,1437.0,32.51,1.0558,385.5,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12025.0,123.04,116.8,103.66,90.93,102.0,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1352.4,4.5505,2.7702,4.355,1844.1,2.5083,28.8,791.1
2011-02-04 00:43:00,1.0142,58.89,1.6126,666.0,3366.0,1.0089,171.82,1304.25,1.3628,117.28125,125.375,91.75,0.012259,250.9,950.0,113.075,1722.7,1126.3,10555.0,10565.0,2324.75,608.5,797.2,1437.0,32.51,1.0559,385.5,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12025.0,123.04,116.8,103.66,90.93,102.0,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1352.4,4.5505,2.7702,4.355,1844.8,2.5083,28.795,791.1
2011-02-04 00:44:00,1.0142,58.89,1.6127,666.0,3366.0,1.0091,171.82,1304.25,1.3627,117.28906200000002,125.375,91.75,0.012261,250.9,950.0,113.075,1722.7,1126.3,10555.0,10565.0,2324.5,608.5,797.2,1437.0,32.51,1.0559,385.5,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12024.0,123.04,116.8,103.66,90.91,101.98,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1352.0,4.5505,2.7702,4.359,1844.8,2.5083,28.8,791.1
2011-02-04 00:45:00,1.0142,58.89,1.6127,666.0,3366.0,1.009,171.82,1304.25,1.3628,117.28906200000002,125.375,91.75,0.012261,250.9,950.0,113.075,1722.7,1126.3,10555.0,10565.0,2324.5,608.5,797.2,1437.0,32.51,1.0558,385.5,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12023.0,123.04,116.8,103.66,90.91,101.98,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1352.0,4.5505,2.7702,4.3580000000000005,1845.2,2.5083,28.79,791.1
2011-02-04 00:46:00,1.0143,58.89,1.6127,666.0,3366.0,1.0089,171.82,1304.25,1.3628,117.28906200000002,125.375,91.75,0.01226,250.9,950.0,113.075,1722.7,1126.3,10555.0,10565.0,2324.5,608.5,797.2,1437.0,32.51,1.0558,385.5,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12023.0,123.04,116.8,103.66,90.9,101.98,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1352.0,4.5505,2.7702,4.3580000000000005,1845.0,2.5083,28.785,791.1
2011-02-04 00:47:00,1.0142,58.89,1.6129,666.0,3366.0,1.009,171.82,1304.0,1.3628,117.28906200000002,125.375,91.75,0.012261,250.9,950.0,113.075,1722.7,1126.3,10555.0,10565.0,2324.5,608.5,797.2,1437.0,32.51,1.0558,385.5,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12023.0,123.04,116.8,103.66,90.89,101.98,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.9,1351.9,4.55,2.7702,4.3580000000000005,1845.0,2.5083,28.79,791.1
2011-02-04 00:48:00,1.0141,58.89,1.6128,666.0,3366.0,1.009,171.82,1304.0,1.3628,117.28906200000002,125.375,91.75,0.01226,250.9,950.0,113.075,1722.7,1126.3,10550.0,10565.0,2324.5,608.5,797.2,1436.75,32.51,1.0558,385.5,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12023.0,123.04,116.8,103.66,90.88,101.98,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.9,1352.1,4.55,2.7702,4.3580000000000005,1845.0,2.5083,28.78,791.1
2011-02-04 00:49:00,1.0144,58.89,1.613,666.0,3366.0,1.0091,171.82,1304.25,1.3628,117.28906200000002,125.375,91.75,0.01226,250.9,950.0,113.075,1722.7,1126.3,10550.0,10565.0,2324.5,608.5,797.2,1436.75,32.51,1.0558,385.5,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12023.0,123.04,116.8,103.66,90.91,102.0,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.92,1352.3,4.5515,2.7702,4.3580000000000005,1845.0,2.5083,28.795,791.1
2011-02-04 00:50:00,1.0142,58.89,1.6129,666.0,3366.0,1.0091,171.82,1304.25,1.3628,117.28125,125.375,91.75,0.01226,250.9,950.0,113.075,1722.7,1126.3,10550.0,10565.0,2324.5,608.5,797.2,1436.75,32.51,1.0559,385.5,109.28906200000002,119.296875,121.3125,118.84375,17.55,861.75,12026.0,123.04,116.8,103.66,90.91,101.99,3010.0,108.09,2.7668,2.486,2225.0,101.56,2165.0,90.91,1352.6,4.5515,2.7702,4.3580000000000005,1845.0,2.5083,28.815,791.1
