time,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AIG,AMAT,AMGN,AMT,AMZN,ANTM,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BK,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,D,DAL,DE,DHR,DIS,DUK,EA,ECL,EEM,EFA,EMR,EOG,EWZ,EXC,F,FB,FDX,FOXA,FXI,GD,GDX,GE,GILD,GM,GOOG,GOOGL,GOVT,GS,HAL,HD,HON,HPQ,HUM,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMB,KO,KR,LLY,LMT,LOW,LULU,LYB,MA,MAR,MCD,MDLZ,MDT,MET,MMC,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOC,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PGR,PM,PNC,PRU,PSX,PYPL,QCOM,QQQ,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SPY,STZ,SYK,T,TGT,TJX,TLT,TMO,TSLA,TWTR,TXN,UNH,UNP,UPS,USB,V,VLO,VRTX,VXX,VZ,WBA,WFC,WM,WMT,X,XLE,XLF,XLI,XLK,XLP,XOM,ZTS
2021-08-06 04:01:00+00:00,146.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.62,81.18,,,,,,,,,,45.0,,,,,,,,,369.33,,,,,,,,,,,,,,,,715.01,,,,,,,,,,29.2,,,,,,,,,,,,,
2021-08-06 04:02:00+00:00,146.5,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.62,81.18,,,,,,,,,,45.0,,,,,,,,146.8,369.28,,,,,,,,,,,,,,,,714.1,,,,,,,,,,29.2,,,,,,,,,,,,,
2021-08-06 04:03:00+00:00,146.59,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,13.71,,,,,,,,,54.2,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.62,81.18,,,,,,,,,,45.0,,,,,,,,146.8,369.26,,,,,,,,,,,,,,,,714.1,,,,,,,,,,29.25,,,,,,,,,,,,,
2021-08-06 04:04:00+00:00,146.6,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,13.71,,,,,,,,,54.2,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,288.9434,81.18,,,,,,,,,,45.09,,,,,,,,146.8,369.25,,,,,,,,,,,,,,,,714.1,,,,,,,,,,29.25,,,,,,,,,,,,,
2021-08-06 04:05:00+00:00,146.6,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,52.13,,,,,,13.71,,,,,,,,,54.2,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.52,81.18,,,,,,,,,,45.09,,,,,,,,146.8,369.21,,,,,,,,,,,,,,,,714.1,,,,,,,,,,29.25,,,,,,,,,,,,,
2021-08-06 04:06:00+00:00,146.63,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,52.13,,,,,,13.78,,,,,,,,,54.2,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.53,81.18,,,,,,,,,,45.09,,,,,,,,146.8,369.26,,,,,,,,441.41,,,,,,,,714.1,,,,,,,,,,29.25,,,,,,,,,,,,,
2021-08-06 04:07:00+00:00,146.63,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,52.13,,,,,,13.78,,,,,,,,,54.2,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.53,81.18,,,,,,,,,,45.09,,,,,,,,146.8,369.26,,,,,,,,441.41,,,,,,,,714.1,,,,,,,,,,29.25,,,,,,,,,,,,,
2021-08-06 04:08:00+00:00,146.64,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,52.13,,,,,,13.78,,,,40.71,,,,,54.2,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5,81.18,,,,,,,,,,45.09,,,,,,,,146.8,369.26,,,,,,,,441.41,,,,,,,,714.5,,,,,,,,,,29.25,,,,,,,,,,,,,
2021-08-06 04:09:00+00:00,146.7,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,52.13,,,,,,13.78,,,,40.7,,,,,54.2,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5,81.18,,,,,,,,,,45.0,,,,,,,,146.8,369.26,,,,,,,,441.41,,,,,,,,714.5,,,,,,,,,,29.25,,,,,,,,,,,,,
2021-08-06 04:10:00+00:00,146.69,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,52.13,,,,,,13.78,,,,40.7,,,,,54.2,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5,81.18,,,,,,,,,,44.99,,,,,,,,146.8,369.26,,,,,,,,441.41,,,,,,,,714.5,,,,,,,,,,29.25,,,,,,,,,,,,,
2021-08-06 04:11:00+00:00,146.69,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,52.13,,,,,,13.78,,,,40.7,,,,,54.25,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5,81.18,,,,,,,,,,44.99,,,,,,,,146.8,369.23,118.9406,,,,,,,441.41,,,,,,,,714.5,,,,,,,,,,29.25,,,,,,,,,,,,,
2021-08-06 04:12:00+00:00,146.69,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,52.13,,,,,,13.78,,,,40.71,,,,,54.4,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5,81.18,,,,,,,,,,44.95,,,,,,,,146.8,369.25,118.9406,,,,,,,441.41,,,,,,,,714.5,,,,,,,239.5493,,,29.25,,,,,,,,,,,,,
2021-08-06 04:13:00+00:00,146.69,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,52.13,,,,,,13.78,,,,40.71,,,,,54.4,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5,81.18,,,,,,,,,,44.95,,,,,,,,146.8,369.28,118.9406,,,,,,,441.4,,,,,,,,714.5,,,,,,,239.5493,,,29.24,,,,,,,,,,,,,
2021-08-06 04:14:00+00:00,146.69,,,,,,,,,,,,,,,,,229.03,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,39.61,,,,,,,52.13,,,,,,13.78,,,,40.71,,,,,54.4,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5,81.18,,,,,,206.75,,,,44.98,,,,,,,,146.8,369.28,118.9406,,,,,,,441.4,,,,,,,,714.5,,,,,,,239.5493,,,29.24,,,,,,,,,,,,,
