time,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AIG,AMAT,AMGN,AMT,AMZN,ANTM,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BK,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,D,DAL,DE,DHR,DIS,DUK,EA,ECL,EEM,EFA,EMR,EOG,EWZ,EXC,F,FB,FDX,FOXA,FXI,GD,GDX,GE,GILD,GM,GOOG,GOOGL,GOVT,GS,HAL,HD,HON,HPQ,HUM,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMB,KO,KR,LLY,LMT,LOW,LULU,LYB,MA,MAR,MCD,MDLZ,MDT,MET,MMC,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOC,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PGR,PM,PNC,PRU,PSX,PYPL,QCOM,QQQ,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SPY,STZ,SYK,T,TGT,TJX,TLT,TMO,TSLA,TWTR,TXN,UNH,UNP,UPS,USB,V,VLO,VRTX,VXX,VZ,WBA,WFC,WM,WMT,X,XLE,XLF,XLI,XLK,XLP,XOM,ZTS
2021-01-08 04:17:00+00:00,131.89,,,,,,,45.2,,,,,,,,,,,33.08,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.29,,,,,,178.22,,,,53.82,,,,,,9.09,268.99,,,47.38,,37.51,11.28,,,,,,,,,,,,,,,,,,,,,,,50.18,,,,,,,,,,,,,,,,,,,,80.88,79.29,508.38,,,,,,20.8,,37.2,139.53,,,,,,,155.35,316.24,,,,25.25,,,,379.97,,,29.56,,,151.74,,844.8,51.8,,,,,,,60.5,,16.55,58.78,45.61,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:18:00+00:00,131.85,,,,,,,45.2,,,,,,,,,,,32.97,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.29,,,,,,178.22,,,,53.82,,,,,,9.09,268.99,,,47.38,,37.51,11.28,,,,,,,,,,,,,,,,,,,,,,,50.18,,,,,,,,,,,,,,,,,,,,80.88,79.29,508.38,,,,,,20.8,,37.2,139.53,,,,,,,155.35,316.21,,,,25.25,,,,379.97,,,29.56,,,151.74,,845.85,51.8,,,,,,,60.5,,16.55,58.78,45.61,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:19:00+00:00,131.85,,,,,,,45.2,,,,,,,,,,,32.97,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.29,,,,,,178.22,,,,53.82,,,,,,9.09,268.99,,,47.38,,37.52,11.28,,,,,,,,,,,,,,,,,,,,,,,50.12,,,,,,,,,,,,,,,,,,,218.7,80.88,79.29,508.38,,,,,,20.8,,37.17,139.53,,,,,,,155.35,316.21,,,,25.25,,,,380.11,,,29.56,,,151.74,,846.76,51.8,,,,,,,60.5,,16.55,58.78,45.61,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:20:00+00:00,131.88,,,,,,,45.2,,,,,,,,,,,32.97,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.29,,,,,,178.22,,,,53.82,,,,,,9.09,268.99,,,47.38,,37.52,11.28,,,,,,,,,,,,,,,,,,,,,,,50.13,,,,,,,,,,,,,,,,,,,218.7,80.88,79.29,508.38,,,,,,20.8,,37.17,139.53,,,,,,,155.35,316.23,,,,25.18,,,,380.16,,,29.56,,,151.75,,846.45,51.8,,,,,,,60.5,,16.55,58.78,45.61,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:21:00+00:00,131.81,,,,,,,45.2,,,,,,,,,,,32.97,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.29,,,,,,178.22,,,,53.82,,,,,,9.09,268.99,,,47.38,,37.52,11.28,,,,,,,,,,,,,,,52.05,,,,,,,,50.13,,,,,,,,,,,,,,,,,,,218.7,80.88,79.29,508.38,,,,,,20.8,,37.17,139.53,,,,,,,155.35,316.25,,,,25.2,,,,380.18,,,29.56,,,151.75,,845.11,51.8,,,,,,,60.5,,16.55,58.78,46.13,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:22:00+00:00,131.81,,,,,,,45.2,,,,,,,,,,,32.97,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.29,,,,,,178.22,,,,53.82,,,,,,9.09,268.99,,,47.38,,37.52,11.28,,,,,,,,,,,,,,,52.05,,,,,,,,50.13,,,,,,,,,,,,,,,,,,,218.7,80.51,79.29,508.38,,,,,,20.8,,37.17,139.53,,,,,,,155.35,316.25,,,,25.2,,,,380.1,,,29.56,,,151.75,,844.5,51.8,,,,,,,60.5,,16.55,58.78,46.13,33.74,,,21.05,41.44,31.05,,,,45.21,
2021-01-08 04:23:00+00:00,131.81,,,,,,,45.2,,,,,,,,,,,32.97,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.29,,,,,,178.22,,,,53.82,,,,,,9.09,268.99,,,47.38,,37.45,11.41,,,,,,,,,,,,,,,52.05,,,,,,,,50.13,,,,,,,,,,,,,,,,,,,218.7,80.85,79.29,508.38,,,,,,20.8,,37.17,139.53,,,,,,,155.35,316.08,,,,25.2,,,,380.1,,,29.56,,,151.75,,844.39,51.8,,,,,,,60.5,,16.55,58.78,46.13,33.74,,,21.05,41.44,31.05,,,,45.21,
2021-01-08 04:24:00+00:00,131.74,,,,,,,45.2,,,,,,,,,,,32.97,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.09,268.99,,,47.38,,37.45,11.41,,,,,,,,,,,,,,,52.05,,,,,,,,50.13,,,,,,,,,,,,,,,,,,,218.7,80.85,79.29,508.38,,,,,,20.8,,37.11,139.53,,,,,,,155.35,316.08,,,,25.2,,,,380.03,,,29.56,,,151.75,,845.0,51.8,,,,,,,60.5,,16.55,58.78,46.13,33.74,,,21.05,41.44,31.05,,,,45.21,
2021-01-08 04:25:00+00:00,131.74,,,,,,,45.2,,,,,3180.0,,,,,,32.97,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.09,268.95,,,47.38,,37.4,11.41,,,,,,,,,,,,,,,52.02,,,,,,,,50.15,,,,,,,,,,,,,,,,,,,218.7,80.85,79.29,508.38,,,,,,20.8,,37.11,139.53,,,,,,,155.2,316.14,,,,25.2,,,,379.9,,,29.56,,,151.75,,846.0,51.8,,,,,,,60.5,,16.55,58.78,46.13,33.74,,,21.05,41.44,31.05,,,,45.21,
2021-01-08 04:26:00+00:00,131.74,,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.09,268.95,,,47.38,,37.4,11.41,,,,,,,,,,,,,,,52.02,,,,,,,,50.15,,,,,,,,,,,,,,,,,,,218.7,80.83,79.29,508.38,,,,,,20.8,,37.11,139.53,,,,,,,155.2,316.04,,,,25.2,,,,379.84,,,29.56,,,151.75,,845.56,51.8,,,,,,,60.5,,16.55,58.78,46.13,33.74,,,21.05,41.44,31.05,,,,45.21,
2021-01-08 04:27:00+00:00,131.65,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.09,268.6,,,47.38,,37.4,11.41,,,,,,,,,,,,,,,52.02,,,,,,,,50.15,,,,,,,,,,,,,,,,,,,218.5,80.78,79.29,508.38,,,,,,20.8,,37.11,139.53,,,,,,,155.2,315.81,,,,25.2,,,,379.68,,,29.56,,,151.83,,844.89,51.8,,,,,,,60.5,,16.61,58.78,46.13,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:28:00+00:00,131.55,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.09,268.6,,,47.38,,37.4,11.41,,,,,,,,,,,,,,,52.02,,,,,,,,50.15,,,,,,,,,,,,,,,,,,,218.5,80.83,79.29,508.38,,,,,,20.8,,37.12,139.53,,,,,,,155.2,315.69,,,,25.2,,,,379.6,,,29.56,,,151.83,,844.25,51.8,,,,,,,60.5,,16.61,58.78,46.13,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:29:00+00:00,131.55,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,44.84,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.06,268.6,,,47.38,,37.4,11.41,,,,,,,,,,,,,,,52.02,,,,,,,,50.15,,,,,,,,,,,,,,,,,,,218.5,80.83,79.29,508.38,,,,,,20.8,,37.12,139.53,,,,,,,155.2,315.77,,,,25.2,,,,379.6,,,29.56,,,151.83,,844.9,51.8,,,,,,,60.5,,16.61,58.78,46.13,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:30:00+00:00,131.55,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,44.87,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.06,268.6,,,47.38,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.15,,,,,,,,,,,,,,,,,,,218.5,80.8,79.29,508.38,145.58,,,,,20.8,,37.12,139.53,,,,,,,155.2,315.7,,,,25.2,,,,379.48,,,29.56,,,151.83,,844.3,51.8,,,,,,,60.5,,16.63,58.78,46.13,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:31:00+00:00,131.56,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,44.87,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.06,268.6,,,47.38,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.15,,,,,,,,,,,,,,,,,,,218.5,80.8,79.29,508.38,145.9,,,,,20.8,,37.12,139.53,,,,,,,155.2,315.9,,,,25.2,,,,379.75,,,29.56,,,151.83,,844.3,51.8,,,,,,,60.5,,16.63,58.78,46.13,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:32:00+00:00,131.56,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,44.87,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.06,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.15,,,,,,,,,,,,,,,,,,,218.5,80.77,79.29,508.38,145.9,,,,,20.8,,37.12,139.53,,,,,,,155.2,315.84,,,,25.2,,,,379.75,,,29.6,,,151.83,,844.35,51.8,,,,,,,60.5,,16.63,58.78,46.13,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:33:00+00:00,131.56,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,44.87,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.06,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.15,,,,,,,,,,,,,,,,,,,218.5,80.65,79.29,508.38,146.0,,,,,20.8,,37.12,139.53,,,,,,,155.2,315.86,,,,25.2,,,,379.66,,,29.6,,,151.83,,844.12,51.8,,,,,,,60.5,,16.63,58.78,46.13,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:34:00+00:00,131.7,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,44.87,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.06,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.19,,,,,,,,,,,,,,,,,,,218.5,80.65,79.29,508.38,146.0,,,,,20.8,,37.11,139.53,,,,,,,155.2,315.86,,,,25.2,,,,379.66,,,29.6,,,151.83,,844.12,51.8,,,,,,,60.5,,16.63,58.78,46.13,33.74,,,21.05,41.44,31.0,,,,45.21,
2021-01-08 04:35:00+00:00,131.7,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,44.87,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.06,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.19,,,,,,,,,,,,,,,,,,,218.5,80.53,79.29,508.38,145.8,,,,,20.8,,37.11,139.53,,,,,,236.5,155.2,315.9,,,,25.2,,,,379.72,,,29.54,,,151.83,,844.79,51.8,,,,,,,60.5,,16.63,58.78,46.13,33.74,,,21.05,41.44,30.92,,,,45.21,
2021-01-08 04:36:00+00:00,131.7,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,193.9705,,,,,,,,,,,,44.87,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.06,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.19,,,,,,,,,,,,,,,,,,,218.5,80.65,79.29,508.38,145.8,,,,,20.8,,37.11,139.53,,,,,,236.5,155.2,315.9,,,,25.2,,,,379.72,,,29.54,,,151.83,,846.0,51.8,,,,,,,60.5,,16.63,58.78,46.13,33.74,,,21.05,41.44,30.92,,,,45.21,
2021-01-08 04:37:00+00:00,131.72,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,193.9705,,,,,,,,,,,,44.87,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.06,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.19,,,,,,,,,,,,,,,,,,,218.5,80.65,79.29,508.38,145.8,,,,,20.8,,37.11,139.53,,,,,,236.5,155.2,315.9,,,,25.2,,,,379.6,,,29.54,,,151.83,,846.99,51.8,,,,,,,60.5,,16.63,58.78,46.13,33.74,,,21.05,41.44,30.92,,,,45.21,
2021-01-08 04:38:00+00:00,131.59,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,193.9705,,,,,,,,,,,,44.73,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.06,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.19,,,,,,,,,,,,,,,,,,,218.08,80.65,79.29,508.38,145.8,,,,,20.8,,37.14,139.53,,,,,,236.5,155.2,315.75,,,,25.2,,,,379.5,,,29.54,,,151.83,,846.45,51.8,,,,,,,60.5,,16.63,58.78,46.13,33.74,,,21.05,41.44,30.92,,,,45.21,
2021-01-08 04:39:00+00:00,131.59,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,193.9705,,,,,,,,,,,,44.73,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.07,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.19,,,,,,,,,,,,,,,,,,,218.08,80.65,79.29,508.38,145.8,,,,,20.8,,37.14,139.53,,,,,,236.5,155.2,315.83,,,,25.2,,,,379.7,,,29.54,,,151.83,,846.22,51.8,,,,,,,60.5,,16.63,58.7,46.13,33.74,,,21.05,41.44,30.92,,,,45.15,
2021-01-08 04:40:00+00:00,131.53,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,193.9705,,,,,,,,,,,,44.73,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.07,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.19,,,,,,,,,,,,,,,,,,,218.08,80.65,79.29,508.38,145.8,,,,,20.8,,37.14,139.53,,,,,,236.5,155.2,315.92,,,,25.2,,,,379.7,,,29.54,,,151.83,,846.22,51.8,,,,,,,60.5,,16.63,58.7,46.13,33.74,,,21.05,41.44,30.92,,,,45.15,
2021-01-08 04:41:00+00:00,131.53,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,193.9705,,,,,,,,,,,,44.73,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.07,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.19,,,,,,,,,,,,,,,,,,,218.08,80.65,79.29,508.38,145.8,,,,,20.8,,37.21,139.53,,,,,,236.5,155.2,315.99,,,,25.2,,,,379.75,,,29.54,,,151.83,,846.22,51.8,,,,,,,60.5,,16.63,58.7,46.13,33.74,,,21.05,41.44,30.92,,,,45.15,
2021-01-08 04:42:00+00:00,131.53,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,193.9705,,,,,,,,,,,,44.72,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.07,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.19,,,,,,,,,,,,,,,,,,,218.08,80.65,79.29,508.38,145.8,,,,,20.8,,37.17,139.53,,,,,,236.5,155.2,315.98,,,,25.2,,,,379.75,,,29.54,,,151.83,,846.22,51.8,,,,,,,60.5,,16.63,58.7,46.13,33.7,,,21.05,41.44,30.92,,,,45.15,
2021-01-08 04:43:00+00:00,131.53,107.35,,,,,,45.2,,,,,3180.0,,,,,,33.0,,,,,,,,,,193.9705,,,,,,,,,,,,44.72,,,74.72,,,,,,178.22,,,,53.82,,,,,,9.07,268.6,,,47.39,,37.4,11.41,,,,,,,,,,,,,,,51.87,,,,,,,,50.19,,,,,,,,,,,,,,,,,,,218.08,80.65,79.29,508.38,145.8,,,,,20.8,,37.17,139.53,,,,,,236.5,155.2,315.96,,,,25.2,,,,379.57,,,29.54,,,151.93,,846.59,52.2,169.0,,,,,,60.5,,16.63,58.7,46.13,33.7,,,21.05,41.44,30.92,,,,45.15,
